iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,new_cases_7day_rollsum,new_cases_7day_rollsum_per_100k,new_cases_14day_rollsum,new_cases_14ay_rollsum_per_100k,new_deaths_7day_rollsum,new_deaths_7day_rollsum_per_100k,new_deaths_14day_rollsum,new_deaths_14day_rollsum_per_100k
FRA,Europe,France,2021-01-23,3093619,23924,20167.143,73018,230,391,45787.809,354.093,298.488,1080.719,3.404,5.787,1.08,2886,42.715,25864,382.806,NA,NA,NA,NA,201342,NA,NA,2.98,288889,4.276,0.069,14.5,people tested,1105844,1104933,911,37957,96153,1.64,1.64,0,1423,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,141170,208.94185595278782,268699,397.69404089153596,2737,4.050958842124957,5284,7.82070388081413
FRA,Europe,France,2021-01-24,3112055,18436,20423.429,73190,172,395.429,46060.675,272.866,302.282,1083.265,2.546,5.853,1.07,2955,43.736,26357,390.103,1670.032,24.718,10665.523,157.857,42546,NA,NA,0.63,288592,4.271,0.069,14.5,people tested,1115258,1114320,938,9414,95994,1.65,1.65,0,1421,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,14.5,142964,211.59710628628147,271191,401.3823819344937,2768,4.09684109426448,5305,7.851785406457033
FRA,Europe,France,2021-01-25,3116355,4300,20495.143,73636,446,401.429,46124.318,63.643,303.343,1089.866,6.601,5.941,1.07,3031,44.861,26888,397.962,NA,NA,NA,NA,431063,NA,NA,6.38,293441,4.343,0.068,14.7,people tested,1193546,1191389,2157,78288,95068,1.77,1.76,0,1407,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,143466,212.34010275641182,271675,402.09873709693017,2810,4.159004145550285,5439,8.050115141511744
FRA,Europe,France,2021-01-26,3138498,22143,20244.857,74250,614,395.429,46452.051,327.732,299.639,1098.954,9.088,5.853,1.06,3071,45.453,27005,399.694,NA,NA,NA,NA,359201,NA,NA,5.316,296646,4.391,0.068,14.7,people tested,1295667,1290400,5267,102121,91246,1.92,1.91,0.01,1351,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,141714,209.74701547420395,274138,405.7441560330477,2768,4.09684109426448,5311,7.860665842355005
FRA,Europe,France,2021-01-27,3165449,26951,20255.429,74600,350,401.143,46850.945,398.894,299.795,1104.134,5.18,5.937,1.06,3097,45.838,27131,401.559,NA,NA,NA,NA,339921,NA,NA,5.031,299464,4.432,0.067,14.9,people tested,1407116,1396253,10863,111449,87778,2.08,2.07,0.02,1299,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,141788,209.85654085027895,277157,410.21249536237735,2808,4.156044000250961,5432,8.03975463296411
FRA,Europe,France,2021-01-28,3189405,23956,20433.429,74944,344,400.714,47205.511,354.566,302.43,1109.226,5.091,5.931,1.05,3101,45.897,27128,401.514,NA,NA,NA,NA,384735,NA,NA,5.694,305872,4.527,0.065,15.4,people tested,1544137,1518914,25223,137021,85071,2.29,2.25,0.04,1259,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,143034,211.70071137175782,279682,413.949678802774,2805,4.151603782301975,5492,8.128558991943832
FRA,Europe,France,2021-01-29,3212640,23235,20420.714,75765,821,425.286,47549.406,343.895,302.241,1121.377,12.151,6.295,1.05,3120,46.178,27270,403.616,NA,NA,NA,NA,414021,NA,NA,6.128,310404,4.594,0.064,15.6,people tested,1652491,1609986,42505,108354,83515,2.45,2.38,0.06,1236,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,142945,211.5689849059379,281600,416.7884581448257,2977,4.406176278043843,5677,8.402372432131305
FRA,Europe,France,2021-01-30,3236685,24045,20438,76006,241,426.857,47905.289,355.883,302.497,1124.944,3.567,6.318,1.05,3103,45.927,27242,403.201,NA,NA,NA,NA,216809,NA,NA,3.209,312614,4.627,0.064,15.6,people tested,1685430,1638700,46730,32939,82798,2.49,2.43,0.07,1225,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,143066,211.748073696547,284236,420.68992964933483,2988,4.422457077190125,5725,8.473415919315082
FRA,Europe,France,2021-01-31,3255920,19235,20552.143,76201,195,430.143,48189.981,284.692,304.187,1127.83,2.886,6.366,1.04,3148,46.593,27573,408.1,1755.34,25.98,10565.16,156.372,44476,NA,NA,0.658,312889,4.631,0.064,15.6,people tested,1691993,1643584,48409,6563,82391,2.5,2.43,0.07,1219,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,12.98,143865,212.93065174362695,286829,424.52775802990845,3011,4.4564987481323515,5779,8.553339842396833
FRA,Europe,France,2021-02-01,3260308,4388,20564.714,76657,456,431.571,48254.927,64.946,304.373,1134.579,6.749,6.388,1.04,3218,47.629,27874,412.555,NA,NA,NA,NA,441380,NA,NA,6.533,314363,4.653,0.064,15.6,people tested,1764823,1695290,69533,72830,81611,2.61,2.51,0.1,1208,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,143953,213.06089813679722,287419,425.401000893209,3021,4.471299474628972,5831,8.630303620179257
FRA,Europe,France,2021-02-02,3283645,23337,20735.286,77383,726,447.571,48600.332,345.405,306.897,1145.325,10.745,6.624,1.03,3270,48.398,28029,414.85,NA,NA,NA,NA,384641,NA,NA,5.693,317998,4.707,0.064,15.6,people tested,1870208,1766115,104093,105385,82077,2.77,2.61,0.15,1215,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,145147,214.82810488049367,286861,424.5751203546976,3133,4.637067611391118,5901,8.7339087056556
FRA,Europe,France,2021-02-03,3310051,26406,20657.429,77741,358,448.714,48991.16,390.828,305.745,1150.623,5.299,6.641,1.03,3267,48.354,27953,413.725,NA,NA,NA,NA,350023,NA,NA,5.181,319441,4.728,0.063,15.9,people tested,1978290,1837238,141052,108082,81596,2.93,2.72,0.21,1208,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,144602,214.02146528642788,286390,423.8780061367068,3141,4.648908192588415,5949,8.804952192839377
FRA,Europe,France,2021-02-04,3310071,20,17238,77741,0,399.571,48991.456,0.296,255.135,1150.623,0,5.914,1.03,3240,47.954,27766,410.957,NA,NA,NA,NA,378658,NA,NA,5.604,318573,4.715,0.063,15.9,people tested,2109093,1917992,191101,130803,80708,3.12,2.84,0.28,1195,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,120666,178.5944463441177,263700,390.2951577158755,2797,4.139763201104679,5602,8.291366983406654
FRA,Europe,France,2021-02-05,3355678,45607,20434,78749,1008,426.286,49666.472,675.017,302.438,1165.542,14.919,6.309,1.04,3235,47.88,27572,408.086,NA,NA,NA,NA,422266,NA,NA,6.25,319750,4.733,0.061,16.4,people tested,2221708,1985269,236439,112615,81317,3.29,2.94,0.35,1204,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,143038,211.70663166235647,285983,423.27561656829437,2984,4.416536786591477,5961,8.82271306463532
FRA,Europe,France,2021-02-06,3376266,20588,19940.143,78940,191,419.143,49971.19,304.717,295.129,1168.369,2.827,6.204,1.04,3215,47.584,27327,404.459,NA,NA,NA,NA,222052,NA,NA,3.287,320499,4.744,0.061,16.4,people tested,2253499,2006659,246840,31791,81153,3.34,2.97,0.37,1201,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,139581,206.59002051247487,282647,418.33809420902185,2934,4.342533154108376,5922,8.764990231298501
FRA,Europe,France,2021-02-07,3395981,19715,20008.714,79111,171,415.714,50262.986,291.796,296.144,1170.9,2.531,6.153,1.03,3262,48.28,27652,409.27,1702.148,25.193,10635.414,157.412,43371,NA,NA,0.642,320342,4.741,0.06,16.7,people tested,2263371,2011489,251882,9872,81625,3.35,2.98,0.37,1208,63.89,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,10.36,140061,207.3004553843126,283926,420.2311071279396,2910,4.307011410516488,5921,8.76351015864884
FRA,Europe,France,2021-02-08,3400324,4343,20002.286,79571,460,416.286,50327.266,64.28,296.048,1177.709,6.808,6.161,1.02,3353,49.627,27995,414.346,NA,NA,NA,NA,427443,NA,NA,6.326,318351,4.712,0.059,16.9,people tested,2355331,2057470,297861,91960,84358,3.49,3.05,0.44,1249,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,140016,207.23385211507784,283969,420.29475025187503,2914,4.312931701115136,5935,8.784231175744107
FRA,Europe,France,2021-02-09,3419210,18886,19366.429,80295,724,416,50606.792,279.527,286.637,1188.424,10.716,6.157,1.02,3332,49.316,27634,409.003,NA,NA,NA,NA,379381,NA,NA,5.615,317599,4.701,0.058,17.2,people tested,2492675,2122405,370270,137344,88924,3.69,3.14,0.55,1316,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,135565,200.64604875143218,280712,415.47415363192584,2912,4.309971555815811,6045,8.94703916720693
FRA,Europe,France,2021-02-10,3444888,25678,19262.429,80591,296,407.143,50986.845,380.053,285.098,1192.805,4.381,6.026,1.01,3309,48.976,27417,405.792,NA,NA,NA,NA,345271,NA,NA,5.11,316920,4.691,0.057,17.5,people tested,2638832,2191831,447001,146157,94363,3.91,3.24,0.66,1397,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,134837,199.5685558624782,279439,413.5900211489061,2850,4.218207051536766,5991,8.86711524412518
FRA,Europe,France,2021-02-11,3465964,21076,22270.429,80951,360,458.571,51298.785,311.94,329.619,1198.134,5.328,6.787,1.01,3327,49.242,26963,399.072,NA,NA,NA,NA,363138,NA,NA,5.375,314703,4.658,0.056,17.9,people tested,2823834,2277687,546147,185002,102106,4.18,3.37,0.81,1511,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,155893,230.7329655737618,276559,409.3274119178795,3210,4.751033205415094,6007,8.890796406519772
FRA,Europe,France,2021-02-12,3486673,20709,18713.571,81596,645,406.714,51605.293,306.508,276.974,1207.68,9.546,6.02,1.01,3298,48.813,26424,391.094,NA,NA,NA,NA,402956,NA,NA,5.964,311945,4.617,0.055,18.2,people tested,2975998,2355632,620366,152164,107756,4.4,3.49,0.92,1595,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,130995,193.8821167424767,274033,405.5887484048332,2847,4.21376683358778,5831,8.630303620179257
FRA,Europe,France,2021-02-13,3507904,21231,18805.429,81795,199,407.857,51919.528,314.234,278.334,1210.625,2.945,6.037,1.01,3294,48.754,26196,387.72,NA,NA,NA,NA,216134,NA,NA,3.199,311099,4.604,0.054,18.5,people tested,3017235,2377377,639858,41237,109105,4.47,3.52,0.95,1615,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,131638,194.8338034562094,271219,401.42382396868425,2855,4.225607414785076,5789,8.568140568893453
FRA,Europe,France,2021-02-14,3524450,16546,18352.714,81962,167,407.286,52164.421,244.893,271.634,1213.097,2.472,6.028,1.02,3299,48.828,26401,390.754,1707.166,25.267,9346.76,138.339,42733,NA,NA,0.632,311008,4.603,0.054,18.5,people tested,3029029,2381980,647049,11794,109380,4.48,3.53,0.96,1619,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,7.29,128469,190.14345322943046,268530,397.4439086137431,2851,4.219687124186428,5761,8.526698534702916
FRA,Europe,France,2021-02-15,3528856,4406,18361.714,82374,412,400.429,52229.633,65.212,271.767,1219.195,6.098,5.927,1.02,3371,49.893,26478,391.894,NA,NA,NA,NA,420200,NA,NA,6.219,309973,4.588,0.054,18.5,people tested,3142723,2419160,723563,113694,112485,4.65,3.58,1.07,1665,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,128532,190.23669780635916,268548,397.470549921437,2803,4.1486436370026505,5717,8.461575338117786
FRA,Europe,France,2021-02-16,3548452,19596,18463.143,82961,587,380.857,52519.668,290.035,273.268,1227.883,8.688,5.637,1.03,3338,49.405,26195,387.705,NA,NA,NA,NA,360977,NA,NA,5.343,307344,4.549,0.055,18.2,people tested,3292796,2468491,824305,150073,114303,4.87,3.65,1.22,1692,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,129242,191.2875493876192,264807,391.93359813905136,2666,3.9458736839989537,5578,8.255845239814764
FRA,Europe,France,2021-02-17,3573638,25186,18392.857,83271,310,382.857,52892.439,372.771,272.228,1232.471,4.588,5.667,1.03,3340,49.434,25929,383.768,NA,NA,NA,NA,338255,NA,NA,5.006,306342,4.534,0.055,18.2,people tested,3445241,2517943,927298,152445,115201,5.1,3.73,1.37,1705,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,128750,190.55935364398547,263587,390.1279095064637,2680,3.966594701094222,5530,8.184801752630989
FRA,Europe,France,2021-02-18,3596156,22518,18598.857,83542,271,370.143,53225.721,333.283,275.277,1236.482,4.011,5.478,1.04,3384,50.086,25717,380.63,NA,NA,NA,NA,362499,NA,NA,5.365,306251,4.533,0.057,17.5,people tested,3632014,2586183,1045831,186773,115454,5.38,3.83,1.55,1709,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,130192,192.69361840479812,286085,423.4265839785599,2591,3.834868235274302,5801,8.585901440689396
FRA,Europe,France,2021-02-19,3620283,24127,19087.143,84114,572,359.714,53582.819,357.097,282.504,1244.948,8.466,5.324,1.04,3380,50.026,25506,377.507,NA,NA,NA,NA,404684,NA,NA,5.99,306497,4.536,0.058,17.2,people tested,3786787,2650197,1136590,154773,115827,5.6,3.92,1.68,1714,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,133610,197.7525067213429,264605,391.63462346381965,2518,3.7268229318489743,5365,7.940589765436754
FRA,Europe,France,2021-02-20,3642654,22371,19250,84271,157,353.714,53913.926,331.107,284.914,1247.272,2.324,5.235,1.05,3369,49.864,25269,374,NA,NA,NA,NA,215407,NA,NA,3.188,306394,4.535,0.059,16.9,people tested,3833251,2668232,1165019,46464,116574,5.67,3.95,1.72,1725,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,134750,199.43978954195762,266388,394.27359299816703,2476,3.6646598805631694,5331,7.890267295348245
FRA,Europe,France,2021-02-21,3664700,22046,20035.714,84430,159,352.571,54240.222,326.297,296.543,1249.625,2.353,5.218,1.05,3392,50.204,25464,376.886,1777.42,26.307,8903.157,131.773,43505,NA,NA,0.644,306504,4.536,0.059,16.9,people tested,3842496,2671105,1171391,9245,116210,5.69,3.95,1.73,1720,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,8.37,140250,207.58018911509876,268719,397.7236423445292,2468,3.652819299365873,5319,7.872506423552301
FRA,Europe,France,2021-02-22,3669354,4654,20071.143,84764,334,341.429,54309.105,68.883,297.067,1254.569,4.943,5.053,1.05,3407,50.426,25831,382.318,NA,NA,NA,NA,407028,NA,NA,6.024,304622,4.509,0.062,16.1,people tested,3952261,2707721,1244540,109765,115648,5.85,4.01,1.84,1712,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,140498,207.94724713221493,269030,398.1839449385741,2390,3.537373632692235,5193,7.6860172696948865
FRA,Europe,France,2021-02-23,3689534,20180,20154.571,85195,431,319.143,54607.784,298.679,298.302,1260.948,6.379,4.724,1.06,3435,50.84,25660,379.787,NA,NA,NA,NA,344211,NA,NA,5.095,302227,4.473,0.064,15.6,people tested,4089084,2760480,1328604,136823,113755,6.05,4.09,1.97,1684,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,141082,208.81160955961755,270324,400.09915894723673,2234,3.30648229934496,4900,7.2523559833439135
FRA,Europe,France,2021-02-24,3721061,31527,21060.429,85473,278,314.571,55074.406,466.623,311.71,1265.062,4.115,4.656,1.06,3436,50.855,25614,379.106,NA,NA,NA,NA,328880,NA,NA,4.868,300888,4.453,0.065,15.4,people tested,4228484,2818757,1409727,139400,111892,6.26,4.17,2.09,1656,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,147423,218.19675023112444,276173,408.75610387510994,2202,3.259119974555775,4882,7.225714675649997
FRA,Europe,France,2021-02-25,3746475,25414,21474.143,85734,261,313.143,55450.552,376.146,317.833,1268.925,3.863,4.635,1.06,3430,50.766,25317,374.71,NA,NA,NA,NA,344404,NA,NA,5.097,298303,4.415,0.066,15.2,people tested,4418870,2917743,1501127,190386,112408,6.54,4.32,2.22,1664,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,150319,222.48304062454565,280511,415.1766590293438,2192,3.244319248059155,4783,7.079187483333457
FRA,Europe,France,2021-02-26,3771691,25216,21629.714,86273,539,308.429,55823.767,373.215,320.135,1276.903,7.978,4.565,1.06,3445,50.989,25130,371.942,NA,NA,NA,NA,389895,NA,NA,5.771,296190,4.384,0.066,15.2,people tested,4601901,3029759,1572142,183031,116445,6.81,4.48,2.33,1723,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,151408,224.0948397400276,285018,421.84734646137053,2159,3.195476850620308,4677,6.922299782469282
FRA,Europe,France,2021-02-27,3795687,23996,21861.857,86458,185,312.429,56178.925,355.158,323.571,1279.641,2.738,4.624,1.06,3453,51.107,24989,369.855,NA,NA,NA,NA,206530,NA,NA,3.057,294922,4.365,0.066,15.2,people tested,4675186,3081063,1594123,73285,120276,6.92,4.56,2.36,1780,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,153033,226.4999577957284,287783,425.939747337686,2187,3.2369188848108448,4663,6.901578765374014
FRA,Europe,France,2021-02-28,3815639,19952,21562.714,86580,122,307.143,56474.229,295.304,319.144,1281.447,1.806,4.546,1.05,3492,51.684,25280,374.162,1866.742,27.629,9219.299,136.452,44423,NA,NA,0.657,295053,4.367,0.066,15.2,people tested,4685302,3086765,1598537,10116,120401,6.93,4.57,2.37,1782,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,3.25,150939,223.40068566733612,291189,430.98087478243485,2150,3.1821561967733496,4618,6.834975496139223
FRA,Europe,France,2021-03-01,3820369,4730,21573.571,86955,375,313,56544.237,70.007,319.305,1286.997,5.55,4.633,1.06,3544,52.454,25430,376.382,NA,NA,NA,NA,404245,NA,NA,5.983,294655,4.361,0.066,15.2,people tested,4801933,3150605,1651328,116631,121382,7.11,4.66,2.44,1797,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,151015,223.51317118871043,291513,431.4604183209253,2191,3.2428391754094927,4581,6.780212808101728
FRA,Europe,France,2021-03-02,3843241,22872,21958.143,87373,418,311.143,56882.759,338.522,324.996,1293.184,6.187,4.605,1.06,3586,53.075,25263,373.911,NA,NA,NA,NA,337545,NA,NA,4.996,293703,4.347,0.065,15.4,people tested,4967784,3250203,1717581,165851,125529,7.35,4.81,2.54,1858,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,153707,227.4975267616006,294789,436.30913632121815,2178,3.2235982309638866,4412,6.5300805303088465
FRA,Europe,France,2021-03-03,3870144,26903,21297.571,87695,322,317.429,57280.943,398.184,315.22,1297.95,4.766,4.698,1.06,3637,53.83,25111,371.661,NA,NA,NA,NA,320358,NA,NA,4.742,292486,4.329,0.065,15.4,people tested,5147417,3364283,1783134,179633,131276,7.62,4.98,2.64,1943,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,149083,220.6536708295634,296506,438.85042106068784,2222,3.2887214275490155,4424,6.54784140210479
FRA,Europe,France,2021-03-04,3895430,25286,21279.286,87988,293,322,57655.194,374.251,314.949,1302.286,4.337,4.766,1.06,3633,53.771,24891,368.405,NA,NA,NA,NA,345076,NA,NA,5.107,292582,4.33,0.065,15.4,people tested,5377362,3525343,1852019,229945,136927,7.96,5.22,2.74,2027,60.19,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,148955,220.46422153040666,299274,442.94726215495234,2254,3.3360837523382,4446,6.580403000397355
FRA,Europe,France,2021-03-05,3918937,23507,21035.143,88427,439,307.714,58003.115,347.921,311.335,1308.784,6.498,4.554,1.06,3680,54.467,24765,366.54,NA,NA,NA,NA,395865,NA,NA,5.859,293435,4.343,0.065,15.4,people tested,5639255,3723871,1915384,261893,148193,8.35,5.51,2.83,2193,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,147246,217.93477737213425,298654,442.0296171121619,2154,3.188076487371998,4313,6.383553337992306
FRA,Europe,France,2021-03-06,3942243,23306,20936.571,88597,170,305.571,58348.06,344.946,309.876,1311.3,2.516,4.523,1.07,3689,54.6,24625,364.468,NA,NA,NA,NA,213949,NA,NA,3.167,294494,4.359,0.065,15.4,people tested,5862976,3929770,1933206,223721,169684,8.68,5.82,2.86,2511,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,146556,216.91352724386746,299589,443.41348503959586,2139,3.1658753976270675,4326,6.402794282437912
FRA,Europe,France,2021-03-07,3964078,21835,21205.571,88727,130,306.714,58671.234,323.174,313.858,1313.224,1.924,4.54,1.07,3743,55.399,24818,367.324,2002.232,29.634,9046.676,133.897,46181,NA,NA,0.684,294746,4.362,0.065,15.4,people tested,5988523,4049846,1938677,125547,186174,8.86,5.99,2.87,2756,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,0.15,148439,219.70050404318104,299378,443.1011897105172,2147,3.177715978824364,4297,6.3598721755977135
FRA,Europe,France,2021-03-08,3969612,5534,21320.429,89090,363,305,58753.142,81.907,315.558,1318.597,5.373,4.514,1.08,3849,56.968,25195,372.904,NA,NA,NA,NA,427662,NA,NA,6.33,298091,4.412,0.066,15.2,people tested,6144587,4155110,1989477,156064,191808,9.09,6.15,2.94,2839,70.37,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,149243,220.89048245350932,300258,444.40365364221975,2135,3.1599551070284195,4326,6.402794282437912
FRA,Europe,France,2021-03-09,3992755,23143,21359.143,89455,365,297.429,59095.675,342.533,316.131,1323.999,5.402,4.402,1.09,3918,57.989,25201,372.993,NA,NA,NA,NA,370517,NA,NA,5.484,302801,4.482,0.066,15.2,people tested,6371603,4325346,2046257,227016,200546,9.43,6.4,3.03,2968,62.04,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,149514,221.29158214156774,303221,448.7891089031683,2082,3.081511256596332,4260,6.305109487560219
FRA,Europe,France,2021-03-10,4022429,29674,21755,89707,252,287.429,59534.871,439.197,321.99,1327.729,3.73,4.254,1.1,3918,57.989,24969,369.559,NA,NA,NA,NA,346112,NA,NA,5.123,306480,4.536,0.067,14.9,people tested,6605099,4501624,2103475,233496,208240,9.78,6.66,3.11,3082,62.04,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,152285,225.3928634537812,301368,446.0465342833446,2012,2.9779061711199906,4234,6.266627598669006
FRA,Europe,France,2021-03-11,4050558,28129,22161.143,89984,277,285.143,59951.201,416.33,328.001,1331.829,4.1,4.22,1.11,3992,59.085,24858,367.916,NA,NA,NA,NA,410370,NA,NA,6.074,315808,4.674,0.067,14.9,people tested,6908417,4741831,2166586,303318,218722,10.22,7.02,3.21,3237,62.04,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,155128,229.60070999677032,304083,450.064931527177,1996,2.9542250087253983,4250,6.290308761063598
FRA,Europe,France,2021-03-12,4075735,25177,22399.714,90207,223,254.286,60323.839,372.638,331.532,1335.129,3.301,3.764,1.12,4033,59.691,24749,366.303,NA,NA,NA,NA,464619,NA,NA,6.877,325630,4.82,0.067,14.9,people tested,7253916,5033810,2220106,345499,230666,10.74,7.45,3.29,3414,62.04,67564251,122.578,42,19.718,13.079,38605.671,NA,86.06,4.77,30.1,35.6,NA,5.98,82.66,0.901,NA,156798,232.07243132170592,304044,450.00720869384014,1780,2.6345293163984014,3934,5.822605803770399
