date,cases,deaths,country,population,cumulative_cases,cases_per100000,cases_7day_rollmean,cumulative_deaths,deaths_per100000,deaths_7day_rollmean
2020-03-02,1,0,Belgium,11455519,2,0.0174588335980238,0.14285714285714285,0,0,0
2020-03-03,6,0,Belgium,11455519,8,0.0698353343920952,1,0,0,0
2020-03-04,5,0,Belgium,11455519,13,0.1134824183871547,1.7142857142857142,0,0,0
2020-03-05,10,0,Belgium,11455519,23,0.2007765863772737,3.142857142857143,0,0,0
2020-03-06,27,0,Belgium,11455519,50,0.436470839950595,7,0,0,0
2020-03-07,59,0,Belgium,11455519,109,0.9515064310922972,15.428571428571429,0,0,0
2020-03-08,60,0,Belgium,11455519,169,1.475271439033011,24,0,0,0
2020-03-09,31,0,Belgium,11455519,200,1.74588335980238,28.285714285714285,0,0,0
2020-03-10,39,0,Belgium,11455519,239,2.086330614963844,33,0,0,0
2020-03-11,28,0,Belgium,11455519,267,2.330754285336177,36.285714285714285,0,0,0
2020-03-12,47,3,Belgium,11455519,314,2.7410368748897365,41.57142857142857,3,0.0261882503970357,0.42857142857142855
2020-03-13,85,0,Belgium,11455519,399,3.483037302805748,49.857142857142854,3,0.0261882503970357,0.42857142857142855
2020-03-14,160,0,Belgium,11455519,559,4.879743990647652,64.28571428571429,3,0.0261882503970357,0.42857142857142855
2020-03-15,130,1,Belgium,11455519,689,6.014568174519199,74.28571428571429,4,0.0349176671960476,0.5714285714285714
2020-03-16,197,0,Belgium,11455519,886,7.734263283924544,98,4,0.0349176671960476,0.5714285714285714
2020-03-17,199,1,Belgium,11455519,1085,9.471417226927912,120.85714285714286,5,0.0436470839950595,0.7142857142857143
2020-03-18,158,0,Belgium,11455519,1243,10.850665081171792,139.42857142857142,5,0.0436470839950595,0.7142857142857143
2020-03-19,243,9,Belgium,11455519,1486,12.971913363331684,167.42857142857142,14,0.1222118351861666,1.5714285714285714
2020-03-20,309,7,Belgium,11455519,1795,15.66930315422636,199.42857142857142,21,0.18331775277924992,2.5714285714285716
2020-03-21,462,16,Belgium,11455519,2257,19.70229371536986,242.57142857142858,37,0.3229884215634403,4.857142857142857
2020-03-22,558,30,Belgium,11455519,2815,24.5733082892185,303.7142857142857,67,0.5848709255337973,9
2020-03-23,586,8,Belgium,11455519,3401,29.688746533439474,359.2857142857143,75,0.6547062599258925,10.142857142857142
2020-03-24,342,13,Belgium,11455519,3743,32.67420707870154,379.7142857142857,88,0.7681886783130473,11.857142857142858
2020-03-25,526,34,Belgium,11455519,4269,37.2658803149818,432.2857142857143,122,1.0649888494794517,16.714285714285715
2020-03-26,668,56,Belgium,11455519,4937,43.09713073672175,493,178,1.5538361902241182,23.428571428571427
2020-03-27,1298,42,Belgium,11455519,6235,54.4279137418392,634.2857142857143,220,1.920471695782618,28.428571428571427
2020-03-28,1049,69,Belgium,11455519,7284,63.58507196400268,718.1428571428571,289,2.5228014549144393,36
2020-03-29,1850,64,Belgium,11455519,9134,79.73449304217469,902.7142857142857,353,3.0814841300512006,40.857142857142854
2020-03-30,1702,78,Belgium,11455519,10836,94.59196043409295,1062.142857142857,431,3.762378640374129,50.857142857142854
2020-03-31,1063,82,Belgium,11455519,11899,103.8713304914426,1165.142857142857,513,4.478190817893105,60.714285714285715
2020-04-01,876,192,Belgium,11455519,12775,111.51829960737703,1215.142857142857,705,6.154238843303389,83.28571428571429
2020-04-02,1189,123,Belgium,11455519,13964,121.89757618140217,1289.5714285714287,828,7.227957109581853,92.85714285714286
2020-04-03,1384,183,Belgium,11455519,15348,133.97908903123465,1301.857142857143,1011,8.82544038380103,113
2020-04-04,1422,132,Belgium,11455519,16770,146.39231971942957,1355.142857142857,1143,9.977723401270602,122
2020-04-05,1661,140,Belgium,11455519,18431,160.89188102258834,1328.142857142857,1283,11.199841753132269,132.85714285714286
2020-04-06,1260,164,Belgium,11455519,19691,171.89094618934334,1265,1447,12.631466108170219,145.14285714285714
2020-04-07,1123,185,Belgium,11455519,20814,181.6940812546337,1273.5714285714287,1632,14.24640821598742,159.85714285714286
2020-04-08,1380,403,Belgium,11455519,22194,193.7406764372701,1345.5714285714287,2035,17.764363185989218,190
2020-04-09,1209,205,Belgium,11455519,23403,204.2945413472755,1348.4285714285713,2240,19.553893629786657,201.71428571428572
2020-04-10,1580,283,Belgium,11455519,24983,218.0870198897143,1376.4285714285713,2523,22.024318583907025,216
2020-04-11,1684,496,Belgium,11455519,26667,232.78735777925033,1413.857142857143,3019,26.354109316216928,268
2020-04-12,1351,327,Belgium,11455519,28018,244.5807998747154,1369.5714285714287,3346,29.208628609493818,294.7142857142857
2020-04-13,1629,254,Belgium,11455519,29647,258.8010198403058,1422.2857142857142,3600,31.42590047644284,307.57142857142856
2020-04-14,942,303,Belgium,11455519,30589,267.02413046497503,1396.4285714285713,3903,34.07091376654345,324.42857142857144
2020-04-15,530,254,Belgium,11455519,31119,271.65072136845134,1275,4157,36.28818563349247,303.14285714285717
2020-04-16,2454,283,Belgium,11455519,33573,293.0727101932265,1452.857142857143,4440,38.758610587612836,314.2857142857143
2020-04-17,1236,417,Belgium,11455519,34809,303.86226935680526,1403.7142857142858,4857,42.3987773928008,333.42857142857144
2020-04-18,1329,306,Belgium,11455519,36138,315.46366428269204,1353,5163,45.069978933298444,306.2857142857143
2020-04-19,1045,290,Belgium,11455519,37183,324.5859048376595,1309.2857142857142,5453,47.601509805011894,301
2020-04-20,1313,230,Belgium,11455519,38496,336.0476290947621,1264.142857142857,5683,49.609275668784626,297.57142857142856
2020-04-21,1487,145,Belgium,11455519,39983,349.0282718748928,1342,5828,50.875041104641355,275
2020-04-22,973,170,Belgium,11455519,40956,357.5219944203314,1405.2857142857142,5998,52.35904196047338,263
2020-04-23,933,264,Belgium,11455519,41889,365.6665402938095,1188,6262,54.66360799541252,260.2857142857143
2020-04-24,908,228,Belgium,11455519,42797,373.5928507473123,1141.142857142857,6490,56.65391502558723,233.28571428571428
2020-04-25,1496,189,Belgium,11455519,44293,386.6520582786341,1165,6679,58.30377480060048,216.57142857142858
2020-04-26,1032,238,Belgium,11455519,45325,395.66081641521436,1163.142857142857,6917,60.381375998765314,209.14285714285714
2020-04-27,809,177,Belgium,11455519,46134,402.722914605615,1091.142857142857,7094,61.92648277219042,201.57142857142858
2020-04-28,553,113,Belgium,11455519,46687,407.55028209546856,957.7142857142857,7207,62.912906870478764,197
2020-04-29,647,124,Belgium,11455519,47334,413.1982147644293,911.1428571428571,7331,63.99535455355624,190.42857142857142
2020-04-30,525,170,Belgium,11455519,47859,417.78115858391055,852.8571428571429,7501,65.47935540938826,177
2020-05-01,660,93,Belgium,11455519,48519,423.54257367125837,817.4285714285714,7594,66.29119117169637,157.71428571428572
2020-05-02,513,109,Belgium,11455519,49032,428.0207644891515,677,7703,67.24269760278867,146.28571428571428
2020-05-03,485,62,Belgium,11455519,49517,432.25453163667225,598.8571428571429,7765,67.7839214443274,121.14285714285714
2020-05-04,389,79,Belgium,11455519,49906,435.6502747714879,538.8571428571429,7844,68.47354537144935,107.14285714285714
2020-05-05,361,80,Belgium,11455519,50267,438.8015942359312,511.42857142857144,7924,69.17189871537029,102.42857142857143
2020-05-06,242,92,Belgium,11455519,50509,440.91411310129206,453.57142857142856,8016,69.9750050608794,97.85714285714286
2020-05-07,272,323,Belgium,11455519,50781,443.2885144706233,417.42857142857144,8339,72.79460668696024,119.71428571428571
2020-05-08,639,76,Belgium,11455519,51420,448.8666118051919,414.42857142857144,8415,73.45804236368514,117.28571428571429
2020-05-09,591,106,Belgium,11455519,52011,454.02569713340796,425.57142857142856,8521,74.3833605443804,116.85714285714286
2020-05-10,585,60,Belgium,11455519,52596,459.1324059608299,439.85714285714283,8581,74.90712555232112,116.57142857142857
2020-05-11,485,75,Belgium,11455519,53081,463.36617310835067,453.57142857142856,8656,75.56183181224701,116
2020-05-12,368,51,Belgium,11455519,53449,466.57859849038704,454.57142857142856,8707,76.00703206899661,111.85714285714286
2020-05-13,330,54,Belgium,11455519,53779,469.459306034061,467.14285714285717,8761,76.47842057614325,106.42857142857143
2020-05-14,202,82,Belgium,11455519,53981,471.2226482274614,457.14285714285717,8843,77.19423275366223,72
2020-05-15,307,60,Belgium,11455519,54288,473.90257918475805,409.7142857142857,8903,77.71799776160294,69.71428571428571
2020-05-16,356,56,Belgium,11455519,54644,477.01025156520626,376.14285714285717,8959,78.20684510234761,62.57142857142857
2020-05-17,345,46,Belgium,11455519,54989,480.0219003608654,341.85714285714283,9005,78.60839827510216,60.57142857142857
2020-05-18,291,47,Belgium,11455519,55280,482.56216064937786,314.14285714285717,9052,79.01868086465572,56.57142857142857
2020-05-19,279,28,Belgium,11455519,55559,484.99766793630215,301.42857142857144,9080,79.26310453502805,53.285714285714285
2020-05-20,232,28,Belgium,11455519,55791,487.02289263367294,287.42857142857144,9108,79.50752820540039,49.57142857142857
2020-05-21,192,42,Belgium,11455519,55983,488.69894065908323,286,9150,79.87416371095888,43.857142857142854
2020-05-22,252,36,Belgium,11455519,56235,490.8987536924342,278.14285714285717,9186,80.18842271572332,40.42857142857143
2020-05-23,276,26,Belgium,11455519,56511,493.30807272896146,266.7142857142857,9212,80.41538755249762,36.142857142857146
2020-05-24,299,25,Belgium,11455519,56810,495.91816835186603,260.14285714285717,9237,80.63362297247292,33.142857142857146
2020-05-25,282,43,Belgium,11455519,57092,498.3798638891874,258.85714285714283,9280,81.00898789483044,32.57142857142857
2020-05-26,250,32,Belgium,11455519,57342,500.56221808894037,254.71428571428572,9312,81.28832923239881,33.142857142857146
2020-05-27,113,22,Belgium,11455519,57455,501.5486421872287,237.71428571428572,9334,81.48037640197708,32.285714285714285
2020-05-28,137,30,Belgium,11455519,57592,502.74457228869335,229.85714285714286,9364,81.74225890594744,30.571428571428573
2020-05-29,257,24,Belgium,11455519,57849,504.9880324060394,230.57142857142858,9388,81.95176490912372,28.857142857142858
2020-05-30,212,55,Belgium,11455519,58061,506.8386687674299,221.42857142857142,9443,82.43188283306937,33
2020-05-31,125,10,Belgium,11455519,58186,507.9298458673064,196.57142857142858,9453,82.51917700105949,30.857142857142858
2020-06-01,195,14,Belgium,11455519,58381,509.63208214311373,184.14285714285714,9467,82.64138883624565,26.714285714285715
2020-06-02,136,19,Belgium,11455519,58517,510.8192828277794,167.85714285714286,9486,82.80724775542689,24.857142857142858
2020-06-03,98,19,Belgium,11455519,58615,511.67476567408255,165.71428571428572,9505,82.9731066746081,24.428571428571427
2020-06-04,70,17,Belgium,11455519,58685,512.2858248500133,156.14285714285714,9522,83.12150676019131,22.571428571428573
2020-06-05,82,26,Belgium,11455519,58767,513.0016370275323,131.14285714285714,9548,83.34847159696562,22.857142857142858
2020-06-06,140,18,Belgium,11455519,58907,514.223755379394,120.85714285714286,9566,83.50560109934784,17.571428571428573
2020-06-07,165,14,Belgium,11455519,59072,515.664109151231,126.57142857142857,9580,83.627812934534,18.142857142857142
2020-06-08,154,15,Belgium,11455519,59226,517.0084393382788,120.71428571428571,9595,83.75875418651918,18.285714285714285
2020-06-09,122,14,Belgium,11455519,59348,518.0734281877583,118.71428571428571,9609,83.88096602170535,17.571428571428573
2020-06-10,89,10,Belgium,11455519,59437,518.8503462828703,117.42857142857143,9619,83.96826018969547,16.285714285714285
2020-06-11,132,10,Belgium,11455519,59569,520.0026293003399,126.28571428571429,9629,84.05555435768558,15.285714285714286
2020-06-12,142,7,Belgium,11455519,59711,521.2422064857996,134.85714285714286,9636,84.11666027527868,12.571428571428571
2020-06-13,108,10,Belgium,11455519,59819,522.1849835000928,130.28571428571428,9646,84.20395444326878,11.428571428571429
2020-06-14,99,4,Belgium,11455519,59918,523.049195763195,120.85714285714286,9650,84.23887211046484,10
2020-06-15,111,5,Belgium,11455519,60029,524.0181610278853,114.71428571428571,9655,84.2825191944599,8.571428571428571
2020-06-16,71,6,Belgium,11455519,60100,524.6379496206152,107.42857142857143,9661,84.33489569525396,7.428571428571429
2020-06-17,55,2,Belgium,11455519,60155,525.1180675445609,102.57142857142857,9663,84.35235452885199,6.285714285714286
2020-06-18,89,12,Belgium,11455519,60244,525.8949856396729,96.42857142857143,9675,84.45710753044014,6.571428571428571
2019-12-31,0,0,France,67012883,0,0,NA,0,0,NA
2020-01-01,0,0,France,67012883,0,0,NA,0,0,NA
2020-01-02,0,0,France,67012883,0,0,NA,0,0,NA
2020-01-03,0,0,France,67012883,0,0,NA,0,0,NA
2020-01-04,0,0,France,67012883,0,0,NA,0,0,NA
2020-01-05,0,0,France,67012883,0,0,NA,0,0,NA
2020-01-06,0,0,France,67012883,0,0,0,0,0,0
2020-01-07,0,0,France,67012883,0,0,0,0,0,0
2020-01-08,0,0,France,67012883,0,0,0,0,0,0
2020-01-09,0,0,France,67012883,0,0,0,0,0,0
2020-01-10,0,0,France,67012883,0,0,0,0,0,0
2020-01-11,0,0,France,67012883,0,0,0,0,0,0
2020-01-12,0,0,France,67012883,0,0,0,0,0,0
2020-01-13,0,0,France,67012883,0,0,0,0,0,0
2020-01-14,0,0,France,67012883,0,0,0,0,0,0
2020-01-15,0,0,France,67012883,0,0,0,0,0,0
2020-01-16,0,0,France,67012883,0,0,0,0,0,0
2020-01-17,0,0,France,67012883,0,0,0,0,0,0
2020-01-18,0,0,France,67012883,0,0,0,0,0,0
2020-01-19,0,0,France,67012883,0,0,0,0,0,0
2020-01-20,0,0,France,67012883,0,0,0,0,0,0
2020-01-21,0,0,France,67012883,0,0,0,0,0,0
2020-01-22,0,0,France,67012883,0,0,0,0,0,0
2020-01-23,0,0,France,67012883,0,0,0,0,0,0
2020-01-24,0,0,France,67012883,0,0,0,0,0,0
2020-01-25,3,0,France,67012883,3,0.004476751134554232,0.42857142857142855,0,0,0
2020-01-26,0,0,France,67012883,3,0.004476751134554232,0.42857142857142855,0,0,0
2020-01-27,0,0,France,67012883,3,0.004476751134554232,0.42857142857142855,0,0,0
2020-01-28,0,0,France,67012883,3,0.004476751134554232,0.42857142857142855,0,0,0
2020-01-29,1,0,France,67012883,4,0.005969001512738976,0.5714285714285714,0,0,0
2020-01-30,1,0,France,67012883,5,0.00746125189092372,0.7142857142857143,0,0,0
2020-01-31,1,0,France,67012883,6,0.008953502269108463,0.8571428571428571,0,0,0
2020-02-01,0,0,France,67012883,6,0.008953502269108463,0.42857142857142855,0,0,0
2020-02-02,0,0,France,67012883,6,0.008953502269108463,0.42857142857142855,0,0,0
2020-02-03,0,0,France,67012883,6,0.008953502269108463,0.42857142857142855,0,0,0
2020-02-04,0,0,France,67012883,6,0.008953502269108463,0.42857142857142855,0,0,0
2020-02-05,0,0,France,67012883,6,0.008953502269108463,0.2857142857142857,0,0,0
2020-02-06,0,0,France,67012883,6,0.008953502269108463,0.14285714285714285,0,0,0
2020-02-07,0,0,France,67012883,6,0.008953502269108463,0,0,0,0
2020-02-08,5,0,France,67012883,11,0.016414754160032182,0.7142857142857143,0,0,0
2020-02-09,0,0,France,67012883,11,0.016414754160032182,0.7142857142857143,0,0,0
2020-02-10,0,0,France,67012883,11,0.016414754160032182,0.7142857142857143,0,0,0
2020-02-11,0,0,France,67012883,11,0.016414754160032182,0.7142857142857143,0,0,0
2020-02-12,0,0,France,67012883,11,0.016414754160032182,0.7142857142857143,0,0,0
2020-02-13,0,0,France,67012883,11,0.016414754160032182,0.7142857142857143,0,0,0
2020-02-14,0,0,France,67012883,11,0.016414754160032182,0.7142857142857143,0,0,0
2020-02-15,0,1,France,67012883,11,0.016414754160032182,0,1,0.001492250378184744,0.14285714285714285
2020-02-16,0,0,France,67012883,11,0.016414754160032182,0,1,0.001492250378184744,0.14285714285714285
2020-02-17,1,0,France,67012883,12,0.017907004538216927,0.14285714285714285,1,0.001492250378184744,0.14285714285714285
2020-02-18,0,0,France,67012883,12,0.017907004538216927,0.14285714285714285,1,0.001492250378184744,0.14285714285714285
2020-02-19,0,0,France,67012883,12,0.017907004538216927,0.14285714285714285,1,0.001492250378184744,0.14285714285714285
2020-02-20,0,0,France,67012883,12,0.017907004538216927,0.14285714285714285,1,0.001492250378184744,0.14285714285714285
2020-02-21,0,0,France,67012883,12,0.017907004538216927,0.14285714285714285,1,0.001492250378184744,0.14285714285714285
2020-02-22,0,0,France,67012883,12,0.017907004538216927,0.14285714285714285,1,0.001492250378184744,0
2020-02-23,0,0,France,67012883,12,0.017907004538216927,0.14285714285714285,1,0.001492250378184744,0
2020-02-24,0,0,France,67012883,12,0.017907004538216927,0,1,0.001492250378184744,0
2020-02-25,0,0,France,67012883,12,0.017907004538216927,0,1,0.001492250378184744,0
2020-02-26,2,0,France,67012883,14,0.020891505294586415,0.2857142857142857,1,0.001492250378184744,0
2020-02-27,3,1,France,67012883,17,0.02536825642914065,0.7142857142857143,2,0.002984500756369488,0.14285714285714285
2020-02-28,21,0,France,67012883,38,0.05670551437102027,3.7142857142857144,2,0.002984500756369488,0.14285714285714285
2020-02-29,19,0,France,67012883,57,0.08505827155653041,6.428571428571429,2,0.002984500756369488,0.14285714285714285
2020-03-01,43,0,France,67012883,100,0.1492250378184744,12.571428571428571,2,0.002984500756369488,0.14285714285714285
2020-03-02,30,0,France,67012883,130,0.19399254916401673,16.857142857142858,2,0.002984500756369488,0.14285714285714285
2020-03-03,48,1,France,67012883,178,0.26562056731688444,23.714285714285715,3,0.004476751134554232,0.2857142857142857
2020-03-04,34,1,France,67012883,212,0.31635708017516573,28.285714285714285,4,0.005969001512738976,0.42857142857142855
2020-03-05,73,0,France,67012883,285,0.42529135778265204,38.285714285714285,4,0.005969001512738976,0.2857142857142857
2020-03-06,138,3,France,67012883,423,0.6312219099721467,55,7,0.010445752647293208,0.7142857142857143
2020-03-07,190,2,France,67012883,613,0.914749481827248,79.42857142857143,9,0.013430253403662697,1
2020-03-08,103,1,France,67012883,716,1.0684512707802767,88,10,0.01492250378184744,1.1428571428571428
2020-03-09,410,9,France,67012883,1126,1.6802739258360218,142.28571428571428,19,0.028352757185510134,2.4285714285714284
2020-03-10,286,11,France,67012883,1412,2.1070575339968585,176.28571428571428,30,0.04476751134554232,3.857142857142857
2020-03-11,372,3,France,67012883,1784,2.6621746746815833,224.57142857142858,33,0.04924426248009655,4.142857142857143
2020-03-12,497,15,France,67012883,2281,3.403823112639401,285.14285714285717,48,0.0716280181528677,6.285714285714286
2020-03-13,595,13,France,67012883,2876,4.291712087659324,350.42857142857144,61,0.09102727306926939,7.714285714285714
2020-03-14,785,18,France,67012883,3661,5.463128634534348,435.42857142857144,79,0.11788777987659478,10
2020-03-15,838,12,France,67012883,4499,6.713634451453164,540.4285714285714,91,0.13579478441481171,11.571428571428571
2020-03-16,924,36,France,67012883,5423,8.092473800895867,613.8571428571429,127,0.18951579802946247,15.428571428571429
2020-03-17,1210,21,France,67012883,6633,9.898096758499406,745.8571428571429,148,0.2208530559713421,16.857142857142858
2020-03-18,1097,27,France,67012883,7730,11.535095423368071,849.4285714285714,175,0.2611438161823302,20.285714285714285
2020-03-19,1404,69,France,67012883,9134,13.630214954339452,979,244,0.36410909227707755,28
2020-03-20,1861,128,France,67012883,10995,16.40729290814126,1159.857142857143,372,0.5551171406847247,44.42857142857143
2020-03-21,1617,78,France,67012883,12612,18.82026176966599,1278.7142857142858,450,0.6715126701831348,53
2020-03-22,1847,112,France,67012883,14459,21.576448218173212,1422.857142857143,562,0.8386447125398261,67.28571428571429
2020-03-23,1559,112,France,67012883,16018,23.90286655776323,1513.5714285714287,674,1.0057767548965175,78.14285714285714
2020-03-24,3838,186,France,67012883,19856,29.630123509236277,1889,860,1.2833353252388797,101.71428571428571
2020-03-25,2446,240,France,67012883,22302,33.28016793427616,2081.714285714286,1100,1.6414754160032183,132.14285714285714
2020-03-26,2931,231,France,67012883,25233,37.65395379273564,2299.8571428571427,1331,1.9861852533638942,155.28571428571428
2020-03-27,3922,365,France,67012883,29155,43.506559775976214,2594.285714285714,1696,2.530856641401326,189.14285714285714
2020-03-28,3809,299,France,67012883,32964,49.1905414664819,2907.4285714285716,1995,2.9770395044785642,220.71428571428572
2020-03-29,4611,319,France,67012883,37575,56.071307960291755,3302.285714285714,2314,3.4530673751194976,250.28571428571428
2020-03-30,2599,292,France,67012883,40174,59.949666693193905,3450.8571428571427,2606,3.888804485549443,276
2020-03-31,4376,418,France,67012883,44550,66.47975434813034,3527.714285714286,3024,4.512565143630666,309.14285714285717
2020-04-01,7578,499,France,67012883,52128,77.78802771401433,4260.857142857143,3523,5.257198082344853,346.14285714285717
2020-04-02,4861,509,France,67012883,56989,85.04185680237038,4536.571428571428,4032,6.016753524840888,385.85714285714283
2020-04-03,2116,471,France,67012883,59105,88.1994586026093,4278.571428571428,4503,6.719603452965902,401
2020-04-04,5233,2004,France,67012883,64338,96.00840483165005,4482,6507,9.71007321084813,644.5714285714286
2020-04-05,4267,1053,France,67012883,68605,102.37583719536435,4432.857142857143,7560,11.281412859076665,749.4285714285714
2020-04-06,1873,518,France,67012883,70478,105.17082215370439,4329.142857142857,8078,12.054398554976363,781.7142857142857
2020-04-07,3912,833,France,67012883,74390,111.00850563316311,4262.857142857143,8911,13.297443120004253,841
2020-04-08,3777,1417,France,67012883,78167,116.64473531156688,3719.8571428571427,10328,15.411961905892037,972.1428571428571
2020-04-09,3881,541,France,67012883,82048,122.43615902930188,3579.8571428571427,10869,16.21926936048998,976.7142857142857
2020-04-10,4286,1341,France,67012883,86334,128.83194415020168,3889.8571428571427,12210,18.220377117635724,1101
2020-04-11,4342,987,France,67012883,90676,135.31129529227985,3762.5714285714284,13197,19.693228240904066,955.7142857142857
2020-04-12,3114,635,France,67012883,93790,139.95816296994713,3597.8571428571427,13832,20.64080723105138,896
2020-04-13,1613,561,France,67012883,95403,142.36516282995913,3560.714285714286,14393,21.47795969321302,902.1428571428571
2020-04-14,2673,574,France,67012883,98076,146.35394809084696,3383.714285714286,14967,22.334511410291064,865.1428571428571
2020-04-15,5497,762,France,67012883,103573,154.55684841972848,3629.4285714285716,15729,23.47160619846784,771.5714285714286
2020-04-16,2633,1438,France,67012883,106206,158.48594366548892,3451.1428571428573,17167,25.6174622422975,899.7142857142857
2020-04-17,2641,753,France,67012883,108847,162.42697691427483,3216.1428571428573,17920,26.741126777070612,815.7142857142857
2020-04-18,405,761,France,67012883,109252,163.03133831743966,2653.714285714286,18681,27.876729314869202,783.4285714285714
2020-04-19,2569,642,France,67012883,111821,166.86492953899625,2575.8571428571427,19323,28.834754057663808,784.4285714285714
2020-04-20,785,395,France,67012883,112606,168.0363460858713,2457.5714285714284,19718,29.42419295704678,760.7142857142857
2020-04-21,2051,547,France,67012883,114657,171.0969516115282,2368.714285714286,20265,30.240453913913836,756.8571428571429
2020-04-22,2667,531,France,67012883,117324,175.0767833701469,1964.4285714285713,20796,31.032838864729936,723.8571428571429
2020-04-23,1827,544,France,67012883,119151,177.80312481109044,1849.2857142857142,21340,31.844623070462436,596.1428571428571
2020-04-24,1653,516,France,67012883,120804,180.2698146862298,1708.142857142857,21856,32.61462426560576,562.2857142857143
2020-04-25,1773,389,France,67012883,122577,182.91557460675136,1903.5714285714287,22245,33.19510966271963,509.14285714285717
2020-04-26,1537,369,France,67012883,124114,185.2091634380213,1756.142857142857,22614,33.7457500522698,470.14285714285717
2020-04-27,461,242,France,67012883,124575,185.89709086236448,1709.857142857143,22856,34.10687464379051,448.2857142857143
2020-04-28,1195,437,France,67012883,125770,187.68033006429525,1587.5714285714287,23293,34.758988059057245,432.57142857142856
2020-04-29,1065,367,France,67012883,126835,189.269576717062,1358.7142857142858,23660,35.30664394785104,409.14285714285717
2020-04-30,1607,427,France,67012883,128442,191.66762307480488,1327.2857142857142,24087,35.94383485933593,392.42857142857144
2020-05-01,1139,289,France,67012883,129581,193.3672962555573,1253.857142857143,24376,36.37509521863132,360
2020-05-02,604,218,France,67012883,130185,194.2686154839809,1086.857142857143,24594,36.7004058010756,335.57142857142856
2020-05-03,794,166,France,67012883,130979,195.4534622842596,980.7142857142857,24760,36.94811936385426,306.57142857142856
2020-05-04,308,135,France,67012883,131287,195.9130754007405,958.8571428571429,24895,37.1495731649092,291.2857142857143
2020-05-05,576,306,France,67012883,131863,196.7726116185749,870.4285714285714,25201,37.60620178063373,272.57142857142856
2020-05-06,1104,330,France,67012883,132967,198.42005603609084,876,25531,38.0986444054347,267.2857142857143
2020-05-07,4183,278,France,67012883,137150,204.66213936803763,1244,25809,38.51349001057006,246
2020-05-08,629,178,France,67012883,137779,205.60076485591586,1171.142857142857,25987,38.77911057788694,230.14285714285714
2020-05-09,642,243,France,67012883,138421,206.55878959871043,1176.5714285714287,26230,39.14172741978584,233.71428571428572
2020-05-10,433,80,France,67012883,138854,207.20493401246443,1125,26310,39.26110745004061,221.42857142857142
2020-05-11,209,70,France,67012883,139063,207.51681434150504,1110.857142857143,26380,39.36556497651355,212.14285714285714
2020-05-12,456,263,France,67012883,139519,208.1972805139573,1093.7142857142858,26643,39.75802682597613,206
2020-05-13,708,348,France,67012883,140227,209.2537937817121,1037.142857142857,26991,40.27732995758443,208.57142857142858
2020-05-14,507,83,France,67012883,140734,210.01036472345177,512,27074,40.401186738973756,180.71428571428572
2020-05-15,622,351,France,67012883,141356,210.93854445868266,511,27425,40.92496662171661,205.42857142857142
2020-05-16,563,130,France,67012883,141919,211.77868142160068,499.7142857142857,27555,41.11895917088062,189.28571428571428
2020-05-17,372,88,France,67012883,142291,212.3337985622854,491,27643,41.25027720416088,190.42857142857142
2020-05-18,120,68,France,67012883,142411,212.51286860766757,478.2857142857143,27711,41.35175022987744,190.14285714285714
2020-05-19,492,186,France,67012883,142903,213.24705579373446,483.42857142857144,27897,41.6293088002198,179.14285714285714
2020-05-20,524,125,France,67012883,143427,214.0289949919033,457.14285714285717,28022,41.815840097492895,147.28571428571428
2020-05-21,418,110,France,67012883,143845,214.6527556499845,444.42857142857144,28132,41.97998763909322,151.14285714285714
2020-05-22,318,83,France,67012883,144163,215.12729127024724,401,28215,42.10384442048255,112.85714285714286
2020-05-23,403,74,France,67012883,144566,215.7286681726557,378.14285714285717,28289,42.214270948468226,104.85714285714286
2020-05-24,240,43,France,67012883,144806,216.08680826342004,359.2857142857143,28332,42.27843771473017,98.42857142857143
2020-05-25,115,35,France,67012883,144921,216.25841705691127,358.57142857142856,28367,42.33066647796663,93.71428571428571
2020-05-26,358,65,France,67012883,145279,216.79264269230143,339.42857142857144,28432,42.42766275254864,76.42857142857143
2020-05-27,276,98,France,67012883,145555,217.2045037966804,304,28530,42.57390328961075,72.57142857142857
2020-05-28,191,66,France,67012883,145746,217.4895236189137,271.57142857142856,28596,42.672391814570936,66.28571428571429
2020-05-29,3325,66,France,67012883,149071,222.45125612637798,701.1428571428571,28662,42.77088033953113,63.857142857142854
2020-05-30,597,52,France,67012883,149668,223.34212960215427,728.8571428571429,28714,42.848477359196735,60.714285714285715
2020-05-31,1828,57,France,67012883,151496,226.06996329347598,955.7142857142857,28771,42.93353563075327,62.714285714285715
2020-06-01,257,31,France,67012883,151753,226.45347164066945,976,28802,42.979795392476994,62.142857142857146
2020-06-02,338,31,France,67012883,152091,226.95785226849588,973.1428571428571,28833,43.026055154200726,57.285714285714285
2020-06-03,-766,107,France,67012883,151325,225.81478847880638,824.2857142857143,28940,43.185725944666494,58.57142857142857
2020-06-04,352,81,France,67012883,151677,226.3400606119274,847.2857142857143,29021,43.30659822529945,60.714285714285715
2020-06-05,767,44,France,67012883,152444,227.4846166519951,481.85714285714283,29065,43.372257241939586,57.57142857142857
2020-06-06,611,46,France,67012883,153055,228.396381633066,483.85714285714283,29111,43.44090075933608,56.714285714285715
2020-06-07,579,31,France,67012883,153634,229.26039460203495,305.42857142857144,29142,43.487160521059806,53
2020-06-08,343,13,France,67012883,153977,229.77223648175232,317.7142857142857,29155,43.506559775976214,50.42857142857143
