date,country,continent,population,weekly_cases,cases_14day_rollsum_per100000,cumulative_cases,weekly_deaths,deaths_14day_rollsum_per1000000,cumulative_deaths,weekly_cases_per100000,cum_cases_per100000,weekly_deaths_per100000,cum_deaths_per100000
2020-10-19,Ireland,Europe,4964440,7166,294.091579312067,57128,30,11.2802249599149,1882,144.34659296919693,1150.7440919821772,0.6042977657097276,37.909613168856914
2020-10-26,Ireland,Europe,4964440,4874,242.524836638171,62002,33,12.6902530799043,1915,98.17824366897375,1248.9223356511511,0.6647275422807004,38.574340711137616
2020-11-02,Ireland,Europe,4964440,3392,166.504177711887,65394,32,13.0931182570441,1947,68.3259340429132,1317.2482696940642,0.6445842834237094,39.21892499456132
2020-11-09,Ireland,Europe,4964440,2509,118.865370515103,67903,32,12.8916856684742,1979,50.53943647219022,1367.7877061662546,0.6445842834237094,39.86350927798503
2020-11-16,Ireland,Europe,4964440,2558,102.065892628373,70461,43,15.1074441427432,2022,51.526456156182775,1419.3141623224371,0.8661601308506096,40.72966940883564
2020-11-23,Ireland,Europe,4964440,1780,87.3814569216266,72241,30,14.7045789656034,2052,35.85500076544384,1455.169163087881,0.6042977657097276,41.33396717454537
2020-11-30,Ireland,Europe,4964440,2005,76.2422347737106,74246,45,15.1074441427432,2097,40.387234008266795,1495.556397096148,0.9064466485645915,42.24041382310996
2020-12-07,Ireland,Europe,4964440,1939,79.4450129319722,76185,27,14.5031463770335,2124,39.05777892370539,1534.6141760198532,0.5438679891387549,42.784281812248715
2020-12-14,Ireland,Europe,4964440,3357,106.678698906624,79542,34,12.2873879027645,2158,67.62091998291852,1602.2350960027718,0.6848708011376913,43.469152613386406
2020-12-21,Ireland,Europe,4964440,6587,200.304566073918,86129,46,16.1146070855927,2204,132.6836460909992,1734.918742093771,0.9265899074215823,44.395742520807985
2020-12-28,Ireland,Europe,4964440,15758,450.101119159462,101887,55,20.3446914455608,2259,317.4174730684629,2052.336215162234,1.1078792371345005,45.50362175794249
2021-01-04,Ireland,Europe,4964440,45726,1238.48812756323,147613,85,28.2005623997873,2344,921.0706544947668,2973.4068696570007,1.7121770028442282,47.21579876078672
2021-01-11,Ireland,Europe,4964440,25113,1426.92831417038,172726,264,70.2999734108983,2608,505.857659675613,3479.2645293326136,5.317820338245603,52.53361909903232
2021-01-18,Ireland,Europe,4964440,14828,804.541902007074,187554,362,126.096800444763,2970,298.68424233146135,3777.948771664075,7.2918597062307136,59.82547880526303
2021-01-25,Ireland,Europe,4964440,8993,479.832569232381,196547,337,140.801379410367,3307,181.14832690091936,3959.0970985649947,6.78827823480594,66.61375704006898
2021-02-01,Ireland,Europe,4964440,7021,322.574147335853,203568,379,144.225733416055,3686,141.42582043493326,4100.522918999928,7.634295106799559,74.24805214686853
2021-02-08,Ireland,Europe,4964440,6014,262.567379200877,209582,262,129.118289273312,3948,121.1415587659434,4221.664477765871,5.277533820531621,79.52558596740015
2021-02-15,Ireland,Europe,4964440,5475,231.425901007969,215057,188,90.6446648564592,4136,110.28434224202529,4331.948820007897,3.786932665114293,83.31251863251445
2021-02-22,Ireland,Europe,4964440,4535,201.634021158479,219592,183,74.7314903594363,4319,91.34967891645383,4423.2984989243505,3.6862163708293383,86.99873500334378
2021-03-01,Ireland,Europe,4964440,3627,164.40927879076,223219,103,57.609720330994,4422,73.05959987430607,4496.358098798656,2.0747556622700647,89.07349066561385
