location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-29,11632334,338668,315101,24105,21798,13941,2.91,2.71,0.21,1198,97587,838.9287996716738,219220,1884.5744972591056
Belgium,2021-01-30,11632334,343235,316745,27040,4567,13376,2.95,2.72,0.23,1150,93634,804.9459377627912,218543,1878.7545130667672
Belgium,2021-01-31,11632334,344228,317386,27392,993,13241,2.96,2.73,0.24,1138,92685,796.7876438210939,216249,1859.0336212835705
Belgium,2021-02-01,11632334,352226,321404,31389,7998,12745,3.03,2.76,0.27,1096,89215,766.9570010627274,212966,1830.8105664778882
Belgium,2021-02-02,11632334,377018,331700,45914,24792,14433,3.24,2.85,0.39,1241,101031,868.535927527528,218286,1876.5451542227038
Belgium,2021-02-03,11632334,408161,341994,66786,31143,16475,3.51,2.94,0.57,1416,115325,991.4175435471506,227704,1957.5091292942586
Belgium,2021-02-04,11632334,442747,352073,91316,34586,17982,3.81,3.03,0.79,1546,125877,1082.1302070590477,231892,1993.5122220527712
Belgium,2021-02-05,11632334,474015,360243,114452,31268,19335,4.07,3.1,0.98,1662,135347,1163.541211935627,232934,2002.4700116073009
Belgium,2021-02-06,11632334,480606,361487,119812,6591,19624,4.13,3.11,1.03,1687,137371,1180.940987423504,231005,1985.8869251862952
Belgium,2021-02-07,11632334,484050,361825,122919,3444,19975,4.16,3.11,1.06,1717,139822,1202.0115653487942,232507,1998.799209169888
Belgium,2021-02-08,11632334,494373,364221,130864,10323,20307,4.25,3.13,1.13,1746,142147,1221.9989556696016,231362,1988.955956732329
Belgium,2021-02-09,11632334,522552,372473,150814,28179,20791,4.49,3.2,1.3,1787,145534,1251.116070085333,246565,2119.6519976128607
Belgium,2021-02-10,11632334,548432,379076,170120,25880,20039,4.71,3.26,1.46,1723,140271,1205.8714957806403,255596,2197.2890393277908
Belgium,2021-02-11,11632334,585322,387446,198656,36890,20368,5.03,3.33,1.71,1751,142575,1225.678354834034,268452,2307.808561893082
Belgium,2021-02-12,11632334,620536,394279,227076,35214,20932,5.33,3.39,1.95,1799,146521,1259.6010396537788,281868,2423.142251589406
Belgium,2021-02-13,11632334,629341,394895,235280,8805,21248,5.41,3.39,2.02,1827,148735,1278.6341932753994,286106,2459.5751806989038
Belgium,2021-02-14,11632334,631365,395025,237174,2024,21045,5.43,3.4,2.04,1809,147315,1266.4268409074223,287137,2468.4384062562167
Belgium,2021-02-15,11632334,645292,397136,249005,13927,21560,5.55,3.41,2.14,1853,150919,1297.4094450864288,293066,2519.4084007560305
Belgium,2021-02-16,11632334,660405,401571,259700,15113,19693,5.68,3.45,2.23,1693,137853,1185.0846098470006,283387,2436.2006799323335
Belgium,2021-02-17,11632334,680661,408877,272670,20256,18890,5.85,3.52,2.34,1624,132229,1136.7366170881958,272500,2342.608112868836
Belgium,2021-02-18,11632334,708796,419564,290125,28135,17639,6.09,3.61,2.49,1516,123474,1061.4722720307034,266049,2287.1506268647377
Belgium,2021-02-19,11632334,740304,437676,303544,31508,17110,6.36,3.76,2.61,1471,119768,1029.6128016956873,266289,2289.213841349466
Belgium,2021-02-20,11632334,746403,442157,305176,6099,16723,6.42,3.8,2.62,1438,117062,1006.3500583803732,265797,2284.9842516557724
Belgium,2021-02-21,11632334,748651,444106,305476,2248,16755,6.44,3.82,2.63,1440,117286,1008.2757252327865,264601,2274.702566140209
Belgium,2021-02-22,11632334,761557,454010,308482,12906,16609,6.55,3.9,2.65,1428,116265,999.4984669456705,267184,2296.9079120320994
Belgium,2021-02-23,11632334,781928,466067,316812,20371,17360,6.72,4.01,2.72,1492,121523,1044.7000576152645,259376,2229.784667462265
Belgium,2021-02-24,11632334,805388,481049,325308,23460,17818,6.92,4.14,2.8,1532,124727,1072.2439709863902,256956,2208.9805880745857
Belgium,2021-02-25,11632334,837612,503934,334656,32224,18402,7.2,4.33,2.88,1582,128816,1107.3959877699522,252290,2168.868259800656
Belgium,2021-02-26,11632334,870045,529320,341734,32433,18534,7.48,4.55,2.94,1593,129741,1115.3479602631767,249509,2144.960761958864
Belgium,2021-02-27,11632334,874556,532983,342596,4511,18308,7.52,4.58,2.95,1574,128153,1101.6963577558897,245215,2108.046416136263
Belgium,2021-02-28,11632334,875461,533610,342874,905,18116,7.53,4.59,2.95,1557,126810,1090.1509533684298,244096,2098.4266786012163
Belgium,2021-03-01,11632334,889283,544615,345703,13822,18247,7.64,4.68,2.97,1569,127726,1098.025555318477,243991,2097.5240222641473
Belgium,2021-03-02,11632334,913274,561646,352682,23991,18764,7.85,4.83,3.03,1613,131346,1129.1457071297987,252869,2173.845764745063
Belgium,2021-03-03,11632334,943814,585928,358962,30540,19775,8.11,5.04,3.09,1700,138426,1190.01053442929,263153,2262.25450541568
Belgium,2021-03-04,11632334,994170,627286,367975,50356,22365,8.55,5.39,3.16,1923,156558,1345.8863887505292,285374,2453.2823765204816
Belgium,2021-03-05,11632334,1039584,665819,374872,45414,24220,8.94,5.72,3.22,2082,169539,1457.480502193283,299280,2572.82846245646
Belgium,2021-03-06,11632334,1048027,673599,375552,8443,24782,9.01,5.79,3.23,2130,173471,1491.2828328347518,301624,2592.9791905906413
Belgium,2021-03-07,11632334,1049606,674973,375757,1579,24878,9.02,5.8,3.23,2139,174145,1497.077026846031,300955,2587.227980214461
Belgium,2021-03-08,11632334,1067191,690514,377814,17585,25415,9.17,5.94,3.25,2185,177908,1529.4265106211703,305634,2627.452065939647
Belgium,2021-03-09,11632334,1096446,712243,385361,29255,26167,9.43,6.12,3.31,2250,183172,1574.6796816528824,314518,2703.825388782681
Belgium,2021-03-10,11632334,1132891,739409,394672,36445,27011,9.74,6.36,3.39,2322,189077,1625.4433547042236,327503,2815.4538891335137
Belgium,2021-03-11,11632334,1187564,783849,404921,54673,27628,10.21,6.74,3.48,2375,193394,1662.5554252482777,349952,3008.441813998807
Belgium,2021-03-12,11632334,1233044,815475,418808,45480,27637,10.6,7.01,3.6,2376,193460,1663.122809231578,362999,3120.603311424861
Belgium,2021-03-13,11632334,1243097,823279,421069,10053,27867,10.69,7.08,3.62,2396,195070,1676.9635397332986,368541,3168.2463725680504
Belgium,2021-03-14,11632334,1244658,823524,422386,1561,27865,10.7,7.08,3.63,2395,195052,1676.8087986469438,369197,3173.885825492975
Belgium,2021-03-15,11632334,1275693,849809,427139,31035,29786,10.97,7.31,3.67,2561,208502,1792.434777061938,386410,3321.861287683108
Belgium,2021-03-16,11632334,1322809,892579,431495,47116,32338,11.37,7.67,3.71,2780,226363,1945.980918360838,409535,3520.6606000137203
Belgium,2021-03-17,11632334,1370800,931660,440410,47991,33987,11.78,8.01,3.79,2922,237909,2045.238728530319,426986,3670.6820832345425
Belgium,2021-03-18,11632334,1446552,990540,457286,75752,36998,12.44,8.52,3.93,3181,258988,2226.4491373786204,452382,3889.0045626268984
Belgium,2021-03-19,11632334,1514848,1039738,476390,68296,40258,13.02,8.94,4.1,3461,281804,2422.5920610601447,475264,4085.714870291723
Belgium,2021-03-20,11632334,1537352,1060829,477811,22504,42036,13.22,9.12,4.11,3614,294255,2529.6299091824562,489325,4206.593448915755
Belgium,2021-03-21,11632334,1538419,1061351,478361,1067,41966,13.23,9.12,4.11,3608,293761,2525.3831260347233,488813,4202.191924681668
Belgium,2021-03-22,11632334,1571577,1089035,483837,33158,42269,13.51,9.36,4.16,3634,295884,2543.6339774975513,504386,4336.068754559489
Belgium,2021-03-23,11632334,1619951,1131516,489733,48374,42449,13.93,9.73,4.21,3649,297142,2554.4486600883365,523505,4500.429578449174
Belgium,2021-03-24,11632334,1682129,1182937,500498,62178,44476,14.46,10.17,4.3,3823,311329,2676.410426316851,549238,4721.6491548471695
Belgium,2021-03-25,11632334,1761859,1242381,520790,79730,45044,15.15,10.68,4.48,3872,315307,2710.608206401226,574295,4937.057343779847
Belgium,2021-03-26,11632334,1832475,1293064,540728,70616,45375,15.75,11.12,4.65,3901,317627,2730.5526130869353,599431,5153.14467414708
Belgium,2021-03-27,11632334,1855212,1311956,544581,22737,45409,15.95,11.28,4.68,3904,317860,2732.555650482526,612115,5262.185559664982
Belgium,2021-03-28,11632334,1857752,1313506,545573,2540,45619,15.97,11.29,4.69,3922,319333,2745.218629382547,613094,5270.60175541727
Belgium,2021-03-29,11632334,1881781,1332164,550947,24029,44315,16.18,11.45,4.74,3810,310204,2666.739108419686,606088,5210.373085917237
Belgium,2021-03-30,11632334,1914327,1358854,556809,32546,42054,16.46,11.68,4.79,3615,294376,2530.6701131518403,591518,5085.118773240177
Belgium,2021-03-31,11632334,1999656,1432702,568301,85329,45361,17.19,12.32,4.89,3900,317527,2729.692940384965,628856,5406.1033667018155
Belgium,2021-04-01,11632334,2101987,1509967,593411,102331,48590,18.07,12.98,5.1,4177,340128,2923.987567757253,655435,5634.595774158479
Belgium,2021-04-02,11632334,2185178,1574388,612666,83191,50386,18.79,13.53,5.27,4332,352703,3032.091410030008,670330,5762.644023116943
Belgium,2021-04-03,11632334,2206274,1594047,614150,21096,50152,18.97,13.7,5.28,4311,351062,3017.9841809906766,668922,5750.539831473202
Belgium,2021-04-04,11632334,2206561,1594203,614293,287,49830,18.97,13.7,5.28,4284,348809,2998.6157550152875,668142,5743.834384397835
Belgium,2021-04-05,11632334,2221460,1606562,616865,14899,48526,19.1,13.81,5.3,4172,339679,2920.127637325407,649883,5586.866745745093
Belgium,2021-04-06,11632334,2268726,1644548,626222,47266,50628,19.5,14.14,5.38,4352,354399,3046.6714590554225,648775,5577.341572207263
Belgium,2021-04-07,11632334,2317011,1682941,636245,48285,45336,19.92,14.47,5.47,3897,317355,2728.214303337576,634882,5457.907243722541
Belgium,2021-04-08,11632334,2444812,1793725,653324,127801,48975,21.02,15.42,5.62,4210,342825,2947.17294052939,682953,5871.160508286643
Belgium,2021-04-09,11632334,2580634,1913525,669464,135822,56494,22.19,16.45,5.76,4857,395456,3399.627280303334,748159,6431.718690333341
Belgium,2021-04-10,11632334,2649674,1978429,673670,69040,63343,22.78,17.01,5.79,5445,443400,3811.7887605359338,794462,6829.77294152661
Belgium,2021-04-11,11632334,2653783,1982132,674092,4109,63889,22.81,17.04,5.79,5492,447222,3844.645451205235,796031,6843.261206220523
Belgium,2021-04-12,11632334,2702907,2022098,683303,49124,68778,23.24,17.38,5.87,5913,481447,4138.868433454541,821126,7058.996070779948
Belgium,2021-04-13,11632334,2775807,2086507,691878,72900,72440,23.86,17.94,5.95,6227,507081,4359.236933877586,861480,7405.908392933009
Belgium,2021-04-14,11632334,2876989,2162881,716690,101182,79997,24.73,18.59,6.16,6877,559978,4813.978003038771,877333,7542.192306376347
Belgium,2021-04-15,11632334,2989199,2248261,743523,112210,77770,25.7,19.33,6.39,6686,544387,4679.946432074595,887212,7627.119372603985
Belgium,2021-04-16,11632334,3083651,2325216,761023,94452,71860,26.51,19.99,6.54,6178,503017,4324.299835269517,898473,7723.92711557285
Belgium,2021-04-17,11632334,3142015,2377696,766908,58364,70334,27.01,20.44,6.59,6046,492341,4232.5211776071765,935741,8044.30993814311
Belgium,2021-04-18,11632334,3148217,2383754,767052,6202,70633,27.06,20.49,6.59,6072,494434,4250.514127259413,941656,8095.159578464649
Belgium,2021-04-19,11632334,3209695,2440711,771575,61478,72398,27.59,20.98,6.63,6224,506788,4356.718092860813,988235,8495.586526315356
Belgium,2021-04-20,11632334,3260367,2488009,774952,50672,69223,28.03,21.39,6.66,5951,484560,4165.630044666874,991641,8524.86697854446
Belgium,2021-04-21,11632334,3352811,2575702,779708,92444,67975,28.82,22.14,6.7,5844,475822,4090.5118439687167,1035800,8904.489847007488
Belgium,2021-04-22,11632334,3449765,2666441,785926,96954,65795,29.66,22.92,6.76,5656,460566,3959.3601765561407,1004953,8639.306608630735
Belgium,2021-04-23,11632334,3522266,2731565,793306,72501,62659,30.28,23.48,6.82,5387,438615,3770.6534217466588,941632,8094.9532570161755
Belgium,2021-04-24,11632334,3568859,2776267,795217,46593,60978,30.68,23.87,6.84,5242,426844,3669.4613479977447,919185,7901.982525604922
Belgium,2021-04-25,11632334,3575325,2782654,795299,6466,61015,30.74,23.92,6.84,5245,427108,3671.730883930946,921542,7922.245011190359
Belgium,2021-04-26,11632334,3639071,2839244,802463,63746,61339,31.28,24.41,6.9,5273,429376,3691.2282608116307,936164,8047.946353672444
Belgium,2021-04-27,11632334,3692532,2877911,817286,53461,61738,31.74,24.74,7.03,5307,432165,3715.20453246958,916725,7880.834577136454
Belgium,2021-04-28,11632334,3787656,2957670,832774,95124,62121,32.56,25.43,7.16,5340,434845,3738.2437608823816,910667,7828.755604851099
Belgium,2021-04-29,11632334,3894535,3045849,852885,106879,63539,33.48,26.18,7.33,5462,444770,3823.5662765529255,905336,7782.926453109067
Belgium,2021-04-30,11632334,3977320,3106622,875903,82785,65008,34.19,26.71,7.53,5589,455054,3911.9750172235426,893669,7682.628438970201
Belgium,2021-05-01,11632334,4024923,3146571,884083,47603,65152,34.6,27.05,7.6,5601,456064,3920.657711513442,882908,7590.119059511187
Belgium,2021-05-02,11632334,4028733,3150200,884290,3810,64773,34.63,27.08,7.6,5568,453408,3897.8248045491127,880516,7569.555688480059
Belgium,2021-05-03,11632334,4108011,3216891,899539,79278,66991,35.32,27.65,7.73,5759,468940,4031.3491686191264,898316,7722.577429430758
Belgium,2021-05-04,11632334,4191752,3284675,918836,83741,71317,36.04,28.24,7.9,6131,499220,4291.658062775708,931385,8006.862595245288
Belgium,2021-05-05,11632334,4347232,3369343,993430,155480,79939,37.37,28.97,8.54,6872,559576,4810.522118776851,994421,8548.765879659233
Belgium,2021-05-06,11632334,4509723,3458229,1072018,162491,87884,38.77,29.73,9.22,7555,615188,5288.6033017965265,1059958,9112.169578349452
Belgium,2021-05-07,11632334,4665925,3559375,1131653,156202,98372,40.11,30.6,9.73,8457,688605,5919.749209402,1143659,9831.724226625542
Belgium,2021-05-08,11632334,4756741,3640390,1143214,90816,104545,40.89,31.3,9.83,8987,731818,6291.239574104388,1187882,10211.89728561783
Belgium,2021-05-09,11632334,4764904,3648386,1143428,8163,105167,40.96,31.36,9.83,9041,736171,6328.661126821152,1189579,10226.485931370265
Belgium,2021-05-10,11632334,4848891,3727591,1149631,83987,105840,41.68,32.05,9.88,9099,740880,6369.14311435693,1209820,10400.492282976056
Belgium,2021-05-11,11632334,4918187,3786718,1161090,69296,103776,42.28,32.55,9.98,8921,726435,6244.963392557332,1225655,10536.62145533304
Belgium,2021-05-12,11632334,5011901,3852030,1190828,93714,94953,43.09,33.11,10.24,8163,664669,5713.977951458409,1224245,10524.500070235259
Belgium,2021-05-13,11632334,5131370,3890809,1271898,119469,88807,44.11,33.45,10.93,7634,621647,5344.129561616783,1236835,10632.73286341331
Belgium,2021-05-14,11632334,5277371,3933300,1376519,146001,87349,45.37,33.81,11.83,7509,611446,5256.434349288801,1300051,11176.1835586908
Belgium,2021-05-15,11632334,5365724,3966320,1432174,88353,86998,46.13,34.1,12.31,7479,608983,5235.260610639275,1340801,11526.500184743663
Belgium,2021-05-16,11632334,5371994,3968704,1436101,6270,86727,46.18,34.12,12.35,7456,607090,5218.987006390978,1343261,11547.648133212131
Belgium,2021-05-17,11632334,5481333,4055442,1462302,109339,90349,47.12,34.86,12.57,7767,632442,5436.931229794468,1373322,11806.074344151397
Belgium,2021-05-18,11632334,5615170,4158314,1496397,133837,99569,48.27,35.75,12.86,8560,696983,5991.7725883730645,1423418,12236.735980930396
Belgium,2021-05-19,11632334,5757230,4236829,1564184,142060,106476,49.49,36.42,13.45,9153,745329,6407.389952867585,1409998,12121.367904325993
Belgium,2021-05-20,11632334,5904775,4306393,1647575,147545,110486,50.76,37.02,14.16,9498,773405,6648.751660672742,1395052,11992.881222289525
Belgium,2021-05-21,11632334,6033773,4376732,1710025,128998,108057,51.87,37.63,14.7,9289,756402,6502.581511156746,1367848,11759.015860445548
Belgium,2021-05-22,11632334,6123217,4421295,1755498,89444,108213,52.64,38.01,15.09,9303,757493,6511.960540335242,1366476,11747.221150974516
Belgium,2021-05-23,11632334,6133004,4428274,1758366,9787,108716,52.72,38.07,15.12,9346,761010,6542.195229263534,1368100,11761.182235654513
Belgium,2021-05-24,11632334,6195395,4454966,1795106,62391,102009,53.26,38.3,15.43,8769,714062,6138.5960891425575,1346504,11575.527318937025
Belgium,2021-05-25,11632334,6295890,4514961,1842619,100495,97246,54.12,38.81,15.84,8360,680720,5851.964016851648,1377703,11843.736605224713
Belgium,2021-05-26,11632334,6419162,4551057,1934868,123272,94562,55.18,39.12,16.63,8129,661932,5690.4487096054845,1407261,12097.838662473068
Belgium,2021-05-27,11632334,6559704,4592557,2038312,140542,93561,56.39,39.48,17.52,8043,654929,5630.24583028651,1428334,12278.997490959251
Belgium,2021-05-28,11632334,6672644,4631759,2115913,112940,91267,57.36,39.82,18.19,7846,638871,5492.1995878041325,1395273,11994.781098960879
Belgium,2021-05-29,11632334,6764087,4675061,2166513,91443,91553,58.15,40.19,18.62,7871,640870,5509.384445116518,1398363,12021.344985451758
Belgium,2021-05-30,11632334,6775793,4679609,2173816,11706,91827,58.25,40.23,18.69,7894,642789,5525.881564267326,1403799,12068.07679353086
Belgium,2021-05-31,11632334,6896639,4745713,2231870,120846,100178,59.29,40.8,19.19,8612,701244,6028.403242204015,1415306,12166.999331346573
Belgium,2021-06-01,11632334,7000429,4810184,2280155,103790,100648,60.18,41.35,19.6,8652,704539,6056.7294577339335,1385259,11908.693474585581
Belgium,2021-06-02,11632334,7169299,4891391,2370960,168870,107162,61.63,42.05,20.38,9212,750137,6448.723016378312,1412069,12139.171725983797
Belgium,2021-06-03,11632334,7356917,4984549,2468754,187618,113888,63.25,42.85,21.22,9791,797213,6853.422537557811,1452142,12483.66836784432
Belgium,2021-06-04,11632334,7510607,5066688,2543066,153690,119709,64.57,43.56,21.86,10291,837963,7203.739163610673,1476834,12695.938751414806
Belgium,2021-06-05,11632334,7650010,5156071,2595003,139403,126560,65.77,44.33,22.31,10880,885923,7616.038191475589,1526793,13125.422636592106
Belgium,2021-06-06,11632334,7681435,5182022,2601018,31425,129377,66.04,44.55,22.36,11122,905642,7785.557051577095,1548431,13311.438615844421
Belgium,2021-06-07,11632334,7852535,5281844,2680837,171100,136557,67.51,45.41,23.05,11739,955896,8217.576971225208,1657140,14245.980213429222
Belgium,2021-06-08,11632334,8001974,5366087,2762230,149439,143078,68.79,46.13,23.75,12300,1001545,8610.0089629475915,1706084,14666.738420681524
Belgium,2021-06-09,11632334,8199268,5459585,2872442,197294,147138,70.49,46.93,24.69,12649,1029969,8854.362331755605,1780106,15303.085348133916
Belgium,2021-06-10,11632334,8394951,5541212,2991065,195683,148291,72.17,47.64,25.71,12748,1038034,8923.694935169502,1835247,15777.117472727314
Belgium,2021-06-11,11632334,8591380,5630426,3101734,196429,154396,73.86,48.4,26.66,13273,1080773,9291.110451264552,1918736,16494.849614875227
Belgium,2021-06-12,11632334,8734967,5709129,3173467,143587,154994,75.09,49.08,27.28,13324,1084957,9327.079157114986,1970880,16943.117348590575
Belgium,2021-06-13,11632334,8759127,5724980,3182209,24160,153956,75.3,49.22,27.36,13235,1077692,9264.62393531685,1983334,17050.180986893945
Belgium,2021-06-14,11632334,8913593,5803585,3271466,154466,151580,76.63,49.89,28.12,13031,1061058,9121.625978071124,2016954,17339.20294929633
Belgium,2021-06-15,11632334,9065166,5897803,3355262,151573,151885,77.93,50.7,28.84,13057,1063192,9139.971393531168,2064737,17749.980356478758
Belgium,2021-06-16,11632334,9249376,6019192,3434553,184210,150015,79.51,51.75,29.53,12896,1050108,9027.491817205386,2080077,17881.854148960992
Belgium,2021-06-17,11632334,9438981,6156962,3491236,189605,149147,81.14,52.93,30.01,12822,1044030,8975.240910379636,2082064,17898.93584554914
Belgium,2021-06-18,11632334,9632434,6295699,3551499,193453,148722,82.81,54.12,30.53,12785,1041054,8949.657050769003,2121827,18240.767502033556
Belgium,2021-06-19,11632334,9758753,6392303,3583683,126319,146255,83.89,54.95,30.81,12573,1023786,8801.208768592785,2108743,18128.287925707773
Belgium,2021-06-20,11632334,9791187,6423253,3585642,32434,147437,84.17,55.22,30.82,12675,1032060,8872.338087953802,2109752,18136.96202327065
Belgium,2021-06-21,11632334,9910232,6506401,3624581,119045,142377,85.2,55.93,31.16,12240,996639,8567.833420188932,2057697,17689.459398260056
Belgium,2021-06-22,11632334,10019142,6568176,3680870,108910,136282,86.13,56.46,31.64,11716,953976,8201.071255347379,2017168,17341.04264887855
Belgium,2021-06-23,11632334,10203722,6691494,3745493,184580,136335,87.72,57.52,32.2,11720,954346,8204.252044344668,2004454,17231.743861550054
Belgium,2021-06-24,11632334,10385835,6817829,3806915,182113,135265,89.28,58.61,32.73,11628,946854,8139.845365513061,1990884,17115.086275892696
Belgium,2021-06-25,11632334,10551136,6935935,3859297,165301,131243,90.71,59.63,33.18,11283,918702,7897.830306454405,1959756,16847.487357223406
Belgium,2021-06-26,11632334,10666672,7006896,3909587,115536,129703,91.7,60.24,33.61,11150,907919,7805.1317990009575,1931705,16606.340567593743
Belgium,2021-06-27,11632334,10701635,7035537,3916650,34963,130064,92,60.48,33.67,11181,910448,7826.872921633783,1942508,16699.211009587587
Belgium,2021-06-28,11632334,10822424,7104452,3972414,120789,130313,93.04,61.08,34.15,11203,912192,7841.865613556144,1908831,16409.699033745077
Belgium,2021-06-29,11632334,10944317,7162742,4041971,121893,132168,94.09,61.58,34.75,11362,925175,7953.4769204529375,1879151,16154.548175800317
Belgium,2021-06-30,11632334,11069866,7248062,4088999,125549,123735,95.16,62.31,35.15,10637,866144,7446.0035277529,1820490,15650.255572097569
Belgium,2021-07-01,11632334,11207084,7340220,4138337,137218,117321,96.34,63.1,35.58,10086,821249,7060.053468203371,1768103,15199.898833716432
Belgium,2021-07-02,11632334,11321698,7416915,4180081,114614,110080,97.33,63.76,35.94,9463,770562,6624.311165755728,1689264,14522.141472210134
Belgium,2021-07-03,11632334,11410881,7454546,4232557,89183,106316,98.1,64.08,36.39,9140,744209,6397.761618605518,1652128,14202.893417606476
Belgium,2021-07-04,11632334,11425332,7462084,4239535,14451,103385,98.22,64.15,36.45,8888,723697,6221.425553977388,1634145,14048.298475611171
Belgium,2021-07-05,11632334,11546070,7486714,4338951,120738,103378,99.26,64.36,37.3,8887,723646,6220.987120899383,1635838,14062.852734455528
Belgium,2021-07-06,11632334,11662007,7509545,4434391,115937,102527,100.26,64.56,38.12,8814,717690,6169.7850147700365,1642865,14123.261935222974
