date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,cum_vacs_first_dose_all,cum_vacs_second_dose_all,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-03-10,8603746,288291,221252,67039,6942531,308757,1352436,5859739,2744029,0.07,0.033,3808598,3856306,360962,1530389,2606688,2661880,256906,860000,1201910,1194426,104056,670389,8602775,971,22,4274761,2667770,233633,75124,1351323,1113,5859717,2744029,159055,95629,63426,12178,8619,3559,117057,117004,53,1,130888,113519,20726,18367,287320,971,1647258,912523,78846,655887,2
2021-03-11,8887980,284234,223343,60891,7090161,322475,1475322,6083082,2804920,0.073,0.034,3937470,3976178,382106,1544008,2689957,2769533,276555,867677,1247513,1206645,105551,676331,8886354,1626,22,4365905,2724256,243003,79472,1474152,1170,6083060,2804920,147630,91144,56486,13718,9370,4348,122886,122829,57,0,128872,119872,21144,13619,283579,655,1687041,919132,78096,689811,2
2021-03-12,9214444,326464,255606,70858,7241738,339770,1632914,6338688,2875778,0.076,0.035,4071484,4127850,404783,1559463,2770420,2906954,297406,877132,1301064,1220896,107377,682331,9212608,1836,22,4451419,2790319,255705,84065,1631542,1372,6338666,2875778,151577,85514,66063,17295,12702,4593,157592,157390,202,0,134014,151672,22677,15455,326254,210,1737862,921234,82026,734601,1
2021-03-13,9455038,240594,190314,50280,7357752,349338,1747926,6529002,2926058,0.079,0.035,4181046,4240796,425293,1567511,2840453,3011727,316755,881879,1340593,1229069,108538,685632,9453046,1992,22,4518606,2839146,263932,85406,1746442,1484,6528980,2926058,116014,67187,48827,9568,8227,1341,115012,114900,112,0,109562,112946,20510,8048,240438,156,1776776,928025,83154,765596,1
2021-03-14,9625079,170041,134379,35662,7445798,354850,1824409,6663381,2961720,0.08,0.036,4266043,4307307,441408,1570975,2896461,3072888,331859,883676,1369582,1234419,109549,687299,9623077,2002,22,4571986,2873812,268469,86381,1822904,1505,6663359,2961720,88046,53380,34666,5512,4537,975,76483,76462,21,0,84997,66511,16115,3464,170031,10,1799285,936331,82011,780942,1
2021-03-15,9872731,247652,188427,59225,7598550,367587,1906572,6851808,3020945,0.082,0.036,4400463,4391447,461474,1582289,2984151,3147219,350790,890548,1416312,1244228,110684,691741,9870446,2285,22,4667302,2931248,279506,88081,1904978,1594,6851786,3020945,152752,95316,57436,12737,11037,1700,82163,82074,89,0,134420,84140,20066,11314,247369,283,1809487,955176,83793,770517,1
2021-03-16,10051628,178897,110734,68163,7765180,378839,1907587,6962542,3089108,0.084,0.037,4527474,4426082,473886,1593025,3059300,3169255,361553,895647,1468174,1256827,112333,697378,10048796,2832,22,4768258,2996922,288273,90566,1905989,1598,6962520,3089108,166630,100956,65674,11252,8767,2485,1015,1011,4,0,127011,34635,12412,10736,178350,547,1736173,981704,82260,672208,1
2021-03-17,10256588,204960,124035,80925,7951411,396826,1908329,7086577,3170033,0.085,0.038,4672447,4463838,487350,1605072,3141952,3193652,373040,902175,1530495,1270186,114310,702897,10253139,3449,22,4878376,3073035,301453,95373,1906726,1603,7086555,3170033,186231,110118,76113,17987,13180,4807,742,737,5,0,144973,37756,13464,12047,204343,617,1652842,1008880,88069,555893,0
2021-03-18,10450071,193483,117907,75576,8125577,414985,1909487,7204484,3245609,0.087,0.039,4812398,4498757,499905,1615322,3222615,3215628,383588,907340,1589783,1283129,116317,707982,10446199,3872,22,4982167,3143410,314412,100573,1907883,1604,7204462,3245609,174166,103791,70375,18159,12959,5200,1158,1157,1,0,139951,34919,12555,10250,193060,423,1562091,1035416,92510,434165,0
2021-03-19,10694763,244692,160538,84154,8310944,435773,1948024,7365022,3329763,0.089,0.04,4961948,4563922,518114,1627194,3306761,3267408,399605,914537,1655187,1296514,118509,712657,10690360,4403,22,5090243,3220701,328394,107379,1946363,1661,7365000,3329763,185367,108076,77291,20788,13982,6806,38537,38480,57,0,149550,65165,18209,11872,244161,531,1480319,1069206,96003,315110,0
2021-03-20,10915017,220254,166990,53264,8446317,451068,2017610,7532012,3383027,0.091,0.041,5078536,4641917,537715,1633319,3379545,3337212,417708,917920,1698991,1304705,120007,715399,10910290,4727,22,5176216,3270101,339855,111213,2015919,1691,7531990,3383027,135373,85973,49400,15295,11461,3834,69586,69556,30,0,116588,77995,19601,6125,219930,324,1459979,1088565,101730,269684,0
2021-03-21,11079509,164492,126302,38190,8548492,460258,2070737,7658314,3421217,0.092,0.041,5171749,4694283,554274,1635819,3440184,3384099,433219,919244,1731565,1310184,121055,716575,11074782,4727,22,5243471,3305021,345801,114457,2069020,1717,7658292,3421217,102175,67255,34920,9190,5946,3244,53127,53101,26,0,93213,52366,16559,2500,164492,0,1454430,1102694,105408,246328,0
2021-03-22,11348655,269146,192756,76390,8714896,484047,2149690,7851070,3497607,0.094,0.042,5329624,4766248,576579,1645397,3534739,3445389,453483,925279,1794885,1320859,123096,720118,11342400,6255,22,5340939,3373957,362190,121857,2147919,1771,7851048,3497607,166404,97468,68936,23789,16389,7400,78953,78899,54,0,157875,71965,22305,9578,267618,1528,1475924,1116346,116460,243118,0
2021-03-23,11649365,300710,216870,83840,8896347,503759,2249237,8067940,3581447,0.097,0.043,5490190,4854892,604288,1656865,3629814,3521119,478432,932910,1860376,1333773,125856,723955,11638122,11243,22,5443578,3452769,376930,126829,2247410,1827,8067918,3581447,181451,102639,78812,19712,14740,4972,99547,99491,56,0,160566,88644,27709,11468,295722,4988,1597737,1131167,124920,341650,0
2021-03-24,11988389,339024,249415,89609,9096495,536786,2355086,8317355,3671056,0.1,0.044,5664852,4952071,635971,1672375,3732242,3605792,507202,944863,1932610,1346279,128769,727512,11971354,17035,22,5559499,3536996,404651,132135,2353183,1903,8317333,3671056,200148,115921,84227,33027,27721,5306,105849,105773,76,0,174662,97179,31683,15510,333232,5792,1731801,1145084,139960,446757,0
2021-03-25,12321015,332626,251476,81150,9281999,564448,2474546,8568831,3752206,0.103,0.045,5830941,5060081,670798,1683452,3832663,3703768,539527,951994,1998278,1356313,131271,731458,12298035,22980,22,5669535,3612464,426742,137706,2472532,2014,8568809,3752206,185504,110036,75468,27662,22091,5571,119460,119349,111,0,166089,108010,34827,11077,326681,5945,1870944,1156422,149463,565059,0
2021-03-26,12694770,373755,285353,88402,9481547,601611,2611590,8854184,3840608,0.106,0.046,6003833,5184282,710463,1698535,3933360,3816071,576057,962322,2070473,1368211,134406,736213,12665476,29294,22,5787476,3694071,457201,144410,2609485,2105,8854162,3840608,199548,117941,81607,37163,30459,6704,137044,136953,91,0,172892,124201,39665,15083,367441,6314,2000007,1170603,165838,663566,0
2021-03-27,12975990,281220,218886,62334,9631107,629228,2715632,9073071,3902942,0.109,0.047,6147056,5279869,744190,1703356,4023632,3903670,607441,965464,2123424,1376199,136749,737892,12944346,31644,23,5877869,3753238,481708,147520,2713471,2161,9073048,3902942,149560,90393,59167,27617,24507,3110,104042,103986,56,1,143223,95587,33727,4821,278870,2350,2060973,1184790,178160,698022,1
2021-03-28,13172377,196387,143123,53264,9746454,647731,2778169,9216194,3956206,0.111,0.048,6253046,5333384,768116,1706823,4085867,3950861,629648,967502,2167179,1382523,138468,739321,13140542,31835,23,5943277,3803177,496937,150794,2775957,2212,9216171,3956206,115347,65408,49939,18503,15229,3274,62537,62486,51,0,105990,53515,23926,3467,196196,191,2092868,1197962,187473,707432,1
2021-03-29,13477944,305567,216994,88573,9935160,672720,2870041,9433188,4044779,0.113,0.049,6418833,5404751,806706,1716518,4180272,4010842,665103,973637,2238561,1393909,141603,742881,13440161,37783,23,6050273,3884887,515124,157596,2867768,2273,9433165,4044779,188706,106996,81710,24989,18187,6802,91872,91811,61,0,165787,71367,38590,9695,299619,5948,2129289,1220264,188673,720351,1
2021-03-30,13806955,329011,236415,92596,10153836,697135,2955961,9669603,4137375,0.116,0.05,6591913,5474211,853024,1727240,4280843,4069380,706095,981320,2311070,1404831,146929,745920,13757036,49919,23,6182870,3970966,533082,164053,2953628,2333,9669580,4137375,218676,132597,86079,24415,17958,6457,85920,85860,60,0,173080,69460,46318,10722,316875,12136,2157590,1257489,193376,706724,1
2021-03-31,14143154,336199,234694,101505,10401318,733180,3008633,9904297,4238880,0.119,0.051,6774517,5538855,899988,1738789,4384637,4121392,747318,988525,2389880,1417463,152670,750264,14076920,66234,23,6336848,4064470,561161,172019,3006265,2368,9904274,4238880,247482,153978,93504,36045,28079,7966,52672,52637,35,0,182604,64644,46964,11549,319884,16315,2154765,1304823,196394,653547,1
2021-04-01,14469778,326624,235920,90704,10640197,765631,3063927,10140217,4329584,0.122,0.052,6936269,5606629,944397,1747554,4476928,4175958,787230,994147,2459341,1430671,157167,753407,14383465,86313,23,6492962,4147235,585715,179916,3061517,2410,10140194,4329584,238879,156114,82765,32451,24554,7897,55294,55252,42,0,161752,67774,44409,8765,306545,20079,2148763,1358198,201183,589381,1
2021-04-02,14695455,225677,157712,67965,10819712,780019,3095701,10297929,4397549,0.124,0.053,7067172,5654574,981393,1749910,4552089,4213818,820223,995356,2515083,1440756,161170,754554,14607618,87837,23,6608880,4210832,595762,184257,3093264,2437,10297906,4397549,179515,115918,63597,14388,10047,4341,31774,31747,27,0,130903,47945,36996,2356,224153,1524,2000685,1338165,178408,484111,1
2021-04-03,14927271,231816,167456,64360,10993842,795819,3137587,10465385,4461909,0.126,0.054,7198861,5698683,1018737,1753036,4633025,4248782,853330,997097,2565836,1449901,165407,755939,14838035,89236,23,6723534,4270308,606716,189103,3135112,2475,10465362,4461909,174130,114654,59476,15800,10954,4846,41886,41848,38,0,131689,44109,37344,3126,230417,1399,1951281,1362735,166591,421955,0
2021-04-04,15120203,192932,142565,50367,11126039,805880,3188261,10607950,4512276,0.128,0.054,7309766,5731715,1048001,1754173,4704262,4274251,879171,997551,2605504,1457464,168830,756622,15030831,89372,23,6809297,4316742,612887,192993,3185743,2518,10607927,4512276,132197,85763,46434,10061,6171,3890,50674,50631,43,0,110905,33032,29264,1137,192796,136,1947826,1379585,158149,410092,0
2021-04-05,15367999,247796,177612,70184,11290997,823746,3253233,10785562,4582460,0.13,0.055,7456036,5770066,1081529,1756372,4794323,4302940,907924,998846,2661713,1467126,173605,757526,15277317,90682,23,6908882,4382115,625973,197773,3250684,2549,10785539,4582460,164958,99585,65373,17866,13086,4780,64972,64941,31,0,146270,38351,33528,2199,246486,1310,1890055,1355837,151026,383192,0
2021-04-06,15741719,373720,279017,94703,11545947,855963,3339786,11064579,4677163,0.133,0.056,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15614410,127309,23,7077890,4468057,649497,206466,3337169,2617,11064556,4677163,254950,169008,85942,32217,23524,8693,86553,86485,68,0,188890,56620,43111,5556,337093,36627,1934764,1392111,158828,383825,0
2021-04-07,16409652,667933,571566,96367,12088035,892994,3428600,11636145,4773530,0.14,0.057,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15976679,432973,23,7532298,4555737,677924,215070,3425900,2700,11636122,4773530,542088,454408,87680,37031,28427,8604,88814,88731,83,0,0,0,0,0,362269,305664,2266498,1686717,159814,419967,0
2021-04-08,17108254,698602,610939,87663,12659339,928625,3520267,12247084,4861193,0.147,0.058,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16350403,757851,23,8024993,4634346,704582,224043,3517486,2781,12247061,4861193,571304,492695,78609,35631,26658,8973,91667,91586,81,0,0,0,0,0,373724,324878,2638476,2019142,162994,456340,0
2021-04-09,17739868,631614,542720,88894,13149361,965192,3625292,12789804,4950087,0.154,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16742514,997354,23,8437639,4711722,729713,235479,3622429,2863,12789781,4950087,490022,412646,77376,36567,25131,11436,105025,104943,82,0,0,0,0,0,392111,239503,3044413,2329649,185173,529591,0
2021-04-10,18112443,372575,307524,65051,13397848,988413,3726159,13097328,5015138,0.157,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17082043,1030400,23,8628819,4769029,745253,243160,3723233,2926,13097305,5015138,248487,191180,57307,23221,15540,7681,100867,100804,63,0,0,0,0,0,339529,33046,3185172,2404006,192594,588572,0
2021-04-11,18376355,263912,213592,50320,13568216,1007079,3801037,13310920,5065458,0.16,0.061,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17340876,1035479,23,8752890,4815326,759972,247107,3798035,3002,13310897,5065458,170368,124071,46297,18666,14719,3947,74878,74802,76,0,0,0,0,0,258833,5079,3256152,2442177,201199,612776,0
2021-04-12,18794884,418529,342154,76375,13847077,1036265,3911518,13653075,5141833,0.164,0.062,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17710898,1083986,24,8963903,4883174,780685,255580,3908463,3055,13653051,5141833,278861,211013,67848,29186,20713,8473,110481,110428,53,1,0,0,0,0,370022,48507,3426885,2556080,212519,658285,1
2021-04-13,19371651,576767,503102,73665,14279340,1063484,4028803,14156177,5215498,0.17,0.063,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18091535,1280116,24,9328136,4951204,802463,261021,4025554,3249,14156153,5215498,432263,364233,68030,27219,21778,5441,117285,117091,194,0,0,0,0,0,380637,196130,3629932,2733393,207521,689017,1
2021-04-14,20146524,774873,691711,83162,14895769,1097021,4153710,14847888,5298660,0.179,0.064,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18492611,1653913,24,9870465,5025304,827496,269525,4149903,3807,14847864,5298660,616429,542329,74100,33537,25033,8504,124907,124349,558,0,0,0,0,0,401076,373797,3736872,2807734,204027,725110,1
2021-04-15,20826648,680124,609933,70191,15429712,1133227,4263684,15457822,5368851,0.186,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18877106,1949542,25,10343775,5085937,855089,278138,4258933,4751,15457797,5368851,533943,473310,60633,36206,27593,8613,109974,109030,944,1,0,0,0,0,384495,295629,3718394,2770373,204602,743417,2
2021-04-16,21423114,596466,522340,74126,15867826,1165762,4389501,15980162,5442977,0.192,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19278733,2144381,25,10716938,5150888,879253,286509,4383946,5555,15980137,5442977,438114,373163,64951,32535,24164,8371,125817,125013,804,0,0,0,0,0,401627,194839,3683246,2718465,200570,764209,2
2021-04-17,21789098,365984,309376,56608,16092702,1188444,4507927,16289538,5499585,0.196,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19622913,2166185,25,10893823,5198879,894802,293642,4500888,7039,16289513,5499585,224876,176885,47991,22682,15549,7133,118426,116942,1484,0,0,0,0,0,344180,21804,3676655,2694854,200031,781768,2
2021-04-18,22058520,269422,230425,38997,16264741,1203827,4589927,16519963,5538582,0.199,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19887724,2170796,25,11031924,5232817,906293,297534,4581721,8206,16519938,5538582,172039,138101,33938,15383,11491,3892,82000,80833,1167,0,0,0,0,0,264811,4611,3682165,2696525,196748,788890,2
2021-04-19,22460770,402250,340862,61388,16558551,1236747,4665446,16860826,5599970,0.203,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20245643,2215127,26,11273582,5284969,931296,305451,4655922,9524,16860800,5599970,293810,241658,52152,32920,25003,7917,75519,74201,1318,1,0,0,0,0,357919,44331,3665886,2711474,200482,753928,2
2021-04-20,23021433,560663,497996,62667,16940480,1275963,4804964,17358822,5662637,0.209,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20611855,2409578,26,11601518,5338962,963918,312045,4793360,11604,17358796,5662637,381929,327936,53993,39216,32622,6594,139518,137438,2080,0,0,0,0,0,366212,194451,3649782,2661140,212479,776161,2
2021-04-21,23742256,720823,647781,73042,17394715,1317658,5029857,18006603,5735679,0.217,0.069,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20993530,2748726,26,11993219,5401496,997555,320103,5015803,14054,18006577,5735679,454235,391701,62534,41695,33637,8058,224893,222443,2450,0,0,0,0,0,381675,339148,3595732,2498946,220637,876147,2
2021-04-22,24380712,638456,571320,67136,17776432,1361308,5242946,18577923,5802815,0.223,0.07,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21364727,3015985,26,12319055,5457377,1033574,327734,5225268,17678,18577897,5802815,381717,325836,55881,43650,36019,7631,213089,209465,3624,0,0,0,0,0,371197,267259,3554064,2346720,228081,979262,1
2021-04-23,24936876,556164,487300,68864,18129702,1404846,5402302,19065223,5871679,0.229,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21752696,3184180,26,12617494,5512208,1066629,338217,5381074,21228,19065197,5871679,353270,298439,54831,43538,33055,10483,159356,155806,3550,0,0,0,0,0,387969,168195,3513762,2261876,239084,1012801,1
2021-04-24,25302395,365519,306571,58948,18364676,1454186,5483507,19371794,5930627,0.233,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22101304,3201091,26,12811249,5553427,1100595,353591,5459924,23583,19371768,5930627,234974,193755,41219,49340,33966,15374,81205,78850,2355,0,0,0,0,0,348608,16911,3513297,2271974,265742,975580,1
2021-04-25,25585257,282862,233819,49043,18552440,1487861,5544930,19605613,5979670,0.236,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22378352,3206905,26,12961616,5590824,1124406,363455,5519565,25365,19605587,5979670,187764,150367,37397,33675,23811,9864,61423,59641,1782,0,0,0,0,0,277048,5814,3526737,2287699,284034,955003,1
2021-04-26,26018145,432888,358928,73960,18870332,1530333,5617385,19964610,6053630,0.24,0.073,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22724648,3293497,95,13217997,5652335,1158488,371845,5588030,29355,19964515,6053630,317892,256381,61511,42472,34082,8390,72455,68465,3990,69,0,0,0,0,346296,86592,3557375,2311781,293586,951939,69
2021-04-27,26803456,785311,693417,91894,19547029,1581828,5674043,20658488,6145524,0.248,0.074,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23095079,3708377,556,13816856,5730173,1200860,380968,5640216,33827,20657932,6145524,676697,598859,77838,51495,42372,9123,56658,52186,4472,461,0,0,0,0,370431,414880,3782023,2606549,305865,869079,530
2021-04-28,27926423,1122967,996013,126954,20555250,1642542,5727358,21655218,6272478,0.26,0.075,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23488963,4437460,1273,14716495,5838755,1249038,393504,5688412,38946,21653945,6272478,1008221,899639,108582,60714,48178,12536,53315,48196,5119,717,0,0,0,0,393884,729083,4184167,3160535,324884,697501,1247
2021-04-29,28872347,945924,812514,133410,21379531,1706150,5784513,22468612,6405888,0.27,0.077,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23876819,4995528,2153,15428525,5951006,1300263,405887,5737671,46842,22466459,6405888,824281,712030,112251,63608,51225,12383,57155,49259,7896,880,0,0,0,0,387856,558068,4491635,3603099,344842,541567,2127
2021-04-30,29675951,803604,666589,137015,22057924,1763405,5851636,23136034,6542903,0.278,0.079,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24280577,5395374,2986,15995366,6062558,1342275,421130,5795407,56229,23133048,6542903,678393,566841,111552,57255,42012,15243,67123,57736,9387,833,0,0,0,0,403758,399846,4739075,3928222,358559,449334,2960
2021-05-01,30012224,336273,260023,76250,22310752,1804894,5891018,23398631,6619153,0.281,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24592200,5420024,5560,16186943,6123809,1377358,427536,5828770,62248,23393071,6619153,252828,191577,61251,41489,35083,6406,39382,33363,6019,2574,0,0,0,0,311623,24650,4709829,3946076,350708,407511,5534
2021-05-02,30277213,264989,197609,67380,22506330,1842405,5921110,23598048,6686533,0.284,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24849534,5427679,7368,16326779,6179551,1409618,432787,5854283,66827,23590680,6686533,195578,139836,55742,37511,32260,5251,30092,25513,4579,1808,0,0,0,0,257334,7655,4691956,3953890,354544,376180,7342
2021-05-03,30728864,451651,335298,116353,22824212,1912987,5982711,23934932,6802886,0.288,0.082,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25207325,5521539,8954,16553691,6270521,1467004,445983,5905283,77428,23925978,6802886,317882,226912,90970,70582,57386,13196,61601,51000,10601,1586,0,0,0,0,357791,93860,4710719,3953880,382654,365326,8859
2021-05-04,31571433,842569,680863,161706,23450505,1976125,6132889,24618755,6964592,0.296,0.084,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25582642,5988791,11914,17048183,6402322,1516904,459221,6041754,91135,24606841,6964592,626293,494492,131801,63138,49900,13238,150178,136471,13707,2960,0,0,0,0,375317,467252,4767977,3903476,394297,458846,11358
2021-05-05,32718135,1146702,914732,231970,24301392,2055091,6345268,25537957,7196562,0.307,0.087,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26003380,6714755,16384,17713979,6587413,1570365,484726,6237229,108039,25521573,7196562,850887,665796,185091,78966,53461,25505,212379,195475,16904,4470,0,0,0,0,420738,725964,4791712,3746142,412549,617910,15111
2021-05-06,33708228,990093,766935,223158,24993961,2146987,6546702,26309086,7419720,0.316,0.089,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26418362,7289866,20578,18229424,6764537,1639872,507115,6419212,127490,26288508,7419720,692569,515445,177124,91896,69507,22389,201434,181983,19451,4194,0,0,0,0,414982,575111,4835881,3614430,440837,762189,18425
2021-05-07,34598061,889833,651862,237971,25580926,2233678,6759026,26964801,7657691,0.324,0.092,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26864179,7733882,24431,18642484,6938442,1695599,538079,6602287,156739,26940370,7657691,586965,413060,173905,86691,55727,30964,212324,183075,29249,3853,0,0,0,0,445817,444016,4922110,3523002,470273,907390,21445
2021-05-08,35023790,425729,271653,154076,25848583,2305456,6843603,27238171,7811767,0.328,0.094,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27229417,7794373,26148,18797246,7051337,1747543,557913,6667234,176369,27212023,7811767,267657,154762,112895,71778,51944,19834,84577,64947,19630,1717,0,0,0,0,365238,60491,5011566,3537831,500562,952585,20588
2021-05-09,35309912,286122,183570,102552,26042472,2362006,6878220,27422807,7914319,0.33,0.095,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27504504,7805408,27214,18911869,7130603,1793297,568709,6690427,187793,27395593,7914319,193889,114623,79266,56550,45754,10796,34617,23193,11424,1066,0,0,0,0,275087,11035,5032699,3536142,519601,957110,19846
2021-05-10,35899089,589177,395675,193502,26415616,2443707,7008823,27822211,8107821,0.335,0.097,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27904783,7994306,30943,19143259,7272357,1852828,590879,6795181,213642,27791268,8107821,373144,231390,141754,81701,59531,22170,130603,104754,25849,3729,0,0,0,0,400279,188898,5170225,3591404,530720,1026112,21989
2021-05-11,36984821,1085732,797909,287823,27241516,2523593,7185135,28623754,8395644,0.344,0.101,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28336820,8648001,34577,19736279,7505237,1910545,613048,6942353,242782,28589177,8395644,825900,593020,232880,79886,57717,22169,176312,147172,29140,3634,0,0,0,0,432037,653695,5413388,3791011,547468,1052246,22663
2021-05-12,38400477,1415656,1049204,366452,28334746,2615237,7410334,29678541,8762096,0.357,0.105,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28796493,9603984,40160,20533126,7801620,1971668,643569,7133587,276747,29638381,8762096,1093230,796847,296383,91644,61123,30521,225199,191234,33965,5583,0,0,0,0,459673,955983,5682342,4033354,560146,1065066,23776
2021-05-13,38829705,429228,268391,160837,28650072,2682006,7454820,29949579,8922933,0.36,0.107,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29152242,9677463,42807,20720683,7929389,2023229,658777,7162860,291960,29906772,8922933,315326,187557,127769,66769,51561,15208,44486,29273,15213,2647,0,0,0,0,355749,73479,5121477,3656111,535019,908118,22229
2021-05-14,39586105,756400,525933,230467,29195266,2746917,7593320,30483307,9153400,0.367,0.11,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29557305,10028800,50602,21085317,8109949,2072963,673954,7274425,318895,30432705,9153400,545194,364634,180560,64911,49734,15177,138500,111565,26935,7795,0,0,0,0,405063,351337,4988044,3614340,513239,834294,26171
2021-05-15,39986128,400023,234505,165518,29474290,2807213,7649743,30722092,9318918,0.369,0.112,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29909662,10076466,54882,21241990,8232300,2116909,690304,7308311,341432,30667210,9318918,279024,156673,122351,60296,43946,16350,56423,33886,22537,4280,0,0,0,0,352357,47666,4962338,3625707,501757,806140,28734
2021-05-16,40268694,282566,160592,121974,29674469,2859951,7674666,30887410,9440892,0.371,0.114,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30176223,10092471,59608,21348422,8326047,2159763,700188,7319617,355049,30827802,9440892,200179,106432,93747,52738,42854,9884,24923,11306,13617,4726,0,0,0,0,266561,16005,4958782,3631997,497945,796446,32394
