location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-19,11589616,157695,157198,761,19391,15419,1.36,1.36,0.01,1330,107934,931.2991905857796,155027,1337.6370709780203
Belgium,2021-01-20,11589616,179328,178386,1232,21633,15388,1.55,1.54,0.01,1328,107719,929.4440816675893,172682,1489.9717126089424
Belgium,2021-01-21,11589616,209600,208636,1278,30272,16368,1.81,1.8,0.01,1412,114576,988.6091135374977,194512,1678.3299809070465
Belgium,2021-01-22,11589616,239743,238738,1354,30143,17299,2.07,2.06,0.01,1493,121093,1044.8404847925938,215293,1857.637043367097
Belgium,2021-01-23,11589616,248223,247209,1374,8480,17764,2.14,2.13,0.01,1533,124346,1072.9087141454902,220519,1902.7291326994787
Belgium,2021-01-24,11589616,250133,249102,1391,1910,17572,2.16,2.15,0.01,1516,123002,1061.3121263034081,222009,1915.5854689232156
Belgium,2021-01-25,11589616,261543,260498,1428,11410,17606,2.26,2.25,0.01,1519,123239,1063.357060320204,227772,1965.3110163442861
Belgium,2021-01-26,11589616,274451,271646,3208,12908,16679,2.37,2.34,0.03,1439,116756,1007.4190551265892,224690,1938.7182457123688
Belgium,2021-01-27,11589616,291203,284960,6685,16752,15982,2.51,2.46,0.06,1379,111875,965.3037684768849,219594,1894.7478501444743
Belgium,2021-01-28,11589616,315124,300983,14614,23921,15075,2.72,2.6,0.13,1301,105524,910.5047138749032,220100,1899.113827412401
Belgium,2021-01-29,11589616,336677,313498,23686,21553,13848,2.9,2.7,0.2,1195,96934,836.3866412830245,218027,1881.2271260756181
Belgium,2021-01-30,11589616,341213,315124,26608,4536,13284,2.94,2.72,0.23,1146,92990,802.3561781512002,217336,1875.2648922966905
Belgium,2021-01-31,11589616,342149,315713,26955,936,13145,2.95,2.72,0.23,1134,92016,793.9521033311199,215018,1855.2642296345282
Belgium,2021-02-01,11589616,350033,319711,30855,7884,12641,3.02,2.76,0.27,1091,88490,763.5283170728004,211729,1826.8853773930043
Belgium,2021-02-02,11589616,374689,329980,45271,24656,14320,3.23,2.85,0.39,1236,100238,864.8949197281429,216994,1872.3139748547321
Belgium,2021-02-03,11589616,405668,340199,66054,30979,16352,3.5,2.94,0.57,1411,114465,987.6513596308972,226340,1952.955128107782
Belgium,2021-02-04,11589616,440066,350276,90395,34398,17849,3.8,3.02,0.78,1540,124942,1078.051248634985,230466,1988.5559625098883
Belgium,2021-02-05,11589616,471097,358353,113388,31031,19203,4.06,3.09,0.98,1657,134420,1159.831352479668,231354,1996.2179937626925
Belgium,2021-02-06,11589616,477644,359571,118730,6547,19490,4.12,3.1,1.02,1682,136431,1177.1830921749263,229421,1979.5392703261266
Belgium,2021-02-07,11589616,481056,359896,121817,3412,19844,4.15,3.11,1.05,1712,138907,1198.5470441816192,230923,1992.499147512739
Belgium,2021-02-08,11589616,491297,362296,129675,10241,20181,4.24,3.13,1.12,1741,141264,1218.8842149731277,229754,1982.4125320459282
Belgium,2021-02-09,11589616,519315,370501,149511,28018,20661,4.48,3.2,1.29,1783,144626,1247.892941405479,244864,2112.787861133622
Belgium,2021-02-10,11589616,545047,377057,168716,25732,19911,4.7,3.25,1.46,1718,139379,1202.6196553880648,253844,2190.271015018962
Belgium,2021-02-11,11589616,581643,385267,197119,36596,20225,5.02,3.32,1.7,1745,141577,1221.5849084214697,266519,2299.636157056455
Belgium,2021-02-12,11589616,616649,391981,225450,35006,20793,5.32,3.38,1.95,1794,145552,1255.8828523740563,279972,2415.7142048537244
Belgium,2021-02-13,11589616,625378,392564,233611,8729,21105,5.4,3.39,2.02,1821,147734,1274.7100507902937,284165,2451.89314296522
Belgium,2021-02-14,11589616,627341,392650,235488,1963,20898,5.41,3.39,2.03,1803,146285,1262.207479523049,285192,2460.7545237046684
Belgium,2021-02-15,11589616,641132,394682,247257,13791,21405,5.53,3.41,2.13,1847,149835,1292.83834770712,291099,2511.722562680248
Belgium,2021-02-16,11589616,656099,399044,257879,14967,19541,5.66,3.44,2.23,1686,136784,1180.2289221661874,281410,2428.1218635716664
Belgium,2021-02-17,11589616,676195,406284,270755,20096,18735,5.83,3.51,2.34,1617,131148,1131.5991832688849,270527,2334.2188386569496
Belgium,2021-02-18,11589616,704146,416897,288099,27951,17500,6.08,3.6,2.49,1510,122503,1057.0065479304924,264080,2278.5914563519623
Belgium,2021-02-19,11589616,735459,434914,301418,31313,16973,6.35,3.75,2.6,1465,118810,1025.1418166054855,264362,2281.0246689795417
Belgium,2021-02-20,11589616,741486,439341,303030,6027,16587,6.4,3.79,2.61,1431,116108,1001.8278431312997,263842,2276.5378939215934
Belgium,2021-02-21,11589616,743681,441253,303313,2195,16620,6.42,3.81,2.62,1434,116340,1003.8296350802304,262625,2266.0371146032794
Belgium,2021-02-22,11589616,756449,451065,306272,12768,16474,6.53,3.89,2.64,1421,115317,995.0027679950742,265152,2287.841115702194
Belgium,2021-02-23,11589616,776629,463040,314490,20180,17219,6.7,4,2.71,1486,120530,1039.9826879510072,257314,2220.2116101171946
Belgium,2021-02-24,11589616,799897,477934,322881,23268,17672,6.9,4.12,2.79,1525,123702,1067.3520158044926,254850,2198.9511990733777
Belgium,2021-02-25,11589616,831889,500679,332136,31992,18249,7.18,4.32,2.87,1575,127743,1102.2194350528957,250246,2159.225982983388
Belgium,2021-02-26,11589616,864083,525931,339106,32194,18375,7.46,4.54,2.93,1585,128624,1109.821067410689,247434,2134.9628840161745
Belgium,2021-02-27,11589616,868472,529523,339916,4389,18141,7.49,4.57,2.93,1565,126986,1095.6877259781515,243094,2097.515569109451
Belgium,2021-02-28,11589616,869347,530128,340186,875,17952,7.5,4.57,2.94,1549,125666,1084.298220061821,242006,2088.1278551420514
Belgium,2021-03-01,11589616,882986,541000,342964,13639,18077,7.62,4.67,2.96,1560,126537,1091.8135682838845,241854,2086.8163362789587
Belgium,2021-03-02,11589616,906759,557877,349879,23773,18590,7.82,4.81,3.02,1604,130130,1122.8154582515936,250660,2162.798146202601
Belgium,2021-03-03,11589616,937116,582033,356099,30357,19603,8.09,5.02,3.07,1691,137219,1183.9822820704328,260921,2251.3342978749256
Belgium,2021-03-04,11589616,987041,623177,364889,49925,22165,8.52,5.38,3.15,1912,155152,1338.7156226746426,282895,2440.935057727538
Belgium,2021-03-05,11589616,1032080,661470,371648,45039,24000,8.91,5.71,3.21,2071,167997,1449.5475950195416,296621,2559.368662430231
Belgium,2021-03-06,11589616,1040418,669176,372295,8338,24564,8.98,5.77,3.21,2119,171946,1483.6212002192308,298932,2579.3089261973823
Belgium,2021-03-07,11589616,1041932,670503,372482,1514,24655,8.99,5.79,3.21,2127,172585,1489.1347564923635,298251,2573.4329765541843
Belgium,2021-03-08,11589616,1059324,685901,374484,17392,25191,9.14,5.92,3.23,2174,176338,1521.5171926317491,302875,2613.3307609156336
Belgium,2021-03-09,11589616,1088365,707481,381965,29041,25944,9.39,6.1,3.3,2239,181606,1566.9716753341959,311736,2689.7871335857894
Belgium,2021-03-10,11589616,1124541,734438,391209,36176,26775,9.7,6.34,3.38,2310,187425,1617.1804139153533,324644,2801.162695985786
Belgium,2021-03-11,11589616,1178891,778651,401356,54350,27407,10.17,6.72,3.46,2365,191850,1655.3611439757797,347002,2994.0767666504225
Belgium,2021-03-12,11589616,1223980,810073,415050,45089,27414,10.56,6.99,3.58,2365,191900,1655.7925646544286,359897,3105.3401596739704
Belgium,2021-03-13,11589616,1233904,817791,417267,9924,27641,10.65,7.06,3.6,2385,193486,1669.4772285811714,365432,3153.098428800402
Belgium,2021-03-14,11589616,1235376,817979,418551,1472,27635,10.66,7.06,3.61,2384,193444,1669.1148352111063,366029,3158.24959170347
Belgium,2021-03-15,11589616,1266140,844063,423233,30764,29545,10.92,7.28,3.65,2549,206816,1784.4939815089647,383154,3306.0111741407136
Belgium,2021-03-16,11589616,1313032,886695,427500,46892,32095,11.33,7.65,3.69,2769,224667,1938.5197922001903,406273,3505.491467534386
Belgium,2021-03-17,11589616,1360917,925746,436336,47885,33768,11.74,7.99,3.76,2914,236376,2039.5498867261867,423801,3656.73030064154
Belgium,2021-03-18,11589616,1436413,984294,453285,75496,36789,12.39,8.49,3.91,3174,257522,2222.006320140374,449372,3877.3674641161538
Belgium,2021-03-19,11589616,1504398,1033313,472253,67985,40060,12.98,8.92,4.07,3457,280418,2419.5624773072723,472318,4075.355041961701
Belgium,2021-03-20,11589616,1526928,1054252,473848,22530,41861,13.17,9.1,4.09,3612,293024,2528.3322588082297,486510,4197.8094873894015
Belgium,2021-03-21,11589616,1527913,1054710,474378,985,41791,13.18,9.1,4.09,3606,292537,2524.13022139819,485981,4193.245056609296
Belgium,2021-03-22,11589616,1560822,1082244,479753,32909,42097,13.47,9.34,4.14,3632,294682,2542.638168512227,501498,4327.132150021192
Belgium,2021-03-23,11589616,1608912,1124562,485527,48090,42269,13.88,9.7,4.19,3647,295880,2552.975007972654,520547,4491.494800172844
Belgium,2021-03-24,11589616,1670775,1175806,496150,61863,44265,14.42,10.15,4.28,3819,309858,2673.582972895737,546234,4713.132859621924
Belgium,2021-03-25,11589616,1750102,1235085,516203,79327,44813,15.1,10.66,4.45,3867,313689,2706.6384252938146,571211,4928.644745434189
Belgium,2021-03-26,11589616,1820320,1285566,535943,70218,45132,15.71,11.09,4.62,3894,315922,2725.9056728022742,596340,5145.4681501095465
Belgium,2021-03-27,11589616,1842914,1304364,539744,22594,45141,15.9,11.25,4.66,3895,315986,2726.457891270945,609010,5254.790150079175
Belgium,2021-03-28,11589616,1845340,1305824,540710,2426,45347,15.92,11.27,4.67,3913,317427,2738.8914352296056,609964,5263.021656627795
Belgium,2021-03-29,11589616,1869118,1324305,546008,23778,44042,16.13,11.43,4.71,3800,308296,2660.105390894746,602978,5202.743559406973
Belgium,2021-03-30,11589616,1901389,1350819,551769,32271,41782,16.41,11.66,4.76,3605,292477,2523.612516583811,588357,5076.587524556465
Belgium,2021-03-31,11589616,1986370,1424434,563140,84981,45085,17.14,12.29,4.86,3890,315595,2723.0841815639105,625453,5396.6671544596475
Belgium,2021-04-01,11589616,2088302,1501474,588067,101932,48314,18.02,12.96,5.07,4169,338200,2918.129470381072,651889,5624.767895674887
Belgium,2021-04-02,11589616,2171190,1565773,607163,82888,50124,18.73,13.51,5.24,4325,350870,3027.4514703507,666792,5753.3571431529745
Belgium,2021-04-03,11589616,2192120,1585309,608596,20930,49887,18.91,13.68,5.25,4304,349206,3013.0937901652655,665192,5739.55168143621
Belgium,2021-04-04,11589616,2192289,1585383,608696,169,49564,18.92,13.68,5.25,4277,346949,2993.6194607310545,664376,5732.5108959606605
Belgium,2021-04-05,11589616,2207012,1597629,611194,14723,48271,19.04,13.79,5.27,4165,337894,2915.4891758277413,646190,5575.594566722487
Belgium,2021-04-06,11589616,2253978,1635433,620417,46966,50370,19.45,14.11,5.35,4346,352589,3042.283713282649,645066,5565.89622986646
Belgium,2021-04-07,11589616,2301983,1673653,630316,48005,45088,19.86,14.44,5.44,3890,315613,2723.239493008224,631208,5446.323674572134
Belgium,2021-04-08,11589616,2429280,1784119,647195,127297,48711,20.96,15.39,5.58,4203,340978,2942.0992032868044,679178,5860.228673667877
Belgium,2021-04-09,11589616,2564657,1903649,663144,135377,56210,22.13,16.43,5.72,4850,393467,3394.996003318833,744337,6422.447473669534
Belgium,2021-04-10,11589616,2633475,1968405,667263,68818,63051,22.72,16.98,5.76,5440,441355,3808.1934725015913,790561,6821.287262666857
Belgium,2021-04-11,11589616,2637473,1972045,667631,3998,63598,22.76,17.02,5.76,5487,445184,3841.231668072523,792133,6834.851128803578
Belgium,2021-04-12,11589616,2686301,2011811,676730,48828,68470,23.18,17.36,5.84,5908,479289,4135.503712978929,817183,7050.99288880667
Belgium,2021-04-13,11589616,2758879,2075991,685211,72578,72129,23.8,17.91,5.91,6224,504901,4356.494641410035,857490,7398.778354692684
Belgium,2021-04-14,11589616,2859746,2152176,709896,100867,79680,24.68,18.57,6.13,6875,557763,4812.6098397047845,873376,7535.849332713008
Belgium,2021-04-15,11589616,2971613,2237339,736602,111867,77476,25.64,19.3,6.36,6685,542333,4679.4734182737375,883311,7621.572621560542
Belgium,2021-04-16,11589616,3065836,2314052,754113,94223,71597,26.45,19.97,6.51,6178,501179,4324.379686091412,894646,7719.375689410244
Belgium,2021-04-17,11589616,3124051,2366444,759936,58215,70082,26.96,20.42,6.56,6047,490576,4232.8926169771285,931931,8041.08608947872
Belgium,2021-04-18,11589616,3130130,2372409,760050,6079,70380,27.01,20.47,6.56,6073,492657,4250.848345622496,937841,8092.080013695018
Belgium,2021-04-19,11589616,3191341,2429200,764470,61211,72149,27.54,20.96,6.6,6225,505040,4357.693990896679,984329,8493.197703875607
Belgium,2021-04-20,11589616,3241721,2476320,767733,50380,68977,27.97,21.37,6.62,5952,482842,4166.160466403719,987743,8522.655107813755
Belgium,2021-04-21,11589616,3333763,2563774,772324,92042,67717,28.77,22.12,6.66,5843,474017,4090.0147166221905,1031780,8902.624556326975
Belgium,2021-04-22,11589616,3430317,2654247,778405,96554,65529,29.6,22.9,6.72,5654,458704,3957.887819579182,1001037,8637.36123785292
Belgium,2021-04-23,11589616,3502493,2719161,785669,72176,62380,30.22,23.46,6.78,5382,436657,3767.657185535742,937836,8092.036871627153
Belgium,2021-04-24,11589616,3548892,2763738,787503,46399,60692,30.62,23.85,6.79,5237,424841,3665.7038507574366,915417,7898.5964677345655
Belgium,2021-04-25,11589616,3555250,2770051,787551,6358,60731,30.68,23.9,6.8,5240,425120,3668.111178144298,917777,7918.959523766793
Belgium,2021-04-26,11589616,3618665,2826438,794584,63415,61046,31.22,24.39,6.86,5267,427324,3687.1282016591404,932364,8044.822192555819
Belgium,2021-04-27,11589616,3671820,2864937,809254,53155,61443,31.68,24.72,6.98,5302,430099,3711.072049324154,912941,7877.232515727873
Belgium,2021-04-28,11589616,3766626,2944537,824575,94806,61838,32.5,25.41,7.11,5336,432863,3734.9209844398642,906880,7824.935701062054
Belgium,2021-04-29,11589616,3873059,3032438,844450,106433,63249,33.42,26.17,7.29,5457,442742,3820.1610821273116,901446,7778.048901706494
Belgium,2021-04-30,11589616,3955506,3093047,867251,82447,64716,34.13,26.69,7.48,5584,453013,3908.7835179353656,889670,7676.440703471108
Belgium,2021-05-01,11589616,4002929,3132883,875358,47423,64862,34.54,27.03,7.55,5597,454037,3917.619013434095,878878,7583.322864191532
Belgium,2021-05-02,11589616,4006589,3136424,875490,3660,64477,34.57,27.06,7.55,5563,451339,3894.339553614201,876459,7562.4507317584985
Belgium,2021-05-03,11589616,4085526,3202904,890584,78937,66694,35.25,27.64,7.68,5755,466861,4028.2697890939617,894185,7715.397990753102
Belgium,2021-05-04,11589616,4168850,3270441,909673,83324,71004,35.97,28.22,7.85,6127,497030,4288.580398177127,927129,7999.652447501281
Belgium,2021-05-05,11589616,4323893,3354889,983997,155043,79610,37.31,28.95,8.49,6869,557267,4808.330146572587,990130,8543.251131012452
Belgium,2021-05-06,11589616,4485850,3443514,1062229,161957,87542,38.71,29.71,9.17,7553,612791,5287.414181798604,1055533,9107.575263925915
Belgium,2021-05-07,11589616,4641521,3544381,1121538,155671,98002,40.05,30.58,9.68,8456,686015,5919.221137266326,1139028,9828.004655201692
Belgium,2021-05-08,11589616,4731964,3625151,1132942,90443,104148,40.83,31.28,9.78,8986,729035,6290.415489175828,1183072,10208.034502609922
Belgium,2021-05-09,11589616,4739964,3633046,1133086,8000,104768,40.9,31.35,9.78,9040,733375,6327.8628040825515,1184714,10222.202357696753
Belgium,2021-05-10,11589616,4823565,3712020,1139102,83601,105434,41.62,32.03,9.83,9097,738039,6368.10572498692,1204900,10396.37551408088
Belgium,2021-05-11,11589616,4892473,3770926,1150358,68908,103375,42.21,32.54,9.93,8920,723623,6243.718514918873,1220653,10532.298913096
Belgium,2021-05-12,11589616,4985893,3836051,1179957,93420,94571,43.02,33.1,10.18,8160,662000,5712.009785311265,1219267,10520.339931883853
Belgium,2021-05-13,11589616,5104944,3874632,1260782,119051,88442,44.05,33.43,10.88,7631,619094,5341.799072549082,1231885,10629.213254347686
Belgium,2021-05-14,11589616,5250438,3916924,1365028,145494,86988,45.3,33.8,11.78,7506,608917,5253.987707616888,1294932,11173.208844883213
Belgium,2021-05-15,11589616,5338502,3949795,1420517,88064,86648,46.06,34.08,12.26,7476,606538,5233.460711726773,1335573,11523.876200902601
Belgium,2021-05-16,11589616,5344633,3952097,1424386,6131,86381,46.12,34.1,12.29,7453,604669,5217.334206758878,1338044,11545.19701084143
Belgium,2021-05-17,11589616,5453591,4038619,1450391,108958,90004,47.06,34.85,12.51,7766,630026,5436.124889728875,1368065,11804.230614715794
Belgium,2021-05-18,11589616,5586980,4141224,1484251,133389,99215,48.21,35.73,12.81,8561,694507,5992.493625328053,1418130,12236.212140246926
Belgium,2021-05-19,11589616,5728608,4219468,1551824,141628,106102,49.43,36.41,13.39,9155,742715,6408.452186854163,1404715,12120.461972165429
Belgium,2021-05-20,11589616,5875583,4288707,1634859,146975,110091,50.7,37,14.11,9499,770639,6649.392007465994,1389733,11991.191080015076
Belgium,2021-05-21,11589616,6004019,4358701,1696964,128436,107654,51.81,37.61,14.64,9289,753581,6502.20852873814,1362498,11756.196236355026
Belgium,2021-05-22,11589616,6093134,4403058,1742291,89115,107805,52.57,37.99,15.03,9302,754632,6511.27699140334,1361170,11744.737703130113
Belgium,2021-05-23,11589616,6102754,4409926,1745091,9620,108303,52.66,38.05,15.06,9345,758121,6541.381526359459,1362790,11758.715733118337
Belgium,2021-05-24,11589616,6164862,4436433,1781711,62108,101610,53.19,38.28,15.37,8767,711271,6137.140350465452,1341297,11573.265240194327
Belgium,2021-05-25,11589616,6264897,4496176,1828933,100035,96845,54.06,38.79,15.78,8356,677917,5849.348244152352,1372424,11841.841869480404
Belgium,2021-05-26,11589616,6387691,4532054,1920881,122794,94155,55.12,39.1,16.57,8124,659083,5686.840702918889,1401798,12095.292889773053
Belgium,2021-05-27,11589616,6527729,4573312,2024026,140038,93164,56.32,39.46,17.46,8039,652146,5626.9853979631425,1422785,12276.377405429137
Belgium,2021-05-28,11589616,6640173,4612277,2101300,112444,90879,57.29,39.8,18.13,7841,636154,5488.999808104082,1389735,11991.208336842223
Belgium,2021-05-29,11589616,6731275,4655421,2151686,91102,91163,58.08,40.17,18.57,7866,638141,5506.144465873589,1392773,12017.421457276929
Belgium,2021-05-30,11589616,6742802,4659870,2158892,11527,91435,58.18,40.21,18.63,7889,640048,5522.598850557258,1398169,12063.980376916716
Belgium,2021-05-31,11589616,6863232,4725809,2216663,120430,99767,59.22,40.78,19.13,8608,698370,6025.8251869604655,1409641,12162.965537425916
Belgium,2021-06-01,11589616,6966620,4790089,2264692,103388,100246,60.11,41.33,19.54,8650,701723,6054.75625767066,1379640,11904.104501823012
Belgium,2021-06-02,11589616,7135010,4871045,2355219,168390,106760,61.56,42.03,20.32,9212,747319,6448.177402944153,1406402,12135.018105863042
Belgium,2021-06-03,11589616,7322172,4963994,2452729,187162,113492,63.18,42.83,21.16,9793,794443,6854.782764157156,1446589,12481.7681621203
Belgium,2021-06-04,11589616,7475350,5045863,2526769,153178,119311,64.5,43.54,21.8,10295,835177,7206.2525626388315,1471331,12695.252370742914
Belgium,2021-06-05,11589616,7614369,5135086,2578458,139019,126156,65.7,44.31,22.25,10885,883094,7619.700255815206,1521235,13125.844721688794
Belgium,2021-06-06,11589616,7645587,5160897,2584396,31218,128969,65.97,44.53,22.3,11128,902785,7789.602347480711,1542833,13312.201198037968
Belgium,2021-06-07,11589616,7816343,5260555,2664006,170756,136159,67.44,45.39,22.99,11748,953111,8223.835888954389,1651481,14249.661075914853
Belgium,2021-06-08,11589616,7965169,5344579,2744957,148826,142650,68.73,46.12,23.68,12308,998549,8615.893744883351,1700272,14670.650002554012
Belgium,2021-06-09,11589616,8161834,5437796,2854657,196665,146689,70.42,46.92,24.63,12657,1026824,8859.862138659297,1774143,15308.03954160345
Belgium,2021-06-10,11589616,8356826,5519122,2972746,194992,147808,72.11,47.62,25.65,12753,1034654,8927.422616935712,1829097,15782.205381092868
Belgium,2021-06-11,11589616,8552726,5608152,3083042,195900,153911,73.8,48.39,26.6,13280,1077376,9296.045701600468,1912553,16502.2982642393
Belgium,2021-06-12,11589616,8695856,5686587,3154560,143130,154498,75.03,49.07,27.22,13331,1081487,9331.517109798979,1964581,16951.217365614186
Belgium,2021-06-13,11589616,8719718,5702197,3163235,23862,153447,75.24,49.2,27.29,13240,1074131,9268.046499556154,1976916,17057.648847036864
Belgium,2021-06-14,11589616,8873733,5780611,3252208,154015,151056,76.57,49.88,28.06,13034,1057390,9123.598227930934,2010501,17347.434116885324
Belgium,2021-06-15,11589616,9024815,5874594,3335709,151082,151378,77.87,50.69,28.78,13062,1059646,9143.063928951573,2058195,17758.957673834924
Belgium,2021-06-16,11589616,9208521,5995715,3414702,183706,149527,79.45,51.73,29.46,12902,1046687,9031.248317459354,2073511,17891.11045611865
Belgium,2021-06-17,11589616,9397618,6133251,3471072,189097,148685,81.09,52.92,29.95,12829,1040792,8980.38381944665,2075446,17907.80643638236
Belgium,2021-06-18,11589616,9590552,6271792,3530992,192934,148261,82.75,54.12,30.47,12793,1037826,8954.791944789198,2115202,18250.837646389664
Belgium,2021-06-19,11589616,9716468,6368149,3563002,125916,145802,83.84,54.95,30.74,12580,1020612,8806.26243354396,2102099,18137.77954334294
Belgium,2021-06-20,11589616,9748505,6398756,3564893,32037,146970,84.11,55.21,30.76,12681,1028787,8876.799714503051,2102918,18144.846214059206
Belgium,2021-06-21,11589616,9867078,6481642,3603582,118573,141906,85.14,55.93,31.09,12244,993345,8570.991480649574,2050735,17694.589708580508
Belgium,2021-06-22,11589616,9975448,6543155,3659552,108370,135805,86.07,56.46,31.58,11718,950633,8202.454680120549,2010279,17345.51860907212
Belgium,2021-06-23,11589616,10159533,6666229,3723866,184085,135859,87.66,57.52,32.13,11722,951012,8205.724848864707,1997699,17236.973166324064
Belgium,2021-06-24,11589616,10340884,6792144,3784908,181351,134752,89.23,58.61,32.66,11627,943266,8138.889157328423,1984058,17119.27297677507
Belgium,2021-06-25,11589616,10505665,6909989,3836996,164781,130730,90.65,59.62,33.11,11280,915113,7895.97343000838,1952939,16850.76537479758
Belgium,2021-06-26,11589616,10620843,6980737,3887111,115178,129196,91.64,60.23,33.54,11148,904375,7803.321525061745,1924987,16609.583958605705
Belgium,2021-06-27,11589616,10655591,7009264,3894069,34748,129584,91.94,60.48,33.6,11181,907086,7826.713154258088,1935873,16703.51286876114
Belgium,2021-06-28,11589616,10775499,7077511,3949580,119908,129774,92.98,61.07,34.08,11197,908421,7838.232086378013,1901766,16409.223567027588
Belgium,2021-06-29,11589616,10896786,7135463,4018822,121287,131620,94.02,61.57,34.68,11357,921338,7949.685304500167,1871971,16152.139984620717
Belgium,2021-06-30,11589616,11021799,7220519,4065535,125013,123181,95.1,62.3,35.08,10629,862266,7439.987657917226,1813278,15645.712506781934
Belgium,2021-07-01,11589616,11158409,7312327,4114554,136610,116789,96.28,63.09,35.5,10077,817525,7053.943806248629,1760791,15192.832963577051
Belgium,2021-07-02,11589616,11272405,7388709,4155936,113996,109534,97.26,63.75,35.86,9451,766740,6615.749822944954,1681853,14511.723252953334
Belgium,2021-07-03,11589616,11361241,7426175,4208214,88836,105771,98.03,64.08,36.31,9126,740398,6388.460152605574,1644773,14191.781677667319
Belgium,2021-07-04,11589616,11375416,7433559,4215061,14175,102832,98.15,64.14,36.37,8873,719825,6210.947800168703,1626911,14037.66095442679
Belgium,2021-07-05,11589616,11495567,7457887,4314168,120151,102867,99.19,64.35,37.22,8876,720068,6213.0445046669365,1628489,14051.27659104495
Belgium,2021-07-06,11589616,11610849,7480483,4409163,115282,102009,100.18,64.54,38.04,8802,714063,6161.230881161206,1635401,14110.916185661372
