date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-01-14,78472,4627,0,0,0,0,0,0,1020498,5489,4,0,2013375,63600,0,0
2021-01-15,86080,5437,19,0,0,0,0,0,1106578,10926,23,0,2013375,63600,0,0
2021-01-16,55799,1772,0,0,0,0,0,0,1162377,12698,23,0,2013375,63600,0,0
2021-01-17,47693,1305,1,0,0,0,0,0,1210070,14003,24,0,2013375,63600,0,0
2021-01-18,78594,4034,1,0,0,0,0,0,1288664,18037,25,0,2013375,63600,0,0
2021-01-19,114194,3467,48,0,842400,0,0,0,1402858,21504,73,0,2855775,63600,0,0
2021-01-20,129263,2751,4,0,0,0,0,0,1532121,24255,77,0,2855775,63600,0,0
2021-01-21,105014,2712,0,0,0,0,0,0,1637135,26967,77,0,2855775,63600,0,0
2021-01-22,101989,2042,12,0,0,0,0,0,1739124,29009,89,0,2855775,63600,0,0
2021-01-23,84628,383,1,0,0,0,0,0,1823752,29392,90,0,2855775,63600,0,0
2021-01-24,48976,244,4,0,0,0,0,0,1872728,29636,94,0,2855775,63600,0,0
2021-01-25,89979,1723,2,0,0,0,0,0,1962707,31359,96,0,2855775,63600,0,0
2021-01-26,97011,1652,6,0,489060,0,0,0,2059718,33011,102,0,3344835,63600,0,0
2021-01-27,109185,1957,8,0,0,0,0,0,2168903,34968,110,0,3344835,63600,0,0
2021-01-28,89528,1636,3,0,0,0,0,0,2258431,36604,113,0,3344835,63600,0,0
2021-01-29,107697,1405,18,0,0,0,0,0,2366128,38009,131,0,3344835,63600,0,0
2021-01-30,87596,874,1,0,0,0,0,0,2453724,38883,132,0,3344835,63600,0,0
2021-01-31,56138,377,1,0,0,90000,0,0,2509862,39260,133,0,3344835,153600,0,0
2021-02-01,118384,2210,57,0,0,0,0,0,2628246,41470,190,0,3344835,153600,0,0
2021-02-02,128805,2867,16,0,747630,0,0,0,2757051,44337,206,0,4092465,153600,0,0
2021-02-03,153059,6386,21,0,0,0,0,0,2910110,50723,227,0,4092465,153600,0,0
2021-02-04,125897,5873,7,0,0,0,0,0,3036007,56596,234,0,4092465,153600,0,0
2021-02-05,138301,6396,8,0,0,0,0,0,3174308,62992,242,0,4092465,153600,0,0
2021-02-06,97608,2527,1,0,0,0,345600,0,3271916,65519,243,0,4092465,153600,345600,0
2021-02-07,51859,2397,2,0,0,0,0,0,3323775,67916,245,0,4092465,153600,345600,0
2021-02-08,105954,3970,24,0,0,0,0,0,3429729,71886,269,0,4092465,153600,345600,0
2021-02-09,129890,3934,110,0,747630,0,0,0,3559619,75820,379,0,4840095,153600,345600,0
2021-02-10,140713,4013,7041,0,0,0,0,0,3700332,79833,7420,0,4840095,153600,345600,0
2021-02-11,118564,7146,15449,0,0,0,0,0,3818896,86979,22869,0,4840095,153600,345600,0
2021-02-12,133280,9788,14410,0,0,0,391200,0,3952176,96767,37279,0,4840095,153600,736800,0
2021-02-13,91689,3186,12880,0,0,0,0,0,4043865,99953,50159,0,4840095,153600,736800,0
2021-02-14,55581,2445,7264,0,0,0,0,0,4099446,102398,57423,0,4840095,153600,736800,0
2021-02-15,107081,4956,14724,0,0,182400,0,0,4206527,107354,72147,0,4840095,336000,736800,0
2021-02-16,107246,5741,23616,0,904410,0,0,0,4313773,113095,95763,0,5744505,336000,736800,0
2021-02-17,121777,7710,19687,0,0,0,0,0,4435550,120805,115450,0,5744505,336000,736800,0
2021-02-18,111067,7946,23675,0,0,0,0,0,4546617,128751,139125,0,5744505,336000,736800,0
2021-02-19,119225,9909,25378,0,0,0,715200,0,4665842,138660,164503,0,5744505,336000,1452000,0
2021-02-20,87238,4526,21647,0,0,0,0,0,4753080,143186,186150,0,5744505,336000,1452000,0
2021-02-21,67625,3228,15300,0,0,0,0,0,4820705,146414,201450,0,5744505,336000,1452000,0
2021-02-22,126131,9096,25086,0,0,0,0,0,4946836,155510,226536,0,5744505,336000,1452000,0
2021-02-23,132531,7160,27479,0,926640,0,0,0,5079367,162670,254015,0,6671145,336000,1452000,0
2021-02-24,132842,7779,35386,0,0,0,0,0,5212209,170449,289401,0,6671145,336000,1452000,0
2021-02-25,131226,6704,51391,0,0,0,0,0,5343435,177153,340792,0,6671145,336000,1452000,0
2021-02-26,140274,8841,60687,0,0,0,0,0,5483709,185994,401479,0,6671145,336000,1452000,0
2021-02-27,92832,4202,51516,0,0,343200,0,0,5576541,190196,452995,0,6671145,679200,1452000,0
2021-02-28,62398,3951,41753,0,0,0,0,0,5638939,194147,494748,0,6671145,679200,1452000,0
2021-03-01,128644,9410,57743,0,0,0,0,0,5767583,203557,552491,0,6671145,679200,1452000,0
2021-03-02,140624,10170,69123,0,1014390,0,650400,0,5908207,213727,621614,0,7685535,679200,2102400,0
2021-03-03,156908,13844,73013,0,0,0,0,0,6065115,227571,694627,0,7685535,679200,2102400,0
2021-03-04,142396,14053,86684,0,0,0,0,0,6207511,241624,781311,0,7685535,679200,2102400,0
2021-03-05,147267,13331,108555,0,0,0,0,0,6354778,254955,889866,0,7685535,679200,2102400,0
2021-03-06,110777,8591,83117,0,0,0,0,0,6465555,263546,972983,0,7685535,679200,2102400,0
2021-03-07,82485,6731,61174,0,0,0,0,0,6548040,270277,1034157,0,7685535,679200,2102400,0
2021-03-08,135728,11008,92468,0,0,0,0,0,6683768,281285,1126625,0,7685535,679200,2102400,0
2021-03-09,140142,12860,97446,0,1083420,0,960000,0,6823910,294145,1224071,0,8768955,679200,3062400,0
2021-03-10,157656,11454,114579,0,0,0,0,0,6981566,305599,1338650,0,8768955,679200,3062400,0
2021-03-11,149095,13226,119205,0,0,0,0,0,7130661,318825,1457855,0,8768955,679200,3062400,0
2021-03-12,152882,17574,153537,0,0,0,0,0,7283543,336399,1611392,0,8768955,679200,3062400,0
2021-03-13,114700,9750,122070,0,0,0,0,0,7398243,346149,1733462,0,8768955,679200,3062400,0
2021-03-14,89523,5146,76531,0,0,0,0,0,7487766,351295,1809993,0,8768955,679200,3062400,0
2021-03-15,152400,12415,83465,0,0,0,364800,0,7640166,363710,1893458,0,8768955,679200,3427200,0
2021-03-16,166127,11109,1923,0,1083420,0,0,0,7806293,374819,1895381,0,9852375,679200,3427200,0
2021-03-17,185772,18029,1418,0,0,0,0,0,7992065,392848,1896799,0,9852375,679200,3427200,0
2021-03-18,174900,18229,1576,0,0,0,0,0,8166965,411077,1898375,0,9852375,679200,3427200,0
2021-03-19,184583,20595,38733,0,0,0,0,0,8351548,431672,1937108,0,9852375,679200,3427200,0
2021-03-20,136484,15315,68433,0,0,0,0,0,8488032,446987,2005541,0,9852375,679200,3427200,0
2021-03-21,104646,9216,52238,0,0,432000,0,0,8592678,456203,2057779,0,9852375,1111200,3427200,0
2021-03-22,165669,23670,76851,0,0,0,0,0,8758347,479873,2134630,0,9852375,1111200,3427200,0
2021-03-23,180249,20268,97370,0,1076400,0,204000,0,8938596,500141,2232000,0,10928775,1111200,3631200,0
2021-03-24,197229,33132,103693,0,0,0,0,0,9135825,533273,2335693,0,10928775,1111200,3631200,0
2021-03-25,188460,27334,121696,0,0,0,0,0,9324285,560607,2457389,0,10928775,1111200,3631200,0
2021-03-26,201846,36405,136474,0,0,0,201600,0,9526131,597012,2593863,0,10928775,1111200,3832800,0
2021-03-27,151964,27364,107442,0,0,0,0,0,9678095,624376,2701305,0,10928775,1111200,3832800,0
2021-03-28,117738,18525,60662,0,0,0,0,0,9795833,642901,2761967,0,10928775,1111200,3832800,0
2021-03-29,187820,26027,94933,0,0,0,0,0,9983653,668928,2856900,0,10928775,1111200,3832800,0
2021-03-30,215883,26296,86284,0,1427400,0,0,0,10199536,695224,2943184,0,12356175,1111200,3832800,0
2021-03-31,249497,38272,53700,0,0,0,0,0,10449033,733496,2996884,0,12356175,1111200,3832800,0
2021-04-01,236111,32262,55305,0,0,0,0,0,10685144,765758,3052189,0,12356175,1111200,3832800,0
2021-04-02,181365,16641,31873,0,0,650400,0,0,10866509,782399,3084062,0,12356175,1761600,3832800,0
2021-04-03,173531,17187,41221,0,0,0,1744800,0,11040040,799586,3125283,0,12356175,1761600,5577600,0
2021-04-04,135295,11116,49642,0,0,0,0,0,11175335,810702,3174925,0,12356175,1761600,5577600,0
2021-04-05,168308,17918,63407,0,0,0,0,0,11343643,828620,3238332,0,12356175,1761600,5577600,0
2021-04-06,258033,33233,87180,0,0,0,0,0,11601676,861853,3325512,0,12356175,1761600,5577600,0
2021-04-07,542062,35801,99696,0,2738970,0,0,0,12143738,897654,3425208,0,15095145,1761600,5577600,0
2021-04-08,573304,35268,124127,0,0,0,0,0,12717042,932922,3549335,0,15095145,1761600,5577600,0
2021-04-09,486725,35954,100323,0,0,0,0,0,13203767,968876,3649658,0,15095145,1761600,5577600,0
2021-04-10,245701,23197,99509,0,0,0,0,0,13449468,992073,3749167,0,15095145,1761600,5577600,0
2021-04-11,167825,18031,74723,0,0,0,0,0,13617293,1010104,3823890,0,15095145,1761600,5577600,0
2021-04-12,278624,28676,108167,0,0,0,360000,0,13895917,1038780,3932057,0,15095145,1761600,5937600,0
2021-04-13,428875,26655,115519,0,2515500,0,0,0,14324792,1065435,4047576,0,17610645,1761600,5937600,0
2021-04-14,616897,33500,123373,0,0,0,0,0,14941689,1098935,4170949,0,17610645,1761600,5937600,0
2021-04-15,532444,36347,110480,0,0,0,0,0,15474133,1135282,4281429,0,17610645,1761600,5937600,0
2021-04-16,436886,31295,125092,0,0,0,0,0,15911019,1166577,4406521,0,17610645,1761600,5937600,0
2021-04-17,223477,22020,116601,0,0,42000,0,0,16134496,1188597,4523122,0,17610645,1803600,5937600,0
2021-04-18,171379,14413,80385,0,0,72000,57600,0,16305875,1203010,4603507,0,17610645,1875600,5995200,0
2021-04-19,289545,31826,77604,0,0,0,0,0,16595420,1234836,4681111,0,17610645,1875600,5995200,0
2021-04-20,378100,37865,139243,0,2515499,0,554398,0,16973520,1272701,4820354,0,20126144,1875600,6549598,0
2021-04-21,449362,39361,224535,0,0,477600,0,0,17422882,1312062,5044889,0,20126144,2353200,6549598,0
2021-04-22,380044,41505,212419,0,0,0,0,0,17802926,1353567,5257308,0,20126144,2353200,6549598,0
2021-04-23,349869,42682,158033,0,0,0,0,0,18152795,1396249,5415341,0,20126144,2353200,6549598,0
2021-04-24,238470,49584,80736,0,0,0,196800,0,18391265,1445833,5496077,0,20126144,2353200,6746398,0
2021-04-25,187448,33900,61668,0,21060,388800,9600,256800,18578713,1479733,5557745,0,20147204,2742000,6755998,256800
2021-04-26,315215,40964,71322,62,1364220,0,0,0,18893928,1520697,5629067,62,21511424,2742000,6755998,256800
2021-04-27,675522,51330,56286,454,2053350,0,0,0,19569450,1572027,5685353,516,23564774,2742000,6755998,256800
2021-04-28,1007281,58725,53296,713,0,0,144000,0,20576731,1630752,5738649,1229,23564774,2742000,6899998,256800
2021-04-29,820791,61835,56227,877,0,0,0,0,21397522,1692587,5794876,2106,23564774,2742000,6899998,256800
2021-04-30,675682,56358,66252,827,0,376800,60000,0,22073204,1748945,5861128,2933,23564774,3118800,6959998,256800
2021-05-01,251735,40558,39833,2568,1825200,0,0,0,22324939,1789503,5900961,5501,25389974,3118800,6959998,256800
2021-05-02,194689,37199,29174,1801,0,0,0,0,22519628,1826702,5930135,7302,25389974,3118800,6959998,256800
2021-05-03,315276,68850,62459,1459,0,0,60000,0,22834904,1895552,5992594,8761,25389974,3118800,7019998,256800
2021-05-04,623221,61448,150410,2730,1579499,0,1430402,216600,23458125,1957000,6143004,11491,26969473,3118800,8450400,473400
2021-05-05,841036,74985,211473,3599,0,0,0,0,24299161,2031985,6354477,15090,26969473,3118800,8450400,473400
2021-05-06,683943,88308,199759,2916,0,0,0,0,24983104,2120293,6554236,18006,26969473,3118800,8450400,473400
2021-05-07,576612,80994,208803,2614,0,550800,0,0,25559716,2201287,6763039,20620,26969473,3669600,8450400,473400
2021-05-08,264555,70052,82783,867,1790100,0,0,0,25824271,2271339,6845822,21487,28759573,3669600,8450400,473400
2021-05-09,193667,55201,32470,1058,0,0,0,0,26017938,2326540,6878292,22545,28759573,3669600,8450400,473400
2021-05-10,367266,76839,129137,3404,0,0,0,0,26385204,2403379,7007429,25949,28759573,3669600,8450400,473400
2021-05-11,810526,75359,173800,2812,0,0,0,0,27195730,2478738,7181229,28761,28759573,3669600,8450400,473400
2021-05-12,1054437,75029,220445,3542,0,0,0,0,28250167,2553767,7401674,32303,28759573,3669600,8450400,473400
2021-05-13,300086,63193,43359,1622,0,0,0,0,28550253,2616960,7445033,33925,28759573,3669600,8450400,473400
