location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-20,11589616,176790,176077,721,21358,15236,1.53,1.52,0.01,1315,106652,920.2375643852221,170408,1470.350700143991
Belgium,2021-01-21,11589616,206916,206202,735,30126,16221,1.79,1.78,0.01,1400,113549,979.7477327980496,192349,1659.6667223486957
Belgium,2021-01-22,11589616,236378,235632,791,29462,17099,2.04,2.03,0.01,1475,119692,1032.752077376852,212566,1834.1073595535868
Belgium,2021-01-23,11589616,244683,243930,798,8305,17548,2.11,2.1,0.01,1514,122836,1059.879809650294,217664,1878.0950119486272
Belgium,2021-01-24,11589616,246558,245805,798,1875,17344,2.13,2.12,0.01,1497,121409,1047.5670634816547,219138,1890.8132935551964
Belgium,2021-01-25,11589616,257815,257062,798,11257,17376,2.22,2.22,0.01,1499,121635,1049.5170849491476,224814,1939.7881689954181
Belgium,2021-01-26,11589616,270494,268033,2506,12679,16437,2.33,2.31,0.02,1418,115062,992.802522533965,221785,1913.6527042828684
Belgium,2021-01-27,11589616,286982,281108,5936,16488,15742,2.48,2.43,0.05,1358,110192,950.7821484335633,216844,1871.0197128187854
Belgium,2021-01-28,11589616,310057,296700,13438,23075,14734,2.68,2.56,0.12,1271,103141,889.9432043304972,216690,1869.690937128547
Belgium,2021-01-29,11589616,331111,308821,22387,21054,13533,2.86,2.66,0.19,1168,94733,817.3955030089004,214425,1850.1475803857522
Belgium,2021-01-30,11589616,335576,310412,25262,4465,12985,2.9,2.68,0.22,1120,90893,784.2623948886659,213729,1844.1422045389597
Belgium,2021-01-31,11589616,336480,310988,25590,904,12846,2.9,2.68,0.22,1108,89922,775.8842053093045,211331,1823.4512687909591
Belgium,2021-02-01,11589616,344168,314917,29350,7688,12336,2.97,2.72,0.25,1064,86353,745.089397267347,207988,1794.6064822164947
Belgium,2021-02-02,11589616,368074,325058,43115,23906,13940,3.18,2.8,0.37,1203,97580,841.960596451168,212642,1834.763118985133
Belgium,2021-02-03,11589616,398774,335125,63748,30700,15970,3.44,2.89,0.55,1378,111792,964.5876101503277,221984,1915.369758583891
Belgium,2021-02-04,11589616,432605,345061,87643,33831,17507,3.73,2.98,0.76,1511,122548,1057.3948265412764,225689,1947.3380308717735
Belgium,2021-02-05,11589616,463234,353075,110282,30629,18875,4,3.05,0.95,1629,132123,1140.0118865025381,226856,1957.4073895114386
Belgium,2021-02-06,11589616,469708,354319,115512,6474,19162,4.05,3.06,1,1653,134132,1157.3463693706506,225025,1941.6087642593163
Belgium,2021-02-07,11589616,473085,354632,118576,3377,19515,4.08,3.06,1.02,1684,136605,1178.6844361366245,226527,1954.568641445929
Belgium,2021-02-08,11589616,483169,356980,126312,10084,19857,4.17,3.08,1.09,1713,139001,1199.3581150574792,225354,1944.447512324826
Belgium,2021-02-09,11589616,510757,365052,145828,27588,20383,4.41,3.15,1.26,1759,142683,1231.127933833183,240263,2073.0885302843512
Belgium,2021-02-10,11589616,536070,371601,164592,25313,19614,4.63,3.21,1.42,1692,137296,1184.6466699155521,249088,2149.23428006588
Belgium,2021-02-11,11589616,572227,379656,192694,36157,19946,4.94,3.28,1.66,1721,139622,1204.7163598862983,262170,2262.1111864275745
Belgium,2021-02-12,11589616,606549,386429,220260,34322,20474,5.23,3.33,1.9,1767,143315,1236.581091211305,275438,2376.592977713843
Belgium,2021-02-13,11589616,615147,386991,228296,8598,20777,5.31,3.34,1.97,1793,145439,1254.9078416403097,279571,2412.2542110109603
Belgium,2021-02-14,11589616,617063,387064,230139,1916,20568,5.32,3.34,1.99,1775,143978,1242.3017294101894,280583,2420.986165546814
Belgium,2021-02-15,11589616,630689,389117,241712,13626,21074,5.44,3.36,2.09,1818,147520,1272.8635702856766,286521,2472.2216853431555
Belgium,2021-02-16,11589616,645149,393134,252155,14460,19199,5.57,3.39,2.18,1657,134392,1159.5897568996247,277075,2390.717690732808
Belgium,2021-02-17,11589616,664819,400228,264731,19670,18393,5.74,3.45,2.28,1587,128749,1110.8996191073113,266045,2295.546289022863
Belgium,2021-02-18,11589616,692575,411145,281570,27756,17193,5.98,3.55,2.43,1483,120348,1038.4123166807253,259970,2243.1286765670234
Belgium,2021-02-19,11589616,723221,428872,294500,30646,16667,6.24,3.7,2.54,1438,116672,1006.694268386459,259987,2243.2753595977642
Belgium,2021-02-20,11589616,729143,433221,296073,5922,16285,6.29,3.74,2.55,1405,113996,983.6046336651707,259435,2238.5124753054806
Belgium,2021-02-21,11589616,731295,435110,296336,2152,16319,6.31,3.75,2.56,1408,114232,985.6409392683934,258210,2227.942668678583
Belgium,2021-02-22,11589616,743831,444832,299150,12536,16163,6.42,3.84,2.58,1395,113142,976.2359684738477,260662,2249.099538759524
Belgium,2021-02-23,11589616,763689,456995,306845,19858,16934,6.59,3.94,2.65,1461,118540,1022.8121449407815,252932,2182.401901840406
Belgium,2021-02-24,11589616,786694,471812,315033,23005,17411,6.79,4.07,2.72,1502,121875,1051.5879042066622,250624,2162.4875233139737
Belgium,2021-02-25,11589616,818211,494474,323890,31517,17948,7.06,4.27,2.79,1549,125636,1084.0393676546316,245984,2122.4516843353567
Belgium,2021-02-26,11589616,849878,519460,330582,31667,18094,7.33,4.48,2.85,1561,126657,1092.8489779126419,243329,2099.543246299101
Belgium,2021-02-27,11589616,854238,523054,331348,4360,17871,7.37,4.51,2.86,1542,125095,1079.3713959116506,239091,2062.9760295768215
Belgium,2021-02-28,11589616,855067,523637,331594,829,17682,7.38,4.52,2.86,1526,123772,1067.956004754601,238004,2053.5969440229946
Belgium,2021-03-01,11589616,868427,534293,334298,13360,17799,7.49,4.61,2.88,1536,124596,1075.0658175387348,237738,2051.3017860125824
Belgium,2021-03-02,11589616,891808,550908,341065,23381,18303,7.69,4.75,2.94,1579,128119,1105.4637185563354,246659,2128.275863497117
Belgium,2021-03-03,11589616,921505,574625,347046,29697,19259,7.95,4.96,2.99,1662,134811,1163.2050621867024,256686,2214.7929663933646
Belgium,2021-03-04,11589616,970494,615219,355441,48989,21755,8.37,5.31,3.07,1877,152283,1313.9607041337695,277919,2398.000071788401
Belgium,2021-03-05,11589616,1014159,652537,361788,43665,23469,8.75,5.63,3.12,2025,164281,1417.4844101823564,290938,2510.333388094998
Belgium,2021-03-06,11589616,1022386,660173,362379,8227,24021,8.82,5.7,3.13,2073,168148,1450.8504854690614,293243,2530.221881380712
Belgium,2021-03-07,11589616,1023856,661466,362556,1470,24113,8.83,5.71,3.13,2081,168789,1456.38129856934,292561,2524.3373033239413
Belgium,2021-03-08,11589616,1041065,676715,364516,17209,24663,8.98,5.84,3.15,2128,172638,1489.5920624117314,297234,2564.657879950466
Belgium,2021-03-09,11589616,1069596,698224,371540,28531,25398,9.23,6.02,3.21,2191,177788,1534.0283923125667,305907,2639.4921108689023
Belgium,2021-03-10,11589616,1105180,724821,380527,35584,26239,9.54,6.25,3.28,2264,183675,1584.8238630166868,318486,2748.028925203389
Belgium,2021-03-11,11589616,1158840,768595,390413,53660,26907,10,6.63,3.37,2322,188346,1625.1271828160657,340629,2939.087886949835
Belgium,2021-03-12,11589616,1202690,799239,403619,43850,26933,10.38,6.9,3.48,2324,188531,1626.7234393270667,352812,3044.207849509423
Belgium,2021-03-13,11589616,1212277,806779,405668,9587,27127,10.46,6.96,3.5,2341,189891,1638.4580817863164,358039,3089.3085672553775
Belgium,2021-03-14,11589616,1213691,806921,406940,1414,27119,10.47,6.96,3.51,2340,189835,1637.9748906262296,358624,3094.3561891955696
Belgium,2021-03-15,11589616,1244074,832686,411559,30383,29001,10.73,7.18,3.55,2502,203009,1751.6456110366385,375647,3241.2376734483696
Belgium,2021-03-16,11589616,1290665,875147,415690,46591,31581,11.14,7.55,3.59,2725,221069,1907.4747601646163,398857,3441.503152477183
Belgium,2021-03-17,11589616,1338489,914260,424401,47824,33330,11.55,7.89,3.66,2876,233309,2013.086542297864,416984,3597.9104053145506
Belgium,2021-03-18,11589616,1413042,972290,440924,74553,36315,12.19,8.39,3.8,3133,254202,2193.359987078088,442548,3818.487169894154
Belgium,2021-03-19,11589616,1479822,1020484,459510,66780,39590,12.77,8.81,3.96,3416,277132,2391.2095103064676,465663,4017.932949633534
Belgium,2021-03-20,11589616,1501948,1041266,460857,22126,41382,12.96,8.98,3.98,3571,289671,2499.4011880980356,479562,4137.859269884352
Belgium,2021-03-21,11589616,1502850,1041657,461368,902,41308,12.97,8.99,3.98,3564,289159,2494.9834403486707,478994,4132.9583309749005
Belgium,2021-03-22,11589616,1535247,1068938,466484,32397,41596,13.25,9.22,4.03,3589,291173,2512.3610652846482,494182,4264.006676321286
Belgium,2021-03-23,11589616,1582996,1111136,472035,47749,41762,13.66,9.59,4.07,3603,292331,2522.3527682021563,513400,4429.827528366773
Belgium,2021-03-24,11589616,1644497,1162231,482442,61501,43715,14.19,10.03,4.16,3772,306008,2640.363580639773,539317,4653.4501229376365
Belgium,2021-03-25,11589616,1721719,1219944,501951,77222,44097,14.86,10.53,4.33,3805,308677,2663.3928164660506,562879,4856.752803544138
Belgium,2021-03-26,11589616,1790211,1269821,520568,68492,44341,15.45,10.96,4.49,3826,310389,2678.1646605029882,587521,5069.374170809456
Belgium,2021-03-27,11589616,1812308,1288184,524302,22097,44337,15.64,11.11,4.52,3826,310360,2677.914436509372,600031,5177.315624607408
Belgium,2021-03-28,11589616,1814642,1289573,525247,2334,44542,15.66,11.13,4.53,3843,311792,2690.270324745876,600951,5185.253765094547
Belgium,2021-03-29,11589616,1838047,1307784,530441,23405,43257,15.86,11.28,4.58,3732,302800,2612.68362989766,593973,5125.044695182308
Belgium,2021-03-30,11589616,1869875,1334048,536005,31828,40983,16.13,11.51,4.62,3536,286879,2475.310657402282,579210,4997.663425604438
Belgium,2021-03-31,11589616,1954192,1407315,547057,84317,44242,16.86,12.14,4.72,3817,309695,2672.1765414833417,615703,5312.540122123115
Belgium,2021-04-01,11589616,2055348,1484005,571539,101156,47661,17.73,12.8,4.93,4112,333629,2878.688991938991,642306,5542.081808405042
Belgium,2021-04-02,11589616,2137175,1548389,589447,81827,49566,18.44,13.36,5.09,4277,346964,2993.7488869346494,657353,5671.913547437637
Belgium,2021-04-03,11589616,2157916,1567793,590784,20741,49373,18.62,13.53,5.1,4260,345608,2982.0487581296916,655968,5659.963194639064
Belgium,2021-04-04,11589616,2157993,1567805,590849,77,49050,18.62,13.53,5.1,4232,343351,2962.5744286954805,655143,5652.844753441357
Belgium,2021-04-05,11589616,2172568,1579751,593479,14575,47789,18.75,13.63,5.12,4123,334521,2886.3855368460872,637321,5499.069166743748
Belgium,2021-04-06,11589616,2219210,1617333,602539,46642,49905,19.15,13.96,5.2,4306,349335,3014.2068555161795,636214,5489.517512918461
Belgium,2021-04-07,11589616,2266801,1655270,612213,47591,44658,19.56,14.28,5.28,3853,312609,2697.319738634999,622304,5369.496280118341
Belgium,2021-04-08,11589616,2391471,1763674,628480,124670,48018,20.63,15.22,5.42,4143,336123,2900.2082553899977,669752,5778.897247328989
Belgium,2021-04-09,11589616,2524625,1882202,643121,133154,55350,21.78,16.24,5.55,4776,387450,3343.078838850226,734414,6336.827725784875
Belgium,2021-04-10,11589616,2592507,1946141,647067,67882,62084,22.37,16.79,5.58,5357,434591,3749.83088309397,780199,6731.879641223662
Belgium,2021-04-11,11589616,2596372,1949696,647378,3865,62626,22.4,16.82,5.59,5404,438379,3782.5153137084094,781730,6745.08974240389
Belgium,2021-04-12,11589616,2644900,1989277,656325,48528,67476,22.82,17.16,5.66,5822,472332,4075.4758397517226,806853,6961.86137659781
Belgium,2021-04-13,11589616,2717037,2053195,664565,72137,71118,23.44,17.72,5.73,6136,497827,4295.45724379479,847162,7309.6640993109695
Belgium,2021-04-14,11589616,2817319,2128909,689134,100282,78645,24.31,18.37,5.95,6786,550518,4750.09698336856,863127,7447.41672200356
Belgium,2021-04-15,11589616,2928542,2213614,715654,111223,76724,25.27,19.1,6.17,6620,537071,4634.070706052728,873194,7534.2789614427265
Belgium,2021-04-16,11589616,3022205,2290041,732890,93663,71083,26.08,19.76,6.32,6133,497580,4293.3260256422645,885030,7636.404864492491
Belgium,2021-04-17,11589616,3080226,2342313,738639,58021,69674,26.58,20.21,6.37,6012,487719,4208.241239399132,922310,7958.072122493101
Belgium,2021-04-18,11589616,3086192,2348212,738706,5966,69974,26.63,20.26,6.37,6038,489820,4226.369536315958,928199,8008.884850024367
Belgium,2021-04-19,11589616,3146819,2404748,742797,60627,71703,27.15,20.75,6.41,6187,501919,4330.764712135415,974251,8406.240551887138
Belgium,2021-04-20,11589616,3196801,2451714,745816,49982,68538,27.58,21.15,6.44,5914,479764,4139.602209426093,977591,8435.059453220883
Belgium,2021-04-21,11589616,3288396,2538885,750240,91595,67297,28.37,21.91,6.47,5807,471077,4064.647180717636,1021595,8814.744164086196
Belgium,2021-04-22,11589616,3383089,2627823,755995,94693,64935,29.19,22.67,6.52,5603,454547,3922.0195043563135,991618,8556.090210409042
Belgium,2021-04-23,11589616,3454148,2692056,762822,71059,61706,29.8,23.23,6.58,5324,431943,3726.9828439527246,929523,8020.308869594989
Belgium,2021-04-24,11589616,3500243,2736479,764495,46095,60002,30.2,23.61,6.6,5177,420017,3624.080383681392,907736,7832.321623080524
Belgium,2021-04-25,11589616,3506516,2742737,764510,6273,60046,30.26,23.67,6.6,5181,420324,3626.729306648296,910144,7853.098842964254
Belgium,2021-04-26,11589616,3569066,2798594,771203,62550,60321,30.8,24.15,6.65,5205,422247,3643.3217459491325,924166,7974.086458084548
Belgium,2021-04-27,11589616,3621598,2836741,785588,52532,60685,31.25,24.48,6.78,5236,424797,3665.324200560226,904561,7804.926409986319
Belgium,2021-04-28,11589616,3715745,2915936,800643,94147,61050,32.06,25.16,6.91,5268,427349,3687.343911998465,898426,7751.991092716101
Belgium,2021-04-29,11589616,3820102,3002111,820023,104357,62430,32.96,25.9,7.08,5387,437013,3770.728900767722,891560,7692.748405124035
Belgium,2021-04-30,11589616,3901423,3062208,842085,81321,63896,33.66,26.42,7.27,5513,447275,3859.2736808536197,879218,7586.256524806344
Belgium,2021-05-01,11589616,3948539,3101859,850046,47116,64042,34.07,26.76,7.33,5526,448296,3868.08329111163,868313,7492.1636747930215
Belgium,2021-05-02,11589616,3952105,3105336,850140,3566,63656,34.1,26.79,7.34,5493,445589,3844.726175569579,865913,7471.455482217875
Belgium,2021-05-03,11589616,4030376,3171271,864996,78271,65901,34.78,27.36,7.46,5686,461310,3980.373465350362,883557,7623.695211299495
Belgium,2021-05-04,11589616,4111271,3237048,883284,80895,69953,35.47,27.93,7.62,6036,489673,4225.10115952073,914470,7890.425360080955
Belgium,2021-05-05,11589616,4263898,3319705,956775,152627,78308,36.79,28.64,8.26,6757,548153,4729.690785268468,975502,8417.034697266934
Belgium,2021-05-06,11589616,4419271,3404705,1031650,155373,85596,38.13,29.38,8.9,7386,599169,5169.877932107501,1036182,8940.606832875223
Belgium,2021-05-07,11589616,4558442,3493294,1086242,139171,93860,39.33,30.14,9.37,8099,657019,5669.031657304263,1104294,9528.305338157883
Belgium,2021-05-08,11589616,4628052,3556113,1093906,69610,97073,39.93,30.68,9.44,8376,679513,5863.119192214825,1127809,9731.202483326453
Belgium,2021-05-09,11589616,4632765,3560768,1093994,4713,97237,39.97,30.72,9.44,8390,680660,5873.01598258303,1126249,9717.742158152609
Belgium,2021-05-10,11589616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-21,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-22,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-23,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-24,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-25,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-26,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-27,444919060,56878,56867,11,NA,NA,0.01,0.01,0,NA,NA,NA,NA,NA
European Union,2020-12-28,444919060,95264,94159,11,38386,38386,0.02,0.02,0,86,NA,NA,NA,NA
European Union,2020-12-29,444919060,186575,183514,600,91311,64848,0.04,0.04,0,146,NA,NA,NA,NA
European Union,2020-12-30,444919060,331223,326830,604,144648,91448,0.07,0.07,0,206,NA,NA,NA,NA
European Union,2020-12-31,444919060,440346,430925,744,109123,95867,0.1,0.1,0,215,NA,NA,NA,NA
European Union,2021-01-01,444919060,475213,465792,744,34867,83667,0.11,0.1,0,188,NA,NA,NA,NA
European Union,2021-01-02,444919060,582219,572522,1020,107006,87557,0.13,0.13,0,197,NA,NA,NA,NA
European Union,2021-01-03,444919060,675249,658661,1021,93030,88339,0.15,0.15,0,199,618371,138.98505494460048,NA,NA
European Union,2021-01-04,444919060,952936,929311,1021,277687,122525,0.21,0.21,0,275,857672,192.77034344179367,NA,NA
European Union,2021-01-05,444919060,1269382,1237891,1046,316446,154687,0.29,0.28,0,348,1082807,243.37168203133396,NA,NA
European Union,2021-01-06,444919060,1528913,1486921,1047,259531,171099,0.34,0.33,0,385,1197690,269.19278306485677,NA,NA
European Union,2021-01-07,444919060,1926476,1859407,1052,397563,212304,0.43,0.42,0,477,1486130,334.0225523267086,NA,NA
European Union,2021-01-08,444919060,2298285,2227917,1371,371809,260439,0.52,0.5,0,585,1823072,409.7536302445663,NA,NA
European Union,2021-01-09,444919060,2493285,2422871,1417,195000,273009,0.56,0.54,0,614,1911066,429.5311601170784,NA,NA
European Union,2021-01-10,444919060,2706986,2583417,1435,213701,290248,0.61,0.58,0,652,2031737,456.6531719274962,2650108,595.6382268720967
European Union,2021-01-11,444919060,3143223,3008965,1484,436237,312898,0.71,0.68,0,703,2190287,492.28886710315356,3047959,685.0592105449472
European Union,2021-01-12,444919060,3610736,3464657,1534,467513,334479,0.81,0.78,0,752,2341354,526.2426833321099,3424161,769.6143653634439
European Union,2021-01-13,444919060,4211349,4013088,1733,600613,383205,0.95,0.9,0,861,2682436,602.9042675762194,3880126,872.0970506410762
European Union,2021-01-14,444919060,4743616,4525637,1917,532267,402449,1.07,1.02,0,905,2817140,633.1803362166593,4303270,967.2028885433679
European Union,2021-01-15,444919060,5267753,5031788,2674,524137,424210,1.18,1.13,0,953,2969468,667.4175747831528,4792540,1077.171205027719
European Union,2021-01-16,444919060,5488655,5244595,3674,220902,427910,1.23,1.18,0,962,2995370,673.2393078417455,4906436,1102.770467958824
European Union,2021-01-17,444919060,5810013,5520292,29394,321358,443290,1.31,1.24,0.01,996,3103027,697.4362932439892,5134764,1154.0894651714855
European Union,2021-01-18,444919060,6296187,6079167,68456,486174,450423,1.42,1.37,0.02,1012,3152964,708.6601324744325,5343251,1200.9489995775862
European Union,2021-01-19,444919060,6853209,6559057,144336,557022,463210,1.54,1.47,0.03,1041,3242473,728.7781737199571,5583827,1255.020857052067
European Union,2021-01-20,444919060,7470127,7036423,249751,616918,465540,1.68,1.58,0.06,1046,3258778,732.4428852295067,5941214,1335.3471528057262
European Union,2021-01-21,444919060,8097367,7517667,379521,627240,479107,1.82,1.69,0.09,1077,3353751,753.7890150176978,6170891,1386.9693512343572
European Union,2021-01-22,444919060,8633707,7942278,467667,536340,480851,1.94,1.79,0.11,1081,3365954,756.5317610803188,6335422,1423.9493358634716
European Union,2021-01-23,444919060,8913443,8124438,564883,279736,489255,2,1.83,0.13,1100,3424788,769.7552898722747,6420158,1442.9945977140203
European Union,2021-01-24,444919060,9336181,8430262,660697,422738,503738,2.1,1.89,0.15,1132,3526168,792.5414568663343,6629195,1489.9777501103235
European Union,2021-01-25,444919060,9832592,8813543,875734,496411,505201,2.21,1.98,0.2,1135,3536405,794.8423248039767,6689369,1503.5024572784093
European Union,2021-01-26,444919060,10448751,9154914,1142722,616159,513649,2.35,2.06,0.26,1154,3595542,808.1339558705353,6838015,1536.9121295904922
European Union,2021-01-27,444919060,11074977,9661007,1390958,626226,514979,2.49,2.17,0.31,1157,3604850,810.2260217847264,6863628,1542.6689070142331
European Union,2021-01-28,444919060,11762705,10015829,1706292,687728,523620,2.64,2.25,0.38,1177,3665338,823.8213035872188,7019089,1577.6103186049165
European Union,2021-01-29,444919060,12358013,10294371,1993325,595308,532044,2.78,2.31,0.45,1196,3724306,837.0749502167878,7090260,1593.6067112971066
European Union,2021-01-30,444919060,12720310,10485513,2224529,362297,543838,2.86,2.36,0.5,1222,3806867,855.631359106081,7231655,1625.3866489783559
European Union,2021-01-31,444919060,13390254,10852450,2527536,669944,579153,3.01,2.44,0.57,1302,4054073,911.1933752624578,7580241,1703.7348321287923
European Union,2021-02-01,444919060,13914732,11052932,2861549,524478,583163,3.13,2.48,0.64,1311,4082140,917.5017136824843,7618545,1712.344038486461
European Union,2021-02-02,444919060,14592653,11326608,3265794,677921,591986,3.28,2.55,0.73,1331,4143902,931.383339702282,7739444,1739.5172955728171
European Union,2021-02-03,444919060,15366026,11620146,3745638,773373,613007,3.45,2.61,0.84,1378,4291049,964.4560968010676,7895899,1774.6821185857941
European Union,2021-02-04,444919060,16200335,11946110,4253974,834309,633947,3.64,2.69,0.96,1425,4437630,997.4016397499356,8102968,1821.2229433371544
European Union,2021-02-05,444919060,16867134,12205066,4661841,666799,644160,3.79,2.74,1.05,1448,4509121,1013.4699556364252,8233427,1850.544905853213
European Union,2021-02-06,444919060,17213913,12346225,4867811,346779,641943,3.87,2.77,1.09,1443,4493603,1009.9821302328563,8300470,1865.6134893389374
European Union,2021-02-07,444919060,17833713,12648456,5185380,619800,634780,4.01,2.84,1.17,1427,4443459,998.7117656861003,8497532,1909.9051409485583
European Union,2021-02-08,444919060,18293829,12831208,5462744,460116,625585,4.11,2.88,1.23,1406,4379097,984.2457637126178,8461237,1901.747477395102
European Union,2021-02-09,444919060,18999214,13155200,5845137,705385,629509,4.27,2.96,1.31,1415,4406561,990.4185718633856,8550463,1921.8019115656678
European Union,2021-02-10,444919060,19658598,13448681,6211040,659384,613225,4.42,3.02,1.4,1378,4292572,964.7984062539375,8583621,1929.2545030550052
European Union,2021-02-11,444919060,20649628,13936151,6713570,991030,635613,4.64,3.13,1.51,1429,4449293,1000.023015422176,8886923,1997.4246551721117
European Union,2021-02-12,444919060,21387178,14299651,7087637,737550,645721,4.81,3.21,1.59,1451,4520044,1015.9250089218475,9029165,2029.3949645582727
European Union,2021-02-13,444919060,21792606,14510892,7281824,405428,654099,4.9,3.26,1.64,1470,4578693,1029.106957117099,9072296,2039.0890873499554
European Union,2021-02-14,444919060,22464117,14870473,7593754,671511,661486,5.05,3.34,1.71,1487,4630404,1040.7295205559412,9073863,2039.4412862420415
European Union,2021-02-15,444919060,23057531,15187393,7870278,593414,680529,5.18,3.41,1.77,1530,4763702,1070.6895766614268,9142799,2054.9353403740447
European Union,2021-02-16,444919060,23744332,15566911,8177561,686801,677874,5.34,3.5,1.84,1524,4745118,1066.5126371524746,9151679,2056.93120901586
European Union,2021-02-17,444919060,24622450,16066560,8556030,878118,709122,5.53,3.61,1.92,1594,4963852,1115.6752870960395,9256424,2080.473693349977
European Union,2021-02-18,444919060,25678181,16712915,8965406,1055731,718365,5.77,3.76,2.02,1615,5028553,1130.2174827034833,9477846,2130.240498125659
European Union,2021-02-19,444919060,26518379,17235623,9282907,840198,733029,5.96,3.87,2.09,1648,5131201,1153.2886453549552,9651245,2169.2136542768026
European Union,2021-02-20,444919060,27017878,17580861,9437168,499499,746467,6.07,3.95,2.12,1678,5225272,1174.432041639214,9803965,2203.538998756313
European Union,2021-02-21,444919060,27832413,18148548,9684016,814535,766899,6.26,4.08,2.18,1724,5368296,1206.5781133314451,9998700,2247.307633887386
