date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-02-28,62409,3951,41756,0,0,0,0,0,5638298,194153,494480,0,6671145,679200,1452000,0
2021-03-01,128651,9410,57750,0,0,0,0,0,5766949,203563,552230,0,6671145,679200,1452000,0
2021-03-02,140572,10138,69123,0,1014390,0,650400,0,5907521,213701,621353,0,7685535,679200,2102400,0
2021-03-03,156918,13843,73009,0,0,0,0,0,6064439,227544,694362,0,7685535,679200,2102400,0
2021-03-04,142382,14039,86682,0,0,0,0,0,6206821,241583,781044,0,7685535,679200,2102400,0
2021-03-05,147234,13331,108547,0,0,0,0,0,6354055,254914,889591,0,7685535,679200,2102400,0
2021-03-06,110762,8591,83109,0,0,0,0,0,6464817,263505,972700,0,7685535,679200,2102400,0
2021-03-07,82482,6731,61176,0,0,0,0,0,6547299,270236,1033876,0,7685535,679200,2102400,0
2021-03-08,135715,11009,92435,0,0,0,0,0,6683014,281245,1126311,0,7685535,679200,2102400,0
2021-03-09,140140,12862,97247,0,1083420,0,960000,0,6823154,294107,1223558,0,8768955,679200,3062400,0
2021-03-10,157653,11454,114087,0,0,0,0,0,6980807,305561,1337645,0,8768955,679200,3062400,0
2021-03-11,149098,13226,119171,0,0,0,0,0,7129905,318787,1456816,0,8768955,679200,3062400,0
2021-03-12,152881,17574,153431,0,0,0,0,0,7282786,336361,1610247,0,8768955,679200,3062400,0
2021-03-13,114704,9750,122076,0,0,0,0,0,7397490,346111,1732323,0,8768955,679200,3062400,0
2021-03-14,89504,5146,76531,0,0,0,0,0,7486994,351257,1808854,0,8768955,679200,3062400,0
2021-03-15,152386,12415,83466,0,0,0,364800,0,7639380,363672,1892320,0,8768955,679200,3427200,0
2021-03-16,166125,11109,1923,0,1083420,0,0,0,7805505,374781,1894243,0,9852375,679200,3427200,0
2021-03-17,185765,18029,1417,0,0,0,0,0,7991270,392810,1895660,0,9852375,679200,3427200,0
2021-03-18,174894,18229,1576,0,0,0,0,0,8166164,411039,1897236,0,9852375,679200,3427200,0
2021-03-19,184574,20593,38735,0,0,0,0,0,8350738,431632,1935971,0,9852375,679200,3427200,0
2021-03-20,136476,15315,68433,0,0,0,0,0,8487214,446947,2004404,0,9852375,679200,3427200,0
2021-03-21,104646,9217,52240,0,0,432000,0,0,8591860,456164,2056644,0,9852375,1111200,3427200,0
2021-03-22,165628,23670,76858,0,0,0,0,0,8757488,479834,2133502,0,9852375,1111200,3427200,0
2021-03-23,180236,20260,97360,0,1076400,0,204000,0,8937724,500094,2230862,0,10928775,1111200,3631200,0
2021-03-24,197198,33123,103695,0,0,0,0,0,9134922,533217,2334557,0,10928775,1111200,3631200,0
2021-03-25,188453,27334,121553,0,0,0,0,0,9323375,560551,2456110,0,10928775,1111200,3631200,0
2021-03-26,201825,36400,136469,0,0,0,201600,0,9525200,596951,2592579,0,10928775,1111200,3832800,0
2021-03-27,151955,27367,107440,0,0,0,0,0,9677155,624318,2700019,0,10928775,1111200,3832800,0
2021-03-28,117729,18526,60662,0,0,0,0,0,9794884,642844,2760681,0,10928775,1111200,3832800,0
2021-03-29,187706,25903,94905,0,0,0,0,0,9982590,668747,2855586,0,10928775,1111200,3832800,0
2021-03-30,215741,26108,86197,0,1427400,0,0,0,10198331,694855,2941783,0,12356175,1111200,3832800,0
2021-03-31,249358,38247,53684,0,0,0,0,0,10447689,733102,2995467,0,12356175,1111200,3832800,0
2021-04-01,235932,32262,55298,0,0,0,0,0,10683621,765364,3050765,0,12356175,1111200,3832800,0
2021-04-02,181333,16640,31870,0,0,650400,0,0,10864954,782004,3082635,0,12356175,1761600,3832800,0
2021-04-03,173524,17185,41220,0,0,0,1744800,0,11038478,799189,3123855,0,12356175,1761600,5577600,0
2021-04-04,135293,11115,49636,0,0,0,0,0,11173771,810304,3173491,0,12356175,1761600,5577600,0
2021-04-05,168277,17919,63407,0,0,0,0,0,11342048,828223,3236898,0,12356175,1761600,5577600,0
2021-04-06,257812,33189,87152,0,0,0,0,0,11599860,861412,3324050,0,12356175,1761600,5577600,0
2021-04-07,541888,35799,99674,0,2738970,0,0,0,12141748,897211,3423724,0,15095145,1761600,5577600,0
2021-04-08,573265,35262,124127,0,0,0,0,0,12715013,932473,3547851,0,15095145,1761600,5577600,0
2021-04-09,486681,35955,100321,0,0,0,0,0,13201694,968428,3648172,0,15095145,1761600,5577600,0
2021-04-10,245701,23197,99508,0,0,0,0,0,13447395,991625,3747680,0,15095145,1761600,5577600,0
2021-04-11,167821,18033,74725,0,0,0,0,0,13615216,1009658,3822405,0,15095145,1761600,5577600,0
2021-04-12,278594,28643,108165,0,0,0,360000,0,13893810,1038301,3930570,0,15095145,1761600,5937600,0
2021-04-13,428830,26657,115515,0,2515500,0,0,0,14322640,1064958,4046085,0,17610645,1761600,5937600,0
2021-04-14,616868,33496,123345,0,0,0,0,0,14939508,1098454,4169430,0,17610645,1761600,5937600,0
2021-04-15,532418,36345,110473,0,0,0,0,0,15471926,1134799,4279903,0,17610645,1761600,5937600,0
2021-04-16,436825,31294,125048,0,0,0,0,0,15908751,1166093,4404951,0,17610645,1761600,5937600,0
2021-04-17,223469,22022,116601,0,0,42000,0,0,16132220,1188115,4521552,0,17610645,1803600,5937600,0
2021-04-18,171374,14414,80386,0,0,72000,57600,0,16303594,1202529,4601938,0,17610645,1875600,5995200,0
2021-04-19,289491,31824,77599,0,0,0,0,0,16593085,1234353,4679537,0,17610645,1875600,5995200,0
2021-04-20,377685,37858,139156,0,2515499,0,554398,0,16970770,1272211,4818693,0,20126144,1875600,6549598,0
2021-04-21,449163,39209,224454,0,0,477600,0,0,17419933,1311420,5043147,0,20126144,2353200,6549598,0
2021-04-22,379614,41501,212154,0,0,0,0,0,17799547,1352921,5255301,0,20126144,2353200,6549598,0
2021-04-23,349822,42647,157990,0,0,0,0,0,18149369,1395568,5413291,0,20126144,2353200,6549598,0
2021-04-24,238457,49584,80708,0,0,0,196800,0,18387826,1445152,5493999,0,20126144,2353200,6746398,0
2021-04-25,187438,33901,61667,0,21060,388800,9600,256800,18575264,1479053,5555666,0,20147204,2742000,6755998,256800
2021-04-26,315147,40962,71285,62,1364220,0,0,0,18890411,1520015,5626951,62,21511424,2742000,6755998,256800
2021-04-27,675411,51291,56205,454,2053350,0,0,0,19565822,1571306,5683156,516,23564774,2742000,6755998,256800
2021-04-28,1007048,58595,53248,713,0,0,144000,0,20572870,1629901,5736404,1229,23564774,2742000,6899998,256800
2021-04-29,820209,61807,56193,877,0,0,0,0,21393079,1691708,5792597,2106,23564774,2742000,6899998,256800
2021-04-30,674355,56082,65969,818,0,376800,60000,0,22067434,1747790,5858566,2924,23564774,3118800,6959998,256800
2021-05-01,250535,40527,39832,2568,1825200,0,0,0,22317969,1788317,5898398,5492,25389974,3118800,6959998,256800
2021-05-02,194230,37195,29170,1801,0,0,0,0,22512199,1825512,5927568,7293,25389974,3118800,6959998,256800
2021-05-03,314914,68553,62397,1308,0,0,60000,0,22827113,1894065,5989965,8601,25389974,3118800,7019998,256800
2021-05-04,622133,60783,150087,2629,1579499,0,1430402,216600,23449246,1954848,6140052,11230,26969473,3118800,8450400,473400
2021-05-05,838962,73496,209036,3412,0,0,0,0,24288208,2028344,6349088,14642,26969473,3118800,8450400,473400
2021-05-06,670426,82870,198147,2551,0,0,0,0,24958634,2111214,6547235,17193,26969473,3118800,8450400,473400
2021-05-07,557391,72800,204913,2446,0,550800,0,0,25516025,2184014,6752148,19639,26969473,3669600,8450400,473400
2021-05-08,259881,66892,80920,850,1790100,0,0,0,25775906,2250906,6833068,20489,28759573,3669600,8450400,473400
2021-05-09,189177,50543,31021,1033,0,0,0,0,25965083,2301449,6864089,21522,28759573,3669600,8450400,473400
2021-05-10,353097,73912,127876,2727,0,0,0,0,26318180,2375361,6991965,24249,28759573,3669600,8450400,473400
