location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-20,11589616,176801,176088,731,21360,15237,1.53,1.52,0.01,1315,106659,920.2979632802329,170415,1470.4110990390018
Belgium,2021-01-21,11589616,206925,206211,745,30124,16222,1.79,1.78,0.01,1400,113553,979.7822464523415,192354,1659.7098644165605
Belgium,2021-01-22,11589616,236683,235937,806,29758,17142,2.04,2.04,0.01,1479,119992,1035.3406014487452,212866,1836.69588362548
Belgium,2021-01-23,11589616,245000,244247,824,8317,17593,2.11,2.11,0.01,1518,123148,1062.571874685063,217976,1880.7870769833962
Belgium,2021-01-24,11589616,246875,246122,824,1875,17389,2.13,2.12,0.01,1500,121722,1050.2677569299967,219450,1893.5053585899655
Belgium,2021-01-25,11589616,258136,257383,828,11261,17422,2.23,2.22,0.01,1503,121951,1052.2436636382085,225130,1942.514747684479
Belgium,2021-01-26,11589616,270823,268362,2544,12687,16483,2.34,2.32,0.02,1422,115382,995.5636148773178,222108,1916.4396818669402
Belgium,2021-01-27,11589616,287318,281444,5981,16495,15788,2.48,2.43,0.05,1362,110517,953.586382844781,217176,1873.884346125014
Belgium,2021-01-28,11589616,310394,297037,13484,23076,14781,2.68,2.56,0.12,1275,103469,892.773323982434,217022,1872.5555704347755
Belgium,2021-01-29,11589616,331459,309169,22442,21065,13539,2.86,2.67,0.19,1168,94776,817.7665247925385,214768,1853.1071262412836
Belgium,2021-01-30,11589616,335931,310767,25324,4472,12990,2.9,2.68,0.22,1121,90931,784.5902746044391,214079,1847.162149289502
Belgium,2021-01-31,11589616,336835,311343,25652,904,12851,2.91,2.69,0.22,1109,89960,776.2120850250776,211682,1826.4798419550743
Belgium,2021-02-01,11589616,344523,315272,29412,7688,12341,2.97,2.72,0.25,1065,86387,745.3827633288282,208338,1797.6264269670369
Belgium,2021-02-02,11589616,368429,325412,43178,23906,13944,3.18,2.81,0.37,1203,97606,842.1849352040655,212988,1837.7485500813832
Belgium,2021-02-03,11589616,399133,335484,63812,30704,15974,3.44,2.89,0.55,1378,111815,964.7860636625062,222332,1918.3724465072873
Belgium,2021-02-04,11589616,432962,345420,87705,33829,17510,3.74,2.98,0.76,1511,122568,1057.5673948127358,226037,1950.3407187951698
Belgium,2021-02-05,11589616,463595,353436,110347,30633,18877,4,3.05,0.95,1629,132136,1140.1240558789868,226912,1957.8905806715254
Belgium,2021-02-06,11589616,470084,354695,115590,6489,19165,4.06,3.06,1,1654,134153,1157.527566055683,225084,1942.117840660122
Belgium,2021-02-07,11589616,473460,355008,118653,3376,19518,4.09,3.06,1.02,1684,136625,1178.8570044080839,226585,1955.0690894331617
Belgium,2021-02-08,11589616,483545,357356,126390,10085,19860,4.17,3.08,1.09,1714,139022,1199.5393117425117,225409,1944.9220750713398
Belgium,2021-02-09,11589616,511148,365437,145923,27603,20388,4.41,3.15,1.26,1759,142719,1231.4385567218103,240325,2073.623491925876
Belgium,2021-02-10,11589616,536473,372000,164699,25325,19620,4.63,3.21,1.42,1693,137340,1185.026320112763,249155,2149.812383775269
Belgium,2021-02-11,11589616,572573,380001,192798,36100,19944,4.94,3.28,1.66,1721,139611,1204.6214473369955,262179,2262.1888421497315
Belgium,2021-02-12,11589616,606904,386498,220656,34331,20473,5.24,3.33,1.9,1766,143309,1236.529320729867,275445,2376.653376608854
Belgium,2021-02-13,11589616,615508,387065,228698,8604,20775,5.31,3.34,1.97,1793,145424,1254.778415436715,279577,2412.305981492398
Belgium,2021-02-14,11589616,617424,387138,230541,1916,20566,5.33,3.34,1.99,1775,143964,1242.1809316201677,280589,2421.037936028252
Belgium,2021-02-15,11589616,631050,389191,242114,13626,21072,5.44,3.36,2.09,1818,147505,1272.734144082082,286527,2472.2734558245934
Belgium,2021-02-16,11589616,645513,393209,252560,14463,19195,5.57,3.39,2.18,1656,134365,1159.3567897331543,277084,2390.7953464549646
Belgium,2021-02-17,11589616,665185,400305,265138,19672,18387,5.74,3.45,2.29,1587,128712,1110.580367805111,266052,2295.6066879178743
Belgium,2021-02-18,11589616,692940,411221,281977,27755,17195,5.98,3.55,2.43,1484,120367,1038.576256538612,259978,2243.197703875607
Belgium,2021-02-19,11589616,723593,428953,294913,30653,16670,6.24,3.7,2.54,1438,116689,1006.8409514171997,259998,2243.3702721470668
Belgium,2021-02-20,11589616,729517,433303,296488,5924,16287,6.29,3.74,2.56,1405,114009,983.7168030416194,259433,2238.4952184783347
Belgium,2021-02-21,11589616,731669,435192,296751,2152,16321,6.31,3.76,2.56,1408,114245,985.7531086448421,258209,2227.9340402650096
Belgium,2021-02-22,11589616,744205,444914,299565,12536,16165,6.42,3.84,2.58,1395,113155,976.3481378502963,260660,2249.082281932378
Belgium,2021-02-23,11589616,764067,457081,307264,19862,16936,6.59,3.94,2.65,1461,118554,1022.9329427308032,252919,2182.2897324639575
Belgium,2021-02-24,11589616,787079,471904,315458,23012,17413,6.79,4.07,2.72,1502,121894,1051.7518440645488,250606,2162.33221186966
Belgium,2021-02-25,11589616,818598,494563,324320,31519,17951,7.06,4.27,2.8,1549,125658,1084.2291927532372,246025,2122.805449291849
Belgium,2021-02-26,11589616,850267,519550,331013,31669,18096,7.34,4.48,2.86,1561,126674,1092.9956609433825,243363,2099.836612360582
Belgium,2021-02-27,11589616,854629,523144,331782,4362,17873,7.37,4.51,2.86,1542,125112,1079.5180789423912,239121,2063.234881984011
Belgium,2021-02-28,11589616,855458,523727,332028,829,17684,7.38,4.52,2.86,1526,123789,1068.1026877853417,238034,2053.855796430184
Belgium,2021-03-01,11589616,868819,534384,334732,13361,17802,7.5,4.61,2.89,1536,124614,1075.2211289830484,237769,2051.5692668333445
Belgium,2021-03-02,11589616,892197,551000,341495,23378,18304,7.7,4.75,2.95,1579,128130,1105.5586311056381,246684,2128.491573836441
Belgium,2021-03-03,11589616,921895,574718,347477,29698,19259,7.95,4.96,3,1662,134816,1163.2482042545673,256710,2215.000048319116
Belgium,2021-03-04,11589616,970889,615305,355884,48994,21756,8.38,5.31,3.07,1877,152291,1314.0297314423533,277949,2398.25892419559
Belgium,2021-03-05,11589616,1014574,652627,362250,43685,23472,8.75,5.63,3.13,2025,164307,1417.7087489352539,290981,2510.7044098786364
Belgium,2021-03-06,11589616,1022803,660265,362843,8229,24025,8.83,5.7,3.13,2073,168174,1451.0748242219588,293286,2530.59290316435
Belgium,2021-03-07,11589616,1024273,661558,363020,1470,24116,8.84,5.71,3.13,2081,168815,1456.6056373222375,292604,2524.708325107579
Belgium,2021-03-08,11589616,1041482,676807,364980,17209,24666,8.99,5.84,3.15,2128,172663,1489.8077727510558,297277,2565.0289017341042
Belgium,2021-03-09,11589616,1070013,698316,372004,28531,25402,9.23,6.03,3.21,2192,177816,1534.26998789261,305946,2639.828618998248
Belgium,2021-03-10,11589616,1105676,724991,380999,35663,26254,9.54,6.26,3.29,2265,183781,1585.7384748554223,318597,2748.98667910999
Belgium,2021-03-11,11589616,1159405,768834,390885,53729,26931,10,6.63,3.37,2324,188516,1626.594013123472,340807,2940.6237445658253
Belgium,2021-03-12,11589616,1203270,799492,404095,43865,26957,10.38,6.9,3.49,2326,188696,1628.1471275666079,353003,3045.855876501862
Belgium,2021-03-13,11589616,1212861,807035,406148,9591,27151,10.47,6.96,3.5,2343,190058,1639.8990268530038,358232,3090.9738510749626
Belgium,2021-03-14,11589616,1214275,807177,407420,1414,27143,10.48,6.96,3.52,2342,190002,1639.415835692917,358817,3096.0214730151542
Belgium,2021-03-15,11589616,1244659,832943,412039,30384,29025,10.74,7.19,3.56,2504,203177,1753.0951845168986,375840,3242.9029572679547
Belgium,2021-03-16,11589616,1291253,875406,416173,46594,31606,11.14,7.55,3.59,2727,221240,1908.9502188855956,399056,3443.220206778206
Belgium,2021-03-17,11589616,1339079,914521,424884,47826,33343,11.55,7.89,3.67,2877,233403,2013.8976131737238,417184,3599.6360880291463
Belgium,2021-03-18,11589616,1413635,972554,441407,74556,36319,12.2,8.39,3.81,3134,254230,2193.6015826581315,442746,3820.1955957816035
Belgium,2021-03-19,11589616,1480422,1020754,459994,66787,39593,12.77,8.81,3.97,3416,277152,2391.382078577927,465848,4019.5292061445352
Belgium,2021-03-20,11589616,1502548,1041536,461341,22126,41384,12.96,8.99,3.98,3571,289687,2499.5392427152033,479745,4139.438269568207
Belgium,2021-03-21,11589616,1503450,1041927,461852,902,41311,12.97,8.99,3.99,3564,289175,2495.1214949658383,479177,4134.537330658755
Belgium,2021-03-22,11589616,1535848,1069207,466970,32398,41598,13.25,9.23,4.03,3589,291189,2512.4991199018154,494366,4265.594304418714
Belgium,2021-03-23,11589616,1583611,1111417,472523,47763,41765,13.66,9.59,4.08,3604,292358,2522.5857353686265,513598,4431.535954254222
Belgium,2021-03-24,11589616,1645113,1162512,482931,61502,43719,14.19,10.03,4.17,3772,306034,2640.5879193926703,539437,4654.485532566394
Belgium,2021-03-25,11589616,1722352,1220227,502455,77239,44102,14.86,10.53,4.34,3805,308717,2663.7379530089697,562947,4857.339535667101
Belgium,2021-03-26,11589616,1790876,1270105,521103,68524,44351,15.45,10.96,4.5,3827,310454,2678.725507385232,587606,5070.107585963159
Belgium,2021-03-27,11589616,1812975,1288470,524837,22099,44347,15.64,11.12,4.53,3826,310427,2678.4925402187614,600114,5178.031782933965
Belgium,2021-03-28,11589616,1815309,1289859,525782,2334,44551,15.66,11.13,4.54,3844,311859,2690.8484284552655,601034,5185.969923421104
Belgium,2021-03-29,11589616,1838713,1308069,530976,23404,43266,15.87,11.29,4.58,3733,302865,2613.244476779904,594054,5125.743596681719
Belgium,2021-03-30,11589616,1870547,1334337,536542,31834,40991,16.14,11.51,4.63,3537,286936,2475.8024769759413,579294,4998.388212344568
Belgium,2021-03-31,11589616,1954948,1407621,547661,84401,44262,16.87,12.15,4.73,3819,309835,2673.3845193835587,615869,5313.972438776229
Belgium,2021-04-01,11589616,2056221,1484331,572240,101273,47696,17.74,12.81,4.94,4115,333869,2880.759811196506,642586,5544.4977642054755
Belgium,2021-04-02,11589616,2138074,1548733,590171,81853,49600,18.45,13.36,5.09,4280,347198,2995.767935710726,657652,5674.493443095957
Belgium,2021-04-03,11589616,2158850,1568172,591542,20776,49411,18.63,13.53,5.1,4263,345875,2984.3525445536766,656302,5662.845084772438
Belgium,2021-04-04,11589616,2158927,1568184,591607,77,49088,18.63,13.53,5.1,4236,343618,2964.8782151194655,655477,5655.7266435747315
Belgium,2021-04-05,11589616,2173503,1580130,594238,14576,47827,18.75,13.63,5.13,4127,334790,2888.706580097218,637655,5501.951056877122
Belgium,2021-04-06,11589616,2220177,1617743,603327,46674,49947,19.16,13.96,5.21,4310,349630,3016.752237520208,636566,5492.554714496149
Belgium,2021-04-07,11589616,2267806,1655716,613038,47629,44694,19.57,14.29,5.29,3856,312858,2699.4682136146703,622693,5372.852732998229
Belgium,2021-04-08,11589616,2392477,1764120,629306,124671,48037,20.64,15.22,5.43,4145,336256,2901.3558343952036,670125,5782.115645591709
Belgium,2021-04-09,11589616,2525669,1882684,643985,133192,55371,21.79,16.24,5.56,4778,387595,3344.3299588183077,734793,6340.0978945290335
Belgium,2021-04-10,11589616,2593563,1946635,647940,67894,62102,22.38,16.8,5.59,5358,434713,3750.883549549873,780588,6735.2360941035495
Belgium,2021-04-11,11589616,2597431,1950193,648251,3868,62643,22.41,16.83,5.59,5405,438504,3783.593865405032,782122,6748.472080524497
Belgium,2021-04-12,11589616,2645960,1989775,657198,48529,67494,22.83,17.17,5.67,5824,472457,4076.554391448345,807247,6965.260971545563
Belgium,2021-04-13,11589616,2718091,2053687,665438,72131,71131,23.45,17.72,5.74,6137,497914,4296.20791577564,847544,7312.960153295847
Belgium,2021-04-14,11589616,2818376,2129402,690009,100285,78653,24.32,18.37,5.95,6787,550570,4750.545660874355,863428,7450.0138744890255
Belgium,2021-04-15,11589616,2929601,2214103,716535,111225,76732,25.28,19.1,6.18,6621,537124,4634.5280119720965,873380,7535.8838463673
Belgium,2021-04-16,11589616,3023275,2290538,733774,93674,71087,26.09,19.76,6.33,6134,497606,4293.550364395162,885201,7637.88032321347
Belgium,2021-04-17,11589616,3081302,2342815,739524,58027,69677,26.59,20.21,6.38,6012,487739,4208.413807670591,922452,7959.297357220464
Belgium,2021-04-18,11589616,3087267,2348713,739591,5965,69977,26.64,20.27,6.38,6038,489836,4226.507590933125,928340,8010.101456338157
Belgium,2021-04-19,11589616,3147897,2405250,743684,60630,71705,27.16,20.75,6.42,6187,501937,4330.920023579729,974394,8407.474415028073
Belgium,2021-04-20,11589616,3197881,2452216,746705,49984,68541,27.59,21.16,6.44,5914,479790,4139.82654817899,977704,8436.03446395463
Belgium,2021-04-21,11589616,3289478,2539387,751131,91597,67300,28.38,21.91,6.48,5807,471102,4064.86289105696,1021672,8815.408551931316
Belgium,2021-04-22,11589616,3384196,2628333,756903,94718,64942,29.2,22.68,6.53,5603,454595,3922.4336682078165,991719,8556.961680179913
Belgium,2021-04-23,11589616,3455283,2692578,763746,71087,61715,29.81,23.23,6.59,5325,432008,3727.5436908349684,929614,8021.094055230131
Belgium,2021-04-24,11589616,3501379,2737000,765421,46096,60011,30.21,23.62,6.6,5178,420077,3624.5980884957708,907816,7833.011896166362
Belgium,2021-04-25,11589616,3507652,2743258,765436,6273,60055,30.27,23.67,6.6,5182,420385,3627.255639876248,910221,7853.7632308093735
Belgium,2021-04-26,11589616,3570251,2799144,772149,62599,60336,30.81,24.15,6.66,5206,422354,3644.2449862014414,924291,7975.16500978117
Belgium,2021-04-27,11589616,3622838,2837325,786556,52587,60708,31.26,24.48,6.79,5238,424957,3666.704746731902,904747,7806.531294910893
Belgium,2021-04-28,11589616,3717001,2916521,801626,94163,61075,32.07,25.16,6.92,5270,427523,3688.8452559601633,898625,7753.708147017123
Belgium,2021-04-29,11589616,3821572,3002900,821017,104571,62482,32.97,25.91,7.08,5391,437376,3773.8610148947128,891971,7696.294683102529
Belgium,2021-04-30,11589616,3903250,3063193,843248,81678,63995,33.68,26.43,7.28,5522,447967,3865.2445430461203,879975,7592.788233881089
Belgium,2021-05-01,11589616,3950372,3102849,851210,47122,64142,34.09,26.77,7.34,5534,448993,3874.097295371995,869070,7498.695383867766
Belgium,2021-05-02,11589616,3953939,3106326,851305,3567,63755,34.12,26.8,7.35,5501,446287,3850.7488082435175,866672,7478.004448119766
Belgium,2021-05-03,11589616,4032272,3172323,866219,78333,66003,34.79,27.37,7.47,5695,462021,3986.5082674007494,884375,7630.753253602191
Belgium,2021-05-04,11589616,4113682,3238362,884805,81410,70121,35.49,27.94,7.63,6050,490844,4235.205031814687,915801,7901.909778546589
Belgium,2021-05-05,11589616,4266688,3321316,958485,153006,78527,36.81,28.66,8.27,6776,549687,4742.9267716894155,977210,8431.772027649578
Belgium,2021-05-06,11589616,4425147,3408308,1034564,158459,86225,38.18,29.41,8.93,7440,603575,5207.89472231004,1040951,8981.755737204754
Belgium,2021-05-07,11589616,4576402,3506357,1092013,151255,96165,39.49,30.25,9.42,8298,673152,5808.2338534771125,1121119,9673.478396523233
Belgium,2021-05-08,11589616,4666015,3586665,1103007,89613,102235,40.26,30.95,9.52,8821,715643,6174.863774606511,1164636,10048.961069978506
Belgium,2021-05-09,11589616,4673908,3594493,1103103,7893,102853,40.33,31.01,9.52,8875,719969,6212.190291723212,1166256,10062.939099966728
Belgium,2021-05-10,11589616,4747623,3664377,1108220,73715,102193,40.96,31.62,9.56,8818,715351,6172.344277843201,1177372,10158.85254524395
Belgium,2021-05-11,11589616,4794768,3704273,1116292,47145,97298,41.37,31.96,9.63,8395,681086,5876.691686765118,1171930,10111.896718579805
European Union,2020-12-21,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-22,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-23,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-24,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-25,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-26,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-27,444919060,56392,56379,13,NA,NA,0.01,0.01,0,NA,NA,NA,NA,NA
European Union,2020-12-28,444919060,94922,93778,50,38530,38530,0.02,0.02,0,87,NA,NA,NA,NA
European Union,2020-12-29,444919060,187416,184180,776,92494,65512,0.04,0.04,0,147,NA,NA,NA,NA
European Union,2020-12-30,444919060,332190,327506,897,144774,91933,0.07,0.07,0,207,NA,NA,NA,NA
European Union,2020-12-31,444919060,441228,431507,1046,109038,96209,0.1,0.1,0,216,NA,NA,NA,NA
European Union,2021-01-01,444919060,475607,465879,1053,34379,83843,0.11,0.1,0,188,NA,NA,NA,NA
European Union,2021-01-02,444919060,581931,571920,1337,106324,87590,0.13,0.13,0,197,NA,NA,NA,NA
European Union,2021-01-03,444919060,674520,657614,1342,92589,88304,0.15,0.15,0,198,618128,138.93043826892918,NA,NA
European Union,2021-01-04,444919060,951904,927910,1393,277384,122426,0.21,0.21,0,275,856982,192.61525905408504,NA,NA
European Union,2021-01-05,444919060,1268003,1236139,1422,316099,154370,0.28,0.28,0,347,1080587,242.87271487088012,NA,NA
European Union,2021-01-06,444919060,1527341,1484972,1428,259338,170736,0.34,0.33,0,384,1195151,268.62211747008547,NA,NA
European Union,2021-01-07,444919060,1924979,1857528,1438,397638,211964,0.43,0.42,0,476,1483751,333.4878483290871,NA,NA
European Union,2021-01-08,444919060,2296378,2225623,1763,371399,260110,0.52,0.5,0,585,1820771,409.23645752555535,NA,NA
European Union,2021-01-09,444919060,2491094,2420291,1811,194716,272738,0.56,0.54,0,613,1909163,429.10344187097763,NA,NA
European Union,2021-01-10,444919060,2738705,2614746,1830,247611,294884,0.62,0.59,0,663,2064185,463.94618382948124,2682313,602.8766220984105
European Union,2021-01-11,444919060,3174865,3040213,1883,436160,317566,0.71,0.68,0,714,2222961,499.63267476111275,3079943,692.2479338151978
European Union,2021-01-12,444919060,3642318,3495836,1942,467453,339188,0.82,0.79,0,762,2374315,533.6509971049566,3454902,776.5237119758367
European Union,2021-01-13,444919060,4243155,4044489,2144,600837,387973,0.95,0.91,0,872,2715814,610.4063062616378,3910965,879.0284237317233
European Union,2021-01-14,444919060,4775849,4557462,2331,532694,407267,1.07,1.02,0,915,2850870,640.7614904158073,4334621,974.2493387448944
European Union,2021-01-15,444919060,5299886,5063504,3098,524037,429073,1.19,1.14,0,964,3003508,675.0684045767786,4824279,1084.3048621023338
European Union,2021-01-16,444919060,5520821,5276336,4106,220935,432818,1.24,1.19,0,973,3029727,680.9613865497244,4938890,1110.064828420702
European Union,2021-01-17,444919060,5808996,5518689,29987,288175,438613,1.31,1.24,0.01,986,3070291,690.0785504671344,5134476,1154.0247342966156
European Union,2021-01-18,444919060,6295610,6077889,69164,486614,445821,1.42,1.37,0.02,1002,3120745,701.4185906083682,5343706,1201.051265369481
European Union,2021-01-19,444919060,6855242,6558973,146460,559632,458989,1.54,1.47,0.03,1032,3212924,722.1367410063305,5587239,1255.7877381112871
European Union,2021-01-20,444919060,7471853,7036161,251749,616611,461243,1.68,1.58,0.06,1037,3228698,725.6821049653391,5944512,1336.0884112269769
European Union,2021-01-21,444919060,8101863,7519054,382640,630010,475145,1.82,1.69,0.09,1068,3326014,747.554847391793,6176884,1388.3163378076003
European Union,2021-01-22,444919060,8640107,7944710,471650,538244,477174,1.94,1.79,0.11,1072,3340221,750.7480124587155,6343729,1425.8164170354942
European Union,2021-01-23,444919060,8919289,8126319,568874,279182,485495,2,1.83,0.13,1091,3398468,763.8396071411281,6428195,1444.8009936908525
European Union,2021-01-24,444919060,9361265,8452630,663439,441976,507467,2.1,1.9,0.15,1141,3552269,798.4079171613821,6622560,1488.4864676285165
European Union,2021-01-25,444919060,9855239,8832956,878998,493974,508518,2.22,1.99,0.2,1143,3559629,800.0621506302742,6680374,1501.4807412386424
European Union,2021-01-26,444919060,10471003,9174249,1145677,615764,516537,2.35,2.06,0.26,1161,3615761,812.6783779503625,6828685,1534.815118956693
European Union,2021-01-27,444919060,11097359,9680520,1393872,626356,517929,2.49,2.18,0.31,1164,3625506,814.8686639767692,6854204,1540.5507689421083
European Union,2021-01-28,444919060,11784748,10035395,1708815,687389,526126,2.65,2.26,0.38,1183,3682885,827.7651669946439,7008899,1575.320014386437
European Union,2021-01-29,444919060,12380863,10314447,1996154,596115,534394,2.78,2.32,0.45,1201,3740756,840.7722519237544,7080977,1591.52026438247
European Union,2021-01-30,444919060,12743874,10506457,2227211,363011,546369,2.86,2.36,0.5,1228,3824585,859.6136564704601,7223053,1623.4532636115882
European Union,2021-01-31,444919060,13400740,10874525,2516009,656866,577068,3.01,2.44,0.57,1297,4039475,907.9123290425005,7591744,1706.3202462038826
European Union,2021-02-01,444919060,13924014,11074123,2849702,523274,581254,3.13,2.49,0.64,1306,4068775,914.4977965205627,7628404,1714.559947150837
European Union,2021-02-02,444919060,14602688,11348083,3254416,678674,590241,3.28,2.55,0.73,1327,4131685,928.6374469999105,7747446,1741.315824950273
European Union,2021-02-03,444919060,15375809,11641213,3734418,773121,611207,3.46,2.62,0.84,1374,4278450,961.62434578550085,7903956,1776.49300976227
European Union,2021-02-04,444919060,16209835,11966604,4243044,834026,632155,3.64,2.69,0.95,1421,4425087,994.5824752933713,8107972,1822.3476422880153
European Union,2021-02-05,444919060,16876135,12225630,4650343,666300,642182,3.79,2.75,1.05,1443,4495272,1010.3572546431254,8236028,1851.1295065668799
European Union,2021-02-06,444919060,17222927,12366872,4856256,346792,639865,3.87,2.78,1.09,1438,4479053,1006.7118724920439,8303638,1866.325528962504
European Union,2021-02-07,444919060,17836283,12689502,5146982,613356,633649,4.01,2.85,1.16,1424,4435543,996.9325656671126,8475018,1904.844894709613
European Union,2021-02-08,444919060,18296199,12872006,5424394,459916,624598,4.11,2.89,1.22,1404,4372185,982.6922227157452,8440960,1897.190019236308
European Union,2021-02-09,444919060,19002253,13196462,5807003,706054,628509,4.27,2.97,1.31,1413,4399565,988.8461510280094,8531250,1917.48359802792
European Union,2021-02-10,444919060,19663537,13490834,6173929,661284,612533,4.42,3.03,1.39,1377,4287728,963.7096689002265,8566178,1925.3340146857274
European Union,2021-02-11,444919060,20652908,13977597,6675507,989371,634725,4.64,3.14,1.5,1427,4443073,998.6250083329763,8868160,1993.2074836263478
European Union,2021-02-12,444919060,21392082,14341447,7050855,739174,645135,4.81,3.22,1.58,1450,4515947,1015.0041672748298,9011219,2025.361421917955
European Union,2021-02-13,444919060,21797011,14552657,7244579,404929,653441,4.9,3.27,1.63,1469,4574084,1028.0710383592018,9053137,2034.7829108512456
European Union,2021-02-14,444919060,22474641,14935779,7539087,677630,662623,5.05,3.36,1.69,1489,4638358,1042.5172614542519,9073901,2039.4498271213645
European Union,2021-02-15,444919060,23067884,15252710,7815429,593243,681669,5.18,3.43,1.76,1532,4771685,1072.483835599221,9143870,2055.176058314966
European Union,2021-02-16,444919060,23755819,15632567,8123508,687935,679081,5.34,3.51,1.83,1526,4753566,1068.4114094819854,9153131,2057.2575605099946
European Union,2021-02-17,444919060,24633005,16131400,8501863,877186,709924,5.54,3.63,1.91,1596,4969468,1116.9375391559984,9257196,2080.647208056225
European Union,2021-02-18,444919060,25688196,16777084,8911370,1055191,719327,5.77,3.77,2,1617,5035288,1131.7312411835087,9478361,2130.356249516485
European Union,2021-02-19,444919060,26529698,17300185,9229786,841502,733945,5.96,3.89,2.07,1650,5137616,1154.730480640681,9653563,2169.734647915511
European Union,2021-02-20,444919060,27028359,17645296,9383337,498661,747335,6.07,3.97,2.11,1680,5231348,1175.7976832909787,9805432,2203.8687216501808
