date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-03-24,200308,33031,105867,0,NA,0,0,0,0,9101988,536838,2354975,25,10928775,1110900,3631200,0
2021-03-25,185517,27669,119473,0,NA,0,0,0,0,9287505,564507,2474448,25,10928775,1110900,3631200,0
2021-03-26,199781,37163,137110,1,impfzentren,0,0,201600,0,9487286,601670,2611558,26,10928775,1110900,3832800,0
2021-03-27,149586,27619,104059,1,NA,0,0,0,0,9636872,629289,2715617,27,10928775,1110900,3832800,0
2021-03-28,115328,18503,62558,0,NA,0,0,0,0,9752200,647792,2778175,27,10928775,1110900,3832800,0
2021-03-29,188709,24997,91952,0,NA,0,0,0,0,9940909,672789,2870127,27,10928775,1110900,3832800,0
2021-03-30,218579,24426,85910,0,impfzentren,1427400,0,0,0,10159488,697215,2956037,27,12356175,1110900,3832800,0
2021-03-31,247492,36043,52699,0,NA,0,0,0,0,10406980,733258,3008736,27,12356175,1110900,3832800,0
2021-04-01,238933,32447,55323,0,NA,0,0,0,0,10645913,765705,3064059,27,12356175,1110900,3832800,0
2021-04-02,179530,14384,31801,0,impfzentren,0,650400,0,0,10825443,780089,3095860,27,12356175,1761300,3832800,0
2021-04-03,174216,15800,41931,0,impfzentren,0,0,1744800,0,10999659,795889,3137791,27,12356175,1761300,5577600,0
2021-04-04,132204,10062,50686,0,NA,0,0,0,0,11131863,805951,3188477,27,12356175,1761300,5577600,0
2021-04-05,165011,17861,65002,0,NA,0,0,0,0,11296874,823812,3253479,27,12356175,1761300,5577600,0
2021-04-06,254924,32205,86606,2,NA,0,0,0,0,11551798,856017,3340085,29,12356175,1761300,5577600,0
2021-04-07,542151,37041,88771,0,impfzentren,2737734,0,0,0,12093949,893058,3428856,29,15093909,1761300,5577600,0
2021-04-07,542151,37041,88771,0,arztpraxen,2737734,0,0,0,12636100,930099,3517627,29,17831643,1761300,5577600,0
2021-04-08,571511,35633,91710,0,NA,0,0,0,0,13207611,965732,3609337,29,17831643,1761300,5577600,0
2021-04-09,490432,36592,105139,0,NA,0,0,0,0,13698043,1002324,3714476,29,17831643,1761300,5577600,0
2021-04-10,248434,23223,100872,0,NA,0,0,0,0,13946477,1025547,3815348,29,17831643,1761300,5577600,0
2021-04-11,170365,18666,74881,0,NA,0,0,0,0,14116842,1044213,3890229,29,17831643,1761300,5577600,0
2021-04-12,278871,29232,110479,1,impfzentren,0,0,360000,0,14395713,1073445,4000708,30,17831643,1761300,5937600,0
2021-04-13,432166,27324,117348,0,impfzentren,2519669,0,0,0,14827879,1100769,4118056,30,20351312,1761300,5937600,0
2021-04-13,432166,27324,117348,0,arztpraxen,2519669,0,0,0,15260045,1128093,4235404,30,22870981,1761300,5937600,0
2021-04-14,616319,33547,124970,0,NA,0,0,0,0,15876364,1161640,4360374,30,22870981,1761300,5937600,0
2021-04-15,534062,36110,110019,1,NA,0,0,0,0,16410426,1197750,4470393,31,22870981,1761300,5937600,0
2021-04-16,438170,32509,125853,0,NA,0,0,0,0,16848596,1230259,4596246,31,22870981,1761300,5937600,0
2021-04-17,224878,22685,118467,0,impfzentren,0,42000,0,0,17073474,1252944,4714713,31,22870981,1803300,5937600,0
2021-04-18,172057,15389,82093,0,bund,0,72000,57600,0,17245531,1268333,4796806,31,22870981,1875300,5995200,0
2021-04-19,293770,32934,75540,1,NA,0,0,0,0,17539301,1301267,4872346,32,22870981,1875300,5995200,0
2021-04-20,381904,39245,139606,1,impfzentren,2517024,0,0,0,17921205,1340512,5011952,33,25388005,1875300,5995200,0
2021-04-20,381904,39245,139606,1,arztpraxen,2517024,0,556930,0,18303109,1379757,5151558,34,27905029,1875300,6552130,0
2021-04-21,454307,41713,225079,0,impfzentren,0,477600,0,0,18757416,1421470,5376637,34,27905029,2352900,6552130,0
2021-04-22,381789,43676,213166,0,NA,0,0,0,0,19139205,1465146,5589803,34,27905029,2352900,6552130,0
2021-04-23,353296,43590,159527,0,NA,0,0,0,0,19492501,1508736,5749330,34,27905029,2352900,6552130,0
2021-04-24,234978,49334,81316,0,impfzentren,0,0,196800,0,19727479,1558070,5830646,34,27905029,2352900,6748930,0
2021-04-25,187785,33672,61520,0,impfzentren,0,388800,0,256800,19915264,1591742,5892166,34,27905029,2741700,6748930,256800
2021-04-25,187785,33672,61520,0,bund,21060,388800,9600,256800,20103049,1625414,5953686,34,27926089,3130500,6758530,513600
2021-04-26,317824,42499,72591,70,impfzentren,1364220,0,0,0,20420873,1667913,6026277,104,29290309,3130500,6758530,513600
2021-04-27,676629,51500,56677,553,arztpraxen,2049432,0,70,0,21097502,1719413,6082954,657,31339741,3130500,6758600,513600
2021-04-28,1008146,60725,53447,832,impfzentren,0,0,144000,0,22105648,1780138,6136401,1489,31339741,3130500,6902600,513600
2021-04-29,824313,63924,57148,909,NA,0,0,0,0,22929961,1844062,6193549,2398,31339741,3130500,6902600,513600
2021-04-30,678300,57288,67274,875,impfzentren,0,376800,60000,0,23608261,1901350,6260823,3273,31339741,3507300,6962600,513600
2021-04-30,678300,57288,67274,875,bund,0,376800,0,0,24286561,1958638,6328097,4148,31339741,3884100,6962600,513600
2021-05-01,252835,41491,39391,2574,impfzentren,1825200,0,0,0,24539396,2000129,6367488,6722,33164941,3884100,6962600,513600
2021-05-01,252835,41491,39391,2574,bund,1825200,0,0,0,24792231,2041620,6406879,9296,34990141,3884100,6962600,513600
2021-05-02,195573,37512,30102,1807,NA,0,0,0,0,24987804,2079132,6436981,11103,34990141,3884100,6962600,513600
2021-05-03,317845,70574,61659,1586,impfzentren,0,0,60000,0,25305649,2149706,6498640,12689,34990141,3884100,7022600,513600
2021-05-04,626252,63469,150234,2961,arztpraxen,1535700,0,1100270,0,25931901,2213175,6648874,15650,36525841,3884100,8122870,513600
2021-05-04,626252,63469,150234,2961,impfzentren,0,0,0,216600,26558153,2276644,6799108,18611,36525841,3884100,8122870,730200
2021-05-04,626252,63469,150234,2961,bund,0,0,0,216600,27184405,2340113,6949342,21572,36525841,3884100,8122870,946800
2021-05-05,851231,78918,212471,4471,NA,0,0,0,0,28035636,2419031,7161813,26043,36525841,3884100,8122870,946800
2021-05-06,692697,92117,201547,4550,NA,0,0,0,0,28728333,2511148,7363360,30593,36525841,3884100,8122870,946800
2021-05-07,587765,86663,212444,4202,impfzentren,0,550800,0,0,29316098,2597811,7575804,34795,36525841,4434900,8122870,946800
2021-05-07,587765,86663,212444,4202,bund,0,550800,0,0,29903863,2684474,7788248,38997,36525841,4985700,8122870,946800
2021-05-08,267670,71775,84620,1717,impfzentren,1790100,0,0,0,30171533,2756249,7872868,40714,38315941,4985700,8122870,946800
2021-05-08,267670,71775,84620,1717,bund,1790100,0,0,0,30439203,2828024,7957488,42431,40106041,4985700,8122870,946800
2021-05-09,193889,56557,34667,1067,NA,0,0,0,0,30633092,2884581,7992155,43498,40106041,4985700,8122870,946800
2021-05-10,373054,81788,130643,3728,impfzentren,0,0,112800,0,31006146,2966369,8122798,47226,40106041,4985700,8235670,946800
2021-05-11,825857,79869,176341,3641,arztpraxen,1613010,0,880430,0,31832003,3046238,8299139,50867,41719051,4985700,9116100,946800
2021-05-12,1093270,91646,225260,5752,NA,0,0,0,0,32925273,3137884,8524399,56619,41719051,4985700,9116100,946800
2021-05-13,315265,66731,44510,2647,NA,0,0,0,0,33240538,3204615,8568909,59266,41719051,4985700,9116100,946800
2021-05-14,545161,64867,138590,7792,bund,0,0,850,0,33785699,3269482,8707499,67058,41719051,4985700,9116950,946800
2021-05-15,279185,60379,56449,4280,impfzentren,1825200,550800,0,0,34064884,3329861,8763948,71338,43544251,5536500,9116950,946800
2021-05-16,199758,52726,24926,4723,bund,35100,15200,0,0,34264642,3382587,8788874,76061,43579351,5551700,9116950,946800
2021-05-17,338224,85643,121498,9757,impfzentren,0,0,98400,0,34602866,3468230,8910372,85818,43579351,5551700,9215350,946800
2021-05-18,589377,101076,173527,7772,arztpraxen,1567314,0,754440,0,35192243,3569306,9083899,93590,45146665,5551700,9969790,946800
2021-05-19,804116,100073,181479,12155,NA,0,0,0,0,35996359,3669379,9265378,105745,45146665,5551700,9969790,946800
2021-05-20,683535,96434,156620,10837,NA,0,0,0,0,36679894,3765813,9421998,116582,45146665,5551700,9969790,946800
2021-05-21,596056,85678,157400,11879,impfzentren,0,520800,124800,0,37275950,3851491,9579398,128461,45146665,6072500,10094590,946800
2021-05-22,306178,69504,83824,14278,NA,0,0,0,0,37582128,3920995,9663222,142739,45146665,6072500,10094590,946800
2021-05-23,192904,59388,23905,8864,impfzentren,1852109,0,0,0,37775032,3980383,9687127,151603,46998774,6072500,10094590,946800
2021-05-23,192904,59388,23905,8864,bund,1852109,14400,0,0,37967936,4039771,9711032,160467,48850883,6086900,10094590,946800
2021-05-24,235651,61526,20646,8038,NA,0,0,0,0,38203587,4101297,9731678,168505,48850883,6086900,10094590,946800
2021-05-25,446527,79733,104048,25157,arztpraxen,1557786,0,513740,532355,38650114,4181030,9835726,193662,50408669,6086900,10608330,1479155
2021-05-26,885029,82347,134104,78272,NA,0,0,0,0,39535143,4263377,9969830,271934,50408669,6086900,10608330,1479155
2021-05-27,739117,88928,131638,81120,NA,0,0,0,0,40274260,4352305,10101468,353054,50408669,6086900,10608330,1479155
2021-05-28,603494,86135,130528,83755,NA,0,0,0,0,40877754,4438440,10231996,436809,50408669,6086900,10608330,1479155
2021-05-29,261822,62591,57969,27792,NA,0,0,0,0,41139576,4501031,10289965,464601,50408669,6086900,10608330,1479155
2021-05-30,197144,47012,28351,11032,impfzentren,1760850,554900,0,0,41336720,4548043,10318316,475633,52169519,6641800,10608330,1479155
2021-05-30,197144,47012,28351,11032,bund,1760850,554900,0,0,41533864,4595055,10346667,486665,53930369,7196700,10608330,1479155
2021-05-31,367203,67428,69625,42475,NA,0,0,0,0,41901067,4662483,10416292,529140,53930369,7196700,10608330,1479155
2021-06-01,733509,79793,90516,84555,arztpraxen,2176062,0,0,714340,42634576,4742276,10506808,613695,56106431,7196700,10608330,2193495
2021-06-02,988985,72574,82232,104850,NA,0,0,0,0,43623561,4814850,10589040,718545,56106431,7196700,10608330,2193495
2021-06-03,474992,64309,50220,53202,NA,0,0,0,0,44098553,4879159,10639260,771747,56106431,7196700,10608330,2193495
2021-06-04,585704,71223,76880,77216,arztpraxen,0,0,384280,0,44684257,4950382,10716140,848963,56106431,7196700,10992610,2193495
2021-06-04,585704,71223,76880,77216,impfzentren,0,0,384280,0,45269961,5021605,10793020,926179,56106431,7196700,11376890,2193495
2021-06-05,271095,66968,44181,30611,NA,0,0,0,0,45541056,5088573,10837201,956790,56106431,7196700,11376890,2193495
2021-06-06,205719,40995,27248,18241,impfzentren,1712880,561180,0,0,45746775,5129568,10864449,975031,57819311,7757880,11376890,2193495
2021-06-06,205719,40995,27248,18241,bund,1712880,561180,0,0,45952494,5170563,10891697,993272,59532191,8319060,11376890,2193495
2021-06-07,402151,85065,72539,54482,NA,0,0,0,0,46354645,5255628,10964236,1047754,59532191,8319060,11376890,2193495
2021-06-08,846848,75377,62966,68348,arztpraxen,3367482,0,1020830,520265,47201493,5331005,11027202,1116102,62899673,8319060,12397720,2713760
2021-06-08,846848,75377,62966,68348,betriebe,3367482,0,0,0,48048341,5406382,11090168,1184450,66267155,8319060,12397720,2713760
2021-06-08,846848,75377,62966,68348,impfzentren,0,0,1020830,0,48895189,5481759,11153134,1252798,66267155,8319060,13418550,2713760
2021-06-09,1176718,87239,64036,95778,NA,0,0,0,0,50071907,5568998,11217170,1348576,66267155,8319060,13418550,2713760
2021-06-10,957673,89807,55802,88444,NA,0,0,0,0,51029580,5658805,11272972,1437020,66267155,8319060,13418550,2713760
2021-06-11,807762,89041,69132,96775,NA,0,0,0,0,51837342,5747846,11342104,1533795,66267155,8319060,13418550,2713760
2021-06-12,284845,71917,43436,35238,NA,0,0,0,0,52122187,5819763,11385540,1569033,66267155,8319060,13418550,2713760
2021-06-13,179862,63503,25813,13788,impfzentren,1649700,0,0,0,52302049,5883266,11411353,1582821,67916855,8319060,13418550,2713760
2021-06-13,179862,63503,25813,13788,bund,1649700,13200,0,0,52481911,5946769,11437166,1596609,69566555,8332260,13418550,2713760
2021-06-14,431323,101339,67430,55237,impfzentren,0,537600,0,0,52913234,6048108,11504596,1651846,69566555,8869860,13418550,2713760
2021-06-15,798435,104652,84613,59084,arztpraxen,3051588,0,1137300,235670,53711669,6152760,11589209,1710930,72618143,8869860,14555850,2949430
2021-06-15,798435,104652,84613,59084,betriebe,3051588,0,0,0,54510104,6257412,11673822,1770014,75669731,8869860,14555850,2949430
2021-06-15,798435,104652,84613,59084,impfzentren,0,0,1137300,0,55308539,6362064,11758435,1829098,75669731,8869860,15693150,2949430
2021-06-16,1102522,106529,96685,76288,NA,0,0,0,0,56411061,6468593,11855120,1905386,75669731,8869860,15693150,2949430
2021-06-17,883482,103577,92209,68257,NA,0,0,0,0,57294543,6572170,11947329,1973643,75669731,8869860,15693150,2949430
2021-06-18,732424,94425,96335,68834,NA,0,0,0,0,58026967,6666595,12043664,2042477,75669731,8869860,15693150,2949430
2021-06-19,272839,82076,50943,21142,NA,0,0,0,0,58299806,6748671,12094607,2063619,75669731,8869860,15693150,2949430
2021-06-20,178802,71593,31847,12813,impfzentren,1567800,0,0,0,58478608,6820264,12126454,2076432,77237531,8869860,15693150,2949430
2021-06-20,178802,71593,31847,12813,bund,1567800,0,0,0,58657410,6891857,12158301,2089245,78805331,8869860,15693150,2949430
2021-06-21,411242,97635,85478,36349,impfzentren,0,583200,0,0,59068652,6989492,12243779,2125594,78805331,9453060,15693150,2949430
2021-06-22,843297,96029,102557,34149,arztpraxen,3518118,0,929360,0,59911949,7085521,12346336,2159743,82323449,9453060,16622510,2949430
2021-06-22,843297,96029,102557,34149,impfzentren,0,0,929360,0,60755246,7181550,12448893,2193892,82323449,9453060,17551870,2949430
2021-06-22,843297,96029,102557,34149,betriebe,3518118,0,0,192000,61598543,7277579,12551450,2228041,85841567,9453060,17551870,3141430
2021-06-23,1087909,96024,115617,34531,NA,0,0,0,0,62686452,7373603,12667067,2262572,85841567,9453060,17551870,3141430
2021-06-24,796316,87340,110719,40298,impfzentren,0,0,0,228000,63482768,7460943,12777786,2302870,85841567,9453060,17551870,3369430
2021-06-25,693260,76587,109910,40150,impfzentren,0,613200,0,0,64176028,7537530,12887696,2343020,85841567,10066260,17551870,3369430
2021-06-26,254735,69072,72551,13261,NA,0,0,0,0,64430763,7606602,12960247,2356281,85841567,10066260,17551870,3369430
2021-06-27,172884,58115,56755,4121,impfzentren,1769040,0,0,0,64603647,7664717,13017002,2360402,87610607,10066260,17551870,3369430
2021-06-27,172884,58115,56755,4121,bund,1769040,7200,0,0,64776531,7722832,13073757,2364523,89379647,10073460,17551870,3369430
2021-06-28,400651,90042,113765,24387,NA,0,0,0,0,65177182,7812874,13187522,2388910,89379647,10073460,17551870,3369430
2021-06-29,684214,92944,132732,22438,arztpraxen,3484770,0,479230,0,65861396,7905818,13320254,2411348,92864417,10073460,18031100,3369430
2021-06-29,684214,92944,132732,22438,betriebe,3484770,0,0,0,66545610,7998762,13452986,2433786,96349187,10073460,18031100,3369430
2021-06-30,768856,94148,136616,22710,NA,0,0,0,0,67314466,8092910,13589602,2456496,96349187,10073460,18031100,3369430
2021-07-01,743265,83527,132808,22612,impfzentren,0,0,691200,0,68057731,8176437,13722410,2479108,96349187,10073460,18722300,3369430
2021-07-02,650336,94987,79225,22175,impfzentren,0,0,0,721100,68708067,8271424,13801635,2501283,96349187,10073460,18722300,4090530
2021-07-03,255767,79325,27143,15209,NA,0,0,0,0,68963834,8350749,13828778,2516492,96349187,10073460,18722300,4090530
2021-07-04,181719,68157,14531,8918,impfzentren,1105649,0,0,0,69145553,8418906,13843309,2525410,97454836,10073460,18722300,4090530
2021-07-05,387589,94535,39552,14852,impfzentren,0,876000,0,0,69533142,8513441,13882861,2540262,97454836,10949460,18722300,4090530
2021-07-06,617865,99314,45315,15704,betriebe,2634774,0,0,258360,70151007,8612755,13928176,2555966,100089610,10949460,18722300,4348890
2021-07-06,617865,99314,45315,15704,arztpraxen,2634774,0,2102920,0,70768872,8712069,13973491,2571670,102724384,10949460,20825220,4348890
2021-07-06,617865,99314,45315,15704,impfzentren,0,0,2102920,0,71386737,8811383,14018806,2587374,102724384,10949460,22928140,4348890
2021-07-07,829599,95973,51312,19044,NA,0,0,0,0,72216336,8907356,14070118,2606418,102724384,10949460,22928140,4348890
2021-07-08,684241,101478,42633,19402,NA,0,0,0,0,72900577,9008834,14112751,2625820,102724384,10949460,22928140,4348890
2021-07-09,595059,98881,43203,20651,bund,13710,0,0,0,73495636,9107715,14155954,2646471,102738094,10949460,22928140,4348890
2021-07-10,228338,84199,21117,9780,NA,0,0,0,0,73723974,9191914,14177071,2656251,102738094,10949460,22928140,4348890
2021-07-11,145782,63552,10289,8293,bund,0,0,0,200,73869756,9255466,14187360,2664544,102738094,10949460,22928140,4349090
2021-07-11,145782,63552,10289,8293,impfzentren,1105650,0,0,0,74015538,9319018,14197649,2672837,103843744,10949460,22928140,4349090
2021-07-12,350345,79486,24033,14102,impfzentren,0,1327200,0,0,74365883,9398504,14221682,2686939,103843744,12276660,22928140,4349090
2021-07-13,628686,77886,34613,19923,betriebe,2865282,0,0,129465,74994569,9476390,14256295,2706862,106709026,12276660,22928140,4478555
2021-07-13,628686,77886,34613,19923,arztpraxen,2865282,0,80280,129465,75623255,9554276,14290908,2726785,109574308,12276660,23008420,4608020
2021-07-14,832556,72091,47143,22924,NA,0,0,0,0,76455811,9626367,14338051,2749709,109574308,12276660,23008420,4608020
2021-07-15,634325,71150,38564,22576,NA,0,0,0,0,77090136,9697517,14376615,2772285,109574308,12276660,23008420,4608020
2021-07-16,540995,64474,31962,22208,NA,0,0,0,0,77631131,9761991,14408577,2794493,109574308,12276660,23008420,4608020
