date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,dosen_erst_kumulativ,dosen_zweit_kumulativ,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-03-10,8633428,284154,218391,65763,6986437,306279,1340695,5891921,2741524,0.071,0.033,3808598,3856306,360962,1530389,2606688,2661880,256906,860000,1201910,1194426,104056,670389,8632457,971,17,4319000,2667437,232681,73598,1340223,472,5891904,2741524,157748,95134,62614,11453,8352,3101,114953,114905,48,0,130888,113519,20726,18367,283183,971,1640170,916686,78179,645305,0
2021-03-11,8915741,282313,221416,60897,7135586,319506,1460632,6113337,2802421,0.074,0.034,3937470,3976178,382106,1544008,2689957,2769533,276555,867677,1247513,1206645,105551,676331,8914115,1626,17,4411540,2724046,241666,77840,1460114,518,6113320,2802421,149149,92540,56609,13227,8985,4242,119937,119891,46,0,128872,119872,21144,13619,281658,655,1678731,923400,77201,678130,0
2021-03-12,9240647,324906,253234,71672,7288593,337080,1614957,6366571,2874093,0.077,0.035,4071484,4127850,404783,1559463,2770420,2906954,297406,877132,1301064,1220896,107377,682331,9238811,1836,17,4497854,2790739,254511,82569,1614189,768,6366554,2874093,153007,86314,66693,17574,12845,4729,154325,154075,250,0,134014,151672,22677,15455,324696,210,1734171,929113,81442,723616,0
2021-03-13,9487601,246954,197520,49434,7403305,346829,1737450,6564091,2923527,0.079,0.035,4181046,4240796,425293,1567511,2840453,3011727,316755,881879,1340593,1229069,108538,685632,9485609,1992,17,4564537,2838768,262897,83932,1736640,810,6564074,2923527,114712,66683,48029,9749,8386,1363,122493,122451,42,0,109562,112946,20510,8048,246798,156,1778618,933019,82600,762999,0
2021-03-14,9658849,171248,135256,35992,7492833,351978,1814021,6699347,2959519,0.081,0.036,4266043,4307307,441408,1570975,2896461,3072888,331859,883676,1369582,1234419,109549,687299,9656847,2002,17,4619058,2873775,267075,84903,1813197,824,6699330,2959519,89528,54521,35007,5149,4178,971,76571,76557,14,0,84997,66511,16115,3464,171238,10,1799459,940044,81018,778397,0
2021-03-15,9907465,248616,189722,58894,7645286,364399,1897763,6889069,3018413,0.083,0.036,4400463,4391447,461474,1582289,2984151,3147219,350790,890548,1416312,1244228,110684,691741,9905180,2285,17,4714320,2930966,277869,86530,1896863,900,6889052,3018413,152453,95262,57191,12421,10794,1627,83742,83666,76,0,134420,84140,20066,11314,248333,283,1808801,956753,82430,769618,0
2021-03-16,10086653,179188,112155,67033,7811423,375521,1899692,7001224,3085446,0.084,0.037,4527474,4426082,473886,1593025,3059300,3169255,361553,895647,1468174,1256827,112333,697378,10083821,2832,17,4815777,2995646,286641,88880,1898789,903,7001207,3085446,166137,101457,64680,11122,8772,2350,1929,1926,3,0,127011,34635,12412,10736,178641,547,1737379,982734,80695,673950,0
2021-03-17,10291972,205319,125803,79516,7997285,393556,1901114,7127027,3164962,0.086,0.038,4672447,4463838,487350,1605072,3141952,3193652,373040,902175,1530495,1270186,114310,702897,10288523,3449,17,4926889,3070396,299916,93640,1900205,909,7127010,3164962,185862,111112,74750,18035,13275,4760,1422,1416,6,0,144973,37756,13464,12047,204702,617,1658544,1010848,87277,560419,0
2021-03-18,10486695,194723,119388,75335,8172205,411784,1902689,7246415,3240297,0.087,0.039,4812398,4498757,499905,1615322,3222615,3215628,383588,907340,1589783,1283129,116317,707982,10482823,3872,17,5031546,3140659,313074,98710,1901778,911,7246398,3240297,174920,104657,70263,18228,13158,5070,1575,1573,2,0,139951,34919,12555,10250,194300,423,1570954,1036619,92278,442057,0
2021-03-19,10730760,244065,161218,82847,8356854,432457,1941432,7407633,3323144,0.089,0.04,4961948,4563922,518114,1627194,3306761,3267408,399605,914537,1655187,1296514,118509,712657,10726357,4403,17,5140087,3216767,327088,105369,1940441,991,7407616,3323144,184649,108541,76108,20673,14014,6659,38743,38663,80,0,149550,65165,18209,11872,243534,531,1490113,1068261,95377,326475,0
2021-03-20,10951120,220360,166502,53858,8493399,447782,2009922,7574135,3377002,0.091,0.041,5078536,4641917,537715,1633319,3379545,3337212,417708,917920,1698991,1304705,120007,715399,10946393,4727,17,5226505,3266894,338720,109062,2008893,1029,7574118,3377002,136545,86418,50127,15325,11632,3693,68490,68452,38,0,116588,77995,19601,6125,220036,324,1463519,1090094,100953,272472,0
2021-03-21,11117232,166112,127350,38762,8598042,457001,2062172,7701485,3415764,0.093,0.041,5171749,4694283,554274,1635819,3440184,3384099,433219,919244,1731565,1310184,121055,716575,11112505,4727,17,5295407,3302635,344942,112059,2061119,1053,7701468,3415764,104643,68902,35741,9219,6222,2997,52250,52226,24,0,93213,52366,16559,2500,166112,0,1458383,1105209,105023,248151,0
2021-03-22,11383840,266608,190421,76187,8763797,480682,2139344,7891906,3491951,0.095,0.042,5329624,4766248,576579,1645397,3534739,3445389,453483,925279,1794885,1320859,123096,720118,11377585,6255,17,5392592,3371205,361070,119612,2138227,1117,7891889,3491951,165755,97185,68570,23681,16128,7553,77172,77108,64,0,157875,71965,22305,9578,265080,1528,1476375,1118511,116283,241581,0
2021-03-23,11682197,298357,214848,83509,8944152,500965,2237063,8106754,3575460,0.097,0.043,5490190,4854892,604288,1656865,3629814,3521119,478432,932910,1860376,1333773,125856,723955,11670954,11243,17,5494543,3449609,376327,124638,2235867,1196,8106737,3575460,180355,101951,78404,20283,15257,5026,97719,97640,79,0,160566,88644,27709,11468,293369,4988,1595544,1132729,125444,337371,0
2021-03-24,12016578,334381,246196,88185,9141432,534253,2340876,8352950,3663645,0.1,0.044,5664852,4952071,635971,1672375,3732242,3605792,507202,944863,1932610,1346279,128769,727512,11999543,17035,17,5609078,3532354,404248,130005,2339607,1269,8352933,3663645,197280,114535,82745,33288,27921,5367,103813,103740,73,0,174662,97179,31683,15510,328589,5792,1724606,1144147,140697,439762,0
2021-03-25,12354350,337772,257770,80002,9329926,561602,2462805,8610720,3743647,0.104,0.045,5830941,5060081,670798,1683452,3832663,3703768,539527,951994,1998278,1356313,131271,731458,12331370,22980,17,5723284,3606642,425972,135630,2461447,1358,8610703,3743647,188494,114206,74288,27349,21724,5625,121929,121840,89,0,166089,108010,34827,11077,331827,5945,1867655,1157721,149818,560116,0
2021-03-26,12729649,375299,286615,88684,9531819,598074,2599739,8897335,3832331,0.107,0.046,6003833,5184282,710463,1698535,3933360,3816071,576057,962322,2070473,1368211,134406,736213,12700355,29294,17,5843135,3688684,455888,142186,2598295,1444,8897318,3832331,201893,119851,82042,36472,29916,6556,136934,136848,86,0,172892,124201,39665,15083,368985,6314,1998889,1174965,165617,658307,0
2021-03-27,13016525,286876,223703,63173,9683823,625475,2707210,9121038,3895504,0.11,0.047,6147056,5279869,744190,1703356,4023632,3903670,607441,965464,2123424,1376199,136749,737892,12984881,31644,17,5935372,3748451,479943,145532,2705706,1504,9121021,3895504,152004,92237,59767,27401,24055,3346,107471,107411,60,0,143223,95587,33727,4821,284526,2350,2065405,1190424,177693,697288,0
2021-03-28,13213468,196943,144197,52746,9801584,643995,2767870,9265237,3948250,0.111,0.047,6253046,5333384,768116,1706823,4085867,3950861,629648,967502,2167179,1382523,138468,739321,13181633,31835,19,6003709,3797875,495188,148807,2766321,1549,9265218,3948250,117761,68337,49424,18520,15245,3275,60660,60615,45,2,105990,53515,23926,3467,196752,191,2096236,1203542,186994,705698,2
2021-03-29,13522437,308969,219936,89033,9989465,670038,2862915,9485173,4037283,0.114,0.049,6418833,5404751,806706,1716518,4180272,4010842,665103,973637,2238561,1393909,141603,742881,13484654,37783,19,6109909,3879556,513933,156105,2861312,1603,9485154,4037283,187881,106200,81681,26043,18745,7298,95045,94991,54,0,165787,71367,38590,9695,303021,5948,2138597,1225668,189356,723571,2
2021-03-30,13851091,328654,235299,93355,10205459,696412,2949201,9720472,4130638,0.117,0.05,6591913,5474211,853024,1727240,4280843,4069380,706095,981320,2311070,1404831,146929,745920,13801172,49919,19,6240132,3965327,532786,163626,2947535,1666,9720453,4130638,215994,130223,85771,26374,18853,7521,86286,86223,63,0,173080,69460,46318,10722,316518,12136,2168894,1261307,195447,712138,2
2021-03-31,14192798,341707,238594,103113,10455084,734779,3002916,9959066,4233751,0.12,0.051,6774517,5538855,899988,1738789,4384637,4121392,747318,988525,2389880,1417463,152670,750264,14126564,66234,19,6395552,4059532,562279,172500,3001216,1700,9959047,4233751,249625,155420,94205,38367,29493,8874,53715,53681,34,0,182604,64644,46964,11549,325392,16315,2176220,1313652,200526,662040,2
2021-04-01,14517709,324911,232296,92615,10691348,768065,3058277,10191362,4326366,0.123,0.052,6936269,5606629,944397,1747554,4476928,4175958,787230,994147,2459341,1430671,157167,753407,14431396,86313,19,6548040,4143308,586768,181297,3056535,1742,10191343,4326366,236264,152488,83776,33286,24489,8797,55361,55319,42,0,161752,67774,44409,8765,304832,20079,2163359,1361422,206463,595472,2
2021-04-02,14747989,230280,158626,71654,10872975,784824,3090171,10349988,4398020,0.124,0.053,7067172,5654574,981393,1749910,4552089,4213818,820223,995356,2515083,1440756,161170,754554,14660152,87837,19,6663603,4209372,597962,186862,3088404,1767,10349969,4398020,181627,115563,66064,16759,11194,5565,31894,31869,25,0,130903,47945,36996,2356,228756,1524,2018340,1341156,186750,490432,2
2021-04-03,14980122,232133,166114,66019,11046687,802027,3131389,10516102,4464039,0.126,0.054,7198861,5698683,1018737,1753036,4633025,4248782,853330,997097,2565836,1449901,165407,755939,14890886,89236,19,6776684,4270003,609812,192215,3129587,1802,10516083,4464039,173712,113081,60631,17203,11850,5353,41218,41183,35,0,131689,44109,37344,3126,230734,1399,1963597,1362864,176552,424179,2
2021-04-04,15176330,196208,142690,53518,11182136,813157,3181018,10658792,4517557,0.128,0.054,7309766,5731715,1048001,1754173,4704262,4274251,879171,997551,2605504,1457464,168830,756622,15086958,89372,19,6862852,4319284,616745,196412,3179176,1842,10658773,4517557,135449,86168,49281,11130,6933,4197,49629,49589,40,0,110905,33032,29264,1137,196072,136,1962862,1380552,169162,413148,0
2021-04-05,15426077,249747,176372,73375,11350569,831084,3244405,10835164,4590932,0.13,0.055,7456036,5770066,1081529,1756372,4794323,4302940,907924,998846,2661713,1467126,173605,757526,15335395,90682,19,6963220,4387349,629399,201685,3242526,1879,10835145,4590932,168433,100368,68065,17927,12654,5273,63387,63350,37,0,146270,38351,33528,2199,248437,1310,1903640,1361104,161046,381490,0
2021-04-06,15805144,379067,279792,99275,11608879,864657,3331589,11114956,4690207,0.134,0.056,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15677835,127309,19,7131313,4477566,653992,210665,3329632,1957,11114937,4690207,258310,168093,90217,33573,24593,8980,87184,87106,78,0,188890,56620,43111,5556,342440,36627,1954053,1403420,168245,382388,0
2021-04-07,16483791,678647,581465,97182,12151519,900971,3431282,11696421,4787389,0.141,0.058,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16050818,432973,19,7585170,4566349,681999,218972,3429233,2049,11696402,4787389,542640,453857,88783,36314,28007,8307,99693,99601,92,0,0,0,0,0,372983,305664,2290993,1696435,166192,428366,0
2021-04-08,17217231,733440,643648,89792,12725353,936414,3555445,12340069,4877181,0.148,0.059,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16459380,757851,19,8078445,4646908,708279,228135,3553326,2119,12340050,4877181,573834,493275,80559,35443,26280,9163,124163,124093,70,0,0,0,0,0,408562,324878,2699522,2034005,168349,497168,0
2021-04-09,17841971,624740,535967,88773,13213487,972498,3655967,12876036,4965954,0.155,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16844617,997354,19,8489229,4724258,733034,239464,3653754,2213,12876017,4965954,488134,410784,77350,36084,24755,11329,100522,100428,94,0,0,0,0,0,385237,239503,3093982,2340512,187674,565796,0
2021-04-10,18211122,369151,303601,65550,13459960,995662,3755481,13179637,5031504,0.158,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17180722,1030400,19,8677857,4782103,748566,247096,3753195,2286,13179618,5031504,246473,188628,57845,23164,15532,7632,99514,99441,73,0,0,0,0,0,336105,33046,3231000,2413273,193635,624092,0
2021-04-11,18471934,260812,210794,50018,13627981,1013719,3830215,13390431,5081522,0.161,0.061,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17436455,1035479,19,8799613,4828368,762918,250801,3827881,2334,13390412,5081522,168021,121756,46265,18057,14352,3705,74734,74686,48,0,0,0,0,0,255733,5079,3295604,2445845,200562,649197,0
2021-04-12,18888511,416577,339673,76904,13907536,1042748,3938208,13730104,5158426,0.165,0.062,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17804525,1083986,19,9011050,4896486,783234,259514,3935801,2407,13730085,5158426,279555,211437,68118,29029,20316,8713,107993,107920,73,0,0,0,0,0,368070,48507,3462434,2556967,211664,693803,0
2021-04-13,19460638,572127,498525,73602,14337267,1069597,4053755,14228629,5232028,0.171,0.063,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18180522,1280116,19,9372858,4964409,804593,265004,4051159,2596,14228610,5232028,429731,361808,67923,26849,21359,5490,115547,115358,189,0,0,0,0,0,375997,196130,3655494,2728388,204940,722166,0
2021-04-14,20236034,775396,691873,83523,14955191,1103655,4177169,14920502,5315551,0.179,0.064,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18582121,1653913,19,9916488,5038703,829983,273672,4174012,3157,14920483,5315551,617924,543630,74294,34058,25390,8668,123414,122853,561,0,0,0,0,0,401599,373797,3752243,2803672,202684,745887,0
2021-04-15,20916895,680861,609783,71078,15488887,1140253,4287736,15530285,5386629,0.187,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18967353,1949542,19,10389046,5099841,857588,282665,4283632,4104,15530266,5386629,533696,472558,61138,36598,27605,8993,110567,109620,947,0,0,0,0,0,385232,295629,3699664,2763534,203839,732291,0
2021-04-16,21512127,595232,519839,75393,15926709,1172482,4412917,16050124,5462022,0.193,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19367746,2144381,19,10761270,5165439,880865,291617,4407970,4947,16050105,5462022,437822,372224,65598,32229,23277,8952,125181,124338,843,0,0,0,0,0,400393,194839,3670156,2713222,199984,756950,0
2021-04-17,21875422,363295,306777,56518,16151203,1194656,4529544,16356901,5518540,0.197,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19709237,2166185,19,10937821,5213382,895932,298724,4523129,6415,16356882,5518540,224494,176551,47943,22174,15067,7107,116627,115159,1468,0,0,0,0,0,341491,21804,3664300,2691243,198994,774063,0
2021-04-18,22141994,266572,227385,39187,16322975,1209069,4609931,16584286,5557727,0.199,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19971198,2170796,19,11075359,5247616,906489,302580,4602419,7512,16584267,5557727,171772,137538,34234,14413,10557,3856,80387,79290,1097,0,0,0,0,0,261961,4611,3670060,2694994,195350,779716,0
2021-04-19,22542142,400148,339294,60854,16613475,1241073,4687574,16923581,5618581,0.203,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20327015,2215127,20,11314095,5299380,930662,310411,4678804,8770,16923561,5618581,290500,238736,51764,32004,24173,7831,77643,76385,1258,1,0,0,0,0,355817,44331,3653631,2705939,198325,749366,1
2021-04-20,23098310,556168,494290,61878,16992107,1279341,4826842,17417871,5680459,0.209,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20688732,2409578,20,11639392,5352715,962398,316943,4816061,10781,17417851,5680459,378632,325297,53335,38268,31736,6532,139268,137257,2011,0,0,0,0,0,361717,194451,3637672,2654840,209744,773087,1
2021-04-21,23813621,715311,643416,71895,17442334,1319786,5051481,18061287,5752354,0.217,0.069,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21064895,2748726,20,12028158,5414176,994864,324922,5038245,13236,18061267,5752354,450227,388766,61461,40445,32466,7979,224639,222184,2455,0,0,0,0,0,376163,339148,3577587,2487143,216131,874312,1
2021-04-22,24449059,635438,569045,66393,17823183,1361695,5264161,18630332,5818747,0.224,0.07,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21433074,3015985,20,12353788,5469395,1029221,332474,5247303,16858,18630312,5818747,380849,325630,55219,41909,34357,7552,212680,209058,3622,0,0,0,0,0,368179,267259,3532164,2334296,221442,976425,1
2021-04-23,25002173,553114,485190,67924,18174529,1405161,5422454,19115531,5886671,0.23,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21817993,3184180,29,12651030,5523499,1062468,342693,5402004,20450,19115502,5886671,351346,297242,54104,43466,33247,10219,158293,154701,3592,9,0,0,0,0,384919,168195,3490046,2247820,232679,1009537,10
2021-04-24,25373290,371117,311313,59804,18414891,1454892,5503478,19426844,5946475,0.234,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22172199,3201091,29,12849494,5565397,1096730,358162,5480591,22887,19426815,5946475,240362,198464,41898,49731,34262,15469,81024,78587,2437,0,0,0,0,0,354206,16911,3497868,2263688,260236,973934,10
2021-04-25,25657766,284476,236649,47827,18603719,1488815,5565203,19663493,5994302,0.236,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22450861,3206905,29,13002121,5601598,1120917,367898,5540426,24777,19663464,5994302,188828,152627,36201,33923,24187,9736,61725,59835,1890,0,0,0,0,0,278662,5814,3515772,2280744,279746,955272,10
2021-04-26,26087169,429403,356077,73326,18920156,1530287,5636616,20019651,6067628,0.241,0.073,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22793672,3293497,110,13257750,5662406,1153822,376465,5607969,28647,20019541,6067628,316437,255629,60808,41472,32905,8567,71413,67543,3870,81,0,0,0,0,342811,86592,3545027,2306681,289214,949042,90
2021-04-27,26872587,785418,694949,90469,19596951,1582088,5692977,20715061,6158097,0.249,0.074,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23164210,3708377,571,13858197,5738754,1196462,385626,5659831,33146,20714490,6158097,676795,600447,76348,51801,42640,9161,56361,51862,4499,461,0,0,0,0,370538,414880,3774277,2604844,302747,866135,551
2021-04-28,27995410,1122823,995389,127434,20605961,1641757,5746393,21711178,6285531,0.261,0.076,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23557950,4437460,1299,14758129,5847832,1243697,398060,5708053,38340,21709879,6285531,1009010,899932,109078,59669,47235,12434,53416,48222,5194,728,0,0,0,0,393740,729083,4181789,3163627,321971,694912,1279
2021-04-29,28939591,944181,811379,132802,21429985,1704408,5803013,22523443,6418333,0.271,0.077,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23944063,4995528,2185,15470112,5959873,1294346,410062,5756800,46213,22521258,6418333,824024,711983,112041,62651,50649,12002,56620,48747,7873,886,0,0,0,0,386113,558068,4490532,3606802,342713,538852,2165
2021-04-30,29740997,801406,663663,137743,22106962,1761277,5869741,23187938,6556076,0.279,0.079,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24345623,5395374,3017,16034654,6072308,1336177,425100,5814090,55651,23184921,6556076,676977,564542,112435,56869,41831,15038,66728,57290,9438,832,0,0,0,0,401560,399846,4738824,3932433,356116,447287,2988
2021-05-01,30078029,337032,260683,76349,22360523,1802281,5909638,23451191,6632425,0.282,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24658005,5420024,5587,16226815,6133708,1370869,431412,5847920,61718,23445604,6632425,253561,192161,61400,41004,34692,6312,39897,33830,6067,2570,0,0,0,0,312382,24650,4704739,3945632,347389,406160,5558
2021-05-02,30342351,264322,196390,67932,22556591,1839519,5938852,23649383,6700357,0.284,0.081,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24914672,5427679,7389,16366801,6189790,1402766,436753,5872427,66425,23641994,6700357,196068,139986,56082,37238,31897,5341,29214,24507,4707,1802,0,0,0,0,256667,7655,4684585,3952872,350704,373649,7360
2021-05-03,30793863,451512,335477,116035,22873443,1909864,6001654,23986373,6816392,0.288,0.082,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25272324,5521539,8902,16592768,6280675,1460169,449695,5924534,77120,23977471,6816392,316852,225967,90885,70345,57403,12942,62802,52107,10695,1513,0,0,0,0,357652,93860,4706694,3953287,379577,365038,8792
2021-05-04,31636324,842461,679993,162468,23499436,1972922,6152276,24669154,6978860,0.297,0.084,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25647533,5988791,11690,17086379,6413057,1509799,463123,6061286,90990,24657464,6978860,625993,493611,132382,63058,49630,13428,150622,136752,13870,2788,0,0,0,0,375209,467252,4763737,3902485,390834,459299,11119
2021-05-05,32775052,1138728,910124,228604,24344281,2051139,6364074,25583146,7207464,0.308,0.087,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26060297,6714755,15558,17748728,6595553,1562594,488545,6256266,107808,25567588,7207464,844845,662349,182496,78217,52795,25422,211798,194980,16818,3868,0,0,0,0,412764,725964,4779642,3738320,409382,617681,14259
2021-05-06,33758430,983378,763574,219804,25033240,2141411,6564445,26350496,7427268,0.317,0.089,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26468564,7289866,19334,18262148,6771092,1631672,509739,6437342,127103,26331162,7427268,688959,513420,175539,90272,69078,21194,200371,181076,19295,3776,0,0,0,0,408267,575111,4818839,3603255,437003,761432,17149
2021-05-07,34638289,879859,647355,232504,25613615,2226367,6775497,27001327,7659772,0.325,0.092,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26904407,7733882,22810,18672385,6941230,1686198,540169,6619934,155563,26978517,7659772,580375,410237,170138,84956,54526,30430,211052,182592,28460,3476,0,0,0,0,435843,444016,4897292,3506653,465090,905756,19793
2021-05-08,35065249,426960,272140,154820,25881734,2298209,6860791,27275172,7814592,0.328,0.094,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27270876,7794373,24515,18827702,7054032,1737690,560519,6685265,175526,27250657,7814592,268119,155317,112802,71842,51492,20350,85294,65331,19963,1705,0,0,0,0,366469,60491,4987220,3521211,495928,951153,18928
2021-05-09,35352833,287584,184072,103512,26076824,2354359,6896068,27460311,7918104,0.33,0.095,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27547425,7805408,25582,18942766,7134058,1782859,571500,6709104,186964,27434729,7918104,195090,115064,80026,56150,45169,10981,35277,23839,11438,1067,0,0,0,0,276549,11035,5010482,3520233,514840,957216,18193
2021-05-10,35938660,585827,393092,192735,26449233,2433602,7026529,27857117,8110839,0.335,0.098,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,27944354,7994306,29296,19172921,7276312,1840965,592637,6813935,212594,27827821,8110839,372409,230155,142254,79243,58106,21137,130461,104831,25630,3714,0,0,0,0,396929,188898,5144797,3575790,523738,1024875,20394
2021-05-11,37018690,1080030,795177,284853,27270611,2512902,7202626,28655549,8395692,0.345,0.101,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28370689,8648001,32551,19764574,7506037,1897246,615656,6961178,241448,28622998,8395692,821378,591653,229725,79300,56281,23019,176097,147243,28854,3255,0,0,0,0,426335,653695,5382366,3771175,539980,1050350,20861
2021-05-12,38426591,1407901,1044212,363689,28360454,2600994,7427672,29704681,8759381,0.357,0.105,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,28822607,9603984,37471,20559251,7801203,1955335,645659,7152624,275048,29667210,8759381,1089843,794677,295166,88092,58089,30003,225046,191446,33600,4920,0,0,0,0,451918,955983,5651539,4016173,549855,1063598,21913
2021-05-13,38853293,426702,267280,159422,28673776,2667762,7472095,29974150,8918803,0.36,0.107,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29175830,9677463,39660,20745821,7927955,2006613,661149,7182056,290039,29934490,8918803,313322,186570,126752,66768,51278,15490,44423,29432,14991,2189,0,0,0,0,353223,73479,5094863,3640536,526351,907650,20326
2021-05-14,39608789,755496,524981,230515,29218979,2731932,7610868,30506481,9149318,0.367,0.11,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29579989,10028800,47010,21110338,8108641,2055426,676506,7293707,317161,30459471,9149318,545203,364517,180686,64170,48813,15357,138773,111651,27122,7350,0,0,0,0,404159,351337,4970500,3605364,505565,835371,24200
2021-05-15,40008041,399252,234294,164958,29497978,2791433,7667414,30744981,9314276,0.37,0.112,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,29931575,10076466,51216,21267511,8230467,2098479,692954,7327775,339639,30693765,9314276,278999,157173,121826,59501,43053,16448,56546,34068,22478,4206,0,0,0,0,351586,47666,4942792,3616244,493224,806623,26701
2021-05-16,40290648,282607,160414,122193,29698448,2844030,7692298,30910051,9436469,0.372,0.113,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,30198177,10092471,55872,21373932,8324516,2141149,702881,7339098,353200,30854179,9436469,200470,106421,94049,52597,42670,9927,24884,11323,13561,4656,0,0,0,0,266602,16005,4937815,3621624,489671,796230,30290
