location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-19,11589616,157523,157040,747,19390,15409,1.36,1.36,0.01,1330,107860,930.6606879813793,154880,1336.3686941827928
Belgium,2021-01-20,11589616,179136,178213,1213,21613,15376,1.55,1.54,0.01,1327,107634,928.7106665138863,172530,1488.6601937458497
Belgium,2021-01-21,11589616,209388,208443,1259,30252,16355,1.81,1.8,0.01,1411,114484,987.8152994887838,194361,1677.0270904575268
Belgium,2021-01-22,11589616,239515,238530,1334,30127,17286,2.07,2.06,0.01,1492,120999,1044.0294139167338,215138,1856.2996392632854
Belgium,2021-01-23,11589616,247983,246989,1354,8468,17750,2.14,2.13,0.01,1532,124247,1072.0545012017656,220357,1901.3313297006562
Belgium,2021-01-24,11589616,249889,248881,1368,1906,17560,2.16,2.15,0.01,1515,122917,1060.578711149705,221845,1914.170409097247
Belgium,2021-01-25,11589616,261284,260265,1402,11395,17593,2.25,2.25,0.01,1518,123151,1062.597759925782,227599,1963.818300796161
Belgium,2021-01-26,11589616,274181,271403,3181,12897,16665,2.37,2.34,0.03,1438,116658,1006.5734705964375,224518,1937.2341585778167
Belgium,2021-01-27,11589616,290917,284704,6655,16736,15969,2.51,2.46,0.06,1378,111781,964.4926976010249,219415,1893.2033641149112
Belgium,2021-01-28,11589616,314796,300696,14573,23879,15058,2.72,2.59,0.13,1299,105408,909.5038179004379,219892,1897.3191173892217
Belgium,2021-01-29,11589616,336323,313190,23640,21527,13830,2.9,2.7,0.2,1193,96808,835.2994611728292,217807,1879.328875089563
Belgium,2021-01-30,11589616,340855,314812,26562,4532,13267,2.94,2.72,0.23,1145,92872,801.3380253495889,217119,1873.3925265513544
Belgium,2021-01-31,11589616,341787,315398,26908,932,13128,2.95,2.72,0.23,1133,91898,792.9339505295085,214815,1853.5126616792136
Belgium,2021-02-01,11589616,349644,319388,30789,7857,12623,3.02,2.76,0.27,1089,88360,762.4066233083132,211511,1825.0043832340953
Belgium,2021-02-02,11589616,374269,329645,45186,24625,14298,3.23,2.84,0.39,1234,100088,863.6006576921963,216746,1870.1741282886337
Belgium,2021-02-03,11589616,405233,339865,65953,30964,16331,3.5,2.93,0.57,1409,114316,986.3657260085236,226097,1950.8584236095485
Belgium,2021-02-04,11589616,439604,349922,90286,34371,17830,3.79,3.02,0.78,1538,124808,1076.895041216206,230216,1986.3988591166437
Belgium,2021-02-05,11589616,470598,357974,113267,30994,19182,4.06,3.09,0.98,1655,134275,1158.5802325115862,231083,1993.8796936844155
Belgium,2021-02-06,11589616,477135,359187,118604,6537,19469,4.12,3.1,1.02,1680,136280,1175.8802017254066,229152,1977.2182270749954
Belgium,2021-02-07,11589616,480539,359510,121685,3404,19822,4.15,3.1,1.05,1710,138752,1197.2096400778075,230650,1990.1435906073161
Belgium,2021-02-08,11589616,490764,361906,129531,10225,20160,4.23,3.12,1.12,1739,141120,1217.641723418619,229480,1980.048346726932
Belgium,2021-02-09,11589616,518761,370096,149361,27997,20642,4.48,3.19,1.29,1781,144492,1246.7367339866998,244580,2110.337391678896
Belgium,2021-02-10,11589616,544468,376648,168545,25707,19891,4.7,3.25,1.45,1716,139235,1201.3771638335559,253551,2187.7428898420794
Belgium,2021-02-11,11589616,581031,384847,196926,36563,20204,5.01,3.32,1.7,1743,141427,1220.2906463855231,266235,2297.185687601729
Belgium,2021-02-12,11589616,615994,391549,225226,34963,20771,5.32,3.38,1.94,1792,145396,1254.5368198566719,279671,2413.117052368258
Belgium,2021-02-13,11589616,624708,392130,233374,8714,21082,5.39,3.38,2.01,1819,147573,1273.3208762050442,283853,2449.201077930451
Belgium,2021-02-14,11589616,626662,392213,235245,1954,20875,5.41,3.38,2.03,1801,146123,1260.8096765242265,284875,2458.019316602034
Belgium,2021-02-15,11589616,640436,394241,247001,13774,21382,5.53,3.4,2.13,1845,149672,1291.4319162947245,290792,2509.0736397133437
Belgium,2021-02-16,11589616,655383,398598,257608,14947,19517,5.65,3.44,2.22,1684,136622,1178.8311191673652,281114,2425.567853154065
Belgium,2021-02-17,11589616,675459,405836,270466,20076,18713,5.83,3.5,2.33,1615,130991,1130.2445223379275,270226,2331.6216861714834
Belgium,2021-02-18,11589616,703365,416441,287773,27906,17476,6.07,3.59,2.48,1508,122334,1055.548346036659,263761,2275.838992422182
Belgium,2021-02-19,11589616,734647,434455,301064,31282,16950,6.34,3.75,2.6,1463,118653,1023.787155674528,264049,2278.3239755311997
Belgium,2021-02-20,11589616,740663,438874,302673,6016,16565,6.39,3.79,2.61,1429,115955,1000.5076958546341,263528,2273.828572059678
Belgium,2021-02-21,11589616,742848,440782,302950,2185,16598,6.41,3.8,2.61,1432,116186,1002.5008593899919,262309,2263.3105359142187
Belgium,2021-02-22,11589616,755595,450580,305902,12747,16451,6.52,3.89,2.64,1419,115159,993.6394786505438,264831,2285.0713949452684
Belgium,2021-02-23,11589616,775739,462544,314095,20144,17194,6.69,3.99,2.71,1484,120356,1038.4813439893092,256978,2217.3124631566743
Belgium,2021-02-24,11589616,798980,477426,322471,23241,17646,6.89,4.12,2.78,1523,123521,1065.7902729477837,254512,2196.034795285711
Belgium,2021-02-25,11589616,830919,500147,331697,31939,18222,7.17,4.32,2.86,1572,127554,1100.5886648876028,249888,2156.137010924262
Belgium,2021-02-26,11589616,863078,525390,338641,32159,18347,7.45,4.53,2.92,1583,128431,1108.1557835911044,247084,2131.9429392656325
Belgium,2021-02-27,11589616,867456,528971,339450,4378,18113,7.48,4.56,2.93,1563,126793,1094.0224421585667,242748,2094.530138013201
Belgium,2021-02-28,11589616,868324,529574,339715,868,17925,7.49,4.57,2.93,1547,125476,1082.658821482955,241662,2085.159680872947
Belgium,2021-03-01,11589616,881932,540424,342484,13608,18048,7.61,4.66,2.96,1557,126337,1090.087885569289,241496,2083.727364219833
Belgium,2021-03-02,11589616,905668,557273,349390,23736,18561,7.81,4.81,3.01,1602,129929,1121.0811471234251,250285,2159.5624911127343
Belgium,2021-03-03,11589616,936002,581413,355603,30334,19575,8.08,5.02,3.07,1689,137022,1182.282484596556,260543,2248.0727575443398
Belgium,2021-03-04,11589616,985826,622477,364371,49824,22130,8.51,5.37,3.14,1909,154907,1336.6016613492632,282461,2437.190326236866
Belgium,2021-03-05,11589616,1030748,660673,371110,44922,23953,8.89,5.7,3.2,2067,167670,1446.726103781178,296101,2554.8818873722826
Belgium,2021-03-06,11589616,1039079,668372,371757,8331,24518,8.97,5.77,3.21,2116,171623,1480.834222635159,298416,2574.856664793726
Belgium,2021-03-07,11589616,1040581,669691,371940,1502,24608,8.98,5.78,3.21,2123,172257,1486.3046368404268,297733,2568.963458323382
Belgium,2021-03-08,11589616,1057950,685065,373943,17369,25145,9.13,5.91,3.23,2170,176018,1518.756100288396,302355,2608.8439858576853
Belgium,2021-03-09,11589616,1086956,706617,381417,29006,25898,9.38,6.1,3.29,2235,181288,1564.2278398179888,311217,2685.308986941414
Belgium,2021-03-10,11589616,1123096,733546,390653,36140,26728,9.69,6.33,3.37,2306,187094,1614.3244090226976,324116,2796.6068936192537
Belgium,2021-03-11,11589616,1177391,777723,400780,54295,27366,10.16,6.71,3.46,2361,191565,1652.902046107481,346472,2989.503707456744
Belgium,2021-03-12,11589616,1222411,809078,414467,45020,27380,10.55,6.98,3.58,2362,191663,1653.747630637633,359333,3100.473734418811
Belgium,2021-03-13,11589616,1232310,816783,416672,9899,27604,10.63,7.05,3.6,2382,193231,1667.2769831200621,364854,3148.111205755221
Belgium,2021-03-14,11589616,1233770,816963,417952,1460,27598,10.65,7.05,3.61,2381,193189,1666.914589749997,365446,3153.2192265904237
Belgium,2021-03-15,11589616,1264512,843029,422630,30742,29509,10.91,7.27,3.65,2546,206562,1782.3023644614284,382580,3301.0584647498245
Belgium,2021-03-16,11589616,1311386,885648,426892,46874,32061,11.32,7.64,3.68,2766,224430,1936.4748581833946,405718,3500.7026980013834
Belgium,2021-03-17,11589616,1359243,924682,435716,47857,33735,11.73,7.98,3.76,2911,236147,2037.5739800179747,423241,3651.8983890406726
Belgium,2021-03-18,11589616,1434704,983206,452653,75461,36759,12.38,8.48,3.91,3172,257313,2220.202981703622,448878,3873.105027811103
Belgium,2021-03-19,11589616,1502628,1032177,471608,67924,40031,12.97,8.91,4.07,3454,280217,2417.828166179104,471880,4071.575796816737
Belgium,2021-03-20,11589616,1525145,1053111,473195,22517,41834,13.16,9.09,4.08,3610,292835,2526.701488642937,486066,4193.978471762999
Belgium,2021-03-21,11589616,1526119,1053558,473725,974,41764,13.17,9.09,4.09,3604,292349,2522.50807964647,485538,4189.4226693964665
Belgium,2021-03-22,11589616,1558991,1081069,479086,32872,42068,13.45,9.33,4.13,3630,294479,2540.8866005569125,501041,4323.188965018341
Belgium,2021-03-23,11589616,1607037,1123364,484839,48046,42236,13.87,9.69,4.18,3644,295651,2550.9991012644423,520081,4487.473959447837
Belgium,2021-03-24,11589616,1668841,1174590,495421,61804,44228,14.4,10.13,4.27,3816,309598,2671.339585366763,545745,4708.913565384738
Belgium,2021-03-25,11589616,1748057,1233851,515381,79216,44765,15.08,10.65,4.45,3863,313353,2703.7392783332944,570666,4923.942260036916
Belgium,2021-03-26,11589616,1818096,1284265,535009,70039,45067,15.69,11.08,4.62,3889,315468,2721.988373040142,595685,5139.816539219246
Belgium,2021-03-27,11589616,1840669,1303045,538807,22573,45075,15.88,11.24,4.65,3889,315524,2722.471564200229,608359,5249.173052843166
Belgium,2021-03-28,11589616,1843079,1304494,539768,2410,45280,15.9,11.26,4.66,3907,316960,2734.861966091025,609309,5257.370045737495
Belgium,2021-03-29,11589616,1866817,1322946,545055,23738,43975,16.11,11.41,4.7,3794,307826,2656.050036515446,602305,5196.936637072359
Belgium,2021-03-30,11589616,1899060,1349442,550805,32243,41718,16.39,11.64,4.75,3600,292023,2519.695216821679,587674,5070.694318086122
Belgium,2021-03-31,11589616,1983991,1423024,562159,84931,45021,17.12,12.28,4.85,3885,315150,2719.2445375239354,624748,5390.584122890698
Belgium,2021-04-01,11589616,2085864,1500034,587057,101873,48258,18,12.94,5.07,4164,337807,2914.738503846892,651160,5618.477782180186
Belgium,2021-04-02,11589616,2168687,1564332,606089,82823,50084,18.71,13.5,5.23,4321,350591,3025.0441429638395,666059,5747.032516003982
Belgium,2021-04-03,11589616,2189594,1583849,607516,20907,49846,18.89,13.67,5.24,4301,348925,3010.6692059512584,664449,5733.140770151487
Belgium,2021-04-04,11589616,2189752,1583914,607614,158,49525,18.89,13.67,5.24,4273,346673,2991.238018584913,663633,5726.099984675938
Belgium,2021-04-05,11589616,2204457,1596146,610107,14705,48234,19.02,13.77,5.26,4162,337640,2913.297558780205,645466,5569.347595295651
Belgium,2021-04-06,11589616,2251386,1633931,619311,46929,50332,19.43,14.1,5.34,4343,352326,3040.014440512956,644349,5559.709657334635
Belgium,2021-04-07,11589616,2299347,1672124,629190,47961,45051,19.84,14.43,5.43,3887,315356,2721.021990719969,630506,5440.266528243904
Belgium,2021-04-08,11589616,2426579,1782544,646047,127232,48674,20.94,15.38,5.57,4200,340715,2939.8299305171113,678522,5854.568434364003
Belgium,2021-04-09,11589616,2561899,1902038,661973,135320,56173,22.11,16.41,5.71,4847,393212,3392.795757857724,743803,6417.839900821563
Belgium,2021-04-10,11589616,2630691,1966772,666084,68792,63014,22.7,16.97,5.75,5437,441097,3805.967341799763,790022,6816.636547751022
Belgium,2021-04-11,11589616,2634678,1970407,666446,3987,63561,22.73,17,5.75,5484,444926,3839.0055373706946,791599,6830.243555955608
Belgium,2021-04-12,11589616,2683479,2010160,675530,48801,68432,23.15,17.34,5.83,5905,479022,4133.199926554944,816662,7046.497485335149
Belgium,2021-04-13,11589616,2756007,2074299,684002,72528,72089,23.78,17.9,5.9,6220,504621,4354.078685609601,856947,7394.093126122557
Belgium,2021-04-14,11589616,2856836,2150451,708682,100829,79641,24.65,18.55,6.11,6872,557489,4810.245654385788,872845,7531.267645105757
Belgium,2021-04-15,11589616,2968641,2235572,735368,111805,77437,25.61,19.29,6.35,6682,542062,4677.135118195461,882777,7616.965048712572
Belgium,2021-04-16,11589616,3062811,2312303,752808,94170,71559,26.43,19.95,6.5,6174,500912,4322.075899667427,894124,7714.87165752515
Belgium,2021-04-17,11589616,3120989,2364665,758624,58178,70043,26.93,20.4,6.55,6044,490298,4230.493918003841,931395,8036.461259803604
Belgium,2021-04-18,11589616,3127037,2370616,758721,6048,70337,26.98,20.45,6.55,6069,492359,4248.277078377748,937285,8087.282615748442
Belgium,2021-04-19,11589616,3188211,2427385,763126,61174,72105,27.51,20.94,6.58,6222,504732,4355.036439516201,983754,8488.236366071145
Belgium,2021-04-20,11589616,3238559,2474491,766371,50348,68936,27.94,21.35,6.61,5948,482552,4163.658226467555,987173,8517.736912077156
Belgium,2021-04-21,11589616,3330553,2561911,770948,91994,67674,28.74,22.11,6.65,5839,473717,4087.426192550297,1031206,8897.671846936086
Belgium,2021-04-22,11589616,3427043,2652346,777003,96490,65486,29.57,22.89,6.7,5650,458402,3955.2820386801427,1000464,8632.417156875603
Belgium,2021-04-23,11589616,3499166,2717235,784239,72123,62336,30.19,23.45,6.77,5379,436355,3765.0514046367025,937267,8087.127304304129
Belgium,2021-04-24,11589616,3545534,2761794,786060,46368,60649,30.59,23.83,6.78,5233,424545,3663.1498403398355,914843,7893.643758343676
Belgium,2021-04-25,11589616,3551875,2768096,786102,6341,60691,30.65,23.88,6.78,5237,424838,3665.677965516718,917197,7913.955043894466
Belgium,2021-04-26,11589616,3615162,2824374,793116,63287,60993,31.19,24.37,6.84,5263,426951,3683.9098033964196,931683,8038.9462429126215
Belgium,2021-04-27,11589616,3668267,2862851,807758,53105,61387,31.65,24.7,6.97,5297,429708,3707.6983396171195,912260,7871.356566084674
Belgium,2021-04-28,11589616,3763023,2942427,823052,94756,61781,32.47,25.39,7.1,5331,432470,3731.530017905684,906187,7818.956210455981
Belgium,2021-04-29,11589616,3869402,3030292,842896,106379,63194,33.39,26.15,7.27,5453,442359,3816.856399728861,900761,7772.138438409003
Belgium,2021-04-30,11589616,3951794,3090872,865669,82392,64661,34.1,26.67,7.47,5579,452628,3905.461578709769,888983,7670.512983346472
Belgium,2021-05-01,11589616,3999192,3130695,873759,47398,64808,34.51,27.01,7.54,5592,453658,3914.3488446899364,878203,7577.498685029772
Belgium,2021-05-02,11589616,4002844,3134229,873890,3652,64424,34.54,27.04,7.54,5559,450969,3891.147040592199,875807,7556.8250061089175
Belgium,2021-05-03,11589616,4081739,3200685,888963,78895,66654,35.22,27.62,7.67,5751,466577,4025.819319639236,893528,7709.729123035656
Belgium,2021-05-04,11589616,4165004,3268186,908026,83265,70962,35.94,28.2,7.83,6123,496737,4286.052273000245,926445,7993.750612617364
Belgium,2021-05-05,11589616,4319983,3352595,982314,154979,79566,37.27,28.93,8.48,6865,556960,4805.681223605683,989430,8537.211241511368
Belgium,2021-05-06,11589616,4481865,3441193,1060494,161882,87495,38.67,29.69,9.15,7549,612463,5284.584062146667,1054822,9101.440461875527
Belgium,2021-05-07,11589616,4637474,3542041,1119756,155609,97954,40.01,30.56,9.66,8452,685680,5916.330618719378,1138308,9821.792197429148
Belgium,2021-05-08,11589616,4727863,3622773,1131142,90389,104096,40.79,31.26,9.76,8982,728671,6287.274746635264,1182329,10201.6235913252
Belgium,2021-05-09,11589616,4735839,3630650,1131279,7976,104714,40.86,31.33,9.76,9035,732995,6324.58400692482,1183964,10215.73104751702
Belgium,2021-05-10,11589616,4819978,3710184,1137273,84139,105463,41.59,32.01,9.81,9100,738239,6369.831407701515,1204816,10395.650727340751
Belgium,2021-05-11,11589616,4888823,3769056,1148498,68845,103403,42.18,32.52,9.91,8922,723819,6245.409683979176,1220556,10531.461956979421
Belgium,2021-05-12,11589616,4982183,3833716,1178495,93360,94600,42.99,33.08,10.17,8162,662200,5713.73546802586,1219160,10519.416691631544
Belgium,2021-05-13,11589616,5101189,3872291,1259281,119006,88475,44.02,33.41,10.87,7634,619324,5343.783607670867,1231787,10628.367669817533
Belgium,2021-05-14,11589616,5246619,3914559,1363481,145430,87021,45.27,33.78,11.76,7509,609145,5255.954985911527,1294825,11172.285604630904
Belgium,2021-05-15,11589616,5334649,3947418,1418944,88030,86684,46.03,34.06,12.24,7479,606786,5235.600558292872,1335457,11522.875304928137
Belgium,2021-05-16,11589616,5340757,3949704,1422806,6108,86417,46.08,34.08,12.28,7456,604918,5219.482681738549,1337913,11544.06668866337
Belgium,2021-05-17,11589616,5449661,4036190,1448786,108904,89955,47.02,34.83,12.5,7762,629683,5433.165343873344,1367922,11802.99675157486
Belgium,2021-05-18,11589616,5582984,4138752,1482619,133323,99166,48.17,35.71,12.79,8556,694161,5989.508194231802,1417980,12234.917878210978
Belgium,2021-05-19,11589616,5724555,4216971,1550156,141571,106053,49.39,36.39,13.38,9151,742372,6405.492640998632,1404572,12119.228109024492
Belgium,2021-05-20,11589616,5871451,4286184,1633124,146896,110037,50.66,36.98,14.09,9494,770262,6646.1390955489815,1389586,11989.922703219849
Belgium,2021-05-21,11589616,5999807,4356125,1695184,128356,107598,51.77,37.59,14.63,9284,753188,6498.81756220396,1362333,11754.772548115487
Belgium,2021-05-22,11589616,6088875,4400458,1740485,89068,107747,52.54,37.97,15.02,9297,754226,6507.77385549271,1361012,11743.374413785583
Belgium,2021-05-23,11589616,6098472,4407311,1743275,9597,108245,52.62,38.03,15.04,9340,757715,6537.87839044883,1362633,11757.36107218738
Belgium,2021-05-24,11589616,6160545,4433796,1779876,62073,101555,53.16,38.26,15.36,8763,710884,6133.801154412709,1340567,11566.966498286052
Belgium,2021-05-25,11589616,6260514,4493515,1827052,99969,96790,54.02,38.77,15.76,8351,677530,5846.00904809961,1371691,11835.517242331412
Belgium,2021-05-26,11589616,6383234,4529373,1918945,122720,94097,55.08,39.08,16.56,8119,658679,5683.354823835406,1401051,12088.847464834038
Belgium,2021-05-27,11589616,6523214,4570613,2022047,139980,93109,56.28,39.44,17.45,8034,651763,5623.680715564692,1422025,12269.819811113673
Belgium,2021-05-28,11589616,6635593,4609548,2099278,112379,90827,57.25,39.77,18.11,7837,635786,5485.824551909227,1388974,11984.642114113187
Belgium,2021-05-29,11589616,6726662,4652673,2149647,91069,91112,58.04,40.15,18.55,7862,637787,5503.090007468755,1392013,12010.863862961465
Belgium,2021-05-30,11589616,6738163,4657111,2156833,11501,91384,58.14,40.18,18.61,7885,639691,5519.518506911704,1397406,12057.396897360535
Belgium,2021-05-31,11589616,6858532,4723110,2214478,120369,99712,59.18,40.75,19.11,8604,697987,6022.520504562015,1408871,12156.321658974724
Belgium,2021-06-01,11589616,6961860,4787364,2262472,103328,100192,60.07,41.31,19.52,8645,701346,6051.503345753647,1378876,11897.512393853256
Belgium,2021-06-02,11589616,7130176,4868288,2352949,168316,106706,61.52,42.01,20.3,9207,746942,6444.924491027141,1405621,12128.279314862546
Belgium,2021-06-03,11589616,7317272,4961216,2450414,187096,113437,63.14,42.81,21.14,9788,794058,6851.46082493156,1445821,12475.141540496252
Belgium,2021-06-04,11589616,7470369,5043051,2524404,153097,119254,64.46,43.51,21.78,10290,834776,7202.792568796068,1470562,12688.617120705294
Belgium,2021-06-05,11589616,7609338,5132247,2576070,138969,126097,65.66,44.28,22.23,10880,882676,7616.093578941702,1520463,13119.183586410456
Belgium,2021-06-06,11589616,7640514,5158029,2581994,31176,128907,65.93,44.51,22.28,11123,902351,7785.8576159900385,1542042,13305.376122901744
Belgium,2021-06-07,11589616,7811230,5257665,2661582,170716,136100,67.4,45.37,22.97,11743,952698,8220.272354148748,1650685,14242.792858710764
Belgium,2021-06-08,11589616,7960010,5341673,2742499,148780,142593,68.68,46.09,23.66,12304,998150,8612.451007867732,1699496,14663.95435362138
Belgium,2021-06-09,11589616,8156613,5434877,2852142,196603,146634,70.38,46.89,24.61,12652,1026437,8856.522942606554,1773379,15301.447433633695
Belgium,2021-06-10,11589616,8351544,5516175,2970192,194931,147753,72.06,47.6,25.63,12749,1034272,8924.126562950834,1828330,15775.587387882395
Belgium,2021-06-11,11589616,8547385,5605180,3080454,195841,153859,73.75,48.36,26.58,13276,1077016,9292.939472714195,1911792,16495.732041510262
Belgium,2021-06-12,11589616,8690411,5683540,3151897,143026,154439,74.98,49.04,27.2,13326,1081073,9327.944946579766,1963749,16944.038525521468
Belgium,2021-06-13,11589616,8714243,5699127,3160564,23832,153390,75.19,49.17,27.27,13235,1073729,9264.577877299818,1976080,17050.435493289857
Belgium,2021-06-14,11589616,8868147,5777512,3249450,153904,150988,76.52,49.85,28.04,13028,1056917,9119.516988310916,2009615,17339.789342459666
Belgium,2021-06-15,11589616,9019175,5871469,3332922,151028,151309,77.82,50.66,28.76,13056,1059165,9138.91366202297,2057315,17751.364669890703
Belgium,2021-06-16,11589616,9202804,5992549,3411860,183629,149456,79.41,51.71,29.44,12896,1046191,9026.968624327157,2072628,17883.49156693371
Belgium,2021-06-17,11589616,9391848,6130056,3468200,189044,148615,81.04,52.89,29.93,12823,1040304,8976.173153623036,2074576,17900.29971657387
Belgium,2021-06-18,11589616,9584733,6268581,3528088,192885,148193,82.7,54.09,30.44,12787,1037348,8950.667563101315,2114364,18243.60703581551
Belgium,2021-06-19,11589616,9710606,6364919,3560071,125873,145742,83.79,54.92,30.72,12575,1020195,8802.664385084026,2101268,18130.609331663793
Belgium,2021-06-20,11589616,9742591,6395491,3561945,31985,146907,84.06,55.18,30.73,12676,1028348,8873.011840944515,2102077,18137.589718244333
Belgium,2021-06-21,11589616,9861097,6478334,3600592,118506,141850,85.09,55.9,31.07,12239,992950,8567.583257288248,2049867,17687.100245599166
Belgium,2021-06-22,11589616,9969405,6539831,3656509,108308,135747,86.02,56.43,31.55,11713,950230,8198.977429450639,2009395,17337.891091473608
Belgium,2021-06-23,11589616,10153409,6662881,3720759,184004,135801,87.61,57.49,32.1,11717,950605,8202.213084540506,1996796,17229.18170886766
Belgium,2021-06-24,11589616,10334687,6788769,3781745,181278,134691,89.17,58.58,32.63,11622,942839,8135.204824732761,1983143,17111.3779783558
Belgium,2021-06-25,11589616,10499387,6906569,3833794,164700,130665,90.59,59.59,33.08,11274,914654,7892.012988178383,1952002,16842.680551279696
Belgium,2021-06-26,11589616,10614520,6977290,3883885,115133,129131,91.59,60.2,33.51,11142,903914,7799.343826404603,1924109,16602.008211488628
Belgium,2021-06-27,11589616,10649231,7005797,3890825,34711,129520,91.89,60.45,33.57,11176,906640,7822.864881804539,1934988,16695.876722749053
Belgium,2021-06-28,11589616,10769019,7073962,3946291,119788,129703,92.92,61.04,34.05,11191,907922,7833.926508005097,1900872,16401.509765293347
Belgium,2021-06-29,11589616,10890250,7131889,4015495,121231,131549,93.97,61.54,34.65,11351,920845,7945.431496608689,1871075,16144.408926059328
Belgium,2021-06-30,11589616,11015205,7216902,4062184,124955,123114,95.04,62.27,35.05,10623,861796,7435.932303537926,1812401,15638.145388078432
Belgium,2021-07-01,11589616,11151716,7308649,4111147,136511,116718,96.22,63.06,35.47,10071,817029,7049.6641131164315,1759868,15184.868937849193
Belgium,2021-07-02,11589616,11265640,7384987,4152491,113924,109465,97.2,63.72,35.83,9445,766253,6611.547785534914,1680907,14503.560773713298
Belgium,2021-07-03,11589616,11354424,7422428,4204739,88784,105701,97.97,64.04,36.28,9120,739904,6384.197716300523,1643818,14183.541542705125
Belgium,2021-07-04,11589616,11368567,7429794,4211570,14143,102762,98.09,64.11,36.34,8867,719336,6206.728505931517,1625976,14029.593387736057
Belgium,2021-07-05,11589616,11488626,7454065,4310635,120059,102801,99.13,64.32,37.19,8870,719607,6209.066806009794,1627529,14042.993314014891
Belgium,2021-07-06,11589616,11603806,7476621,4405561,115180,101937,100.12,64.51,38.01,8796,713556,6156.856275479706,1634401,14102.287772088393
