date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-02-06,91147,2626,1,0,impfzentren,0,0,345600,0,3246635,66167,188,3,4092465,153600,345600,0
2021-02-07,50982,2326,2,1,NA,0,0,0,0,3297617,68493,190,4,4092465,153600,345600,0
2021-02-08,105090,3823,28,1,NA,0,0,0,0,3402707,72316,218,5,4092465,153600,345600,0
2021-02-09,130474,3434,113,0,impfzentren,747630,0,0,0,3533181,75750,331,5,4840095,153600,345600,0
2021-02-10,141807,4235,8336,0,NA,0,0,0,0,3674988,79985,8667,5,4840095,153600,345600,0
2021-02-11,120171,7267,16318,2,NA,0,0,0,0,3795159,87252,24985,7,4840095,153600,345600,0
2021-02-12,131579,9298,14222,3,impfzentren,0,0,391200,0,3926738,96550,39207,10,4840095,153600,736800,0
2021-02-13,90775,3257,13348,1,NA,0,0,0,0,4017513,99807,52555,11,4840095,153600,736800,0
2021-02-14,55488,2474,7244,1,NA,0,0,0,0,4073001,102281,59799,12,4840095,153600,736800,0
2021-02-15,104595,5266,15457,1,impfzentren,0,182400,0,0,4177596,107547,75256,13,4840095,336000,736800,0
2021-02-16,108425,6152,19591,1,impfzentren,904410,0,0,0,4286021,113699,94847,14,5744505,336000,736800,0
2021-02-17,122009,7998,20754,1,NA,0,0,0,0,4408030,121697,115601,15,5744505,336000,736800,0
2021-02-18,112195,8223,23843,1,NA,0,0,0,0,4520225,129920,139444,16,5744505,336000,736800,0
2021-02-19,120988,9961,27419,1,impfzentren,0,0,715200,0,4641213,139881,166863,17,5744505,336000,1452000,0
2021-02-20,86385,4464,21221,1,NA,0,0,0,0,4727598,144345,188084,18,5744505,336000,1452000,0
2021-02-21,66508,3641,15649,1,NA,0,0,0,0,4794106,147986,203733,19,5744505,336000,1452000,0
2021-02-22,122714,8993,23616,1,NA,0,0,0,0,4916820,156979,227349,20,5744505,336000,1452000,0
2021-02-23,133596,7209,28846,1,impfzentren,926640,0,0,0,5050416,164188,256195,21,6671145,336000,1452000,0
2021-02-24,131414,7610,36650,1,NA,0,0,0,0,5181830,171798,292845,22,6671145,336000,1452000,0
2021-02-25,131123,6759,50850,0,NA,0,0,0,0,5312953,178557,343695,22,6671145,336000,1452000,0
2021-02-26,140827,8832,62798,0,NA,0,0,0,0,5453780,187389,406493,22,6671145,336000,1452000,0
2021-02-27,92655,4082,50983,0,impfzentren,0,342900,0,0,5546435,191471,457476,22,6671145,678900,1452000,0
2021-02-28,61279,3955,37601,1,NA,0,0,0,0,5607714,195426,495077,23,6671145,678900,1452000,0
2021-03-01,130282,9623,58330,0,NA,0,0,0,0,5737996,205049,553407,23,6671145,678900,1452000,0
2021-03-02,139991,9995,68819,0,impfzentren,1014390,0,650400,0,5877987,215044,622226,23,7685535,678900,2102400,0
2021-03-03,157022,14949,74348,0,NA,0,0,0,0,6035009,229993,696574,23,7685535,678900,2102400,0
2021-03-04,141091,14467,89120,0,NA,0,0,0,0,6176100,244460,785694,23,7685535,678900,2102400,0
2021-03-05,149490,13365,112978,1,NA,0,0,0,0,6325590,257825,898672,24,7685535,678900,2102400,0
2021-03-06,109223,8440,84022,0,NA,0,0,0,0,6434813,266265,982694,24,7685535,678900,2102400,0
2021-03-07,79740,6654,61137,0,NA,0,0,0,0,6514553,272919,1043831,24,7685535,678900,2102400,0
2021-03-08,133905,10955,92592,0,NA,0,0,0,0,6648458,283874,1136423,24,7685535,678900,2102400,0
2021-03-09,140051,12783,99326,0,impfzentren,1083420,0,960000,0,6788509,296657,1235749,24,8768955,678900,3062400,0
2021-03-10,159083,12178,117065,1,NA,0,0,0,0,6947592,308835,1352814,25,8768955,678900,3062400,0
2021-03-11,147631,13718,122953,0,NA,0,0,0,0,7095223,322553,1475767,25,8768955,678900,3062400,0
2021-03-12,151585,17293,157603,0,NA,0,0,0,0,7246808,339846,1633370,25,8768955,678900,3062400,0
2021-03-13,116010,9569,115028,0,NA,0,0,0,0,7362818,349415,1748398,25,8768955,678900,3062400,0
2021-03-14,88064,5512,76489,0,NA,0,0,0,0,7450882,354927,1824887,25,8768955,678900,3062400,0
2021-03-15,152758,12737,82164,0,impfzentren,0,0,364800,0,7603640,367664,1907051,25,8768955,678900,3427200,0
2021-03-16,166639,11250,1015,0,impfzentren,1083420,0,0,0,7770279,378914,1908066,25,9852375,678900,3427200,0
2021-03-17,186219,17991,743,0,NA,0,0,0,0,7956498,396905,1908809,25,9852375,678900,3427200,0
2021-03-18,174222,18163,1158,0,NA,0,0,0,0,8130720,415068,1909967,25,9852375,678900,3427200,0
2021-03-19,185482,20788,38565,0,NA,0,0,0,0,8316202,435856,1948532,25,9852375,678900,3427200,0
2021-03-20,135389,15296,69582,0,NA,0,0,0,0,8451591,451152,2018114,25,9852375,678900,3427200,0
2021-03-21,102175,9194,53129,0,impfzentren,0,432000,0,0,8553766,460346,2071243,25,9852375,1110900,3427200,0
2021-03-22,166489,23810,78990,0,NA,0,0,0,0,8720255,484156,2150233,25,9852375,1110900,3427200,0
2021-03-23,181678,19732,99559,0,impfzentren,1076400,0,204000,0,8901933,503888,2249792,25,10928775,1110900,3631200,0
2021-03-24,200332,33036,105879,0,NA,0,0,0,0,9102265,536924,2355671,25,10928775,1110900,3631200,0
2021-03-25,185557,27687,119487,0,NA,0,0,0,0,9287822,564611,2475158,25,10928775,1110900,3631200,0
2021-03-26,199700,37189,137085,1,impfzentren,0,0,201600,0,9487522,601800,2612243,26,10928775,1110900,3832800,0
2021-03-27,149561,27618,104060,1,NA,0,0,0,0,9637083,629418,2716303,27,10928775,1110900,3832800,0
2021-03-28,115370,18504,62556,0,NA,0,0,0,0,9752453,647922,2778859,27,10928775,1110900,3832800,0
2021-03-29,188747,24995,91975,0,NA,0,0,0,0,9941200,672917,2870834,27,10928775,1110900,3832800,0
2021-03-30,218700,24428,85922,0,impfzentren,1427400,0,0,0,10159900,697345,2956756,27,12356175,1110900,3832800,0
2021-03-31,247499,36042,52691,0,NA,0,0,0,0,10407399,733387,3009447,27,12356175,1110900,3832800,0
2021-04-01,238909,32461,55319,0,NA,0,0,0,0,10646308,765848,3064766,27,12356175,1110900,3832800,0
2021-04-02,179531,14389,31802,0,impfzentren,0,650400,0,0,10825839,780237,3096568,27,12356175,1761300,3832800,0
2021-04-03,174147,15804,41892,0,impfzentren,0,0,1744800,0,10999986,796041,3138460,27,12356175,1761300,5577600,0
2021-04-04,132199,10062,50683,0,NA,0,0,0,0,11132185,806103,3189143,27,12356175,1761300,5577600,0
2021-04-05,164993,17863,65005,0,NA,0,0,0,0,11297178,823966,3254148,27,12356175,1761300,5577600,0
2021-04-06,254960,32226,86607,2,NA,0,0,0,0,11552138,856192,3340755,29,12356175,1761300,5577600,0
2021-04-07,542197,37046,88851,0,impfzentren,2737734,0,0,0,12094335,893238,3429606,29,15093909,1761300,5577600,0
2021-04-07,542197,37046,88851,0,arztpraxen,2737734,0,0,0,12636532,930284,3518457,29,17831643,1761300,5577600,0
2021-04-08,571491,35632,91710,0,NA,0,0,0,0,13208023,965916,3610167,29,17831643,1761300,5577600,0
2021-04-09,490269,36591,105091,0,NA,0,0,0,0,13698292,1002507,3715258,29,17831643,1761300,5577600,0
2021-04-10,248490,23220,100877,0,NA,0,0,0,0,13946782,1025727,3816135,29,17831643,1761300,5577600,0
2021-04-11,170369,18666,74880,0,NA,0,0,0,0,14117151,1044393,3891015,29,17831643,1761300,5577600,0
2021-04-12,278867,29236,110608,1,impfzentren,0,0,360000,0,14396018,1073629,4001623,30,17831643,1761300,5937600,0
2021-04-13,432304,27239,117380,0,impfzentren,2519669,0,0,0,14828322,1100868,4119003,30,20351312,1761300,5937600,0
2021-04-13,432304,27239,117380,0,arztpraxen,2519669,0,0,0,15260626,1128107,4236383,30,22870981,1761300,5937600,0
2021-04-14,616511,33553,124978,0,NA,0,0,0,0,15877137,1161660,4361361,30,22870981,1761300,5937600,0
2021-04-15,534067,36202,110039,1,NA,0,0,0,0,16411204,1197862,4471400,31,22870981,1761300,5937600,0
2021-04-16,438125,32609,125874,0,NA,0,0,0,0,16849329,1230471,4597274,31,22870981,1761300,5937600,0
2021-04-17,224882,22686,118443,0,impfzentren,0,42000,0,0,17074211,1253157,4715717,31,22870981,1803300,5937600,0
2021-04-18,172039,15389,82043,0,bund,0,72000,57600,0,17246250,1268546,4797760,31,22870981,1875300,5995200,0
2021-04-19,293833,32932,75586,1,NA,0,0,0,0,17540083,1301478,4873346,32,22870981,1875300,5995200,0
2021-04-20,381976,39244,139656,1,impfzentren,2517024,0,0,0,17922059,1340722,5013002,33,25388005,1875300,5995200,0
2021-04-20,381976,39244,139656,1,arztpraxen,2517024,0,556930,0,18304035,1379966,5152658,34,27905029,1875300,6552130,0
2021-04-21,454253,41713,224998,0,impfzentren,0,477600,0,0,18758288,1421679,5377656,34,27905029,2352900,6552130,0
2021-04-22,381767,43674,213147,0,NA,0,0,0,0,19140055,1465353,5590803,34,27905029,2352900,6552130,0
2021-04-23,353300,43591,159381,0,NA,0,0,0,0,19493355,1508944,5750184,34,27905029,2352900,6552130,0
2021-04-24,234979,49337,81269,0,impfzentren,0,0,196800,0,19728334,1558281,5831453,34,27905029,2352900,6748930,0
2021-04-25,187774,33678,61471,0,impfzentren,0,388800,0,256800,19916108,1591959,5892924,34,27905029,2741700,6748930,256800
2021-04-25,187774,33678,61471,0,bund,21060,388800,9600,256800,20103882,1625637,5954395,34,27926089,3130500,6758530,513600
2021-04-26,317909,42500,72560,70,impfzentren,1364220,0,0,0,20421791,1668137,6026955,104,29290309,3130500,6758530,513600
2021-04-27,676704,51507,56674,553,arztpraxen,2049432,0,70,0,21098495,1719644,6083629,657,31339741,3130500,6758600,513600
2021-04-28,1008238,60732,53383,832,impfzentren,0,0,144000,0,22106733,1780376,6137012,1489,31339741,3130500,6902600,513600
2021-04-29,824408,63943,57177,909,NA,0,0,0,0,22931141,1844319,6194189,2398,31339741,3130500,6902600,513600
2021-04-30,678418,57306,67201,875,impfzentren,0,376800,60000,0,23609559,1901625,6261390,3273,31339741,3507300,6962600,513600
2021-04-30,678418,57306,67201,875,bund,0,376800,0,0,24287977,1958931,6328591,4148,31339741,3884100,6962600,513600
2021-05-01,252834,41489,39384,2574,impfzentren,1825200,0,0,0,24540811,2000420,6367975,6722,33164941,3884100,6962600,513600
2021-05-01,252834,41489,39384,2574,bund,1825200,0,0,0,24793645,2041909,6407359,9296,34990141,3884100,6962600,513600
2021-05-02,195579,37510,30097,1807,NA,0,0,0,0,24989224,2079419,6437456,11103,34990141,3884100,6962600,513600
2021-05-03,317901,70581,61631,1586,impfzentren,0,0,60000,0,25307125,2150000,6499087,12689,34990141,3884100,7022600,513600
2021-05-04,626327,63510,150238,2962,arztpraxen,1535700,0,1100270,0,25933452,2213510,6649325,15651,36525841,3884100,8122870,513600
2021-05-04,626327,63510,150238,2962,impfzentren,0,0,0,216600,26559779,2277020,6799563,18613,36525841,3884100,8122870,730200
2021-05-04,626327,63510,150238,2962,bund,0,0,0,216600,27186106,2340530,6949801,21575,36525841,3884100,8122870,946800
2021-05-05,851305,78963,212486,4470,NA,0,0,0,0,28037411,2419493,7162287,26045,36525841,3884100,8122870,946800
2021-05-06,692759,92106,201518,4193,NA,0,0,0,0,28730170,2511599,7363805,30238,36525841,3884100,8122870,946800
2021-05-07,587218,86693,212435,4204,impfzentren,0,550800,0,0,29317388,2598292,7576240,34442,36525841,4434900,8122870,946800
2021-05-07,587218,86693,212435,4204,bund,0,550800,0,0,29904606,2684985,7788675,38646,36525841,4985700,8122870,946800
2021-05-08,267661,71782,84615,1717,impfzentren,1790100,0,0,0,30172267,2756767,7873290,40363,38315941,4985700,8122870,946800
2021-05-08,267661,71782,84615,1717,bund,1790100,0,0,0,30439928,2828549,7957905,42080,40106041,4985700,8122870,946800
2021-05-09,193892,56557,34663,1066,NA,0,0,0,0,30633820,2885106,7992568,43146,40106041,4985700,8122870,946800
2021-05-10,373167,81788,130666,3729,impfzentren,0,0,112800,0,31006987,2966894,8123234,46875,40106041,4985700,8235670,946800
2021-05-11,825938,79897,176387,3641,arztpraxen,1613010,0,880430,0,31832925,3046791,8299621,50516,41719051,4985700,9116100,946800
2021-05-12,1093304,91672,225264,5752,NA,0,0,0,0,32926229,3138463,8524885,56268,41719051,4985700,9116100,946800
2021-05-13,315349,66772,44508,2647,NA,0,0,0,0,33241578,3205235,8569393,58915,41719051,4985700,9116100,946800
2021-05-14,545245,64923,138574,7795,bund,0,0,850,0,33786823,3270158,8707967,66710,41719051,4985700,9116950,946800
2021-05-15,279057,60298,56445,4280,impfzentren,1825200,550800,0,0,34065880,3330456,8764412,70990,43544251,5536500,9116950,946800
2021-05-16,200183,52740,24925,4725,bund,35100,15200,0,0,34266063,3383196,8789337,75715,43579351,5551700,9116950,946800
2021-05-17,338377,85678,121498,9757,impfzentren,0,0,98400,0,34604440,3468874,8910835,85472,43579351,5551700,9215350,946800
2021-05-18,589648,101096,173517,7772,arztpraxen,1567314,0,754440,0,35194088,3569970,9084352,93244,45146665,5551700,9969790,946800
2021-05-19,804174,100092,181343,12158,NA,0,0,0,0,35998262,3670062,9265695,105402,45146665,5551700,9969790,946800
2021-05-20,683679,96472,156615,10841,NA,0,0,0,0,36681941,3766534,9422310,116243,45146665,5551700,9969790,946800
2021-05-21,596196,85698,157382,11881,impfzentren,0,520800,124800,0,37278137,3852232,9579692,128124,45146665,6072500,10094590,946800
2021-05-22,306201,69505,83892,14277,NA,0,0,0,0,37584338,3921737,9663584,142401,45146665,6072500,10094590,946800
2021-05-23,192917,59388,23905,8864,impfzentren,1852109,0,0,0,37777255,3981125,9687489,151265,46998774,6072500,10094590,946800
2021-05-23,192917,59388,23905,8864,bund,1852109,14400,0,0,37970172,4040513,9711394,160129,48850883,6086900,10094590,946800
2021-05-24,235721,61548,20666,8041,NA,0,0,0,0,38205893,4102061,9732060,168170,48850883,6086900,10094590,946800
2021-05-25,446644,79681,104051,25112,arztpraxen,1557786,0,513740,532355,38652537,4181742,9836111,193282,50408669,6086900,10608330,1479155
2021-05-26,885020,82411,134106,78275,NA,0,0,0,0,39537557,4264153,9970217,271557,50408669,6086900,10608330,1479155
2021-05-27,739116,88935,131627,81123,NA,0,0,0,0,40276673,4353088,10101844,352680,50408669,6086900,10608330,1479155
2021-05-28,603110,86172,130506,83757,NA,0,0,0,0,40879783,4439260,10232350,436437,50408669,6086900,10608330,1479155
2021-05-29,261823,62599,57961,27788,NA,0,0,0,0,41141606,4501859,10290311,464225,50408669,6086900,10608330,1479155
2021-05-30,197131,47013,28351,11029,impfzentren,1760850,554900,0,0,41338737,4548872,10318662,475254,52169519,6641800,10608330,1479155
2021-05-30,197131,47013,28351,11029,bund,1760850,554900,0,0,41535868,4595885,10347013,486283,53930369,7196700,10608330,1479155
2021-05-31,367137,67431,69603,42470,NA,0,0,0,0,41903005,4663316,10416616,528753,53930369,7196700,10608330,1479155
2021-06-01,733381,79796,90503,84499,arztpraxen,2176062,0,0,714340,42636386,4743112,10507119,613252,56106431,7196700,10608330,2193495
2021-06-02,988914,72574,82219,103699,NA,0,0,0,0,43625300,4815686,10589338,716951,56106431,7196700,10608330,2193495
2021-06-03,474932,64313,50219,53202,NA,0,0,0,0,44100232,4879999,10639557,770153,56106431,7196700,10608330,2193495
2021-06-04,585186,71239,76864,77217,arztpraxen,0,0,384280,0,44685418,4951238,10716421,847370,56106431,7196700,10992610,2193495
2021-06-04,585186,71239,76864,77217,impfzentren,0,0,384280,0,45270604,5022477,10793285,924587,56106431,7196700,11376890,2193495
2021-06-05,271112,66962,44170,30614,NA,0,0,0,0,45541716,5089439,10837455,955201,56106431,7196700,11376890,2193495
2021-06-06,205728,40993,27239,18240,impfzentren,1712880,561180,0,0,45747444,5130432,10864694,973441,57819311,7757880,11376890,2193495
2021-06-06,205728,40993,27239,18240,bund,1712880,561180,0,0,45953172,5171425,10891933,991681,59532191,8319060,11376890,2193495
2021-06-07,401525,85071,72501,54479,NA,0,0,0,0,46354697,5256496,10964434,1046160,59532191,8319060,11376890,2193495
2021-06-08,844882,75378,62942,68239,arztpraxen,3367482,0,1020830,520265,47199579,5331874,11027376,1114399,62899673,8319060,12397720,2713760
2021-06-08,844882,75378,62942,68239,betriebe,3367482,0,0,0,48044461,5407252,11090318,1182638,66267155,8319060,12397720,2713760
2021-06-08,844882,75378,62942,68239,impfzentren,0,0,1020830,0,48889343,5482630,11153260,1250877,66267155,8319060,13418550,2713760
2021-06-09,1173055,87234,63998,95777,NA,0,0,0,0,50062398,5569864,11217258,1346654,66267155,8319060,13418550,2713760
2021-06-10,954599,89809,55772,88444,NA,0,0,0,0,51016997,5659673,11273030,1435098,66267155,8319060,13418550,2713760
2021-06-11,805243,89021,68998,96776,NA,0,0,0,0,51822240,5748694,11342028,1531874,66267155,8319060,13418550,2713760
2021-06-12,284509,71868,43354,35242,NA,0,0,0,0,52106749,5820562,11385382,1567116,66267155,8319060,13418550,2713760
2021-06-13,179887,63513,25799,13788,impfzentren,1649700,0,0,0,52286636,5884075,11411181,1580904,67916855,8319060,13418550,2713760
2021-06-13,179887,63513,25799,13788,bund,1649700,13200,0,0,52466523,5947588,11436980,1594692,69566555,8332260,13418550,2713760
2021-06-14,429638,101206,67391,55232,impfzentren,0,537600,0,0,52896161,6048794,11504371,1649924,69566555,8869860,13418550,2713760
2021-06-15,796149,104561,84561,59083,arztpraxen,3051588,0,1137300,235670,53692310,6153355,11588932,1709007,72618143,8869860,14555850,2949430
2021-06-15,796149,104561,84561,59083,betriebe,3051588,0,0,0,54488459,6257916,11673493,1768090,75669731,8869860,14555850,2949430
2021-06-15,796149,104561,84561,59083,impfzentren,0,0,1137300,0,55284608,6362477,11758054,1827173,75669731,8869860,15693150,2949430
2021-06-16,1099282,106219,96575,76285,NA,0,0,0,0,56383890,6468696,11854629,1903458,75669731,8869860,15693150,2949430
2021-06-17,880599,103183,92188,68258,NA,0,0,0,0,57264489,6571879,11946817,1971716,75669731,8869860,15693150,2949430
2021-06-18,729557,94122,96268,68828,NA,0,0,0,0,57994046,6666001,12043085,2040544,75669731,8869860,15693150,2949430
2021-06-19,272779,82074,50850,21142,NA,0,0,0,0,58266825,6748075,12093935,2061686,75669731,8869860,15693150,2949430
2021-06-20,178776,71600,31840,12812,impfzentren,1567800,0,0,0,58445601,6819675,12125775,2074498,77237531,8869860,15693150,2949430
2021-06-20,178776,71600,31840,12812,bund,1567800,0,0,0,58624377,6891275,12157615,2087310,78805331,8869860,15693150,2949430
2021-06-21,409181,97420,85427,36339,impfzentren,0,583200,0,0,59033558,6988695,12243042,2123649,78805331,9453060,15693150,2949430
2021-06-22,840134,95813,102538,34050,arztpraxen,3518118,0,929360,0,59873692,7084508,12345580,2157699,82323449,9453060,16622510,2949430
2021-06-22,840134,95813,102538,34050,impfzentren,0,0,929360,0,60713826,7180321,12448118,2191749,82323449,9453060,17551870,2949430
2021-06-22,840134,95813,102538,34050,betriebe,3518118,0,0,192000,61553960,7276134,12550656,2225799,85841567,9453060,17551870,3141430
2021-06-23,1084313,95619,115484,34374,NA,0,0,0,0,62638273,7371753,12666140,2260173,85841567,9453060,17551870,3141430
2021-06-24,793377,87149,110703,40188,impfzentren,0,0,0,228000,63431650,7458902,12776843,2300361,85841567,9453060,17551870,3369430
2021-06-25,689928,76377,109880,40015,impfzentren,0,613200,0,0,64121578,7535279,12886723,2340376,85841567,10066260,17551870,3369430
2021-06-26,254007,69013,72470,13211,NA,0,0,0,0,64375585,7604292,12959193,2353587,85841567,10066260,17551870,3369430
2021-06-27,172704,58079,56759,4121,impfzentren,1769040,0,0,0,64548289,7662371,13015952,2357708,87610607,10066260,17551870,3369430
2021-06-27,172704,58079,56759,4121,bund,1769040,7200,0,0,64720993,7720450,13072711,2361829,89379647,10073460,17551870,3369430
2021-06-28,398646,89713,113744,24350,NA,0,0,0,0,65119639,7810163,13186455,2386179,89379647,10073460,17551870,3369430
2021-06-29,681629,92550,132682,22378,arztpraxen,3484770,0,479230,0,65801268,7902713,13319137,2408557,92864417,10073460,18031100,3369430
2021-06-29,681629,92550,132682,22378,betriebe,3484770,0,0,0,66482897,7995263,13451819,2430935,96349187,10073460,18031100,3369430
2021-06-30,764980,93743,136570,22612,NA,0,0,0,0,67247877,8089006,13588389,2453547,96349187,10073460,18031100,3369430
2021-07-01,740773,83146,132779,22495,impfzentren,0,0,691200,0,67988650,8172152,13721168,2476042,96349187,10073460,18722300,3369430
2021-07-02,647649,94346,79133,21612,impfzentren,0,0,0,721100,68636299,8266498,13800301,2497654,96349187,10073460,18722300,4090530
2021-07-03,254909,79279,27133,15207,NA,0,0,0,0,68891208,8345777,13827434,2512861,96349187,10073460,18722300,4090530
2021-07-04,181413,68139,14523,8913,impfzentren,1105649,0,0,0,69072621,8413916,13841957,2521774,97454836,10073460,18722300,4090530
2021-07-05,385466,94299,39543,14852,impfzentren,0,876000,0,0,69458087,8508215,13881500,2536626,97454836,10949460,18722300,4090530
2021-07-06,614833,98827,45234,15659,betriebe,2634774,0,0,258360,70072920,8607042,13926734,2552285,100089610,10949460,18722300,4348890
2021-07-06,614833,98827,45234,15659,arztpraxen,2634774,0,2102920,0,70687753,8705869,13971968,2567944,102724384,10949460,20825220,4348890
2021-07-06,614833,98827,45234,15659,impfzentren,0,0,2102920,0,71302586,8804696,14017202,2583603,102724384,10949460,22928140,4348890
2021-07-07,826266,95348,51298,18967,NA,0,0,0,0,72128852,8900044,14068500,2602570,102724384,10949460,22928140,4348890
2021-07-08,680477,100831,42629,19393,NA,0,0,0,0,72809329,9000875,14111129,2621963,102724384,10949460,22928140,4348890
2021-07-09,592178,98506,43199,20563,bund,13710,0,0,0,73401507,9099381,14154328,2642526,102738094,10949460,22928140,4348890
2021-07-10,227829,84162,21102,9745,NA,0,0,0,0,73629336,9183543,14175430,2652271,102738094,10949460,22928140,4348890
2021-07-11,145662,63503,10286,8293,bund,0,0,0,200,73774998,9247046,14185716,2660564,102738094,10949460,22928140,4349090
2021-07-11,145662,63503,10286,8293,impfzentren,1105650,0,0,0,73920660,9310549,14196002,2668857,103843744,10949460,22928140,4349090
2021-07-12,347802,78886,24027,14074,impfzentren,0,1327200,0,0,74268462,9389435,14220029,2682931,103843744,12276660,22928140,4349090
2021-07-13,625243,77602,34613,19916,betriebe,2865282,0,0,129465,74893705,9467037,14254642,2702847,106709026,12276660,22928140,4478555
2021-07-13,625243,77602,34613,19916,arztpraxen,2865282,0,80280,129465,75518948,9544639,14289255,2722763,109574308,12276660,23008420,4608020
2021-07-14,829124,71762,47123,22849,NA,0,0,0,0,76348072,9616401,14336378,2745612,109574308,12276660,23008420,4608020
2021-07-15,631694,70826,38557,22541,NA,0,0,0,0,76979766,9687227,14374935,2768153,109574308,12276660,23008420,4608020
2021-07-16,537449,64180,31960,22175,NA,0,0,0,0,77517215,9751407,14406895,2790328,109574308,12276660,23008420,4608020
