location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-19,11589616,157191,156721,731,19359,15384,1.36,1.35,0.01,1327,107685,929.1507156061082,154600,1333.9527383823588
Belgium,2021-01-20,11589616,178701,177797,1191,21510,15342,1.54,1.53,0.01,1324,107395,926.6484756699446,172160,1485.467680723848
Belgium,2021-01-21,11589616,208913,207990,1234,30212,16319,1.8,1.79,0.01,1408,114234,985.6581960955393,193983,1673.7655501269412
Belgium,2021-01-22,11589616,239014,238051,1309,30101,17249,2.06,2.05,0.01,1488,120742,1041.8119116284786,214755,1852.9949568648349
Belgium,2021-01-23,11589616,247467,246495,1329,8453,17712,2.14,2.13,0.01,1528,123984,1069.7852284320722,219967,1897.966248407195
Belgium,2021-01-24,11589616,249365,248387,1335,1898,17522,2.15,2.14,0.01,1512,122657,1058.3353236207308,221451,1910.7708141494938
Belgium,2021-01-25,11589616,260707,259724,1363,11342,17554,2.25,2.24,0.01,1515,122875,1060.2163177796401,227169,1960.1080829597806
Belgium,2021-01-26,11589616,273578,270849,3129,12871,16627,2.36,2.34,0.03,1435,116387,1004.2351705181604,224072,1933.3858861242686
Belgium,2021-01-27,11589616,290272,284114,6597,16694,15939,2.5,2.45,0.06,1375,111571,962.6807307506996,218966,1889.3292064206441
Belgium,2021-01-28,11589616,314102,300070,14502,23830,15027,2.71,2.59,0.13,1297,105189,907.6141953279557,219423,1893.272391423495
Belgium,2021-01-29,11589616,335581,312529,23556,21479,13795,2.9,2.7,0.2,1190,96567,833.2200135017416,217309,1875.03192513022
Belgium,2021-01-30,11589616,340105,314147,26474,4524,13234,2.93,2.71,0.23,1142,92638,799.318976573512,216622,1869.1042050055844
Belgium,2021-01-31,11589616,341030,314726,26820,925,13095,2.94,2.72,0.23,1130,91665,790.9235301670047,214322,1849.2588537877357
Belgium,2021-02-01,11589616,348855,318699,30686,7825,12593,3.01,2.75,0.26,1087,88148,760.577399630842,211023,1820.793717410482
Belgium,2021-02-02,11589616,373418,328951,45026,24563,14263,3.22,2.84,0.39,1231,99840,861.4608111260977,216227,1865.6959816442582
Belgium,2021-02-03,11589616,404300,339152,65730,30882,16290,3.49,2.93,0.57,1406,114028,983.880742899506,225599,1946.5614736502055
Belgium,2021-02-04,11589616,438627,349196,90032,34327,17789,3.78,3.01,0.78,1535,124525,1074.4532001750533,229714,1982.067395503009
Belgium,2021-02-05,11589616,469557,357209,112987,30930,19139,4.05,3.08,0.97,1651,133976,1156.000336853266,230543,1989.2203503550074
Belgium,2021-02-06,11589616,476084,358416,118321,6527,19426,4.11,3.09,1.02,1676,135979,1173.2830492399403,228617,1972.6020258134524
Belgium,2021-02-07,11589616,479480,358734,121399,3396,19779,4.14,3.1,1.05,1707,138450,1194.6038591787683,230115,1985.5273893457731
Belgium,2021-02-08,11589616,489685,361128,129227,10205,20119,4.23,3.12,1.12,1736,140830,1215.1394834824555,228978,1975.7168831132974
Belgium,2021-02-09,11589616,517632,369298,149027,27947,20602,4.47,3.19,1.29,1778,144214,1244.338035013412,244054,2105.79884613951
Belgium,2021-02-10,11589616,543202,375833,168091,25570,19843,4.69,3.24,1.45,1712,138902,1198.5039021137543,252930,2182.38464501326
Belgium,2021-02-11,11589616,579664,383984,196419,36462,20148,5,3.31,1.69,1738,141037,1216.9255650920618,265562,2291.378765267115
Belgium,2021-02-12,11589616,614557,390656,224679,34893,20714,5.3,3.37,1.94,1787,145000,1251.1199680817726,278976,2407.1203049350383
Belgium,2021-02-13,11589616,623246,391224,232815,8689,21023,5.38,3.38,2.01,1814,147162,1269.7745982265506,283141,2443.057647466491
Belgium,2021-02-14,11589616,625189,391301,234681,1943,20816,5.39,3.38,2.02,1796,145709,1257.2375133050139,284159,2451.841372483782
Belgium,2021-02-15,11589616,638936,393353,246386,13747,21322,5.51,3.39,2.13,1840,149251,1287.799354180501,290081,2502.9388376629563
Belgium,2021-02-16,11589616,653848,397694,256974,14912,19459,5.64,3.43,2.22,1679,136216,1175.3279832567362,280430,2419.666018270148
Belgium,2021-02-17,11589616,673885,404928,269797,20037,18669,5.81,3.49,2.33,1611,130683,1127.5869709574501,269585,2326.0908730712044
Belgium,2021-02-18,11589616,701751,415515,287082,27866,17441,6.05,3.59,2.48,1505,122087,1053.4171278841336,263124,2270.3426929761954
Belgium,2021-02-19,11589616,732960,433509,300320,31209,16915,6.32,3.74,2.59,1459,118403,1021.6300522812836,263403,2272.750020363056
Belgium,2021-02-20,11589616,738954,437909,301926,5994,16530,6.38,3.78,2.61,1426,115708,998.3764777021086,262870,2268.151075928659
Belgium,2021-02-21,11589616,741127,439811,302197,2173,16563,6.39,3.79,2.61,1429,115938,1000.3610128238935,261647,2257.598526128907
Belgium,2021-02-22,11589616,753827,449582,305129,12700,16413,6.5,3.88,2.63,1416,114891,991.3270638129858,264142,2279.1264179934865
Belgium,2021-02-23,11589616,773913,461530,313280,20086,17152,6.68,3.98,2.7,1480,120065,1035.9704756395727,256281,2211.2984588963086
Belgium,2021-02-24,11589616,797078,476374,321617,23165,17599,6.88,4.11,2.78,1519,123193,1062.960153295847,253876,2190.547124253297
Belgium,2021-02-25,11589616,828948,499070,330799,31870,18171,7.15,4.31,2.85,1568,127197,1097.5083212420498,249284,2150.9254491261836
Belgium,2021-02-26,11589616,861036,524277,337708,32088,18297,7.43,4.52,2.91,1579,128076,1105.0926967726973,246479,2126.722749053981
Belgium,2021-02-27,11589616,865398,527845,338514,4362,18063,7.47,4.55,2.92,1559,126444,1091.0111258215975,242152,2089.3876035237063
Belgium,2021-02-28,11589616,866252,528438,338775,854,17875,7.47,4.56,2.92,1542,125125,1079.63024831884,241063,2079.9912611427335
Belgium,2021-03-01,11589616,879817,539250,341537,13565,17999,7.59,4.65,2.95,1553,125990,1087.0938260594658,240881,2078.4208898724514
Belgium,2021-03-02,11589616,903483,556061,348411,23666,18510,7.8,4.8,3.01,1597,129570,1117.983546650726,249635,2153.954022290299
Belgium,2021-03-03,11589616,933756,580162,354602,30273,19525,8.06,5.01,3.06,1685,136678,1179.3143103274517,259871,2242.2744636232987
Belgium,2021-03-04,11589616,983419,621122,363310,49663,22067,8.49,5.36,3.13,1904,154471,1332.8396730314448,281668,2430.347994273495
Belgium,2021-03-05,11589616,1028139,659175,369989,44720,23872,8.87,5.69,3.19,2060,167103,1441.8337932852996,295179,2546.926490057997
Belgium,2021-03-06,11589616,1036444,666855,370629,8305,24435,8.94,5.75,3.2,2108,171046,1475.855628003551,297490,2566.8667538251484
Belgium,2021-03-07,11589616,1037932,668163,370809,1488,24526,8.96,5.77,3.2,2116,171680,1481.3260422088188,296805,2560.956290527659
Belgium,2021-03-08,11589616,1055248,683495,372799,17316,25062,9.11,5.9,3.22,2162,175431,1513.6912215210582,301421,2600.785047580524
Belgium,2021-03-09,11589616,1084173,704992,380247,28925,25813,9.35,6.08,3.28,2227,180690,1559.0680485013481,310260,2677.0515951520742
Belgium,2021-03-10,11589616,1120221,731843,389466,36048,26638,9.67,6.31,3.36,2298,186465,1608.8971368852947,323143,2788.2114472127464
Belgium,2021-03-11,11589616,1174364,775899,399562,54143,27278,10.13,6.69,3.45,2354,190945,1647.552429692235,345416,2980.3921027236797
Belgium,2021-03-12,11589616,1219199,807115,413202,44835,27294,10.52,6.96,3.57,2355,191060,1648.5446972531274,358163,3090.378490538427
Belgium,2021-03-13,11589616,1228999,814735,415392,9800,27508,10.6,7.03,3.58,2374,192555,1661.444175544729,363601,3137.29980354828
Belgium,2021-03-14,11589616,1230442,814901,416669,1443,27501,10.62,7.03,3.6,2373,192510,1661.0558969339452,364190,3142.3819391427637
Belgium,2021-03-15,11589616,1261118,840920,421328,30676,29410,10.88,7.26,3.64,2538,205870,1776.3315022689278,381301,3290.022723789986
Belgium,2021-03-16,11589616,1307932,883500,425569,46814,31966,11.29,7.62,3.67,2758,223759,1930.6851926759266,404449,3489.7532411772745
Belgium,2021-03-17,11589616,1355910,922681,434367,47978,33670,11.7,7.96,3.75,2905,235689,2033.622166601551,422154,3642.5193034868457
Belgium,2021-03-18,11589616,1431205,981066,451277,75295,36692,12.35,8.47,3.89,3166,256841,2216.130370497176,447786,3863.682800189411
Belgium,2021-03-19,11589616,1499042,1029996,470187,67837,39978,12.93,8.89,4.06,3449,279843,2414.6011395028104,470903,4063.1458367559376
Belgium,2021-03-20,11589616,1521528,1050904,471768,22486,41790,13.13,9.07,4.07,3606,292529,2524.061194089606,485084,4185.505369634335
Belgium,2021-03-21,11589616,1522477,1051332,472291,949,41719,13.14,9.07,4.08,3600,292035,2519.7987577845547,484545,4180.8546547185
Belgium,2021-03-22,11589616,1555263,1078790,477619,32786,42021,13.42,9.31,4.12,3626,294145,2538.0047104235377,500015,4314.336212692466
Belgium,2021-03-23,11589616,1603230,1121037,483341,47967,42185,13.83,9.67,4.17,3640,295298,2547.953271273181,519057,4478.638463949108
Belgium,2021-03-24,11589616,1664950,1172210,493889,61720,44149,14.37,10.11,4.26,3809,309040,2666.5249305930415,544729,4700.147097194593
Belgium,2021-03-25,11589616,1744016,1231425,513742,79066,44687,15.05,10.63,4.43,3856,312811,2699.0626781767405,569652,4915.193048673917
Belgium,2021-03-26,11589616,1813913,1281792,533274,69897,44982,15.65,11.06,4.6,3881,314871,2716.8372101370746,594714,5131.438349639885
Belgium,2021-03-27,11589616,1836442,1300538,537062,22529,44988,15.85,11.22,4.63,3882,314914,2717.2082319207125,607443,5241.269426010318
Belgium,2021-03-28,11589616,1838825,1301963,538020,2383,45193,15.87,11.23,4.64,3899,316348,2729.5813769843626,608383,5249.380134768918
Belgium,2021-03-29,11589616,1862487,1320355,543290,23662,43889,16.07,11.39,4.69,3787,307224,2650.8557315445137,601369,5188.860441968051
Belgium,2021-03-30,11589616,1894662,1346803,549019,32175,41633,16.35,11.62,4.74,3592,291432,2514.5958244000494,586730,5062.54909567323
Belgium,2021-03-31,11589616,1979515,1420348,560332,84853,44938,17.08,12.26,4.83,3877,314565,2714.1969155837432,623605,5380.721846176784
Belgium,2021-04-01,11589616,2081217,1497291,585125,101702,48172,17.96,12.92,5.05,4156,337201,2909.5096852216675,650012,5608.572363398408
Belgium,2021-04-02,11589616,2163886,1561554,604037,82669,49996,18.67,13.47,5.21,4314,349973,3019.7117833757393,664844,5736.5489935128135
Belgium,2021-04-03,11589616,2184749,1581047,605443,20863,49758,18.85,13.64,5.22,4293,348307,3005.336846363158,663221,5722.545078283871
Belgium,2021-04-04,11589616,2184873,1581086,605531,124,49435,18.85,13.64,5.22,4265,346048,2985.8452601018016,662396,5715.426637086164
Belgium,2021-04-05,11589616,2199533,1593103,608192,14660,48149,18.98,13.75,5.25,4154,337046,2908.172281117856,644270,5559.028012662369
Belgium,2021-04-06,11589616,2246413,1630863,617371,46880,50250,19.38,14.07,5.33,4336,351751,3035.0531027084935,643183,5549.648927108543
Belgium,2021-04-07,11589616,2294301,1668997,627232,47888,44969,19.8,14.4,5.41,3880,314786,2716.1037949833712,629351,5430.300710567115
Belgium,2021-04-08,11589616,2421261,1779271,643957,126960,48578,20.89,15.35,5.56,4192,340044,2934.0402650096435,677245,5843.5499502313105
Belgium,2021-04-09,11589616,2556392,1898680,659771,135131,56072,22.06,16.38,5.69,4838,392506,3386.7040978752016,742479,6406.41588125094
Belgium,2021-04-10,11589616,2625130,1963371,663861,68738,62912,22.65,16.94,5.73,5428,440381,3799.7893976815108,788688,6805.126244044669
Belgium,2021-04-11,11589616,2629086,1966988,664207,3956,63459,22.68,16.97,5.73,5476,444213,3832.8534784931617,790261,6818.698738594963
Belgium,2021-04-12,11589616,2677815,2006694,673260,48729,68326,23.11,17.31,5.81,5895,478282,4126.81490051094,815328,7034.987181628796
Belgium,2021-04-13,11589616,2750251,2070770,681703,72436,71977,23.73,17.87,5.88,6210,503838,4347.322637781959,855589,7382.375740490454
Belgium,2021-04-14,11589616,2850972,2146834,706363,100721,79524,24.6,18.52,6.09,6862,556671,4803.187612083093,871457,7519.291407066464
Belgium,2021-04-15,11589616,2962688,2231915,733000,111716,77347,25.56,19.26,6.32,6674,541427,4671.6560755766195,881471,7605.696340586263
Belgium,2021-04-16,11589616,3056743,2308571,750400,94055,71479,26.37,19.92,6.47,6168,500351,4317.2353596529865,892857,7703.939457528188
Belgium,2021-04-17,11589616,3114882,2360907,756203,58139,69965,26.88,20.37,6.52,6037,489752,4225.782804192995,930133,8025.572201874506
Belgium,2021-04-18,11589616,3120888,2366829,756287,6006,70257,26.93,20.42,6.53,6062,491802,4243.4710520175995,936015,8076.324530510761
Belgium,2021-04-19,11589616,3181969,2423546,760651,61081,72022,27.46,20.91,6.56,6214,504154,4350.04921647102,982436,8476.86411698196
Belgium,2021-04-20,11589616,3232249,2470605,763875,50280,68857,27.89,21.32,6.59,5941,481998,4158.878085348126,985836,8506.200723130085
Belgium,2021-04-21,11589616,3324130,2557956,768407,91881,67594,28.68,22.07,6.63,5832,473158,4082.6029093630023,1029829,8885.790521446095
Belgium,2021-04-22,11589616,3420514,2648321,774426,96384,65404,29.51,22.85,6.68,5643,457826,3950.3120724621076,999253,8621.968148038728
Belgium,2021-04-23,11589616,3492499,2713128,781605,71985,62251,30.13,23.41,6.74,5371,435756,3759.8829849064887,936107,8077.118344559475
Belgium,2021-04-24,11589616,3538796,2757639,783401,46297,60559,30.53,23.79,6.76,5225,423914,3657.7053113752863,913666,7883.4881155682815
Belgium,2021-04-25,11589616,3545120,2763933,783434,6324,60605,30.59,23.85,6.76,5229,424232,3660.4491468914935,916034,7903.9201989090925
Belgium,2021-04-26,11589616,3608313,2820154,790410,63193,60906,31.13,24.33,6.82,5255,426344,3678.6723563576224,930498,8028.721572828643
Belgium,2021-04-27,11589616,3661310,2858584,804988,52997,61294,31.59,24.67,6.95,5289,429061,3702.1157560354027,911059,7860.993841383529
Belgium,2021-04-28,11589616,3755972,2938097,820249,94662,61692,32.41,25.35,7.08,5323,431842,3726.111374181854,905000,7808.714283544857
Belgium,2021-04-29,11589616,3862226,3025876,840042,106254,63102,33.32,26.11,7.25,5445,441712,3811.2738161471443,899538,7761.585888609252
Belgium,2021-04-30,11589616,3944533,3086402,862761,82307,64576,34.04,26.63,7.44,5572,452034,3900.3363010474204,887790,7660.219285953909
Belgium,2021-05-01,11589616,3991882,3126193,870829,47349,64727,34.44,26.97,7.51,5585,453086,3909.4133921261932,877000,7567.11870350148
Belgium,2021-05-02,11589616,3995507,3129709,870950,3625,64341,34.47,27,7.51,5552,450387,3886.125303892726,874619,7546.574450784219
Belgium,2021-05-03,11589616,4074326,3196116,885987,78819,66573,35.15,27.58,7.64,5744,466013,4020.9528943840764,892357,7699.625250741698
Belgium,2021-05-04,11589616,4157457,3263541,904990,83131,70878,35.87,28.16,7.81,6116,496147,4280.961508992188,925208,7983.07726502759
Belgium,2021-05-05,11589616,4312304,3347880,979204,154847,79476,37.21,28.89,8.45,6858,556332,4800.2625798818535,988174,8526.373954063707
Belgium,2021-05-06,11589616,4474033,3436391,1057285,161729,87401,38.6,29.65,9.12,7541,611807,5278.923822842793,1053519,9090.197638989937
Belgium,2021-05-07,11589616,4629472,3537150,1116455,155439,97848,39.94,30.52,9.63,8443,684939,5909.936964261801,1136973,9810.273265309223
Belgium,2021-05-08,11589616,4719743,3617795,1127802,90271,103980,40.72,31.22,9.73,8972,727861,6280.285731641152,1180947,10189.699123767345
Belgium,2021-05-09,11589616,4727695,3625659,1127927,7952,104598,40.79,31.28,9.73,9025,732188,6317.620877171426,1182575,10203.746181064153
Belgium,2021-05-10,11589616,4811752,3705149,1133878,84057,105347,41.52,31.97,9.78,9090,737426,6362.816507466684,1203439,10383.769401850761
Belgium,2021-05-11,11589616,4880496,3763955,1145061,68744,103291,42.11,32.48,9.88,8912,723039,6238.679521392253,1219186,10519.64103038444
Belgium,2021-05-12,11589616,4973748,3828542,1175011,93252,94492,42.92,33.03,10.14,8153,661444,5707.21238736469,1217776,10507.474967246542
Belgium,2021-05-13,11589616,5092649,3867093,1255703,118901,88374,43.94,33.37,10.83,7625,618616,5337.6746908611985,1230423,10616.598513703992
Belgium,2021-05-14,11589616,5237902,3909315,1359753,145253,86919,45.19,33.73,11.73,7500,608430,5249.7856702068475,1293369,11159.72263446865
Belgium,2021-05-15,11589616,5325865,3942137,1415180,87963,86589,45.95,34.01,12.21,7471,606122,5229.871291680415,1333983,11510.157023321566
Belgium,2021-05-16,11589616,5331947,3944405,1419033,6082,86322,46.01,34.03,12.24,7448,604252,5213.736158298946,1336440,11531.357035470373
Belgium,2021-05-17,11589616,5440737,4030821,1444951,108790,89855,46.94,34.78,12.47,7753,628985,5427.142711199405,1366411,11789.959218666088
Belgium,2021-05-18,11589616,5573933,4133310,1478715,133196,99062,48.09,35.66,12.76,8547,693437,5983.261222804967,1416476,12221.94074419722
Belgium,2021-05-19,11589616,5715384,4211479,1546162,141451,105948,49.31,36.34,13.34,9142,741636,6399.142128608921,1403080,12106.35451597361
Belgium,2021-05-20,11589616,5862150,4280640,1629031,146766,109929,50.58,36.94,14.06,9485,769501,6639.572872819946,1388117,11977.247563681143
Belgium,2021-05-21,11589616,5990250,4350429,1690919,128100,107478,51.69,37.54,14.59,9274,752348,6491.569694802658,1360778,11741.355365009505
Belgium,2021-05-22,11589616,6079245,4394723,1736181,88995,107626,52.45,37.92,14.98,9286,753380,6500.474217609971,1359502,11730.345509290386
Belgium,2021-05-23,11589616,6088806,4401545,1738963,9561,108123,52.54,37.98,15,9329,756859,6530.4924684303605,1361111,11744.228626729308
Belgium,2021-05-24,11589616,6150795,4427984,1775518,61989,101437,53.07,38.21,15.32,8752,710058,6126.67408480143,1339043,11553.816796000834
Belgium,2021-05-25,11589616,6250617,4487627,1822612,99822,96669,53.93,38.72,15.73,8341,676684,5838.70941021687,1370121,11821.970633021836
Belgium,2021-05-26,11589616,6373186,4523422,1914398,122569,93972,54.99,39.03,16.52,8108,657802,5675.787705131905,1399438,12074.929833740825
Belgium,2021-05-27,11589616,6513027,4564606,2017408,139841,92982,56.2,39.39,17.41,8023,650877,5616.035941139034,1420378,12255.60881395898
Belgium,2021-05-28,11589616,6625259,4603494,2094521,112232,90716,57.17,39.72,18.07,7827,635009,5479.120274563023,1387357,11970.689969365681
Belgium,2021-05-29,11589616,6716226,4646575,2144824,90967,90997,57.95,40.09,18.51,7852,636981,5496.135506128935,1390361,11996.609723738906
Belgium,2021-05-30,11589616,6727687,4650989,2151991,11461,91269,58.05,40.13,18.57,7875,638881,5512.529491917593,1395740,12043.021960347953
Belgium,2021-05-31,11589616,6847959,4716951,2209569,120272,99595,59.09,40.7,19.07,8593,697164,6015.419320191454,1407222,12142.093404992884
Belgium,2021-06-01,11589616,6951190,4781172,2257493,103231,100082,59.98,41.25,19.48,8635,700573,6044.833582061736,1377257,11883.542992278606
Belgium,2021-06-02,11589616,7119316,4862010,2347847,168126,106590,61.43,41.95,20.26,9197,746130,6437.918219205882,1403932,12113.705924337786
Belgium,2021-06-03,11589616,7306268,4954856,2445239,186952,113320,63.04,42.75,21.1,9778,793241,6844.411411042437,1444118,12460.44735218147
Belgium,2021-06-04,11589616,7459196,5036625,2519116,152928,119134,64.36,43.46,21.74,10279,833937,7195.553329808339,1468946,12674.673604371363
Belgium,2021-06-05,11589616,7598046,5125804,2570678,138850,125974,65.56,44.23,22.18,10870,881820,7608.707656923232,1518801,13104.843163052168
Belgium,2021-06-06,11589616,7629149,5151539,2576572,31103,128780,65.83,44.45,22.23,11112,901462,7778.186956323661,1540343,13290.716448241254
Belgium,2021-06-07,11589616,7799725,5251082,2656104,170576,135967,67.3,45.31,22.92,11732,951766,8212.230672698734,1648930,14227.649992890189
Belgium,2021-06-08,11589616,7948370,5334996,2736954,148645,142454,68.58,46.03,23.62,12292,997180,8604.081446701945,1697753,14648.91502876368
Belgium,2021-06-09,11589616,8144814,5428122,2846513,196444,146500,70.28,46.84,24.56,12641,1025498,8848.420862261528,1771628,15286.339081467411
Belgium,2021-06-10,11589616,8339552,5509298,2964474,194738,147612,71.96,47.54,25.58,12737,1033284,8915.601690340733,1826525,15760.01310138317
Belgium,2021-06-11,11589616,8535228,5598197,3074666,195676,153719,73.65,48.3,26.53,13264,1076032,9284.449113758386,1909969,16480.002443566726
Belgium,2021-06-12,11589616,8678136,5676473,3146071,142908,154299,74.88,48.98,27.15,13314,1080090,9319.46321603753,1961910,16928.17087296076
Belgium,2021-06-13,11589616,8701915,5692023,3154718,23779,153252,75.08,49.11,27.22,13223,1072766,9256.26871502904,1974228,17034.4556713527
Belgium,2021-06-14,11589616,8855608,5770301,3243498,153693,150840,76.41,49.79,27.99,13015,1055883,9110.595208676457,2007649,17322.82588137519
Belgium,2021-06-15,11589616,9006480,5864154,3326897,150872,151159,77.71,50.6,28.71,13043,1058110,9129.810685703478,2055290,17733.892132405424
Belgium,2021-06-16,11589616,9189899,5985077,3405742,183419,149298,79.29,51.64,29.39,12882,1045085,9017.425598915443,2070583,17865.84646117697
Belgium,2021-06-17,11589616,9378702,6122411,3461950,188803,148450,80.92,52.83,29.87,12809,1039150,8966.21596435982,2072434,17881.817654700553
Belgium,2021-06-18,11589616,9571379,6260815,3521743,192677,148022,82.59,54.02,30.39,12772,1036151,8940.33935205446,2112183,18224.788465812846
Belgium,2021-06-19,11589616,9697079,6357036,3553662,125700,145563,83.67,54.85,30.66,12560,1018943,8791.861611290658,2099033,18111.32482732819
Belgium,2021-06-20,11589616,9729017,6387554,3555542,31938,146729,83.95,55.11,30.68,12660,1027102,8862.260837632584,2099868,18118.529552661625
Belgium,2021-06-21,11589616,9847380,6470317,3594093,118363,141682,84.97,55.83,31.01,12225,991772,8557.418986099281,2047655,17668.014194775737
Belgium,2021-06-22,11589616,9955545,6531742,3649926,108165,135581,85.9,56.36,31.49,11698,949065,8188.9253276381205,2007175,17318.7360133416
Belgium,2021-06-23,11589616,10139398,6654713,3714094,183853,135643,87.49,57.42,32.05,11704,949499,8192.670059128794,1994584,17210.095658044236
Belgium,2021-06-24,11589616,10320424,6780457,3774904,181026,134532,89.05,58.5,32.57,11608,941722,8125.566886771745,1980872,17091.782851131564
Belgium,2021-06-25,11589616,10484956,6898166,3826838,164532,130511,90.47,59.52,33.02,11261,913577,7882.720186760286,1949728,16823.059538814745
Belgium,2021-06-26,11589616,10599963,6968839,3876843,115007,128983,91.46,60.13,33.45,11129,902884,7790.456560424435,1921827,16582.318171715095
Belgium,2021-06-27,11589616,10634628,6997322,3883761,34665,129373,91.76,60.38,33.51,11163,905611,7813.986244237945,1932713,16676.24708187053
Belgium,2021-06-28,11589616,10754051,7065335,3938955,119423,129524,92.79,60.96,33.99,11176,906671,7823.132362625302,1898443,16380.551348724583
Belgium,2021-06-29,11589616,10875124,7123228,4008028,121073,131368,93.84,61.46,34.58,11335,919579,7934.507925025299,1868644,16123.433252663419
Belgium,2021-06-30,11589616,10999901,7208184,4054562,124777,122929,94.91,62.2,34.98,10607,860503,7424.775764788066,1810002,15617.445823916858
Belgium,2021-07-01,11589616,11136118,7299762,4103344,136217,116528,96.09,62.99,35.41,10055,815694,7038.1451809965065,1757416,15163.71206776825
Belgium,2021-07-02,11589616,11249885,7376060,4144557,113767,109276,97.07,63.64,35.76,9429,764929,6600.123765964291,1678506,14482.843952724577
Belgium,2021-07-03,11589616,11338561,7413488,4196710,88676,105514,97.83,63.97,36.21,9104,738598,6372.929008174214,1641482,14163.38556859865
Belgium,2021-07-04,11589616,11352660,7420842,4203506,14099,102576,97.96,64.03,36.27,8851,718032,6195.477054632354,1623643,14009.4632988703
Belgium,2021-07-05,11589616,11472494,7445060,4302322,119834,102635,98.99,64.24,37.12,8856,718443,6199.023332610848,1625114,14022.15569523615
Belgium,2021-07-06,11589616,11587459,7467593,4397038,114965,101762,99.98,64.43,37.94,8780,712335,6146.3209825071,1631914,14080.8289075324
