location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-19,11589616,157092,156655,698,19351,15377,1.36,1.35,0.01,1327,107637,928.7365517546052,154511,1333.184809574364
Belgium,2021-01-20,11589616,178596,177723,1160,21504,15340,1.54,1.53,0.01,1324,107377,926.493164225631,172071,1484.699751915853
Belgium,2021-01-21,11589616,208802,207913,1200,30206,16316,1.8,1.79,0.01,1408,114215,985.4942562376527,193895,1673.0062497325193
Belgium,2021-01-22,11589616,238897,237969,1274,30095,17243,2.06,2.05,0.01,1488,120700,1041.4495182584135,214662,1852.192514402548
Belgium,2021-01-23,11589616,247343,246406,1294,8446,17706,2.13,2.13,0.01,1528,123940,1069.4055782348614,219868,1897.1120354634702
Belgium,2021-01-24,11589616,249235,248292,1300,1892,17515,2.15,2.14,0.01,1511,122608,1057.912531355655,221349,1909.8907159650503
Belgium,2021-01-25,11589616,260571,259624,1327,11336,17547,2.25,2.24,0.01,1514,122830,1059.828039168856,227066,1959.2193563617639
Belgium,2021-01-26,11589616,273434,270741,3093,12863,16620,2.36,2.34,0.03,1434,116342,1003.8468919073764,223979,1932.5834436619816
Belgium,2021-01-27,11589616,290121,283999,6561,16687,15932,2.5,2.45,0.06,1375,111525,962.2838237263427,218902,1888.7769879519738
Belgium,2021-01-28,11589616,313933,299943,14460,23812,15019,2.71,2.59,0.12,1296,105131,907.113747340723,219346,1892.6080035783757
Belgium,2021-01-29,11589616,335295,312287,23512,21362,13771,2.89,2.69,0.2,1188,96398,831.7618116079084,217098,1873.2113298663219
Belgium,2021-01-30,11589616,339818,313905,26429,4523,13211,2.93,2.71,0.23,1140,92475,797.9125451611167,216415,1867.318123395978
Belgium,2021-01-31,11589616,340741,314484,26773,923,13072,2.94,2.71,0.23,1128,91506,789.5516124089013,214114,1847.4641437645562
Belgium,2021-02-01,11589616,348557,318453,30634,7816,12569,3.01,2.75,0.26,1085,87986,759.1795966320196,210816,1819.0076358008757
Belgium,2021-02-02,11589616,373091,328689,44961,24534,14237,3.22,2.84,0.39,1228,99657,859.8818114422428,215999,1863.7287033496193
Belgium,2021-02-03,11589616,403998,338884,65696,30907,16268,3.49,2.92,0.57,1404,113877,982.5778524499863,225402,1944.861676176329
Belgium,2021-02-04,11589616,438312,348926,89986,34314,17768,3.78,3.01,0.78,1533,124379,1073.1934517933985,229510,1980.3071991341214
Belgium,2021-02-05,11589616,469228,356930,112936,30916,19133,4.05,3.08,0.97,1651,133933,1155.6293150696279,230331,1987.3911266775362
Belgium,2021-02-06,11589616,475751,358134,118268,6523,19419,4.1,3.09,1.02,1676,135933,1172.8861422155833,228408,1970.7986873767002
Belgium,2021-02-07,11589616,479147,358453,121345,3396,19772,4.13,3.09,1.05,1706,138406,1194.2242089815572,229912,1983.7758213904585
Belgium,2021-02-08,11589616,489345,360846,129167,10198,20113,4.22,3.11,1.11,1735,140788,1214.7770901123904,228774,1973.9566867444098
Belgium,2021-02-09,11589616,517270,369008,148953,27925,20597,4.46,3.18,1.29,1777,144179,1244.0360405383578,243836,2103.9178519806005
Belgium,2021-02-10,11589616,542833,375543,168010,25563,19834,4.68,3.24,1.45,1711,138835,1197.9257984043647,252712,2180.5036508543512
Belgium,2021-02-11,11589616,579277,383691,196323,36444,20138,5,3.31,1.69,1738,140965,1216.3043193148073,265344,2289.497771108206
Belgium,2021-02-12,11589616,614134,390335,224575,34857,20701,5.3,3.37,1.94,1786,144906,1250.3088972059127,278839,2405.9382122755405
Belgium,2021-02-13,11589616,622820,390909,232702,8686,21010,5.37,3.37,2.01,1813,147069,1268.9721557642636,283002,2441.858297979847
Belgium,2021-02-14,11589616,624761,390986,234566,1941,20802,5.39,3.37,2.02,1795,145614,1256.417814015581,284020,2450.642022997138
Belgium,2021-02-15,11589616,638504,393038,246267,13743,21308,5.51,3.39,2.12,1839,149159,1287.005540131787,289947,2501.782630244177
Belgium,2021-02-16,11589616,653407,397381,256844,14903,19448,5.64,3.43,2.22,1678,136137,1174.6463385844709,280316,2418.6823791228285
Belgium,2021-02-17,11589616,673429,404609,269658,20022,18657,5.81,3.49,2.33,1610,130596,1126.8362989766013,269431,2324.7620973809658
Belgium,2021-02-18,11589616,701377,415292,286929,27948,17443,6.05,3.58,2.48,1505,122100,1053.5292972605823,263065,2269.8336165753894
Belgium,2021-02-19,11589616,732479,433289,300057,31102,16906,6.32,3.74,2.59,1459,118345,1021.1296042940509,263251,2271.4385014999634
Belgium,2021-02-20,11589616,738469,437687,301661,5990,16521,6.37,3.78,2.6,1426,115649,997.8674013013028,262718,2266.839557065566
Belgium,2021-02-21,11589616,740640,439587,301932,2171,16554,6.39,3.79,2.61,1428,115879,999.85193642308775,261493,2256.269750438669
Belgium,2021-02-22,11589616,753332,449352,304862,12692,16404,6.5,3.88,2.63,1415,114828,990.7834737578881,263987,2277.789013889675
Belgium,2021-02-23,11589616,773402,461304,312993,20070,17142,6.67,3.98,2.7,1479,119995,1035.3664866894642,256132,2210.012825273935
Belgium,2021-02-24,11589616,796557,476145,321323,23155,17590,6.87,4.11,2.77,1518,123128,1062.3993064136034,253724,2189.2356053902045
Belgium,2021-02-25,11589616,828412,498835,330496,31855,18148,7.15,4.3,2.85,1566,127035,1096.1105182432275,249135,2149.6398155038096
Belgium,2021-02-26,11589616,860474,524041,337380,32062,18285,7.42,4.52,2.91,1578,127995,1104.393795273286,246340,2125.523399567337
Belgium,2021-02-27,11589616,864834,527606,338187,4360,18052,7.46,4.55,2.92,1558,126365,1090.3294811493324,242014,2088.1968824506353
Belgium,2021-02-28,11589616,865686,528197,338448,852,17864,7.47,4.56,2.92,1541,125046,1078.9486036465746,240925,2078.8005400696625
Belgium,2021-03-01,11589616,879243,539003,341208,13557,17987,7.59,4.65,2.94,1552,125911,1086.4121813872005,240739,2077.1956551450885
Belgium,2021-03-02,11589616,902893,555802,348078,23650,18499,7.79,4.8,3,1596,129491,1117.3019019784608,249486,2152.668388667925
Belgium,2021-03-03,11589616,933150,579898,354258,30257,19513,8.05,5,3.06,1684,136593,1178.5808951737488,259721,2240.980201587352
Belgium,2021-03-04,11589616,982782,620835,362958,49632,22053,8.48,5.36,3.13,1903,154370,1331.968203260574,281405,2428.0787215038013
Belgium,2021-03-05,11589616,1027424,658870,369577,44642,23850,8.87,5.69,3.19,2058,166950,1440.513646008634,294945,2544.90744128192
Belgium,2021-03-06,11589616,1035719,666543,370212,8295,24412,8.94,5.75,3.19,2106,170885,1474.4664534183014,297250,2564.7959345676336
Belgium,2021-03-07,11589616,1037207,667851,370392,1488,24503,8.95,5.76,3.2,2114,171521,1479.9541244507152,296567,2558.90272809729
Belgium,2021-03-08,11589616,1054515,683175,372382,17308,25039,9.1,5.89,3.21,2160,175272,1512.3193037629549,301183,2598.731485150155
Belgium,2021-03-09,11589616,1083427,704669,379820,28912,25791,9.35,6.08,3.28,2225,180534,1557.7220159839637,310025,2675.0239179624245
Belgium,2021-03-10,11589616,1119451,731505,389030,36024,26614,9.66,6.31,3.36,2296,186301,1607.4820770593262,322894,2786.062972233075
Belgium,2021-03-11,11589616,1173572,775548,399117,54121,27256,10.13,6.69,3.44,2352,190790,1646.2150255884233,345160,2978.1832288489973
Belgium,2021-03-12,11589616,1218387,806750,412751,44815,27280,10.51,6.96,3.56,2354,190963,1647.7077411365485,357913,3088.2213871451827
Belgium,2021-03-13,11589616,1228183,814365,414942,9796,27495,10.6,7.03,3.58,2372,192464,1660.6589899095882,363349,3135.1254433278896
Belgium,2021-03-14,11589616,1229616,814523,416217,1433,27487,10.61,7.03,3.59,2372,192409,1660.1844271630744,363930,3140.13855161379
Belgium,2021-03-15,11589616,1260280,840535,420871,30664,29395,10.87,7.25,3.63,2536,205765,1775.425518843765,381037,3287.74482260672
Belgium,2021-03-16,11589616,1307081,883104,425110,46801,31951,11.28,7.62,3.67,2757,223654,1929.7792092507639,404188,3487.5012252347274
Belgium,2021-03-17,11589616,1355046,922275,433905,47965,33656,11.69,7.96,3.74,2904,235595,2032.811095725691,421896,3640.2931727850173
Belgium,2021-03-18,11589616,1430268,980593,450809,75222,36671,12.34,8.46,3.89,3164,256696,2214.8792505290944,447486,3861.094276117518
Belgium,2021-03-19,11589616,1498089,1029516,469710,67821,39957,12.93,8.88,4.05,3448,279702,2413.38453318902,470665,4061.0922743255687
Belgium,2021-03-20,11589616,1520570,1050420,471290,22481,41770,13.12,9.06,4.07,3604,292387,2522.835959362243,484851,4183.4949492718315
Belgium,2021-03-21,11589616,1521514,1050845,471811,944,41700,13.13,9.07,4.07,3598,291898,2518.616665125057,484307,4178.801092288131
Belgium,2021-03-22,11589616,1554290,1078302,477130,32776,42001,13.41,9.3,4.12,3624,294010,2536.839874591186,499775,4312.265393434951
Belgium,2021-03-23,11589616,1602238,1120539,482843,47948,42165,13.82,9.67,4.17,3638,295157,2546.7366649593914,518811,4476.515874210155
Belgium,2021-03-24,11589616,1663943,1171703,493385,61705,44128,14.36,10.11,4.26,3808,308897,2665.2910674521054,544492,4698.102163177797
Belgium,2021-03-25,11589616,1742964,1230893,513218,79021,44671,15.04,10.62,4.43,3854,312696,2698.070410615848,569392,4912.949661144942
Belgium,2021-03-26,11589616,1812827,1281237,532739,69863,44963,15.64,11.06,4.6,3880,314738,2715.6896311318687,594440,5129.0741643208885
Belgium,2021-03-27,11589616,1835345,1299975,536524,22518,44968,15.84,11.22,4.63,3880,314775,2716.0088824340687,607162,5238.844841796312
Belgium,2021-03-28,11589616,1837721,1301394,537481,2376,45172,15.86,11.23,4.64,3898,316207,2728.364770670573,608105,5246.981435795629
Belgium,2021-03-29,11589616,1861365,1319771,542748,23644,43868,16.06,11.39,4.68,3785,307075,2649.57009792214,601085,5186.409972513326
Belgium,2021-03-30,11589616,1893517,1346203,548470,32152,41611,16.34,11.62,4.73,3590,291279,2513.2756771233835,586436,5060.012342082775
Belgium,2021-03-31,11589616,1978349,1419735,559773,84832,44915,17.07,12.25,4.83,3875,314406,2712.82499782564,623303,5378.116065277745
Belgium,2021-04-01,11589616,2080013,1496651,584555,101664,48150,17.95,12.91,5.04,4155,337049,2908.198166358575,649745,5606.268576974423
Belgium,2021-04-02,11589616,2162652,1560897,603454,82639,49975,18.66,13.47,5.21,4312,349825,3018.4347781669385,664563,5734.124409298807
Belgium,2021-04-03,11589616,2183511,1580385,604861,20859,49738,18.84,13.64,5.22,4292,348166,3004.1202400493685,662941,5720.129122483437
Belgium,2021-04-04,11589616,2183623,1580416,604945,112,49415,18.84,13.64,5.22,4264,345902,2984.5855117201468,662109,5712.95028239072
Belgium,2021-04-05,11589616,2198273,1592422,607605,14650,48130,18.97,13.74,5.24,4153,336908,2906.981560044785,643983,5556.551657966925
Belgium,2021-04-06,11589616,2245142,1630177,616778,46869,50232,19.37,14.07,5.32,4334,351625,3033.9659225982987,642904,5547.241599721682
Belgium,2021-04-07,11589616,2293011,1668302,626626,47869,44952,19.79,14.39,5.41,3879,314662,2715.0338717003224,629068,5427.858869525962
Belgium,2021-04-08,11589616,2419948,1778617,643285,126937,48562,20.88,15.35,5.55,4190,339935,2933.0997679301886,676984,5841.297934288764
Belgium,2021-04-09,11589616,2555057,1898016,659085,135109,56058,22.05,16.38,5.69,4837,392405,3385.832628104331,742230,6404.2674062712695
Belgium,2021-04-10,11589616,2623775,1962692,663169,68718,62895,22.64,16.93,5.72,5427,440264,3798.7798732934725,788430,6802.900113342841
Belgium,2021-04-11,11589616,2627727,1966307,663511,3952,63443,22.67,16.97,5.73,5474,444104,3831.9129814137073,790006,6816.498493133854
Belgium,2021-04-12,11589616,2676444,2006006,672559,48717,68310,23.09,17.31,5.8,5894,478171,4125.8571466043395,815079,7032.838706649125
Belgium,2021-04-13,11589616,2748864,2070071,680997,72420,71960,23.72,17.86,5.88,6209,503722,4346.321741807494,855347,7380.287664405792
Belgium,2021-04-14,11589616,2849568,2146126,705649,100704,79508,24.59,18.52,6.09,6860,556557,4802.203972935773,871219,7517.237844636095
Belgium,2021-04-15,11589616,2961264,2231192,732281,111696,77331,25.55,19.25,6.32,6672,541316,4670.698321670019,881251,7603.798089600208
Belgium,2021-04-16,11589616,3055297,2307836,749671,94033,71463,26.36,19.91,6.47,6166,500240,4316.277605746385,892645,7702.110233850716
Belgium,2021-04-17,11589616,3113428,2360166,755472,58131,69950,26.86,20.36,6.52,6036,489653,4224.9285912492705,929917,8023.708464542743
Belgium,2021-04-18,11589616,3119426,2366085,755551,5998,70243,26.92,20.42,6.52,6061,491699,4242.582325419583,935803,8074.49530683329
Belgium,2021-04-19,11589616,3180489,2422790,759909,61063,72006,27.44,20.9,6.56,6213,504045,4349.1087193915655,982216,8474.965865995906
Belgium,2021-04-20,11589616,3230755,2469842,763126,50266,68842,27.88,21.31,6.58,5940,481891,4157.954845095817,985613,8504.276586903312
Belgium,2021-04-21,11589616,3322620,2557189,767646,91865,67579,28.67,22.06,6.62,5831,473052,4081.6882975242665,1029609,8883.892270460039
Belgium,2021-04-22,11589616,3418982,2647540,773657,96362,65388,29.5,22.84,6.68,5642,457718,3949.380203796226,999034,8620.078525466246
Belgium,2021-04-23,11589616,3490945,2712338,780823,71963,62235,30.12,23.4,6.74,5370,435648,3758.9511162406075,935888,8075.228721986993
Belgium,2021-04-24,11589616,3537237,2756844,782619,46292,60544,30.52,23.79,6.75,5224,423809,3656.799327950124,913462,7881.727919199394
Belgium,2021-04-25,11589616,3543554,2763135,782648,6317,60590,30.58,23.84,6.75,5228,424128,3659.5517918799037,915827,7902.134117299486
Belgium,2021-04-26,11589616,3606726,2819347,789612,63172,60891,31.12,24.33,6.81,5254,426237,3677.7491161053135,930282,8026.8578354968795
Belgium,2021-04-27,11589616,3659701,2857766,804178,52975,61278,31.58,24.66,6.94,5287,428946,3701.1234884745104,910837,7859.078333570327
Belgium,2021-04-28,11589616,3754343,2937268,819429,94642,61675,32.39,25.34,7.07,5322,431723,3725.08459296667,904775,7806.772890490936
Belgium,2021-04-29,11589616,3860568,3025040,839195,106225,63084,33.31,26.1,7.24,5443,441586,3810.186636036949,899304,7759.566839833175
Belgium,2021-04-30,11589616,3942849,3085551,861897,82281,64558,34.02,26.62,7.44,5570,451904,3899.2146072829332,887552,7658.165723523541
Belgium,2021-05-01,11589616,3990183,3125330,869961,47334,64707,34.43,26.97,7.51,5583,452946,3908.2054142259763,876755,7565.0047421761
Belgium,2021-05-02,11589616,3993805,3128844,870081,3622,64322,34.46,27,7.51,5550,450251,3884.951839646801,874379,7544.503631526705
Belgium,2021-05-03,11589616,4072607,3195242,885110,78802,66554,35.14,27.57,7.64,5743,465881,4019.8139437924433,892118,7697.563059897757
Belgium,2021-05-04,11589616,4155710,3262652,904098,83103,70858,35.86,28.15,7.8,6114,496009,4279.770787919117,924955,7980.8942763936275
Belgium,2021-05-05,11589616,4310535,3346976,978301,154825,79456,37.19,28.88,8.44,6856,556192,4799.054601981637,987915,8524.139194948306
Belgium,2021-05-06,11589616,4472241,3435474,1056370,161706,87382,38.59,29.64,9.11,7540,611673,5277.767615424014,1053259,9087.954251460964
Belgium,2021-05-07,11589616,4627658,3536224,1115526,155417,97830,39.93,30.51,9.63,8441,684809,5908.8152704973145,1136713,9808.029877780247
Belgium,2021-05-08,11589616,4717909,3616854,1126868,90251,103961,40.71,31.21,9.72,8970,727726,6279.1208958088,1180672,10187.326310034776
Belgium,2021-05-09,11589616,4725853,3624714,1126989,7944,104578,40.78,31.28,9.72,9023,732048,6316.41289927121,1182299,10201.364738918011
Belgium,2021-05-10,11589616,4809896,3704195,1132935,84043,105327,41.5,31.96,9.78,9088,737289,6361.634414807187,1203170,10381.44835859963
Belgium,2021-05-11,11589616,4878614,3762984,1144107,68718,103272,42.09,32.47,9.87,8911,722904,6237.514685559901,1218913,10517.285473479018
Belgium,2021-05-12,11589616,4971834,3827551,1174040,93220,94471,42.9,33.03,10.13,8151,661299,5705.961267396608,1217491,10505.015869378243
Belgium,2021-05-13,11589616,5090718,3866097,1254720,118884,88354,43.92,33.36,10.83,7624,618477,5336.475341374555,1230150,10614.24295679857
Belgium,2021-05-14,11589616,5235947,3908308,1358755,145229,86898,45.18,33.72,11.72,7498,608289,5248.569063893057,1293098,11157.384334390372
Belgium,2021-05-15,11589616,5323895,3941122,1414174,87948,86569,45.94,34.01,12.2,7470,605986,5228.69782743449,1333712,11507.81872324329
Belgium,2021-05-16,11589616,5329971,3943387,1418024,6076,86303,45.99,34.03,12.24,7447,604118,5212.579950880167,1336166,11528.992850151377
Belgium,2021-05-17,11589616,5438740,4029789,1443935,108769,89835,46.93,34.77,12.46,7751,628844,5425.926104885615,1366133,11787.5605196928
Belgium,2021-05-18,11589616,5571917,4132270,1477687,133177,99043,48.08,35.65,12.75,8546,693303,5982.105015386187,1416207,12219.619700946088
Belgium,2021-05-19,11589616,5713272,4210351,1545047,141355,105920,49.3,36.33,13.33,9139,741438,6397.433702721471,1402737,12103.394970118079
Belgium,2021-05-20,11589616,5860015,4279504,1627900,146743,109900,50.56,36.93,14.05,9483,769297,6637.812676451058,1387774,11974.288017825613
Belgium,2021-05-21,11589616,5988073,4349271,1689764,128058,107447,51.67,37.53,14.58,9271,752126,6489.654186989457,1360415,11738.223250882515
Belgium,2021-05-22,11589616,6077053,4393554,1735019,88980,107594,52.44,37.91,14.97,9284,753158,6498.55870979677,1359144,11727.25653723126
Belgium,2021-05-23,11589616,6086607,4400370,1737798,9554,108091,52.52,37.97,14.99,9327,756636,6528.568332203587,1360754,11741.148283083754
Belgium,2021-05-24,11589616,6148572,4426791,1774344,61965,101405,53.05,38.2,15.31,8750,709832,6124.724063333936,1338676,11550.650168219552
Belgium,2021-05-25,11589616,6248337,4486391,1821415,99765,96631,53.91,38.71,15.72,8338,676420,5836.431509033604,1369723,11818.536524419791
Belgium,2021-05-26,11589616,6370888,4522183,1913185,122551,93945,54.97,39.02,16.51,8106,657616,5674.182820207331,1399054,12071.616522928802
Belgium,2021-05-27,11589616,6510703,4563356,2016179,139815,92955,56.18,39.37,17.4,8021,650688,5614.4051709737405,1419985,12252.2178474248
Belgium,2021-05-28,11589616,6622865,4602226,2093235,112162,90685,57.14,39.71,18.06,7825,634792,5477.247908817687,1386918,11966.902095807143
Belgium,2021-05-29,11589616,6713810,4645301,2143522,90945,90965,57.93,40.08,18.5,7849,636757,5494.202741488588,1389915,11992.761451285358
Belgium,2021-05-30,11589616,6725262,4649709,2150685,11452,91236,58.03,40.12,18.56,7872,638655,5510.5794704500995,1395291,12039.147802653686
Belgium,2021-05-31,11589616,6845516,4715670,2208246,120254,99563,59.07,40.69,19.05,8591,696944,6013.5210692054,1406776,12138.245132539336
Belgium,2021-06-01,11589616,6948707,4779867,2256153,103191,100053,59.96,41.24,19.47,8633,700370,6043.082014106421,1376790,11879.513523140025
Belgium,2021-06-02,11589616,7116775,4860659,2346495,168068,106555,61.41,41.94,20.25,9194,745887,6435.821514707649,1403503,12110.00433491498
Belgium,2021-06-03,11589616,7303656,4953449,2443865,186881,113279,63.02,42.74,21.09,9774,792953,6841.926427933419,1443641,12456.33159890716
Belgium,2021-06-04,11589616,7456522,5035165,2517730,152866,119094,64.34,43.45,21.72,10276,833657,7193.137374007905,1468449,12670.385282825591
Belgium,2021-06-05,11589616,7595346,5124330,2569276,138824,125934,65.54,44.21,22.17,10866,881536,7606.257187468506,1518293,13100.459928957094
Belgium,2021-06-06,11589616,7626434,5150052,2575168,31088,128739,65.8,44.44,22.22,11108,901172,7775.684716387497,1539827,13286.264186837598
Belgium,2021-06-07,11589616,7796998,5249581,2654702,170564,135926,67.28,45.3,22.91,11728,951482,8209.780203244009,1648426,14223.301272449407
Belgium,2021-06-08,11589616,7945602,5333470,2735526,148604,142414,68.56,46.02,23.6,12288,996895,8601.622348833645,1697265,14644.704362940067
Belgium,2021-06-09,11589616,8142011,5426576,2845069,196409,146462,70.25,46.82,24.55,12637,1025236,8846.160217905408,1771123,15281.981732613058
Belgium,2021-06-10,11589616,8336689,5507707,2963014,194678,147576,71.93,47.52,25.57,12733,1033033,8913.435958533915,1825986,15755.362386467335
Belgium,2021-06-11,11589616,8532330,5596594,3073179,195641,153687,73.62,48.29,26.52,13261,1075808,9282.51634911804,1909465,16475.653723125943
Belgium,2021-06-12,11589616,8675212,5674855,3144573,142882,154267,74.85,48.96,27.13,13311,1079866,9317.530451397182,1961402,16923.787638865688
Belgium,2021-06-13,11589616,8698975,5690393,3153214,23763,153220,75.06,49.1,27.21,13220,1072541,9254.32732197512,1973713,17030.012038362616
Belgium,2021-06-14,11589616,8852647,5768665,3241976,153672,150807,76.38,49.77,27.97,13012,1055649,9108.57615990038,2007131,17318.356363144387
Belgium,2021-06-15,11589616,9003488,5862501,3325357,150841,151127,77.69,50.58,28.69,13040,1057886,9127.877921063131,2054781,17729.500269896776
Belgium,2021-06-16,11589616,9186708,5983231,3404185,183220,149242,79.27,51.63,29.37,12877,1044697,9014.077774449128,2069933,17860.237992354538
Belgium,2021-06-17,11589616,9375481,6120551,3460372,188773,148399,80.9,52.81,29.86,12804,1038792,8963.126992300695,2071825,17876.56295083461
Belgium,2021-06-18,11589616,9568127,6258943,3520143,192646,147971,82.56,54,30.37,12768,1035797,8937.284893649627,2111605,18219.801242767666
Belgium,2021-06-19,11589616,9693805,6355152,3552046,125678,145513,83.64,54.83,30.65,12555,1018593,8788.841666540116,2098459,18106.3721179373
Belgium,2021-06-20,11589616,9725735,6385665,3553923,31930,146680,83.92,55.1,30.66,12656,1026760,8859.309920190626,2099301,18113.637242165747
Belgium,2021-06-21,11589616,9844082,6468424,3592459,118347,141634,84.94,55.81,31,12221,991435,8554.511210725188,2047084,17663.087370625566
Belgium,2021-06-22,11589616,9952212,6529841,3648265,108130,135532,85.87,56.34,31.48,11694,948724,8185.983038609736,2006610,17313.860959672867
Belgium,2021-06-23,11589616,10136029,6652810,3712397,183817,135617,87.46,57.4,32.03,11702,949321,8191.134201512803,1994018,17205.21197596193
Belgium,2021-06-24,11589616,10317028,6778550,3773184,180999,134507,89.02,58.49,32.56,11606,941547,8124.056914396474,1980339,17087.18390669717
Belgium,2021-06-25,11589616,10481519,6896248,3825080,164491,130485,90.44,59.5,33,11259,913392,7881.123930249286,1949189,16818.408823898913
Belgium,2021-06-26,11589616,10596508,6966915,3875071,114989,128958,91.43,60.11,33.44,11127,902703,7788.894817567727,1921296,16577.736484107845
Belgium,2021-06-27,11589616,10631161,6995395,3881979,34653,129347,91.73,60.36,33.5,11161,905426,7812.389987726945,1932186,16671.69990791757
Belgium,2021-06-28,11589616,10750536,7063382,3937141,119375,129493,92.76,60.95,33.97,11173,906454,7821.259996879966,1897889,16375.771207605154
Belgium,2021-06-29,11589616,10871554,7121278,4006156,121018,131335,93.8,61.45,34.57,11332,919342,7932.462991008503,1868066,16118.446029618239
Belgium,2021-06-30,11589616,10996258,7206223,4052625,124704,122890,94.88,62.18,34.97,10603,860229,7422.41157946907,1809550,15613.545780981873
Belgium,2021-07-01,11589616,11132305,7297791,4101238,136047,116468,96.05,62.97,35.39,10049,815277,7034.547132536574,1756824,15158.60404693305
Belgium,2021-07-02,11589616,11245873,7374051,4142286,113568,109193,97.03,63.63,35.74,9422,764354,6595.162428159829,1677746,14476.286358409114
Belgium,2021-07-03,11589616,11334522,7411485,4194404,88649,105431,97.8,63.95,36.19,9097,738014,6367.890014647595,1640717,14156.784832215322
Belgium,2021-07-04,11589616,11348613,7418842,4201189,14091,102493,97.92,64.01,36.25,8844,717452,6190.472574760027,1622878,14002.862562486971
Belgium,2021-07-05,11589616,11468119,7443063,4299671,119506,102512,98.95,64.22,37.1,8845,717583,6191.602896938087,1624037,14012.862893818054
Belgium,2021-07-06,11589616,11582487,7465589,4393796,114368,101562,99.94,64.42,37.91,8763,710933,6134.223946677785,1630275,14066.686937686289
