location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-20,11589616,176811,176098,749,21361,15236,1.53,1.52,0.01,1315,106654,920.254821212368,170419,1470.4456126932937
Belgium,2021-01-21,11589616,206935,206221,763,30124,16222,1.79,1.78,0.01,1400,113555,979.7995032794875,192356,1659.7271212437065
Belgium,2021-01-22,11589616,236692,235946,824,29757,17142,2.04,2.04,0.01,1479,119994,1035.3578582758912,212864,1836.678626798334
Belgium,2021-01-23,11589616,245009,244256,842,8317,17593,2.11,2.11,0.01,1518,123149,1062.580503098636,217974,1880.7698201562503
Belgium,2021-01-24,11589616,246884,246131,842,1875,17389,2.13,2.12,0.01,1500,121723,1050.2763853435697,219448,1893.4881017628195
Belgium,2021-01-25,11589616,258146,257393,846,11262,17422,2.23,2.22,0.01,1503,121953,1052.2609204653545,225129,1942.506119270906
Belgium,2021-01-26,11589616,270837,268371,2567,12691,16484,2.34,2.32,0.02,1422,115387,995.6067569451827,222109,1916.4483102805132
Belgium,2021-01-27,11589616,287332,281453,6005,16495,15789,2.48,2.43,0.05,1362,110521,953.620896499073,217175,1873.875717711441
Belgium,2021-01-28,11589616,310408,297046,13508,23076,14782,2.68,2.56,0.12,1275,103473,892.8078376367259,217028,1872.6073409162134
Belgium,2021-01-29,11589616,331473,309178,22466,21065,13540,2.86,2.67,0.19,1168,94781,817.8096668604034,214775,1853.1675251362944
Belgium,2021-01-30,11589616,335948,310779,25351,4475,12991,2.9,2.68,0.22,1121,90939,784.6593019130229,214088,1847.2398050116587
Belgium,2021-01-31,11589616,336852,311355,25679,904,12853,2.91,2.69,0.22,1109,89968,776.2811123336614,211691,1826.5574976772311
Belgium,2021-02-01,11589616,344540,315284,29439,7688,12342,2.97,2.72,0.25,1065,86394,745.4431622238391,208347,1797.7040826891937
Belgium,2021-02-02,11589616,368456,325434,43215,23916,13946,3.18,2.81,0.37,1203,97619,842.2971045805142,213006,1837.9038615256968
Belgium,2021-02-03,11589616,399168,335513,63858,30712,15977,3.44,2.89,0.55,1379,111836,964.9672603475387,222357,1918.5881568466118
Belgium,2021-02-04,11589616,432989,345449,87743,33821,17512,3.74,2.98,0.76,1511,122581,1057.6795641891845,226054,1950.4874018259104
Belgium,2021-02-05,11589616,463620,353464,110384,30631,18878,4,3.05,0.95,1629,132147,1140.2189684282896,226928,1958.028635288693
Belgium,2021-02-06,11589616,470109,354723,115627,6489,19166,4.06,3.06,1,1654,134161,1157.596593364267,225100,1942.2558952772897
Belgium,2021-02-07,11589616,473485,355036,118690,3376,19519,4.09,3.06,1.02,1684,136633,1178.9260317166677,226601,1955.2071440503294
Belgium,2021-02-08,11589616,483571,357386,126426,10086,19862,4.17,3.08,1.09,1714,139031,1199.6169674646685,225425,1945.0601296885075
Belgium,2021-02-09,11589616,511174,365466,145960,27603,20388,4.41,3.15,1.26,1759,142718,1231.4299283082373,240337,2073.7270328887516
Belgium,2021-02-10,11589616,536499,372029,164736,25325,19619,4.63,3.21,1.42,1693,137331,1184.9486643906062,249167,2149.915924738145
Belgium,2021-02-11,11589616,572598,380030,192834,36099,19944,4.94,3.28,1.66,1721,139609,1204.6041905098496,262190,2262.283754699034
Belgium,2021-02-12,11589616,606929,386527,220692,34331,20473,5.24,3.34,1.9,1766,143309,1236.529320729867,275456,2376.7482891581567
Belgium,2021-02-13,11589616,615541,387102,228742,8612,20776,5.31,3.34,1.97,1793,145432,1254.8474427452988,279593,2412.444036109566
Belgium,2021-02-14,11589616,617457,387175,230585,1916,20567,5.33,3.34,1.99,1775,143972,1242.2499589287515,280605,2421.1759906454195
Belgium,2021-02-15,11589616,631083,389227,242159,13626,21073,5.45,3.36,2.09,1818,147512,1272.7945429770928,286543,2472.411510441761
Belgium,2021-02-16,11589616,645548,393249,252607,14465,19196,5.57,3.39,2.18,1656,134374,1159.434445455311,277092,2390.8643737635484
Belgium,2021-02-17,11589616,665250,400375,265193,19702,18393,5.74,3.45,2.29,1587,128751,1110.9168759344573,266082,2295.8655403250636
Belgium,2021-02-18,11589616,693008,411294,282032,27758,17201,5.98,3.55,2.43,1484,120410,1038.94727832225,260019,2243.5514688320995
Belgium,2021-02-19,11589616,723661,429026,294968,30653,16676,6.24,3.7,2.55,1439,116732,1007.2119732008377,260041,2243.741293930705
Belgium,2021-02-20,11589616,729586,433377,296544,5925,16292,6.3,3.74,2.56,1406,114045,984.0274259302465,259477,2238.8748686755457
Belgium,2021-02-21,11589616,731738,435266,296807,2152,16326,6.31,3.76,2.56,1409,114281,986.0637315334693,258253,2228.3136904622206
Belgium,2021-02-22,11589616,744273,444987,299621,12535,16170,6.42,3.84,2.59,1395,113190,976.6501323253506,260702,2249.444675302443
Belgium,2021-02-23,11589616,764135,457154,307320,19862,16941,6.59,3.94,2.65,1462,118587,1023.2176803787115,252961,2182.6521258340226
Belgium,2021-02-24,11589616,787147,471977,315514,23012,17414,6.79,4.07,2.72,1503,121897,1051.7777293052677,250648,2162.694605239725
Belgium,2021-02-25,11589616,818669,494635,324380,31522,17952,7.06,4.27,2.8,1549,125661,1084.255077993956,246071,2123.202356316206
Belgium,2021-02-26,11589616,850339,519623,331073,31670,18097,7.34,4.48,2.86,1561,126678,1093.0301745976744,243410,2100.242147798512
Belgium,2021-02-27,11589616,854701,523217,331842,4362,17874,7.37,4.51,2.86,1542,125115,1079.5439641831101,239160,2063.5713901133568
Belgium,2021-02-28,11589616,855530,523800,332088,829,17685,7.38,4.52,2.87,1526,123792,1068.1285730260606,238073,2054.19230455953
Belgium,2021-03-01,11589616,868892,534456,334794,13362,17803,7.5,4.61,2.89,1536,124619,1075.2642710509133,237809,2051.9144033762636
Belgium,2021-03-02,11589616,892270,551072,341557,23378,18305,7.7,4.75,2.95,1579,128135,1105.601773173503,246722,2128.8194535522143
Belgium,2021-03-03,11589616,921971,574792,347540,29701,19261,7.96,4.96,3,1662,134824,1163.3172315631512,256721,2215.0949608684186
Belgium,2021-03-04,11589616,970972,615386,355947,49001,21758,8.38,5.31,3.07,1877,152303,1314.133272405229,277964,2398.388350399185
Belgium,2021-03-05,11589616,1014659,652709,362314,43687,23474,8.75,5.63,3.13,2025,164320,1417.8209183117026,290998,2510.851092909377
Belgium,2021-03-06,11589616,1022888,660347,362907,8229,24027,8.83,5.7,3.13,2073,168187,1451.1869935984075,293302,2530.7309577815176
Belgium,2021-03-07,11589616,1024358,661640,363084,1470,24118,8.84,5.71,3.13,2081,168828,1456.7178066986862,292620,2524.846379724747
Belgium,2021-03-08,11589616,1041568,676890,365044,17210,24668,8.99,5.84,3.15,2128,172676,1489.9199421275046,297295,2565.184213178418
Belgium,2021-03-09,11589616,1070104,698404,372068,28536,25405,9.23,6.03,3.21,2192,177834,1534.4252993369237,305969,2640.0270725104265
Belgium,2021-03-10,11589616,1105790,725081,381084,35686,26260,9.54,6.26,3.29,2266,183819,1586.0663545711955,318643,2749.3835861343464
Belgium,2021-03-11,11589616,1159521,768924,390972,53731,26936,10,6.63,3.37,2324,188549,1626.8787507713803,340852,2941.012023176609
Belgium,2021-03-12,11589616,1203382,799578,404183,43861,26960,10.38,6.9,3.49,2326,188723,1628.3800947330783,353043,3046.201013044781
Belgium,2021-03-13,11589616,1212973,807121,406236,9591,27155,10.47,6.96,3.51,2343,190085,1640.131994019474,358272,3091.3189876178817
Belgium,2021-03-14,11589616,1214387,807263,407508,1414,27147,10.48,6.97,3.52,2342,190029,1639.6488028593874,358857,3096.3666095580734
Belgium,2021-03-15,11589616,1244772,833030,412127,30385,29029,10.74,7.19,3.56,2505,203204,1753.328151683369,375880,3243.248093810874
Belgium,2021-03-16,11589616,1291369,875496,416261,46597,31609,11.14,7.55,3.59,2727,221265,1909.16592922492,399099,3443.5912285618438
Belgium,2021-03-17,11589616,1339204,914620,424972,47835,33345,11.56,7.89,3.67,2877,233414,2013.9925257230266,417233,3600.058880294222
Belgium,2021-03-18,11589616,1413767,972660,441495,74563,36321,12.2,8.39,3.81,3134,254246,2193.739637275299,442795,3820.6183880466792
Belgium,2021-03-19,11589616,1480976,1021282,460082,67209,39656,12.78,8.81,3.97,3422,277594,2395.195837377183,466317,4023.5759321102614
Belgium,2021-03-20,11589616,1503109,1042071,461429,22133,41448,12.97,8.99,3.98,3576,290136,2503.41340040947,480221,4143.545394428944
Belgium,2021-03-21,11589616,1504011,1042462,461940,902,41375,12.98,8.99,3.99,3570,289624,2498.9956526601054,479653,4138.644455519493
Belgium,2021-03-22,11589616,1536410,1069742,467059,32399,41663,13.26,9.23,4.03,3595,291638,2516.3732775960825,494842,4269.701429279452
Belgium,2021-03-23,11589616,1584170,1111949,472612,47760,41829,13.67,9.59,4.08,3609,292801,2526.4081225814557,514066,4435.574051806376
Belgium,2021-03-24,11589616,1645673,1163045,483020,61503,43781,14.2,10.04,4.17,3778,306469,2644.3412792969157,539883,4658.333805019942
Belgium,2021-03-25,11589616,1722919,1220764,502547,77246,44165,14.87,10.53,4.34,3811,309152,2667.4913129132146,563398,4861.230950188514
Belgium,2021-03-26,11589616,1791452,1270645,521201,68533,44354,15.46,10.96,4.5,3827,310476,2678.9153324838376,588070,5074.11116986102
Belgium,2021-03-27,11589616,1813554,1289013,524935,22102,44349,15.65,11.12,4.53,3827,310445,2678.647851663075,600581,5182.061252072545
Belgium,2021-03-28,11589616,1815888,1290402,525880,2334,44554,15.67,11.13,4.54,3844,311877,2691.003739899579,601501,5189.999392559685
Belgium,2021-03-29,11589616,1839292,1308612,531074,23404,43269,15.87,11.29,4.58,3733,302882,2613.3911598106442,594520,5129.764437406727
Belgium,2021-03-30,11589616,1871197,1334885,536706,31905,41004,16.15,11.52,4.63,3538,287027,2476.587662611082,579828,5002.995785192538
Belgium,2021-03-31,11589616,1955599,1408169,547826,84402,44275,16.87,12.15,4.73,3820,309926,2674.1697050186995,616395,5318.510984315615
Belgium,2021-04-01,11589616,2056875,1484879,572408,101276,47708,17.75,12.81,4.94,4116,333956,2881.5104831773547,643108,5549.00179609057
Belgium,2021-04-02,11589616,2138732,1549285,590341,81857,49611,18.45,13.37,5.09,4281,347280,2996.47546562371,657756,5675.390798107547
Belgium,2021-04-03,11589616,2159509,1568722,591715,20777,49422,18.63,13.54,5.11,4264,345955,2985.042817639515,656400,5663.690669302589
Belgium,2021-04-04,11589616,2159586,1568734,591780,77,49100,18.63,13.54,5.11,4237,343698,2965.5684882053038,655575,5656.572228104883
Belgium,2021-04-05,11589616,2174162,1580680,594411,14576,47839,18.76,13.64,5.13,4128,334870,2889.3968531830565,637752,5502.788012993701
Belgium,2021-04-06,11589616,2220837,1618293,603501,46675,49949,19.16,13.96,5.21,4310,349640,3016.8385216559377,636667,5493.42618426702
Belgium,2021-04-07,11589616,2268471,1656270,613213,47634,44696,19.57,14.29,5.29,3857,312872,2699.589011404692,622798,5373.758716423392
Belgium,2021-04-08,11589616,2393612,1765142,629483,125141,48105,20.65,15.23,5.43,4151,336737,2905.506101323806,670693,5787.016584501161
Belgium,2021-04-09,11589616,2526833,1883734,644163,133221,55443,21.8,16.25,5.56,4784,388101,3348.6959360862347,735381,6345.171401709945
Belgium,2021-04-10,11589616,2594742,1947700,648133,67909,62176,22.39,16.81,5.59,5365,435233,3755.3703246078217,781188,6740.4131422473365
Belgium,2021-04-11,11589616,2598610,1951258,648444,3868,62718,22.42,16.84,5.6,5412,439024,3788.0806404629802,782722,6753.649128668284
Belgium,2021-04-12,11589616,2647139,1990840,657391,48529,67568,22.84,17.18,5.67,5830,472977,4081.0411665062934,807847,6970.43801968935
Belgium,2021-04-13,11589616,2719300,2054781,665662,72161,71209,23.46,17.73,5.74,6144,498463,4300.944914827204,848103,7317.7834364831415
Belgium,2021-04-14,11589616,2819585,2130495,690234,100285,78731,24.33,18.38,5.96,6793,551114,4755.2395178580555,863986,7454.828529262747
Belgium,2021-04-15,11589616,2930814,2215200,716760,111229,76743,25.29,19.11,6.18,6622,537202,4635.201028230789,873939,7540.707129554595
Belgium,2021-04-16,11589616,3024492,2291637,734001,93678,71094,26.1,19.77,6.33,6134,497659,4294.00767031453,885760,7642.703606400764
Belgium,2021-04-17,11589616,3082520,2343914,739752,58028,69683,26.6,20.22,6.38,6013,487778,4208.750315799937,923011,7964.120640407758
Belgium,2021-04-18,11589616,3088485,2349812,739819,5965,69982,26.65,20.28,6.38,6038,489875,4226.844099062471,928899,8014.9247395254515
Belgium,2021-04-19,11589616,3149336,2406373,744109,60851,71742,27.17,20.76,6.42,6190,502197,4333.163411108703,975174,8414.204577614997
Belgium,2021-04-20,11589616,3199319,2453338,747130,49983,68574,27.61,21.17,6.45,5917,480019,4141.802454887203,978482,8442.747369714407
Belgium,2021-04-21,11589616,3290922,2540512,751559,91603,67334,28.4,21.92,6.48,5810,471337,4066.8905682466097,1022451,8822.130086104666
Belgium,2021-04-22,11589616,3385650,2629461,757338,94728,64977,29.21,22.69,6.53,5606,454836,3924.513115878904,992038,8559.714144109694
Belgium,2021-04-23,11589616,3456740,2693709,764181,71090,61750,29.83,23.24,6.59,5328,432248,3729.6145100924828,929907,8023.622180407013
Belgium,2021-04-24,11589616,3502844,2738138,765857,46104,60046,30.22,23.63,6.61,5181,420324,3626.729306648296,908102,7835.479622448233
Belgium,2021-04-25,11589616,3509117,2744396,765872,6273,60090,30.28,23.68,6.61,5185,420632,3629.3868580287735,910507,7856.230957091245
Belgium,2021-04-26,11589616,3571724,2800287,772588,62607,60341,30.82,24.16,6.67,5206,422388,3644.538352262922,924585,7977.701763371625
Belgium,2021-04-27,11589616,3624317,2838472,786997,52593,60714,31.27,24.49,6.79,5239,424998,3667.0585116883944,905017,7808.860966575597
Belgium,2021-04-28,11589616,3718490,2917674,802071,94173,61081,32.08,25.17,6.92,5270,427568,3689.233534570947,898905,7756.124102817557
Belgium,2021-04-29,11589616,3823804,3004792,821466,105314,62593,32.99,25.93,7.09,5401,438154,3780.5739206544895,892990,7705.087036533394
Belgium,2021-04-30,11589616,3905493,3065093,843701,81689,64108,33.7,26.45,7.28,5532,448753,3872.0264761144804,881001,7601.640986206963
Belgium,2021-05-01,11589616,3952619,3104752,851664,47126,64254,34.1,26.79,7.35,5544,449775,3880.844714786064,870099,7507.5740214343605
Belgium,2021-05-02,11589616,3956186,3108229,851759,3567,63867,34.14,26.82,7.35,5511,447069,3857.496227657586,867701,7486.88308568636
Belgium,2021-05-03,11589616,4034543,3174249,866685,78357,66117,34.81,27.39,7.48,5705,462819,3993.3937414319853,885207,7637.932093694908
Belgium,2021-05-04,11589616,4116356,3240506,885501,81813,70291,35.52,27.96,7.64,6065,492039,4245.515986034395,917037,7912.57449772279
Belgium,2021-05-05,11589616,4269382,3323479,959191,153026,78699,36.84,28.68,8.28,6790,550892,4753.324010044854,978460,8442.557544615802
Belgium,2021-05-06,11589616,4428103,3410566,1035481,158721,86328,38.21,29.43,8.93,7449,604299,5214.141693736877,1042453,8994.715614391365
Belgium,2021-05-07,11589616,4579595,3508814,1093118,151492,96300,39.51,30.28,9.43,8309,674102,5816.4308463714415,1122855,9688.457322485923
Belgium,2021-05-08,11589616,4669224,3589135,1104122,89629,102372,40.29,30.97,9.53,8833,716605,6183.164308463714,1166380,10064.009023249779
Belgium,2021-05-09,11589616,4677117,3596963,1104218,7893,102990,40.36,31.04,9.53,8886,720931,6220.490825580417,1168000,10077.987053238003
Belgium,2021-05-10,11589616,4756303,3672194,1109489,79186,103109,41.04,31.69,9.57,8897,721760,6227.643780432415,1184579,10221.0375218644
Belgium,2021-05-11,11589616,4820585,3727494,1119514,64282,100604,41.59,32.16,9.66,8681,704229,6076.379062084542,1196268,10321.895048118937
Belgium,2021-05-12,11589616,4903153,3785320,1145239,82568,90539,42.31,32.66,9.88,7812,633771,5468.438298559677,1184663,10221.762308604531
Belgium,2021-05-13,11589616,4979001,3809834,1196831,75848,78700,42.96,32.87,10.33,6791,550898,4753.375780526292,1155197,9967.517474263168
European Union,2020-12-21,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-22,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-23,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-24,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-25,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-26,444919060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
European Union,2020-12-27,444919060,56393,56380,13,NA,NA,0.01,0.01,0,NA,NA,NA,NA,NA
European Union,2020-12-28,444919060,94924,93780,50,38531,38531,0.02,0.02,0,87,NA,NA,NA,NA
European Union,2020-12-29,444919060,187413,184177,778,92489,65510,0.04,0.04,0,147,NA,NA,NA,NA
European Union,2020-12-30,444919060,332180,327496,899,144767,91929,0.07,0.07,0,207,NA,NA,NA,NA
European Union,2020-12-31,444919060,441220,431499,1048,109040,96207,0.1,0.1,0,216,NA,NA,NA,NA
European Union,2021-01-01,444919060,475598,465870,1055,34378,83841,0.11,0.1,0,188,NA,NA,NA,NA
European Union,2021-01-02,444919060,581914,571903,1340,106316,87587,0.13,0.13,0,197,NA,NA,NA,NA
European Union,2021-01-03,444919060,674513,657607,1345,92599,88303,0.15,0.15,0,198,618120,138.9286401890717,NA,NA
European Union,2021-01-04,444919060,951900,927906,1396,277387,122425,0.21,0.21,0,275,856976,192.6139104941919,NA,NA
European Union,2021-01-05,444919060,1268001,1236137,1426,316101,154370,0.28,0.28,0,347,1080588,242.8729396308623,NA,NA
European Union,2021-01-06,444919060,1527327,1484958,1434,259326,170735,0.34,0.33,0,384,1195147,268.6212184301567,NA,NA
European Union,2021-01-07,444919060,1924962,1857511,1444,397635,211963,0.43,0.42,0,476,1483742,333.4858254892474,NA,NA
European Union,2021-01-08,444919060,2296423,2225667,1773,371461,260118,0.52,0.5,0,585,1820825,409.2485945645934,NA,NA
European Union,2021-01-09,444919060,2491143,2420339,1821,194720,272747,0.56,0.54,0,613,1909229,429.1182760298019,NA,NA
European Union,2021-01-10,444919060,2738778,2614818,1840,247635,294895,0.62,0.59,0,663,2064265,463.96416462805615,2682385,602.8928048171279
European Union,2021-01-11,444919060,3174966,3040313,1893,436188,317581,0.71,0.68,0,714,2223066,499.6562745592423,3080042,692.2701850534343
European Union,2021-01-12,444919060,3642469,3495986,1954,467503,339210,0.82,0.79,0,762,2374468,533.6853853822311,3455056,776.5583250130934
European Union,2021-01-13,444919060,4243375,4044708,2157,600906,388007,0.95,0.91,0,872,2716048,610.4589000974694,3911195,879.0801185276262
European Union,2021-01-14,444919060,4776108,4557721,2343,532733,407307,1.07,1.02,0,915,2851146,640.8235241708908,4334888,974.3093496601382
European Union,2021-01-15,444919060,5300157,5063775,3111,524049,429105,1.19,1.14,0,964,3003734,675.1192003327527,4824559,1084.3677948973461
European Union,2021-01-16,444919060,5521093,5276608,4120,220936,432850,1.24,1.19,0,973,3029950,681.0115080257519,4939179,1110.129784055554
European Union,2021-01-17,444919060,5809281,5518972,30003,288188,438643,1.31,1.24,0.01,986,3070503,690.1261995833579,5134768,1154.0903642114142
European Union,2021-01-18,444919060,6295903,6078177,69183,486622,445848,1.42,1.37,0.02,1002,3120937,701.461744524948,5344003,1201.1180190841903
European Union,2021-01-19,444919060,6855613,6559324,146496,559710,459021,1.54,1.47,0.03,1032,3213144,722.1861882024115,5587612,1255.8715735846426
European Union,2021-01-20,444919060,7472271,7036565,251781,616658,461271,1.68,1.58,0.06,1037,3228896,725.726607441812,5944944,1336.1855075392814
European Union,2021-01-21,444919060,8102485,7519660,382674,630214,475197,1.82,1.69,0.09,1068,3326377,747.6364352653267,6177523,1388.4599594362176
European Union,2021-01-22,444919060,8640927,7945513,471685,538442,477253,1.94,1.79,0.11,1073,3340770,750.8714056889359,6344504,1425.9906060216886
European Union,2021-01-23,444919060,8920110,8127119,568913,279183,485574,2,1.83,0.13,1091,3399017,763.9630003713485,6428967,1444.9745083971004
European Union,2021-01-24,444919060,9362134,8453474,663482,442024,507550,2.1,1.9,0.15,1141,3552853,798.5391769909791,6623356,1488.665376574337
European Union,2021-01-25,444919060,9856115,8833811,879037,493981,508602,2.22,1.99,0.2,1143,3560212,800.1931856998889,6681149,1501.6549302248368
European Union,2021-01-26,444919060,10471896,9175170,1145667,615781,516612,2.35,2.06,0.26,1161,3616283,812.7957026610638,6829427,1534.9818908634752
European Union,2021-01-27,444919060,11098256,9681447,1393861,626360,517998,2.49,2.18,0.31,1164,3625985,814.9763240082365,6854881,1540.7029314500485
European Union,2021-01-28,444919060,11785666,10036348,1708799,687410,526169,2.65,2.26,0.38,1183,3683181,827.8316959493711,7009558,1575.468131214698
European Union,2021-01-29,444919060,12381793,10315418,1996132,596127,534409,2.78,2.32,0.45,1201,3740866,840.7969755217949,7081636,1591.6683812107308
European Union,2021-01-30,444919060,12744807,10507430,2227193,363014,546385,2.86,2.36,0.5,1228,3824697,859.6388295884649,7223714,1623.6018299598134
European Union,2021-01-31,444919060,13401685,10875487,2516014,656878,577079,3.01,2.44,0.57,1297,4039551,907.9294108011467,7592404,1706.4685877921256
European Union,2021-02-01,444919060,13924972,11075097,2849708,523287,581265,3.13,2.49,0.64,1306,4068857,914.5162268391019,7629069,1714.7094125389908
European Union,2021-02-02,444919060,14603733,11349090,3254486,678761,590262,3.28,2.55,0.73,1327,4131837,928.6716105172029,7748120,1741.4673131782667
European Union,2021-02-03,444919060,15376900,11642246,3734516,773167,611235,3.46,2.62,0.84,1374,4278644,961.6679492220451,7904629,1776.6442732302814
European Union,2021-02-04,444919060,16210950,11967651,4243152,834050,632183,3.64,2.69,0.95,1421,4425284,994.6267530098621,8108465,1822.4584489592332
European Union,2021-02-05,444919060,16877235,12226677,4650436,666285,642206,3.79,2.75,1.05,1443,4495442,1010.3954638400971,8236308,1851.192439361892
European Union,2021-02-06,444919060,17224015,12367922,4856334,346780,639887,3.87,2.78,1.09,1438,4479208,1006.7467102892828,8303905,1866.3855398777478
European Union,2021-02-07,444919060,17837423,12690598,5147066,613408,633677,4.01,2.85,1.16,1424,4435738,996.9763938636389,8475289,1904.9058046647856
European Union,2021-02-08,444919060,18297328,12873095,5424474,459905,624622,4.11,2.89,1.22,1404,4372356,982.7306566726991,8441213,1897.2468835118011
European Union,2021-02-09,444919060,19003471,13197614,5807109,706143,628534,4.27,2.97,1.31,1413,4399738,988.8850345049277,8531575,1917.5566450221306
European Union,2021-02-10,444919060,19664800,13492017,6174049,661329,612557,4.42,3.03,1.39,1377,4287900,963.7483276171625,8566544,1925.4162768392075
European Union,2021-02-11,444919060,20654218,13978823,6675631,989418,634753,4.64,3.14,1.5,1427,4443268,998.6688365295028,8868552,1993.2955895393648
European Union,2021-02-12,444919060,21393478,14342685,7051053,739260,645178,4.81,3.22,1.58,1450,4516243,1015.0706962295569,9011685,2025.466160069654
European Union,2021-02-13,444919060,21798408,14553898,7244783,404930,653485,4.9,3.27,1.63,1469,4574393,1028.1404891936975,9053601,2034.8871994829801
European Union,2021-02-14,444919060,22476192,14937000,7539465,677784,662681,5.05,3.36,1.69,1489,4638769,1042.6096378069306,9074507,2039.5860316705696
European Union,2021-02-15,444919060,23083342,15262514,7821131,607150,683716,5.19,3.43,1.76,1537,4786014,1075.7044213839704,9158370,2058.4350780566697
European Union,2021-02-16,444919060,23771501,15642430,8129379,688159,681147,5.34,3.52,1.83,1531,4768030,1071.6623378643299,9167768,2060.5473723692576
European Union,2021-02-17,444919060,24648917,16141498,8507737,877416,712017,5.54,3.63,1.91,1600,4984117,1120.2300481350474,9272017,2083.97837575221
European Union,2021-02-18,444919060,25704250,16787327,8917241,1055333,721433,5.78,3.77,2,1621,5050032,1135.0451023608655,9493300,2133.713938890368
