date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-04-25,187191,33755,61362,0,impfzentren,0,388800,0,256800,19896714,1593923,5911228,35,27905029,2742000,6748930,256800
2021-04-25,187191,33755,61362,0,bund,21060,388800,9600,256800,20083905,1627678,5972590,35,27926089,3130800,6758530,513600
2021-04-26,317971,42496,71807,81,impfzentren,1364220,0,0,0,20401876,1670174,6044397,116,29290309,3130800,6758530,513600
2021-04-27,675402,51334,56284,461,arztpraxen,2049432,0,70,0,21077278,1721508,6100681,577,31339741,3130800,6758600,513600
2021-04-28,1008471,60163,52701,728,impfzentren,0,0,144000,0,22085749,1781671,6153382,1305,31339741,3130800,6902600,513600
2021-04-29,824117,63565,56664,886,NA,0,0,0,0,22909866,1845236,6210046,2191,31339741,3130800,6902600,513600
2021-04-30,678388,56982,66690,832,impfzentren,0,376800,60000,0,23588254,1902218,6276736,3023,31339741,3507600,6962600,513600
2021-04-30,678388,56982,66690,832,bund,0,376800,0,0,24266642,1959200,6343426,3855,31339741,3884400,6962600,513600
2021-05-01,252744,41140,39086,2576,impfzentren,1825200,0,0,0,24519386,2000340,6382512,6431,33164941,3884400,6962600,513600
2021-05-01,252744,41140,39086,2576,bund,1825200,0,0,0,24772130,2041480,6421598,9007,34990141,3884400,6962600,513600
2021-05-02,194111,37294,29995,1805,NA,0,0,0,0,24966241,2078774,6451593,10812,34990141,3884400,6962600,513600
2021-05-03,317945,70761,61409,1525,impfzentren,0,0,60000,0,25284186,2149535,6513002,12337,34990141,3884400,7022600,513600
2021-05-04,625966,62734,150199,2789,arztpraxen,1535700,0,1100270,0,25910152,2212269,6663201,15126,36525841,3884400,8122870,513600
2021-05-04,625966,62734,150199,2789,impfzentren,0,0,0,216600,26536118,2275003,6813400,17915,36525841,3884400,8122870,730200
2021-05-04,625966,62734,150199,2789,bund,0,0,0,216600,27162084,2337737,6963599,20704,36525841,3884400,8122870,946800
2021-05-05,846308,78803,211860,3903,NA,0,0,0,0,28008392,2416540,7175459,24607,36525841,3884400,8122870,946800
2021-05-06,685963,91178,200574,3940,NA,0,0,0,0,28694355,2507718,7376033,28547,36525841,3884400,8122870,946800
2021-05-07,578693,85788,210990,3707,impfzentren,0,550800,0,0,29273048,2593506,7587023,32254,36525841,4435200,8122870,946800
2021-05-07,578693,85788,210990,3707,bund,0,550800,0,0,29851741,2679294,7798013,35961,36525841,4986000,8122870,946800
2021-05-08,267124,71492,84525,1717,impfzentren,1790100,0,0,0,30118865,2750786,7882538,37678,38315941,4986000,8122870,946800
2021-05-08,267124,71492,84525,1717,bund,1790100,0,0,0,30385989,2822278,7967063,39395,40106041,4986000,8122870,946800
2021-05-09,193462,55854,34594,1067,NA,0,0,0,0,30579451,2878132,8001657,40462,40106041,4986000,8122870,946800
2021-05-10,371487,80628,130134,3715,impfzentren,0,0,112800,0,30950938,2958760,8131791,44177,40106041,4986000,8235670,946800
2021-05-11,822462,78633,175776,3444,arztpraxen,1613010,0,880430,0,31773400,3037393,8307567,47621,41719051,4986000,9116100,946800
2021-05-12,1088653,90029,224187,5153,NA,0,0,0,0,32862053,3127422,8531754,52774,41719051,4986000,9116100,946800
2021-05-13,313637,66365,44450,2261,NA,0,0,0,0,33175690,3193787,8576204,55035,41719051,4986000,9116100,946800
2021-05-14,542216,64129,138085,7423,bund,0,0,850,0,33717906,3257916,8714289,62458,41719051,4986000,9116950,946800
2021-05-15,276717,59394,56271,4273,impfzentren,1825200,550800,0,0,33994623,3317310,8770560,66731,43544251,5536800,9116950,946800
2021-05-16,198945,52427,24607,4640,bund,35100,15200,0,0,34193568,3369737,8795167,71371,43579351,5552000,9116950,946800
2021-05-17,338235,82339,121366,10662,impfzentren,0,0,98400,0,34531803,3452076,8916533,82033,43579351,5552000,9215350,946800
2021-05-18,592430,102763,172969,7655,arztpraxen,1567314,0,754440,0,35124233,3554839,9089502,89688,45146665,5552000,9969790,946800
2021-05-19,807508,98609,181459,12549,NA,0,0,0,0,35931741,3653448,9270961,102237,45146665,5552000,9969790,946800
2021-05-20,679702,95535,155927,10738,NA,0,0,0,0,36611443,3748983,9426888,112975,45146665,5552000,9969790,946800
2021-05-21,592083,83784,157038,10886,impfzentren,0,520800,115200,0,37203526,3832767,9583926,123861,45146665,6072800,10084990,946800
2021-05-22,305976,70644,83790,14716,NA,0,0,0,0,37509502,3903411,9667716,138577,45146665,6072800,10084990,946800
2021-05-23,192846,59124,23910,10096,impfzentren,1852109,0,0,0,37702348,3962535,9691626,148673,46998774,6072800,10084990,946800
2021-05-23,192846,59124,23910,10096,bund,1852109,14400,0,0,37895194,4021659,9715536,158769,48850883,6087200,10084990,946800
2021-05-24,233944,60183,20612,8111,NA,0,0,0,0,38129138,4081842,9736148,166880,48850883,6087200,10084990,946800
2021-05-25,444925,79117,102884,24925,arztpraxen,1557786,0,0,532355,38574063,4160959,9839032,191805,50408669,6087200,10084990,1479155
2021-05-25,444925,79117,102884,24925,impfzentren,0,0,513740,0,39018988,4240076,9941916,216730,50408669,6087200,10598730,1479155
2021-05-26,879927,79794,132359,77881,NA,0,0,0,0,39898915,4319870,10074275,294611,50408669,6087200,10598730,1479155
2021-05-27,732228,86784,129747,81162,NA,0,0,0,0,40631143,4406654,10204022,375773,50408669,6087200,10598730,1479155
2021-05-28,595364,84353,127100,82658,NA,0,0,0,0,41226507,4491007,10331122,458431,50408669,6087200,10598730,1479155
2021-05-29,261915,62471,56681,28208,NA,0,0,0,0,41488422,4553478,10387803,486639,50408669,6087200,10598730,1479155
2021-05-30,196605,46690,28298,10929,impfzentren,1760850,554900,0,0,41685027,4600168,10416101,497568,52169519,6642100,10598730,1479155
2021-05-30,196605,46690,28298,10929,bund,1760850,554900,0,0,41881632,4646858,10444399,508497,53930369,7197000,10598730,1479155
2021-05-31,362616,64696,67212,42485,NA,0,0,0,0,42244248,4711554,10511611,550982,53930369,7197000,10598730,1479155
2021-06-01,726062,76905,88566,84150,arztpraxen,2176062,0,0,714340,42970310,4788459,10600177,635132,56106431,7197000,10598730,2193495
2021-06-02,979779,70355,80355,102880,NA,0,0,0,0,43950089,4858814,10680532,738012,56106431,7197000,10598730,2193495
2021-06-03,468824,62465,49298,51892,NA,0,0,0,0,44418913,4921279,10729830,789904,56106431,7197000,10598730,2193495
2021-06-04,593618,69693,76938,76705,arztpraxen,0,0,383930,0,45012531,4990972,10806768,866609,56106431,7197000,10982660,2193495
2021-06-04,593618,69693,76938,76705,impfzentren,0,0,383930,0,45606149,5060665,10883706,943314,56106431,7197000,11366590,2193495
2021-06-05,268813,65355,42796,28971,NA,0,0,0,0,45874962,5126020,10926502,972285,56106431,7197000,11366590,2193495
2021-06-06,205370,40806,27284,16484,impfzentren,1566630,561180,0,0,46080332,5166826,10953786,988769,57673061,7758180,11366590,2193495
2021-06-06,205370,40806,27284,16484,bund,1566630,561180,0,0,46285702,5207632,10981070,1005253,59239691,8319360,11366590,2193495
2021-06-07,393488,80222,70553,54219,NA,0,0,0,0,46679190,5287854,11051623,1059472,59239691,8319360,11366590,2193495
2021-06-08,817686,72843,61662,67869,arztpraxen,3299401,0,792000,513600,47496876,5360697,11113285,1127341,62539092,8319360,12158590,2707095
2021-06-08,817686,72843,61662,67869,betriebe,3299401,0,0,0,48314562,5433540,11174947,1195210,65838493,8319360,12158590,2707095
2021-06-08,817686,72843,61662,67869,impfzentren,0,0,792000,0,49132248,5506383,11236609,1263079,65838493,8319360,12950590,2707095
2021-06-09,1106143,79877,61263,95329,NA,0,0,0,0,50238391,5586260,11297872,1358408,65838493,8319360,12950590,2707095
2021-06-10,915644,87916,54665,88219,NA,0,0,0,0,51154035,5674176,11352537,1446627,65838493,8319360,12950590,2707095
2021-06-11,768121,86205,66548,95135,NA,0,0,0,0,51922156,5760381,11419085,1541762,65838493,8319360,12950590,2707095
2021-06-12,274952,70131,42252,34449,NA,0,0,0,0,52197108,5830512,11461337,1576211,65838493,8319360,12950590,2707095
2021-06-13,176635,62813,25069,13744,impfzentren,1684799,0,0,0,52373743,5893325,11486406,1589955,67523292,8319360,12950590,2707095
2021-06-13,176635,62813,25069,13744,bund,1684799,13200,0,0,52550378,5956138,11511475,1603699,69208091,8332560,12950590,2707095
2021-06-14,405313,97176,65388,54813,NA,0,0,0,0,52955691,6053314,11576863,1658512,69208091,8332560,12950590,2707095
2021-06-15,748329,95109,81367,58768,NA,0,0,0,0,53704020,6148423,11658230,1717280,69208091,8332560,12950590,2707095
2021-06-16,1026739,96105,90433,75006,NA,0,0,0,0,54730759,6244528,11748663,1792286,69208091,8332560,12950590,2707095
