location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-19,11589616,157811,157306,769,19395,15431,1.36,1.36,0.01,1331,108015,931.9980920851908,155129,1338.5171691624641
Belgium,2021-01-20,11589616,179454,178500,1244,21643,15401,1.55,1.54,0.01,1329,107804,930.1774968212925,172792,1490.92083810197
Belgium,2021-01-21,11589616,209733,208757,1290,30279,16373,1.81,1.8,0.01,1413,114608,988.885222771833,194624,1679.2963632272201
Belgium,2021-01-22,11589616,239886,238869,1366,30153,17305,2.07,2.06,0.01,1493,121133,1045.185621335513,215414,1858.6810814094272
Belgium,2021-01-23,11589616,248369,247343,1387,8483,17770,2.14,2.13,0.01,1533,124388,1073.2711075155553,220642,1903.790427568955
Belgium,2021-01-24,11589616,250282,249238,1405,1913,17578,2.16,2.15,0.01,1517,123044,1061.6745196734732,222133,1916.6553922062647
Belgium,2021-01-25,11589616,261694,260634,1444,11412,17611,2.26,2.25,0.01,1520,123278,1063.69356844955,227891,1966.3377975594706
Belgium,2021-01-26,11589616,274604,271782,3226,12910,16685,2.37,2.35,0.03,1440,116793,1007.7383064287894,224808,1939.7363985139802
Belgium,2021-01-27,11589616,291362,285102,6703,16758,15987,2.51,2.46,0.06,1379,111908,965.5885061247932,219712,1895.7660029460856
Belgium,2021-01-28,11589616,315287,301126,14635,23925,15079,2.72,2.6,0.13,1301,105554,910.7635662820926,220162,1899.6487890539256
Belgium,2021-01-29,11589616,336846,313646,23708,21559,13851,2.91,2.71,0.2,1195,96960,836.6109800359219,218093,1881.7966013714347
Belgium,2021-01-30,11589616,341384,315272,26632,4538,13288,2.95,2.72,0.23,1147,93015,802.5718884905247,217403,1875.84299600608
Belgium,2021-01-31,11589616,342322,315863,26979,938,13149,2.95,2.73,0.23,1135,92040,794.1591852568714,215084,1855.8337049303445
Belgium,2021-02-01,11589616,350217,319864,30887,7895,12646,3.02,2.76,0.27,1091,88523,763.8130547207087,211801,1827.5066231702588
Belgium,2021-02-02,11589616,374883,330138,45308,24666,14326,3.23,2.85,0.39,1236,100279,865.248684684635,217072,1872.9869911134244
Belgium,2021-02-03,11589616,405877,340366,66097,30994,16359,3.5,2.94,0.57,1412,114515,988.0827803095461,226423,1953.6712864343392
Belgium,2021-02-04,11589616,440298,350406,90498,34421,17859,3.8,3.02,0.78,1541,125011,1078.6466091715206,230565,1989.410175453613
Belgium,2021-02-05,11589616,471341,358489,113496,31043,19214,4.07,3.09,0.98,1658,134495,1160.4784834976415,231455,1997.0894635335633
Belgium,2021-02-06,11589616,477891,359710,118838,6550,19501,4.12,3.1,1.03,1683,136507,1177.8388516064726,229522,1980.4107400969972
Belgium,2021-02-07,11589616,481306,360037,121926,3415,19855,4.15,3.11,1.05,1713,138984,1199.2114320267385,231024,1993.3706172836098
Belgium,2021-02-08,11589616,491553,362438,129789,10247,20191,4.24,3.13,1.12,1742,141336,1219.505460750382,229859,1983.3185154710907
Belgium,2021-02-09,11589616,519579,370645,149631,28026,20671,4.48,3.2,1.29,1784,144696,1248.4969303555874,244975,2113.745615040222
Belgium,2021-02-10,11589616,545325,377205,168846,25746,19921,4.71,3.25,1.46,1719,139448,1203.2150159246,253963,2191.297796234146
Belgium,2021-02-11,11589616,581942,385426,197259,36617,20235,5.02,3.33,1.7,1746,141644,1222.1630121308592,266655,2300.8096213023796
Belgium,2021-02-12,11589616,616966,392148,225600,35024,20804,5.32,3.38,1.95,1795,145625,1256.5127265648837,280120,2416.991210062525
Belgium,2021-02-13,11589616,625699,392732,233764,8733,21115,5.4,3.39,2.02,1822,147808,1275.3485533946941,284315,2453.1874050011666
Belgium,2021-02-14,11589616,627668,392823,235642,1969,20909,5.42,3.39,2.03,1804,146362,1262.8718673681683,285346,2462.0832993949066
Belgium,2021-02-15,11589616,641463,394857,247413,13795,21416,5.53,3.41,2.13,1848,149910,1293.4854787250933,291246,2512.9909394754754
Belgium,2021-02-16,11589616,656438,399221,258041,14975,19551,5.66,3.44,2.23,1687,136859,1180.8760531841608,281555,2429.372983539748
Belgium,2021-02-17,11589616,676542,406462,270924,20104,18745,5.84,3.51,2.34,1617,131217,1132.1945438054204,270665,2335.4095597300206
Belgium,2021-02-18,11589616,704505,417081,288274,27963,17509,6.08,3.6,2.49,1511,122563,1057.5242527448709,264207,2279.6872648757303
Belgium,2021-02-19,11589616,735830,435100,301603,31325,16981,6.35,3.75,2.6,1465,118864,1025.6077509384263,264489,2282.1204775033098
Belgium,2021-02-20,11589616,741862,439531,303217,6032,16595,6.4,3.79,2.62,1432,116163,1002.3024058778134,263971,2277.6509592725074
Belgium,2021-02-21,11589616,744061,441446,303502,2199,16628,6.42,3.81,2.62,1435,116393,1004.2869409995983,262755,2267.1588083677666
Belgium,2021-02-22,11589616,756836,451261,306465,12775,16482,6.53,3.89,2.64,1422,115373,995.485959155161,265283,2288.971437880254
Belgium,2021-02-23,11589616,777034,463243,314694,20198,17228,6.7,4,2.72,1487,120596,1040.5521632468237,257455,2221.4282164309843
Belgium,2021-02-24,11589616,800322,478145,323097,23288,17683,6.91,4.13,2.79,1526,123780,1068.0250320631849,254997,2200.2195758686053
Belgium,2021-02-25,11589616,832334,500901,332361,32012,18261,7.18,4.32,2.87,1576,127829,1102.9614786201719,250392,2160.4857313650427
Belgium,2021-02-26,11589616,864543,526158,339341,32209,18388,7.46,4.54,2.93,1587,128713,1110.588996218684,247577,2136.19674715711
Belgium,2021-02-27,11589616,868940,529756,340153,4397,18154,7.5,4.57,2.93,1566,127078,1096.4815400268656,243241,2098.783945904679
Belgium,2021-02-28,11589616,869818,530363,340424,878,17965,7.51,4.58,2.94,1550,125757,1085.0834056969618,242150,2089.3703466965603
Belgium,2021-03-01,11589616,883473,541248,343205,13655,18091,7.62,4.67,2.96,1561,126637,1092.6764096411823,242010,2088.1623687963433
Belgium,2021-03-02,11589616,907253,558129,350123,23780,18603,7.83,4.82,3.02,1605,130219,1123.5833870595886,250815,2164.1355503064124
Belgium,2021-03-03,11589616,937618,582291,356345,30365,19614,8.09,5.02,3.07,1692,137296,1184.6466699155521,261076,2252.671701978737
Belgium,2021-03-04,11589616,987564,623446,365145,49946,22176,8.52,5.38,3.15,1913,155230,1339.388638933335,283059,2442.3501175535066
Belgium,2021-03-05,11589616,1032627,661751,371917,45063,24012,8.91,5.71,3.21,2072,168084,1450.2982670003908,296797,2560.887263219075
Belgium,2021-03-06,11589616,1040974,669462,372568,8347,24576,8.98,5.78,3.21,2121,172034,1484.3805006136529,299112,2580.8620406405184
Belgium,2021-03-07,11589616,1042497,670796,372757,1523,24668,9,5.79,3.22,2128,172679,1489.9458273682235,298436,2575.0292330651855
Belgium,2021-03-08,11589616,1059898,686200,374763,17401,25204,9.15,5.92,3.23,2175,176425,1522.267864612598,303062,2614.9442742537803
Belgium,2021-03-09,11589616,1088951,707787,382249,29053,25957,9.4,6.11,3.3,2240,181698,1567.7654893829097,311917,2691.3488764424983
Belgium,2021-03-10,11589616,1125142,734754,391498,36191,26789,9.71,6.34,3.38,2311,187524,1618.0346268590781,324820,2802.68129677463
Belgium,2021-03-11,11589616,1179511,778975,401657,54369,27421,10.18,6.72,3.47,2366,191947,1656.1981000923586,347177,2995.5867390256935
Belgium,2021-03-12,11589616,1224634,810417,415365,45123,27430,10.57,6.99,3.58,2367,192007,1656.7158049067373,360091,3107.0140719071283
Belgium,2021-03-13,11589616,1234564,818139,417584,9930,27656,10.65,7.06,3.6,2386,193590,1670.3745835927612,365624,3154.755084206414
Belgium,2021-03-14,11589616,1236041,818330,418870,1477,27649,10.67,7.06,3.61,2386,193544,1669.9776765684041,366223,3159.9235039366276
Belgium,2021-03-15,11589616,1266820,844427,423554,30779,29560,10.93,7.29,3.65,2551,206922,1785.4085933477004,383347,3307.676457960298
Belgium,2021-03-16,11589616,1313722,887064,427826,46902,32110,11.34,7.65,3.69,2771,224771,1939.41714721178,406469,3507.18263659469
Belgium,2021-03-17,11589616,1361614,926120,436664,47892,33782,11.75,7.99,3.77,2915,236472,2040.3782144291927,423996,3658.4128412882706
Belgium,2021-03-18,11589616,1437133,984681,453623,75519,36803,12.4,8.5,3.91,3176,257622,2222.869161497672,449569,3879.0672615900303
Belgium,2021-03-19,11589616,1505144,1033720,472598,68011,40073,12.99,8.92,4.08,3458,280510,2420.3562913559863,472517,4077.072096262724
Belgium,2021-03-20,11589616,1527681,1054664,474195,22537,41874,13.18,9.1,4.09,3613,293117,2529.134701270517,486707,4199.509284863278
Belgium,2021-03-21,11589616,1528672,1055128,474726,991,41804,13.19,9.1,4.1,3607,292631,2524.9412922740494,486175,4194.918968842454
Belgium,2021-03-22,11589616,1561606,1082673,480115,32934,42112,13.47,9.34,4.14,3634,294786,2543.5355235238167,501708,4328.944116871517
Belgium,2021-03-23,11589616,1609719,1125003,485900,48113,42285,13.89,9.71,4.19,3649,295997,2553.984532360693,520768,4493.401679572473
Belgium,2021-03-24,11589616,1671603,1176262,496530,61884,44284,14.42,10.15,4.28,3821,309989,2674.7132950737973,546461,4715.0915095029895
Belgium,2021-03-25,11589616,1750948,1235550,516592,79345,44831,15.11,10.66,4.46,3868,313815,2707.72560540401,571437,4930.594766901682
Belgium,2021-03-26,11589616,1821185,1286043,536339,70237,45149,15.71,11.1,4.63,3896,316041,2726.9324540174584,596551,5147.288745373445
Belgium,2021-03-27,11589616,1843789,1304848,540143,22604,45158,15.91,11.26,4.66,3896,316108,2727.510557726848,609225,5256.645258997365
Belgium,2021-03-28,11589616,1846224,1306316,541111,2435,45365,15.93,11.27,4.67,3914,317552,2739.969986926228,610183,5264.911279200277
Belgium,2021-03-29,11589616,1870015,1324805,546414,23791,44058,16.14,11.43,4.71,3802,308409,2661.0804016284924,603195,5204.615925152309
Belgium,2021-03-30,11589616,1902297,1351326,552180,32282,41797,16.41,11.66,4.76,3606,292578,2524.4839863546817,588575,5078.468518715375
Belgium,2021-03-31,11589616,1987307,1424959,563563,85010,45101,17.15,12.3,4.86,3892,315704,2724.024678643365,625693,5398.737973717162
Belgium,2021-04-01,11589616,2089262,1502011,588503,101955,48331,18.03,12.96,5.08,4170,338314,2919.1131095283918,652129,5626.838714932402
Belgium,2021-04-02,11589616,2172173,1566315,607617,82911,50141,18.74,13.51,5.24,4326,350988,3028.4696231523117,667029,5755.402077169771
Belgium,2021-04-03,11589616,2193110,1585856,609053,20937,49903,18.92,13.68,5.26,4306,349321,3014.086057726158,665429,5741.596615453006
Belgium,2021-04-04,11589616,2193284,1585934,609154,174,49580,18.92,13.68,5.26,4278,347060,2994.5772146376553,664612,5734.547201563883
Belgium,2021-04-05,11589616,2208015,1598186,611655,14731,48286,19.05,13.79,5.28,4166,338000,2916.4037876664765,646409,5577.484189294969
Belgium,2021-04-06,11589616,2254990,1635996,620882,46975,50385,19.46,14.12,5.36,4347,352693,3043.1810682942387,645271,5567.665054648921
Belgium,2021-04-07,11589616,2303013,1674229,630786,48023,45101,19.87,14.45,5.44,3892,315706,2724.041935470511,631410,5448.066614113876
Belgium,2021-04-08,11589616,2430339,1784712,647679,127326,48725,20.97,15.4,5.59,4204,341077,2942.9534162305295,679391,5862.066525758921
Belgium,2021-04-09,11589616,2565743,1904253,663645,135404,56224,22.14,16.43,5.73,4851,393570,3395.8847299168497,744558,6424.354353069161
Belgium,2021-04-10,11589616,2634574,1969020,667768,68831,63066,22.73,16.99,5.76,5442,441464,3809.1339695810457,790785,6823.220027307204
Belgium,2021-04-11,11589616,2638580,1972666,668138,4006,63614,22.77,17.02,5.76,5489,445296,3842.1980503926966,792356,6836.775265030352
Belgium,2021-04-12,11589616,2687431,2012448,677246,48851,68488,23.19,17.36,5.84,5909,479416,4136.599521502697,817416,7053.003309169174
Belgium,2021-04-13,11589616,2760024,2076638,685732,72593,72148,23.81,17.92,5.92,6225,505034,4357.64222041524,857727,7400.823288709479
Belgium,2021-04-14,11589616,2860909,2152834,710424,100885,79699,24.69,18.58,6.13,6877,557896,4813.75741870999,873602,7537.799354180501
Belgium,2021-04-15,11589616,2972795,2238008,737138,111886,77494,25.65,19.31,6.36,6687,542456,4680.534713143214,883533,7623.4881293737435
Belgium,2021-04-16,11589616,3067051,2314747,754656,94256,71615,26.46,19.97,6.51,6179,501308,4325.492751442326,894878,7721.377481359175
Belgium,2021-04-17,11589616,3125271,2367142,760481,58220,70100,26.97,20.42,6.56,6049,490697,4233.936655019459,932161,8043.070624600505
Belgium,2021-04-18,11589616,3131356,2373111,760597,6085,70397,27.02,20.48,6.56,6074,492776,4251.87512683768,938072,8094.073177230376
Belgium,2021-04-19,11589616,3192581,2429908,765025,61225,72164,27.55,20.97,6.6,6227,505150,4358.643116389706,984566,8495.242637892403
Belgium,2021-04-20,11589616,3242978,2477037,768296,50397,68993,27.98,21.37,6.63,5953,482954,4167.126848723892,987988,8524.769069139133
Belgium,2021-04-21,11589616,3335048,2564508,772898,92070,67734,28.78,22.13,6.67,5844,474139,4091.0673830780934,1032035,8904.824801788083
Belgium,2021-04-22,11589616,3431627,2654995,778992,96579,65547,29.61,22.91,6.72,5656,458832,3958.9922565165234,1001288,8639.526969659737
Belgium,2021-04-23,11589616,3503825,2719920,786267,72198,62396,30.23,23.47,6.78,5384,436774,3768.66670992378,938082,8094.159461366106
Belgium,2021-04-24,11589616,3550237,2764503,788108,46412,60709,30.63,23.85,6.8,5238,424966,3666.782402454059,915663,7900.719057473518
Belgium,2021-04-25,11589616,3556598,2770816,788159,6361,60749,30.69,23.91,6.8,5242,425242,3669.1638446002007,918018,7921.038971437881
Belgium,2021-04-26,11589616,3620028,2827213,795197,63430,61064,31.24,24.39,6.86,5269,427447,3688.189496528617,932597,8046.832612918323
Belgium,2021-04-27,11589616,3673199,2865718,809878,53171,61460,31.69,24.73,6.99,5303,430221,3712.124715780057,913175,7879.251564503949
Belgium,2021-04-28,11589616,3768033,2945330,825216,94834,61855,32.51,25.41,7.12,5337,432985,3735.9736508957676,907124,7827.041033973861
Belgium,2021-04-29,11589616,3874500,3033253,845104,106467,63268,33.43,26.17,7.29,5459,442873,3821.2914043053715,901705,7780.283660821895
Belgium,2021-04-30,11589616,3956956,3093868,867908,82456,64733,34.14,26.7,7.49,5585,453131,3909.801670736977,889905,7678.468380660757
Belgium,2021-05-01,11589616,4004390,3133710,876021,47434,64879,34.55,27.04,7.56,5598,454153,3918.6199094085605,879119,7585.402311862619
Belgium,2021-05-02,11589616,4008063,3137257,876161,3673,64495,34.58,27.07,7.56,5565,451465,3895.4267337243964,876707,7564.590578324597
Belgium,2021-05-03,11589616,4087021,3203747,891266,78958,66713,35.26,27.64,7.69,5756,466993,4029.408739685595,894440,7717.598236214211
Belgium,2021-05-04,11589616,4170365,3271300,910361,83344,71024,35.98,28.23,7.85,6128,497166,4289.753862423052,927387,8001.878578203109
Belgium,2021-05-05,11589616,4325436,3355762,984703,155071,79629,37.32,28.95,8.5,6871,557403,4809.503610818512,990388,8545.477261714279
Belgium,2021-05-06,11589616,4487432,3444412,1062951,161996,87562,38.72,29.72,9.17,7555,612932,5288.630788112393,1055805,9109.922192417765
Belgium,2021-05-07,11589616,4643138,3545293,1122282,155706,98026,40.06,30.59,9.68,8458,686182,5920.662082333013,1139313,9830.46375306999
Belgium,2021-05-08,11589616,4733600,3626076,1133696,90462,104173,40.84,31.29,9.78,8988,729210,6291.925461551099,1183363,10210.54537095966
Belgium,2021-05-09,11589616,4741604,3633973,1133842,8004,104792,40.91,31.36,9.78,9042,733541,6329.2951207356655,1185006,10224.721854460062
Belgium,2021-05-10,11589616,4825226,3712962,1139866,83622,105458,41.63,32.04,9.84,9099,738205,6369.538041640034,1205198,10398.946781325629
Belgium,2021-05-11,11589616,4894161,3771888,1151129,68935,103399,42.23,32.55,9.93,8922,723796,6245.211230466997,1220962,10534.96509289005
Belgium,2021-05-12,11589616,4987600,3837025,1180738,93439,94595,43.04,33.11,10.19,8162,662164,5713.424845137233,1219567,10522.928455955745
Belgium,2021-05-13,11589616,5106674,3875618,1261575,119074,88463,44.06,33.44,10.89,7633,619242,5343.076077757883,1232174,10631.706865870276
Belgium,2021-05-14,11589616,5252204,3917920,1365848,145530,87009,45.32,33.81,11.79,7507,609066,5255.273341239262,1295248,11175.935423572275
Belgium,2021-05-15,11589616,5340288,3950803,1421345,88084,86670,46.08,34.09,12.26,7478,606688,5234.7549737627205,1335898,11526.68043531382
Belgium,2021-05-16,11589616,5346423,3953108,1425215,6135,86403,46.13,34.11,12.3,7455,604819,5218.628468794825,1338360,11547.92358953049
Belgium,2021-05-17,11589616,5455398,4039639,1451229,108975,90025,47.07,34.86,12.52,7768,630172,5437.3846381105295,1368377,11806.922679750563
Belgium,2021-05-18,11589616,5588811,4142260,1485099,133413,99236,48.22,35.74,12.81,8562,694650,5993.727488468989,1418446,12238.938718935986
Belgium,2021-05-19,11589616,5730475,4220527,1552689,141664,106125,49.44,36.42,13.4,9157,742875,6409.83273302584,1405039,12123.257578163073
Belgium,2021-05-20,11589616,5877475,4289774,1635744,147000,110114,50.71,37.01,14.11,9501,770801,6650.789810464817,1390043,11993.8658882227
Belgium,2021-05-21,11589616,6005941,4359790,1697860,128466,107677,51.82,37.62,14.65,9291,753737,6503.554561255524,1362803,11758.827902494786
Belgium,2021-05-22,11589616,6095081,4404165,1743194,89140,107828,52.59,38,15.04,9304,754793,6512.6661659885885,1361481,11747.421139751308
Belgium,2021-05-23,11589616,6104712,4411041,1745999,9631,108327,52.67,38.06,15.07,9347,758289,6542.831099839719,1363108,11761.459568634544
Belgium,2021-05-24,11589616,6166833,4437555,1782626,62121,101634,53.21,38.29,15.38,8769,711435,6138.555410291419,1341607,11575.94004840195
Belgium,2021-05-25,11589616,6266884,4497295,1829867,100051,96868,54.07,38.8,15.79,8358,678073,5850.694276669737,1372723,11844.421765138724
Belgium,2021-05-26,11589616,6389703,4533185,1921831,122819,94175,55.13,39.11,16.58,8126,659228,5688.0918228869705,1402103,12097.92455591281
Belgium,2021-05-27,11589616,6529771,4574455,2024997,140068,93185,56.34,39.47,17.47,8040,652296,5628.279659999089,1423097,12279.069470463906
Belgium,2021-05-28,11589616,6642244,4613446,2102279,112473,90900,57.31,39.81,18.14,7843,636303,5490.285441726456,1390040,11993.84000298198
Belgium,2021-05-29,11589616,6733364,4656601,2152674,91120,91183,58.1,40.18,18.57,7868,638283,5507.369700600952,1393076,12020.03586658954
Belgium,2021-05-30,11589616,6744902,4661056,2159886,11538,91456,58.2,40.22,18.64,7891,640190,5523.82408528462,1398479,12066.65518512434
Belgium,2021-05-31,11589616,6865352,4727010,2217663,120450,99788,59.24,40.79,19.13,8610,698519,6027.11082058284,1409954,12165.66623087426
Belgium,2021-06-01,11589616,6968768,4791305,2265706,103416,100269,60.13,41.34,19.55,8652,701884,6056.145432255909,1379957,11906.839708925645
Belgium,2021-06-02,11589616,7137177,4872269,2356246,168409,106782,61.58,42.04,20.33,9214,747474,6449.5148070479645,1406702,12137.606629934935
Belgium,2021-06-03,11589616,7324383,4965246,2453772,187206,113516,63.2,42.84,21.17,9795,794612,6856.240966050989,1446908,12484.520626050078
Belgium,2021-06-04,11589616,7477587,5047129,2527824,153204,119335,64.52,43.55,21.81,10297,835343,7207.684879291945,1471646,12697.970321018402
Belgium,2021-06-05,11589616,7616631,5136366,2579524,139044,126181,65.72,44.32,22.26,10887,883267,7621.192971363331,1521550,13128.562671964282
Belgium,2021-06-06,11589616,7647863,5162188,2585466,31232,128994,65.99,44.54,22.31,11130,902961,7791.120948269555,1543151,13314.945033554175
Belgium,2021-06-07,11589616,7818640,5261853,2665091,170777,136184,67.46,45.4,23,11751,953288,8225.363118156805,1651807,14252.473938739644
Belgium,2021-06-08,11589616,7967511,5345902,2746065,148871,142678,68.75,46.13,23.69,12311,998743,8617.56765711651,1700627,14673.713089372419
Belgium,2021-06-09,11589616,8164267,5439191,2855848,196756,146727,70.44,46.93,24.64,12660,1027090,8862.15729666971,1774564,15311.672103717674
Belgium,2021-06-10,11589616,8359320,5520564,2973967,195053,147848,72.13,47.63,25.66,12757,1034937,8929.864457976866,1829549,15786.105424027855
Belgium,2021-06-11,11589616,8555252,5609611,3084281,195932,153952,73.82,48.4,26.61,13284,1077665,9298.539313123058,1913008,16506.224192415004
Belgium,2021-06-12,11589616,8698422,5688071,3155816,143170,154542,75.05,49.08,27.23,13335,1081791,9334.140147525164,1965058,16955.333118888495
Belgium,2021-06-13,11589616,8722298,5703694,3164492,23876,153491,75.26,49.21,27.3,13244,1074435,9270.66953728234,1977396,17061.790485551894
Belgium,2021-06-14,11589616,8876335,5782115,3253481,154037,151099,76.59,49.89,28.07,13037,1057695,9126.229894070693,2010983,17351.5930122275
Belgium,2021-06-15,11589616,9027463,5876125,3337006,151128,151422,77.89,50.7,28.79,13065,1059952,9145.704223504903,2058695,17763.27188062141
Belgium,2021-06-16,11589616,9211203,5997261,3416021,183740,149562,79.48,51.75,29.47,12905,1046936,9033.396792439025,2074026,17895.554089108733
Belgium,2021-06-17,11589616,9400347,6134837,3472404,189144,148718,81.11,52.93,29.96,12832,1041027,8982.4114966363,2075964,17912.275954613164
Belgium,2021-06-18,11589616,9593312,6273391,3532346,192965,148294,82.78,54.13,30.48,12795,1038060,8956.810993565276,2115725,18255.35030668833
Belgium,2021-06-19,11589616,9719309,6369819,3564370,125997,145841,83.86,54.96,30.75,12584,1020887,8808.635247276528,2102678,18142.77539480169
Belgium,2021-06-20,11589616,9751481,6400558,3566265,32172,147026,84.14,55.23,30.77,12686,1029183,8880.216566277952,2103618,18150.886103560293
Belgium,2021-06-21,11589616,9870081,6483458,3604968,118600,141964,85.16,55.94,31.11,12249,993746,8574.45147449234,2051441,17700.681368563033
Belgium,2021-06-22,11589616,9978508,6545004,3660970,108427,135864,86.1,56.47,31.59,11723,951045,8206.009586512617,2010997,17351.71381001752
Belgium,2021-06-23,11589616,10162630,6668098,3725310,184122,135918,87.69,57.54,32.14,11728,951427,8209.305640497494,1998363,17242.70243293652
Belgium,2021-06-24,11589616,10344097,6794048,3786441,181467,134821,89.25,58.62,32.67,11633,943750,8143.065309497744,1984777,17125.476806134044
Belgium,2021-06-25,11589616,10508938,6911914,3838572,164841,130804,90.68,59.64,33.12,11286,915626,7900.399806171318,1953686,16857.210799736593
Belgium,2021-06-26,11589616,10624147,6982677,3888707,115209,129263,91.67,60.25,33.55,11153,904838,7807.316480546034,1925725,16615.95172782256
Belgium,2021-06-27,11589616,10658911,7011211,3895674,34764,129633,91.97,60.5,33.61,11185,907430,7829.681328527192,1936613,16709.897894805144
Belgium,2021-06-28,11589616,10779169,7079800,3951193,120258,129870,93.01,61.09,34.09,11206,909088,7843.98723823119,1902834,16418.438712723528
Belgium,2021-06-29,11589616,10900504,7137772,4020467,121335,131714,94.05,61.59,34.69,11365,921996,7955.3628006311865,1873041,16161.372387143803
Belgium,2021-06-30,11589616,11025591,7222881,4067205,125087,123280,95.13,62.32,35.09,10637,862961,7445.984405350445,1814388,15655.29004584794
Belgium,2021-07-01,11589616,11162255,7314713,4116256,136664,116880,96.31,63.11,35.52,10085,818158,7059.405592040323,1761908,15202.470901538067
Belgium,2021-07-02,11589616,11276288,7391115,4157657,114033,109621,97.3,63.77,35.87,9459,767350,6621.01315522447,1682976,14521.412961395788
Belgium,2021-07-03,11589616,11365164,7428601,4209958,88876,105860,98.06,64.1,36.33,9134,741017,6393.801140607247,1645855,14201.117621153282
Belgium,2021-07-04,11589616,11379351,7435993,4216811,14187,102920,98.19,64.16,36.38,8880,720440,6216.2542745160845,1627870,14045.935603043277
Belgium,2021-07-05,11589616,11499537,7460337,4315938,120186,102910,99.22,64.37,37.24,8880,720368,6215.63302873883,1629456,14059.62026697002
Belgium,2021-07-06,11589616,11614883,7482950,4410983,115346,102054,100.22,64.57,38.06,8806,714379,6163.957459850266,1636375,14119.320260481452
