date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-01-25,90067,1458,3,0,0,0,0,0,1979156,39987,43,0,2855775,63600,0,0
2021-01-26,96882,1653,7,0,489060,0,0,0,2076038,41640,50,0,3344835,63600,0,0
2021-01-27,108932,2023,8,0,0,0,0,0,2184970,43663,58,0,3344835,63600,0,0
2021-01-28,89537,1669,3,0,0,0,0,0,2274507,45332,61,0,3344835,63600,0,0
2021-01-29,107173,1438,5,0,0,0,0,0,2381680,46770,66,0,3344835,63600,0,0
2021-01-30,87690,874,2,0,0,0,0,0,2469370,47644,68,0,3344835,63600,0,0
2021-01-31,56210,377,4,0,0,90000,0,0,2525580,48021,72,0,3344835,153600,0,0
2021-02-01,117764,2209,51,0,0,0,0,0,2643344,50230,123,0,3344835,153600,0,0
2021-02-02,128888,2900,13,0,747630,0,0,0,2772232,53130,136,0,4092465,153600,0,0
2021-02-03,153146,6358,24,1,0,0,0,0,2925378,59488,160,1,4092465,153600,0,0
2021-02-04,125926,5692,5,0,0,0,0,0,3051304,65180,165,1,4092465,153600,0,0
2021-02-05,138184,6347,8,0,0,0,0,0,3189488,71527,173,1,4092465,153600,0,0
2021-02-06,98003,2525,1,0,0,0,345600,0,3287491,74052,174,1,4092465,153600,345600,0
2021-02-07,51858,2398,2,0,0,0,0,0,3339349,76450,176,1,4092465,153600,345600,0
2021-02-08,105775,3970,24,0,0,0,0,0,3445124,80420,200,1,4092465,153600,345600,0
2021-02-09,130514,3634,115,0,747630,0,0,0,3575638,84054,315,1,4840095,153600,345600,0
2021-02-10,141248,3948,7296,0,0,0,0,0,3716886,88002,7611,1,4840095,153600,345600,0
2021-02-11,118611,7176,15317,2,0,0,0,0,3835497,95178,22928,3,4840095,153600,345600,0
2021-02-12,133332,9757,13455,3,0,0,391200,0,3968829,104935,36383,6,4840095,153600,736800,0
2021-02-13,91755,3186,12793,1,0,0,0,0,4060584,108121,49176,7,4840095,153600,736800,0
2021-02-14,55577,2445,7250,1,0,0,0,0,4116161,110566,56426,8,4840095,153600,736800,0
2021-02-15,106285,5132,14823,1,0,182400,0,0,4222446,115698,71249,9,4840095,336000,736800,0
2021-02-16,107392,5995,23888,1,904410,0,0,0,4329838,121693,95137,10,5744505,336000,736800,0
2021-02-17,121928,7879,19773,1,0,0,0,0,4451766,129572,114910,11,5744505,336000,736800,0
2021-02-18,111013,8010,23205,1,0,0,0,0,4562779,137582,138115,12,5744505,336000,736800,0
2021-02-19,119410,9920,25506,1,0,0,715200,0,4682189,147502,163621,13,5744505,336000,1452000,0
2021-02-20,87514,4528,21123,1,0,0,0,0,4769703,152030,184744,14,5744505,336000,1452000,0
2021-02-21,67846,3229,15296,1,0,0,0,0,4837549,155259,200040,15,5744505,336000,1452000,0
2021-02-22,125235,9080,24937,1,0,0,0,0,4962784,164339,224977,16,5744505,336000,1452000,0
2021-02-23,132359,7158,27731,1,926640,0,0,0,5095143,171497,252708,17,6671145,336000,1452000,0
2021-02-24,132822,7753,35821,1,0,0,0,0,5227965,179250,288529,18,6671145,336000,1452000,0
2021-02-25,131483,6742,51305,0,0,0,0,0,5359448,185992,339834,18,6671145,336000,1452000,0
2021-02-26,140320,8831,60771,0,0,0,0,0,5499768,194823,400605,18,6671145,336000,1452000,0
2021-02-27,92888,4169,51252,0,0,343200,0,0,5592656,198992,451857,18,6671145,679200,1452000,0
2021-02-28,62387,3951,41968,0,0,0,0,0,5655043,202943,493825,18,6671145,679200,1452000,0
2021-03-01,129988,9410,57953,0,0,0,0,0,5785031,212353,551778,18,6671145,679200,1452000,0
2021-03-02,140029,10200,69132,0,1014390,0,650400,0,5925060,222553,620910,18,7685535,679200,2102400,0
2021-03-03,156674,14107,73154,0,0,0,0,0,6081734,236660,694064,18,7685535,679200,2102400,0
2021-03-04,142433,14358,87154,0,0,0,0,0,6224167,251018,781218,18,7685535,679200,2102400,0
2021-03-05,147525,13386,109097,1,0,0,0,0,6371692,264404,890315,19,7685535,679200,2102400,0
2021-03-06,111086,8594,83064,0,0,0,0,0,6482778,272998,973379,19,7685535,679200,2102400,0
2021-03-07,82555,6731,61279,0,0,0,0,0,6565333,279729,1034658,19,7685535,679200,2102400,0
2021-03-08,135354,10939,91607,0,0,0,0,0,6700687,290668,1126265,19,7685535,679200,2102400,0
2021-03-09,140113,12857,97516,0,1083420,0,960000,0,6840800,303525,1223781,19,8768955,679200,3062400,0
2021-03-10,157664,11451,115009,0,0,0,0,0,6998464,314976,1338790,19,8768955,679200,3062400,0
2021-03-11,148871,13396,120084,0,0,0,0,0,7147335,328372,1458874,19,8768955,679200,3062400,0
2021-03-12,152293,17405,154725,0,0,0,0,0,7299628,345777,1613599,19,8768955,679200,3062400,0
2021-03-13,115436,9750,122824,0,0,0,0,0,7415064,355527,1736423,19,8768955,679200,3062400,0
2021-03-14,89360,5262,76160,0,0,0,0,0,7504424,360789,1812583,19,8768955,679200,3062400,0
2021-03-15,152623,12319,83460,0,0,0,364800,0,7657047,373108,1896043,19,8768955,679200,3427200,0
2021-03-16,165409,11136,1876,0,1083420,0,0,0,7822456,384244,1897919,19,9852375,679200,3427200,0
2021-03-17,185667,18036,1431,0,0,0,0,0,8008123,402280,1899350,19,9852375,679200,3427200,0
2021-03-18,174647,18219,1587,0,0,0,0,0,8182770,420499,1900937,19,9852375,679200,3427200,0
2021-03-19,184123,20575,38791,0,0,0,0,0,8366893,441074,1939728,19,9852375,679200,3427200,0
2021-03-20,136954,15232,68531,0,0,0,0,0,8503847,456306,2008259,19,9852375,679200,3427200,0
2021-03-21,103741,9218,52265,0,0,432000,0,0,8607588,465524,2060524,19,9852375,1111200,3427200,0
2021-03-22,166885,23666,76626,0,0,0,0,0,8774473,489190,2137150,19,9852375,1111200,3427200,0
2021-03-23,180317,20251,96973,0,1076400,0,204000,0,8954790,509441,2234123,19,10928775,1111200,3631200,0
2021-03-24,196762,33320,104510,0,0,0,0,0,9151552,542761,2338633,19,10928775,1111200,3631200,0
2021-03-25,187799,27293,122076,0,0,0,0,0,9339351,570054,2460709,19,10928775,1111200,3631200,0
2021-03-26,203162,36712,137014,0,0,0,201600,0,9542513,606766,2597723,19,10928775,1111200,3832800,0
2021-03-27,151721,27782,107099,0,0,0,0,0,9694234,634548,2704822,19,10928775,1111200,3832800,0
2021-03-28,117702,18528,60550,2,0,0,0,0,9811936,653076,2765372,21,10928775,1111200,3832800,0
2021-03-29,188660,25692,94556,0,0,0,0,0,10000596,678768,2859928,21,10928775,1111200,3832800,0
2021-03-30,217028,26385,86721,0,1427400,0,0,0,10217624,705153,2946649,21,12356175,1111200,3832800,0
2021-03-31,247200,38057,53631,0,0,0,0,0,10464824,743210,3000280,21,12356175,1111200,3832800,0
2021-04-01,236479,33840,56089,0,0,0,0,0,10701303,777050,3056369,21,12356175,1111200,3832800,0
2021-04-02,181224,16715,31529,0,0,650400,0,0,10882527,793765,3087898,21,12356175,1761600,3832800,0
2021-04-03,175227,16707,40748,0,0,0,1744800,0,11057754,810472,3128646,21,12356175,1761600,5577600,0
2021-04-04,135579,11074,49243,0,0,0,0,0,11193333,821546,3177889,21,12356175,1761600,5577600,0
2021-04-05,166961,18600,63781,0,0,0,0,0,11360294,840146,3241670,21,12356175,1761600,5577600,0
2021-04-06,258881,33027,87252,0,0,0,0,0,11619175,873173,3328922,21,12356175,1761600,5577600,0
2021-04-07,542284,36674,99929,0,2737734,0,0,0,12161459,909847,3428851,21,15093909,1761600,5577600,0
2021-04-08,575661,34791,124000,0,0,0,0,0,12737120,944638,3552851,21,15093909,1761600,5577600,0
2021-04-09,488690,36358,100339,0,0,0,0,0,13225810,980996,3653190,21,15093909,1761600,5577600,0
2021-04-10,245721,23230,99899,0,0,0,0,0,13471531,1004226,3753089,21,15093909,1761600,5577600,0
2021-04-11,168049,18076,74686,0,0,0,0,0,13639580,1022302,3827775,21,15093909,1761600,5577600,0
2021-04-12,279543,29340,107978,1,0,0,360000,0,13919123,1051642,3935753,22,15093909,1761600,5937600,0
2021-04-13,428917,26614,114969,0,2519669,0,0,0,14348040,1078256,4050722,22,17613578,1761600,5937600,0
2021-04-14,618367,33798,123426,0,0,0,0,0,14966407,1112054,4174148,22,17613578,1761600,5937600,0
2021-04-15,532980,36555,110698,1,0,0,0,0,15499387,1148609,4284846,23,17613578,1761600,5937600,0
2021-04-16,437676,33012,125222,0,0,0,0,0,15937063,1181621,4410068,23,17613578,1761600,5937600,0
2021-04-17,224964,22197,115931,0,0,42000,0,0,16162027,1203818,4525999,23,17613578,1803600,5937600,0
2021-04-18,171745,14417,80396,0,0,72000,57600,0,16333772,1218235,4606395,23,17613578,1875600,5995200,0
2021-04-19,290828,31952,77611,1,0,0,0,0,16624600,1250187,4684006,24,17613578,1875600,5995200,0
2021-04-20,379119,38108,139322,0,2517024,0,556930,0,17003719,1288295,4823328,24,20130602,1875600,6552130,0
2021-04-21,450903,41081,224744,0,0,477600,0,0,17454622,1329376,5048072,24,20130602,2353200,6552130,0
2021-04-22,380015,41950,212731,0,0,0,0,0,17834637,1371326,5260803,24,20130602,2353200,6552130,0
2021-04-23,351262,42782,158377,9,0,0,0,0,18185899,1414108,5419180,33,20130602,2353200,6552130,0
2021-04-24,238906,50047,80977,2,0,0,196800,0,18424805,1464155,5500157,35,20130602,2353200,6748930,0
2021-04-25,189523,33931,61736,0,21060,388800,9600,256800,18614328,1498086,5561893,35,20151662,2742000,6758530,256800
2021-04-26,317233,41527,71728,81,1364220,0,0,0,18931561,1539613,5633621,116,21515882,2742000,6758530,256800
2021-04-27,677349,52016,56710,461,2049432,0,70,0,19608910,1591629,5690331,577,23565314,2742000,6758600,256800
2021-04-28,1010017,59910,53028,728,0,0,144000,0,20618927,1651539,5743359,1305,23565314,2742000,6902600,256800
2021-04-29,824881,63104,56736,886,0,0,0,0,21443808,1714643,5800095,2191,23565314,2742000,6902600,256800
2021-04-30,678289,57090,66708,832,0,376800,60000,0,22122097,1771733,5866803,3023,23565314,3118800,6962600,256800
2021-05-01,253317,41199,39848,2575,1825200,0,0,0,22375414,1812932,5906651,5598,25390514,3118800,6962600,256800
2021-05-02,194431,37235,30281,1805,0,0,0,0,22569845,1850167,5936932,7403,25390514,3118800,6962600,256800
2021-05-03,319033,70907,61776,1519,0,0,60000,0,22888878,1921074,5998708,8922,25390514,3118800,7022600,256800
2021-05-04,625312,62421,150653,2790,1535700,0,1100270,216600,23514190,1983495,6149361,11712,26926214,3118800,8122870,473400
2021-05-05,845950,78692,211895,3903,0,0,0,0,24360140,2062187,6361256,15615,26926214,3118800,8122870,473400
2021-05-06,686545,90931,200804,3940,0,0,0,0,25046685,2153118,6562060,19555,26926214,3118800,8122870,473400
2021-05-07,580654,85726,211383,3707,0,550800,0,0,25627339,2238844,6773443,23262,26926214,3669600,8122870,473400
2021-05-08,269194,71074,84828,1717,1790100,0,0,0,25896533,2309918,6858271,24979,28716314,3669600,8122870,473400
2021-05-09,194844,56048,35269,1067,0,0,0,0,26091377,2365966,6893540,26046,28716314,3669600,8122870,473400
2021-05-10,373282,80313,130868,3715,0,0,112800,0,26464659,2446279,7024408,29761,28716314,3669600,8235670,473400
2021-05-11,824006,78709,176133,3361,1613010,0,880430,0,27288665,2524988,7200541,33122,30329324,3669600,9116100,473400
2021-05-12,1088082,89697,224490,5154,0,0,0,0,28376747,2614685,7425031,38276,30329324,3669600,9116100,473400
2021-05-13,315219,66439,44544,2261,0,0,0,0,28691966,2681124,7469575,40537,30329324,3669600,9116100,473400
2021-05-14,545050,64231,138576,7431,0,0,850,0,29237016,2745355,7608151,47968,30329324,3669600,9116950,473400
2021-05-15,278918,59680,56551,4236,1825200,550800,0,0,29515934,2805035,7664702,52204,32154524,4220400,9116950,473400
2021-05-16,200661,52597,24923,4657,35100,15200,0,0,29716595,2857632,7689625,56861,32189624,4235600,9116950,473400
2021-05-17,338994,82263,121430,10688,0,0,98400,0,30055589,2939895,7811055,67549,32189624,4235600,9215350,473400
2021-05-18,592221,102618,172987,7573,1579499,0,367201,0,30647810,3042513,7984042,75122,33769123,4235600,9582551,473400
2021-05-19,808891,98537,181713,12431,0,0,0,0,31456701,3141050,8165755,87553,33769123,4235600,9582551,473400
2021-05-20,682799,95712,155990,10876,0,0,0,0,32139500,3236762,8321745,98429,33769123,4235600,9582551,473400
2021-05-21,594297,83875,157247,10747,0,520800,115200,0,32733797,3320637,8478992,109176,33769123,4756400,9697751,473400
2021-05-22,309332,71269,83729,14835,0,0,0,0,33043129,3391906,8562721,124011,33769123,4756400,9697751,473400
2021-05-23,195698,59374,23183,9964,1852109,14400,0,0,33238827,3451280,8585904,133975,35621232,4770800,9697751,473400
2021-05-24,237482,60467,20723,8021,0,0,0,0,33476309,3511747,8606627,141996,35621232,4770800,9697751,473400
2021-05-25,447040,79192,102817,24902,1579499,0,501599,538799,33923349,3590939,8709444,166898,37200731,4770800,10199350,1012199
2021-05-26,882099,79875,131970,77995,0,0,0,0,34805448,3670814,8841414,244893,37200731,4770800,10199350,1012199
2021-05-27,734023,86685,130059,81301,0,0,0,0,35539471,3757499,8971473,326194,37200731,4770800,10199350,1012199
2021-05-28,596852,84212,127122,82493,0,0,0,0,36136323,3841711,9098595,408687,37200731,4770800,10199350,1012199
2021-05-29,264029,62802,56956,28231,0,0,0,0,36400352,3904513,9155551,436918,37200731,4770800,10199350,1012199
2021-05-30,199470,47328,28773,11021,1760850,554900,0,0,36599822,3951841,9184324,447939,38961581,5325700,10199350,1012199
2021-05-31,364822,64912,67591,42600,0,0,0,0,36964644,4016753,9251915,490539,38961581,5325700,10199350,1012199
2021-06-01,729421,77380,89133,84147,2199600,0,0,722402,37694065,4094133,9341048,574686,41161181,5325700,10199350,1734601
2021-06-02,981823,70548,80365,102680,0,0,0,0,38675888,4164681,9421413,677366,41161181,5325700,10199350,1734601
2021-06-03,471123,63114,49758,51894,0,0,0,0,39147011,4227795,9471171,729260,41161181,5325700,10199350,1734601
2021-06-04,593390,69672,77818,76804,0,0,604600,0,39740401,4297467,9548989,806064,41161181,5325700,10803950,1734601
2021-06-05,268799,65459,43789,28974,0,0,0,0,40009200,4362926,9592778,835038,41161181,5325700,10803950,1734601
2021-06-06,205762,40698,28152,16486,1566630,561180,0,0,40214962,4403624,9620930,851524,42727811,5886880,10803950,1734601
2021-06-07,391812,79509,70654,54170,0,0,0,0,40606774,4483133,9691584,905694,42727811,5886880,10803950,1734601
2021-06-08,806690,71662,61640,67750,0,0,0,0,41413464,4554795,9753224,973444,42727811,5886880,10803950,1734601
2021-06-09,1094411,77333,61138,95143,0,0,0,0,42507875,4632128,9814362,1068587,42727811,5886880,10803950,1734601
2021-06-10,894238,82028,54101,86614,0,0,0,0,43402113,4714156,9868463,1155201,42727811,5886880,10803950,1734601
2021-06-11,728993,81377,62020,93088,0,0,0,0,44131106,4795533,9930483,1248289,42727811,5886880,10803950,1734601
