location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-29,11632334,337036,313817,23727,21577,13861,2.9,2.7,0.2,1192,97027,834.1146325406406,218213,1875.9175931502655
Belgium,2021-01-30,11632334,341577,315445,26652,4541,13297,2.94,2.71,0.23,1143,93080,800.1833509938762,217522,1869.9772547796513
Belgium,2021-01-31,11632334,342519,316039,27000,942,13158,2.94,2.72,0.23,1131,92106,791.8101388766863,215205,1850.0586382750014
Belgium,2021-02-01,11632334,350427,320045,30917,7908,12656,3.01,2.75,0.27,1088,88594,761.6184335834923,211926,1821.869970377398
Belgium,2021-02-02,11632334,375108,330322,45350,24681,14337,3.22,2.84,0.39,1233,100361,862.7761204243276,217205,1867.2520923144057
Belgium,2021-02-03,11632334,406124,340559,66152,31016,16372,3.49,2.93,0.57,1407,114607,985.2450935470044,226568,1947.743247399877
Belgium,2021-02-04,11632334,440566,350607,90567,34442,17872,3.79,3.01,0.78,1536,125107,1075.510727253877,230719,1983.4282612586605
Belgium,2021-02-05,11632334,471639,358704,113581,31073,19229,4.05,3.08,0.98,1653,134603,1157.1452470329687,231630,1991.2598795736092
Belgium,2021-02-06,11632334,478196,359927,118928,6557,19517,4.11,3.09,1.02,1678,136619,1174.476248704688,229699,1974.6595996985643
Belgium,2021-02-07,11632334,481613,360255,122017,3417,19871,4.14,3.1,1.05,1708,139094,1195.753148078451,231200,1987.5632869551373
Belgium,2021-02-08,11632334,491869,362655,129891,10256,20206,4.23,3.12,1.12,1737,141442,1215.9382631207116,230036,1977.556696704204
Belgium,2021-02-09,11632334,519910,370869,149741,28041,20686,4.47,3.19,1.29,1778,144802,1244.8232659069108,245163,2107.5993863312383
Belgium,2021-02-10,11632334,545691,377431,168989,25781,19938,4.69,3.24,1.45,1714,139567,1199.8193999587702,254174,2185.0644935057744
Belgium,2021-02-11,11632334,582328,385658,197416,36637,20252,5.01,3.32,1.7,1741,141762,1218.6892157670163,266869,2294.1999430208934
Belgium,2021-02-12,11632334,617386,392401,225770,35058,20821,5.31,3.37,1.94,1790,145747,1252.9471729405293,280350,2410.092419973498
Belgium,2021-02-13,11632334,626131,392988,233943,8745,21134,5.38,3.38,2.01,1817,147935,1271.7568116596376,284554,2446.233060364326
Belgium,2021-02-14,11632334,628107,393084,235823,1976,20928,5.4,3.38,2.03,1799,146494,1259.3689280242468,285588,2455.122076102698
Belgium,2021-02-15,11632334,641912,395122,247600,13805,21435,5.52,3.4,2.13,1843,150043,1289.8787122171698,291485,2505.8169753378816
Belgium,2021-02-16,11632334,656902,399492,258237,14990,19570,5.65,3.43,2.22,1682,136992,1177.6828278830371,281794,2422.506093789948
Belgium,2021-02-17,11632334,677024,406738,271133,20122,18762,5.82,3.5,2.33,1613,131333,1129.0339496785425,270900,2328.8533496373125
Belgium,2021-02-18,11632334,705005,417357,288501,27981,17525,6.06,3.59,2.48,1507,122677,1054.6206805960007,264439,2273.309896363017
Belgium,2021-02-19,11632334,736349,435383,301842,31344,16995,6.33,3.74,2.59,1461,118963,1022.692436444827,264710,2275.6396093853564
Belgium,2021-02-20,11632334,742386,439818,303457,6037,16608,6.38,3.78,2.61,1428,116255,999.4124996754736,264190,2271.169311335111
Belgium,2021-02-21,11632334,744589,441734,303745,2203,16640,6.4,3.8,2.61,1430,116482,1001.3639567089459,262976,2260.732884733193
Belgium,2021-02-22,11632334,757376,451557,306712,12787,16495,6.51,3.88,2.64,1418,115464,992.6124886028891,265507,2282.491200820059
Belgium,2021-02-23,11632334,777601,463549,314958,20225,17243,6.68,3.99,2.71,1482,120699,1037.6163545510299,257691,2215.299182434067
Belgium,2021-02-24,11632334,800908,478457,323374,23307,17698,6.89,4.11,2.78,1521,123884,1064.9969301087813,255217,2194.030879787324
Belgium,2021-02-25,11632334,832948,501229,332650,32040,18278,7.16,4.31,2.86,1571,127943,1099.8910450817523,250620,2154.511725677753
Belgium,2021-02-26,11632334,865191,526505,339645,32243,18406,7.44,4.53,2.92,1582,128842,1107.6195026724645,247805,2130.3119391172913
Belgium,2021-02-27,11632334,869600,530113,340460,4409,18173,7.48,4.56,2.93,1562,127214,1093.6240310843893,243469,2093.036530759863
Belgium,2021-02-28,11632334,870480,530721,340732,880,17984,7.48,4.56,2.93,1546,125891,1082.2505612373234,242373,2083.614517946269
Belgium,2021-03-01,11632334,884167,541632,343519,13687,18113,7.6,4.66,2.95,1557,126791,1089.9876155550553,242255,2082.6001041579443
Belgium,2021-03-02,11632334,907980,558538,350445,23813,18626,7.81,4.8,3.01,1601,130379,1120.8326721017468,251078,2158.4490266527764
Belgium,2021-03-03,11632334,938370,582716,356677,30390,19637,8.07,5.01,3.07,1688,137462,1181.723289582297,261346,2246.7202196910785
Belgium,2021-03-04,11632334,988387,623928,365491,50017,22206,8.5,5.36,3.14,1909,155439,1336.2666512154826,283382,2436.157696297235
Belgium,2021-03-05,11632334,1033525,662281,372290,45138,24048,8.88,5.69,3.2,2067,168334,1447.1214461345419,297176,2554.7409488070066
Belgium,2021-03-06,11632334,1041891,670008,372945,8366,24613,8.96,5.76,3.21,2116,172291,1481.1386949515033,299505,2574.7627260358927
Belgium,2021-03-07,11632334,1043421,671347,373136,1530,24706,8.97,5.77,3.21,2124,172941,1486.7265675143096,298832,2568.9771287516332
Belgium,2021-03-08,11632334,1060838,686763,375145,17417,25239,9.12,5.9,3.23,2170,176671,1518.7923592977986,303462,2608.779974852854
Belgium,2021-03-09,11632334,1089909,708363,382636,29071,25990,9.37,6.09,3.29,2234,181929,1563.9939499673926,312308,2684.8266220691394
Belgium,2021-03-10,11632334,1126142,735361,391898,36233,26825,9.68,6.32,3.37,2306,187772,1614.2246259435124,325234,2795.947915525809
Belgium,2021-03-11,11632334,1180547,779606,402069,54405,27451,10.15,6.7,3.46,2360,192160,1651.9470641059652,347599,2988.213715321448
Belgium,2021-03-12,11632334,1225728,811069,415814,45181,27458,10.54,6.97,3.57,2360,192203,1652.3167233678125,360537,3099.4381695023544
Belgium,2021-03-13,11632334,1235666,818798,418034,9938,27682,10.62,7.04,3.59,2380,193775,1665.8307782427842,366066,3146.9694731942877
Belgium,2021-03-14,11632334,1237153,818996,419323,1487,27676,10.64,7.04,3.6,2379,193732,1665.461118980937,366673,3152.187686495247
Belgium,2021-03-15,11632334,1267957,845112,424013,30804,29588,10.9,7.27,3.65,2544,207119,1780.5455035936898,383790,3299.3378628914884
Belgium,2021-03-16,11632334,1314886,887769,428292,46929,32140,11.3,7.63,3.68,2763,224977,1934.0658547115308,406906,3498.0598046789232
Belgium,2021-03-17,11632334,1362796,926836,437138,47910,33808,11.72,7.97,3.76,2906,236654,2034.4498361205929,424426,3648.6744620641052
Belgium,2021-03-18,11632334,1438345,985418,454106,75549,36828,12.37,8.47,3.9,3166,257798,2216.219032225175,449958,3868.1660963311406
Belgium,2021-03-19,11632334,1506393,1034478,473098,68048,40095,12.95,8.89,4.07,3447,280665,2412.800388984704,472868,4065.1171123525164
Belgium,2021-03-20,11632334,1528943,1055433,474697,22550,41897,13.14,9.07,4.08,3602,293277,2521.2223101571876,487052,4187.053088399972
Belgium,2021-03-21,11632334,1529948,1055909,475231,1005,41828,13.15,9.08,4.09,3596,292795,2517.0786877336914,486527,4182.539806714628
Belgium,2021-03-22,11632334,1562902,1083461,480633,32954,42135,13.44,9.31,4.13,3622,294945,2535.561650826051,502064,4316.10715441974
Belgium,2021-03-23,11632334,1611043,1125801,486436,48141,42308,13.85,9.68,4.18,3637,296157,2545.98088397393,521134,4480.046738685461
Belgium,2021-03-24,11632334,1672955,1177076,497078,61912,44308,14.38,10.12,4.27,3809,310159,2666.3522557037995,546813,4700.802091824392
Belgium,2021-03-25,11632334,1752367,1236380,517191,79412,44860,15.06,10.63,4.45,3856,314022,2699.561412180909,571820,4915.780444406084
Belgium,2021-03-26,11632334,1822666,1286876,536997,70299,45182,15.67,11.06,4.62,3884,316273,2718.912644702258,596938,5131.713033686962
Belgium,2021-03-27,11632334,1845282,1305688,540806,22616,45191,15.86,11.22,4.65,3885,316339,2719.480028685559,609616,5240.702338842746
Belgium,2021-03-28,11632334,1847724,1307161,541776,2442,45397,15.88,11.24,4.66,3903,317776,2731.8335254128706,610571,5248.912213146562
Belgium,2021-03-29,11632334,1871538,1325664,547088,23814,44091,16.09,11.4,4.7,3790,308636,2653.259440452793,603581,5188.821091278844
Belgium,2021-03-30,11632334,1903849,1352206,552862,32311,41829,16.37,11.62,4.75,3596,292806,2517.173251730908,588963,5063.154135704838
Belgium,2021-03-31,11632334,1988892,1425858,564261,85043,45134,17.1,12.26,4.85,3880,315937,2716.0241444236385,626096,5382.376400127438
Belgium,2021-04-01,11632334,2090886,1502930,589220,101994,48360,17.97,12.92,5.07,4157,338519,2910.1554339825525,652541,5609.716846163461
Belgium,2021-04-02,11632334,2173838,1567253,608357,82952,50167,18.69,13.47,5.23,4313,351172,3018.9298209628437,667445,5737.842465665102
Belgium,2021-04-03,11632334,2194797,1586806,609805,20959,49931,18.87,13.64,5.24,4292,349515,3004.6850442911973,665854,5724.165072976756
Belgium,2021-04-04,11632334,2194983,1586892,609911,186,49608,18.87,13.64,5.24,4265,347259,2985.290828134749,665035,5717.12435354762
Belgium,2021-04-05,11632334,2209730,1599156,612419,14747,48313,19,13.75,5.26,4153,338192,2907.34430424711,646828,5560.603744699903
Belgium,2021-04-06,11632334,2256738,1636980,621668,47008,50413,19.4,14.07,5.34,4334,352889,3033.6904012556724,645695,5550.86365298658
Belgium,2021-04-07,11632334,2304788,1675231,631582,48050,45128,19.81,14.4,5.43,3880,315896,2715.671678615831,631833,5431.695823039469
Belgium,2021-04-08,11632334,2432161,1785748,648489,127373,48754,20.91,15.35,5.57,4191,341275,2933.8480136488515,679794,5844.003447631404
Belgium,2021-04-09,11632334,2567620,1905326,664476,135459,56255,22.07,16.38,5.71,4836,393782,3385.2363592723523,744954,6404.166180235196
Belgium,2021-04-10,11632334,2636477,1970113,668607,68857,63097,22.67,16.94,5.75,5424,441680,3797.002390062046,791195,6801.687434353244
Belgium,2021-04-11,11632334,2640496,1973756,668994,4019,63645,22.7,16.97,5.75,5471,445513,3829.953644728564,792772,6815.244472863314
Belgium,2021-04-12,11632334,2689371,2013557,678108,48875,68520,23.12,17.31,5.83,5890,479641,4123.34274445696,817833,7030.687048704069
Belgium,2021-04-13,11632334,2761987,2077762,686602,72616,72178,23.74,17.86,5.9,6205,505249,4343.487729977492,858138,7377.178131233164
Belgium,2021-04-14,11632334,2862906,2153978,711308,100919,79731,24.61,18.52,6.11,6854,558118,4797.988090782125,874014,7513.659769397956
Belgium,2021-04-15,11632334,2974827,2239169,738041,111921,77524,25.57,19.25,6.34,6665,542666,4665.1514648736875,883941,7598.999478522539
Belgium,2021-04-16,11632334,3069137,2315945,755576,94310,71645,26.38,19.91,6.5,6159,501517,4311.4047447399635,895299,7696.641104012316
Belgium,2021-04-17,11632334,3127368,2368347,761406,58231,70127,26.89,20.36,6.55,6029,490891,4220.055923428608,932571,8017.058313490655
Belgium,2021-04-18,11632334,3133468,2374328,761525,6100,70425,26.94,20.41,6.55,6054,492972,4237.945712356609,938485,8067.899357085173
Belgium,2021-04-19,11632334,3194711,2431133,765963,61243,72191,27.46,20.9,6.58,6206,505340,4344.2700321362845,984981,8467.612776593243
Belgium,2021-04-20,11632334,3245154,2478293,769249,50443,69024,27.9,21.31,6.61,5934,483167,4153.654803928429,988416,8497.14253390592
Belgium,2021-04-21,11632334,3337251,2565775,773867,92097,67764,28.69,22.06,6.65,5825,474345,4077.8144781606165,1032463,8875.802568942741
Belgium,2021-04-22,11632334,3433878,2656294,779978,96627,65579,29.52,22.84,6.71,5638,459051,3946.336135121292,1001717,8611.48759999498
Belgium,2021-04-23,11632334,3506105,2721233,787268,72227,62424,30.14,23.39,6.77,5366,436968,3756.4946123452096,938485,8067.899357085173
Belgium,2021-04-24,11632334,3552533,2765827,789116,46428,60738,30.54,23.78,6.78,5221,425165,3655.027443331665,916056,7875.083366760274
Belgium,2021-04-25,11632334,3558902,2772148,789167,6369,60776,30.59,23.83,6.78,5225,425434,3657.339962899965,918406,7895.285675256573
Belgium,2021-04-26,11632334,3622368,2828566,796220,63466,61094,31.14,24.32,6.84,5252,427657,3676.450487064763,932997,8020.720519201048
Belgium,2021-04-27,11632334,3675574,2867090,810919,53206,61489,31.6,24.65,6.97,5286,430420,3700.2032438201995,913587,7853.858047748628
Belgium,2021-04-28,11632334,3770449,2946718,826283,94875,61885,32.41,25.33,7.1,5320,433198,3724.0849514809324,907543,7801.899429641549
Belgium,2021-04-29,11632334,3876971,3034673,846201,106522,63299,33.33,26.09,7.27,5442,443093,3809.149565340885,902144,7755.485700462177
Belgium,2021-04-30,11632334,3959458,3095304,869024,82487,64765,34.04,26.61,7.47,5568,453353,3897.351984563029,890321,7653.846596908239
Belgium,2021-05-01,11632334,4006904,3135153,877143,47446,64910,34.45,26.95,7.54,5580,454371,3906.103452669086,879536,7561.130896000751
Belgium,2021-05-02,11632334,4010598,3138715,877289,3694,64528,34.48,26.98,7.54,5547,451696,3883.1072078913826,877130,7540.447170791347
Belgium,2021-05-03,11632334,4089581,3205222,892402,78983,66745,35.16,27.55,7.67,5738,467213,4016.502621056101,894870,7692.953108120863
Belgium,2021-05-04,11632334,4172956,3272795,911509,83375,71055,35.87,28.14,7.84,6108,497382,4275.857278513495,927802,7976.060522333695
Belgium,2021-05-05,11632334,4328073,3357284,985875,155117,79661,37.21,28.86,8.48,6848,557624,4793.741307634392,990822,8517.826259115325
Belgium,2021-05-06,11632334,4490136,3445963,1064165,162063,87595,38.6,29.62,9.15,7530,613165,5271.21212303567,1056258,9080.361688376554
Belgium,2021-05-07,11632334,4645897,3546874,1123528,155761,98063,39.94,30.49,9.66,8430,686439,5901.128698677325,1139792,9798.480683240354
Belgium,2021-05-08,11632334,4736395,3627680,1134956,90498,104213,40.72,31.19,9.76,8959,729491,6271.234990329542,1183862,10177.338442998627
Belgium,2021-05-09,11632334,4744422,3635591,1135111,8027,104832,40.79,31.25,9.76,9012,733824,6308.484608505911,1185520,10191.591816397295
Belgium,2021-05-10,11632334,4828085,3714606,1141152,83663,105501,41.51,31.93,9.81,9070,738504,6348.717290958117,1205717,10365.219912014218
Belgium,2021-05-11,11632334,4897065,3773558,1152439,68980,103444,42.1,32.44,9.91,8893,724109,6224.967405509505,1221491,10500.824684023
Belgium,2021-05-12,11632334,4990539,3838718,1182063,93474,94638,42.9,33,10.16,8136,662466,5695.039361834005,1220090,10488.780669468397
Belgium,2021-05-13,11632334,5109652,3877329,1262922,119113,88502,43.93,33.33,10.86,7608,619516,5325.809936337798,1232681,10597.022059373467
Belgium,2021-05-14,11632334,5255253,3919646,1367253,145601,87051,45.18,33.7,11.75,7484,609356,5238.467189817624,1295795,11139.595888494949
Belgium,2021-05-15,11632334,5343365,3952547,1422765,88112,86710,45.94,33.98,12.23,7454,606970,5217.955399148615,1336461,11489.190389478155
Belgium,2021-05-16,11632334,5349517,3954862,1426643,6152,86442,45.99,34,12.26,7431,605095,5201.836535986673,1338919,11510.321144492584
Belgium,2021-05-17,11632334,5458541,4041412,1452690,109024,90065,46.93,34.74,12.49,7743,630456,5419.858129933339,1368960,11768.575420891457
Belgium,2021-05-18,11632334,5591995,4144050,1486588,133454,99276,48.07,35.63,12.78,8534,694930,5974.123507801615,1419039,12199.09091331112
Belgium,2021-05-19,11632334,5733703,4222343,1554203,141708,106166,49.29,36.3,13.36,9127,743164,6388.778038869929,1405630,12083.817400703934
Belgium,2021-05-20,11632334,5880800,4291647,1637337,147097,110164,50.56,36.89,14.08,9470,771148,6629.348847789274,1390664,11955.158784127072
Belgium,2021-05-21,11632334,6009339,4361713,1699508,128539,107727,51.66,37.5,14.61,9261,754086,6482.671491379116,1363442,11721.13868119674
Belgium,2021-05-22,11632334,6098526,4406122,1744862,89187,107880,52.43,37.88,15,9274,755161,6491.912972925296,1362131,11709.86837207391
Belgium,2021-05-23,11632334,6108183,4413012,1747681,9657,108381,52.51,37.94,15.02,9317,758666,6522.044501129352,1363761,11723.881037116025
Belgium,2021-05-24,11632334,6170338,4439545,1784323,62155,101685,53.04,38.17,15.34,8742,711797,6119.124502442932,1342253,11538.982632376272
Belgium,2021-05-25,11632334,6270449,4499327,1831610,100111,96922,53.91,38.68,15.75,8332,678454,5832.483833425003,1373384,11806.607341226618
Belgium,2021-05-26,11632334,6393343,4535245,1923624,122894,94234,54.96,38.99,16.54,8101,659640,5670.745011276326,1402804,12059.523050146256
Belgium,2021-05-27,11632334,6533474,4576531,2026839,140131,93239,56.17,39.34,17.42,8016,652674,5610.860210857081,1423822,12240.209058646356
Belgium,2021-05-28,11632334,6646022,4615563,2104176,112548,90955,57.13,39.68,18.09,7819,636683,5473.3899490850245,1390769,11956.06144046414
Belgium,2021-05-29,11632334,6737169,4658736,2154584,91147,91235,57.92,40.05,18.52,7843,638643,5490.239534043641,1393804,11982.152506968936
Belgium,2021-05-30,11632334,6748726,4663201,2161807,11557,91506,58.02,40.09,18.58,7867,640543,5506.573315381075,1399209,12028.617816510427
Belgium,2021-05-31,11632334,6869214,4729175,2219606,120488,99839,59.05,40.66,19.08,8583,698876,6008.04619262136,1410673,12127.170695064293
Belgium,2021-06-01,11632334,6972672,4793494,2267673,103458,100318,59.94,41.21,19.49,8624,702223,6036.819437956304,1380677,11869.303271381306
Belgium,2021-06-02,11632334,7141123,4874484,2358236,168451,106826,61.39,41.9,20.27,9184,747780,6428.460530792874,1407420,12099.205542069201
Belgium,2021-06-03,11632334,7328380,4967490,2455793,187257,113558,63,42.7,21.11,9762,794906,6833.589888323358,1447580,12444.45009918044
Belgium,2021-06-04,11632334,7481646,5049405,2529878,153266,119375,64.32,43.41,21.75,10262,835624,7183.63141911159,1472307,12657.021368196614
Belgium,2021-06-05,11632334,7620751,5138672,2581612,139105,126226,65.51,44.18,22.19,10851,883582,7595.913253522466,1522225,13086.152787566107
Belgium,2021-06-06,11632334,7652006,5164509,2587563,31255,129040,65.78,44.4,22.24,11093,903280,7765.251582356559,1543823,13271.824897737633
Belgium,2021-06-07,11632334,7822836,5264205,2667214,170830,136232,67.25,45.25,22.93,11711,953622,8198.028013982404,1652498,14206.074206603766
Belgium,2021-06-08,11632334,7971740,5348267,2748212,148904,142724,68.53,45.98,23.63,12270,999068,8588.714870119788,1701291,14625.534308076092
Belgium,2021-06-09,11632334,8168573,5441594,2858060,196833,146779,70.22,46.78,24.57,12618,1027450,8832.707176392974,1775230,15261.167707185848
Belgium,2021-06-10,11632334,8363729,5523042,2976266,195156,147907,71.9,47.48,25.59,12715,1035349,8900.612723121601,1830255,15734.20261144496
Belgium,2021-06-11,11632334,8559710,5612114,3086606,195981,154009,73.59,48.25,26.53,13240,1078064,9267.82191776818,1913688,16451.45333687977
Belgium,2021-06-12,11632334,8702945,5690619,3158167,143235,154599,74.82,48.92,27.15,13290,1082194,9303.326400359549,1965776,16899.239653882014
Belgium,2021-06-13,11632334,8726928,5706345,3166847,23983,153560,75.02,49.06,27.22,13201,1074922,9240.811001472275,1978202,17006.062583828832
Belgium,2021-06-14,11632334,8881020,5784793,3255870,154092,151169,76.35,49.73,27.99,12996,1058184,9096.9189846165,2011806,17294.946998598905
Belgium,2021-06-15,11632334,9032189,5878822,3339422,151169,151493,77.65,50.54,28.71,13023,1060449,9116.390571316126,2059517,17705.105441435913
Belgium,2021-06-16,11632334,9215998,6000002,3418474,183809,149632,79.23,51.58,29.39,12863,1047425,9004.426798611525,2074875,17837.1339750045
Belgium,2021-06-17,11632334,9405211,6137622,3474886,189213,148783,80.85,52.76,29.87,12790,1041482,8953.336449933435,2076831,17853.949173055036
Belgium,2021-06-18,11632334,9598223,6276205,3534850,193012,148359,82.51,53.95,30.39,12754,1038513,8927.81276741194,2116577,18195.63468518012
Belgium,2021-06-19,11632334,9724261,6372661,3566888,126038,145902,83.6,54.78,30.66,12543,1021316,8779.974852854122,2103510,18083.30125321367
Belgium,2021-06-20,11632334,9756471,6403435,3568787,32210,147078,83.87,55.05,30.68,12644,1029543,8850.70012604521,2104465,18091.511127517486
Belgium,2021-06-21,11632334,9875135,6486373,3607523,118664,142016,84.89,55.76,31.01,12209,994115,8546.135281191204,2052299,17643.054265807703
Belgium,2021-06-22,11632334,9983628,6547952,3663561,108493,135920,85.83,56.29,31.49,11685,951439,8179.261358898395,2011888,17295.65193021452
Belgium,2021-06-23,11632334,10167816,6671078,3727942,184188,135974,87.41,57.35,32.05,11689,951818,8182.519518438862,1999243,17186.946317050388
Belgium,2021-06-24,11632334,10349493,6797205,3789110,181677,134897,88.97,58.43,32.57,11597,944282,8117.734583618387,1985764,17071.071033551823
Belgium,2021-06-25,11632334,10514393,6915106,3841270,164900,130881,90.39,59.45,33.02,11251,916170,7876.063393640519,1954683,16803.87616105246
Belgium,2021-06-26,11632334,10629645,6985900,3891421,115252,129341,91.38,60.06,33.45,11119,905384,7783.339096006012,1926700,16563.313948860134
Belgium,2021-06-27,11632334,10664439,7014448,3898405,34794,129710,91.68,60.3,33.51,11151,907968,7805.553038624922,1937511,16656.253164670135
Belgium,2021-06-28,11632334,10784780,7083105,3953941,120341,129949,92.71,60.89,33.99,11171,909645,7819.969749836963,1903760,16366.105031028166
Belgium,2021-06-29,11632334,10906222,7141158,4023243,121442,131799,93.76,61.39,34.59,11330,922594,7931.288768015086,1874033,16110.55012691348
Belgium,2021-06-30,11632334,11031372,7226297,4070015,125150,123365,94.83,62.12,34.99,10605,863556,7423.75519822591,1815374,15606.274716664771
Belgium,2021-07-01,11632334,11168114,7318188,4119096,136742,116946,96.01,62.91,35.41,10054,818621,7037.461269595595,1762903,15155.195853213982
Belgium,2021-07-02,11632334,11282255,7394655,4160547,114141,109695,96.99,63.57,35.77,9430,767862,6601.100002802533,1684032,14477.163396443053
Belgium,2021-07-03,11632334,11371177,7432171,4212866,88922,105933,97.75,63.89,36.22,9107,741532,6374.7481803737755,1646916,14158.087276379787
Belgium,2021-07-04,11632334,11385414,7439593,4219740,14237,102996,97.88,63.96,36.28,8854,720975,6198.025263029758,1628943,14003.578301654681
Belgium,2021-07-05,11632334,11505696,7463991,4318914,120282,102988,98.91,64.17,37.13,8854,720916,6197.5180561355955,1630561,14017.487805972558
Belgium,2021-07-06,11632334,11621156,7486641,4414040,115460,102133,99.9,64.36,37.95,8780,714934,6146.092435103737,1637528,14077.381203118824
