location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-20,11589616,178080,177199,1160,21493,15311,1.54,1.53,0.01,1321,107178,924.7761099246084,171621,1480.816965808013
Belgium,2021-01-21,11589616,208329,207434,1198,30249,16301,1.8,1.79,0.01,1407,114106,984.5537591581982,193564,1670.1502448398637
Belgium,2021-01-22,11589616,238268,237320,1285,29939,17211,2.06,2.05,0.01,1485,120479,1039.5426388587853,214211,1848.301099881135
Belgium,2021-01-23,11589616,246700,245730,1318,8432,17673,2.13,2.12,0.01,1525,123713,1067.4469283537953,219421,1893.255134596349
Belgium,2021-01-24,11589616,248581,247611,1318,1881,17483,2.14,2.14,0.01,1509,122378,1055.92799623387,220898,1905.9993014436373
Belgium,2021-01-25,11589616,259880,258908,1343,11299,17516,2.24,2.23,0.01,1511,122610,1057.9297881828008,226607,1955.2589145317672
Belgium,2021-01-26,11589616,272676,269965,3102,12796,16584,2.35,2.33,0.03,1431,116089,1001.6639032734131,223479,1928.2692368754929
Belgium,2021-01-27,11589616,289309,283173,6566,16633,15890,2.5,2.44,0.06,1371,111229,959.7298133087412,218407,1884.5059232333497
Belgium,2021-01-28,11589616,312789,299043,14207,23480,14923,2.7,2.58,0.12,1288,104460,901.3240818332549,218566,1885.877840991453
Belgium,2021-01-29,11589616,334005,311276,23224,21216,13677,2.88,2.69,0.2,1180,95737,826.0584302361701,216216,1865.6010690949554
Belgium,2021-01-30,11589616,338499,312879,26127,4494,13114,2.92,2.7,0.23,1132,91799,792.0797375857837,215512,1859.526665939579
Belgium,2021-01-31,11589616,339417,313454,26470,918,12977,2.93,2.7,0.23,1120,90836,783.7705753150061,213214,1839.6985715488763
Belgium,2021-02-01,11589616,347163,317404,30280,7746,12469,3,2.74,0.26,1076,87283,753.1138218902163,209893,1811.0436100730171
Belgium,2021-02-02,11589616,371523,327571,44502,24360,14121,3.21,2.83,0.38,1218,98847,852.8927964481309,214936,1854.556699721544
Belgium,2021-02-03,11589616,402261,337706,65128,30738,16136,3.47,2.91,0.56,1392,112952,974.5965698949819,224181,1934.3263832037233
Belgium,2021-02-04,11589616,436452,347729,89312,34191,17666,3.77,3,0.77,1524,123663,1067.0155076751464,228123,1968.3395895084013
Belgium,2021-02-05,11589616,467240,355671,112196,30788,19034,4.03,3.07,0.97,1642,133235,1149.6066823956894,228972,1975.6651126318595
Belgium,2021-02-06,11589616,473743,356857,117526,6503,19321,4.09,3.08,1.01,1667,135244,1166.9411652638016,227043,1959.0209028495854
Belgium,2021-02-07,11589616,477127,357172,120595,3384,19673,4.12,3.08,1.04,1697,137710,1188.2188331347647,228546,1971.989408449771
Belgium,2021-02-08,11589616,487283,359555,128385,10156,20017,4.2,3.1,1.11,1727,140120,1209.0133098456413,227403,1962.1271317358573
Belgium,2021-02-09,11589616,515102,367683,148099,27819,20511,4.44,3.17,1.28,1770,143579,1238.8589923945713,242426,2091.751788842702
Belgium,2021-02-10,11589616,540565,374211,167063,25463,19758,4.66,3.23,1.44,1705,138304,1193.3441107971137,251256,2167.9406806920956
Belgium,2021-02-11,11589616,576868,382302,195292,36303,20059,4.98,3.3,1.69,1731,140416,1211.5673202632427,264079,2278.582827938389
Belgium,2021-02-12,11589616,611626,388967,223425,34758,20627,5.28,3.36,1.93,1780,144386,1245.8221221479641,277621,2395.4288045436538
Belgium,2021-02-13,11589616,620282,389541,231522,8656,20934,5.35,3.36,2,1806,146539,1264.3990965705852,281783,2431.340261834387
Belgium,2021-02-14,11589616,622211,389614,233378,1929,20726,5.37,3.36,2.01,1788,145084,1251.8447548219026,282794,2440.0635879566676
Belgium,2021-02-15,11589616,635914,391673,245032,13703,21233,5.49,3.38,2.11,1832,148631,1282.4497377652547,288751,2491.463047610896
Belgium,2021-02-16,11589616,650735,396007,255536,14821,19376,5.61,3.42,2.2,1672,135633,1170.29761814369,279212,2409.1566105382612
Belgium,2021-02-17,11589616,670665,403228,268265,19930,18586,5.79,3.48,2.31,1604,130100,1122.5566058444042,268404,2315.9007166415176
Belgium,2021-02-18,11589616,698569,413985,285418,27904,17386,6.03,3.57,2.46,1500,121701,1050.0865602449642,262117,2261.653880508207
Belgium,2021-02-19,11589616,729505,431938,298424,30936,16840,6.29,3.73,2.57,1453,117879,1017.1087635690433,262265,2262.9308857170076
Belgium,2021-02-20,11589616,735457,436309,300017,5952,16454,6.35,3.76,2.59,1420,115175,993.7775332677114,261714,2258.176629838297
Belgium,2021-02-21,11589616,737612,438199,300282,2155,16486,6.36,3.78,2.59,1422,115401,995.7275547352044,260485,2247.572309557107
Belgium,2021-02-22,11589616,750255,447939,303188,12643,16334,6.47,3.87,2.62,1409,114341,986.581436347848,262972,2269.0311741131027
Belgium,2021-02-23,11589616,770215,459917,311183,19960,17069,6.65,3.97,2.69,1473,119480,1030.9228536993805,255113,2201.2204718430708
Belgium,2021-02-24,11589616,793298,474755,319444,23083,17519,6.84,4.1,2.76,1512,122633,1058.1282416949794,252733,2180.6848475393836
Belgium,2021-02-25,11589616,825022,497423,328508,31724,18065,7.12,4.29,2.83,1559,126453,1091.0887815437543,248154,2141.1753417887185
Belgium,2021-02-26,11589616,856903,522552,335288,31881,18200,7.39,4.51,2.89,1570,127398,1099.2426323702184,245277,2116.3513959392617
Belgium,2021-02-27,11589616,861234,526092,336091,4331,17968,7.43,4.54,2.9,1550,125777,1085.2559739684214,240952,2079.0335072361327
Belgium,2021-02-28,11589616,862072,526675,336346,838,17780,7.44,4.54,2.9,1534,124460,1073.8923532928097,239861,2069.619908028014
Belgium,2021-03-01,11589616,875505,537378,339084,13433,17893,7.55,4.64,2.93,1544,125250,1080.7088000154622,239591,2067.29023636331
Belgium,2021-03-02,11589616,899032,554101,345907,23527,18402,7.76,4.78,2.98,1588,128817,1111.4863512302738,248297,2142.409204929654
Belgium,2021-03-03,11589616,929125,578094,352026,30093,19404,8.02,4.99,3.04,1674,135827,1171.9715303768478,258460,2230.0997720718274
Belgium,2021-03-04,11589616,978459,618833,360625,49334,21920,8.44,5.34,3.11,1891,153437,1323.9178933969858,279890,2415.00667494074
Belgium,2021-03-05,11589616,1022708,656518,367200,44249,23686,8.82,5.66,3.17,2044,165805,1430.6341124675746,293203,2529.876744837793
Belgium,2021-03-06,11589616,1030969,664174,367816,8261,24248,8.9,5.73,3.17,2092,169735,1464.543777809377,295512,2549.7997517777985
Belgium,2021-03-07,11589616,1032444,665470,367995,1475,24339,8.91,5.74,3.18,2100,170372,1470.040077255364,294832,2543.9324305481737
Belgium,2021-03-08,11589616,1049692,680748,369971,17248,24884,9.06,5.87,3.19,2147,174187,1502.957475036274,299437,2583.666275051736
Belgium,2021-03-09,11589616,1078483,702150,377379,28791,25636,9.31,6.06,3.26,2212,179451,1548.3774440844288,308268,2659.8637953147027
Belgium,2021-03-10,11589616,1114382,728901,386548,35899,26465,9.62,6.29,3.34,2284,185257,1598.4740132891375,321084,2770.445543665985
Belgium,2021-03-11,11589616,1168344,772848,396572,53962,27126,10.08,6.67,3.42,2341,189885,1638.4063113048785,343322,2962.3242047018643
Belgium,2021-03-12,11589616,1212798,803720,410175,44454,27156,10.46,6.93,3.54,2343,190090,1640.1751360873388,355895,3070.809248554913
Belgium,2021-03-13,11589616,1222550,811298,412359,9752,27369,10.55,7,3.56,2362,191581,1653.0401007246487,361316,3117.5838785340256
Belgium,2021-03-14,11589616,1223969,811445,413631,1419,27361,10.56,7,3.57,2361,191525,1652.556909564562,361897,3122.596986819926
Belgium,2021-03-15,11589616,1254479,837314,418273,30510,29255,10.82,7.22,3.61,2524,204787,1766.986930369393,378974,3269.9444054056667
Belgium,2021-03-16,11589616,1301210,879828,422497,46731,31818,11.23,7.59,3.65,2745,222727,1921.7806698686136,402178,3470.158113953042
Belgium,2021-03-17,11589616,1349114,918950,431281,47904,33533,11.64,7.93,3.72,2893,234732,2025.3647748122114,419989,3623.8387881013487
Belgium,2021-03-18,11589616,1424182,977173,448126,75068,36548,12.29,8.43,3.87,3154,255838,2207.4760716834794,445723,3845.882382988358
Belgium,2021-03-19,11589616,1491817,1026048,466887,67635,39860,12.87,8.85,4.03,3439,279019,2407.4913267186766,469109,4047.6664628060157
Belgium,2021-03-20,11589616,1514206,1046850,468477,22389,41665,13.07,9.03,4.04,3595,291656,2516.528589040396,483237,4169.568689765045
Belgium,2021-03-21,11589616,1515114,1047245,468990,908,41592,13.07,9.04,4.05,3589,291145,2512.119469704605,482670,4164.676379269166
Belgium,2021-03-22,11589616,1547653,1074546,474228,32539,41882,13.35,9.27,4.09,3614,293174,2529.6265208441764,497961,4296.6134512135695
Belgium,2021-03-23,11589616,1595524,1116778,479869,47871,42045,13.77,9.64,4.14,3628,294314,2539.4629123173713,517041,4461.243582185984
Belgium,2021-03-24,11589616,1657190,1167937,490377,61666,44011,14.3,10.08,4.23,3797,308076,2658.207139908691,542808,4683.571914720902
Belgium,2021-03-25,11589616,1734649,1225711,510062,77459,44352,14.97,10.58,4.4,3827,310467,2678.8376767616805,566305,4886.31374844516
Belgium,2021-03-26,11589616,1803408,1275288,529246,68759,44513,15.56,11,4.57,3841,311591,2688.5360136177073,590610,5096.027340336384
Belgium,2021-03-27,11589616,1825600,1293700,533026,22192,44485,15.75,11.16,4.6,3838,311394,2686.836216143831,603050,5203.364805184227
Belgium,2021-03-28,11589616,1827951,1295100,533977,2351,44691,15.77,11.17,4.61,3856,312837,2699.287016929638,603982,5211.406486634242
Belgium,2021-03-29,11589616,1851455,1313363,539218,23504,43400,15.98,11.33,4.65,3745,303802,2621.329300297784,596976,5150.955821141961
Belgium,2021-03-30,11589616,1883439,1339656,544910,31984,41131,16.25,11.56,4.7,3549,287915,2484.2496938638865,582229,5023.712606181258
Belgium,2021-03-31,11589616,1968150,1413202,556077,84711,44423,16.98,12.19,4.8,3833,310960,2683.0914846531587,619036,5341.2986245618495
Belgium,2021-04-01,11589616,2069590,1489986,580763,101440,47849,17.86,12.86,5.01,4129,334941,2890.0094705467377,645408,5568.847147308418
Belgium,2021-04-02,11589616,2152001,1554341,599323,82411,49799,18.57,13.41,5.17,4297,348593,3007.80457264503,660184,5696.340586262738
Belgium,2021-04-03,11589616,2172816,1573790,600723,20815,49602,18.75,13.58,5.18,4280,347216,2995.9232471550395,658610,5682.75946329887
Belgium,2021-04-04,11589616,2172901,1573807,600792,85,49279,18.75,13.58,5.18,4252,344950,2976.3712619986723,657787,5675.65827892831
Belgium,2021-04-05,11589616,2187492,1585767,603426,14591,48005,18.87,13.68,5.21,4142,336037,2899.4662118227216,639839,5520.795512120505
Belgium,2021-04-06,11589616,2234256,1623453,612559,46764,50117,19.28,14.01,5.29,4324,350817,3026.9941644313326,638732,5511.243858295219
Belgium,2021-04-07,11589616,2282648,1661492,623002,48392,44928,19.7,14.34,5.38,3877,314498,2713.618811874354,625458,5396.710296527513
Belgium,2021-04-08,11589616,2407891,1770281,639486,125243,48329,20.78,15.27,5.52,4170,338301,2919.0009401519433,673242,5809.010410698681
Belgium,2021-04-09,11589616,2542578,1889395,655140,134687,55797,21.94,16.3,5.65,4814,390577,3370.0598880929274,739170,6377.864460737957
Belgium,2021-04-10,11589616,2611154,1954010,659136,68576,62620,22.53,16.86,5.69,5403,438338,3782.1615487519175,785554,6778.084795906957
Belgium,2021-04-11,11589616,2615060,1957601,659452,3906,63166,22.56,16.89,5.69,5450,442159,3815.1307170142654,787109,6791.501979012937
Belgium,2021-04-12,11589616,2663702,1997257,668465,48642,68030,22.98,17.23,5.77,5870,476210,4108.9368275877305,812247,7008.403039410452
Belgium,2021-04-13,11589616,2736023,2061254,676871,72321,71681,23.61,17.79,5.84,6185,501767,4329.453193272323,852584,7356.447357703655
Belgium,2021-04-14,11589616,2836622,2137244,701481,100599,79139,24.48,18.44,6.05,6828,553974,4779.916780676772,868472,7493.535592551126
Belgium,2021-04-15,11589616,2947998,2222040,728063,111376,77158,25.44,19.17,6.28,6658,540107,4660.266569660289,878408,7579.267509812233
Belgium,2021-04-16,11589616,3041882,2298609,745379,93884,71329,26.25,19.83,6.43,6155,499304,4308.201410642078,889881,7678.261298735006
Belgium,2021-04-17,11589616,3099956,2350909,751153,58074,69829,26.75,20.28,6.48,6025,488802,4217.585811298666,927140,7999.747360050584
Belgium,2021-04-18,11589616,3105937,2356816,751227,5981,70125,26.8,20.34,6.48,6051,490877,4235.489769462595,933036,8050.620486476861
Belgium,2021-04-19,11589616,3166824,2413382,755548,60887,71875,27.32,20.82,6.52,6202,503122,4341.144693663708,979332,8450.081521251437
Belgium,2021-04-20,11589616,3216904,2460387,758626,50080,68697,27.76,21.23,6.55,5927,480881,4149.24014738711,982648,8478.693340659433
Belgium,2021-04-21,11589616,3308661,2547667,763104,91757,67434,28.55,21.98,6.58,5818,472039,4072.94771457484,1026013,8852.864495251612
Belgium,2021-04-22,11589616,3404390,2637512,768988,95729,65199,29.37,22.76,6.64,5626,456392,3937.9389273984575,996499,8598.205497058747
Belgium,2021-04-23,11589616,3476153,2702248,776016,71763,62039,29.99,23.32,6.7,5353,434271,3747.069790750617,933575,8055.271201392696
Belgium,2021-04-24,11589616,3522374,2746695,777792,46221,60345,30.39,23.7,6.71,5207,422418,3644.7972046701116,911220,7862.383015968778
Belgium,2021-04-25,11589616,3528666,2752968,777811,6292,60390,30.45,23.75,6.71,5211,422729,3647.4806412913076,913606,7882.970410753903
Belgium,2021-04-26,11589616,3591405,2808896,784622,62739,60654,30.99,24.24,6.77,5233,424581,3663.4604632284627,927703,8004.60515689217
Belgium,2021-04-27,11589616,3644198,2847249,799069,52793,61042,31.44,24.57,6.89,5267,427294,3686.869349251951,908175,7836.109496639061
Belgium,2021-04-28,11589616,3738645,2926612,814258,94447,61426,32.26,25.25,7.03,5300,429984,3710.0797817632615,902023,7783.027496338102
Belgium,2021-04-29,11589616,3844194,3013906,833748,105549,62829,33.17,26.01,7.19,5421,439804,3794.810803049903,896196,7732.74973044836
Belgium,2021-04-30,11589616,3926314,3074318,856340,82120,64309,33.88,26.53,7.39,5549,450161,3884.175282425233,884432,7631.24507317585
Belgium,2021-05-01,11589616,3973575,3114060,864357,47261,64457,34.29,26.87,7.46,5562,451201,3893.14883254113,873619,7537.946037211242
Belgium,2021-05-02,11589616,3977154,3117546,864459,3579,64070,34.32,26.9,7.46,5528,448488,3869.7399465176413,871217,7517.220587808949
Belgium,2021-05-03,11589616,4055851,3183873,879436,78697,66349,35,27.47,7.59,5725,464446,4007.4321703152204,889027,7670.892633543683
Belgium,2021-05-04,11589616,4138804,3251236,898311,82953,70658,35.71,28.05,7.75,6097,494606,4267.665123676229,921900,7954.534472928181
Belgium,2021-05-05,11589616,4293485,3335502,972406,154681,79263,37.05,28.78,8.39,6839,554840,4787.388986830971,984824,8497.468768594232
Belgium,2021-05-06,11589616,4454974,3423886,1050336,161489,87254,38.44,29.54,9.06,7529,610780,5270.062442103345,1050584,9064.873245153249
Belgium,2021-05-07,11589616,4610067,3524416,1109343,155093,97679,39.78,30.41,9.57,8428,683753,5899.70366576425,1133914,9783.878948189484
Belgium,2021-05-08,11589616,4700113,3604895,1120616,90046,103791,40.55,31.1,9.67,8956,726538,6268.870340484103,1177739,10162.019173025234
Belgium,2021-05-09,11589616,4708025,3612736,1120722,7912,104410,40.62,31.17,9.67,9009,730871,6306.2572564958155,1179359,10175.997203013456
Belgium,2021-05-10,11589616,4791930,3692150,1126575,83905,105154,41.35,31.86,9.72,9073,736079,6351.194034383883,1200525,10358.626204699103
Belgium,2021-05-11,11589616,4860472,3750823,1137655,68542,103095,41.94,32.36,9.82,8895,721668,6226.849966383701,1216274,10494.51509005993
Belgium,2021-05-12,11589616,4953491,3815954,1166813,93019,94287,42.74,32.93,10.07,8135,660006,5694.804728646747,1214846,10482.193715477717
Belgium,2021-05-13,11589616,5072248,3854455,1247397,118757,88182,43.77,33.26,10.76,7609,617274,5326.095359846263,1228054,10596.157801949608
Belgium,2021-05-14,11589616,5217256,3896833,1351024,145008,86741,45.02,33.62,11.66,7484,607189,5239.077808962782,1290942,11138.781474727031
Belgium,2021-05-15,11589616,5304664,3929220,1406320,87408,86364,45.77,33.9,12.13,7452,604551,5216.316053957266,1331089,11485.186394441369
Belgium,2021-05-16,11589616,5310692,3931455,1410148,6028,86095,45.82,33.92,12.17,7429,602667,5200.060122785777,1333538,11506.317379281592
Belgium,2021-05-17,11589616,5418798,4017299,1435929,108106,89553,46.76,34.66,12.39,7727,626868,5408.876359665411,1362947,11760.070394049295
Belgium,2021-05-18,11589616,5551412,4119321,1469554,132614,98706,47.9,35.54,12.68,8517,690940,5961.716074113241,1412608,12188.566040496942
Belgium,2021-05-19,11589616,5692700,4197268,1536908,141288,105601,49.12,36.22,13.26,9112,739209,6378.200968867303,1399215,12073.00569751405
Belgium,2021-05-20,11589616,5838819,4266259,1619242,146119,109510,50.38,36.81,13.97,9449,766571,6614.29162105112,1383845,11940.386980897383
Belgium,2021-05-21,11589616,5966214,4335792,1680621,127395,106994,51.48,37.41,14.5,9232,748958,6462.3193727902635,1356147,11701.397181753046
Belgium,2021-05-22,11589616,6055071,4379996,1725815,88857,107201,52.25,37.79,14.89,9250,750407,6474.8219440575085,1354958,11691.137998014776
Belgium,2021-05-23,11589616,6064580,4386796,1728563,9509,107698,52.33,37.85,14.91,9293,753888,6504.857451705044,1356555,11704.91757449082
Belgium,2021-05-24,11589616,6126495,4413244,1765017,61915,101100,52.86,38.08,15.23,8723,707697,6106.302400355629,1334565,11515.178760021041
Belgium,2021-05-25,11589616,6225799,4472729,1811698,99304,96341,53.72,38.59,15.63,8313,674387,5818.8899442397405,1365327,11780.60601835298
Belgium,2021-05-26,11589616,6348144,4508545,1903187,122345,93635,54.77,38.9,16.42,8079,655444,5655.441905926823,1394653,12033.642874794126
Belgium,2021-05-27,11589616,6487092,4549899,2005083,138948,92610,55.97,39.26,17.3,7991,648273,5593.567552195,1414844,12207.859173246121
Belgium,2021-05-28,11589616,6597142,4588830,2079949,110050,90133,56.92,39.59,17.95,7777,630928,5443.9077187717,1379886,11906.227091561965
Belgium,2021-05-29,11589616,6687089,4631502,2129623,89947,90288,57.7,39.96,18.38,7790,632018,5453.312689566246,1382425,11928.134633623755
Belgium,2021-05-30,11589616,6698491,4635885,2136757,11402,90559,57.8,40,18.44,7814,633911,5469.646276459894,1387799,11974.503728164937
Belgium,2021-05-31,11589616,6818404,4701854,2193964,119913,98844,58.83,40.57,18.93,8529,691909,5970.0770068654565,1399606,12076.379407221086
Belgium,2021-06-01,11589616,6921305,4766024,2241579,102901,99358,59.72,41.12,19.34,8573,695506,6001.113410487457,1369893,11820.003354727198
Belgium,2021-06-02,11589616,7088849,4846676,2331510,167544,105815,61.17,41.82,20.12,9130,740705,6391.109075572478,1396149,12046.550981499302
Belgium,2021-06-03,11589616,7275159,4939384,2428366,186310,112581,62.77,42.62,20.95,9714,788067,6799.76799921585,1436340,12393.33555141085
Belgium,2021-06-04,11589616,7427552,5020820,2502010,152393,118630,64.09,43.32,21.59,10236,830410,7165.1209151364465,1461338,12609.028633908147
Belgium,2021-06-05,11589616,7566058,5109849,2553365,138506,125567,65.28,44.09,22.03,10834,878969,7584.108049826673,1510987,13037.42073939292
Belgium,2021-06-06,11589616,7596539,5134986,2559231,30481,128293,65.55,44.31,22.08,11070,898048,7748.7295523855155,1531959,13218.375828845408
Belgium,2021-06-07,11589616,7764107,5234123,2636123,167568,135100,66.99,45.16,22.75,11657,945703,8159.916601205769,1637612,14129.993608071225
Belgium,2021-06-08,11589616,7910359,5317090,2715376,146252,141293,68.25,45.88,23.43,12191,989054,8533.966958007928,1684560,14535.080368495384
Belgium,2021-06-09,11589616,8105122,5409029,2824259,194763,145182,69.93,46.67,24.37,12527,1016273,8768.823747050808,1756978,15159.932822623286
Belgium,2021-06-10,11589616,8299017,5489814,2941654,193895,146265,71.61,47.37,25.38,12620,1023858,8834.270264001845,1811925,15634.038263217695
Belgium,2021-06-11,11589616,8492190,5577914,3050097,193173,152091,73.27,48.13,26.32,13123,1064638,9186.136969507877,1895048,16351.257884644323
Belgium,2021-06-12,11589616,8632202,5655803,3119216,140012,152306,74.48,48.8,26.91,13142,1066144,9199.131360348782,1945113,16783.239410175454
Belgium,2021-06-13,11589616,8655431,5670824,3127827,23229,151270,74.68,48.93,26.99,13052,1058892,9136.558105117547,1956940,16885.28765750306
Belgium,2021-06-14,11589616,8805294,5746778,3214548,149863,148741,75.98,49.59,27.74,12834,1041187,8983.792042807976,1986890,17143.708644013746
Belgium,2021-06-15,11589616,8938751,5829236,3289138,133457,146913,77.13,50.3,28.38,12676,1028392,8873.391491141725,2017446,17407.358449149655
Belgium,2021-06-16,11589616,9037478,5896988,3327377,98727,133194,77.98,50.88,28.71,11493,932356,8044.753165247235,1948629,16813.576912298045
European Union,2020-12-21,444919060,3,3,NA,NA,0,0,0,NA,0,NA,NA,NA,NA
European Union,2020-12-22,444919060,4,4,NA,1,1,0,0,NA,0,NA,NA,NA,NA
European Union,2020-12-23,444919060,7,7,NA,3,1,0,0,NA,0,NA,NA,NA,NA
European Union,2020-12-24,444919060,8,8,NA,1,1,0,0,NA,0,NA,NA,NA,NA
European Union,2020-12-25,444919060,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA
European Union,2020-12-26,444919060,9,9,NA,NA,1,0,0,NA,0,NA,NA,NA,NA
European Union,2020-12-27,444919060,55743,55726,17,55734,7963,0.01,0.01,0,18,NA,NA,NA,NA
European Union,2020-12-28,444919060,93648,92498,56,37905,13378,0.02,0.02,0,30,NA,NA,NA,NA
European Union,2020-12-29,444919060,183836,181963,789,90188,26262,0.04,0.04,0,59,NA,NA,NA,NA
European Union,2020-12-30,444919060,326301,324301,925,142465,46613,0.07,0.07,0,105,NA,NA,NA,NA
European Union,2020-12-31,444919060,434102,428384,1076,107801,62013,0.1,0.1,0,139,NA,NA,NA,NA
European Union,2021-01-01,444919060,475433,469704,1087,41331,67918,0.11,0.11,0,153,NA,NA,NA,NA
European Union,2021-01-02,444919060,576885,570871,1385,101452,82411,0.13,0.13,0,185,576876,129.65863948377486,NA,NA
European Union,2021-01-03,444919060,660991,654971,1391,84106,86464,0.15,0.15,0,194,605248,136.03552969836807,NA,NA
European Union,2021-01-04,444919060,933888,923776,1448,272897,120034,0.21,0.21,0,270,840240,188.85232743231995,NA,NA
European Union,2021-01-05,444919060,1241861,1229878,1495,307973,151146,0.28,0.28,0,340,1058025,237.80168015279006,NA,NA
European Union,2021-01-06,444919060,1489926,1477934,1526,248065,166232,0.33,0.33,0,374,1163625,261.5363342716763,NA,NA
European Union,2021-01-07,444919060,1874609,1848584,1547,384683,205787,0.42,0.42,0,463,1440507,323.7683276594174,NA,NA
European Union,2021-01-08,444919060,2245017,2215676,1917,370408,252798,0.5,0.5,0,568,1769584,397.7316683173789,NA,NA
European Union,2021-01-09,444919060,2438078,2408687,1977,193061,265885,0.55,0.54,0,598,1861193,418.3217055254949,2438069,547.9803450092697
European Union,2021-01-10,444919060,2656472,2602373,1999,218394,285069,0.6,0.58,0,641,1995481,448.50427401334525,2600729,584.5398037117134
European Union,2021-01-11,444919060,3084876,3027658,2066,428404,307284,0.69,0.68,0,691,2150988,483.4560245632093,2991228,672.3083519955293
European Union,2021-01-12,444919060,3543094,3482394,2148,458218,328748,0.8,0.78,0,739,2301233,517.2250880868085,3359258,755.0267682395985
European Union,2021-01-13,444919060,4135699,4031884,2467,592605,377968,0.93,0.91,0,850,2645773,594.6638923493185,3809398,856.2002266209948
European Union,2021-01-14,444919060,4658269,4544359,2666,522570,397666,1.05,1.02,0,894,2783660,625.6553720130579,4224167,949.4236996724753
European Union,2021-01-15,444919060,5174260,5049277,3647,515991,418463,1.16,1.13,0,941,2929243,658.3766044997038,4698827,1056.1082728170827
