location,date,population,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_vacs_7day_rollsum,new_vacs_7day_rollsum_per_100k,new_vacs_14day_rollsum,new_vacs_14ay_rollsum_per_100k
Belgium,2021-01-19,11589616,157330,156844,750,19365,15394,1.36,1.35,0.01,1328,107761,929.8064750376544,154716,1334.9536343568243
Belgium,2021-01-20,11589616,178918,177997,1211,21588,15361,1.54,1.54,0.01,1325,107527,927.7874262615776,172347,1487.081194061995
Belgium,2021-01-21,11589616,209145,208205,1254,30227,16338,1.8,1.8,0.01,1410,114367,986.8057751007454,194170,1675.3790634650882
Belgium,2021-01-22,11589616,239258,238278,1329,30113,17269,2.06,2.06,0.01,1490,120880,1043.0026327015494,214950,1854.6774975115657
Belgium,2021-01-23,11589616,247720,246731,1349,8462,17733,2.14,2.13,0.01,1530,124129,1071.036348400154,220167,1899.6919311217905
Belgium,2021-01-24,11589616,249623,248621,1362,1903,17543,2.15,2.15,0.01,1514,122802,1059.5864435888127,221654,1912.5223821048085
Belgium,2021-01-25,11589616,261004,259995,1392,11381,17577,2.25,2.24,0.01,1517,123039,1061.6313776056083,227403,1962.1271317358573
Belgium,2021-01-26,11589616,273886,271124,3165,12882,16651,2.36,2.34,0.03,1437,116556,1005.6933724119937,224317,1935.499847449648
Belgium,2021-01-27,11589616,290602,284407,6637,16716,15955,2.51,2.45,0.06,1377,111684,963.6557414844461,219211,1891.4431677460238
Belgium,2021-01-28,11589616,314457,300383,14547,23855,15045,2.71,2.59,0.13,1298,105312,908.6754901974319,219679,1895.4812652981773
Belgium,2021-01-29,11589616,335958,312858,23607,21501,13814,2.9,2.7,0.2,1192,96700,834.3675925069476,217580,1877.370225208497
Belgium,2021-01-30,11589616,340484,314476,26527,4526,13252,2.94,2.71,0.23,1143,92764,800.4061566837072,216893,1871.4425050838613
Belgium,2021-01-31,11589616,341411,315057,26873,927,13113,2.95,2.72,0.23,1131,91788,791.984825036481,214590,1851.5712686252937
Belgium,2021-02-01,11589616,349250,319036,30747,7839,12607,3.01,2.75,0.27,1088,88246,761.4229841609938,211285,1823.0543617666021
Belgium,2021-02-02,11589616,373833,329295,45100,24583,14278,3.23,2.84,0.39,1232,99947,862.3840513784064,216503,1868.0774237904
Belgium,2021-02-03,11589616,404736,339504,65817,30903,16305,3.49,2.93,0.57,1407,114134,984.7953547382416,225818,1948.4510962226877
Belgium,2021-02-04,11589616,439082,349553,90133,34346,17804,3.79,3.02,0.78,1536,124625,1075.3160415323512,229937,1983.991531729783
Belgium,2021-02-05,11589616,470037,357581,113099,30955,19154,4.06,3.09,0.98,1653,134079,1156.8890634512827,230779,1991.2566559582303
Belgium,2021-02-06,11589616,476568,358791,118433,6531,19441,4.11,3.1,1.02,1677,136084,1174.189032665103,228848,1974.5951893488102
Belgium,2021-02-07,11589616,479966,359111,121511,3398,19794,4.14,3.1,1.05,1708,138555,1195.509842603931,230343,1987.494667640412
Belgium,2021-02-08,11589616,490182,361504,129351,10216,20133,4.23,3.12,1.12,1737,140932,1216.019581666899,229178,1977.4425658278928
Belgium,2021-02-09,11589616,518146,369678,149164,27964,20616,4.47,3.19,1.29,1779,144313,1245.192247957137,244260,2107.5762993355434
Belgium,2021-02-10,11589616,543822,376221,168326,25676,19869,4.69,3.25,1.45,1714,139086,1200.091530211182,253220,2184.886884949424
Belgium,2021-02-11,11589616,580316,384382,196676,36494,20176,5.01,3.32,1.7,1741,141234,1218.6253625659383,265859,2293.9414040982897
Belgium,2021-02-12,11589616,615226,391053,224954,34910,20741,5.31,3.37,1.94,1790,145189,1252.7507382470653,279268,2409.639801698348
Belgium,2021-02-13,11589616,623925,391625,233096,8699,21051,5.38,3.38,2.01,1816,147357,1271.457138873281,283441,2445.6461715383844
Belgium,2021-02-14,11589616,625874,391707,234963,1949,20844,5.4,3.38,2.03,1799,145908,1258.9545676060363,284463,2454.4644102099674
Belgium,2021-02-15,11589616,639633,393734,246705,13759,21350,5.52,3.4,2.13,1842,149451,1289.5250368950965,290383,2505.544618561996
Belgium,2021-02-16,11589616,654556,398080,257299,14923,19487,5.65,3.43,2.22,1681,136410,1177.0018954898937,280723,2422.1941434470305
Belgium,2021-02-17,11589616,674608,405312,270139,20052,18684,5.82,3.5,2.33,1612,130786,1128.475697555467,269872,2328.567227766649
Belgium,2021-02-18,11589616,702473,415901,287421,27865,17451,6.06,3.59,2.48,1506,122157,1054.021116834242,263391,2272.6464794001804
Belgium,2021-02-19,11589616,733726,433903,300695,31253,16929,6.33,3.74,2.59,1461,118500,1022.4670083978624,263689,2275.217746644928
Belgium,2021-02-20,11589616,739731,438311,302304,6005,16544,6.38,3.78,2.61,1427,115806,999.2220622322603,263163,2270.6792011055413
Belgium,2021-02-21,11589616,741909,440216,302577,2178,16576,6.4,3.8,2.61,1430,116035,1001.1979689404723,261943,2260.1525365465086
Belgium,2021-02-22,11589616,754625,449995,305517,12716,16427,6.51,3.88,2.64,1417,114992,992.1985335838565,264443,2281.723570478953
Belgium,2021-02-23,11589616,774735,461948,313687,20110,17168,6.68,3.99,2.71,1481,120179,1036.954114786892,256589,2213.956010276786
Belgium,2021-02-24,11589616,797922,476797,322041,23187,17616,6.88,4.11,2.78,1520,123314,1064.0041913381772,254100,2192.4798888936443
Belgium,2021-02-25,11589616,829823,499501,331246,31901,18193,7.16,4.31,2.86,1570,127350,1098.8284685187155,249507,2152.8495853529575
Belgium,2021-02-26,11589616,861934,524722,338164,32111,18315,7.44,4.53,2.92,1580,128208,1106.2316473643302,246708,2128.6986557621926
Belgium,2021-02-27,11589616,866302,528296,338970,4368,18082,7.47,4.56,2.92,1560,126571,1092.1069343453657,242377,2091.328996577626
Belgium,2021-02-28,11589616,867163,528894,339233,861,17893,7.48,4.56,2.93,1544,125254,1080.7433136697541,241289,2081.941282610226
Belgium,2021-03-01,11589616,880746,539720,341999,13583,18017,7.6,4.66,2.95,1555,126121,1088.2241482375257,241113,2080.4226818213824
Belgium,2021-03-02,11589616,904436,556547,348881,23690,18529,7.8,4.8,3.01,1599,129701,1119.113868828786,249880,2156.0679836156783
Belgium,2021-03-03,11589616,934737,580664,355084,30301,19545,8.07,5.01,3.06,1686,136815,1180.4964029869498,260129,2244.500594325127
Belgium,2021-03-04,11589616,984446,621660,363804,49709,22089,8.49,5.36,3.14,1906,154623,1334.1511918945373,281973,2432.979660413253
Belgium,2021-03-05,11589616,1029241,659775,370497,44795,23901,8.88,5.69,3.2,2062,167307,1443.593989654187,295515,2549.8256370185172
Belgium,2021-03-06,11589616,1037555,667462,371139,8314,24465,8.95,5.76,3.2,2111,171253,1477.6417096131572,297824,2569.748643958523
Belgium,2021-03-07,11589616,1039049,668774,371321,1494,24555,8.97,5.77,3.2,2119,171886,1483.103495404852,297140,2563.8468090746064
Belgium,2021-03-08,11589616,1056389,684124,373318,17340,25092,9.11,5.9,3.22,2165,175643,1515.5204451985296,301764,2603.7445934360553
Belgium,2021-03-09,11589616,1085346,705636,380783,28957,25844,9.36,6.09,3.29,2230,180910,1560.9662994874034,310611,2680.0801683161894
Belgium,2021-03-10,11589616,1121421,732508,390008,36075,26669,9.68,6.32,3.37,2301,186684,1610.7867594577767,323499,2791.2831624447267
Belgium,2021-03-11,11589616,1175597,776584,400117,54176,27307,10.14,6.7,3.45,2356,191151,1649.3298828882682,345774,2983.4810747828055
Belgium,2021-03-12,11589616,1220503,807857,413771,44906,27323,10.53,6.97,3.57,2358,191262,1650.2876367948688,358569,3093.881626449056
Belgium,2021-03-13,11589616,1230321,815492,415965,9818,27538,10.62,7.04,3.59,2376,192766,1663.2647708086274,364019,3140.9064804217846
Belgium,2021-03-14,11589616,1231770,815662,417244,1449,27532,10.63,7.04,3.6,2376,192721,1662.8764921978434,364607,3145.9799876026955
Belgium,2021-03-15,11589616,1262466,841697,421907,30696,29440,10.89,7.26,3.64,2540,206077,1778.117583878534,381720,3293.6380290770635
Belgium,2021-03-16,11589616,1309299,884292,426152,46833,31993,11.3,7.63,3.68,2760,223953,1932.3591049090842,404863,3493.3254043964876
Belgium,2021-03-17,11589616,1357283,923471,434958,47984,33695,11.71,7.97,3.75,2907,235862,2035.114882149676,422546,3645.901641607453
Belgium,2021-03-18,11589616,1432631,981897,451880,75348,36719,12.36,8.47,3.9,3168,257034,2217.795654316761,448185,3867.125537205029
Belgium,2021-03-19,11589616,1500493,1030836,470805,67862,39999,12.95,8.89,4.06,3451,279990,2415.869516298038,471252,4066.157153092907
Belgium,2021-03-20,11589616,1522990,1051753,472388,22497,41810,13.14,9.07,4.08,3608,292669,2525.2691719898226,485435,4188.53394279845
Belgium,2021-03-21,11589616,1523950,1052189,472914,960,41740,13.15,9.08,4.08,3601,292180,2521.049877752637,484901,4183.92636995048
Belgium,2021-03-22,11589616,1556776,1079675,478254,32826,42044,13.43,9.32,4.13,3628,294310,2539.4283986630794,500387,4317.545982541614
Belgium,2021-03-23,11589616,1604780,1121943,483992,48004,42212,13.85,9.68,4.18,3642,295481,2549.532270957036,519434,4481.89137586612
Belgium,2021-03-24,11589616,1666527,1173133,494550,61747,44178,14.38,10.12,4.27,3812,309244,2668.2851269619287,545106,4703.400009111605
Belgium,2021-03-25,11589616,1745662,1232391,514430,79135,44719,15.06,10.63,4.44,3859,313031,2700.9609291627953,570065,4918.756583479556
Belgium,2021-03-26,11589616,1815611,1282779,533994,69949,45017,15.67,11.07,4.61,3884,315118,2718.9684282896,595108,5134.837944587638
Belgium,2021-03-27,11589616,1838165,1301544,537788,22554,45025,15.86,11.23,4.64,3885,315175,2719.4602478632596,607844,5244.729419853083
Belgium,2021-03-28,11589616,1840565,1302985,538747,2400,45231,15.88,11.24,4.65,3903,316615,2731.8851634083476,608795,5252.935041160984
Belgium,2021-03-29,11589616,1864247,1321394,544020,23682,43924,16.09,11.4,4.69,3790,307471,2652.986949697039,601781,5192.4153483601185
Belgium,2021-03-30,11589616,1896461,1347872,549758,32214,41669,16.36,11.63,4.74,3595,291681,2516.744299379721,587162,5066.276570336757
Belgium,2021-03-31,11589616,1981351,1421428,561097,84890,44975,17.1,12.26,4.84,3881,314824,2716.4316746991444,624068,5384.716801661073
Belgium,2021-04-01,11589616,2083109,1498396,585921,101758,48207,17.97,12.93,5.06,4159,337447,2911.63227496062,650478,5612.5932041234155
Belgium,2021-04-02,11589616,2165833,1562662,604885,82724,50032,18.69,13.48,5.22,4317,350222,3021.8602583554107,665340,5740.828686645011
Belgium,2021-04-03,11589616,2186713,1582162,606302,20880,49793,18.87,13.65,5.23,4296,348548,3007.4162940342458,663723,5726.876541897505
Belgium,2021-04-04,11589616,2186847,1582209,606392,134,49469,18.87,13.65,5.23,4268,346282,2987.8643088778786,662897,5719.749472286226
Belgium,2021-04-05,11589616,2201523,1594258,609039,14676,48182,19,13.76,5.26,4157,337276,2910.1568162396406,644747,5563.14376593668
Belgium,2021-04-06,11589616,2248432,1632036,618230,46909,50282,19.4,14.08,5.33,4339,351971,3036.9513536945487,643652,5553.695653074269
Belgium,2021-04-07,11589616,2296349,1670193,628100,47917,45000,19.81,14.41,5.42,3883,314998,2717.9330186608427,629822,5434.3646933599875
Belgium,2021-04-08,11589616,2423406,1780529,644863,127057,48614,20.91,15.36,5.56,4195,340297,2936.2232536436068,677744,5847.8555286042265
Belgium,2021-04-09,11589616,2558588,1899962,660710,135182,56108,22.08,16.39,5.7,4841,392755,3388.852572854873,742977,6410.712831210284
Belgium,2021-04-10,11589616,2627350,1964674,664807,68762,62948,22.67,16.95,5.74,5431,440637,3801.9982715561932,789185,6809.414565590439
Belgium,2021-04-11,11589616,2631311,1968293,665157,3961,63495,22.7,16.98,5.74,5479,444464,3835.019210299979,790746,6822.883519177857
Belgium,2021-04-12,11589616,2680076,2008020,674226,48765,68365,23.12,17.33,5.82,5899,478553,4129.153200589218,815829,7039.310016828858
Belgium,2021-04-13,11589616,2752536,2072116,682673,72460,72015,23.75,17.88,5.89,6214,504104,4349.617795792372,856075,7386.569149486921
Belgium,2021-04-14,11589616,2853290,2148205,707341,100754,79563,24.62,18.54,6.1,6865,556941,4805.517283747797,871939,7523.450302408639
Belgium,2021-04-15,11589616,2965039,2233288,734009,111749,77376,25.58,19.27,6.33,6676,541633,4673.4335287726535,881930,7609.65678241626
Belgium,2021-04-16,11589616,3059142,2309972,751429,94103,71508,26.4,19.93,6.48,6170,500554,4318.986927608301,893309,7707.839500463174
Belgium,2021-04-17,11589616,3117296,2362317,757238,58154,69992,26.9,20.38,6.53,6039,489946,4227.4567164261525,930583,8029.454987982346
Belgium,2021-04-18,11589616,3123321,2368251,757329,6025,70287,26.95,20.43,6.53,6065,492010,4245.265762040779,936474,8080.284972340758
Belgium,2021-04-19,11589616,3184441,2424997,761703,61120,72052,27.48,20.92,6.57,6217,504365,4351.869811734919,982918,8481.023012324136
Belgium,2021-04-20,11589616,3234742,2472067,764937,50301,68887,27.91,21.33,6.6,5944,482206,4160.672795371305,986310,8510.290591163677
Belgium,2021-04-21,11589616,3326673,2559450,769487,91931,67626,28.7,22.08,6.64,5835,473383,4084.544302416922,1030324,8890.061586164718
Belgium,2021-04-22,11589616,3423102,2649837,775529,96429,65438,29.54,22.86,6.69,5646,458063,3952.3570064789033,999696,8625.790535251557
Belgium,2021-04-23,11589616,3495138,2714685,782718,72036,62285,30.16,23.42,6.75,5374,435996,3761.9538041640035,936550,8080.940731772304
Belgium,2021-04-24,11589616,3541467,2759217,784525,46329,60596,30.56,23.81,6.77,5228,424171,3659.9228136635415,914117,7887.3795300896945
Belgium,2021-04-25,11589616,3547800,2765517,784561,6333,60640,30.61,23.86,6.77,5232,424479,3662.580365044019,916489,7907.846127084797
Belgium,2021-04-26,11589616,3611028,2821761,791549,63228,60941,31.16,24.35,6.83,5258,426587,3680.769060855856,930952,8032.638872590775
Belgium,2021-04-27,11589616,3664075,2860206,806164,53047,61333,31.62,24.68,6.96,5292,429333,3704.462684527253,911539,7865.135479898558
Belgium,2021-04-28,11589616,3758779,2939751,821435,94704,61729,32.43,25.37,7.09,5326,432106,3728.3892753651203,905489,7812.933577782042
Belgium,2021-04-29,11589616,3865087,3027570,841247,106308,63141,33.35,26.12,7.26,5448,441985,3813.629373052567,900048,7765.98637953147
Belgium,2021-04-30,11589616,3947432,3088124,863993,82345,64613,34.06,26.65,7.45,5575,452294,3902.579688576395,888290,7664.533492740398
Belgium,2021-05-01,11589616,3994800,3127925,872073,47368,64762,34.47,26.99,7.52,5588,453333,3911.5446102787187,877504,7571.46742394226
Belgium,2021-05-02,11589616,3998430,3131446,872195,3630,64376,34.5,27.02,7.53,5555,450630,3888.2220083909597,875109,7550.802373434979
Belgium,2021-05-03,11589616,4077277,3197868,887246,78847,66607,35.18,27.59,7.66,5747,466249,4022.9891999872993,892836,7703.758260843155
Belgium,2021-05-04,11589616,4160455,3265327,906262,83178,70911,35.9,28.17,7.82,6118,496380,4282.971929354691,925713,7987.434613881945
Belgium,2021-05-05,11589616,4315346,3349689,980499,154891,79510,37.23,28.9,8.46,6860,556567,4802.290257071503,988673,8530.679532436623
Belgium,2021-05-06,11589616,4477134,3438239,1058617,161788,87435,38.63,29.67,9.13,7544,612047,5280.994642100308,1054032,9094.624015152875
Belgium,2021-05-07,11589616,4632625,3539028,1117816,155491,97885,39.97,30.54,9.64,8446,685193,5912.128581309338,1137487,9814.708269885732
Belgium,2021-05-08,11589616,4722937,3619703,1129179,90312,104020,40.75,31.23,9.74,8975,728137,6282.667173787294,1181470,10194.211784066012
Belgium,2021-05-09,11589616,4730895,3627571,1129306,7958,104638,40.82,31.3,9.74,9029,732465,6320.010947731142,1183095,10208.232956122101
Belgium,2021-05-10,11589616,4814990,3707084,1135274,84095,105388,41.55,31.99,9.8,9093,737713,6365.292862162129,1203962,10388.282062149428
Belgium,2021-05-11,11589616,4883772,3765914,1146474,68782,103331,42.14,32.49,9.89,8916,723317,6241.078220365542,1219697,10524.050149720233
Belgium,2021-05-12,11589616,4977071,3830537,1176436,93299,94532,42.94,33.05,10.15,8157,661725,5709.636971578696,1218292,10511.927228650198
Belgium,2021-05-13,11589616,5096007,3869103,1257148,118936,88410,43.97,33.38,10.85,7628,618873,5339.892193149454,1230920,10620.886835249761
Belgium,2021-05-14,11589616,5241344,3911340,1361273,145337,86960,45.22,33.75,11.75,7503,608719,5252.2792817294385,1293912,11164.407863038776
Belgium,2021-05-15,11589616,5329330,3944177,1416712,87986,86628,45.98,34.03,12.22,7475,606393,5232.209591758692,1334530,11514.876765545985
Belgium,2021-05-16,11589616,5335427,3946453,1420573,6097,86362,46.04,34.05,12.26,7452,604532,5216.15211409938,1336997,11536.163061830523
Belgium,2021-05-17,11589616,5444256,4032891,1446509,108829,89895,46.98,34.8,12.48,7757,629266,5429.567295413412,1366979,11794.86015757554
Belgium,2021-05-18,11589616,5577506,4135408,1480302,133250,99105,48.13,35.68,12.77,8551,693734,5985.8238616361405,1417051,12226.902082001681
Belgium,2021-05-19,11589616,5718996,4213588,1547781,141490,105989,49.35,36.36,13.35,9145,741925,6401.635740131511,1403650,12111.272711710208
Belgium,2021-05-20,11589616,5865820,4282777,1630694,146824,109973,50.61,36.95,14.07,9489,769813,6642.264937854714,1388686,11982.157131004169
Belgium,2021-05-21,11589616,5994077,4352685,1692681,128257,107533,51.72,37.56,14.61,9278,752733,6494.891634028255,1361452,11747.170915757693
Belgium,2021-05-22,11589616,6083097,4396994,1737955,89020,107681,52.49,37.94,15,9291,753767,6503.813413662713,1360160,11736.023005421406
Belgium,2021-05-23,11589616,6092668,4403825,1740739,9571,108177,52.57,38,15.02,9334,757241,6533.788522415238,1361773,11749.940636514619
Belgium,2021-05-24,11589616,6154687,4430271,1777321,62019,101490,53.11,38.23,15.34,8757,710431,6129.89248306415,1339697,11559.459778477561
Belgium,2021-05-25,11589616,6254574,4489957,1824439,99887,96724,53.97,38.74,15.74,8346,677068,5842.022721028894,1370802,11827.846582665035
Belgium,2021-05-26,11589616,6377214,4525775,1916276,122640,94031,55.03,39.05,16.53,8113,658218,5679.377125178264,1400143,12081.012865309774
Belgium,2021-05-27,11589616,6517113,4566978,2019333,139899,93042,56.23,39.41,17.42,8028,651293,5619.625361185393,1421106,12261.890299040107
Belgium,2021-05-28,11589616,6629408,4605876,2096502,112295,90762,57.2,39.74,18.09,7831,635331,5481.898623733522,1388064,11976.790257761777
Belgium,2021-05-29,11589616,6720422,4648975,2146835,91014,91046,57.99,40.11,18.52,7856,637325,5499.10368039804,1391092,12002.917094060753
Belgium,2021-05-30,11589616,6731903,4653402,2154010,11481,91319,58.09,40.15,18.59,7879,639235,5515.583950322427,1396476,12049.372472737665
Belgium,2021-05-31,11589616,6852224,4719387,2211619,120321,99648,59.12,40.72,19.08,8598,697537,6018.637718454175,1407968,12148.530201518326
Belgium,2021-06-01,11589616,6955493,4783624,2259572,103269,100131,60.01,41.28,19.5,8640,700919,6047.819013157986,1377987,11889.841734186879
Belgium,2021-06-02,11589616,7123697,4864506,2349968,168204,106640,61.47,41.97,20.28,9201,746483,6440.964049197144,1404701,12120.341174375408
Belgium,2021-06-03,11589616,7310703,4957377,2447391,187006,113370,63.08,42.77,21.12,9782,793590,6847.422727379406,1444883,12467.0480885648
Belgium,2021-06-04,11589616,7463693,5039184,2521294,152990,119184,64.4,43.48,21.75,10284,834285,7198.556017731736,1469616,12680.454641465258
Belgium,2021-06-05,11589616,7602582,5128380,2572878,138889,126023,65.6,44.25,22.2,10874,882160,7611.641317538045,1519485,13110.744997936084
Belgium,2021-06-06,11589616,7633711,5154134,2578780,31129,128830,65.87,44.47,22.25,11116,901808,7781.1723874199115,1541043,13296.756337742338
Belgium,2021-06-07,11589616,7804354,5253730,2658327,170643,136019,67.34,45.33,22.94,11736,952130,8215.371415239297,1649667,14234.009133693473
Belgium,2021-06-08,11589616,7953068,5337697,2739208,148714,142511,68.62,46.06,23.64,12296,997575,8607.48967006327,1698494,14655.308683221258
Belgium,2021-06-09,11589616,8149580,5430870,2848790,196512,146555,70.32,46.86,24.58,12645,1025883,8851.742801487124,1772366,15292.706850684268
Belgium,2021-06-10,11589616,8344435,5512122,2966802,194855,147676,72,47.56,25.6,12742,1033732,8919.467219621427,1827322,15766.889947000833
Belgium,2021-06-11,11589616,8540203,5601095,3077018,195768,153787,73.69,48.33,26.55,13269,1076510,9288.57349544627,1910795,16487.129513178003
Belgium,2021-06-12,11589616,8683171,5679419,3148438,142968,154370,74.92,49,27.17,13320,1080589,9323.768794410445,1962749,16935.41011194849
Belgium,2021-06-13,11589616,8706975,5694987,3157093,23804,153323,75.13,49.14,27.24,13229,1073264,9260.565664988384,1975072,17041.738052408295
Belgium,2021-06-14,11589616,8860744,5773291,3245922,153769,150913,76.45,49.81,28.01,13021,1056390,9114.969814357957,2008520,17330.341229597256
Belgium,2021-06-15,11589616,9011665,5867177,3329344,150921,151228,77.76,50.62,28.73,13049,1058597,9134.01272311352,2056172,17741.50239317679
Belgium,2021-06-16,11589616,9195158,5988161,3408234,183493,149368,79.34,51.67,29.41,12888,1045578,9021.679406806921,2071461,17873.422208294047
Belgium,2021-06-17,11589616,9384026,6125535,3464485,188868,148513,80.97,52.85,29.89,12814,1039591,8970.021094745503,2073323,17889.488314366932
Belgium,2021-06-18,11589616,9576797,6263993,3524323,192771,148085,82.63,54.05,30.41,12777,1036594,8944.161739267289,2113104,18232.735234713557
Belgium,2021-06-19,11589616,9702568,6360262,3556267,125771,145628,83.72,54.88,30.68,12565,1019397,8795.778911052792,2099986,18119.547705463236
Belgium,2021-06-20,11589616,9734534,6390801,3558154,31966,146794,83.99,55.14,30.7,12666,1027559,8866.204022635435,2100823,18126.76968762382
Belgium,2021-06-21,11589616,9852920,6473554,3596713,118386,141739,85.02,55.86,31.03,12230,992176,8560.904865182763,2048566,17675.87467954072
Belgium,2021-06-22,11589616,9961134,6534995,3652584,108214,135638,85.95,56.39,31.52,11703,949469,8192.411206721603,2008066,17326.42392983512
Belgium,2021-06-23,11589616,10145046,6657989,3716792,183912,135698,87.54,57.45,32.07,11709,949888,8196.02651200868,1995466,17217.7059188156
Belgium,2021-06-24,11589616,10326140,6783748,3777664,181094,134588,89.1,58.53,32.6,11613,942114,8128.9492248923525,1981705,17098.970319637854
Belgium,2021-06-25,11589616,10490740,6901491,3829656,164600,130563,90.52,59.55,33.04,11266,913943,7885.878186127997,1950537,16830.039925395286
Belgium,2021-06-26,11589616,10605789,6972176,3879695,115049,129032,91.51,60.16,33.48,11133,903221,7793.364335798529,1922618,16589.14324685132
Belgium,2021-06-27,11589616,10640469,7000665,3886622,34680,129419,91.81,60.4,33.54,11167,905935,7816.78185023559,1933494,16682.985872871024
Belgium,2021-06-28,11589616,10759966,7068704,3941875,119497,129578,92.84,60.99,34.01,11181,907046,7826.368017715169,1899222,16387.272882897934
Belgium,2021-06-29,11589616,10881092,7126596,4011006,121126,131423,93.89,61.49,34.61,11340,919958,7937.778093769458,1869427,16130.189300491062
Belgium,2021-06-30,11589616,11005950,7211576,4057614,124858,122986,94.96,62.22,35.01,10612,860904,7428.23575863083,1810792,15624.26227063951
Belgium,2021-07-01,11589616,11142242,7303166,4106469,136292,116586,96.14,63.01,35.43,10060,816102,7041.665573734281,1758216,15170.614798626633
Belgium,2021-07-02,11589616,11256079,7379473,4147750,113837,109334,97.12,63.67,35.79,9434,765339,6603.661415529212,1679282,14489.539601657209
Belgium,2021-07-03,11589616,11344792,7416895,4199946,88713,105572,97.89,64,36.24,9109,739003,6376.42351567127,1642224,14169.787851469799
Belgium,2021-07-04,11589616,11358905,7424250,4206755,14113,102634,98.01,64.06,36.3,8856,718436,6198.962933715837,1624371,14015.744783951428
Belgium,2021-07-05,11589616,11478822,7448445,4305680,119917,102694,99.04,64.27,37.15,8861,718856,6202.586867416488,1625902,14028.954885131656
Belgium,2021-07-06,11589616,11593873,7470978,4400486,115051,101826,100.04,64.46,37.97,8786,712781,6150.169254960648,1632739,14087.947348730106
