date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-26,0,0,0,151125,0,0,0,0,0,151125,0,0
2020-12-27,24119,0,0,0,0,0,24119,0,0,151125,0,0
2020-12-28,18384,0,0,521625,0,0,42503,0,0,672750,0,0
2020-12-29,48684,0,0,0,0,0,91187,0,0,672750,0,0
2020-12-30,61481,0,0,653250,0,0,152668,0,0,1326000,0,0
2020-12-31,49358,0,0,0,0,0,202026,0,0,1326000,0,0
2021-01-01,19273,0,1,0,0,0,221299,0,1,1326000,0,0
2021-01-02,52640,0,0,0,0,0,273939,0,1,1326000,0,0
2021-01-03,24308,0,0,0,0,0,298247,0,1,1326000,0,0
2021-01-04,48350,0,0,0,0,0,346597,0,1,1326000,0,0
2021-01-05,53352,1,0,0,0,0,399949,1,1,1326000,0,0
2021-01-06,62992,1,2,0,0,0,462941,2,3,1326000,0,0
2021-01-07,56201,0,0,0,0,0,519142,2,3,1326000,0,0
2021-01-08,63114,45,0,687375,0,0,582256,47,3,2013375,0,0
2021-01-09,61230,0,0,0,0,0,643486,47,3,2013375,0,0
2021-01-10,35139,0,0,0,0,0,678625,47,3,2013375,0,0
2021-01-11,66340,1,0,0,0,0,744965,48,3,2013375,0,0
2021-01-12,82929,0,2,0,63600,0,827894,48,5,2013375,63600,0
2021-01-13,110380,797,0,0,0,0,938274,845,5,2013375,63600,0
2021-01-14,78457,4584,0,0,0,0,1016731,5429,5,2013375,63600,0
2021-01-15,84647,5437,19,0,0,0,1101378,10866,24,2013375,63600,0
2021-01-16,55409,1772,0,0,0,0,1156787,12638,24,2013375,63600,0
2021-01-17,46200,1305,1,0,0,0,1202987,13943,25,2013375,63600,0
2021-01-18,77769,3568,1,0,0,0,1280756,17511,26,2013375,63600,0
2021-01-19,109335,2989,50,842400,0,0,1390091,20500,76,2855775,63600,0
2021-01-20,128195,2730,4,0,0,0,1518286,23230,80,2855775,63600,0
2021-01-21,101172,2589,0,0,0,0,1619458,25819,80,2855775,63600,0
2021-01-22,99659,2000,12,0,0,0,1719117,27819,92,2855775,63600,0
2021-01-23,84984,383,1,0,0,0,1804101,28202,93,2855775,63600,0
2021-01-24,48904,244,4,0,0,0,1853005,28446,97,2855775,63600,0
2021-01-25,94149,1722,2,0,0,0,1947154,30168,99,2855775,63600,0
2021-01-26,97365,1654,6,489060,0,0,2044519,31822,105,3344835,63600,0
2021-01-27,108971,1926,8,0,0,0,2153490,33748,113,3344835,63600,0
2021-01-28,89493,1635,1,0,0,0,2242983,35383,114,3344835,63600,0
2021-01-29,106739,1405,68,0,0,0,2349722,36788,182,3344835,63600,0
2021-01-30,85466,874,1,0,0,0,2435188,37662,183,3344835,63600,0
2021-01-31,57037,365,0,0,90000,0,2492225,38027,183,3344835,153600,0
2021-02-01,118251,2211,57,0,0,0,2610476,40238,240,3344835,153600,0
2021-02-02,126746,2870,14,747630,0,0,2737222,43108,254,4092465,153600,0
2021-02-03,151448,5949,20,0,0,0,2888670,49057,274,4092465,153600,0
2021-02-04,125268,5453,6,0,0,0,3013938,54510,280,4092465,153600,0
2021-02-05,136214,5880,7,0,0,0,3150152,60390,287,4092465,153600,0
2021-02-06,96382,2466,1,0,0,345600,3246534,62856,288,4092465,153600,345600
2021-02-07,51167,2349,2,0,0,0,3297701,65205,290,4092465,153600,345600
2021-02-08,105576,3859,18,0,0,0,3403277,69064,308,4092465,153600,345600
2021-02-09,128090,3882,108,747630,0,0,3531367,72946,416,4840095,153600,345600
2021-02-10,137645,3591,7022,0,0,0,3669012,76537,7438,4840095,153600,345600
2021-02-11,119005,6949,15418,0,0,0,3788017,83486,22856,4840095,153600,345600
2021-02-12,131965,9472,14047,0,0,391200,3919982,92958,36903,4840095,153600,736800
2021-02-13,91899,3035,12569,0,0,0,4011881,95993,49472,4840095,153600,736800
2021-02-14,55104,2401,7291,0,0,0,4066985,98394,56763,4840095,153600,736800
2021-02-15,106991,4397,14739,0,182400,0,4173976,102791,71502,4840095,336000,736800
2021-02-16,105662,5235,23427,904410,0,0,4279638,108026,94929,5744505,336000,736800
2021-02-17,122388,7521,19701,0,0,0,4402026,115547,114630,5744505,336000,736800
2021-02-18,111352,7763,24350,0,0,0,4513378,123310,138980,5744505,336000,736800
2021-02-19,117808,9383,25115,0,0,715200,4631186,132693,164095,5744505,336000,1452000
2021-02-20,87958,4472,21605,0,0,0,4719144,137165,185700,5744505,336000,1452000
2021-02-21,67268,3228,15275,0,0,0,4786412,140393,200975,5744505,336000,1452000
2021-02-22,126575,8807,24867,0,0,0,4912987,149200,225842,5744505,336000,1452000
2021-02-23,132087,6824,27159,926640,0,0,5045074,156024,253001,6671145,336000,1452000
2021-02-24,131554,7524,34846,0,0,0,5176628,163548,287847,6671145,336000,1452000
2021-02-25,130585,6519,50549,0,0,0,5307213,170067,338396,6671145,336000,1452000
2021-02-26,138507,8698,59710,0,0,0,5445720,178765,398106,6671145,336000,1452000
2021-02-27,92440,4191,51308,0,343200,0,5538160,182956,449414,6671145,679200,1452000
2021-02-28,62343,3956,41797,0,0,0,5600503,186912,491211,6671145,679200,1452000
2021-03-01,128497,9007,56730,0,0,0,5729000,195919,547941,6671145,679200,1452000
2021-03-02,140455,9650,68143,1014390,0,650400,5869455,205569,616084,7685535,679200,2102400
2021-03-03,155764,13336,71760,0,0,0,6025219,218905,687844,7685535,679200,2102400
2021-03-04,142335,13516,85061,0,0,0,6167554,232421,772905,7685535,679200,2102400
2021-03-05,146370,12854,104795,0,0,0,6313924,245275,877700,7685535,679200,2102400
2021-03-06,110267,8579,82894,0,0,0,6424191,253854,960594,7685535,679200,2102400
2021-03-07,82717,6721,59775,0,0,0,6506908,260575,1020369,7685535,679200,2102400
2021-03-08,135476,10990,91053,0,0,0,6642384,271565,1111422,7685535,679200,2102400
2021-03-09,140156,12605,97023,1083420,0,960000,6782540,284170,1208445,8768955,679200,3062400
2021-03-10,156849,11511,113522,0,0,0,6939389,295681,1321967,8768955,679200,3062400
2021-03-11,148902,13077,117928,0,0,0,7088291,308758,1439895,8768955,679200,3062400
2021-03-12,151932,17172,150634,0,0,0,7240223,325930,1590529,8768955,679200,3062400
2021-03-13,114480,9596,121564,0,0,0,7354703,335526,1712093,8768955,679200,3062400
2021-03-14,89501,5051,76280,0,0,0,7444204,340577,1788373,8768955,679200,3062400
2021-03-15,151482,12296,83393,0,0,364800,7595686,352873,1871766,8768955,679200,3427200
2021-03-16,167199,10732,1915,1083420,0,0,7762885,363605,1873681,9852375,679200,3427200
2021-03-17,185305,16950,1384,0,0,0,7948190,380555,1875065,9852375,679200,3427200
2021-03-18,174755,17478,1567,0,0,0,8122945,398033,1876632,9852375,679200,3427200
2021-03-19,182669,19600,38252,0,0,0,8305614,417633,1914884,9852375,679200,3427200
2021-03-20,135219,15030,67932,0,0,0,8440833,432663,1982816,9852375,679200,3427200
2021-03-21,103997,9169,52246,0,432000,0,8544830,441832,2035062,9852375,1111200,3427200
2021-03-22,164886,23468,76358,0,0,0,8709716,465300,2111420,9852375,1111200,3427200
2021-03-23,182927,19387,96505,1076400,0,204000,8892643,484687,2207925,10928775,1111200,3631200
2021-03-24,198136,30739,101730,0,0,0,9090779,515426,2309655,10928775,1111200,3631200
2021-03-25,188229,24969,119505,0,0,0,9279008,540395,2429160,10928775,1111200,3631200
2021-03-26,202000,32490,132535,0,0,201600,9481008,572885,2561695,10928775,1111200,3832800
2021-03-27,150433,26411,105674,0,0,0,9631441,599296,2667369,10928775,1111200,3832800
2021-03-28,116745,18268,59197,0,0,0,9748186,617564,2726566,10928775,1111200,3832800
