date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-26,0,0,0,151125,0,0,0,0,0,151125,0,0
2020-12-27,24296,0,0,0,0,0,24296,0,0,151125,0,0
2020-12-28,18383,0,0,521625,0,0,42679,0,0,672750,0,0
2020-12-29,48894,0,0,0,0,0,91573,0,0,672750,0,0
2020-12-30,61546,0,0,653250,0,0,153119,0,0,1326000,0,0
2020-12-31,49672,0,0,0,0,0,202791,0,0,1326000,0,0
2021-01-01,19270,0,1,0,0,0,222061,0,1,1326000,0,0
2021-01-02,52718,0,0,0,0,0,274779,0,1,1326000,0,0
2021-01-03,24148,0,0,0,0,0,298927,0,1,1326000,0,0
2021-01-04,48306,0,0,0,0,0,347233,0,1,1326000,0,0
2021-01-05,53364,1,0,0,0,0,400597,1,1,1326000,0,0
2021-01-06,62988,6,2,0,0,0,463585,7,3,1326000,0,0
2021-01-07,56201,4,0,0,0,0,519786,11,3,1326000,0,0
2021-01-08,63371,48,0,687375,0,0,583157,59,3,2013375,0,0
2021-01-09,61225,0,0,0,0,0,644382,59,3,2013375,0,0
2021-01-10,35139,0,0,0,0,0,679521,59,3,2013375,0,0
2021-01-11,66439,1,0,0,0,0,745960,60,3,2013375,0,0
2021-01-12,82922,0,2,0,63600,0,828882,60,5,2013375,63600,0
2021-01-13,110527,797,0,0,0,0,939409,857,5,2013375,63600,0
2021-01-14,78531,4584,0,0,0,0,1017940,5441,5,2013375,63600,0
2021-01-15,84971,5437,19,0,0,0,1102911,10878,24,2013375,63600,0
2021-01-16,55581,1772,0,0,0,0,1158492,12650,24,2013375,63600,0
2021-01-17,46188,1305,1,0,0,0,1204680,13955,25,2013375,63600,0
2021-01-18,78229,3568,1,0,0,0,1282909,17523,26,2013375,63600,0
2021-01-19,110454,2989,50,842400,0,0,1393363,20512,76,2855775,63600,0
2021-01-20,128654,2730,4,0,0,0,1522017,23242,80,2855775,63600,0
2021-01-21,101434,2589,0,0,0,0,1623451,25831,80,2855775,63600,0
2021-01-22,99881,2000,12,0,0,0,1723332,27831,92,2855775,63600,0
2021-01-23,84979,383,1,0,0,0,1808311,28214,93,2855775,63600,0
2021-01-24,49245,244,4,0,0,0,1857556,28458,97,2855775,63600,0
2021-01-25,94247,1722,2,0,0,0,1951803,30180,99,2855775,63600,0
2021-01-26,97759,1654,6,489060,0,0,2049562,31834,105,3344835,63600,0
2021-01-27,108974,1926,8,0,0,0,2158536,33760,113,3344835,63600,0
2021-01-28,89695,1635,1,0,0,0,2248231,35395,114,3344835,63600,0
2021-01-29,107045,1405,68,0,0,0,2355276,36800,182,3344835,63600,0
2021-01-30,85721,874,1,0,0,0,2440997,37674,183,3344835,63600,0
2021-01-31,57404,365,0,0,90000,0,2498401,38039,183,3344835,153600,0
2021-02-01,119135,2211,57,0,0,0,2617536,40250,240,3344835,153600,0
2021-02-02,127607,2870,14,747630,0,0,2745143,43120,254,4092465,153600,0
2021-02-03,151963,5949,20,0,0,0,2897106,49069,274,4092465,153600,0
2021-02-04,125694,5453,6,0,0,0,3022800,54522,280,4092465,153600,0
2021-02-05,137138,5880,7,0,0,0,3159938,60402,287,4092465,153600,0
2021-02-06,96782,2466,1,0,0,345600,3256720,62868,288,4092465,153600,345600
2021-02-07,51187,2349,2,0,0,0,3307907,65217,290,4092465,153600,345600
2021-02-08,106113,3859,18,0,0,0,3414020,69076,308,4092465,153600,345600
2021-02-09,128533,3882,108,747630,0,0,3542553,72958,416,4840095,153600,345600
2021-02-10,138246,3592,7021,0,0,0,3680799,76550,7437,4840095,153600,345600
2021-02-11,119524,6949,15428,0,0,0,3800323,83499,22865,4840095,153600,345600
2021-02-12,132495,9494,14077,0,0,391200,3932818,92993,36942,4840095,153600,736800
2021-02-13,92110,3035,12579,0,0,0,4024928,96028,49521,4840095,153600,736800
2021-02-14,55099,2401,7291,0,0,0,4080027,98429,56812,4840095,153600,736800
2021-02-15,107293,4397,14739,0,182400,0,4187320,102826,71551,4840095,336000,736800
2021-02-16,105666,5235,23471,904410,0,0,4292986,108061,95022,5744505,336000,736800
