date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-01-13,110782,797,0,0,0,0,0,0,944129,863,4,0,2013375,63600,0,0
2021-01-14,78083,4627,0,0,0,0,0,0,1022212,5490,4,0,2013375,63600,0,0
2021-01-15,86208,5438,19,0,0,0,0,0,1108420,10928,23,0,2013375,63600,0,0
2021-01-16,55761,1772,0,0,0,0,0,0,1164181,12700,23,0,2013375,63600,0,0
2021-01-17,47213,1305,1,0,0,0,0,0,1211394,14005,24,0,2013375,63600,0,0
2021-01-18,78230,4034,1,0,0,0,0,0,1289624,18039,25,0,2013375,63600,0,0
2021-01-19,111702,3467,49,0,842400,0,0,0,1401326,21506,74,0,2855775,63600,0,0
2021-01-20,129588,2750,4,0,0,0,0,0,1530914,24256,78,0,2855775,63600,0,0
2021-01-21,102234,2712,0,0,0,0,0,0,1633148,26968,78,0,2855775,63600,0,0
2021-01-22,100249,2043,12,0,0,0,0,0,1733397,29011,90,0,2855775,63600,0,0
2021-01-23,85165,383,1,0,0,0,0,0,1818562,29394,91,0,2855775,63600,0,0
2021-01-24,49781,244,4,0,0,0,0,0,1868343,29638,95,0,2855775,63600,0,0
2021-01-25,92402,1722,2,0,0,0,0,0,1960745,31360,97,0,2855775,63600,0,0
2021-01-26,97413,1652,6,0,489060,0,0,0,2058158,33012,103,0,3344835,63600,0,0
2021-01-27,109091,1957,8,0,0,0,0,0,2167249,34969,111,0,3344835,63600,0,0
2021-01-28,89912,1635,2,0,0,0,0,0,2257161,36604,113,0,3344835,63600,0,0
2021-01-29,106881,1405,60,0,0,0,0,0,2364042,38009,173,0,3344835,63600,0,0
2021-01-30,86867,874,1,0,0,0,0,0,2450909,38883,174,0,3344835,63600,0,0
2021-01-31,57749,377,0,0,0,90000,0,0,2508658,39260,174,0,3344835,153600,0,0
2021-02-01,119579,2210,57,0,0,0,0,0,2628237,41470,231,0,3344835,153600,0,0
2021-02-02,128059,2868,14,0,747630,0,0,0,2756296,44338,245,0,4092465,153600,0,0
2021-02-03,153333,6389,20,0,0,0,0,0,2909629,50727,265,0,4092465,153600,0,0
2021-02-04,126301,5874,7,0,0,0,0,0,3035930,56601,272,0,4092465,153600,0,0
2021-02-05,138824,6397,8,0,0,0,0,0,3174754,62998,280,0,4092465,153600,0,0
2021-02-06,97676,2466,1,0,0,0,345600,0,3272430,65464,281,0,4092465,153600,345600,0
2021-02-07,51904,2349,2,0,0,0,0,0,3324334,67813,283,0,4092465,153600,345600,0
2021-02-08,106257,3859,24,0,0,0,0,0,3430591,71672,307,0,4092465,153600,345600,0
2021-02-09,129431,3885,110,0,747630,0,0,0,3560022,75557,417,0,4840095,153600,345600,0
2021-02-10,139014,3875,7028,0,0,0,0,0,3699036,79432,7445,0,4840095,153600,345600,0
2021-02-11,120182,7298,15457,0,0,0,0,0,3819218,86730,22902,0,4840095,153600,345600,0
2021-02-12,131600,9872,14282,0,0,0,391200,0,3950818,96602,37184,0,4840095,153600,736800,0
2021-02-13,92401,3048,12835,0,0,0,0,0,4043219,99650,50019,0,4840095,153600,736800,0
2021-02-14,55334,2402,7347,0,0,0,0,0,4098553,102052,57366,0,4840095,153600,736800,0
2021-02-15,107414,4813,14725,0,0,182400,0,0,4205967,106865,72091,0,4840095,336000,736800,0
2021-02-16,106172,5672,23535,0,904410,0,0,0,4312139,112537,95626,0,5744505,336000,736800,0
2021-02-17,122276,7950,19726,0,0,0,0,0,4434415,120487,115352,0,5744505,336000,736800,0
2021-02-18,110904,7936,24471,0,0,0,0,0,4545319,128423,139823,0,5744505,336000,736800,0
2021-02-19,118169,9800,25261,0,0,0,715200,0,4663488,138223,165084,0,5744505,336000,1452000,0
2021-02-20,88165,4470,21608,0,0,0,0,0,4751653,142693,186692,0,5744505,336000,1452000,0
2021-02-21,67378,3228,15332,0,0,0,0,0,4819031,145921,202024,0,5744505,336000,1452000,0
2021-02-22,126324,9098,25039,0,0,0,0,0,4945355,155019,227063,0,5744505,336000,1452000,0
2021-02-23,132310,7157,27383,0,926640,0,0,0,5077665,162176,254446,0,6671145,336000,1452000,0
2021-02-24,132304,7736,35395,0,0,0,0,0,5209969,169912,289841,0,6671145,336000,1452000,0
2021-02-25,130833,6645,51247,0,0,0,0,0,5340802,176557,341088,0,6671145,336000,1452000,0
2021-02-26,139926,8716,60495,0,0,0,0,0,5480728,185273,401583,0,6671145,336000,1452000,0
2021-02-27,92971,4190,51517,0,0,343200,0,0,5573699,189463,453100,0,6671145,679200,1452000,0
2021-02-28,62405,3956,41761,0,0,0,0,0,5636104,193419,494861,0,6671145,679200,1452000,0
2021-03-01,128518,9452,57577,0,0,0,0,0,5764622,202871,552438,0,6671145,679200,1452000,0
2021-03-02,140523,10115,69106,0,1014390,0,650400,0,5905145,212986,621544,0,7685535,679200,2102400,0
2021-03-03,156803,13800,72991,0,0,0,0,0,6061948,226786,694535,0,7685535,679200,2102400,0
2021-03-04,142362,13978,86676,0,0,0,0,0,6204310,240764,781211,0,7685535,679200,2102400,0
2021-03-05,147134,13321,108367,0,0,0,0,0,6351444,254085,889578,0,7685535,679200,2102400,0
2021-03-06,110731,8596,83049,0,0,0,0,0,6462175,262681,972627,0,7685535,679200,2102400,0
2021-03-07,82450,6737,61156,0,0,0,0,0,6544625,269418,1033783,0,7685535,679200,2102400,0
2021-03-08,135625,10998,92226,0,0,0,0,0,6680250,280416,1126009,0,7685535,679200,2102400,0
2021-03-09,140128,12736,97250,0,1083420,0,960000,0,6820378,293152,1223259,0,8768955,679200,3062400,0
2021-03-10,157592,11401,114312,0,0,0,0,0,6977970,304553,1337571,0,8768955,679200,3062400,0
2021-03-11,149068,13221,119154,0,0,0,0,0,7127038,317774,1456725,0,8768955,679200,3062400,0
2021-03-12,152687,17539,153362,0,0,0,0,0,7279725,335313,1610087,0,8768955,679200,3062400,0
2021-03-13,114666,9751,122048,0,0,0,0,0,7394391,345064,1732135,0,8768955,679200,3062400,0
2021-03-14,89507,5146,76542,0,0,0,0,0,7483898,350210,1808677,0,8768955,679200,3062400,0
2021-03-15,152348,12381,83427,0,0,0,364800,0,7636246,362591,1892104,0,8768955,679200,3427200,0
2021-03-16,166097,11103,1913,0,1083420,0,0,0,7802343,373694,1894017,0,9852375,679200,3427200,0
2021-03-17,185677,17978,1411,0,0,0,0,0,7988020,391672,1895428,0,9852375,679200,3427200,0
2021-03-18,174996,18182,1576,0,0,0,0,0,8163016,409854,1897004,0,9852375,679200,3427200,0
2021-03-19,184332,20567,38717,0,0,0,0,0,8347348,430421,1935721,0,9852375,679200,3427200,0
2021-03-20,136432,15299,68448,0,0,0,0,0,8483780,445720,2004169,0,9852375,679200,3427200,0
2021-03-21,104608,9213,52252,0,0,432000,0,0,8588388,454933,2056421,0,9852375,1111200,3427200,0
2021-03-22,165562,23645,76853,0,0,0,0,0,8753950,478578,2133274,0,9852375,1111200,3427200,0
2021-03-23,180151,20234,97321,0,1076400,0,204000,0,8934101,498812,2230595,0,10928775,1111200,3631200,0
2021-03-24,197192,33100,103683,0,0,0,0,0,9131293,531912,2334278,0,10928775,1111200,3631200,0
2021-03-25,188422,27256,121537,0,0,0,0,0,9319715,559168,2455815,0,10928775,1111200,3631200,0
2021-03-26,201806,36392,136380,0,0,0,201600,0,9521521,595560,2592195,0,10928775,1111200,3832800,0
2021-03-27,151926,27355,107426,0,0,0,0,0,9673447,622915,2699621,0,10928775,1111200,3832800,0
2021-03-28,117672,18525,60677,0,0,0,0,0,9791119,641440,2760298,0,10928775,1111200,3832800,0
2021-03-29,187638,25852,94897,0,0,0,0,0,9978757,667292,2855195,0,10928775,1111200,3832800,0
2021-03-30,215718,26090,86168,0,1427400,0,0,0,10194475,693382,2941363,0,12356175,1111200,3832800,0
2021-03-31,249221,38237,53657,0,0,0,0,0,10443696,731619,2995020,0,12356175,1111200,3832800,0
2021-04-01,235663,32242,55320,0,0,0,0,0,10679359,763861,3050340,0,12356175,1111200,3832800,0
2021-04-02,181300,16529,31876,0,0,650400,0,0,10860659,780390,3082216,0,12356175,1761600,3832800,0
2021-04-03,173423,17083,41231,0,0,0,1744800,0,11034082,797473,3123447,0,12356175,1761600,5577600,0
2021-04-04,135309,11113,49646,0,0,0,0,0,11169391,808586,3173093,0,12356175,1761600,5577600,0
2021-04-05,168217,17915,63425,0,0,0,0,0,11337608,826501,3236518,0,12356175,1761600,5577600,0
2021-04-06,257826,33190,87131,0,0,0,0,0,11595434,859691,3323649,0,12356175,1761600,5577600,0
2021-04-07,541880,35800,99684,0,2738970,0,0,0,12137314,895491,3423333,0,15095145,1761600,5577600,0
2021-04-08,573239,35266,124144,0,0,0,0,0,12710553,930757,3547477,0,15095145,1761600,5577600,0
2021-04-09,486655,35957,100300,0,0,0,0,0,13197208,966714,3647777,0,15095145,1761600,5577600,0
2021-04-10,245696,23197,99517,0,0,0,0,0,13442904,989911,3747294,0,15095145,1761600,5577600,0
2021-04-11,167809,18035,74733,0,0,0,0,0,13610713,1007946,3822027,0,15095145,1761600,5577600,0
2021-04-12,278571,28622,108172,0,0,0,360000,0,13889284,1036568,3930199,0,15095145,1761600,5937600,0
2021-04-13,428829,26654,115476,0,2515500,0,0,0,14318113,1063222,4045675,0,17610645,1761600,5937600,0
2021-04-14,616877,33482,123306,0,0,0,0,0,14934990,1096704,4168981,0,17610645,1761600,5937600,0
2021-04-15,532403,36347,110449,0,0,0,0,0,15467393,1133051,4279430,0,17610645,1761600,5937600,0
2021-04-16,436822,31291,124996,0,0,0,0,0,15904215,1164342,4404426,0,17610645,1761600,5937600,0
2021-04-17,222949,22019,116504,0,0,42000,0,0,16127164,1186361,4520930,0,17610645,1803600,5937600,0
2021-04-18,171167,14363,80360,0,0,72000,57600,0,16298331,1200724,4601290,0,17610645,1875600,5995200,0
2021-04-19,289282,31822,77520,0,0,0,0,0,16587613,1232546,4678810,0,17610645,1875600,5995200,0
2021-04-20,377551,37839,139194,0,2515499,0,554398,0,16965164,1270385,4818004,0,20126144,1875600,6549598,0
2021-04-21,449150,39126,224418,0,0,477600,0,0,17414314,1309511,5042422,0,20126144,2353200,6549598,0
2021-04-22,379618,41505,211960,0,0,0,0,0,17793932,1351016,5254382,0,20126144,2353200,6549598,0
2021-04-23,349645,42579,157710,0,0,0,0,0,18143577,1393595,5412092,0,20126144,2353200,6549598,0
2021-04-24,238456,49174,80614,0,0,0,196800,0,18382033,1442769,5492706,0,20126144,2353200,6746398,0
2021-04-25,187440,33898,61670,0,21060,388800,9600,256800,18569473,1476667,5554376,0,20147204,2742000,6755998,256800
2021-04-26,314861,40914,71169,62,1364220,0,0,0,18884334,1517581,5625545,62,21511424,2742000,6755998,256800
2021-04-27,675216,51165,56111,454,2053350,0,0,0,19559550,1568746,5681656,516,23564774,2742000,6755998,256800
2021-04-28,1006397,58002,52801,713,0,0,144000,0,20565947,1626748,5734457,1229,23564774,2742000,6899998,256800
2021-04-29,818730,61629,56048,877,0,0,0,0,21384677,1688377,5790505,2106,23564774,2742000,6899998,256800
2021-04-30,674143,55924,65805,818,0,376800,60000,0,22058820,1744301,5856310,2924,23564774,3118800,6959998,256800
2021-05-01,250240,40529,39697,2568,1813500,0,0,0,22309060,1784830,5896007,5492,25378274,3118800,6959998,256800
2021-05-02,193836,37198,29174,1801,0,0,0,0,22502896,1822028,5925181,7293,25378274,3118800,6959998,256800
2021-05-03,314241,68085,62140,1309,0,0,0,0,22817137,1890113,5987321,8602,25378274,3118800,6959998,256800
2021-05-04,620699,60094,149875,2597,0,0,0,0,23437836,1950207,6137196,11199,25378274,3118800,6959998,256800
2021-05-05,832793,71506,208606,2981,0,0,0,0,24270629,2021713,6345802,14180,25378274,3118800,6959998,256800
2021-05-06,666118,77084,197302,1975,0,0,0,0,24936747,2098797,6543104,16155,25378274,3118800,6959998,256800
2021-05-07,543582,65555,203122,1778,0,0,0,0,25480329,2164352,6746226,17933,25378274,3118800,6959998,256800
