date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2021-01-18,1267261,74235,57825,16410,1251159,16102,0,1236300,30961,0.01487,3.7e-4,420050,619768,50809,439881,407697,607613,49610,424114,12353,12155,1199,15767,72301,1934,0,27254,35795,2108,20685,549767,533665,16102,0
2021-01-19,1362251,94990,67726,27264,1344626,17625,0,1304026,58225,0.01568,7e-4,452533,668538,54067,466994,430720,643326,52075,440599,21813,25212,1992,26395,93467,1523,0,32483,48770,3258,27113,562749,545124,17625,0
2021-01-20,1490898,128647,77992,50655,1471981,18917,0,1382018,108880,0.01662,0.00131,494567,730943,57965,509619,457901,680361,55076,463217,36666,50582,2889,46402,127355,1292,0,42034,62405,3898,42625,592400,574278,18122,0
2021-01-21,1586836,95938,60546,35392,1566819,20017,0,1442564,144272,0.01735,0.00173,532046,774812,62177,540634,482435,707072,58303,480817,49611,67740,3874,59817,94838,1100,0,37479,43869,4212,31015,588225,573652,14573,0
2021-01-22,1701910,115074,84041,31033,1680555,21355,0,1526605,175305,0.01836,0.00211,573145,826780,65751,583004,511097,744670,60988,508384,62048,82110,4763,74620,113736,1338,0,41099,51968,3574,42370,610558,600098,10460,0
2021-01-23,1794289,92379,48790,43589,1772551,21738,0,1575395,218894,0.01894,0.00263,607312,867338,69006,614127,529542,764470,62168,522100,77770,102868,6838,92027,91996,383,0,34167,40558,3255,31123,645818,636833,8985,0
2021-01-24,1860391,66102,38075,28027,1838409,21982,0,1613470,246921,0.0194,0.00297,629863,894414,69894,638159,542918,779472,62489,533900,86945,114942,7405,104259,65858,244,0,22551,27076,888,24032,667365,659551,7814,0
2021-01-25,1957665,97274,57744,39530,1934209,23456,0,1671214,286451,0.02009,0.00344,669225,937317,73311,663723,570455,801580,64136,546581,98770,135737,9175,117142,95800,1474,0,39362,42903,3417,25564,690404,683050,7354,0
2021-01-26,2060330,102665,53112,49553,2035285,25045,0,1724326,336004,0.02073,0.00404,707364,985502,76983,691405,595218,822270,65436,558576,112146,163232,11547,132829,101076,1589,0,38139,48185,3672,27682,698079,690659,7420,0
2021-01-27,2173105,112775,54018,58757,2146149,26956,0,1778344,394761,0.02138,0.00475,747573,1039816,82035,723002,618468,844570,67227,570756,129105,195246,14808,152246,110864,1911,0,40209,54314,5052,31597,682207,674168,8039,0
2021-01-28,2273391,100286,51580,48706,2239952,33439,0,1829924,443467,0.022,0.00533,784115,1088470,86157,749297,640139,867425,68750,582625,143976,221045,17407,166672,93803,6483,0,36542,48654,4122,26295,686555,673133,13422,0
2021-01-29,2382342,108951,55754,53197,2347500,34842,0,1885678,496664,0.02267,0.00597,824292,1139593,91415,777192,662021,891354,70955,593567,162271,248239,20460,183625,107548,1403,0,40177,51123,5258,27895,680432,666945,13487,0
2021-01-30,2469385,87043,39469,47574,2433669,35716,0,1925147,544238,0.02315,0.00654,857420,1179851,95056,802429,678087,909622,72349,601431,179333,270229,22707,200998,86169,874,0,33128,40258,3641,25237,675096,661118,13978,0
2021-01-31,2532054,62669,31317,31352,2495996,36058,0,1956464,575590,0.02352,0.00692,880965,1208240,97083,818150,691660,923898,73505,607210,189305,284342,23578,210940,62327,342,0,23545,28389,2027,15721,671663,657587,14076,0
2021-02-01,2647484,115430,49696,65734,2609849,37635,0,2006160,641324,0.02412,0.00771,921699,1265669,100617,847043,711604,948373,75321,616971,210095,317296,25296,230072,113853,1577,0,40734,57429,3534,28893,689819,675640,14179,0
2021-02-02,2774866,127382,57746,69636,2735202,39664,0,2063906,710960,0.02482,0.00855,963002,1332262,105515,879270,730397,981199,77801,626672,232605,351063,27714,252598,125353,2029,0,41303,66593,4898,32227,714536,699917,14619,0
2021-02-03,2916916,142050,57606,84444,2871799,45117,0,2121512,795404,0.02551,0.00956,1015159,1400760,110939,916651,752760,1008750,79934,637547,262399,392010,31005,279104,136597,5453,0,52157,68498,5424,37381,743811,725650,18161,0
2021-02-04,3052277,135361,62917,72444,3002135,50142,0,2184429,867848,0.02627,0.01044,1060664,1470094,115390,949119,774022,1043949,82119,646866,286642,426145,33271,302253,130336,5025,0,45505,69334,4451,32468,778886,762183,16703,0
2021-02-05,3183999,131722,59074,72648,3129789,54210,0,2243503,940496,0.02698,0.01131,1109992,1533962,120181,980499,797412,1073341,83615,656286,312580,460621,36566,324213,127654,4068,0,49328,63868,4791,31380,801657,782289,19368,0
2021-02-06,3287627,103628,48468,55160,3230016,57611,0,2291971,995656,0.02756,0.01197,1145589,1585542,124683,1007349,814874,1098583,85464,665277,330715,486959,39219,342072,100227,3401,0,35597,51580,4502,26850,818242,796347,21895,0
2021-02-07,3347031,59404,32882,26522,3285961,61070,0,2324853,1022178,0.02795,0.01229,1168208,1613002,127382,1021169,827736,1114567,86699,670928,340472,498435,40683,350241,55945,3459,0,22619,27460,2699,13820,814977,789965,25012,0
2021-02-08,3454408,107377,55756,51621,3389365,65027,16,2380609,1073799,0.02862,0.01291,1220260,1655243,131240,1040704,860230,1132494,88506,678471,360030,522749,42734,362233,103404,3957,16,52052,42241,3858,19535,806924,779516,27392,16
2021-02-09,3578848,124440,59940,64500,3510345,68296,207,2440549,1138299,0.02935,0.01369,1278655,1707226,135501,1062949,896210,1150729,91192,686884,382445,556497,44309,376065,120980,3269,191,58395,51983,4261,22245,803982,775143,28632,207
2021-02-10,3727832,148984,74972,74012,3646894,73226,7712,2515521,1212311,0.03025,0.01458,1341463,1776503,139248,1090771,934839,1180223,92797,696917,406624,596280,46451,393854,136549,4930,7505,62808,69277,3747,27822,810916,775095,28109,7712
2021-02-11,3871325,143493,71166,72327,3770703,79176,21446,2586687,1284638,0.0311,0.01545,1399847,1846443,144573,1116112,969104,1211485,95101,706350,430743,634958,49472,409762,123809,5950,13734,58384,69940,5325,25341,819048,768568,29034,21446
2021-02-12,4028989,157664,79710,77954,3905100,88713,35176,2666397,1362592,0.03206,0.01638,1469680,1918544,150669,1142728,1010339,1243866,97771,715941,459341,674678,52898,426787,134397,9537,13730,69833,72101,6096,26616,844990,775311,34503,35176
2021-02-13,4138811,109822,63218,46604,3999240,92085,47486,2729615,1409196,0.03282,0.01694,1524504,1962823,155197,1160345,1044835,1268481,99540,722723,479669,694342,55657,437622,94140,3372,12310,54824,44279,4528,17617,851184,769224,34474,47486
2021-02-14,4205578,66767,39784,26983,4056175,94938,54465,2769399,1436179,0.0333,0.01727,1562524,1987292,156775,1168812,1069240,1281823,100357,726245,493284,705469,56418,442567,56935,2853,6979,38020,24469,1578,8467,858547,770214,33868,54465
2021-02-15,4332294,126716,70700,56016,4164538,98259,69497,2840099,1492195,0.03415,0.01794,1628781,2036318,160650,1188507,1109710,1307343,102490,732823,519071,728975,58160,455684,108363,3321,15032,66257,49026,3875,19695,877886,775173,33232,69481
2021-02-16,4468387,136093,81356,54737,4272626,102887,92874,2921455,1546932,0.03513,0.0186,1694008,2094916,163288,1206626,1151397,1342714,104003,739581,542611,752202,59285,467045,108088,4628,23377,65227,58598,2638,18119,889539,762281,34591,92667
2021-02-17,4617206,148819,94237,54582,4395198,109880,112128,3015692,1601514,0.03626,0.01926,1772252,2152757,168149,1228227,1206935,1375824,106817,747939,565317,776933,61332,480288,122572,6993,19254,78244,57841,4861,21601,889374,748304,36654,104416
2021-02-18,4761886,144680,92678,52002,4509331,116945,135610,3108370,1653516,0.03738,0.01988,1846590,2211609,171524,1248377,1258664,1412030,108564,755758,587926,799579,62960,492619,114133,7065,23482,74338,58852,3375,20150,890561,738628,37769,114164
2021-02-19,4911267,149381,96044,53337,4628021,124855,158391,3204414,1706853,0.03853,0.02052,1925982,2269460,176161,1266199,1315841,1445931,111072,762464,610141,823529,65089,503735,118690,7910,22781,79392,57851,4637,17822,882278,722921,36142,123215
2021-02-20,5023584,112317,74831,37486,4714162,130314,179108,3279245,1744339,0.03943,0.02097,1985579,2312613,179745,1279410,1358506,1474129,113296,766398,627073,838484,66449,513012,86141,5459,20717,59597,43153,3584,13211,884773,714922,38229,131622
2021-02-21,5109112,85528,56585,28943,4780015,134534,194563,3335830,1773282,0.04011,0.02132,2032855,2344127,182254,1288622,1392000,1494497,114418,768177,640855,849630,67836,520445,65853,4220,15455,47276,31514,2509,9212,903534,723840,39596,140098
2021-02-22,5259724,150612,98617,51995,4898135,141857,219732,3434447,1825277,0.0413,0.02195,2110961,2405156,187094,1306071,1450094,1529487,117392,774461,660867,875669,69702,531610,118120,7323,25169,78106,61029,4840,17449,927430,733597,43598,150235
2021-02-23,5417260,157536,103064,54472,5023979,148115,245166,3537511,1879749,0.04254,0.0226,2189503,2470438,192468,1323768,1509236,1565487,120710,781853,680267,904951,71758,541915,125844,6258,25434,78542,65282,5374,17697,948873,751353,45228,152292
2021-02-24,5587592,170332,114746,55586,5153944,155626,278022,3652257,1935335,0.04391,0.02327,2274046,2542609,198817,1341196,1573246,1609072,124922,789066,700800,933537,73895,552130,129965,7511,32856,84543,72171,6349,17428,970386,758746,45746,165894
2021-02-25,5759730,172138,124019,48119,5274272,161660,323798,3776276,1983454,0.04541,0.02385,2354191,2620751,205300,1357249,1635192,1662889,129776,796431,718999,957862,75524,560818,120328,6034,45776,80145,78142,6483,16053,997844,764941,44715,188188
2021-02-26,5928495,168765,118835,49930,5390106,168527,369862,3895111,2033384,0.04683,0.02445,2432446,2695410,211733,1374300,1692551,1714912,134584,803927,739895,980498,77149,570373,115834,6867,46064,78255,74659,6433,17051,1017228,762085,43672,211471
2021-02-27,6067343,138848,103432,35416,5479697,172593,415053,3998543,2068800,0.04808,0.02488,2490052,2758354,218032,1383121,1735604,1762528,139395,807165,754448,995826,78637,575956,89591,4066,45191,57606,62944,6299,8821,1043759,765535,42279,235945
2021-02-28,6174362,107019,80564,26455,5543772,175981,454609,4079107,2095255,0.04905,0.02519,2530429,2810867,221794,1388364,1764839,1804185,142398,808620,765590,1006682,79396,579744,64075,3388,39556,40377,52513,3762,5243,1065250,763757,41447,260046
