date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-01-13,110782,797,0,0,0,0,0,0,944094,863,4,0,2013375,63600,0,0
2021-01-14,78083,4627,0,0,0,0,0,0,1022177,5490,4,0,2013375,63600,0,0
2021-01-15,86205,5438,19,0,0,0,0,0,1108382,10928,23,0,2013375,63600,0,0
2021-01-16,55719,1772,0,0,0,0,0,0,1164101,12700,23,0,2013375,63600,0,0
2021-01-17,47213,1305,1,0,0,0,0,0,1211314,14005,24,0,2013375,63600,0,0
2021-01-18,78230,4034,1,0,0,0,0,0,1289544,18039,25,0,2013375,63600,0,0
2021-01-19,111698,3467,50,0,842400,0,0,0,1401242,21506,75,0,2855775,63600,0,0
2021-01-20,129459,2750,4,0,0,0,0,0,1530701,24256,79,0,2855775,63600,0,0
2021-01-21,102236,2712,0,0,0,0,0,0,1632937,26968,79,0,2855775,63600,0,0
2021-01-22,100250,2043,12,0,0,0,0,0,1733187,29011,91,0,2855775,63600,0,0
2021-01-23,85167,383,1,0,0,0,0,0,1818354,29394,92,0,2855775,63600,0,0
2021-01-24,49782,244,4,0,0,0,0,0,1868136,29638,96,0,2855775,63600,0,0
2021-01-25,92402,1722,2,0,0,0,0,0,1960538,31360,98,0,2855775,63600,0,0
2021-01-26,97414,1652,6,0,489060,0,0,0,2057952,33012,104,0,3344835,63600,0,0
2021-01-27,109094,1957,8,0,0,0,0,0,2167046,34969,112,0,3344835,63600,0,0
2021-01-28,89908,1635,2,0,0,0,0,0,2256954,36604,114,0,3344835,63600,0,0
2021-01-29,106875,1405,60,0,0,0,0,0,2363829,38009,174,0,3344835,63600,0,0
2021-01-30,86867,874,1,0,0,0,0,0,2450696,38883,175,0,3344835,63600,0,0
2021-01-31,57747,377,0,0,0,90000,0,0,2508443,39260,175,0,3344835,153600,0,0
2021-02-01,119575,2210,57,0,0,0,0,0,2628018,41470,232,0,3344835,153600,0,0
2021-02-02,128060,2868,15,0,747630,0,0,0,2756078,44338,247,0,4092465,153600,0,0
2021-02-03,153337,6389,20,0,0,0,0,0,2909415,50727,267,0,4092465,153600,0,0
2021-02-04,126301,5874,7,0,0,0,0,0,3035716,56601,274,0,4092465,153600,0,0
2021-02-05,138821,6397,8,0,0,0,0,0,3174537,62998,282,0,4092465,153600,0,0
2021-02-06,97676,2466,1,0,0,0,345600,0,3272213,65464,283,0,4092465,153600,345600,0
2021-02-07,51904,2349,2,0,0,0,0,0,3324117,67813,285,0,4092465,153600,345600,0
2021-02-08,106257,3859,24,0,0,0,0,0,3430374,71672,309,0,4092465,153600,345600,0
2021-02-09,129432,3882,110,0,747630,0,0,0,3559806,75554,419,0,4840095,153600,345600,0
2021-02-10,139014,3864,7029,0,0,0,0,0,3698820,79418,7448,0,4840095,153600,345600,0
2021-02-11,120185,7292,15465,0,0,0,0,0,3819005,86710,22913,0,4840095,153600,345600,0
2021-02-12,131597,9873,14283,0,0,0,391200,0,3950602,96583,37196,0,4840095,153600,736800,0
2021-02-13,92402,3048,12836,0,0,0,0,0,4043004,99631,50032,0,4840095,153600,736800,0
2021-02-14,55335,2402,7349,0,0,0,0,0,4098339,102033,57381,0,4840095,153600,736800,0
2021-02-15,107411,4813,14727,0,0,182400,0,0,4205750,106846,72108,0,4840095,336000,736800,0
2021-02-16,106165,5672,23536,0,904410,0,0,0,4311915,112518,95644,0,5744505,336000,736800,0
2021-02-17,122440,7950,19723,0,0,0,0,0,4434355,120468,115367,0,5744505,336000,736800,0
2021-02-18,110902,7936,24471,0,0,0,0,0,4545257,128404,139838,0,5744505,336000,736800,0
2021-02-19,118169,9800,25262,0,0,0,715200,0,4663426,138204,165100,0,5744505,336000,1452000,0
2021-02-20,88165,4470,21609,0,0,0,0,0,4751591,142674,186709,0,5744505,336000,1452000,0
2021-02-21,67378,3228,15332,0,0,0,0,0,4818969,145902,202041,0,5744505,336000,1452000,0
2021-02-22,126324,9098,25025,0,0,0,0,0,4945293,155000,227066,0,5744505,336000,1452000,0
2021-02-23,132309,7157,27379,0,926640,0,0,0,5077602,162157,254445,0,6671145,336000,1452000,0
2021-02-24,132300,7736,35393,0,0,0,0,0,5209902,169893,289838,0,6671145,336000,1452000,0
2021-02-25,130831,6645,51242,0,0,0,0,0,5340733,176538,341080,0,6671145,336000,1452000,0
2021-02-26,139921,8716,60485,0,0,0,0,0,5480654,185254,401565,0,6671145,336000,1452000,0
2021-02-27,92972,4190,51516,0,0,343200,0,0,5573626,189444,453081,0,6671145,679200,1452000,0
2021-02-28,62405,3956,41762,0,0,0,0,0,5636031,193400,494843,0,6671145,679200,1452000,0
2021-03-01,128520,9452,57575,0,0,0,0,0,5764551,202852,552418,0,6671145,679200,1452000,0
2021-03-02,140523,10115,69104,0,1014390,0,650400,0,5905074,212967,621522,0,7685535,679200,2102400,0
2021-03-03,156803,13802,72980,0,0,0,0,0,6061877,226769,694502,0,7685535,679200,2102400,0
2021-03-04,142353,13978,86672,0,0,0,0,0,6204230,240747,781174,0,7685535,679200,2102400,0
2021-03-05,147123,13321,108212,0,0,0,0,0,6351353,254068,889386,0,7685535,679200,2102400,0
2021-03-06,110735,8596,83048,0,0,0,0,0,6462088,262664,972434,0,7685535,679200,2102400,0
2021-03-07,82450,6737,61156,0,0,0,0,0,6544538,269401,1033590,0,7685535,679200,2102400,0
2021-03-08,135618,10998,92225,0,0,0,0,0,6680156,280399,1125815,0,7685535,679200,2102400,0
2021-03-09,140128,12736,97245,0,1083420,0,960000,0,6820284,293135,1223060,0,8768955,679200,3062400,0
2021-03-10,157598,11401,114303,0,0,0,0,0,6977882,304536,1337363,0,8768955,679200,3062400,0
2021-03-11,149067,13221,119151,0,0,0,0,0,7126949,317757,1456514,0,8768955,679200,3062400,0
2021-03-12,152683,17538,153278,0,0,0,0,0,7279632,335295,1609792,0,8768955,679200,3062400,0
2021-03-13,114666,9753,122029,0,0,0,0,0,7394298,345048,1731821,0,8768955,679200,3062400,0
2021-03-14,89506,5146,76542,0,0,0,0,0,7483804,350194,1808363,0,8768955,679200,3062400,0
2021-03-15,152346,12381,83427,0,0,0,364800,0,7636150,362575,1891790,0,8768955,679200,3427200,0
2021-03-16,166098,11092,1913,0,1083420,0,0,0,7802248,373667,1893703,0,9852375,679200,3427200,0
2021-03-17,185652,17963,1411,0,0,0,0,0,7987900,391630,1895114,0,9852375,679200,3427200,0
2021-03-18,174991,18182,1576,0,0,0,0,0,8162891,409812,1896690,0,9852375,679200,3427200,0
2021-03-19,184320,20566,38673,0,0,0,0,0,8347211,430378,1935363,0,9852375,679200,3427200,0
2021-03-20,136431,15299,68449,0,0,0,0,0,8483642,445677,2003812,0,9852375,679200,3427200,0
2021-03-21,104608,9213,52252,0,0,432000,0,0,8588250,454890,2056064,0,9852375,1111200,3427200,0
2021-03-22,165552,23643,76854,0,0,0,0,0,8753802,478533,2132918,0,9852375,1111200,3427200,0
2021-03-23,180137,20139,97322,0,1076400,0,204000,0,8933939,498672,2230240,0,10928775,1111200,3631200,0
2021-03-24,197180,33102,103685,0,0,0,0,0,9131119,531774,2333925,0,10928775,1111200,3631200,0
2021-03-25,188385,27256,121535,0,0,0,0,0,9319504,559030,2455460,0,10928775,1111200,3631200,0
2021-03-26,201754,36387,136379,0,0,0,201600,0,9521258,595417,2591839,0,10928775,1111200,3832800,0
2021-03-27,151910,27355,107426,0,0,0,0,0,9673168,622772,2699265,0,10928775,1111200,3832800,0
2021-03-28,117677,18525,60677,0,0,0,0,0,9790845,641297,2759942,0,10928775,1111200,3832800,0
2021-03-29,187609,25852,94896,0,0,0,0,0,9978454,667149,2854838,0,10928775,1111200,3832800,0
2021-03-30,215685,26091,86167,0,1427400,0,0,0,10194139,693240,2941005,0,12356175,1111200,3832800,0
2021-03-31,249169,38233,53656,0,0,0,0,0,10443308,731473,2994661,0,12356175,1111200,3832800,0
2021-04-01,235581,32237,55321,0,0,0,0,0,10678889,763710,3049982,0,12356175,1111200,3832800,0
2021-04-02,181260,16523,31876,0,0,650400,0,0,10860149,780233,3081858,0,12356175,1761600,3832800,0
2021-04-03,173420,17083,41231,0,0,0,1744800,0,11033569,797316,3123089,0,12356175,1761600,5577600,0
2021-04-04,135311,11113,49646,0,0,0,0,0,11168880,808429,3172735,0,12356175,1761600,5577600,0
2021-04-05,168202,17915,63425,0,0,0,0,0,11337082,826344,3236160,0,12356175,1761600,5577600,0
2021-04-06,257763,33190,87131,0,0,0,0,0,11594845,859534,3323291,0,12356175,1761600,5577600,0
2021-04-07,541840,35798,99681,0,2738970,0,0,0,12136685,895332,3422972,0,15095145,1761600,5577600,0
2021-04-08,573149,35266,124142,0,0,0,0,0,12709834,930598,3547114,0,15095145,1761600,5577600,0
2021-04-09,486533,35955,100300,0,0,0,0,0,13196367,966553,3647414,0,15095145,1761600,5577600,0
2021-04-10,245695,23195,99517,0,0,0,0,0,13442062,989748,3746931,0,15095145,1761600,5577600,0
2021-04-11,167809,18037,74733,0,0,0,0,0,13609871,1007785,3821664,0,15095145,1761600,5577600,0
2021-04-12,278485,28622,108167,0,0,0,360000,0,13888356,1036407,3929831,0,15095145,1761600,5937600,0
2021-04-13,428763,26653,115468,0,2515500,0,0,0,14317119,1063060,4045299,0,17610645,1761600,5937600,0
2021-04-14,616827,33481,123295,0,0,0,0,0,14933946,1096541,4168594,0,17610645,1761600,5937600,0
2021-04-15,532289,36346,110440,0,0,0,0,0,15466235,1132887,4279034,0,17610645,1761600,5937600,0
2021-04-16,436368,31259,124882,0,0,0,0,0,15902603,1164146,4403916,0,17610645,1761600,5937600,0
2021-04-17,222879,22035,116487,0,0,42000,0,0,16125482,1186181,4520403,0,17610645,1803600,5937600,0
2021-04-18,171114,14363,80351,0,0,72000,57600,0,16296596,1200544,4600754,0,17610645,1875600,5995200,0
2021-04-19,289034,31822,77492,0,0,0,0,0,16585630,1232366,4678246,0,17610645,1875600,5995200,0
2021-04-20,377499,37837,139189,0,2515499,0,554398,0,16963129,1270203,4817435,0,20126144,1875600,6549598,0
2021-04-21,449056,39125,224305,0,0,477600,0,0,17412185,1309328,5041740,0,20126144,2353200,6549598,0
2021-04-22,379585,41495,211958,0,0,0,0,0,17791770,1350823,5253698,0,20126144,2353200,6549598,0
2021-04-23,349564,42573,157706,0,0,0,0,0,18141334,1393396,5411404,0,20126144,2353200,6549598,0
2021-04-24,238387,48989,80573,0,0,0,196800,0,18379721,1442385,5491977,0,20126144,2353200,6746398,0
2021-04-25,187386,33899,61669,0,21060,388800,9600,256800,18567107,1476284,5553646,0,20147204,2742000,6755998,256800
2021-04-26,314587,40908,71160,62,1364220,0,0,0,18881694,1517192,5624806,62,21511424,2742000,6755998,256800
2021-04-27,675049,51137,56076,454,2053350,0,0,0,19556743,1568329,5680882,516,23564774,2742000,6755998,256800
2021-04-28,1005846,57734,52730,713,0,0,144000,0,20562589,1626063,5733612,1229,23564774,2742000,6899998,256800
2021-04-29,818411,61505,56020,877,0,0,0,0,21381000,1687568,5789632,2106,23564774,2742000,6899998,256800
2021-04-30,673615,55738,65731,818,0,376800,60000,0,22054615,1743306,5855363,2924,23564774,3118800,6959998,256800
2021-05-01,250106,40528,39694,2568,1813500,0,0,0,22304721,1783834,5895057,5492,25378274,3118800,6959998,256800
2021-05-02,193832,37195,29173,1801,0,0,0,0,22498553,1821029,5924230,7293,25378274,3118800,6959998,256800
2021-05-03,313908,68079,62110,1286,0,0,0,0,22812461,1889108,5986340,8579,25378274,3118800,6959998,256800
2021-05-04,619777,59195,149792,2597,0,0,0,0,23432238,1948303,6136132,11176,25378274,3118800,6959998,256800
2021-05-05,827705,66809,207923,2664,0,0,0,0,24259943,2015112,6344055,13840,25378274,3118800,6959998,256800
2021-05-06,659778,74526,196467,1724,0,0,0,0,24919721,2089638,6540522,15564,25378274,3118800,6959998,256800
