date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-26,0,0,0,151125,0,0,0,0,0,151125,0,0
2020-12-27,24296,0,0,0,0,0,24296,0,0,151125,0,0
2020-12-28,18383,0,0,521625,0,0,42679,0,0,672750,0,0
2020-12-29,49131,0,0,0,0,0,91810,0,0,672750,0,0
2020-12-30,61830,0,0,653250,0,0,153640,0,0,1326000,0,0
2020-12-31,49685,0,0,0,0,0,203325,0,0,1326000,0,0
2021-01-01,19270,0,1,0,0,0,222595,0,1,1326000,0,0
2021-01-02,52858,0,0,0,0,0,275453,0,1,1326000,0,0
2021-01-03,24151,0,0,0,0,0,299604,0,1,1326000,0,0
2021-01-04,48349,0,0,0,0,0,347953,0,1,1326000,0,0
2021-01-05,53496,1,0,0,0,0,401449,1,1,1326000,0,0
2021-01-06,62989,6,2,0,0,0,464438,7,3,1326000,0,0
2021-01-07,56131,4,0,0,0,0,520569,11,3,1326000,0,0
2021-01-08,63543,48,0,687375,0,0,584112,59,3,2013375,0,0
2021-01-09,61229,0,0,0,0,0,645341,59,3,2013375,0,0
2021-01-10,35138,0,0,0,0,0,680479,59,3,2013375,0,0
2021-01-11,66703,1,0,0,0,0,747182,60,3,2013375,0,0
2021-01-12,82947,0,2,0,63600,0,830129,60,5,2013375,63600,0
2021-01-13,110889,797,0,0,0,0,941018,857,5,2013375,63600,0
2021-01-14,78607,4584,0,0,0,0,1019625,5441,5,2013375,63600,0
2021-01-15,85306,5437,19,0,0,0,1104931,10878,24,2013375,63600,0
2021-01-16,55618,1772,0,0,0,0,1160549,12650,24,2013375,63600,0
2021-01-17,46533,1305,1,0,0,0,1207082,13955,25,2013375,63600,0
2021-01-18,78244,3568,1,0,0,0,1285326,17523,26,2013375,63600,0
2021-01-19,110641,2982,50,842400,0,0,1395967,20505,76,2855775,63600,0
2021-01-20,129201,2710,4,0,0,0,1525168,23215,80,2855775,63600,0
2021-01-21,101907,2589,0,0,0,0,1627075,25804,80,2855775,63600,0
2021-01-22,100019,2043,12,0,0,0,1727094,27847,92,2855775,63600,0
2021-01-23,85243,383,1,0,0,0,1812337,28230,93,2855775,63600,0
2021-01-24,49251,244,4,0,0,0,1861588,28474,97,2855775,63600,0
2021-01-25,94298,1722,2,0,0,0,1955886,30196,99,2855775,63600,0
2021-01-26,97827,1654,6,489060,0,0,2053713,31850,105,3344835,63600,0
2021-01-27,109085,1926,8,0,0,0,2162798,33776,113,3344835,63600,0
2021-01-28,89581,1635,1,0,0,0,2252379,35411,114,3344835,63600,0
2021-01-29,107078,1405,65,0,0,0,2359457,36816,179,3344835,63600,0
2021-01-30,86567,874,1,0,0,0,2446024,37690,180,3344835,63600,0
2021-01-31,57433,376,0,0,90000,0,2503457,38066,180,3344835,153600,0
2021-02-01,119260,2211,57,0,0,0,2622717,40277,237,3344835,153600,0
2021-02-02,127685,2870,14,747630,0,0,2750402,43147,251,4092465,153600,0
2021-02-03,152510,5949,20,0,0,0,2902912,49096,271,4092465,153600,0
2021-02-04,125757,5453,6,0,0,0,3028669,54549,277,4092465,153600,0
2021-02-05,137906,5880,7,0,0,0,3166575,60429,284,4092465,153600,0
2021-02-06,96991,2466,1,0,0,345600,3263566,62895,285,4092465,153600,345600
2021-02-07,51501,2349,2,0,0,0,3315067,65244,287,4092465,153600,345600
2021-02-08,106166,3859,19,0,0,0,3421233,69103,306,4092465,153600,345600
2021-02-09,128558,3882,110,747630,0,0,3549791,72985,416,4840095,153600,345600
2021-02-10,138889,3590,7035,0,0,0,3688680,76575,7451,4840095,153600,345600
2021-02-11,119744,6949,15430,0,0,0,3808424,83524,22881,4840095,153600,345600
2021-02-12,132626,9492,14232,0,0,391200,3941050,93016,37113,4840095,153600,736800
2021-02-13,92167,3035,12816,0,0,0,4033217,96051,49929,4840095,153600,736800
2021-02-14,55133,2401,7351,0,0,0,4088350,98452,57280,4840095,153600,736800
2021-02-15,107447,4397,14740,0,182400,0,4195797,102849,72020,4840095,336000,736800
2021-02-16,105761,5235,23485,904410,0,0,4301558,108084,95505,5744505,336000,736800
