date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-26,0,0,0,151125,0,0,0,0,0,151125,0,0
2020-12-27,24505,0,0,0,0,0,24505,0,0,151125,0,0
2020-12-28,18382,0,0,521625,0,0,42887,0,0,672750,0,0
2020-12-29,49174,0,0,0,0,0,92061,0,0,672750,0,0
2020-12-30,62412,0,0,653250,0,0,154473,0,0,1326000,0,0
2020-12-31,50066,0,0,0,0,0,204539,0,0,1326000,0,0
2021-01-01,19267,0,1,0,0,0,223806,0,1,1326000,0,0
2021-01-02,52868,0,0,0,0,0,276674,0,1,1326000,0,0
2021-01-03,24164,0,0,0,0,0,300838,0,1,1326000,0,0
2021-01-04,48394,0,0,0,0,0,349232,0,1,1326000,0,0
2021-01-05,53847,1,0,0,0,0,403079,1,1,1326000,0,0
2021-01-06,62816,6,2,0,0,0,465895,7,3,1326000,0,0
2021-01-07,56021,4,0,0,0,0,521916,11,3,1326000,0,0
2021-01-08,63595,48,0,687375,0,0,585511,59,3,2013375,0,0
2021-01-09,61369,0,0,0,0,0,646880,59,3,2013375,0,0
2021-01-10,35273,0,0,0,0,0,682153,59,3,2013375,0,0
2021-01-11,66874,1,0,0,0,0,749027,60,3,2013375,0,0
2021-01-12,82933,0,2,0,63600,0,831960,60,5,2013375,63600,0
2021-01-13,111425,797,0,0,0,0,943385,857,5,2013375,63600,0
2021-01-14,78825,4627,0,0,0,0,1022210,5484,5,2013375,63600,0
2021-01-15,85890,5437,19,0,0,0,1108100,10921,24,2013375,63600,0
2021-01-16,55638,1772,0,0,0,0,1163738,12693,24,2013375,63600,0
2021-01-17,47065,1305,1,0,0,0,1210803,13998,25,2013375,63600,0
2021-01-18,78211,4035,1,0,0,0,1289014,18033,26,2013375,63600,0
2021-01-19,111184,3470,50,842400,0,0,1400198,21503,76,2855775,63600,0
2021-01-20,129473,2751,4,0,0,0,1529671,24254,80,2855775,63600,0
2021-01-21,102355,2712,0,0,0,0,1632026,26966,80,2855775,63600,0
2021-01-22,100091,2043,12,0,0,0,1732117,29009,92,2855775,63600,0
2021-01-23,85175,383,1,0,0,0,1817292,29392,93,2855775,63600,0
2021-01-24,49518,244,4,0,0,0,1866810,29636,97,2855775,63600,0
2021-01-25,94504,1722,2,0,0,0,1961314,31358,99,2855775,63600,0
2021-01-26,97939,1654,6,489060,0,0,2059253,33012,105,3344835,63600,0
2021-01-27,109275,1925,8,0,0,0,2168528,34937,113,3344835,63600,0
2021-01-28,89953,1635,1,0,0,0,2258481,36572,114,3344835,63600,0
2021-01-29,107186,1405,65,0,0,0,2365667,37977,179,3344835,63600,0
2021-01-30,86923,874,1,0,0,0,2452590,38851,180,3344835,63600,0
2021-01-31,57650,376,0,0,90000,0,2510240,39227,180,3344835,153600,0
2021-02-01,119555,2211,57,0,0,0,2629795,41438,237,3344835,153600,0
2021-02-02,127956,2870,14,747630,0,0,2757751,44308,251,4092465,153600,0
2021-02-03,153420,6389,20,0,0,0,2911171,50697,271,4092465,153600,0
2021-02-04,126231,5876,6,0,0,0,3037402,56573,277,4092465,153600,0
2021-02-05,138724,6401,7,0,0,0,3176126,62974,284,4092465,153600,0
2021-02-06,97403,2466,1,0,0,345600,3273529,65440,285,4092465,153600,345600
2021-02-07,51905,2349,2,0,0,0,3325434,67789,287,4092465,153600,345600
2021-02-08,106434,3859,24,0,0,0,3431868,71648,311,4092465,153600,345600
2021-02-09,128887,3881,110,747630,0,0,3560755,75529,421,4840095,153600,345600
2021-02-10,139100,3869,7040,0,0,0,3699855,79398,7461,4840095,153600,345600
2021-02-11,120310,7295,15425,0,0,0,3820165,86693,22886,4840095,153600,345600
2021-02-12,132733,9874,14249,0,0,391200,3952898,96567,37135,4840095,153600,736800
2021-02-13,92224,3047,12836,0,0,0,4045122,99614,49971,4840095,153600,736800
2021-02-14,55140,2402,7350,0,0,0,4100262,102016,57321,4840095,153600,736800
2021-02-15,107567,4813,14733,0,182400,0,4207829,106829,72054,4840095,336000,736800
2021-02-16,106001,5679,23517,904410,0,0,4313830,112508,95571,5744505,336000,736800
2021-02-17,122537,7952,19767,0,0,0,4436367,120460,115338,5744505,336000,736800
2021-02-18,111195,7936,24402,0,0,0,4547562,128396,139740,5744505,336000,736800
2021-02-19,118039,9800,25222,0,0,715200,4665601,138196,164962,5744505,336000,1452000
2021-02-20,88165,4470,21625,0,0,0,4753766,142666,186587,5744505,336000,1452000
2021-02-21,67287,3228,15301,0,0,0,4821053,145894,201888,5744505,336000,1452000
2021-02-22,127202,9099,24974,0,0,0,4948255,154993,226862,5744505,336000,1452000
2021-02-23,132427,7159,27412,926640,0,0,5080682,162152,254274,6671145,336000,1452000
2021-02-24,131929,7735,35252,0,0,0,5212611,169887,289526,6671145,336000,1452000
2021-02-25,131171,6646,51157,0,0,0,5343782,176533,340683,6671145,336000,1452000
2021-02-26,139565,8717,60414,0,0,0,5483347,185250,401097,6671145,336000,1452000
2021-02-27,92916,4191,51515,0,343200,0,5576263,189441,452612,6671145,679200,1452000
2021-02-28,62410,3956,41766,0,0,0,5638673,193397,494378,6671145,679200,1452000
2021-03-01,128631,9441,57381,0,0,0,5767304,202838,551759,6671145,679200,1452000
2021-03-02,140553,10117,68900,1014390,0,650400,5907857,212955,620659,7685535,679200,2102400
2021-03-03,156694,13787,72706,0,0,0,6064551,226742,693365,7685535,679200,2102400
2021-03-04,142157,13977,86319,0,0,0,6206708,240719,779684,7685535,679200,2102400
2021-03-05,147201,13322,108094,0,0,0,6353909,254041,887778,7685535,679200,2102400
2021-03-06,110655,8596,83046,0,0,0,6464564,262637,970824,7685535,679200,2102400
2021-03-07,82758,6737,61129,0,0,0,6547322,269374,1031953,7685535,679200,2102400
2021-03-08,135527,11001,92140,0,0,0,6682849,280375,1124093,7685535,679200,2102400
2021-03-09,140294,12696,97189,1083420,0,960000,6823143,293071,1221282,8768955,679200,3062400
2021-03-10,157422,11550,114388,0,0,0,6980565,304621,1335670,8768955,679200,3062400
2021-03-11,149106,13219,118885,0,0,0,7129671,317840,1454555,8768955,679200,3062400
2021-03-12,152275,17531,152194,0,0,0,7281946,335371,1606749,8768955,679200,3062400
2021-03-13,114583,9741,121820,0,0,0,7396529,345112,1728569,8768955,679200,3062400
2021-03-14,89567,5146,76370,0,0,0,7486096,350258,1804939,8768955,679200,3062400
2021-03-15,152086,12358,83938,0,0,364800,7638182,362616,1888877,8768955,679200,3427200
2021-03-16,167612,11032,1908,1083420,0,0,7805794,373648,1890785,9852375,679200,3427200
2021-03-17,186116,17929,1400,0,0,0,7991910,391577,1892185,9852375,679200,3427200
2021-03-18,175381,18167,1571,0,0,0,8167291,409744,1893756,9852375,679200,3427200
2021-03-19,183860,20340,38563,0,0,0,8351151,430084,1932319,9852375,679200,3427200
2021-03-20,135788,15219,68412,0,0,0,8486939,445303,2000731,9852375,679200,3427200
2021-03-21,104260,9178,52259,0,432000,0,8591199,454481,2052990,9852375,1111200,3427200
2021-03-22,165434,23565,76630,0,0,0,8756633,478046,2129620,9852375,1111200,3427200
2021-03-23,180950,19676,97041,1076400,0,204000,8937583,497722,2226661,10928775,1111200,3631200
2021-03-24,197003,32569,102892,0,0,0,9134586,530291,2329553,10928775,1111200,3631200
2021-03-25,187611,26736,120905,0,0,0,9322197,557027,2450458,10928775,1111200,3631200
2021-03-26,201814,35525,134837,0,0,201600,9524011,592552,2585295,10928775,1111200,3832800
2021-03-27,151138,27262,106603,0,0,0,9675149,619814,2691898,10928775,1111200,3832800
2021-03-28,117481,18530,59998,0,0,0,9792630,638344,2751896,10928775,1111200,3832800
2021-03-29,187473,25647,94318,0,0,0,9980103,663991,2846214,10928775,1111200,3832800
2021-03-30,214241,25918,85138,1427400,0,0,10194344,689909,2931352,12356175,1111200,3832800
2021-03-31,248382,37773,52567,0,0,0,10442726,727682,2983919,12356175,1111200,3832800
2021-04-01,234122,31874,54592,0,0,0,10676848,759556,3038511,12356175,1111200,3832800
2021-04-02,181266,16519,31631,0,650400,0,10858114,776075,3070142,12356175,1761600,3832800
2021-04-03,171994,17073,41136,0,0,1744800,11030108,793148,3111278,12356175,1761600,5577600
2021-04-04,135211,11110,49622,0,0,0,11165319,804258,3160900,12356175,1761600,5577600
2021-04-05,168339,17908,63407,0,0,0,11333658,822166,3224307,12356175,1761600,5577600
2021-04-06,257853,33026,86735,0,0,0,11591511,855192,3311042,12356175,1761600,5577600
2021-04-07,540775,35551,99259,2749500,0,0,12132286,890743,3410301,15105675,1761600,5577600
2021-04-08,570208,35058,123629,0,0,0,12702494,925801,3533930,15105675,1761600,5577600
2021-04-09,487463,35404,99551,0,0,0,13189957,961205,3633481,15105675,1761600,5577600
2021-04-10,245065,23162,99328,0,0,0,13435022,984367,3732809,15105675,1761600,5577600
2021-04-11,166349,18037,73746,0,0,0,13601371,1002404,3806555,15105675,1761600,5577600
2021-04-12,277875,28311,107773,0,0,360000,13879246,1030715,3914328,15105675,1761600,5937600
2021-04-13,428328,26533,114928,2515501,0,0,14307574,1057248,4029256,17621176,1761600,5937600
2021-04-14,616908,32504,122756,0,0,0,14924482,1089752,4152012,17621176,1761600,5937600
2021-04-15,530785,35926,109036,0,0,0,15455267,1125678,4261048,17621176,1761600,5937600
2021-04-16,435165,30181,123711,0,0,0,15890432,1155859,4384759,17621176,1761600,5937600
2021-04-17,220582,20178,115529,0,42000,0,16111014,1176037,4500288,17621176,1803600,5937600
2021-04-18,169124,13007,80041,0,72000,57600,16280138,1189044,4580329,17621176,1875600,5995200
