date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2021-01-10,652220,33289,33289,0,652220,0,0,652220,0,0.00784,0,218309,315222,29415,246599,218298,315221,29415,246599,11,1,0,0,33289,0,0,13230,14066,1322,11804,368910,368910,0,0
2021-01-11,717811,65591,65591,0,717811,0,0,717811,0,0.00863,0,241299,346524,32360,266867,241288,346523,32360,266867,11,1,0,0,65591,0,0,22990,31302,2945,20268,385895,385895,0,0
2021-01-12,799847,82036,82036,0,799847,0,0,799847,0,0.00962,0,266836,388863,35512,291062,266825,388862,35512,291062,11,1,0,0,82036,0,0,25537,42339,3152,24195,415540,415540,0,0
2021-01-13,898859,99012,99012,0,898064,795,0,898859,0,0.01081,0,299203,441094,38934,320562,299192,441093,38934,320562,11,1,0,0,98217,795,0,32367,52231,3422,29500,455878,455083,795,0
2021-01-14,998978,100119,100005,114,993534,5444,0,998864,114,0.01201,0,325452,492305,41285,353231,325386,492300,41285,353231,66,5,0,0,95470,4649,0,26249,51211,2351,32669,497629,492185,5444,0
2021-01-15,1091660,92682,92253,429,1080765,10895,0,1091117,543,0.01312,1e-5,355195,539497,44903,381350,355016,539413,44894,381261,179,84,9,89,87231,5451,0,29743,47192,3618,28119,529928,519033,10895,0
2021-01-16,1148772,57112,56715,397,1136019,12753,0,1147832,940,0.0138,1e-5,376170,564589,46942,401225,375800,564398,46872,400934,370,191,70,291,55254,1858,0,20975,25092,2039,19875,529841,517088,12753,0
2021-01-17,1193324,44552,30942,13610,1179156,14168,0,1178774,14550,0.01417,1.7e-4,392920,584176,48665,419111,386230,579093,48000,410878,6690,5083,665,8233,43137,1415,0,16750,19587,1723,17886,541104,526936,14168,0
2021-01-18,1267550,74226,57816,16410,1251448,16102,0,1236590,30960,0.01487,3.7e-4,420170,619968,50773,439795,407817,607813,49574,424028,12353,12155,1199,15767,72292,1934,0,27250,35792,2108,20684,549739,533637,16102,0
2021-01-19,1362674,95124,67893,27231,1345049,17625,0,1304483,58191,0.01569,7e-4,452649,668873,54029,466908,430840,643694,52037,440513,21809,25179,1992,26395,93601,1523,0,32479,48905,3256,27113,562827,545202,17625,0
2021-01-20,1491429,128755,78101,50654,1472512,18917,0,1382584,108845,0.01662,0.00131,494679,731390,57927,509530,458018,680842,55038,463127,36661,50548,2889,46403,127463,1292,0,42030,62517,3898,42622,592570,574448,18122,0
2021-01-21,1587408,95979,60545,35434,1567391,20017,0,1443129,144279,0.01735,0.00173,532173,775285,62155,540562,482551,707553,58264,480727,49622,67732,3891,59835,94879,1100,0,37494,43895,4228,31032,588430,573857,14573,0
2021-01-22,1702685,115277,83988,31289,1681330,21355,0,1527117,175568,0.01836,0.00211,573421,827249,65732,583092,511240,745065,60949,508319,62181,82184,4783,74773,113939,1338,0,41248,51964,3577,42530,611025,600565,10460,0
2021-01-23,1795331,92646,48795,43851,1773593,21738,0,1575912,219419,0.01895,0.00264,607681,867950,68994,614333,529685,764868,62132,522036,77996,103082,6862,92297,92263,383,0,34260,40701,3262,31241,646559,637574,8985,0
2021-01-24,1861548,66217,38067,28150,1839566,21982,0,1613979,247569,0.01941,0.00298,630299,895072,69884,638422,543056,779867,62453,533830,87243,115205,7431,104592,65973,244,0,22618,27122,890,24089,668224,660410,7814,0
2021-01-25,1958886,97338,57744,39594,1935430,23456,0,1671723,287163,0.0201,0.00345,669680,938010,73301,664015,570591,801975,64100,546512,99089,136035,9201,117503,95864,1474,0,39381,42938,3417,25593,691336,683982,7354,0
2021-01-26,2061573,102687,53109,49578,2036528,25045,0,1724832,336741,0.02074,0.00405,707818,986216,76972,691704,595350,822667,65400,558507,112468,163549,11572,133197,101098,1589,0,38138,48206,3671,27689,698899,691479,7420,0
2021-01-27,2174691,113118,54022,59096,2147735,26956,0,1778854,395837,0.02139,0.00476,748174,1040696,82031,723465,618601,844969,67191,570691,129573,195727,14840,152774,111207,1911,0,40356,54480,5059,31761,683262,675223,8039,0
2021-01-28,2275121,100430,51580,48850,2241682,33439,0,1830434,444687,0.02201,0.00535,784753,1089451,86153,749800,640273,867825,68714,582557,144480,221626,17439,167243,93947,6483,0,36579,48755,4122,26335,687713,674291,13422,0
2021-01-29,2384323,109202,55801,53401,2349481,34842,0,1886235,498088,0.02268,0.00599,825014,1140716,91420,777794,662190,891764,70920,593536,162824,248952,20500,184258,107799,1403,0,40261,51265,5267,27994,681638,668151,13487,0
2021-01-30,2471686,87363,39542,47821,2435970,35716,0,1925777,545909,0.02316,0.00656,858272,1181096,95068,803127,678302,910042,72315,601401,179970,271054,22753,201726,86489,874,0,33258,40380,3648,25333,676355,662377,13978,0
2021-01-31,2534398,62712,31331,31381,2498340,36058,0,1957108,577290,0.02353,0.00694,881819,1209522,97098,818853,691875,924332,73471,607182,189944,285190,23627,211671,62370,342,0,23547,28426,2030,15726,672850,658774,14076,0
2021-02-01,2649956,115558,49700,65858,2612321,37635,0,2006808,643148,0.02413,0.00773,922547,1267063,100647,847757,711812,948818,75287,616945,210735,318245,25360,230812,113981,1577,0,40728,57541,3549,28904,691070,676891,14179,0
2021-02-02,2777512,127556,57830,69726,2737848,39664,0,2064638,712874,0.02483,0.00857,963868,1333801,105535,879998,730616,981705,77757,626653,233252,352096,27778,253345,125527,2029,0,41321,66738,4888,32241,715939,701320,14619,0
2021-02-03,2919692,142180,57618,84562,2874574,45118,0,2122256,797436,0.02552,0.00959,1016055,1402402,110964,917420,752984,1009276,79894,637537,263071,393126,31070,279883,136726,5454,0,52187,68601,5429,37422,745001,726839,18162,0
2021-02-04,3055050,135358,62920,72438,3004906,50144,0,2185176,869874,0.02627,0.01046,1061551,1471742,115415,949884,774242,1044482,82079,646852,287309,427260,33336,303032,130332,5026,0,45496,69340,4451,32464,779929,763224,16705,0
2021-02-05,3187234,132184,59148,73036,3133023,54211,0,2244324,942910,0.02699,0.01134,1110971,1535959,120211,981364,797650,1073933,83578,656275,313321,462026,36633,325089,128117,4067,0,49420,64217,4796,31480,802911,783542,19369,0
2021-02-06,3290982,103748,48589,55159,3233370,57612,0,2292913,998069,0.02757,0.012,1146634,1587592,124714,1008273,815180,1099228,85428,665326,331454,488364,39286,342947,100347,3401,0,35663,51633,4503,26909,819296,797400,21896,0
2021-02-07,3350382,59400,32880,26520,3289311,61071,0,2325793,1024589,0.02797,0.01232,1169248,1615054,127412,1022090,828037,1115215,86663,670977,341211,499839,40749,351113,55941,3459,0,22614,27462,2698,13817,815984,790971,25013,0
2021-02-08,3456629,106247,54663,51584,3391585,65028,16,2380456,1076173,0.02862,0.01294,1220271,1657165,131268,1041645,859493,1133061,88468,678535,360778,524104,42800,363110,102274,3957,16,51023,42111,3856,19555,806673,779264,27393,16
2021-02-09,3581111,124482,59520,64962,3512694,68297,120,2439976,1141135,0.02934,0.01372,1278505,1709361,135524,1063878,895177,1151184,91149,686934,383328,558177,44375,376944,121109,3269,104,58234,52196,4256,22233,803599,774846,28633,120
2021-02-10,3730168,149057,74900,74157,3649316,73227,7625,2514876,1215292,0.03024,0.01461,1341119,1778904,139268,1091702,933743,1180666,92752,696966,407376,598238,46516,394736,136622,4930,7505,62614,69543,3744,27824,810476,774742,28109,7625
2021-02-11,3873854,143686,71275,72411,3773232,79177,21445,2586151,1287703,0.0311,0.01548,1399498,1849000,144591,1117085,968004,1212036,95054,706404,431494,636964,49537,410681,123916,5950,13820,58379,70096,5323,25383,818804,768326,29033,21445
2021-02-12,4031562,157708,79798,77910,3907635,88714,35213,2665949,1365613,0.03206,0.01642,1469369,1921084,150693,1143754,1009254,1244476,97723,716021,460115,676608,52970,427733,134403,9537,13768,69871,72084,6102,26669,844328,774612,34503,35213
2021-02-13,4141420,109858,63234,46624,4001802,92085,47533,2729183,1412237,0.03282,0.01698,1524197,1965387,155229,1161378,1043747,1269107,99494,722804,480450,696280,55735,438574,94167,3371,12320,54828,44303,4536,17624,850438,768432,34473,47533
2021-02-14,4208182,66762,39778,26984,4058733,94937,54512,2768961,1439221,0.03329,0.01731,1562212,1989855,156807,1169846,1068146,1282449,100311,726326,494066,707406,56496,443520,56931,2852,6979,38015,24468,1578,8468,857800,769422,33866,54512
2021-02-15,4334955,126773,70744,56029,4167133,98258,69564,2839705,1495250,0.03414,0.01798,1628482,2038926,160682,1189543,1108620,1308009,102444,732906,519862,730917,58238,456637,108400,3321,15052,66270,49071,3875,19697,878326,775548,33230,69548
2021-02-16,4471105,136150,81394,54756,4275273,102885,92947,2921099,1550006,0.03512,0.01864,1693721,2097563,163320,1207677,1150318,1343403,103957,739677,543403,754160,59363,468000,108140,4627,23383,65239,58637,2638,18134,889994,762579,34588,92827
2021-02-17,4619864,148759,94139,54620,4397869,109878,112117,3015238,1604626,0.03626,0.01929,1771941,2155368,168237,1229293,1205831,1376440,106826,748049,566110,778928,61411,481244,122596,6993,19170,78220,57805,4917,21616,889696,748553,36651,104492
2021-02-18,4764987,145123,93086,52037,4512220,116945,135822,3108324,1656663,0.03737,0.01992,1846480,2214425,171618,1249445,1257737,1412845,108575,755867,588743,801580,63043,493578,114351,7067,23705,74539,59057,3381,20152,891133,738988,37768,114377
2021-02-19,4915018,150031,96546,53485,4631246,124855,158917,3204870,1710148,0.03854,0.02056,1925920,2272735,176354,1267379,1314917,1447114,111150,762646,611003,825621,65204,504733,119026,7910,23095,79440,58310,4736,17934,883456,723611,36141,123704
2021-02-20,5027525,112507,74896,37611,4717533,130315,179677,3279766,1747759,0.03944,0.02102,1985565,2315986,179948,1280633,1357589,1475359,113384,766584,627976,840627,66564,514049,86287,5460,20760,59645,43251,3594,13254,886105,715731,38230,132144
2021-02-21,5113117,85592,56649,28943,4783380,134535,195202,3336415,1776702,0.04012,0.02136,2032835,2347570,182456,1289845,1391077,1495797,114505,768363,641758,851773,67951,521482,65847,4220,15525,47270,31584,2508,9212,904935,724647,39598,140690
2021-02-22,5264644,151527,98885,52642,4901953,141976,220715,3435300,1829344,0.04131,0.022,2110728,2409719,187302,1307308,1448943,1531277,117481,774650,661785,878442,69821,532658,118573,7441,25513,77893,62149,4846,17463,929689,734820,43718,151151
2021-02-23,5423537,158893,103514,55379,5028598,148233,246706,3538814,1884723,0.04255,0.02266,2189152,2476418,192772,1325102,1507893,1567881,120829,782068,681259,908537,71943,543034,126645,6257,25991,78424,66699,5470,17794,952432,753325,45348,153759
2021-02-24,5597074,173537,116106,57431,5160696,155743,280635,3654920,1942154,0.04395,0.02335,2273731,2551141,199283,1343010,1571544,1612681,125073,789329,702187,938460,74210,553681,132098,7510,33929,84579,74723,6511,17908,977210,762827,45865,168518
2021-02-25,5775175,178101,126573,51528,5284488,161917,328770,3781493,1993682,0.045469999999999997,0.02397,2354028,2634585,205920,1359565,1633432,1668919,130055,796782,720596,965666,75865,562783,123792,6174,48135,80297,83444,6637,16555,1010188,772268,44972,192948
2021-02-26,5967045,191870,134077,57793,5416268,168947,381830,3915570,2051475,0.04708,0.02467,2439688,2725501,212636,1376510,1697495,1730465,134975,803282,742193,995036,77661,573228,131780,7030,53060,85660,90916,6716,16945,1052027,785022,44092,222913
2021-02-27,6112828,145783,107277,38506,5509779,173097,429952,4022847,2089981,0.04837,0.02513,2503612,2796383,219519,1386918,1745219,1782973,140046,806629,758393,1013410,79473,580289,93511,4150,48122,63924,70882,6883,10408,1085303,792246,42782,250275
2021-02-28,6226171,113343,85595,27748,5576813,176624,472734,4108442,2117729,0.0494,0.02546,2550653,2854502,224849,1393138,1780029,1828679,144456,808205,770624,1025823,80393,584933,67034,3527,42782,47041,58119,5330,6220,1113054,793433,42089,277532
2021-03-01,6414917,188746,139231,49515,5704966,184301,525650,4247673,2167244,0.05107,0.02606,2652173,2928475,232292,1406627,1853920,1886277,150603,812950,798253,1042198,81689,593677,128153,7677,52916,101520,73973,7443,13489,1150273,803013,42325,304935
2021-03-02,6624395,209478,154406,55072,5847959,192415,584021,4402079,2222316,0.05293,0.02672,2760836,3014492,241495,1421714,1932142,1952840,157618,818929,828694,1061652,83877,602785,142993,8114,58371,108663,86017,9203,15087,1200858,819361,44182,337315
2021-03-03,6856839,232444,167225,65219,6007357,203170,646312,4569304,2287535,0.05494,0.02751,2878717,3108189,252926,1440641,2013621,2024274,166590,827423,865096,1083915,86336,613218,159398,10755,62291,117881,93697,11431,18927,1259765,846661,47427,365677
2021-03-04,7082562,225723,166870,58853,6146486,215233,720843,4736174,2346388,0.05695,0.02821,2988227,3204823,264724,1456242,2088744,2102436,176179,832726,899483,1102387,88545,623516,139129,12063,74531,109510,96634,11798,15601,1307387,861998,53316,392073
