date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-01-21,102235,2712,0,0,0,0,0,0,1632647,26969,80,0,2855775,63600,0,0
2021-01-22,100250,2043,12,0,0,0,0,0,1732897,29012,92,0,2855775,63600,0,0
2021-01-23,85165,383,1,0,0,0,0,0,1818062,29395,93,0,2855775,63600,0,0
2021-01-24,49782,244,4,0,0,0,0,0,1867844,29639,97,0,2855775,63600,0,0
2021-01-25,92403,1722,2,0,0,0,0,0,1960247,31361,99,0,2855775,63600,0,0
2021-01-26,97416,1652,6,0,489060,0,0,0,2057663,33013,105,0,3344835,63600,0,0
2021-01-27,109098,1957,8,0,0,0,0,0,2166761,34970,113,0,3344835,63600,0,0
2021-01-28,89907,1635,1,0,0,0,0,0,2256668,36605,114,0,3344835,63600,0,0
2021-01-29,106873,1405,60,0,0,0,0,0,2363541,38010,174,0,3344835,63600,0,0
2021-01-30,86856,874,1,0,0,0,0,0,2450397,38884,175,0,3344835,63600,0,0
2021-01-31,57747,376,0,0,0,90000,0,0,2508144,39260,175,0,3344835,153600,0,0
2021-02-01,119575,2210,57,0,0,0,0,0,2627719,41470,232,0,3344835,153600,0,0
2021-02-02,128059,2868,15,0,747630,0,0,0,2755778,44338,247,0,4092465,153600,0,0
2021-02-03,153314,6389,20,0,0,0,0,0,2909092,50727,267,0,4092465,153600,0,0
2021-02-04,126301,5874,7,0,0,0,0,0,3035393,56601,274,0,4092465,153600,0,0
2021-02-05,138732,6397,7,0,0,0,0,0,3174125,62998,281,0,4092465,153600,0,0
2021-02-06,97667,2466,1,0,0,0,345600,0,3271792,65464,282,0,4092465,153600,345600,0
2021-02-07,51904,2349,2,0,0,0,0,0,3323696,67813,284,0,4092465,153600,345600,0
2021-02-08,106257,3859,24,0,0,0,0,0,3429953,71672,308,0,4092465,153600,345600,0
2021-02-09,129433,3883,110,0,747630,0,0,0,3559386,75555,418,0,4840095,153600,345600,0
2021-02-10,139015,3864,7038,0,0,0,0,0,3698401,79419,7456,0,4840095,153600,345600,0
2021-02-11,120059,7292,15459,0,0,0,0,0,3818460,86711,22915,0,4840095,153600,345600,0
2021-02-12,131598,9873,14250,0,0,0,391200,0,3950058,96584,37165,0,4840095,153600,736800,0
2021-02-13,92405,3048,12837,0,0,0,0,0,4042463,99632,50002,0,4840095,153600,736800,0
2021-02-14,55336,2402,7349,0,0,0,0,0,4097799,102034,57351,0,4840095,153600,736800,0
2021-02-15,107414,4813,14732,0,0,182400,0,0,4205213,106847,72083,0,4840095,336000,736800,0
2021-02-16,106159,5672,23531,0,904410,0,0,0,4311372,112519,95614,0,5744505,336000,736800,0
2021-02-17,122417,7950,19727,0,0,0,0,0,4433789,120469,115341,0,5744505,336000,736800,0
2021-02-18,110902,7936,24473,0,0,0,0,0,4544691,128405,139814,0,5744505,336000,736800,0
2021-02-19,118166,9800,25262,0,0,0,715200,0,4662857,138205,165076,0,5744505,336000,1452000,0
2021-02-20,88163,4470,21615,0,0,0,0,0,4751020,142675,186691,0,5744505,336000,1452000,0
2021-02-21,67378,3228,15303,0,0,0,0,0,4818398,145903,201994,0,5744505,336000,1452000,0
2021-02-22,126280,9098,25021,0,0,0,0,0,4944678,155001,227015,0,5744505,336000,1452000,0
2021-02-23,132310,7158,27403,0,926640,0,0,0,5076988,162159,254418,0,6671145,336000,1452000,0
2021-02-24,132299,7736,35364,0,0,0,0,0,5209287,169895,289782,0,6671145,336000,1452000,0
2021-02-25,130827,6647,51184,0,0,0,0,0,5340114,176542,340966,0,6671145,336000,1452000,0
2021-02-26,139922,8716,60480,0,0,0,0,0,5480036,185258,401446,0,6671145,336000,1452000,0
2021-02-27,92975,4190,51516,0,0,343200,0,0,5573011,189448,452962,0,6671145,679200,1452000,0
2021-02-28,62405,3956,41761,0,0,0,0,0,5635416,193404,494723,0,6671145,679200,1452000,0
2021-03-01,128511,9452,57606,0,0,0,0,0,5763927,202856,552329,0,6671145,679200,1452000,0
2021-03-02,140523,10115,69096,0,1014390,0,650400,0,5904450,212971,621425,0,7685535,679200,2102400,0
2021-03-03,156757,13802,72828,0,0,0,0,0,6061207,226773,694253,0,7685535,679200,2102400,0
2021-03-04,142330,13978,86393,0,0,0,0,0,6203537,240751,780646,0,7685535,679200,2102400,0
2021-03-05,147097,13321,108207,0,0,0,0,0,6350634,254072,888853,0,7685535,679200,2102400,0
2021-03-06,110728,8596,83045,0,0,0,0,0,6461362,262668,971898,0,7685535,679200,2102400,0
2021-03-07,82450,6737,61158,0,0,0,0,0,6543812,269405,1033056,0,7685535,679200,2102400,0
2021-03-08,135616,10998,92225,0,0,0,0,0,6679428,280403,1125281,0,7685535,679200,2102400,0
2021-03-09,140129,12736,97241,0,1083420,0,960000,0,6819557,293139,1222522,0,8768955,679200,3062400,0
2021-03-10,157599,11401,114299,0,0,0,0,0,6977156,304540,1336821,0,8768955,679200,3062400,0
2021-03-11,149074,13224,119149,0,0,0,0,0,7126230,317764,1455970,0,8768955,679200,3062400,0
2021-03-12,152682,17537,153252,0,0,0,0,0,7278912,335301,1609222,0,8768955,679200,3062400,0
2021-03-13,114652,9753,122032,0,0,0,0,0,7393564,345054,1731254,0,8768955,679200,3062400,0
2021-03-14,89505,5146,76544,0,0,0,0,0,7483069,350200,1807798,0,8768955,679200,3062400,0
2021-03-15,152351,12381,83410,0,0,0,364800,0,7635420,362581,1891208,0,8768955,679200,3427200,0
2021-03-16,166089,11105,1913,0,1083420,0,0,0,7801509,373686,1893121,0,9852375,679200,3427200,0
2021-03-17,185651,17963,1408,0,0,0,0,0,7987160,391649,1894529,0,9852375,679200,3427200,0
2021-03-18,174979,18163,1576,0,0,0,0,0,8162139,409812,1896105,0,9852375,679200,3427200,0
2021-03-19,184314,20565,38675,0,0,0,0,0,8346453,430377,1934780,0,9852375,679200,3427200,0
2021-03-20,136428,15301,68450,0,0,0,0,0,8482881,445678,2003230,0,9852375,679200,3427200,0
2021-03-21,104607,9207,52252,0,0,432000,0,0,8587488,454885,2055482,0,9852375,1111200,3427200,0
2021-03-22,165540,23644,76851,0,0,0,0,0,8753028,478529,2132333,0,9852375,1111200,3427200,0
2021-03-23,180126,20128,97320,0,1076400,0,204000,0,8933154,498657,2229653,0,10928775,1111200,3631200,0
2021-03-24,196936,33096,103670,0,0,0,0,0,9130090,531753,2333323,0,10928775,1111200,3631200,0
2021-03-25,188401,27244,121504,0,0,0,0,0,9318491,558997,2454827,0,10928775,1111200,3631200,0
2021-03-26,201724,36387,136193,0,0,0,201600,0,9520215,595384,2591020,0,10928775,1111200,3832800,0
2021-03-27,151888,27353,107423,0,0,0,0,0,9672103,622737,2698443,0,10928775,1111200,3832800,0
2021-03-28,117641,18525,60618,0,0,0,0,0,9789744,641262,2759061,0,10928775,1111200,3832800,0
2021-03-29,187569,25750,94870,0,0,0,0,0,9977313,667012,2853931,0,10928775,1111200,3832800,0
2021-03-30,215426,26092,86101,0,1427400,0,0,0,10192739,693104,2940032,0,12356175,1111200,3832800,0
2021-03-31,248864,38037,53649,0,0,0,0,0,10441603,731141,2993681,0,12356175,1111200,3832800,0
2021-04-01,235473,31983,55164,0,0,0,0,0,10677076,763124,3048845,0,12356175,1111200,3832800,0
2021-04-02,181259,16520,31876,0,0,650400,0,0,10858335,779644,3080721,0,12356175,1761600,3832800,0
2021-04-03,173407,17083,41230,0,0,0,1744800,0,11031742,796727,3121951,0,12356175,1761600,5577600,0
2021-04-04,135312,11113,49646,0,0,0,0,0,11167054,807840,3171597,0,12356175,1761600,5577600,0
2021-04-05,168179,17915,63425,0,0,0,0,0,11335233,825755,3235022,0,12356175,1761600,5577600,0
2021-04-06,257721,33188,87097,0,0,0,0,0,11592954,858943,3322119,0,12356175,1761600,5577600,0
2021-04-07,541581,35777,99618,0,2738970,0,0,0,12134535,894720,3421737,0,15095145,1761600,5577600,0
2021-04-08,573084,35243,124017,0,0,0,0,0,12707619,929963,3545754,0,15095145,1761600,5577600,0
2021-04-09,486483,35574,100202,0,0,0,0,0,13194102,965537,3645956,0,15095145,1761600,5577600,0
2021-04-10,245683,23193,99521,0,0,0,0,0,13439785,988730,3745477,0,15095145,1761600,5577600,0
2021-04-11,167804,18037,74717,0,0,0,0,0,13607589,1006767,3820194,0,15095145,1761600,5577600,0
2021-04-12,278301,28622,108110,0,0,0,360000,0,13885890,1035389,3928304,0,15095145,1761600,5937600,0
2021-04-13,428656,26652,115324,0,2515500,0,0,0,14314546,1062041,4043628,0,17610645,1761600,5937600,0
2021-04-14,616371,33292,123139,0,0,0,0,0,14930917,1095333,4166767,0,17610645,1761600,5937600,0
2021-04-15,531318,36316,109938,0,0,0,0,0,15462235,1131649,4276705,0,17610645,1761600,5937600,0
2021-04-16,436281,31115,124562,0,0,0,0,0,15898516,1162764,4401267,0,17610645,1761600,5937600,0
2021-04-17,222729,22029,116367,0,0,42000,0,0,16121245,1184793,4517634,0,17610645,1803600,5937600,0
2021-04-18,171061,14218,80337,0,0,72000,57600,0,16292306,1199011,4597971,0,17610645,1875600,5995200,0
2021-04-19,288968,31797,77204,0,0,0,0,0,16581274,1230808,4675175,0,17610645,1875600,5995200,0
2021-04-20,377455,37834,138845,0,2515499,0,554398,0,16958729,1268642,4814020,0,20126144,1875600,6549598,0
2021-04-21,448969,39067,224003,0,0,477600,0,0,17407698,1307709,5038023,0,20126144,2353200,6549598,0
2021-04-22,379390,41174,211546,0,0,0,0,0,17787088,1348883,5249569,0,20126144,2353200,6549598,0
2021-04-23,349252,42212,157274,0,0,0,0,0,18136340,1391095,5406843,0,20126144,2353200,6549598,0
2021-04-24,237288,48875,80361,0,0,0,196800,0,18373628,1439970,5487204,0,20126144,2353200,6746398,0
2021-04-25,186676,33900,61562,0,21060,388800,9600,256800,18560304,1473870,5548766,0,20147204,2742000,6755998,256800
2021-04-26,313647,40600,70819,62,1364220,0,0,0,18873951,1514470,5619585,62,21511424,2742000,6755998,256800
2021-04-27,674104,51108,55582,454,2053350,0,0,0,19548055,1565578,5675167,516,23564774,2742000,6755998,256800
2021-04-28,1004902,57305,52507,713,0,0,144000,0,20552957,1622883,5727674,1229,23564774,2742000,6899998,256800
2021-04-29,817322,61198,55883,877,0,0,0,0,21370279,1684081,5783557,2106,23564774,2742000,6899998,256800
2021-04-30,671169,54551,65326,799,0,376800,60000,0,22041448,1738632,5848883,2905,23564774,3118800,6959998,256800
2021-05-01,248334,39875,39192,2315,1813500,0,0,0,22289782,1778507,5888075,5220,25378274,3118800,6959998,256800
2021-05-02,191744,36983,28892,1621,0,0,0,0,22481526,1815490,5916967,6841,25378274,3118800,6959998,256800
2021-05-03,306900,65175,61531,992,0,0,0,0,22788426,1880665,5978498,7833,25378274,3118800,6959998,256800
2021-05-04,610671,52027,148634,1958,0,0,0,0,23399097,1932692,6127132,9791,25378274,3118800,6959998,256800
