date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2021-02-07,3366411,60376,33522,26854,3305221,61190,0,2337535,1028876,0.02811,0.01237,1208313,1621725,128911,1025378,857508,1120906,87628,672225,350805,500819,41283,353153,56917,3459,0,24139,27713,2706,13984,824755,799490,25265,0
2021-02-08,3473449,107038,54907,52131,3408350,65083,16,2392442,1081007,0.02877,0.013,1260171,1664525,132786,1044979,889025,1138942,89439,679802,371146,525583,43347,365177,103129,3893,16,51858,42800,3875,19601,815506,787909,27581,16
2021-02-09,3599009,125560,59865,65695,3530297,68589,123,2452307,1146702,0.02949,0.01379,1319797,1717540,137076,1067434,924796,1157316,92131,688297,395001,560224,44945,379137,121947,3506,107,59626,53015,4290,22455,812871,783689,29059,123
2021-02-10,3752487,153478,75552,77926,3671143,73716,7628,2527859,1224628,0.0304,0.01472,1386025,1789082,140867,1095386,963569,1187231,93765,698514,422456,601851,47102,396872,140846,5127,7505,66228,71542,3791,27952,822679,786359,28692,7628
2021-02-11,3896301,143814,71731,72083,3795469,79376,21456,2599590,1296711,0.03126,0.01559,1445685,1858991,146225,1121019,998012,1218903,96089,708073,447673,640088,50136,412946,124326,5660,13828,59660,69909,5358,25633,829745,779001,29288,21456
2021-02-12,4055557,159256,80428,78828,3931398,88889,35270,2680018,1375539,0.03222,0.01654,1516556,1931963,152482,1148299,1039393,1251719,98804,717918,477163,680244,53678,430381,135929,9513,13814,70871,72972,6257,27280,854401,784572,34559,35270
2021-02-13,4166375,110818,63677,47141,4025889,92533,47953,2743695,1422680,0.03299,0.01711,1572396,1977022,157060,1166075,1073924,1276738,100602,724849,498472,700284,56458,441226,94491,3644,12683,55840,45059,4578,17776,860340,777585,34802,47953
2021-02-14,4232790,66415,39809,26606,4082922,94935,54933,2783504,1449286,0.03347,0.01743,1610589,2001076,158676,1174662,1098306,1290121,101452,728436,512283,710955,57224,446226,57033,2402,6980,38193,24054,1616,8587,866379,777701,33745,54933
2021-02-15,4359750,126960,70852,56108,4191600,98165,69985,2854356,1505394,0.03432,0.0181,1677463,2050233,162556,1194419,1138847,1315708,103588,735096,538616,734525,58968,459323,108678,3230,15052,66874,49157,3880,19757,886301,783250,33082,69969
2021-02-16,4495332,135582,81609,53973,4299137,102775,93420,2935965,1559367,0.0353,0.01875,1743337,2108663,165218,1212183,1180594,1351250,105109,741946,562743,757413,60109,470237,107537,4610,23435,65874,58430,2662,17764,896323,768840,34186,93297
2021-02-17,4645633,150301,95619,54682,4422825,109972,112836,3031584,1614049,0.03645,0.01941,1823453,2167149,170235,1234021,1236928,1384847,108074,750651,586525,782302,62161,483370,123688,7197,19416,80116,58486,5017,21838,893146,751682,36256,105208
2021-02-18,4792383,146750,93967,52783,4538197,117306,136880,3125551,1666832,0.03758,0.02004,1899233,2227297,173657,1254400,1289218,1421728,109853,758610,610015,805569,63804,495790,115372,7334,24044,75780,60148,3422,20379,896082,742728,37930,115424
2021-02-19,4943812,151429,98161,53268,4657221,125795,160796,3223712,1720100,0.03876,0.02068,1979720,2286629,178528,1272208,1346658,1457149,112524,765470,633062,829480,66004,506738,119024,8489,23916,80487,59332,4871,17808,888255,725823,36906,125526
2021-02-20,5056797,112985,75327,37658,4743588,131476,181733,3299039,1757758,0.03967,0.02114,2040772,2330198,182164,1285567,1389381,1485776,114764,769456,651391,844422,67400,516111,86367,5681,20937,61052,43569,3636,13359,890422,717699,38943,133780
2021-02-21,5142405,85608,56545,29063,4809514,135697,197194,3355584,1786821,0.04035,0.02148,2088749,2361701,184695,1294894,1422829,1506152,115890,771243,665920,855549,68805,523651,65926,4221,15461,47977,31503,2531,9327,909615,726592,40762,142261
2021-02-22,5295162,152757,99651,53106,4929454,142822,222886,3455235,1839927,0.04155,0.02212,2167857,2424429,189505,1312502,1481150,1541806,118808,777700,686707,882623,70697,534802,119940,7125,25692,79108,62728,4810,17608,935412,737854,44657,152901
2021-02-23,5456645,161483,104878,56605,5057837,149195,249613,3560113,1896532,0.04281,0.0228,2247400,2492959,194781,1330722,1540626,1579215,121932,785412,706774,913744,72849,545310,128383,6373,26727,79543,68530,5276,18220,961313,758700,46420,156193
2021-02-24,5629762,173117,114965,58152,5189306,156874,283582,3675078,1954684,0.04419,0.0235,2331425,2568121,201243,1349069,1603096,1623961,126076,793003,728329,944160,75167,556066,131469,7679,33969,84025,75162,6462,18347,984129,766481,46902,170746
2021-02-25,5810341,180579,127384,53195,5315220,163092,332029,3802462,2007879,0.04572,0.024140000000000002,2412770,2653121,207424,1366644,1665353,1680404,130583,801224,747417,972717,76841,565420,125914,6218,48447,81345,85000,6181,17575,1017958,777023,45786,195149
2021-02-26,6007226,196885,137415,59470,5449065,170255,387906,3939877,2067349,0.04737,0.02486,2499469,2748089,214240,1384180,1729754,1744797,135595,807891,769715,1003292,78645,576289,133845,7163,55877,86699,94968,6816,17536,1063414,791844,44460,227110
2021-02-27,6155185,147959,109198,38761,5543271,174414,437500,4049075,2106110,0.04869,0.02532,2563923,2820356,220961,1395536,1777527,1798539,140499,812096,786396,1021817,80462,583440,94206,4159,49594,64454,72267,6721,11356,1098388,799683,42938,255767
2021-02-28,6267857,112672,84507,28165,5610483,178035,479339,4133582,2134275,0.0497,0.02566,2611394,2878032,225242,1402595,1812386,1843601,143852,814318,799008,1034431,81390,588277,67212,3621,41839,47471,57676,4281,7059,1125452,800969,42338,282145
2021-03-01,6459847,191990,141555,50435,5739611,185850,534386,4275137,2184710,0.0514,0.02627,2712971,2954931,232868,1416148,1886326,1903220,150182,819105,826645,1051711,82686,597043,129128,7815,55047,101577,76899,7626,13553,1164685,810157,43028,311500
2021-03-02,6677790,217943,162093,55850,5883814,194278,599698,4437230,2240560,0.05335,0.02694,2822061,3048810,242238,1431705,1964891,1976944,157355,825502,857170,1071866,84883,606203,144203,8428,65312,109090,93879,9370,15557,1221145,825977,45083,350085
2021-03-03,6919838,242048,174362,67686,6046770,205950,667118,4611592,2308246,0.05545,0.02775,2941815,3149369,254098,1452169,2047612,2053679,166678,834748,894203,1095690,87420,617421,162956,11672,67420,119754,100559,11860,20464,1290076,857464,49076,383536
2021-03-04,7160143,240305,177347,62958,6190826,218569,750748,4788939,2371204,0.05758,0.02851,3052625,3258553,266435,1468946,2123416,2141046,176611,840553,929209,1117507,89824,628393,144056,12619,83630,110810,109184,12337,16777,1349802,875606,55477,418719
2021-03-05,7412078,251935,188410,63525,6332950,231101,848027,4977349,2434729,0.05985,0.02928,3167166,3376041,281001,1483899,2199498,2239595,188238,846215,967668,1136446,92763,637684,142124,12532,97279,114541,117488,14566,14953,1404852,883885,60846,460121
2021-03-06,7606277,194199,146853,47346,6441213,239038,926026,5124202,2482075,0.06161,0.02984,3256105,3464476,291323,1492749,2255018,2317351,196971,849078,1001087,1147125,94352,643671,108263,7937,77999,88939,88435,10322,8850,1451092,897942,64624,488526
2021-03-07,7754555,148278,113746,34532,6525388,245672,983495,5237948,2516607,0.06298,0.03026,3329387,3527928,299479,1497954,2303050,2373276,204264,850783,1026337,1154652,95215,647171,84175,6634,57469,73282,63452,8156,5205,1486698,914905,67637,504156
2021-03-08,7986509,231954,178542,53412,6662094,257096,1067319,5416490,2570019,0.06513,0.0309,3448587,3619646,316227,1510999,2384877,2451296,219288,856667,1063710,1168350,96939,654332,136706,11424,83824,119200,91718,16748,13045,1526662,922483,71246,532933
2021-03-09,8234737,248228,193139,55089,6802902,268882,1162953,5609629,2625108,0.06745,0.03156,3569513,3721562,333429,1525050,2466491,2541422,234562,863515,1103022,1180140,98867,661535,140808,11786,95634,120926,101916,17202,14051,1556947,919088,74604,563255
2021-03-10,8514675,279938,212326,67612,6961644,280813,1272218,5821955,2692720,0.07,0.03238,3702335,3834688,354042,1542279,2549844,2642891,253101,873382,1152491,1191797,100941,668897,158742,11931,109265,132822,113126,20613,17229,1594837,914874,74863,605100
2021-03-11,8803520,288845,225889,62956,7116265,293355,1393900,6047844,2755676,0.07272,0.03313,3834731,3961966,375010,1556915,2635152,2757678,272600,881346,1199579,1204288,102410,675569,154621,12542,121682,132396,127278,20968,14636,1643377,925439,74786,643152
2021-03-12,9107513,303993,234574,69419,7267117,308329,1532067,6282418,2825095,0.07554,0.03397,3967917,4103483,395700,1570761,2714962,2886764,291482,889296,1252955,1216719,104218,681465,150852,14974,138167,133186,141517,20690,13846,1695435,934167,77228,684040
2021-03-13,9344421,236908,188645,48263,7380324,317631,1646466,6471063,2873358,0.07781,0.03455,4076934,4209875,415868,1577545,2784757,2985600,310630,893052,1292177,1224275,105238,684493,113207,9302,114399,109017,106392,20168,6784,1738144,939111,78593,720440
2021-03-14,9510001,165580,130338,35242,7468745,322465,1718791,6601401,2908600,0.07938,0.03497,4161164,4272192,431828,1580472,2840446,3042831,325578,894769,1320718,1229361,106250,685703,88421,4834,72325,84230,62317,15960,2927,1755446,943357,76793,735296
2021-03-15,9744064,234063,176713,57350,7616993,333952,1793119,6778114,2965950,0.0815,0.03566,4294221,4346587,450958,1591344,2927299,3108295,343610,901340,1366922,1238292,107348,690004,148248,11487,74328,133057,74395,19130,10872,1757555,954899,76856,725800
2021-03-16,9921973,177909,111535,66374,7783522,343760,1794691,6889649,3032324,0.08284,0.03646,4421456,4380013,463050,1601883,3002595,3129811,354066,906262,1418861,1250202,108984,695621,166529,9808,1572,127235,33426,12092,10539,1687236,980620,74878,631738
2021-03-17,10130543,208570,127337,81233,7974654,359745,1796144,7016986,3113557,0.08437,0.03744,4573060,4417512,476011,1612338,3088474,3154728,365131,911556,1484586,1262784,110880,700782,191132,15985,1453,151604,37499,12961,10455,1615868,1013010,78932,523926
2021-03-18,10319716,189173,115687,73486,8145724,376307,1797685,7132673,3187043,0.08576,0.03832,4712493,4450422,487664,1622027,3169101,3175462,374784,916249,1543392,1274960,112880,705778,171070,16562,1541,139433,32910,11653,9689,1516196,1029459,82952,403785
2021-03-19,10547841,228125,148362,79763,8323828,393470,1830543,7281035,3266806,0.08755,0.03928,4861553,4506955,504716,1631846,3252872,3220649,389717,921654,1608681,1286306,114999,710192,178104,17163,32858,149060,56533,17052,9819,1440328,1056711,85141,298476
2021-03-20,10754531,206690,153997,52693,8455890,407479,1891162,7435032,3319499,0.0894,0.03991,4977147,4570671,529439,1636632,3324902,3276914,412955,924007,1652245,1293757,116484,712625,132062,14009,60619,115594,63716,24723,4786,1410110,1075566,89848,244696
2021-03-21,10919135,164604,125447,39157,8562627,416463,1940045,7560479,3358656,0.09091,0.04038,5073320,4619609,545713,1638999,3387998,3320484,428172,925204,1685322,1299125,117541,713795,106737,8984,48883,96173,48938,16274,2367,1409134,1093882,93998,221254
2021-03-22,11179251,260116,182200,77916,8734715,437330,2007206,7742679,3436572,0.0931,0.04132,5231067,4676958,564896,1646526,3485731,3369802,445812,929425,1745336,1307156,119084,717101,172088,20867,67161,157747,57349,19183,7527,1435187,1117722,103378,214087
2021-03-23,11447546,268295,187901,80394,8907797,451619,2088130,7930580,3516966,0.09536,0.04229,5380191,4742714,588734,1654605,3575924,3425720,467451,934086,1804267,1316994,121283,720519,173082,14289,80924,149124,65756,23838,8079,1525573,1124275,107859,293439
