date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-27,23555,0,0,151125,0,0,23555,0,0,151125,0,0
2020-12-28,18746,0,0,521625,0,0,42301,0,0,672750,0,0
2020-12-29,42580,0,0,0,0,0,84881,0,0,672750,0,0
2020-12-30,57944,0,0,653250,0,0,142825,0,0,1326000,0,0
2020-12-31,38621,0,0,0,0,0,181446,0,0,1326000,0,0
2021-01-01,24754,0,0,0,0,0,206200,0,0,1326000,0,0
2021-01-02,51893,0,0,0,0,0,258093,0,0,1326000,0,0
2021-01-03,24990,0,0,0,0,0,283083,0,0,1326000,0,0
2021-01-04,48607,0,0,0,0,0,331690,0,0,1326000,0,0
2021-01-05,52392,0,0,0,0,0,384082,0,0,1326000,0,0
2021-01-06,58679,0,0,0,0,0,442761,0,0,1326000,0,0
2021-01-07,58373,0,0,0,0,0,501134,0,0,1326000,0,0
2021-01-08,60389,0,0,687375,0,0,561523,0,0,2013375,0,0
2021-01-09,57199,0,0,0,0,0,618722,0,0,2013375,0,0
2021-01-10,33290,0,0,0,0,0,652012,0,0,2013375,0,0
2021-01-11,65595,0,0,0,0,0,717607,0,0,2013375,0,0
2021-01-12,82007,0,0,0,63600,0,799614,0,0,2013375,63600,0
2021-01-13,98227,795,0,0,0,0,897841,795,0,2013375,63600,0
2021-01-14,95475,4649,0,0,0,0,993316,5444,0,2013375,63600,0
2021-01-15,87233,5451,0,0,0,0,1080549,10895,0,2013375,63600,0
2021-01-16,55257,1858,0,0,0,0,1135806,12753,0,2013375,63600,0
2021-01-17,43137,1415,0,0,0,0,1178943,14168,0,2013375,63600,0
2021-01-18,72296,1934,0,0,0,0,1251239,16102,0,2013375,63600,0
2021-01-19,93435,1523,0,842400,0,0,1344674,17625,0,2855775,63600,0
2021-01-20,127356,1292,0,0,0,0,1472030,18917,0,2855775,63600,0
2021-01-21,94880,1100,0,0,0,0,1566910,20017,0,2855775,63600,0
2021-01-22,113995,1338,0,0,0,0,1680905,21355,0,2855775,63600,0
2021-01-23,92215,383,0,0,0,0,1773120,21738,0,2855775,63600,0
2021-01-24,65857,244,0,0,0,0,1838977,21982,0,2855775,63600,0
2021-01-25,95865,1474,0,0,0,0,1934842,23456,0,2855775,63600,0
2021-01-26,101081,1589,0,489060,0,0,2035923,25045,0,3344835,63600,0
2021-01-27,111036,1911,0,0,0,0,2146959,26956,0,3344835,63600,0
2021-01-28,93945,6483,0,0,0,0,2240904,33439,0,3344835,63600,0
2021-01-29,107604,1403,0,0,0,0,2348508,34842,0,3344835,63600,0
2021-01-30,86358,874,0,0,0,0,2434866,35716,0,3344835,63600,0
2021-01-31,62326,342,0,0,90000,0,2497192,36058,0,3344835,153600,0
2021-02-01,113907,1577,0,747630,0,0,2611099,37635,0,4092465,153600,0
2021-02-02,125430,2029,0,0,0,0,2736529,39664,0,4092465,153600,0
2021-02-03,136715,5453,0,0,0,0,2873244,45117,0,4092465,153600,0
2021-02-04,130339,5025,0,0,0,0,3003583,50142,0,4092465,153600,0
2021-02-05,127905,4067,0,0,0,0,3131488,54209,0,4092465,153600,0
2021-02-06,100228,3401,0,0,0,345600,3231716,57610,0,4092465,153600,345600
2021-02-07,55940,3459,0,0,0,0,3287656,61069,0,4092465,153600,345600
2021-02-08,103385,3957,16,0,0,0,3391041,65026,16,4092465,153600,345600
2021-02-09,120982,3269,191,747630,0,0,3512023,68295,207,4840095,153600,345600
2021-02-10,136597,4930,7505,0,0,0,3648620,73225,7712,4840095,153600,345600
2021-02-11,123890,5950,13733,0,0,0,3772510,79175,21445,4840095,153600,345600
2021-02-12,134405,9537,13757,0,0,391200,3906915,88712,35202,4840095,153600,736800
2021-02-13,94156,3373,12310,0,0,0,4001071,92085,47512,4840095,153600,736800
2021-02-14,56932,2853,6979,0,0,0,4058003,94938,54491,4840095,153600,736800
2021-02-15,108373,3321,15053,0,182400,0,4166376,98259,69544,4840095,336000,736800
2021-02-16,108096,4628,23382,904410,0,0,4274472,102887,92926,5744505,336000,736800
2021-02-17,122577,6994,19258,0,0,0,4397049,109881,112184,5744505,336000,736800
2021-02-18,114138,7065,23555,0,0,0,4511187,116946,135739,5744505,336000,736800
2021-02-19,118901,7910,22959,0,0,715200,4630088,124856,158698,5744505,336000,1452000
2021-02-20,86247,5460,20759,0,0,0,4716335,130316,179457,5744505,336000,1452000
2021-02-21,65849,4220,15525,0,0,0,4782184,134536,194982,5744505,336000,1452000
2021-02-22,118711,7342,25261,0,0,0,4900895,141878,220243,5744505,336000,1452000
2021-02-23,126731,6257,25765,926640,0,0,5027626,148135,246008,6671145,336000,1452000
2021-02-24,131928,7511,33510,0,0,0,5159554,155646,279518,6671145,336000,1452000
2021-02-25,123468,6140,47125,0,0,0,5283022,161786,326643,6671145,336000,1452000
2021-02-26,130605,7030,51535,0,0,0,5413627,168816,378178,6671145,336000,1452000
2021-02-27,92987,4068,47925,0,343200,0,5506614,172884,426103,6671145,679200,1452000
2021-02-28,66584,3527,42776,0,0,0,5573198,176411,468879,6671145,679200,1452000
2021-03-01,127511,7625,51600,0,0,0,5700709,184036,520479,6671145,679200,1452000
2021-03-02,137440,7975,53939,924300,0,650400,5838149,192011,574418,7595445,679200,2102400
