date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-01-23,85167,383,1,0,0,0,0,0,1817357,29395,93,0,2855775,63600,0,0
2021-01-24,49783,244,4,0,0,0,0,0,1867140,29639,97,0,2855775,63600,0,0
2021-01-25,92404,1722,2,0,0,0,0,0,1959544,31361,99,0,2855775,63600,0,0
2021-01-26,97419,1652,6,0,489060,0,0,0,2056963,33013,105,0,3344835,63600,0,0
2021-01-27,109105,1957,8,0,0,0,0,0,2166068,34970,113,0,3344835,63600,0,0
2021-01-28,89831,1635,1,0,0,0,0,0,2255899,36605,114,0,3344835,63600,0,0
2021-01-29,106876,1405,65,0,0,0,0,0,2362775,38010,179,0,3344835,63600,0,0
2021-01-30,86853,874,1,0,0,0,0,0,2449628,38884,180,0,3344835,63600,0,0
2021-01-31,57743,376,0,0,0,90000,0,0,2507371,39260,180,0,3344835,153600,0,0
2021-02-01,119576,2210,57,0,0,0,0,0,2626947,41470,237,0,3344835,153600,0,0
2021-02-02,128055,2868,15,0,747630,0,0,0,2755002,44338,252,0,4092465,153600,0,0
2021-02-03,153285,6389,20,0,0,0,0,0,2908287,50727,272,0,4092465,153600,0,0
2021-02-04,126208,5874,6,0,0,0,0,0,3034495,56601,278,0,4092465,153600,0,0
2021-02-05,138697,6398,7,0,0,0,0,0,3173192,62999,285,0,4092465,153600,0,0
2021-02-06,97594,2466,1,0,0,0,345600,0,3270786,65465,286,0,4092465,153600,345600,0
2021-02-07,51905,2349,2,0,0,0,0,0,3322691,67814,288,0,4092465,153600,345600,0
2021-02-08,106256,3859,24,0,0,0,0,0,3428947,71673,312,0,4092465,153600,345600,0
2021-02-09,129436,3883,110,0,747630,0,0,0,3558383,75556,422,0,4840095,153600,345600,0
2021-02-10,138889,3865,7039,0,0,0,0,0,3697272,79421,7461,0,4840095,153600,345600,0
2021-02-11,120058,7292,15452,0,0,0,0,0,3817330,86713,22913,0,4840095,153600,345600,0
2021-02-12,131600,9873,14252,0,0,0,391200,0,3948930,96586,37165,0,4840095,153600,736800,0
2021-02-13,92404,3048,12839,0,0,0,0,0,4041334,99634,50004,0,4840095,153600,736800,0
2021-02-14,55255,2402,7350,0,0,0,0,0,4096589,102036,57354,0,4840095,153600,736800,0
2021-02-15,107415,4813,14732,0,0,182400,0,0,4204004,106849,72086,0,4840095,336000,736800,0
2021-02-16,106163,5672,23523,0,904410,0,0,0,4310167,112521,95609,0,5744505,336000,736800,0
2021-02-17,122418,7951,19731,0,0,0,0,0,4432585,120472,115340,0,5744505,336000,736800,0
2021-02-18,110900,7936,24468,0,0,0,0,0,4543485,128408,139808,0,5744505,336000,736800,0
2021-02-19,118171,9800,25254,0,0,0,715200,0,4661656,138208,165062,0,5744505,336000,1452000,0
2021-02-20,88166,4470,21622,0,0,0,0,0,4749822,142678,186684,0,5744505,336000,1452000,0
2021-02-21,67376,3228,15305,0,0,0,0,0,4817198,145906,201989,0,5744505,336000,1452000,0
2021-02-22,126285,9098,25029,0,0,0,0,0,4943483,155004,227018,0,5744505,336000,1452000,0
2021-02-23,132313,7158,27397,0,926640,0,0,0,5075796,162162,254415,0,6671145,336000,1452000,0
2021-02-24,132301,7736,35361,0,0,0,0,0,5208097,169898,289776,0,6671145,336000,1452000,0
2021-02-25,130831,6647,51193,0,0,0,0,0,5338928,176545,340969,0,6671145,336000,1452000,0
2021-02-26,139916,8717,60433,0,0,0,0,0,5478844,185262,401402,0,6671145,336000,1452000,0
2021-02-27,92976,4190,51508,0,0,343200,0,0,5571820,189452,452910,0,6671145,679200,1452000,0
2021-02-28,62406,3956,41765,0,0,0,0,0,5634226,193408,494675,0,6671145,679200,1452000,0
2021-03-01,128508,9452,57393,0,0,0,0,0,5762734,202860,552068,0,6671145,679200,1452000,0
2021-03-02,140519,10115,68893,0,1014390,0,650400,0,5903253,212975,620961,0,7685535,679200,2102400,0
2021-03-03,156761,13802,72814,0,0,0,0,0,6060014,226777,693775,0,7685535,679200,2102400,0
2021-03-04,142337,13978,86380,0,0,0,0,0,6202351,240755,780155,0,7685535,679200,2102400,0
2021-03-05,147100,13321,108211,0,0,0,0,0,6349451,254076,888366,0,7685535,679200,2102400,0
2021-03-06,110731,8596,83047,0,0,0,0,0,6460182,262672,971413,0,7685535,679200,2102400,0
2021-03-07,82370,6737,61127,0,0,0,0,0,6542552,269409,1032540,0,7685535,679200,2102400,0
2021-03-08,135623,10998,92222,0,0,0,0,0,6678175,280407,1124762,0,7685535,679200,2102400,0
2021-03-09,140129,12731,97218,0,1083420,0,960000,0,6818304,293138,1221980,0,8768955,679200,3062400,0
2021-03-10,157602,11402,114241,0,0,0,0,0,6975906,304540,1336221,0,8768955,679200,3062400,0
2021-03-11,149068,13222,119127,0,0,0,0,0,7124974,317762,1455348,0,8768955,679200,3062400,0
2021-03-12,152664,17535,153062,0,0,0,0,0,7277638,335297,1608410,0,8768955,679200,3062400,0
2021-03-13,114635,9737,121867,0,0,0,0,0,7392273,345034,1730277,0,8768955,679200,3062400,0
2021-03-14,89455,5146,76367,0,0,0,0,0,7481728,350180,1806644,0,8768955,679200,3062400,0
2021-03-15,152344,12377,83406,0,0,0,364800,0,7634072,362557,1890050,0,8768955,679200,3427200,0
2021-03-16,166082,11051,1912,0,1083420,0,0,0,7800154,373608,1891962,0,9852375,679200,3427200,0
2021-03-17,185633,17965,1408,0,0,0,0,0,7985787,391573,1893370,0,9852375,679200,3427200,0
2021-03-18,174987,18177,1576,0,0,0,0,0,8160774,409750,1894946,0,9852375,679200,3427200,0
2021-03-19,184258,20517,38616,0,0,0,0,0,8345032,430267,1933562,0,9852375,679200,3427200,0
2021-03-20,136424,15272,68401,0,0,0,0,0,8481456,445539,2001963,0,9852375,679200,3427200,0
2021-03-21,104604,9209,52252,0,0,432000,0,0,8586060,454748,2054215,0,9852375,1111200,3427200,0
2021-03-22,165524,23639,76850,0,0,0,0,0,8751584,478387,2131065,0,9852375,1111200,3427200,0
2021-03-23,180111,20124,97272,0,1076400,0,204000,0,8931695,498511,2228337,0,10928775,1111200,3631200,0
2021-03-24,196895,33066,103549,0,0,0,0,0,9128590,531577,2331886,0,10928775,1111200,3631200,0
2021-03-25,188333,27242,121356,0,0,0,0,0,9316923,558819,2453242,0,10928775,1111200,3631200,0
2021-03-26,201363,36379,135981,0,0,0,201600,0,9518286,595198,2589223,0,10928775,1111200,3832800,0
2021-03-27,151632,27360,106843,0,0,0,0,0,9669918,622558,2696066,0,10928775,1111200,3832800,0
2021-03-28,117490,18526,60032,0,0,0,0,0,9787408,641084,2756098,0,10928775,1111200,3832800,0
2021-03-29,187109,25710,94838,0,0,0,0,0,9974517,666794,2850936,0,10928775,1111200,3832800,0
2021-03-30,215081,26074,86058,0,1427400,0,0,0,10189598,692868,2936994,0,12356175,1111200,3832800,0
2021-03-31,248797,38037,53647,0,0,0,0,0,10438395,730905,2990641,0,12356175,1111200,3832800,0
2021-04-01,234728,31971,55162,0,0,0,0,0,10673123,762876,3045803,0,12356175,1111200,3832800,0
2021-04-02,181172,16520,31877,0,0,650400,0,0,10854295,779396,3077680,0,12356175,1761600,3832800,0
2021-04-03,173344,17071,41231,0,0,0,1744800,0,11027639,796467,3118911,0,12356175,1761600,5577600,0
2021-04-04,135299,11112,49639,0,0,0,0,0,11162938,807579,3168550,0,12356175,1761600,5577600,0
2021-04-05,168052,17914,63425,0,0,0,0,0,11330990,825493,3231975,0,12356175,1761600,5577600,0
2021-04-06,257584,33183,87087,0,0,0,0,0,11588574,858676,3319062,0,12356175,1761600,5577600,0
2021-04-07,541558,35765,99611,0,2738970,0,0,0,12130132,894441,3418673,0,15095145,1761600,5577600,0
2021-04-08,571432,35242,124001,0,0,0,0,0,12701564,929683,3542674,0,15095145,1761600,5577600,0
2021-04-09,486042,35520,100198,0,0,0,0,0,13187606,965203,3642872,0,15095145,1761600,5577600,0
2021-04-10,244921,23193,99521,0,0,0,0,0,13432527,988396,3742393,0,15095145,1761600,5577600,0
2021-04-11,166989,18036,74717,0,0,0,0,0,13599516,1006432,3817110,0,15095145,1761600,5577600,0
2021-04-12,278073,28601,108103,0,0,0,360000,0,13877589,1035033,3925213,0,15095145,1761600,5937600,0
2021-04-13,428253,26612,115285,0,2515500,0,0,0,14305842,1061645,4040498,0,17610645,1761600,5937600,0
2021-04-14,616236,33188,123104,0,0,0,0,0,14922078,1094833,4163602,0,17610645,1761600,5937600,0
2021-04-15,529845,36253,109897,0,0,0,0,0,15451923,1131086,4273499,0,17610645,1761600,5937600,0
2021-04-16,436185,30718,124549,0,0,0,0,0,15888108,1161804,4398048,0,17610645,1761600,5937600,0
2021-04-17,221806,21882,116354,0,0,42000,0,0,16109914,1183686,4514402,0,17610645,1803600,5937600,0
2021-04-18,170159,14218,80316,0,0,72000,57600,0,16280073,1197904,4594718,0,17610645,1875600,5995200,0
2021-04-19,288753,31706,77196,0,0,0,0,0,16568826,1229610,4671914,0,17610645,1875600,5995200,0
2021-04-20,376771,37781,138805,0,2515499,0,554398,0,16945597,1267391,4810719,0,20126144,1875600,6549598,0
2021-04-21,447575,38937,223952,0,0,477600,0,0,17393172,1306328,5034671,0,20126144,2353200,6549598,0
2021-04-22,375970,40642,211421,0,0,0,0,0,17769142,1346970,5246092,0,20126144,2353200,6549598,0
2021-04-23,347290,41534,157032,0,0,0,0,0,18116432,1388504,5403124,0,20126144,2353200,6549598,0
2021-04-24,236443,48729,79981,0,0,0,196800,0,18352875,1437233,5483105,0,20126144,2353200,6746398,0
2021-04-25,186511,33204,60987,0,21060,388800,9600,256800,18539386,1470437,5544092,0,20147204,2742000,6755998,256800
2021-04-26,313043,40231,70716,62,0,0,0,0,18852429,1510668,5614808,62,20147204,2742000,6755998,256800
2021-04-27,672871,49993,55290,454,0,0,0,0,19525300,1560661,5670098,516,20147204,2742000,6755998,256800
2021-04-28,996158,53445,51301,713,0,0,0,0,20521458,1614106,5721399,1229,20147204,2742000,6755998,256800
2021-04-29,808209,53155,54147,877,0,0,0,0,21329667,1667261,5775546,2106,20147204,2742000,6755998,256800
