date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-27,23998,0,0,0,0,0,23998,0,0,0,0,0
2020-12-28,18385,0,0,521625,0,0,42383,0,0,521625,0,0
2020-12-29,48576,0,0,0,0,0,90959,0,0,521625,0,0
2020-12-30,61172,0,0,653250,0,0,152131,0,0,1174875,0,0
2020-12-31,48848,0,0,0,0,0,200979,0,0,1174875,0,0
2021-01-01,19273,0,1,0,0,0,220252,0,1,1174875,0,0
2021-01-02,52610,0,0,0,0,0,272862,0,1,1174875,0,0
2021-01-03,24087,0,0,0,0,0,296949,0,1,1174875,0,0
2021-01-04,48341,0,0,0,0,0,345290,0,1,1174875,0,0
2021-01-05,53353,1,0,0,0,0,398643,1,1,1174875,0,0
2021-01-06,62780,1,2,0,0,0,461423,2,3,1174875,0,0
2021-01-07,55983,0,0,0,0,0,517406,2,3,1174875,0,0
2021-01-08,62666,0,0,687375,0,0,580072,2,3,1862250,0,0
2021-01-09,60884,0,0,0,0,0,640956,2,3,1862250,0,0
2021-01-10,34981,0,0,0,0,0,675937,2,3,1862250,0,0
2021-01-11,66137,1,0,0,0,0,742074,3,3,1862250,0,0
2021-01-12,82566,0,2,0,63600,0,824640,3,5,1862250,63600,0
2021-01-13,109912,797,0,0,0,0,934552,800,5,1862250,63600,0
2021-01-14,77911,4584,0,0,0,0,1012463,5384,5,1862250,63600,0
2021-01-15,84444,5437,19,0,0,0,1096907,10821,24,1862250,63600,0
2021-01-16,55304,1772,0,0,0,0,1152211,12593,24,1862250,63600,0
2021-01-17,46097,1305,1,0,0,0,1198308,13898,25,1862250,63600,0
2021-01-18,77594,3568,1,0,0,0,1275902,17466,26,1862250,63600,0
2021-01-19,109162,2989,50,842400,0,0,1385064,20455,76,2704650,63600,0
2021-01-20,127486,2727,4,0,0,0,1512550,23182,80,2704650,63600,0
2021-01-21,101369,2590,0,0,0,0,1613919,25772,80,2704650,63600,0
2021-01-22,99524,2001,12,0,0,0,1713443,27773,92,2704650,63600,0
2021-01-23,84900,383,1,0,0,0,1798343,28156,93,2704650,63600,0
2021-01-24,48904,244,2,0,0,0,1847247,28400,95,2704650,63600,0
2021-01-25,94149,1722,2,0,0,0,1941396,30122,97,2704650,63600,0
2021-01-26,97368,1654,6,489060,0,0,2038764,31776,103,3193710,63600,0
2021-01-27,108605,1926,8,0,0,0,2147369,33702,111,3193710,63600,0
2021-01-28,89147,1635,1,0,0,0,2236516,35337,112,3193710,63600,0
2021-01-29,106096,1405,68,0,0,0,2342612,36742,180,3193710,63600,0
2021-01-30,84841,874,1,0,0,0,2427453,37616,181,3193710,63600,0
2021-01-31,56622,343,0,0,90000,0,2484075,37959,181,3193710,153600,0
2021-02-01,117780,2211,57,0,0,0,2601855,40170,238,3193710,153600,0
2021-02-02,126083,2871,14,747630,0,0,2727938,43041,252,3941340,153600,0
2021-02-03,150643,5951,19,0,0,0,2878581,48992,271,3941340,153600,0
2021-02-04,124325,5457,6,0,0,0,3002906,54449,277,3941340,153600,0
2021-02-05,135093,5880,7,0,0,0,3137999,60329,284,3941340,153600,0
2021-02-06,95331,2466,1,0,0,345600,3233330,62795,285,3941340,153600,345600
2021-02-07,50954,2349,2,0,0,0,3284284,65144,287,3941340,153600,345600
2021-02-08,105274,3861,18,0,0,0,3389558,69005,305,3941340,153600,345600
2021-02-09,127676,3882,108,747630,0,0,3517234,72887,413,4688970,153600,345600
2021-02-10,137351,3592,7022,0,0,0,3654585,76479,7435,4688970,153600,345600
2021-02-11,119007,6949,15418,0,0,0,3773592,83428,22853,4688970,153600,345600
2021-02-12,131803,9472,14046,0,0,391200,3905395,92900,36899,4688970,153600,736800
2021-02-13,91895,3035,12569,0,0,0,3997290,95935,49468,4688970,153600,736800
2021-02-14,55103,2401,7291,0,0,0,4052393,98336,56759,4688970,153600,736800
2021-02-15,106946,4398,14739,0,182400,0,4159339,102734,71498,4688970,336000,736800
2021-02-16,105659,5236,23416,904410,0,0,4264998,107970,94914,5593380,336000,736800
2021-02-17,122236,7524,19698,0,0,0,4387234,115494,114612,5593380,336000,736800
2021-02-18,111357,7762,24350,0,0,0,4498591,123256,138962,5593380,336000,736800
2021-02-19,117686,9356,25104,0,0,715200,4616277,132612,164066,5593380,336000,1452000
2021-02-20,87876,4472,21604,0,0,0,4704153,137084,185670,5593380,336000,1452000
2021-02-21,67273,3228,15275,0,0,0,4771426,140312,200945,5593380,336000,1452000
2021-02-22,126356,8808,24852,0,0,0,4897782,149120,225797,5593380,336000,1452000
2021-02-23,131758,6825,27156,926640,0,0,5029540,155945,252953,6520020,336000,1452000
2021-02-24,131295,7520,34610,0,0,0,5160835,163465,287563,6520020,336000,1452000
2021-02-25,130196,6518,50546,0,0,0,5291031,169983,338109,6520020,336000,1452000
2021-02-26,137934,8564,59421,0,0,0,5428965,178547,397530,6520020,336000,1452000
2021-02-27,92220,4182,50957,0,343200,0,5521185,182729,448487,6520020,679200,1452000
2021-02-28,62329,3895,41721,0,0,0,5583514,186624,490208,6520020,679200,1452000
2021-03-01,128283,9006,56249,0,0,0,5711797,195630,546457,6520020,679200,1452000
2021-03-02,140361,9648,68012,1014390,0,650400,5852158,205278,614469,7534410,679200,2102400
2021-03-03,155698,13310,71475,0,0,0,6007856,218588,685944,7534410,679200,2102400
2021-03-04,142290,13513,84476,0,0,0,6150146,232101,770420,7534410,679200,2102400
2021-03-05,146199,12791,103832,0,0,0,6296345,244892,874252,7534410,679200,2102400
2021-03-06,110249,8556,82747,0,0,0,6406594,253448,956999,7534410,679200,2102400
2021-03-07,82541,6721,59774,0,0,0,6489135,260169,1016773,7534410,679200,2102400
2021-03-08,135291,10989,90548,0,0,0,6624426,271158,1107321,7534410,679200,2102400
2021-03-09,140075,12597,96138,1083420,0,960000,6764501,283755,1203459,8617830,679200,3062400
2021-03-10,155671,11498,112548,0,0,0,6920172,295253,1316007,8617830,679200,3062400
2021-03-11,148167,13072,116687,0,0,0,7068339,308325,1432694,8617830,679200,3062400
2021-03-12,151689,17157,149505,0,0,0,7220028,325482,1582199,8617830,679200,3062400
2021-03-13,114320,9593,121418,0,0,0,7334348,335075,1703617,8617830,679200,3062400
2021-03-14,89495,5051,76255,0,0,0,7423843,340126,1779872,8617830,679200,3062400
2021-03-15,151276,12278,82838,0,0,364800,7575119,352404,1862710,8617830,679200,3427200
2021-03-16,166627,10698,1914,1083420,0,0,7741746,363102,1864624,9701250,679200,3427200
2021-03-17,184576,16896,1374,0,0,0,7926322,379998,1865998,9701250,679200,3427200
2021-03-18,174251,17082,1562,0,0,0,8100573,397080,1867560,9701250,679200,3427200
2021-03-19,182320,19542,37631,0,0,0,8282893,416622,1905191,9701250,679200,3427200
2021-03-20,135143,15022,67551,0,0,0,8418036,431644,1972742,9701250,679200,3427200
2021-03-21,103996,9168,52243,0,432000,0,8522032,440812,2024985,9701250,1111200,3427200
2021-03-22,164146,23004,74466,0,0,0,8686178,463816,2099451,9701250,1111200,3427200
2021-03-23,178947,19180,94068,1076400,0,204000,8865125,482996,2193519,10777650,1111200,3631200
2021-03-24,193906,29682,96910,0,0,0,9059031,512678,2290429,10777650,1111200,3631200
2021-03-25,185399,23652,113514,0,0,0,9244430,536330,2403943,10777650,1111200,3631200
2021-03-26,200467,30946,122628,0,0,201600,9444897,567276,2526571,10777650,1111200,3832800
2021-03-27,150198,25891,102701,0,0,0,9595095,593167,2629272,10777650,1111200,3832800
2021-03-28,116284,17941,58896,0,0,0,9711379,611108,2688168,10777650,1111200,3832800
2021-03-29,185467,23296,86863,0,0,0,9896846,634404,2775031,10777650,1111200,3832800
2021-03-30,211601,23291,74519,1427400,0,0,10108447,657695,2849550,12205050,1111200,3832800
2021-03-31,243112,31309,39264,0,0,0,10351559,689004,2888814,12205050,1111200,3832800
2021-04-01,227476,27437,36757,0,0,0,10579035,716441,2925571,12205050,1111200,3832800
2021-04-02,178837,15610,30490,0,650400,0,10757872,732051,2956061,12205050,1761600,3832800
2021-04-03,166189,16769,40406,0,0,1744800,10924061,748820,2996467,12205050,1761600,5577600
2021-04-04,132531,11052,49491,0,0,0,11056592,759872,3045958,12205050,1761600,5577600
2021-04-05,162785,17647,62623,0,0,0,11219377,777519,3108581,12205050,1761600,5577600
2021-04-06,215014,27932,79093,0,0,0,11434391,805451,3187674,12205050,1761600,5577600
