date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-03-03,162956,11672,67420,0,0,0,6046770,205950,667118,7532070,679200,2102400
2021-03-04,144056,12619,83630,0,0,0,6190826,218569,750748,7532070,679200,2102400
2021-03-05,142124,12532,97279,0,0,0,6332950,231101,848027,7532070,679200,2102400
2021-03-06,108263,7937,77999,0,0,0,6441213,239038,926026,7532070,679200,2102400
2021-03-07,84175,6634,57469,0,0,0,6525388,245672,983495,7532070,679200,2102400
2021-03-08,136706,11424,83824,0,0,0,6662094,257096,1067319,7532070,679200,2102400
2021-03-09,140808,11786,95634,1076400,0,960000,6802902,268882,1162953,8608470,679200,3062400
2021-03-10,158742,11931,109265,0,0,0,6961644,280813,1272218,8608470,679200,3062400
2021-03-11,154621,12542,121682,0,0,0,7116265,293355,1393900,8608470,679200,3062400
2021-03-12,150852,14974,138167,0,0,0,7267117,308329,1532067,8608470,679200,3062400
2021-03-13,113207,9302,114399,0,0,0,7380324,317631,1646466,8608470,679200,3062400
2021-03-14,88421,4834,72325,0,0,0,7468745,322465,1718791,8608470,679200,3062400
2021-03-15,148248,11487,74328,0,0,364800,7616993,333952,1793119,8608470,679200,3427200
2021-03-16,166529,9808,1572,1076400,0,0,7783522,343760,1794691,9684870,679200,3427200
2021-03-17,191132,15985,1453,0,0,0,7974654,359745,1796144,9684870,679200,3427200
2021-03-18,171070,16562,1541,0,0,0,8145724,376307,1797685,9684870,679200,3427200
2021-03-19,178104,17163,32858,0,0,0,8323828,393470,1830543,9684870,679200,3427200
2021-03-20,132062,14009,60619,0,0,0,8455890,407479,1891162,9684870,679200,3427200
2021-03-21,106737,8984,48883,0,432000,0,8562627,416463,1940045,9684870,1111200,3427200
2021-03-22,172088,20867,67161,0,0,0,8734715,437330,2007206,9684870,1111200,3427200
2021-03-23,173082,14289,80924,1076400,0,204000,8907797,451619,2088130,10761270,1111200,3631200
