date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-27,23555,0,0,151125,0,0,23555,0,0,151125,0,0
2020-12-28,18745,0,0,521625,0,0,42300,0,0,672750,0,0
2020-12-29,42579,0,0,0,0,0,84879,0,0,672750,0,0
2020-12-30,57946,0,0,653250,0,0,142825,0,0,1326000,0,0
2020-12-31,38621,0,0,0,0,0,181446,0,0,1326000,0,0
2021-01-01,24754,0,0,0,0,0,206200,0,0,1326000,0,0
2021-01-02,51891,0,0,0,0,0,258091,0,0,1326000,0,0
2021-01-03,24990,0,0,0,0,0,283081,0,0,1326000,0,0
2021-01-04,48606,0,0,0,0,0,331687,0,0,1326000,0,0
2021-01-05,52391,0,0,0,0,0,384078,0,0,1326000,0,0
2021-01-06,58698,0,0,0,0,0,442776,0,0,1326000,0,0
2021-01-07,58403,0,0,0,0,0,501179,0,0,1326000,0,0
2021-01-08,60425,0,0,687375,0,0,561604,0,0,2013375,0,0
2021-01-09,57236,0,0,0,0,0,618840,0,0,2013375,0,0
2021-01-10,33289,0,0,0,0,0,652129,0,0,2013375,0,0
2021-01-11,65672,0,0,0,0,0,717801,0,0,2013375,0,0
2021-01-12,82140,0,0,0,63600,0,799941,0,0,2013375,63600,0
2021-01-13,98282,795,0,0,0,0,898223,795,0,2013375,63600,0
2021-01-14,95519,4649,0,0,0,0,993742,5444,0,2013375,63600,0
2021-01-15,87232,5451,0,0,0,0,1080974,10895,0,2013375,63600,0
2021-01-16,55255,1858,0,0,0,0,1136229,12753,0,2013375,63600,0
2021-01-17,43137,1415,0,0,0,0,1179366,14168,0,2013375,63600,0
2021-01-18,72294,1934,0,0,0,0,1251660,16102,0,2013375,63600,0
2021-01-19,93604,1523,0,842400,0,0,1345264,17625,0,2855775,63600,0
2021-01-20,127467,1292,0,0,0,0,1472731,18917,0,2855775,63600,0
2021-01-21,94926,1100,0,0,0,0,1567657,20017,0,2855775,63600,0
2021-01-22,113993,1338,0,0,0,0,1681650,21355,0,2855775,63600,0
2021-01-23,92216,383,0,0,0,0,1773866,21738,0,2855775,63600,0
2021-01-24,65856,244,0,0,0,0,1839722,21982,0,2855775,63600,0
2021-01-25,95865,1474,0,0,0,0,1935587,23456,0,2855775,63600,0
2021-01-26,101083,1589,0,489060,0,0,2036670,25045,0,3344835,63600,0
2021-01-27,111081,1911,0,0,0,0,2147751,26956,0,3344835,63600,0
2021-01-28,94064,6483,0,0,0,0,2241815,33439,0,3344835,63600,0
2021-01-29,107863,1403,0,0,0,0,2349678,34842,0,3344835,63600,0
2021-01-30,86409,874,0,0,0,0,2436087,35716,0,3344835,63600,0
2021-01-31,62330,342,0,0,90000,0,2498417,36058,0,3344835,153600,0
2021-02-01,114049,1577,0,747630,0,0,2612466,37635,0,4092465,153600,0
2021-02-02,125554,2029,0,0,0,0,2738020,39664,0,4092465,153600,0
2021-02-03,136906,5454,0,0,0,0,2874926,45118,0,4092465,153600,0
2021-02-04,130467,5025,0,0,0,0,3005393,50143,0,4092465,153600,0
2021-02-05,127970,4067,0,0,0,0,3133363,54210,0,4092465,153600,0
2021-02-06,100344,3401,0,0,0,345600,3233707,57611,0,4092465,153600,345600
2021-02-07,55939,3459,0,0,0,0,3289646,61070,0,4092465,153600,345600
2021-02-08,103392,3957,16,0,0,0,3393038,65027,16,4092465,153600,345600
2021-02-09,121239,3269,191,747630,0,0,3514277,68296,207,4840095,153600,345600
2021-02-10,136731,4930,7505,0,0,0,3651008,73226,7712,4840095,153600,345600
2021-02-11,123905,5950,13763,0,0,0,3774913,79176,21475,4840095,153600,345600
2021-02-12,134457,9537,13766,0,0,391200,3909370,88713,35241,4840095,153600,736800
2021-02-13,94167,3372,12318,0,0,0,4003537,92085,47559,4840095,153600,736800
2021-02-14,56931,2853,6979,0,0,0,4060468,94938,54538,4840095,153600,736800
2021-02-15,108403,3321,15052,0,182400,0,4168871,98259,69590,4840095,336000,736800
2021-02-16,108110,4627,23382,904410,0,0,4276981,102886,92972,5744505,336000,736800
2021-02-17,122631,6994,19290,0,0,0,4399612,109880,112262,5744505,336000,736800
2021-02-18,114306,7067,23578,0,0,0,4513918,116947,135840,5744505,336000,736800
2021-02-19,119068,7910,23058,0,0,715200,4632986,124857,158898,5744505,336000,1452000
2021-02-20,86279,5460,20759,0,0,0,4719265,130317,179657,5744505,336000,1452000
2021-02-21,65848,4220,15525,0,0,0,4785113,134537,195182,5744505,336000,1452000
2021-02-22,118809,7441,25451,0,0,0,4903922,141978,220633,5744505,336000,1452000
2021-02-23,126852,6257,25959,926640,0,0,5030774,148235,246592,6671145,336000,1452000
2021-02-24,132081,7511,33818,0,0,0,5162855,155746,280410,6671145,336000,1452000
2021-02-25,123971,6174,47623,0,0,0,5286826,161920,328033,6671145,336000,1452000
2021-02-26,130949,7030,52255,0,0,0,5417775,168950,380288,6671145,336000,1452000
2021-02-27,93375,4110,47926,0,343200,0,5511150,173060,428214,6671145,679200,1452000
2021-02-28,66917,3527,42777,0,0,0,5578067,176587,470991,6671145,679200,1452000
2021-03-01,127914,7677,52151,0,0,0,5705981,184264,523142,6671145,679200,1452000
2021-03-02,142570,8112,57412,924300,0,650400,5848551,192376,580554,7595445,679200,2102400
2021-03-03,131910,9151,50631,0,0,0,5980461,201527,631185,7595445,679200,2102400
