date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-27,23567,0,0,151125,0,0,23567,0,0,151125,0,0
2020-12-28,18741,0,0,521625,0,0,42308,0,0,672750,0,0
2020-12-29,42656,0,0,0,0,0,84964,0,0,672750,0,0
2020-12-30,58002,0,0,653250,0,0,142966,0,0,1326000,0,0
2020-12-31,38619,0,0,0,0,0,181585,0,0,1326000,0,0
2021-01-01,24754,0,0,0,0,0,206339,0,0,1326000,0,0
2021-01-02,51974,0,0,0,0,0,258313,0,0,1326000,0,0
2021-01-03,24994,0,0,0,0,0,283307,0,0,1326000,0,0
2021-01-04,48647,0,0,0,0,0,331954,0,0,1326000,0,0
2021-01-05,52435,0,0,0,0,0,384389,0,0,1326000,0,0
2021-01-06,59091,0,0,0,0,0,443480,0,0,1326000,0,0
2021-01-07,58416,0,0,0,0,0,501896,0,0,1326000,0,0
2021-01-08,60340,0,0,687375,0,0,562236,0,0,2013375,0,0
2021-01-09,57193,0,0,0,0,0,619429,0,0,2013375,0,0
2021-01-10,33286,0,0,0,0,0,652715,0,0,2013375,0,0
2021-01-11,65671,0,0,0,0,0,718386,0,0,2013375,0,0
2021-01-12,82186,0,0,0,63600,0,800572,0,0,2013375,63600,0
2021-01-13,98206,795,0,0,0,0,898778,795,0,2013375,63600,0
2021-01-14,95467,4649,0,0,0,0,994245,5444,0,2013375,63600,0
2021-01-15,87296,5451,0,0,0,0,1081541,10895,0,2013375,63600,0
2021-01-16,55254,1858,0,0,0,0,1136795,12753,0,2013375,63600,0
2021-01-17,43094,1415,0,0,0,0,1179889,14168,0,2013375,63600,0
2021-01-18,72287,1934,0,0,0,0,1252176,16102,0,2013375,63600,0
2021-01-19,93600,1523,0,842400,0,0,1345776,17625,0,2855775,63600,0
2021-01-20,127472,1292,0,0,0,0,1473248,18917,0,2855775,63600,0
2021-01-21,94877,1100,0,0,0,0,1568125,20017,0,2855775,63600,0
2021-01-22,113933,1338,0,0,0,0,1682058,21355,0,2855775,63600,0
2021-01-23,92262,383,0,0,0,0,1774320,21738,0,2855775,63600,0
2021-01-24,65972,244,0,0,0,0,1840292,21982,0,2855775,63600,0
2021-01-25,95863,1474,0,0,0,0,1936155,23456,0,2855775,63600,0
2021-01-26,101099,1589,0,489060,0,0,2037254,25045,0,3344835,63600,0
2021-01-27,111255,1911,0,0,0,0,2148509,26956,0,3344835,63600,0
2021-01-28,93946,6483,0,0,0,0,2242455,33439,0,3344835,63600,0
2021-01-29,107798,1404,0,0,0,0,2350253,34843,0,3344835,63600,0
2021-01-30,86867,874,0,0,0,0,2437120,35717,0,3344835,63600,0
2021-01-31,62369,342,0,0,90000,0,2499489,36059,0,3344835,153600,0
2021-02-01,113980,1577,0,747630,0,0,2613469,37636,0,4092465,153600,0
2021-02-02,125529,2029,0,0,0,0,2738998,39665,0,4092465,153600,0
2021-02-03,136725,5454,0,0,0,0,2875723,45119,0,4092465,153600,0
2021-02-04,130333,5026,0,0,0,0,3006056,50145,0,4092465,153600,0
2021-02-05,128284,4073,0,0,0,0,3134340,54218,0,4092465,153600,0
2021-02-06,100346,3401,0,0,0,345600,3234686,57619,0,4092465,153600,345600
2021-02-07,55938,3459,0,0,0,0,3290624,61078,0,4092465,153600,345600
2021-02-08,102295,3957,16,0,0,0,3392919,65035,16,4092465,153600,345600
2021-02-09,121235,3269,104,747630,0,0,3514154,68304,120,4840095,153600,345600
2021-02-10,136652,4930,7505,0,0,0,3650806,73234,7625,4840095,153600,345600
2021-02-11,123937,5949,13816,0,0,0,3774743,79183,21441,4840095,153600,345600
2021-02-12,134675,9537,13768,0,0,391200,3909418,88720,35209,4840095,153600,736800
2021-02-13,94168,3371,12326,0,0,0,4003586,92091,47535,4840095,153600,736800
2021-02-14,56931,2852,6978,0,0,0,4060517,94943,54513,4840095,153600,736800
2021-02-15,108398,3321,15052,0,182400,0,4168915,98264,69565,4840095,336000,736800
2021-02-16,108179,4627,23385,904410,0,0,4277094,102891,92950,5744505,336000,736800
2021-02-17,122598,6993,19170,0,0,0,4399692,109884,112120,5744505,336000,736800
2021-02-18,114351,7067,23704,0,0,0,4514043,116951,135824,5744505,336000,736800
2021-02-19,119024,7909,23094,0,0,715200,4633067,124860,158918,5744505,336000,1452000
2021-02-20,86320,5462,20773,0,0,0,4719387,130322,179691,5744505,336000,1452000
2021-02-21,65847,4220,15526,0,0,0,4785234,134542,195217,5744505,336000,1452000
2021-02-22,118573,7441,25555,0,0,0,4903807,141983,220772,5744505,336000,1452000
2021-02-23,126665,6256,26076,926640,0,0,5030472,148239,246848,6671145,336000,1452000
2021-02-24,132132,7510,34036,0,0,0,5162604,155749,280884,6671145,336000,1452000
2021-02-25,124071,6174,48235,0,0,0,5286675,161923,329119,6671145,336000,1452000
2021-02-26,132191,7030,53281,0,0,0,5418866,168953,382400,6671145,336000,1452000
2021-02-27,93510,4150,48132,0,343200,0,5512376,173103,430532,6671145,679200,1452000
2021-02-28,67035,3527,42782,0,0,0,5579411,176630,473314,6671145,679200,1452000
2021-03-01,128630,7678,53336,0,0,0,5708041,184308,526650,6671145,679200,1452000
2021-03-02,143398,8292,59261,924300,0,650400,5851439,192600,585911,7595445,679200,2102400
2021-03-03,160723,11045,63701,0,0,0,6012162,203645,649612,7595445,679200,2102400
