date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-26,0,0,0,151125,0,0,0,0,0,151125,0,0
2020-12-27,24296,0,0,0,0,0,24296,0,0,151125,0,0
2020-12-28,18383,0,0,521625,0,0,42679,0,0,672750,0,0
2020-12-29,48987,0,0,0,0,0,91666,0,0,672750,0,0
2020-12-30,61832,0,0,653250,0,0,153498,0,0,1326000,0,0
2020-12-31,49672,0,0,0,0,0,203170,0,0,1326000,0,0
2021-01-01,19270,0,1,0,0,0,222440,0,1,1326000,0,0
2021-01-02,52861,0,0,0,0,0,275301,0,1,1326000,0,0
2021-01-03,24151,0,0,0,0,0,299452,0,1,1326000,0,0
2021-01-04,48349,0,0,0,0,0,347801,0,1,1326000,0,0
2021-01-05,53458,1,0,0,0,0,401259,1,1,1326000,0,0
2021-01-06,62990,6,2,0,0,0,464249,7,3,1326000,0,0
2021-01-07,56200,4,0,0,0,0,520449,11,3,1326000,0,0
2021-01-08,63523,48,0,687375,0,0,583972,59,3,2013375,0,0
2021-01-09,61226,0,0,0,0,0,645198,59,3,2013375,0,0
2021-01-10,35139,0,0,0,0,0,680337,59,3,2013375,0,0
2021-01-11,66544,1,0,0,0,0,746881,60,3,2013375,0,0
2021-01-12,82930,0,2,0,63600,0,829811,60,5,2013375,63600,0
2021-01-13,110531,797,0,0,0,0,940342,857,5,2013375,63600,0
2021-01-14,78608,4584,0,0,0,0,1018950,5441,5,2013375,63600,0
2021-01-15,85293,5437,19,0,0,0,1104243,10878,24,2013375,63600,0
2021-01-16,55625,1772,0,0,0,0,1159868,12650,24,2013375,63600,0
2021-01-17,46192,1305,1,0,0,0,1206060,13955,25,2013375,63600,0
2021-01-18,78249,3568,1,0,0,0,1284309,17523,26,2013375,63600,0
2021-01-19,110555,2983,50,842400,0,0,1394864,20506,76,2855775,63600,0
2021-01-20,129196,2715,4,0,0,0,1524060,23221,80,2855775,63600,0
2021-01-21,101732,2589,0,0,0,0,1625792,25810,80,2855775,63600,0
2021-01-22,99884,2034,12,0,0,0,1725676,27844,92,2855775,63600,0
2021-01-23,85243,383,1,0,0,0,1810919,28227,93,2855775,63600,0
2021-01-24,49252,244,4,0,0,0,1860171,28471,97,2855775,63600,0
2021-01-25,94255,1722,2,0,0,0,1954426,30193,99,2855775,63600,0
2021-01-26,97781,1654,6,489060,0,0,2052207,31847,105,3344835,63600,0
2021-01-27,109080,1926,8,0,0,0,2161287,33773,113,3344835,63600,0
2021-01-28,89583,1635,1,0,0,0,2250870,35408,114,3344835,63600,0
2021-01-29,107075,1405,68,0,0,0,2357945,36813,182,3344835,63600,0
2021-01-30,85885,874,1,0,0,0,2443830,37687,183,3344835,63600,0
2021-01-31,57434,365,0,0,90000,0,2501264,38052,183,3344835,153600,0
2021-02-01,119339,2211,57,0,0,0,2620603,40263,240,3344835,153600,0
2021-02-02,127689,2870,14,747630,0,0,2748292,43133,254,4092465,153600,0
2021-02-03,152225,5949,20,0,0,0,2900517,49082,274,4092465,153600,0
2021-02-04,125760,5453,6,0,0,0,3026277,54535,280,4092465,153600,0
2021-02-05,137265,5880,7,0,0,0,3163542,60415,287,4092465,153600,0
2021-02-06,96808,2466,1,0,0,345600,3260350,62881,288,4092465,153600,345600
2021-02-07,51216,2349,2,0,0,0,3311566,65230,290,4092465,153600,345600
2021-02-08,106138,3859,18,0,0,0,3417704,69089,308,4092465,153600,345600
2021-02-09,128561,3882,108,747630,0,0,3546265,72971,416,4840095,153600,345600
2021-02-10,138803,3592,7024,0,0,0,3685068,76563,7440,4840095,153600,345600
2021-02-11,119678,6949,15429,0,0,0,3804746,83512,22869,4840095,153600,345600
2021-02-12,132620,9494,14238,0,0,391200,3937366,93006,37107,4840095,153600,736800
2021-02-13,92210,3035,12709,0,0,0,4029576,96041,49816,4840095,153600,736800
2021-02-14,55134,2401,7310,0,0,0,4084710,98442,57126,4840095,153600,736800
2021-02-15,107390,4397,14741,0,182400,0,4192100,102839,71867,4840095,336000,736800
2021-02-16,105759,5235,23471,904410,0,0,4297859,108074,95338,5744505,336000,736800
