date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-26,0,0,0,151125,0,0,0,0,0,151125,0,0
2020-12-27,24427,0,0,0,0,0,24427,0,0,151125,0,0
2020-12-28,18383,0,0,521625,0,0,42810,0,0,672750,0,0
2020-12-29,48989,0,0,0,0,0,91799,0,0,672750,0,0
2020-12-30,62200,0,0,653250,0,0,153999,0,0,1326000,0,0
2020-12-31,49971,0,0,0,0,0,203970,0,0,1326000,0,0
2021-01-01,19268,0,1,0,0,0,223238,0,1,1326000,0,0
2021-01-02,52858,0,0,0,0,0,276096,0,1,1326000,0,0
2021-01-03,24164,0,0,0,0,0,300260,0,1,1326000,0,0
2021-01-04,48400,0,0,0,0,0,348660,0,1,1326000,0,0
2021-01-05,53847,1,0,0,0,0,402507,1,1,1326000,0,0
2021-01-06,62821,6,2,0,0,0,465328,7,3,1326000,0,0
2021-01-07,56025,4,0,0,0,0,521353,11,3,1326000,0,0
2021-01-08,63565,48,0,687375,0,0,584918,59,3,2013375,0,0
2021-01-09,61373,0,0,0,0,0,646291,59,3,2013375,0,0
2021-01-10,35275,0,0,0,0,0,681566,59,3,2013375,0,0
2021-01-11,66731,1,0,0,0,0,748297,60,3,2013375,0,0
2021-01-12,82919,0,2,0,63600,0,831216,60,5,2013375,63600,0
2021-01-13,111243,797,0,0,0,0,942459,857,5,2013375,63600,0
2021-01-14,78626,4627,0,0,0,0,1021085,5484,5,2013375,63600,0
2021-01-15,85733,5437,19,0,0,0,1106818,10921,24,2013375,63600,0
2021-01-16,55640,1772,0,0,0,0,1162458,12693,24,2013375,63600,0
2021-01-17,46870,1305,1,0,0,0,1209328,13998,25,2013375,63600,0
2021-01-18,78214,4036,1,0,0,0,1287542,18034,26,2013375,63600,0
2021-01-19,111198,3469,50,842400,0,0,1398740,21503,76,2855775,63600,0
2021-01-20,129292,2750,4,0,0,0,1528032,24253,80,2855775,63600,0
2021-01-21,101942,2712,0,0,0,0,1629974,26965,80,2855775,63600,0
2021-01-22,100102,2043,12,0,0,0,1730076,29008,92,2855775,63600,0
2021-01-23,85179,383,1,0,0,0,1815255,29391,93,2855775,63600,0
2021-01-24,49426,244,4,0,0,0,1864681,29635,97,2855775,63600,0
2021-01-25,94509,1722,2,0,0,0,1959190,31357,99,2855775,63600,0
2021-01-26,97948,1654,6,489060,0,0,2057138,33011,105,3344835,63600,0
2021-01-27,109286,1926,8,0,0,0,2166424,34937,113,3344835,63600,0
2021-01-28,89854,1635,1,0,0,0,2256278,36572,114,3344835,63600,0
2021-01-29,107158,1405,65,0,0,0,2363436,37977,179,3344835,63600,0
2021-01-30,86738,874,1,0,0,0,2450174,38851,180,3344835,63600,0
2021-01-31,57665,376,0,0,90000,0,2507839,39227,180,3344835,153600,0
2021-02-01,119658,2211,57,0,0,0,2627497,41438,237,3344835,153600,0
2021-02-02,127825,2870,14,747630,0,0,2755322,44308,251,4092465,153600,0
2021-02-03,152635,6389,20,0,0,0,2907957,50697,271,4092465,153600,0
2021-02-04,126240,5876,6,0,0,0,3034197,56573,277,4092465,153600,0
2021-02-05,138089,6401,7,0,0,0,3172286,62974,284,4092465,153600,0
2021-02-06,97083,2466,1,0,0,345600,3269369,65440,285,4092465,153600,345600
2021-02-07,51899,2349,2,0,0,0,3321268,67789,287,4092465,153600,345600
2021-02-08,106376,3859,19,0,0,0,3427644,71648,306,4092465,153600,345600
2021-02-09,128914,3882,110,747630,0,0,3556558,75530,416,4840095,153600,345600
2021-02-10,139174,3868,7036,0,0,0,3695732,79398,7452,4840095,153600,345600
2021-02-11,119917,7295,15423,0,0,0,3815649,86693,22875,4840095,153600,345600
2021-02-12,132713,9875,14248,0,0,391200,3948362,96568,37123,4840095,153600,736800
2021-02-13,92172,3047,12815,0,0,0,4040534,99615,49938,4840095,153600,736800
2021-02-14,55144,2402,7350,0,0,0,4095678,102017,57288,4840095,153600,736800
2021-02-15,107561,4806,14729,0,182400,0,4203239,106823,72017,4840095,336000,736800
2021-02-16,105995,5235,23500,904410,0,0,4309234,112058,95517,5744505,336000,736800
2021-02-17,122576,7521,19746,0,0,0,4431810,119579,115263,5744505,336000,736800
2021-02-18,111191,7761,24395,0,0,0,4543001,127340,139658,5744505,336000,736800
2021-02-19,118045,9775,25171,0,0,715200,4661046,137115,164829,5744505,336000,1452000
2021-02-20,88167,4470,21625,0,0,0,4749213,141585,186454,5744505,336000,1452000
2021-02-21,67299,3228,15302,0,0,0,4816512,144813,201756,5744505,336000,1452000
2021-02-22,127207,9096,24960,0,0,0,4943719,153909,226716,5744505,336000,1452000
2021-02-23,132277,7159,27404,926640,0,0,5075996,161068,254120,6671145,336000,1452000
2021-02-24,131766,7733,35256,0,0,0,5207762,168801,289376,6671145,336000,1452000
2021-02-25,131155,6645,51132,0,0,0,5338917,175446,340508,6671145,336000,1452000
2021-02-26,139254,8717,60283,0,0,0,5478171,184163,400791,6671145,336000,1452000
2021-02-27,92924,4191,51502,0,343200,0,5571095,188354,452293,6671145,679200,1452000
2021-02-28,62410,3956,41818,0,0,0,5633505,192310,494111,6671145,679200,1452000
2021-03-01,128607,9417,57295,0,0,0,5762112,201727,551406,6671145,679200,1452000
2021-03-02,140562,9972,68832,1014390,0,650400,5902674,211699,620238,7685535,679200,2102400
2021-03-03,156697,13362,72567,0,0,0,6059371,225061,692805,7685535,679200,2102400
2021-03-04,142144,13540,86166,0,0,0,6201515,238601,778971,7685535,679200,2102400
2021-03-05,147213,12811,107718,0,0,0,6348728,251412,886689,7685535,679200,2102400
2021-03-06,110648,8596,82998,0,0,0,6459376,260008,969687,7685535,679200,2102400
2021-03-07,82773,6735,61130,0,0,0,6542149,266743,1030817,7685535,679200,2102400
2021-03-08,135578,11004,92038,0,0,0,6677727,277747,1122855,7685535,679200,2102400
2021-03-09,140270,12692,97111,1083420,0,960000,6817997,290439,1219966,8768955,679200,3062400
2021-03-10,157394,11549,114235,0,0,0,6975391,301988,1334201,8768955,679200,3062400
2021-03-11,149087,13216,118753,0,0,0,7124478,315204,1452954,8768955,679200,3062400
2021-03-12,152274,17478,151952,0,0,0,7276752,332682,1604906,8768955,679200,3062400
2021-03-13,114570,9734,121703,0,0,0,7391322,342416,1726609,8768955,679200,3062400
2021-03-14,89567,5146,76287,0,0,0,7480889,347562,1802896,8768955,679200,3062400
2021-03-15,152038,12346,83760,0,0,364800,7632927,359908,1886656,8768955,679200,3427200
2021-03-16,167600,11020,1908,1083420,0,0,7800527,370928,1888564,9852375,679200,3427200
2021-03-17,186056,17260,1400,0,0,0,7986583,388188,1889964,9852375,679200,3427200
2021-03-18,175299,17578,1571,0,0,0,8161882,405766,1891535,9852375,679200,3427200
2021-03-19,183789,19725,38485,0,0,0,8345671,425491,1930020,9852375,679200,3427200
2021-03-20,135718,15220,67970,0,0,0,8481389,440711,1997990,9852375,679200,3427200
2021-03-21,104186,9178,52262,0,432000,0,8585575,449889,2050252,9852375,1111200,3427200
2021-03-22,165346,23526,76573,0,0,0,8750921,473415,2126825,9852375,1111200,3427200
2021-03-23,180798,19649,97014,1076400,0,204000,8931719,493064,2223839,10928775,1111200,3631200
2021-03-24,196760,32570,102885,0,0,0,9128479,525634,2326724,10928775,1111200,3631200
2021-03-25,187418,25987,120891,0,0,0,9315897,551621,2447615,10928775,1111200,3631200
2021-03-26,201675,34890,134139,0,0,201600,9517572,586511,2581754,10928775,1111200,3832800
2021-03-27,151059,27122,106286,0,0,0,9668631,613633,2688040,10928775,1111200,3832800
2021-03-28,117412,18520,59994,0,0,0,9786043,632153,2748034,10928775,1111200,3832800
2021-03-29,187364,25225,94263,0,0,0,9973407,657378,2842297,10928775,1111200,3832800
2021-03-30,214237,25404,84999,1427400,0,0,10187644,682782,2927296,12356175,1111200,3832800
2021-03-31,248198,37563,52405,0,0,0,10435842,720345,2979701,12356175,1111200,3832800
2021-04-01,233941,31650,54559,0,0,0,10669783,751995,3034260,12356175,1111200,3832800
2021-04-02,181175,16478,31574,0,650400,0,10850958,768473,3065834,12356175,1761600,3832800
2021-04-03,171765,17059,41076,0,0,1744800,11022723,785532,3106910,12356175,1761600,5577600
2021-04-04,135140,11092,49563,0,0,0,11157863,796624,3156473,12356175,1761600,5577600
2021-04-05,168280,17886,63407,0,0,0,11326143,814510,3219880,12356175,1761600,5577600
2021-04-06,257828,32916,86736,0,0,0,11583971,847426,3306616,12356175,1761600,5577600
2021-04-07,540322,35485,99239,2749500,0,0,12124293,882911,3405855,15105675,1761600,5577600
2021-04-08,569759,34749,123585,0,0,0,12694052,917660,3529440,15105675,1761600,5577600
2021-04-09,486964,35317,99545,0,0,0,13181016,952977,3628985,15105675,1761600,5577600
2021-04-10,244787,22783,99318,0,0,0,13425803,975760,3728303,15105675,1761600,5577600
2021-04-11,166166,18003,73731,0,0,0,13591969,993763,3802034,15105675,1761600,5577600
2021-04-12,277600,28239,107759,0,0,360000,13869569,1022002,3909793,15105675,1761600,5937600
2021-04-13,427685,26499,114887,2515501,0,0,14297254,1048501,4024680,17621176,1761600,5937600
2021-04-14,615338,32095,122613,0,0,0,14912592,1080596,4147293,17621176,1761600,5937600
2021-04-15,528401,35634,109001,0,0,0,15440993,1116230,4256294,17621176,1761600,5937600
2021-04-16,431784,29429,123584,0,0,0,15872777,1145659,4379878,17621176,1761600,5937600
2021-04-17,219873,19872,115483,0,42000,0,16092650,1165531,4495361,17621176,1803600,5937600
2021-04-18,168624,12962,79890,0,72000,57600,16261274,1178493,4575251,17621176,1875600,5995200
2021-04-19,280098,29349,75929,0,0,0,16541372,1207842,4651180,17621176,1875600,5995200
2021-04-20,363698,34546,136954,0,0,0,16905070,1242388,4788134,17621176,1875600,5995200
