date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2021-01-19,1402920,111041,79480,31561,1382923,19997,0,1337556,65364,0.01608,7.9e-4,503245,693849,57107,480075,477488,664809,54784,448409,25757,29040,2323,31666,108246,2795,0,35778,61259,3561,30625,578447,558450,19997,0
2021-01-20,1532502,129582,79310,50272,1509968,22534,0,1416866,115636,0.01704,0.00139,549498,757415,61351,522164,506621,704029,57915,469951,42877,53386,3436,52213,127045,2537,0,46253,63566,4244,42089,597877,576142,21735,0
2021-01-21,1635420,102918,63851,39067,1610559,24861,0,1480717,154703,0.0178,0.0018600000000000001,590268,805422,65825,555614,532864,733018,61326,488243,57404,72404,4499,67371,100591,2327,0,40770,48007,4474,33450,618354,598875,19479,0
2021-01-22,1737033,101613,67469,34144,1710181,26852,0,1548186,188847,0.01862,0.00227,633750,850794,69427,590127,563209,762470,64032,507324,70541,88324,5395,82803,99622,1991,0,43482,45372,3602,34513,629775,613754,16021,0
2021-01-23,1822259,85226,40781,44445,1795024,27235,0,1588967,233292,0.01911,0.00281,670412,887860,72853,617390,583082,778496,65243,516669,87330,109364,7610,100721,84843,383,0,36662,37066,3426,27263,657616,642984,14632,0
2021-01-24,1871421,49162,25423,23739,1843942,27479,0,1614390,257031,0.01941,0.00309,694125,906942,73768,632464,597208,787352,65589,521925,96917,119590,8179,110539,48918,244,0,23713,19082,915,15074,659921,646349,13572,0
2021-01-25,1967587,96166,58243,37923,1938531,29056,0,1672633,294954,0.02011,0.00355,734623,948819,77263,657589,625524,809561,67304,534754,109099,139258,9959,122835,94589,1577,0,40498,41877,3495,25125,675708,663854,11854,0
2021-01-26,2066998,99411,50862,48549,2036295,30703,0,1723495,343503,0.02072,0.00413,774498,994834,81050,683813,650929,828975,68652,545698,123569,165859,12398,138115,97764,1647,0,39875,46015,3787,26224,664078,653372,10706,0
2021-01-27,2178011,111013,51612,59401,2145397,32614,0,1775107,402904,0.02134,0.00484,816873,1047587,86218,714766,674576,849881,70500,556712,142297,197706,15718,158054,109102,1911,0,42375,52753,5168,30953,645509,635429,10080,0
2021-01-28,2268911,90900,45086,45814,2234679,34232,0,1820193,448718,0.02189,0.0054,854588,1088683,90403,739064,696597,866885,72048,567868,157991,221798,18355,171196,89282,1618,0,37715,41096,4185,24298,633491,624120,9371,0
2021-01-29,2376563,107652,51425,56227,2340926,35637,0,1871618,504945,0.0225,0.00607,896993,1136689,95818,768496,719109,886335,74280,578912,177884,250354,21538,189584,106247,1405,0,42405,48006,5415,29432,639530,630745,8785,0
2021-01-30,2461807,85244,35139,50105,2425297,36510,0,1906757,555050,0.02293,0.00667,932657,1172932,99677,795589,735794,899921,75684,587033,196863,273011,23993,208556,84371,873,0,35664,36243,3859,27093,639548,630273,9275,0
2021-01-31,2518092,56285,26408,29877,2481240,36852,0,1933165,584927,0.02324,0.00703,957701,1194776,101782,811296,749849,908743,76870,593267,207852,286033,24912,218029,55943,342,0,25044,21844,2105,15707,646671,637298,9373,0
2021-02-01,2637568,119476,58009,61467,2598506,39062,0,1991174,646394,0.02394,0.00777,1000701,1257646,105492,838702,770389,941524,78732,603038,230312,316122,26760,235664,117266,2210,0,43000,62870,3710,27406,669981,659975,10006,0
2021-02-02,2765548,127980,62021,65959,2723826,41722,0,2053195,712353,0.02469,0.00857,1043763,1326906,110624,868716,789379,979035,81314,612275,254384,347871,29310,256441,125320,2660,0,43062,69260,5132,30014,698550,687531,11019,0
2021-02-03,2922157,156609,64128,92481,2874535,47622,0,2117323,804834,0.02546,0.00968,1101685,1404410,116548,911195,812857,1012012,83510,624120,288828,392398,33038,287075,150709,5900,0,57922,77504,5924,42479,744146,729138,15008,0
2021-02-04,3051676,129519,60139,69380,2998781,52895,0,2177462,874214,0.02618,0.01051,1150546,1468790,121130,942504,834980,1043880,85774,633774,315566,424910,35356,308730,124246,5273,0,48861,64380,4582,31309,782765,764102,18663,0
2021-02-05,3191269,139593,65141,74452,3132531,58738,0,2242603,948666,0.02697,0.01141,1204510,1538044,126437,975936,860059,1077492,87369,644914,344451,460552,39068,331022,133750,5843,0,53964,69254,5307,33432,814706,791605,23101,0
2021-02-06,3287438,96169,45476,50693,3226235,61203,0,2288079,999359,0.02751,0.01202,1243954,1583234,130998,1001030,879120,1098770,89246,654299,364834,484464,41752,346731,93704,2465,0,39444,45190,4561,25094,825631,800938,24693,0
2021-02-07,3340443,53005,28036,24969,3276892,63551,0,2316115,1024328,0.02785,0.01232,1269292,1604392,133716,1014103,893416,1109565,90478,659772,375876,494827,43238,354331,50657,2348,0,25338,21158,2718,13073,822351,795652,26699,0
2021-02-08,3449109,108666,53296,55370,3381682,67410,17,2369411,1079698,0.02849,0.01298,1321849,1649573,137686,1032829,924986,1126146,92370,667135,396863,523427,45316,365694,104790,3859,17,52557,45181,3970,18726,811541,783176,28348,17
2021-02-09,3579634,130525,59075,71450,3508217,71292,125,2428486,1151148,0.0292,0.01384,1382982,1707193,142128,1055527,960911,1144204,95106,675116,422071,562989,47022,380411,126535,3882,108,61133,57620,4442,22698,814086,784391,29570,125
2021-02-10,3728418,148784,72844,75940,3646527,74649,7242,2501330,1227088,0.03008,0.01475,1451794,1772847,146113,1084553,1000207,1171405,96754,685455,451587,601442,49359,399098,138310,3357,7117,68812,65654,3985,29026,806261,771992,27027,7242
2021-02-11,3869224,140806,73137,67669,3765106,81361,22757,2574467,1294757,0.03096,0.01557,1512776,1839972,151586,1109542,1035166,1204098,99181,695032,477610,635874,52405,414510,118579,6712,15515,60982,67125,5473,24989,817548,766325,28466,22757
2021-02-12,4023937,154713,79177,75536,3896555,90666,36716,2653644,1370293,0.03191,0.01648,1584118,1910157,157856,1134975,1076792,1235928,101896,704529,507326,674229,55960,430446,131449,9305,13959,71342,70185,6270,25433,832668,764024,31928,36716
2021-02-13,4131498,107561,61707,45854,3988387,93701,49410,2715351,1416147,0.03265,0.01703,1640396,1951985,162449,1152528,1111648,1258606,103696,711660,528748,693379,58753,440868,91832,3035,12694,56278,41828,4593,17553,844060,762152,32498,49410
2021-02-14,4196183,64685,39690,24995,4043415,96103,56665,2755041,1441142,0.03313,0.01733,1678857,1974653,164066,1160593,1136263,1271764,104547,715183,542594,702889,59519,445410,55028,2402,7255,38461,22668,1617,8065,855740,766523,32552,56665
2021-02-15,4321391,125208,69741,55467,4150263,100318,70810,2824782,1496609,0.03397,0.018,1746222,2022059,168101,1179864,1177278,1295818,106824,721789,568944,726241,61277,458075,106848,4215,14145,67365,47406,4035,19271,872282,768581,32908,70793
2021-02-16,4455350,133959,81184,52775,4255835,105301,94214,2905966,1549384,0.03494,0.01863,1812153,2079828,170774,1196834,1218962,1331103,108344,728697,593191,748725,62430,468137,105572,4983,23404,65931,57769,2673,16970,875716,747618,34009,94089
2021-02-17,4604490,149140,94089,55051,4378156,112553,113781,3000055,1604435,0.03607,0.01929,1892613,2137331,175857,1218398,1275476,1363397,111333,737153,617137,773934,64524,481245,122321,7252,19567,80460,57503,5083,21564,876072,731629,37904,106539
2021-02-18,4747573,143083,91800,51283,4489487,120010,138076,3091855,1655718,0.03718,0.01991,1968485,2195105,179292,1237403,1327846,1398598,113116,744556,640639,796507,66176,492847,111331,7457,24295,75872,57774,3435,19005,878349,724381,38649,115319
2021-02-19,4898991,151418,98589,52829,4607102,129099,162790,3190444,1708547,0.03836,0.02054,2049253,2254654,184164,1254794,1385516,1434396,115782,751291,663737,820258,68382,503503,117615,9089,24714,80768,59549,4872,17391,875054,710547,38433,126074
2021-02-20,5012828,113837,76289,37548,4694878,133569,184381,3266733,1746095,0.03928,0.021,2110648,2298317,187816,1268786,1428434,1463623,118033,755540,682214,834694,69783,513246,87776,4470,21591,61395,43663,3652,13992,881330,706491,39868,134971
2021-02-21,5098306,85478,56792,28686,4761861,136793,199652,3323525,1774781,0.03996,0.02134,2159129,2328765,190382,1279002,1462298,1483777,119164,757766,696831,844988,71218,521236,66983,3224,15271,48481,30448,2566,10216,902123,718446,40690,142987
2021-02-22,5257320,159014,99219,59795,4887763,145176,224381,3422744,1834576,0.04116,0.02206,2238641,2397362,195247,1296807,1520780,1519096,122095,763982,717861,878266,73152,532825,125902,8383,24729,79512,68597,4865,17805,935929,737500,44858,153571
2021-02-23,5421479,164159,105878,58281,5018419,151565,251495,3528622,1892857,0.04243,0.02276,2318573,2468861,200544,1314590,1580512,1557347,125224,771631,738061,911514,75320,542959,130656,6389,27114,79932,71499,5297,17783,966129,762584,46264,157281
2021-02-24,5594867,173388,115238,58150,5149852,158739,286276,3643860,1951007,0.04381,0.02346,2403485,2543257,207130,1333583,1643213,1602159,129385,779244,760272,941098,77745,554339,131433,7174,34781,84912,74396,6586,18993,990377,771696,46186,172495
2021-02-25,5779928,185061,128770,56291,5278722,165015,336191,3772630,2007298,0.04536,0.024140000000000002,2485418,2632009,213563,1351561,1705574,1659884,133944,787463,779844,972125,79619,564098,128870,6276,49915,81933,88752,6433,17978,1032355,789235,45005,198115
2021-02-26,5983463,203535,141483,62052,5415318,173230,394915,3914113,2069350,0.04706,0.02488,2573306,2731554,220616,1370804,1770343,1727537,139059,794773,802963,1004017,81557,576031,136596,8215,58724,87888,99545,7053,19243,1084472,808216,44131,232125
2021-02-27,6133029,149566,110325,39241,5509530,177411,446088,4024438,2108591,0.04839,0.02535,2638445,2803939,227418,1383543,1818171,1782184,143985,799162,820274,1021755,83433,584381,94212,4181,51173,65139,72385,6802,12739,1120201,814652,43842,261707
2021-02-28,6240700,107671,83533,24138,5571714,181317,487669,4107971,2132729,0.04939,0.02564,2686319,2856959,231703,1390232,1853067,1826328,147342,801306,833252,1030631,84361,588926,62184,3906,41581,47874,53020,4285,6689,1142394,809853,44524,288017
2021-03-01,6432542,191842,143140,48702,5699267,189831,543444,4251111,2181431,0.05112,0.02623,2788352,2933626,239499,1403349,1927222,1887070,153818,806224,861130,1046556,85681,597125,127553,8514,55775,102033,76667,7796,13117,1175222,811504,44655,319063
2021-03-02,6648490,215948,163171,52777,5838794,199038,610658,4414282,2234208,0.05308,0.02686,2898072,3026096,249060,1417888,2006240,1961499,161150,812676,891832,1064597,87910,605212,139527,9207,67214,109720,92470,9561,14539,1227011,820375,47473,359163
2021-03-03,6886779,238289,171370,66919,5993672,211836,681271,4585652,2301127,0.05514,0.02767,3018274,3125592,260660,1435015,2088803,2037399,170546,819521,929471,1088193,90114,615494,154878,12798,70613,120202,99496,11600,17127,1291912,843820,53097,394995
2021-03-04,7125099,238320,176745,61575,6135184,225006,764909,4762397,2362702,0.05726,0.02841,3129308,3233673,273035,1450602,2164793,2124479,180530,824824,964515,1109194,92505,625778,141512,13170,83638,111034,108081,12375,15587,1345171,856462,59991,428718
2021-03-05,7385311,260212,194706,65506,6280700,237599,867012,4957103,2428208,0.0596,0.0292,3247059,3356482,287830,1465993,2241919,2228224,192339,830521,1005140,1128258,95491,635472,145516,12593,102103,117751,122809,14795,15391,1401848,865382,64369,472097
2021-03-06,7586148,200837,152034,48803,6390873,246099,949176,5109137,2477011,0.06143,0.02978,3336515,3450543,298240,1475461,2297613,2310598,201156,833741,1038902,1139945,97084,641720,110173,8500,82164,89456,94061,10410,9468,1453119,881343,68688,503088
2021-03-07,7738038,151890,116918,34972,6475902,252810,1009326,5226055,2511983,0.06284,0.0302,3410103,3517137,306398,1481004,2345838,2369411,208450,835681,1064265,1147726,97948,645323,85029,6711,60150,73588,66594,8158,5543,1497338,904188,71493,521657
2021-03-08,7972742,234704,182670,52034,6610760,263478,1098504,5408725,2564017,0.06503,0.03083,3528655,3611723,322716,1492729,2427273,2452448,223096,841056,1101382,1159275,99620,651673,134858,10668,89178,118552,94586,16318,11725,1540200,911493,73647,555060
2021-03-09,8219918,247176,192661,54515,6750571,275804,1193543,5601386,2618532,0.06735,0.03149,3649396,3712812,340023,1506242,2508861,2541846,238500,847929,1140535,1170966,101523,658313,139811,12326,95039,120741,101089,17307,13513,1571428,911777,76766,582885
2021-03-10,8502233,282315,216760,65555,6908391,286896,1306946,5818146,2684087,0.06996,0.03227,3782427,3826998,360646,1524530,2592500,2646319,257086,859155,1189927,1180679,103560,665375,157820,11092,113403,133031,114186,20623,18288,1615454,914719,75060,625675
2021-03-11,8789263,287030,225005,62025,7061078,299746,1428439,6043151,2746112,0.07266,0.03302,3914813,3952592,381782,1538405,2678048,2759829,276710,867083,1236765,1192763,105072,671322,152687,12850,121493,132386,125594,21136,13875,1664164,925894,74740,663530
2021-03-12,9103187,313924,243097,70827,7212477,316630,1574080,6286248,2816939,0.07559,0.03387,4048630,4101870,402723,1553799,2758388,2895388,295840,876494,1290242,1206482,106883,677305,151399,16884,145641,133817,149278,20941,15394,1717876,931777,79031,707068
2021-03-13,9346899,243712,194577,49135,7326758,326284,1693857,6480825,2866074,0.07793,0.03446,4158154,4213438,423146,1561793,2828432,2998929,315114,881199,1329722,1214509,108032,680594,114281,9654,119777,109524,111568,20423,7994,1760751,935885,80185,744681
2021-03-14,9516245,169346,133476,35870,7416057,331296,1768892,6614301,2901944,0.07953,0.03489,4243056,4278632,439246,1565212,2884388,3058881,330201,882969,1358668,1219751,109045,682243,89299,5012,75035,84902,65194,16100,3419,1778207,940155,78486,759566
2021-03-15,9761031,244786,186389,58397,7567248,343202,1850581,6800690,2960341,0.08177,0.0356,4377495,4361588,458961,1576488,2972214,3132324,348811,889833,1405281,1229264,110150,686655,151191,11906,81689,134439,82956,19715,11276,1788289,956488,79724,752077
2021-03-16,9940321,179290,112457,66833,7734239,353597,1852485,6913147,3027174,0.08312,0.0364,4504667,4396185,471103,1587414,3047547,3154468,359310,895083,1457120,1241717,111793,692331,166991,10395,1904,127172,34597,12142,10926,1720403,983668,77793,658942
2021-03-17,10152251,211930,129586,82344,7927752,370560,1853939,7042733,3109518,0.08468,0.03739,4657166,4435181,484453,1599117,3134107,3180138,370690,901372,1523059,1255043,113763,697745,193513,16963,1454,152499,38996,13350,11703,1650018,1019361,83664,546993
2021-03-18,10343593,191342,117435,73907,8100496,387616,1855481,7160168,3183425,0.08609,0.03828,4796789,4469455,496402,1609286,3214960,3201814,380639,906488,1581829,1267641,115763,702798,172744,17056,1542,139623,34274,11949,10169,1554330,1039418,87870,427042
2021-03-19,10581264,237671,155943,81728,8282413,406694,1892157,7316111,3265153,0.08797,0.03926,4946569,4532834,514411,1620870,3299258,3252229,396467,913429,1647311,1280605,117944,707441,181917,19078,36676,149780,63379,18009,11584,1478077,1069936,90064,318077
2021-03-20,10796578,215314,161806,53508,8417376,421437,1957765,7477917,3318661,0.08991,0.0399,5063197,4603149,539358,1626824,3372085,3314620,419922,916665,1691112,1288529,119436,710159,134963,14743,65608,116628,70315,24947,5954,1449679,1090618,95153,263908
2021-03-21,10964644,168066,128695,39371,8524587,430429,2009628,7606612,3358032,0.09146,0.04038,5159501,4655199,555811,1629316,3435205,3361201,435314,917981,1724296,1293998,120497,711335,107211,8992,51863,96304,52050,16453,2492,1448399,1108530,99133,240736
2021-03-22,11234694,270050,190660,79390,8698987,454323,2081384,7797272,3437422,0.09375,0.04133,5326042,4726038,578478,1638447,3535887,3421346,455947,923590,1790155,1304692,122531,714857,174400,23894,71756,166541,70839,22667,9131,1473663,1131739,111121,230803
2021-03-23,11518685,283991,201703,82288,8876827,471579,2170279,7998975,3519710,0.09618,0.04232,5486162,4808045,605817,1648837,3630720,3490994,480568,930181,1855442,1317051,125249,718656,177840,17256,88895,160120,82007,27339,10390,1578364,1142588,117982,317794
2021-03-24,11819771,301086,214579,86507,9067950,494771,2257050,8213554,3606217,0.09876,0.04336,5659726,4891877,635587,1660335,3732280,3563013,507527,938269,1927446,1328864,128060,722066,191123,23192,86771,173564,83832,29770,11498,1667520,1140198,124211,403111
2021-03-25,12123737,303966,225748,78218,9251030,513541,2359166,8439302,3684435,0.10147,0.0443,5825443,4984253,668977,1669488,3832349,3646209,538476,943782,1993094,1338044,130501,725706,183080,18770,102116,165717,92376,33390,9153,1780144,1150534,125925,503685
2021-03-26,12432747,309010,223520,85490,9446100,531601,2455046,8662822,3769925,0.10416,0.04533,5995060,5074785,703825,1680271,3930701,3726396,570279,950585,2064359,1348389,133546,729686,195070,18060,95880,169617,90532,34848,10783,1851483,1163687,124907,562889
2021-03-27,12705167,272420,208973,63447,9605696,555538,2543933,8871795,3833372,0.10667,0.04609,6140612,5163096,736690,1684185,4022812,3806771,600862,952936,2117800,1356325,135828,731249,159596,23937,88887,145552,88311,32865,3914,1908589,1188320,134101,586168
2021-03-28,12872859,167692,123170,44522,9704747,572351,2595761,8994965,3877894,0.10816,0.04663,6231327,5208309,759028,1686861,4076782,3846367,621576,954674,2154545,1361942,137452,732187,99051,16813,51828,90715,45213,22338,2676,1908215,1180160,141922,586133
