date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-19,117615,9089,24714,0,0,715200,4607102,129099,162790,5593380,336000,1452000
2021-02-20,87776,4470,21591,0,0,0,4694878,133569,184381,5593380,336000,1452000
2021-02-21,66983,3224,15271,0,0,0,4761861,136793,199652,5593380,336000,1452000
2021-02-22,125902,8383,24729,0,0,0,4887763,145176,224381,5593380,336000,1452000
2021-02-23,130656,6389,27114,926640,0,0,5018419,151565,251495,6520020,336000,1452000
2021-02-24,131433,7174,34781,0,0,0,5149852,158739,286276,6520020,336000,1452000
2021-02-25,128870,6276,49915,0,0,0,5278722,165015,336191,6520020,336000,1452000
2021-02-26,136596,8215,58724,0,0,0,5415318,173230,394915,6520020,336000,1452000
2021-02-27,94212,4181,51173,0,343200,0,5509530,177411,446088,6520020,679200,1452000
2021-02-28,62184,3906,41581,0,0,0,5571714,181317,487669,6520020,679200,1452000
2021-03-01,127553,8514,55775,0,0,0,5699267,189831,543444,6520020,679200,1452000
2021-03-02,139527,9207,67214,1014390,0,650400,5838794,199038,610658,7534410,679200,2102400
2021-03-03,154878,12798,70613,0,0,0,5993672,211836,681271,7534410,679200,2102400
2021-03-04,141512,13170,83638,0,0,0,6135184,225006,764909,7534410,679200,2102400
2021-03-05,145516,12593,102103,0,0,0,6280700,237599,867012,7534410,679200,2102400
2021-03-06,110173,8500,82164,0,0,0,6390873,246099,949176,7534410,679200,2102400
2021-03-07,85029,6711,60150,0,0,0,6475902,252810,1009326,7534410,679200,2102400
2021-03-08,134858,10668,89178,0,0,0,6610760,263478,1098504,7534410,679200,2102400
2021-03-09,139811,12326,95039,1083420,0,960000,6750571,275804,1193543,8617830,679200,3062400
2021-03-10,157820,11092,113403,0,0,0,6908391,286896,1306946,8617830,679200,3062400
2021-03-11,152687,12850,121493,0,0,0,7061078,299746,1428439,8617830,679200,3062400
2021-03-12,151399,16884,145641,0,0,0,7212477,316630,1574080,8617830,679200,3062400
2021-03-13,114281,9654,119777,0,0,0,7326758,326284,1693857,8617830,679200,3062400
2021-03-14,89299,5012,75035,0,0,0,7416057,331296,1768892,8617830,679200,3062400
2021-03-15,151191,11906,81689,0,0,364800,7567248,343202,1850581,8617830,679200,3427200
2021-03-16,166991,10395,1904,1083420,0,0,7734239,353597,1852485,9701250,679200,3427200
2021-03-17,193513,16963,1454,0,0,0,7927752,370560,1853939,9701250,679200,3427200
2021-03-18,172744,17056,1542,0,0,0,8100496,387616,1855481,9701250,679200,3427200
2021-03-19,181917,19078,36676,0,0,0,8282413,406694,1892157,9701250,679200,3427200
2021-03-20,134963,14743,65608,0,0,0,8417376,421437,1957765,9701250,679200,3427200
2021-03-21,107211,8992,51863,0,432000,0,8524587,430429,2009628,9701250,1111200,3427200
2021-03-22,174400,23894,71756,0,0,0,8698987,454323,2081384,9701250,1111200,3427200
2021-03-23,177840,17256,88895,1076400,0,204000,8876827,471579,2170279,10777650,1111200,3631200
2021-03-24,191123,23192,86771,0,0,0,9067950,494771,2257050,10777650,1111200,3631200
2021-03-25,183080,18770,102116,0,0,0,9251030,513541,2359166,10777650,1111200,3631200
2021-03-26,195070,18060,95880,0,0,201600,9446100,531601,2455046,10777650,1111200,3832800
2021-03-27,159596,23937,88887,0,0,0,9605696,555538,2543933,10777650,1111200,3832800
2021-03-28,99051,16813,51828,0,0,0,9704747,572351,2595761,10777650,1111200,3832800
