date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_elderly,cum_vacs_medical_profession,cum_vacs_medical_condition,cum_vacs_care_homes,cum_vacs_elderly_first_dose,cum_vacs_medical_profession_first_dose,cum_vacs_medical_condition_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_elderly_second_dose,cum_vacs_medical_profession_second_dose,cum_vacs_medical_condition_second_dose,cum_vacs_care_homes_second_dose,new_vacs_pfizer,new_vacs_moderna,new_vacs_astrazeneca,new_vacs_elderly,new_vacs_medical_profession,new_vacs_medical_condition,new_vacs_care_homes,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum
2021-01-06,444280,59362,59362,0,444280,0,0,444280,0,0.00534,0,151113,214536,19641,174398,151113,214535,19641,174398,0,1,0,0,59362,0,0,18971,30867,3464,21262,301178,301178,0,0
2021-01-07,502691,58411,58411,0,502691,0,0,502691,0,0.00604,0,169942,244692,22743,192062,169942,244691,22743,192062,0,1,0,0,58411,0,0,18829,30156,3102,17664,320722,320722,0,0
2021-01-08,563546,60855,60855,0,563546,0,0,563546,0,0.00678,0,190291,276460,26072,211959,190287,276459,26072,211959,4,1,0,0,60855,0,0,20349,31768,3329,19897,356911,356911,0,0
2021-01-09,620530,56984,56984,0,620530,0,0,620530,0,0.00746,0,213512,301017,28431,234648,213504,301016,28431,234648,8,1,0,0,56984,0,0,23221,24557,2359,22689,361706,361706,0,0
2021-01-10,653988,33458,33458,0,653988,0,0,653988,0,0.00786,0,227348,315190,29710,246527,227338,315189,29710,246527,10,1,0,0,33458,0,0,13836,14173,1279,11879,370175,370175,0,0
2021-01-11,719959,65971,65971,0,719959,0,0,719959,0,0.00866,0,251069,346731,32686,266793,251059,346730,32686,266793,10,1,0,0,65971,0,0,23721,31541,2976,20266,387433,387433,0,0
2021-01-12,801781,81822,81822,0,801781,0,0,801781,0,0.00964,0,278011,388636,35881,291091,278001,388635,35881,291091,10,1,0,0,81822,0,0,26942,41905,3195,24298,416863,416863,0,0
2021-01-13,901066,99285,99285,0,900267,799,0,901066,0,0.01083,0,312037,440893,39371,320770,312027,440892,39371,320770,10,1,0,0,98486,799,0,34026,52257,3490,29679,456786,455987,799,0
2021-01-14,1001081,100015,99901,114,995699,5382,0,1000967,114,0.01204,0,339583,492076,41699,353530,339518,492071,41699,353530,65,5,0,0,95432,4583,0,27546,51183,2328,32760,498390,493008,5382,0
2021-01-15,1093835,92754,92323,431,1083005,10830,0,1093290,545,0.01315,1e-5,370540,539274,45351,381639,370362,539187,45342,381550,178,87,9,89,87306,5448,0,30957,47198,3652,28109,530289,519459,10830,0
2021-01-16,1150990,57155,56755,400,1138388,12602,0,1150045,945,0.01383,1e-5,392592,564166,47469,401473,392223,563971,47399,401180,369,195,70,293,55383,1772,0,22052,24892,2118,19834,530460,517858,12602,0
2021-01-17,1195375,44385,30691,13694,1181469,13906,0,1180736,14639,0.0142,1.8e-4,410255,583513,49226,419366,403210,578376,48558,411065,7045,5137,668,8301,43081,1304,0,17663,19347,1757,17893,541387,527481,13906,0
2021-01-18,1269848,74473,58102,16371,1253916,15932,0,1238838,31010,0.0149,3.7e-4,438504,619716,51349,439787,425429,607504,50145,424058,13075,12212,1204,15729,72447,2026,0,28249,36203,2123,20421,549889,533957,15932,0
2021-01-19,1365765,95917,68700,27217,1348278,17487,0,1307538,58227,0.01572,7e-4,472243,669461,54635,466787,449342,644264,52634,440443,22901,25197,2001,26344,94362,1555,0,33739,49745,3286,27000,563984,546497,17487,0
2021-01-20,1495017,129252,78616,50636,1476232,18785,0,1386154,108863,0.01667,0.00131,515292,732181,58572,509565,477157,681650,55669,463220,38135,50531,2903,46345,127954,1298,0,43049,62720,3937,42778,593951,575965,17986,0
2021-01-21,1591543,96526,61098,35428,1571656,19887,0,1447252,144291,0.0174,0.00173,553977,776386,62847,540704,502615,708681,58934,480951,51362,67705,3913,59753,95424,1102,0,38685,44205,4275,31139,590462,575957,14505,0
2021-01-22,1707410,115867,84473,31394,1686183,21227,0,1531725,175685,0.01842,0.00211,596555,828826,66435,583296,532541,746578,61629,508598,64014,82248,4806,74698,114527,1340,0,42578,52440,3588,42592,613575,603178,10397,0
2021-01-23,1800723,93313,49315,43998,1779113,21610,0,1581040,219683,0.01901,0.00264,632125,869974,69709,614660,552232,766726,62823,522396,79893,103248,6886,92264,92930,383,0,35570,41148,3274,31364,649733,640725,9008,0
2021-01-24,1866843,66120,38029,28091,1844989,21854,0,1619069,247774,0.01947,0.00298,655425,897151,70623,638625,566324,781779,63168,534086,89101,115372,7455,104539,65876,244,0,23300,27177,914,23965,671468,663520,7948,0
2021-01-25,1964749,97906,58213,39693,1941425,23324,0,1677282,287467,0.02017,0.00346,695560,940218,74048,664430,594522,804021,64822,546951,101038,136197,9226,117479,96436,1470,0,40135,43067,3425,25805,694901,687509,7392,0
2021-01-26,2067553,102804,53454,49350,2042641,24912,0,1730736,336817,0.02081,0.00405,734427,988144,77802,692334,619881,824771,66161,559172,114546,163373,11641,133162,101216,1588,0,38867,47926,3754,27904,701788,694363,7425,0
2021-01-27,2180747,113194,53807,59387,2153924,26823,0,1784543,396204,0.02146,0.00476,775278,1042447,82959,723998,643451,846967,68000,571118,131827,195480,14959,152880,111283,1911,0,40851,54303,5157,31664,685730,677692,8038,0
2021-01-28,2280947,100200,51739,48461,2247641,33306,0,1836282,444665,0.02208,0.00535,812607,1090839,87110,750328,665453,869923,69528,583000,147154,220916,17582,167328,93717,6483,0,37329,48392,4151,26330,689404,675985,13419,0
2021-01-29,2390889,109942,55978,53964,2356178,34711,0,1892260,498629,0.02275,0.006,853545,1142582,92411,778482,687819,894029,71754,593960,165726,248553,20657,184522,108537,1405,0,40938,51743,5301,28154,683479,669995,13484,0
2021-01-30,2478896,88007,39452,48555,2443312,35584,0,1931712,547184,0.02323,0.00658,887785,1183095,96097,804159,704238,912195,73155,601835,183547,270900,22942,202324,87134,873,0,34240,40513,3686,25677,678173,664199,13974,0
2021-01-31,2541660,62764,31321,31443,2505734,35926,0,1963033,578627,0.0236,0.00696,911910,1211490,98151,819887,718065,926424,74326,607615,193845,285066,23825,212272,62422,342,0,24125,28395,2054,15728,674817,660745,14072,0
2021-02-01,2657946,116286,50559,65727,2620443,37503,0,2013592,644354,0.02421,0.00775,953150,1269628,101708,848957,738144,951673,76143,617518,215006,317955,25565,231439,114709,1577,0,41240,58138,3557,29070,693197,679018,14179,0
2021-02-02,2786140,128194,58456,69738,2746609,39531,0,2072048,714092,0.02491,0.00859,994971,1336917,106655,881184,756951,985136,78665,627227,238020,351781,27990,253957,126166,2028,0,41821,67289,4947,32227,718587,703968,14619,0
2021-02-03,2929805,143665,58340,85325,2884780,45025,0,2130388,799417,0.02562,0.00961,1048673,1406244,112123,919216,779633,1013196,80809,638268,269040,393048,31314,280948,138171,5494,0,53702,69327,5468,38032,749058,730856,18202,0
2021-02-04,3066552,136747,63761,72986,3016464,50088,0,2194149,872403,0.02638,0.01049,1095585,1476490,116666,951987,801261,1049019,83035,647619,294324,427471,33631,304368,131684,5063,0,46912,70246,4543,32771,785605,768823,16782,0
2021-02-05,3201150,134598,60521,74077,3146820,54330,0,2254670,946480,0.02711,0.01138,1146476,1542156,121690,984160,825211,1079404,84542,657412,321265,462752,37148,326748,130356,4242,0,50891,65666,5024,32173,810261,790642,19619,0
2021-02-06,3306171,105021,49352,55669,3248441,57730,0,2304022,1002149,0.0277,0.01205,1184196,1594112,126219,1011430,843647,1104855,86404,666531,340549,489257,39815,344899,101621,3400,0,37720,51956,4529,27270,827275,805129,22146,0
2021-02-07,3366545,60374,33521,26853,3305356,61189,0,2337543,1029002,0.02811,0.01237,1208333,1621825,128924,1025413,857489,1120930,87636,672214,350844,500895,41288,353199,56915,3459,0,24137,27713,2705,13983,824885,799622,25263,0
2021-02-08,3473579,107034,54905,52129,3408481,65082,16,2392448,1081131,0.02877,0.013,1260188,1664624,132799,1045013,889005,1138965,89447,679791,371183,525659,43352,365222,103125,3893,16,51855,42799,3875,19600,815633,788038,27579,16
2021-02-09,3599141,125562,59865,65697,3530430,68588,123,2452313,1146828,0.02949,0.01379,1319815,1717641,137089,1067468,924776,1157339,92139,688286,395039,560302,44950,379182,121949,3506,107,59627,53017,4290,22455,813001,783821,29057,123
2021-02-10,3752669,153528,75552,77976,3671326,73709,7634,2527865,1224804,0.0304,0.01473,1386069,1789200,140913,1095451,963549,1187254,93773,698503,422520,601946,47140,396948,140896,5121,7511,66254,71559,3824,27983,822864,786546,28684,7634
2021-02-11,3896480,143811,71727,72084,3795652,79353,21475,2599592,1296888,0.03126,0.01559,1445728,1859108,146271,1121083,997991,1218924,96097,708061,447737,640184,50174,413022,124326,5644,13841,59659,69908,5358,25632,829928,779188,29265,21475
2021-02-12,4055738,159258,80429,78829,3931581,88842,35315,2680021,1375717,0.03222,0.01654,1516599,1932082,152528,1148363,1039372,1251741,98812,717906,477227,680341,53716,430457,135929,9489,13840,70871,72974,6257,27280,854588,784761,34512,35315
2021-02-13,4166654,110916,63776,47140,4026070,92486,48098,2743797,1422857,0.03299,0.01711,1572438,1977241,157105,1166138,1073903,1276860,100609,724837,498535,700381,56496,441301,94489,3644,12783,55839,45159,4577,17775,860483,777629,34756,48098
2021-02-14,4233069,66415,39809,26606,4083103,94888,55078,2783606,1449463,0.03347,0.01743,1610631,2001295,158721,1174725,1098285,1290243,101459,728424,512346,711052,57262,446301,57033,2402,6980,38193,24054,1616,8587,866524,777747,33699,55078
2021-02-15,4360049,126980,70868,56112,4191801,98118,70130,2854474,1505575,0.03432,0.0181,1677522,2050453,162601,1194484,1138841,1315831,103595,735084,538681,734622,59006,459400,108698,3230,15052,66891,49158,3880,19759,886470,783320,33036,70114
2021-02-16,4495637,135588,81608,53980,4299336,102734,93567,2936082,1559555,0.0353,0.01875,1743393,2108892,165263,1212248,1180585,1351375,105116,741934,562808,757517,60147,470314,107535,4616,23437,65871,58439,2662,17764,896496,768906,34146,93444
2021-02-17,4645969,150332,95622,54710,4423051,109935,112983,3031704,1614265,0.03645,0.01941,1823513,2167403,170280,1234092,1236920,1384974,108081,750640,586593,782429,62199,483452,123715,7201,19416,80120,58511,5017,21844,893300,751725,36226,105349
2021-02-18,4792751,146782,93970,52812,4538454,117269,137028,3125674,1667077,0.03758,0.02005,1899297,2227575,173705,1254471,1289212,1421856,109860,758599,610085,805719,63845,495872,115403,7334,24045,75784,60172,3425,20379,896271,742802,37916,115553
2021-02-19,4944210,151459,98177,53282,4657496,125770,160944,3223851,1720359,0.03876,0.02069,1979793,2286927,178576,1272279,1346661,1457283,112531,765459,633132,829644,66045,506820,119042,8501,23916,80496,59352,4871,17808,888472,725915,36928,125629
2021-02-20,5057204,112994,75335,37659,4743864,131459,181881,3299186,1758018,0.03967,0.02114,2040843,2330506,182212,1285639,1389383,1485918,114771,769446,651460,844588,67441,516193,86368,5689,20937,61050,43579,3636,13360,890550,717794,38973,133783
2021-02-21,5142812,85608,56545,29063,4809789,135680,197343,3355731,1787081,0.04035,0.02149,2088819,2362010,184743,1294966,1422830,1506295,115897,771233,665989,855715,68846,523733,65925,4221,15462,47976,31504,2531,9327,909743,726686,40792,142265
2021-02-22,5295591,152779,99674,53105,4929741,142806,223044,3455405,1840186,0.04155,0.02213,2167937,2424750,189553,1312574,1481163,1541961,118815,777690,686774,882789,70738,534884,119952,7126,25701,79118,62740,4810,17608,935542,737940,44688,152914
2021-02-23,5457082,161491,104886,56605,5058128,149181,249773,3560291,1896791,0.04281,0.02281,2247483,2493281,194833,1330794,1540642,1579371,121943,785402,706841,913910,72890,545392,128387,6375,26729,79546,68531,5280,18220,961445,758792,46447,156206
2021-02-24,5630260,173178,115027,58151,5189641,156859,283760,3675318,1954942,0.04419,0.02351,2331556,2568456,201300,1349138,1603160,1624131,126092,792990,728396,944325,75208,556148,131513,7678,33987,84073,75175,6467,18344,984291,766590,46924,170777
2021-02-25,5811109,180849,127647,53202,5315566,163077,332466,3802965,2008144,0.04573,0.02415,2412913,2653713,207483,1366725,1665423,1680830,130601,801217,747490,972883,76882,565508,125925,6218,48706,81357,85257,6183,17587,1018358,777112,45808,195438
2021-02-26,6008093,196984,137514,59470,5449412,170239,388442,3940479,2067614,0.04738,0.02486,2499609,2748779,214299,1384265,1729821,1745321,135613,807888,769788,1003458,78686,576377,133846,7162,55976,86696,95066,6816,17540,1063883,791916,44469,227498
2021-02-27,6156029,147936,109176,38760,5543595,174398,438036,4049655,2106374,0.04869,0.02533,2564038,2821046,221022,1395624,1777570,1799063,140519,812096,786468,1021983,80503,583528,94183,4159,49594,64429,72267,6723,11359,1098825,799731,42939,256155
2021-02-28,6268700,112671,84507,28164,5610806,178019,479875,4134162,2134538,0.04971,0.02567,2611508,2878722,225303,1402683,1812429,1844125,143872,814318,799079,1034597,81431,588365,67211,3621,41839,47470,57676,4281,7059,1125888,801017,42339,282532
2021-03-01,6460740,192040,141607,50433,5739942,185833,534965,4275769,2184971,0.05141,0.02627,2713088,2955665,232929,1416241,1886374,1903788,150202,819110,826714,1051877,82727,597131,129136,7814,55090,101580,76943,7626,13558,1165149,810201,43027,311921
2021-03-02,6678748,218008,162161,55847,5884154,194283,600311,4437930,2240818,0.05336,0.02694,2822192,3049594,242298,1431798,1964956,1977563,157374,825507,857236,1072031,84924,606291,144212,8450,65346,109104,93929,9369,15557,1221666,826026,45102,350538
2021-03-03,6921020,242272,174436,67836,6047308,205954,667758,4612366,2308654,0.05546,0.02776,2942025,3150285,254156,1452330,2047707,2054340,166695,834760,894318,1095945,87461,617570,163154,11671,67447,119833,100691,11858,20532,1290760,857667,49095,383998
2021-03-04,7161611,240591,177634,62957,6191366,218573,751672,4790000,2371611,0.0576,0.02852,3052836,3259734,266514,1469107,2123513,2141972,176649,840565,929323,1117762,89865,628542,144058,12619,83914,110811,109449,12358,16777,1350502,875800,55496,419206
2021-03-05,7413723,252112,188588,63524,6333487,231115,849121,4978588,2435135,0.05986,0.02928,3167382,3377391,281080,1484070,2199601,2240690,188276,846237,967781,1136701,92804,637833,142121,12542,97449,114546,117657,14566,14963,1405630,884075,60876,460679
2021-03-06,7607920,194197,146850,47347,6441749,239052,927119,5125438,2482482,0.06163,0.02985,3256321,3465823,291403,1492920,2255120,2318443,197010,849100,1001201,1147380,94393,643820,108262,7937,77998,88939,88432,10323,8850,1451891,898154,64654,489083
2021-03-07,7756198,148278,113745,34533,6525925,245686,984587,5239183,2517015,0.063,0.03026,3329604,3529274,299559,1498126,2303152,2374367,204303,850805,1026452,1154907,95256,647321,84176,6634,57468,73283,63451,8156,5206,1487498,915119,67667,504712
2021-03-08,7988202,232004,178547,53457,6662683,257110,1068409,5417730,2570472,0.06514,0.03091,3448829,3621003,316307,1511185,2384978,2452392,219327,856690,1063851,1168611,96980,654495,136758,11424,83822,119225,91729,16748,13059,1527462,922741,71277,533444
2021-03-09,8236447,248245,193156,55089,6803495,268896,1164056,5610886,2625561,0.06747,0.03157,3569757,3722935,333509,1525236,2466594,2542534,234601,863538,1103163,1180401,98908,661698,140812,11786,95647,120928,101932,17202,14051,1557699,919341,74613,563745
2021-03-10,8516607,280160,212493,67667,6962292,280882,1273433,5823379,2693228,0.07002,0.03238,3702631,3836185,354123,1542554,2549984,2644119,253141,873446,1152647,1192066,100982,669108,158797,11986,109377,132874,113250,20614,17318,1595587,914984,74928,605675
2021-03-11,8805748,289141,226183,62958,7116911,293435,1395402,6049562,2756186,0.07274,0.03314,3835035,3963713,375148,1557189,2635300,2759154,272697,881409,1199735,1204559,102451,675780,154619,12553,121969,132404,127528,21025,14635,1644137,925545,74862,643730
2021-03-12,9110068,304320,234896,69424,7267714,308410,1533944,6284458,2825610,0.07556,0.03398,3968263,4105474,395858,1571017,2715153,2888479,291597,889341,1253110,1216995,104261,681676,150803,14975,138542,133228,141761,20710,13828,1696345,934227,77295,684823
2021-03-13,9347331,237263,189004,48259,7380917,317746,1648668,6473462,2873869,0.07784,0.03456,4077293,4212160,416031,1577861,2784965,2987609,310750,893157,1292328,1224551,105281,684704,113203,9336,114724,109030,106686,20173,6844,1739411,939168,78694,721549
2021-03-14,9512912,165581,130339,35242,7469342,322580,1720990,6603801,2909111,0.0794,0.03498,4161523,4274477,431986,1580791,2840654,3044840,325693,894877,1320869,1229637,106293,685914,88425,4834,72322,84230,62317,15955,2930,1756714,943417,76894,736403
2021-03-15,9747112,234200,176852,57348,7617627,334100,1795385,6780653,2966459,0.08153,0.03567,4294623,4348945,451118,1591709,2927552,3110377,343727,901494,1367071,1238568,107391,690215,148285,11520,74395,133100,74468,19132,10918,1758910,954944,76990,726976
2021-03-16,9925030,177918,111539,66379,7784166,343907,1796957,6892192,3032838,0.08287,0.03647,4421862,4382375,463210,1602253,3002848,3131897,354183,906416,1419014,1250478,109027,695837,166539,9807,1572,127239,33430,12092,10544,1688583,980671,75011,632901
2021-03-17,10133893,208863,127584,81279,7975497,359986,1798410,7019776,3114117,0.08441,0.03744,4573563,4419993,476176,1612803,3088809,3156899,365253,911795,1484754,1263094,110923,701008,191331,16079,1453,151701,37618,12966,10550,1617286,1013205,79104,524977
2021-03-18,10323432,189539,116043,73496,8146854,376625,1799953,7135819,3187613,0.0858,0.03833,4713033,4453097,487831,1622640,3169466,3177824,374908,916636,1543567,1275273,112923,706004,171357,16639,1543,139470,33104,11655,9837,1517684,1029943,83190,404551
2021-03-19,10552400,228968,149119,79849,8325275,393933,1833192,7284938,3267462,0.08759,0.03929,4862236,4510102,505024,1632682,3253324,3223464,389977,922239,1608912,1286638,115047,710443,178421,17308,33239,149203,57005,17193,10042,1442332,1057561,85523,299248
2021-03-20,10760576,208176,155373,52803,8458486,408131,1893959,7440311,3320265,0.08946,0.03992,4977959,4574622,529783,1638063,3325482,3280424,413251,925185,1652477,1294198,116532,712878,133211,14198,60767,115723,64520,24759,5381,1413245,1077569,90385,245291
2021-03-21,10925362,164786,125622,39164,8565348,417119,1942895,7565933,3359429,0.09097,0.04039,5074165,4623659,546058,1640507,3388606,3324091,428469,926459,1685559,1299568,117589,714048,106862,8988,48936,96206,49037,16275,2444,1412450,1096006,94539,221905
2021-03-22,11187215,261853,183730,78123,8737984,438600,2010631,7749663,3437552,0.09318,0.04133,5232156,4681959,565767,1648149,3486450,3374303,446615,930776,1745706,1307656,119152,717373,172636,21481,67736,157991,58300,19709,7642,1440103,1120357,104500,215246
2021-03-23,11460968,273753,192778,80975,8913136,453523,2094309,7942441,3518527,0.0955,0.04231,5382758,4750778,590247,1656640,3577764,3433108,468889,935789,1804994,1317670,121358,720851,175152,14923,83678,150602,68819,24480,8491,1535938,1128970,109616,297352
2021-03-24,11746915,285947,200855,85092,9100387,471331,2175197,8143296,3603619,0.09792,0.04333,5545244,4818648,615871,1664733,3674548,3491902,492199,941010,1870696,1326746,123672,723723,187251,17808,80888,162486,67870,25624,8093,1613022,1124890,111345,376787
