date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-03,137785,5494,0,0,0,0,2882489,45253,0,4092465,153600,0
2021-02-04,130854,5062,0,0,0,0,3013343,50315,0,4092465,153600,0
2021-02-05,129675,4118,0,0,0,0,3143018,54433,0,4092465,153600,0
2021-02-06,101250,3401,0,0,0,345600,3244268,57834,0,4092465,153600,345600
2021-02-07,56591,3459,0,0,0,0,3300859,61293,0,4092465,153600,345600
2021-02-08,102446,4008,16,0,0,0,3403305,65301,16,4092465,153600,345600
2021-02-09,121488,3319,106,747630,0,0,3524793,68620,122,4840095,153600,345600
2021-02-10,138144,4932,7503,0,0,0,3662937,73552,7625,4840095,153600,345600
2021-02-11,124272,5962,13826,0,0,0,3787209,79514,21451,4840095,153600,345600
2021-02-12,135436,9537,13922,0,0,391200,3922645,89051,35373,4840095,153600,736800
2021-02-13,94328,3378,12681,0,0,0,4016973,92429,48054,4840095,153600,736800
2021-02-14,56955,2852,6979,0,0,0,4073928,95281,55033,4840095,153600,736800
2021-02-15,108512,3320,15059,0,182400,0,4182440,98601,70092,4840095,336000,736800
2021-02-16,108345,4634,23415,904410,0,0,4290785,103235,93507,5744505,336000,736800
2021-02-17,123189,7111,19257,0,0,0,4413974,110346,112764,5744505,336000,736800
2021-02-18,115030,7216,23985,0,0,0,4529004,117562,136749,5744505,336000,736800
2021-02-19,119073,7964,23792,0,0,715200,4648077,125526,160541,5744505,336000,1452000
2021-02-20,86357,5462,20869,0,0,0,4734434,130988,181410,5744505,336000,1452000
2021-02-21,65815,4221,15524,0,0,0,4800249,135209,196934,5744505,336000,1452000
2021-02-22,119000,7485,25764,0,0,0,4919249,142694,222698,5744505,336000,1452000
2021-02-23,127336,6367,26706,926640,0,0,5046585,149061,249404,6671145,336000,1452000
2021-02-24,132889,7639,34576,0,0,0,5179474,156700,283980,6671145,336000,1452000
2021-02-25,125199,6216,48735,0,0,0,5304673,162916,332715,6671145,336000,1452000
2021-02-26,133082,7164,55472,0,0,0,5437755,170080,388187,6671145,336000,1452000
2021-02-27,93992,4159,48662,0,343200,0,5531747,174239,436849,6671145,679200,1452000
2021-02-28,67301,3621,42993,0,0,0,5599048,177860,479842,6671145,679200,1452000
2021-03-01,129109,7817,54776,0,0,0,5728157,185677,534618,6671145,679200,1452000
2021-03-02,143828,8429,64833,1012050,0,650400,5871985,194106,599451,7683195,679200,2102400
2021-03-03,162186,11554,67055,0,0,0,6034171,205660,666506,7683195,679200,2102400
2021-03-04,143732,12609,83277,0,0,0,6177903,218269,749783,7683195,679200,2102400
2021-03-05,141824,12400,96958,0,0,0,6319727,230669,846741,7683195,679200,2102400
2021-03-06,108137,7918,77879,0,0,0,6427864,238587,924620,7683195,679200,2102400
2021-03-07,83972,6634,57585,0,0,0,6511836,245221,982205,7683195,679200,2102400
2021-03-08,136429,11404,83737,0,0,0,6648265,256625,1065942,7683195,679200,2102400
2021-03-09,140442,11716,95381,1076400,0,960000,6788707,268341,1161323,8759595,679200,3062400
2021-03-10,158509,11715,108071,0,0,0,6947216,280056,1269394,8759595,679200,3062400
2021-03-11,154027,12469,120497,0,0,0,7101243,292525,1389891,8759595,679200,3062400
2021-03-12,150497,14229,133126,0,0,0,7251740,306754,1523017,8759595,679200,3062400
2021-03-13,112956,8714,113506,0,0,0,7364696,315468,1636523,8759595,679200,3062400
2021-03-14,88151,4834,71714,0,0,0,7452847,320302,1708237,8759595,679200,3062400
2021-03-15,147417,11452,72980,0,0,364800,7600264,331754,1781217,8759595,679200,3427200
2021-03-16,165259,9755,1519,1076400,0,0,7765523,341509,1782736,9835995,679200,3427200
2021-03-17,179405,14759,1451,0,0,0,7944928,356268,1784187,9835995,679200,3427200
2021-03-18,169691,16306,1478,0,0,0,8114619,372574,1785665,9835995,679200,3427200
2021-03-19,162057,16615,22322,0,0,0,8276676,389189,1807987,9835995,679200,3427200
