date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-03-01,128076,8555,56111,0,0,0,5689164,189637,544619,6520020,679200,1452000
2021-03-02,140040,9218,67683,1014390,0,650400,5829204,198855,612302,7534410,679200,2102400
2021-03-03,155342,12828,71015,0,0,0,5984546,211683,683317,7534410,679200,2102400
2021-03-04,142013,13169,84304,0,0,0,6126559,224852,767621,7534410,679200,2102400
2021-03-05,145766,12510,102869,0,0,0,6272325,237362,870490,7534410,679200,2102400
2021-03-06,110253,8555,82736,0,0,0,6382578,245917,953226,7534410,679200,2102400
2021-03-07,82544,6719,59761,0,0,0,6465122,252636,1012987,7534410,679200,2102400
2021-03-08,135086,10704,89721,0,0,0,6600208,263340,1102708,7534410,679200,2102400
2021-03-09,139864,12389,95382,1083420,0,960000,6740072,275729,1198090,8617830,679200,3062400
2021-03-10,155217,11148,112041,0,0,0,6895289,286877,1310131,8617830,679200,3062400
2021-03-11,147994,12774,115398,0,0,0,7043283,299651,1425529,8617830,679200,3062400
2021-03-12,151473,16689,147662,0,0,0,7194756,316340,1573191,8617830,679200,3062400
2021-03-13,114250,9562,120778,0,0,0,7309006,325902,1693969,8617830,679200,3062400
2021-03-14,89413,5052,76234,0,0,0,7398419,330954,1770203,8617830,679200,3062400
2021-03-15,151107,11946,82196,0,0,364800,7549526,342900,1852399,8617830,679200,3427200
2021-03-16,166336,10512,1907,1083420,0,0,7715862,353412,1854306,9701250,679200,3427200
2021-03-17,183805,16687,1445,0,0,0,7899667,370099,1855751,9701250,679200,3427200
2021-03-18,173373,17028,1562,0,0,0,8073040,387127,1857313,9701250,679200,3427200
2021-03-19,181631,19442,37101,0,0,0,8254671,406569,1894414,9701250,679200,3427200
2021-03-20,135029,14921,67394,0,0,0,8389700,421490,1961808,9701250,679200,3427200
2021-03-21,103814,9168,52234,0,432000,0,8493514,430658,2014042,9701250,1111200,3427200
2021-03-22,163797,22482,73372,0,0,0,8657311,453140,2087414,9701250,1111200,3427200
2021-03-23,178635,18108,91990,1076400,0,204000,8835946,471248,2179404,10777650,1111200,3631200
2021-03-24,192283,26730,91489,0,0,0,9028229,497978,2270893,10777650,1111200,3631200
2021-03-25,183487,21586,108499,0,0,0,9211716,519564,2379392,10777650,1111200,3631200
2021-03-26,198323,27354,113590,0,0,201600,9410039,546918,2492982,10777650,1111200,3832800
2021-03-27,147489,25262,96832,0,0,0,9557528,572180,2589814,10777650,1111200,3832800
2021-03-28,115126,17203,57722,0,0,0,9672654,589383,2647536,10777650,1111200,3832800
2021-03-29,181512,20199,82570,0,0,0,9854166,609582,2730106,10777650,1111200,3832800
2021-03-30,200722,17854,68741,0,0,0,10054888,627436,2798847,10777650,1111200,3832800
