date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-27,23904,0,0,0,0,0,23904,0,0,0,0,0
2020-12-28,18750,0,0,521625,0,0,42654,0,0,521625,0,0
2020-12-29,48176,0,0,0,0,0,90830,0,0,521625,0,0
2020-12-30,62218,0,0,653250,0,0,153048,0,0,1174875,0,0
2020-12-31,47995,0,0,0,0,0,201043,0,0,1174875,0,0
2021-01-01,19400,0,0,0,0,0,220443,0,0,1174875,0,0
2021-01-02,52389,0,0,0,0,0,272832,0,0,1174875,0,0
2021-01-03,24075,0,0,0,0,0,296907,0,0,1174875,0,0
2021-01-04,48221,0,0,0,0,0,345128,0,0,1174875,0,0
2021-01-05,53690,0,0,0,0,0,398818,0,0,1174875,0,0
2021-01-06,62981,0,0,0,0,0,461799,0,0,1174875,0,0
2021-01-07,55840,0,0,0,0,0,517639,0,0,1174875,0,0
2021-01-08,63192,0,0,687375,0,0,580831,0,0,1862250,0,0
2021-01-09,60899,0,0,0,0,0,641730,0,0,1862250,0,0
2021-01-10,34596,0,0,0,0,0,676326,0,0,1862250,0,0
2021-01-11,65970,0,0,0,0,0,742296,0,0,1862250,0,0
2021-01-12,82173,0,0,0,63600,0,824469,0,0,1862250,63600,0
2021-01-13,109357,799,0,0,0,0,933826,799,0,1862250,63600,0
2021-01-14,77855,4583,0,0,0,0,1011681,5382,0,1862250,63600,0
2021-01-15,84743,5449,0,0,0,0,1096424,10831,0,1862250,63600,0
2021-01-16,55613,1772,0,0,0,0,1152037,12603,0,1862250,63600,0
2021-01-17,45555,1304,0,0,0,0,1197592,13907,0,1862250,63600,0
2021-01-18,77191,3294,0,0,0,0,1274783,17201,0,1862250,63600,0
2021-01-19,108391,2795,0,842400,0,0,1383174,19996,0,2704650,63600,0
2021-01-20,127046,2537,0,0,0,0,1510220,22533,0,2704650,63600,0
2021-01-21,100590,2327,0,0,0,0,1610810,24860,0,2704650,63600,0
2021-01-22,99622,1991,0,0,0,0,1710432,26851,0,2704650,63600,0
2021-01-23,84842,383,0,0,0,0,1795274,27234,0,2704650,63600,0
2021-01-24,48917,244,0,0,0,0,1844191,27478,0,2704650,63600,0
2021-01-25,94589,1577,0,0,0,0,1938780,29055,0,2704650,63600,0
2021-01-26,97772,1647,0,489060,0,0,2036552,30702,0,3193710,63600,0
2021-01-27,109100,1911,0,0,0,0,2145652,32613,0,3193710,63600,0
2021-01-28,89282,1618,0,0,0,0,2234934,34231,0,3193710,63600,0
2021-01-29,106248,1405,0,0,0,0,2341182,35636,0,3193710,63600,0
2021-01-30,84371,873,0,0,0,0,2425553,36509,0,3193710,63600,0
2021-01-31,55943,342,0,0,90000,0,2481496,36851,0,3193710,153600,0
2021-02-01,117402,2210,0,0,0,0,2598898,39061,0,3193710,153600,0
2021-02-02,125434,2660,0,747630,0,0,2724332,41721,0,3941340,153600,0
2021-02-03,150744,5900,0,0,0,0,2875076,47621,0,3941340,153600,0
2021-02-04,124371,5273,0,0,0,0,2999447,52894,0,3941340,153600,0
2021-02-05,133841,5843,0,0,0,0,3133288,58737,0,3941340,153600,0
2021-02-06,93705,2465,0,0,0,345600,3226993,61202,0,3941340,153600,345600
2021-02-07,50657,2348,0,0,0,0,3277650,63550,0,3941340,153600,345600
2021-02-08,104898,3859,17,0,0,0,3382548,67409,17,3941340,153600,345600
2021-02-09,126777,3882,108,747630,0,0,3509325,71291,125,4688970,153600,345600
2021-02-10,138629,3357,7117,0,0,0,3647954,74648,7242,4688970,153600,345600
2021-02-11,118639,6712,15514,0,0,0,3766593,81360,22756,4688970,153600,345600
2021-02-12,131444,9305,13958,0,0,391200,3898037,90665,36714,4688970,153600,736800
2021-02-13,91828,3035,12694,0,0,0,3989865,93700,49408,4688970,153600,736800
2021-02-14,55027,2402,7255,0,0,0,4044892,96102,56663,4688970,153600,736800
2021-02-15,106850,4215,14150,0,182400,0,4151742,100317,70813,4688970,336000,736800
2021-02-16,105585,4983,23404,904410,0,0,4257327,105300,94217,5593380,336000,736800
2021-02-17,122318,7253,19610,0,0,0,4379645,112553,113827,5593380,336000,736800
2021-02-18,111329,7457,24293,0,0,0,4490974,120010,138120,5593380,336000,736800
