date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-17,122504,7521,19702,0,0,0,4410032,115569,114683,5744505,336000,736800
2021-02-18,111349,7763,24353,0,0,0,4521381,123332,139036,5744505,336000,736800
2021-02-19,117805,9383,25119,0,0,715200,4639186,132715,164155,5744505,336000,1452000
2021-02-20,87963,4472,21605,0,0,0,4727149,137187,185760,5744505,336000,1452000
2021-02-21,67268,3228,15275,0,0,0,4794417,140415,201035,5744505,336000,1452000
2021-02-22,126791,8807,24871,0,0,0,4921208,149222,225906,5744505,336000,1452000
2021-02-23,132347,6824,27161,926640,0,0,5053555,156046,253067,6671145,336000,1452000
2021-02-24,131596,7524,34845,0,0,0,5185151,163570,287912,6671145,336000,1452000
2021-02-25,130947,6519,50551,0,0,0,5316098,170089,338463,6671145,336000,1452000
2021-02-26,138924,8698,59750,0,0,0,5455022,178787,398213,6671145,336000,1452000
2021-02-27,92686,4191,51310,0,343200,0,5547708,182978,449523,6671145,679200,1452000
2021-02-28,62340,3956,41797,0,0,0,5610048,186934,491320,6671145,679200,1452000
2021-03-01,128500,9007,56730,0,0,0,5738548,195941,548050,6671145,679200,1452000
2021-03-02,140453,9650,68143,1014390,0,650400,5879001,205591,616193,7685535,679200,2102400
2021-03-03,156266,13336,71863,0,0,0,6035267,218927,688056,7685535,679200,2102400
2021-03-04,142655,13522,85064,0,0,0,6177922,232449,773120,7685535,679200,2102400
2021-03-05,146785,12854,104827,0,0,0,6324707,245303,877947,7685535,679200,2102400
2021-03-06,110490,8579,82894,0,0,0,6435197,253882,960841,7685535,679200,2102400
2021-03-07,82715,6721,59775,0,0,0,6517912,260603,1020616,7685535,679200,2102400
2021-03-08,135694,10990,91063,0,0,0,6653606,271593,1111679,7685535,679200,2102400
2021-03-09,140162,12605,97053,1083420,0,960000,6793768,284198,1208732,8768955,679200,3062400
2021-03-10,157065,11510,113636,0,0,0,6950833,295708,1322368,8768955,679200,3062400
2021-03-11,148957,13078,118098,0,0,0,7099790,308786,1440466,8768955,679200,3062400
2021-03-12,152059,17186,151161,0,0,0,7251849,325972,1591627,8768955,679200,3062400
2021-03-13,114478,9623,121566,0,0,0,7366327,335595,1713193,8768955,679200,3062400
2021-03-14,89493,5051,76280,0,0,0,7455820,340646,1789473,8768955,679200,3062400
2021-03-15,151482,12296,83421,0,0,364800,7607302,352942,1872894,8768955,679200,3427200
2021-03-16,167208,10840,1916,1083420,0,0,7774510,363782,1874810,9852375,679200,3427200
2021-03-17,185308,16951,1386,0,0,0,7959818,380733,1876196,9852375,679200,3427200
2021-03-18,174758,17478,1568,0,0,0,8134576,398211,1877764,9852375,679200,3427200
2021-03-19,182831,19667,38252,0,0,0,8317407,417878,1916016,9852375,679200,3427200
2021-03-20,135222,15047,67934,0,0,0,8452629,432925,1983950,9852375,679200,3427200
2021-03-21,104000,9169,52247,0,432000,0,8556629,442094,2036197,9852375,1111200,3427200
2021-03-22,164681,23468,76342,0,0,0,8721310,465562,2112539,9852375,1111200,3427200
2021-03-23,180166,19421,96544,1076400,0,204000,8901476,484983,2209083,10928775,1111200,3631200
2021-03-24,195741,30879,102016,0,0,0,9097217,515862,2311099,10928775,1111200,3631200
2021-03-25,186660,25259,119692,0,0,0,9283877,541121,2430791,10928775,1111200,3631200
2021-03-26,201053,32705,132522,0,0,201600,9484930,573826,2563313,10928775,1111200,3832800
2021-03-27,150643,26439,105692,0,0,0,9635573,600265,2669005,10928775,1111200,3832800
2021-03-28,117107,18273,59227,0,0,0,9752680,618538,2728232,10928775,1111200,3832800
2021-03-29,186522,24297,93317,0,0,0,9939202,642835,2821549,10928775,1111200,3832800
2021-03-30,212687,24828,83856,1427400,0,0,10151889,667663,2905405,12356175,1111200,3832800
2021-03-31,245961,35438,51800,0,0,0,10397850,703101,2957205,12356175,1111200,3832800
2021-04-01,231138,31118,54207,0,0,0,10628988,734219,3011412,12356175,1111200,3832800
2021-04-02,180112,15883,31544,0,650400,0,10809100,750102,3042956,12356175,1761600,3832800
2021-04-03,170695,17025,41089,0,0,1744800,10979795,767127,3084045,12356175,1761600,5577600
2021-04-04,134089,11088,49604,0,0,0,11113884,778215,3133649,12356175,1761600,5577600
2021-04-05,167939,17755,63460,0,0,0,11281823,795970,3197109,12356175,1761600,5577600
2021-04-06,255864,31862,86401,0,0,0,11537687,827832,3283510,12356175,1761600,5577600
2021-04-07,536465,32851,97762,0,0,0,12074152,860683,3381272,12356175,1761600,5577600
2021-04-08,563148,31973,121642,0,0,0,12637300,892656,3502914,12356175,1761600,5577600
2021-04-09,439656,24198,83872,0,0,0,13076956,916854,3586786,12356175,1761600,5577600
