date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-01-26,97415,1652,6,0,489060,0,0,0,2057294,33013,105,0,3344835,63600,0,0
2021-01-27,109098,1957,8,0,0,0,0,0,2166392,34970,113,0,3344835,63600,0,0
2021-01-28,89907,1635,1,0,0,0,0,0,2256299,36605,114,0,3344835,63600,0,0
2021-01-29,106875,1405,60,0,0,0,0,0,2363174,38010,174,0,3344835,63600,0,0
2021-01-30,86855,874,1,0,0,0,0,0,2450029,38884,175,0,3344835,63600,0,0
2021-01-31,57747,376,0,0,0,90000,0,0,2507776,39260,175,0,3344835,153600,0,0
2021-02-01,119575,2210,57,0,0,0,0,0,2627351,41470,232,0,3344835,153600,0,0
2021-02-02,128057,2868,15,0,747630,0,0,0,2755408,44338,247,0,4092465,153600,0,0
2021-02-03,153308,6389,20,0,0,0,0,0,2908716,50727,267,0,4092465,153600,0,0
2021-02-04,126303,5874,6,0,0,0,0,0,3035019,56601,273,0,4092465,153600,0,0
2021-02-05,138694,6397,7,0,0,0,0,0,3173713,62998,280,0,4092465,153600,0,0
2021-02-06,97593,2466,1,0,0,0,345600,0,3271306,65464,281,0,4092465,153600,345600,0
2021-02-07,51904,2349,2,0,0,0,0,0,3323210,67813,283,0,4092465,153600,345600,0
2021-02-08,106258,3859,24,0,0,0,0,0,3429468,71672,307,0,4092465,153600,345600,0
2021-02-09,129435,3883,110,0,747630,0,0,0,3558903,75555,417,0,4840095,153600,345600,0
2021-02-10,139016,3864,7039,0,0,0,0,0,3697919,79419,7456,0,4840095,153600,345600,0
2021-02-11,120057,7292,15453,0,0,0,0,0,3817976,86711,22909,0,4840095,153600,345600,0
2021-02-12,131599,9873,14251,0,0,0,391200,0,3949575,96584,37160,0,4840095,153600,736800,0
2021-02-13,92403,3048,12839,0,0,0,0,0,4041978,99632,49999,0,4840095,153600,736800,0
2021-02-14,55336,2402,7350,0,0,0,0,0,4097314,102034,57349,0,4840095,153600,736800,0
2021-02-15,107415,4813,14733,0,0,182400,0,0,4204729,106847,72082,0,4840095,336000,736800,0
2021-02-16,106161,5672,23523,0,904410,0,0,0,4310890,112519,95605,0,5744505,336000,736800,0
2021-02-17,122418,7951,19732,0,0,0,0,0,4433308,120470,115337,0,5744505,336000,736800,0
2021-02-18,110897,7936,24470,0,0,0,0,0,4544205,128406,139807,0,5744505,336000,736800,0
2021-02-19,118167,9800,25260,0,0,0,715200,0,4662372,138206,165067,0,5744505,336000,1452000,0
2021-02-20,88166,4470,21619,0,0,0,0,0,4750538,142676,186686,0,5744505,336000,1452000,0
2021-02-21,67376,3228,15306,0,0,0,0,0,4817914,145904,201992,0,5744505,336000,1452000,0
2021-02-22,126282,9098,25030,0,0,0,0,0,4944196,155002,227022,0,5744505,336000,1452000,0
2021-02-23,132312,7158,27403,0,926640,0,0,0,5076508,162160,254425,0,6671145,336000,1452000,0
2021-02-24,132300,7736,35364,0,0,0,0,0,5208808,169896,289789,0,6671145,336000,1452000,0
2021-02-25,130828,6647,51190,0,0,0,0,0,5339636,176543,340979,0,6671145,336000,1452000,0
2021-02-26,139917,8716,60489,0,0,0,0,0,5479553,185259,401468,0,6671145,336000,1452000,0
2021-02-27,92975,4190,51513,0,0,343200,0,0,5572528,189449,452981,0,6671145,679200,1452000,0
2021-02-28,62403,3956,41761,0,0,0,0,0,5634931,193405,494742,0,6671145,679200,1452000,0
2021-03-01,128509,9452,57402,0,0,0,0,0,5763440,202857,552144,0,6671145,679200,1452000,0
2021-03-02,140516,10115,68893,0,1014390,0,650400,0,5903956,212972,621037,0,7685535,679200,2102400,0
2021-03-03,156758,13802,72833,0,0,0,0,0,6060714,226774,693870,0,7685535,679200,2102400,0
2021-03-04,142333,13978,86391,0,0,0,0,0,6203047,240752,780261,0,7685535,679200,2102400,0
2021-03-05,147097,13321,108213,0,0,0,0,0,6350144,254073,888474,0,7685535,679200,2102400,0
2021-03-06,110728,8596,83044,0,0,0,0,0,6460872,262669,971518,0,7685535,679200,2102400,0
2021-03-07,82451,6737,61158,0,0,0,0,0,6543323,269406,1032676,0,7685535,679200,2102400,0
2021-03-08,135616,10998,92225,0,0,0,0,0,6678939,280404,1124901,0,7685535,679200,2102400,0
2021-03-09,140127,12736,97242,0,1083420,0,960000,0,6819066,293140,1222143,0,8768955,679200,3062400,0
2021-03-10,157597,11402,114298,0,0,0,0,0,6976663,304542,1336441,0,8768955,679200,3062400,0
2021-03-11,149068,13222,119155,0,0,0,0,0,7125731,317764,1455596,0,8768955,679200,3062400,0
2021-03-12,152664,17535,153060,0,0,0,0,0,7278395,335299,1608656,0,8768955,679200,3062400,0
2021-03-13,114651,9753,121865,0,0,0,0,0,7393046,345052,1730521,0,8768955,679200,3062400,0
2021-03-14,89454,5146,76367,0,0,0,0,0,7482500,350198,1806888,0,8768955,679200,3062400,0
2021-03-15,152344,12379,83406,0,0,0,364800,0,7634844,362577,1890294,0,8768955,679200,3427200,0
2021-03-16,166079,11105,1912,0,1083420,0,0,0,7800923,373682,1892206,0,9852375,679200,3427200,0
2021-03-17,185645,17965,1408,0,0,0,0,0,7986568,391647,1893614,0,9852375,679200,3427200,0
2021-03-18,174981,18177,1576,0,0,0,0,0,8161549,409824,1895190,0,9852375,679200,3427200,0
2021-03-19,184292,20517,38664,0,0,0,0,0,8345841,430341,1933854,0,9852375,679200,3427200,0
2021-03-20,136432,15296,68450,0,0,0,0,0,8482273,445637,2002304,0,9852375,679200,3427200,0
2021-03-21,104611,9208,52252,0,0,432000,0,0,8586884,454845,2054556,0,9852375,1111200,3427200,0
2021-03-22,165521,23642,76851,0,0,0,0,0,8752405,478487,2131407,0,9852375,1111200,3427200,0
2021-03-23,180118,20127,97318,0,1076400,0,204000,0,8932523,498614,2228725,0,10928775,1111200,3631200,0
2021-03-24,196903,33093,103637,0,0,0,0,0,9129426,531707,2332362,0,10928775,1111200,3631200,0
2021-03-25,188374,27243,121397,0,0,0,0,0,9317800,558950,2453759,0,10928775,1111200,3631200,0
2021-03-26,201702,36387,136102,0,0,0,201600,0,9519502,595337,2589861,0,10928775,1111200,3832800,0
2021-03-27,151879,27354,107423,0,0,0,0,0,9671381,622691,2697284,0,10928775,1111200,3832800,0
2021-03-28,117635,18524,60618,0,0,0,0,0,9789016,641215,2757902,0,10928775,1111200,3832800,0
2021-03-29,187123,25711,94839,0,0,0,0,0,9976139,666926,2852741,0,10928775,1111200,3832800,0
2021-03-30,215089,26074,86102,0,1427400,0,0,0,10191228,693000,2938843,0,12356175,1111200,3832800,0
2021-03-31,248793,38038,53648,0,0,0,0,0,10440021,731038,2992491,0,12356175,1111200,3832800,0
2021-04-01,235411,31976,55163,0,0,0,0,0,10675432,763014,3047654,0,12356175,1111200,3832800,0
2021-04-02,181205,16521,31876,0,0,650400,0,0,10856637,779535,3079530,0,12356175,1761600,3832800,0
2021-04-03,173398,17072,41230,0,0,0,1744800,0,11030035,796607,3120760,0,12356175,1761600,5577600,0
2021-04-04,135310,11112,49639,0,0,0,0,0,11165345,807719,3170399,0,12356175,1761600,5577600,0
2021-04-05,168047,17914,63425,0,0,0,0,0,11333392,825633,3233824,0,12356175,1761600,5577600,0
2021-04-06,257627,33185,87089,0,0,0,0,0,11591019,858818,3320913,0,12356175,1761600,5577600,0
2021-04-07,541574,35765,99616,0,2738970,0,0,0,12132593,894583,3420529,0,15095145,1761600,5577600,0
2021-04-08,573057,35241,124007,0,0,0,0,0,12705650,929824,3544536,0,15095145,1761600,5577600,0
2021-04-09,486478,35552,100200,0,0,0,0,0,13192128,965376,3644736,0,15095145,1761600,5577600,0
2021-04-10,245685,23193,99520,0,0,0,0,0,13437813,988569,3744256,0,15095145,1761600,5577600,0
2021-04-11,167802,18037,74717,0,0,0,0,0,13605615,1006606,3818973,0,15095145,1761600,5577600,0
2021-04-12,278079,28601,108108,0,0,0,360000,0,13883694,1035207,3927081,0,15095145,1761600,5937600,0
2021-04-13,428259,26635,115301,0,2515500,0,0,0,14311953,1061842,4042382,0,17610645,1761600,5937600,0
2021-04-14,616265,33240,123128,0,0,0,0,0,14928218,1095082,4165510,0,17610645,1761600,5937600,0
2021-04-15,531204,36293,109934,0,0,0,0,0,15459422,1131375,4275444,0,17610645,1761600,5937600,0
2021-04-16,436209,30839,124560,0,0,0,0,0,15895631,1162214,4400004,0,17610645,1761600,5937600,0
2021-04-17,222612,21882,116359,0,0,42000,0,0,16118243,1184096,4516363,0,17610645,1803600,5937600,0
2021-04-18,171057,14218,80314,0,0,72000,57600,0,16289300,1198314,4596677,0,17610645,1875600,5995200,0
2021-04-19,288847,31785,77201,0,0,0,0,0,16578147,1230099,4673878,0,17610645,1875600,5995200,0
2021-04-20,377079,37831,138820,0,2515499,0,554398,0,16955226,1267930,4812698,0,20126144,1875600,6549598,0
2021-04-21,448348,38950,223954,0,0,477600,0,0,17403574,1306880,5036652,0,20126144,2353200,6549598,0
2021-04-22,378650,40915,211507,0,0,0,0,0,17782224,1347795,5248159,0,20126144,2353200,6549598,0
2021-04-23,347754,41657,157059,0,0,0,0,0,18129978,1389452,5405218,0,20126144,2353200,6549598,0
2021-04-24,236643,48743,80220,0,0,0,196800,0,18366621,1438195,5485438,0,20126144,2353200,6746398,0
2021-04-25,186670,33219,60991,0,21060,388800,9600,256800,18553291,1471414,5546429,0,20147204,2742000,6755998,256800
2021-04-26,313341,40338,70811,62,1364220,0,0,0,18866632,1511752,5617240,62,21511424,2742000,6755998,256800
2021-04-27,673512,50375,55494,454,2053350,0,0,0,19540144,1562127,5672734,516,23564774,2742000,6755998,256800
2021-04-28,1001624,55076,52410,713,0,0,144000,0,20541768,1617203,5725144,1229,23564774,2742000,6899998,256800
2021-04-29,812997,55111,54717,877,0,0,0,0,21354765,1672314,5779861,2106,23564774,2742000,6899998,256800
2021-04-30,659013,48825,64013,779,0,376800,60000,0,22013778,1721139,5843874,2885,23564774,3118800,6959998,256800
2021-05-01,240681,34632,38512,2304,1813500,0,0,0,22254459,1755771,5882386,5189,25378274,3118800,6959998,256800
2021-05-02,187013,33816,27706,1579,0,0,0,0,22441472,1789587,5910092,6768,25378274,3118800,6959998,256800
