date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-27,23567,0,0,151125,0,0,23567,0,0,151125,0,0
2020-12-28,18741,0,0,521625,0,0,42308,0,0,672750,0,0
2020-12-29,42655,0,0,0,0,0,84963,0,0,672750,0,0
2020-12-30,58002,0,0,653250,0,0,142965,0,0,1326000,0,0
2020-12-31,38619,0,0,0,0,0,181584,0,0,1326000,0,0
2021-01-01,24753,0,0,0,0,0,206337,0,0,1326000,0,0
2021-01-02,51974,0,0,0,0,0,258311,0,0,1326000,0,0
2021-01-03,24993,0,0,0,0,0,283304,0,0,1326000,0,0
2021-01-04,48644,0,0,0,0,0,331948,0,0,1326000,0,0
2021-01-05,52435,0,0,0,0,0,384383,0,0,1326000,0,0
2021-01-06,59089,0,0,0,0,0,443472,0,0,1326000,0,0
2021-01-07,58416,0,0,0,0,0,501888,0,0,1326000,0,0
2021-01-08,60340,0,0,687375,0,0,562228,0,0,2013375,0,0
2021-01-09,57193,0,0,0,0,0,619421,0,0,2013375,0,0
2021-01-10,33285,0,0,0,0,0,652706,0,0,2013375,0,0
2021-01-11,65671,0,0,0,0,0,718377,0,0,2013375,0,0
2021-01-12,82187,0,0,0,63600,0,800564,0,0,2013375,63600,0
2021-01-13,98206,795,0,0,0,0,898770,795,0,2013375,63600,0
2021-01-14,95466,4648,0,0,0,0,994236,5443,0,2013375,63600,0
2021-01-15,87295,5451,0,0,0,0,1081531,10894,0,2013375,63600,0
2021-01-16,55254,1858,0,0,0,0,1136785,12752,0,2013375,63600,0
2021-01-17,43093,1415,0,0,0,0,1179878,14167,0,2013375,63600,0
2021-01-18,72285,1934,0,0,0,0,1252163,16101,0,2013375,63600,0
2021-01-19,93600,1523,0,842400,0,0,1345763,17624,0,2855775,63600,0
2021-01-20,127468,1292,0,0,0,0,1473231,18916,0,2855775,63600,0
2021-01-21,94876,1100,0,0,0,0,1568107,20016,0,2855775,63600,0
2021-01-22,113933,1338,0,0,0,0,1682040,21354,0,2855775,63600,0
2021-01-23,92262,383,0,0,0,0,1774302,21737,0,2855775,63600,0
2021-01-24,65971,244,0,0,0,0,1840273,21981,0,2855775,63600,0
2021-01-25,95862,1474,0,0,0,0,1936135,23455,0,2855775,63600,0
2021-01-26,101097,1588,0,489060,0,0,2037232,25043,0,3344835,63600,0
2021-01-27,111252,1911,0,0,0,0,2148484,26954,0,3344835,63600,0
2021-01-28,93943,6483,0,0,0,0,2242427,33437,0,3344835,63600,0
2021-01-29,107798,1404,0,0,0,0,2350225,34841,0,3344835,63600,0
2021-01-30,86866,874,0,0,0,0,2437091,35715,0,3344835,63600,0
2021-01-31,62369,342,0,0,90000,0,2499460,36057,0,3344835,153600,0
2021-02-01,113979,1577,0,747630,0,0,2613439,37634,0,4092465,153600,0
2021-02-02,125525,2029,0,0,0,0,2738964,39663,0,4092465,153600,0
2021-02-03,136724,5454,0,0,0,0,2875688,45117,0,4092465,153600,0
2021-02-04,130329,5026,0,0,0,0,3006017,50143,0,4092465,153600,0
2021-02-05,128283,4073,0,0,0,0,3134300,54216,0,4092465,153600,0
2021-02-06,100356,3401,0,0,0,345600,3234656,57617,0,4092465,153600,345600
2021-02-07,55937,3460,0,0,0,0,3290593,61077,0,4092465,153600,345600
2021-02-08,102289,3957,16,0,0,0,3392882,65034,16,4092465,153600,345600
2021-02-09,121212,3269,104,747630,0,0,3514094,68303,120,4840095,153600,345600
2021-02-10,136799,4930,7505,0,0,0,3650893,73233,7625,4840095,153600,345600
2021-02-11,124101,5949,13815,0,0,0,3774994,79182,21440,4840095,153600,345600
2021-02-12,134818,9537,13766,0,0,391200,3909812,88719,35206,4840095,153600,736800
2021-02-13,94190,3371,12326,0,0,0,4004002,92090,47532,4840095,153600,736800
2021-02-14,56930,2852,6978,0,0,0,4060932,94942,54510,4840095,153600,736800
2021-02-15,108430,3321,15052,0,182400,0,4169362,98263,69562,4840095,336000,736800
2021-02-16,108181,4627,23384,904410,0,0,4277543,102890,92946,5744505,336000,736800
2021-02-17,122845,6993,19168,0,0,0,4400388,109883,112114,5744505,336000,736800
2021-02-18,114521,7066,23704,0,0,0,4514909,116949,135818,5744505,336000,736800
2021-02-19,119021,7909,23093,0,0,715200,4633930,124858,158911,5744505,336000,1452000
2021-02-20,86316,5462,20771,0,0,0,4720246,130320,179682,5744505,336000,1452000
2021-02-21,65847,4220,15526,0,0,0,4786093,134540,195208,5744505,336000,1452000
2021-02-22,118575,7440,25555,0,0,0,4904668,141980,220763,5744505,336000,1452000
2021-02-23,126662,6256,26123,926640,0,0,5031330,148236,246886,6671145,336000,1452000
2021-02-24,132171,7509,34044,0,0,0,5163501,155745,280930,6671145,336000,1452000
2021-02-25,124095,6173,48400,0,0,0,5287596,161918,329330,6671145,336000,1452000
2021-02-26,132193,7030,53525,0,0,0,5419789,168948,382855,6671145,336000,1452000
2021-02-27,93529,4150,48132,0,343200,0,5513318,173098,430987,6671145,679200,1452000
2021-02-28,67034,3527,42783,0,0,0,5580352,176625,473770,6671145,679200,1452000
2021-03-01,128642,7678,53689,0,0,0,5708994,184303,527459,6671145,679200,1452000
2021-03-02,143422,8344,59468,924300,0,650400,5852416,192647,586927,7595445,679200,2102400
2021-03-03,160747,11044,64121,0,0,0,6013163,203691,651048,7595445,679200,2102400
