date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-28,62299,3894,41679,0,0,0,5576257,181081,489550,6520020,679200,1452000
2021-03-01,128250,8652,56177,0,0,0,5704507,189733,545727,6520020,679200,1452000
2021-03-02,140210,9232,67818,1014390,0,650400,5844717,198965,613545,7534410,679200,2102400
2021-03-03,155622,12887,71377,0,0,0,6000339,211852,684922,7534410,679200,2102400
2021-03-04,142131,13177,84388,0,0,0,6142470,225029,769310,7534410,679200,2102400
2021-03-05,146135,12514,103143,0,0,0,6288605,237543,872453,7534410,679200,2102400
2021-03-06,110248,8555,82746,0,0,0,6398853,246098,955199,7534410,679200,2102400
2021-03-07,82543,6719,59772,0,0,0,6481396,252817,1014971,7534410,679200,2102400
2021-03-08,135102,10705,89982,0,0,0,6616498,263522,1104953,7534410,679200,2102400
2021-03-09,139915,12389,96048,1083420,0,960000,6756413,275911,1201001,8617830,679200,3062400
2021-03-10,155560,11148,112526,0,0,0,6911973,287059,1313527,8617830,679200,3062400
2021-03-11,148051,12773,116353,0,0,0,7060024,299832,1429880,8617830,679200,3062400
2021-03-12,151622,16794,148928,0,0,0,7211646,316626,1578808,8617830,679200,3062400
2021-03-13,114266,9595,121059,0,0,0,7325912,326221,1699867,8617830,679200,3062400
2021-03-14,89415,5052,76234,0,0,0,7415327,331273,1776101,8617830,679200,3062400
2021-03-15,151174,12036,82386,0,0,364800,7566501,343309,1858487,8617830,679200,3427200
2021-03-16,166533,10541,1912,1083420,0,0,7733034,353850,1860399,9701250,679200,3427200
2021-03-17,184430,16801,1445,0,0,0,7917464,370651,1861844,9701250,679200,3427200
2021-03-18,174099,17038,1562,0,0,0,8091563,387689,1863406,9701250,679200,3427200
2021-03-19,182280,19481,37601,0,0,0,8273843,407170,1901007,9701250,679200,3427200
2021-03-20,135136,14999,67542,0,0,0,8408979,422169,1968549,9701250,679200,3427200
2021-03-21,104000,9168,52234,0,432000,0,8512979,431337,2020783,9701250,1111200,3427200
2021-03-22,164110,22744,74043,0,0,0,8677089,454081,2094826,9701250,1111200,3427200
2021-03-23,178941,18435,93824,1076400,0,204000,8856030,472516,2188650,10777650,1111200,3631200
2021-03-24,193059,28809,94012,0,0,0,9049089,501325,2282662,10777650,1111200,3631200
2021-03-25,184386,23150,110391,0,0,0,9233475,524475,2393053,10777650,1111200,3631200
2021-03-26,199169,29842,118598,0,0,201600,9432644,554317,2511651,10777650,1111200,3832800
2021-03-27,149839,25747,102208,0,0,0,9582483,580064,2613859,10777650,1111200,3832800
2021-03-28,116203,17359,58895,0,0,0,9698686,597423,2672754,10777650,1111200,3832800
2021-03-29,185348,22776,86610,0,0,0,9884034,620199,2759364,10777650,1111200,3832800
2021-03-30,209341,22070,73610,0,0,0,10093375,642269,2832974,10777650,1111200,3832800
2021-03-31,237122,29416,38930,0,0,0,10330497,671685,2871904,10777650,1111200,3832800
2021-04-01,221138,25547,36366,0,0,0,10551635,697232,2908270,10777650,1111200,3832800
2021-04-02,171241,15445,30265,0,0,0,10722876,712677,2938535,10777650,1111200,3832800
