date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-02-17,122670,7521,19709,0,0,0,4424271,115607,115143,5744505,336000,736800
2021-02-18,111476,7761,24394,0,0,0,4535747,123368,139537,5744505,336000,736800
2021-02-19,118036,9429,25175,0,0,715200,4653783,132797,164712,5744505,336000,1452000
2021-02-20,88126,4471,21623,0,0,0,4741909,137268,186335,5744505,336000,1452000
2021-02-21,67292,3228,15302,0,0,0,4809201,140496,201637,5744505,336000,1452000
2021-02-22,127126,8807,24963,0,0,0,4936327,149303,226600,5744505,336000,1452000
2021-02-23,132453,6823,27374,926640,0,0,5068780,156126,253974,6671145,336000,1452000
2021-02-24,131774,7524,35234,0,0,0,5200554,163650,289208,6671145,336000,1452000
2021-02-25,131143,6519,51098,0,0,0,5331697,170169,340306,6671145,336000,1452000
2021-02-26,139247,8710,60232,0,0,0,5470944,178879,400538,6671145,336000,1452000
2021-02-27,92811,4191,51465,0,343200,0,5563755,183070,452003,6671145,679200,1452000
2021-02-28,62373,3956,41809,0,0,0,5626128,187026,493812,6671145,679200,1452000
2021-03-01,128613,9006,57069,0,0,0,5754741,196032,550881,6671145,679200,1452000
2021-03-02,140522,9679,68632,1014390,0,650400,5895263,205711,619513,7685535,679200,2102400
2021-03-03,156473,13337,72601,0,0,0,6051736,219048,692114,7685535,679200,2102400
2021-03-04,142723,13540,86091,0,0,0,6194459,232588,778205,7685535,679200,2102400
2021-03-05,147052,12811,107436,0,0,0,6341511,245399,885641,7685535,679200,2102400
2021-03-06,110647,8596,82980,0,0,0,6452158,253995,968621,7685535,679200,2102400
2021-03-07,82774,6734,61134,0,0,0,6534932,260729,1029755,7685535,679200,2102400
2021-03-08,135770,11001,91685,0,0,0,6670702,271730,1121440,7685535,679200,2102400
2021-03-09,140249,12683,97284,1083420,0,960000,6810951,284413,1218724,8768955,679200,3062400
2021-03-10,157299,11545,114257,0,0,0,6968250,295958,1332981,8768955,679200,3062400
2021-03-11,149087,13134,118643,0,0,0,7117337,309092,1451624,8768955,679200,3062400
2021-03-12,152296,17297,151707,0,0,0,7269633,326389,1603331,8768955,679200,3062400
2021-03-13,114537,9638,121682,0,0,0,7384170,336027,1725013,8768955,679200,3062400
2021-03-14,89518,5143,76276,0,0,0,7473688,341170,1801289,8768955,679200,3062400
2021-03-15,151970,12321,83452,0,0,364800,7625658,353491,1884741,8768955,679200,3427200
2021-03-16,167512,10979,1907,1083420,0,0,7793170,364470,1886648,9852375,679200,3427200
2021-03-17,185938,17113,1397,0,0,0,7979108,381583,1888045,9852375,679200,3427200
2021-03-18,175198,17558,1571,0,0,0,8154306,399141,1889616,9852375,679200,3427200
2021-03-19,183692,19723,38252,0,0,0,8337998,418864,1927868,9852375,679200,3427200
2021-03-20,135562,15180,67887,0,0,0,8473560,434044,1995755,9852375,679200,3427200
2021-03-21,104078,9168,52251,0,432000,0,8577638,443212,2048006,9852375,1111200,3427200
2021-03-22,165192,23525,76575,0,0,0,8742830,466737,2124581,9852375,1111200,3427200
2021-03-23,180697,19642,96972,1076400,0,204000,8923527,486379,2221553,10928775,1111200,3631200
2021-03-24,196761,32537,102682,0,0,0,9120288,518916,2324235,10928775,1111200,3631200
2021-03-25,187421,25919,120890,0,0,0,9307709,544835,2445125,10928775,1111200,3631200
2021-03-26,201628,34888,133710,0,0,201600,9509337,579723,2578835,10928775,1111200,3832800
2021-03-27,150955,27093,106232,0,0,0,9660292,606816,2685067,10928775,1111200,3832800
2021-03-28,117329,18520,59993,0,0,0,9777621,625336,2745060,10928775,1111200,3832800
2021-03-29,187238,25070,94239,0,0,0,9964859,650406,2839299,10928775,1111200,3832800
2021-03-30,214135,25399,84938,1427400,0,0,10178994,675805,2924237,12356175,1111200,3832800
2021-03-31,247780,37373,52353,0,0,0,10426774,713178,2976590,12356175,1111200,3832800
2021-04-01,232794,31584,54559,0,0,0,10659568,744762,3031149,12356175,1111200,3832800
2021-04-02,181060,16458,31525,0,650400,0,10840628,761220,3062674,12356175,1761600,3832800
2021-04-03,171651,17058,41077,0,0,1744800,11012279,778278,3103751,12356175,1761600,5577600
2021-04-04,135131,11092,49562,0,0,0,11147410,789370,3153313,12356175,1761600,5577600
2021-04-05,168274,17888,63410,0,0,0,11315684,807258,3216723,12356175,1761600,5577600
2021-04-06,257704,32902,86712,0,0,0,11573388,840160,3303435,12356175,1761600,5577600
2021-04-07,540113,35266,99247,2749500,0,0,12113501,875426,3402682,15105675,1761600,5577600
2021-04-08,569577,34423,123489,0,0,0,12683078,909849,3526171,15105675,1761600,5577600
2021-04-09,486318,34359,99415,0,0,0,13169396,944208,3625586,15105675,1761600,5577600
2021-04-10,243785,22278,99132,0,0,0,13413181,966486,3724718,15105675,1761600,5577600
2021-04-11,165573,17970,73714,0,0,0,13578754,984456,3798432,15105675,1761600,5577600
2021-04-12,276385,27824,107703,0,0,0,13855139,1012280,3906135,15105675,1761600,5577600
2021-04-13,426547,26094,114860,0,0,0,14281686,1038374,4020995,15105675,1761600,5577600
2021-04-14,614161,30390,122499,0,0,0,14895847,1068764,4143494,15105675,1761600,5577600
2021-04-15,521778,34702,107790,0,0,0,15417625,1103466,4251284,15105675,1761600,5577600
2021-04-16,413442,26821,119704,0,0,0,15831067,1130287,4370988,15105675,1761600,5577600
