date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-27,23716,0,0,151125,0,0,23716,0,0,151125,0,0
2020-12-28,18740,0,0,521625,0,0,42456,0,0,672750,0,0
2020-12-29,42648,0,0,0,0,0,85104,0,0,672750,0,0
2020-12-30,58001,0,0,653250,0,0,143105,0,0,1326000,0,0
2020-12-31,38616,0,0,0,0,0,181721,0,0,1326000,0,0
2021-01-01,24749,0,0,0,0,0,206470,0,0,1326000,0,0
2021-01-02,52180,0,0,0,0,0,258650,0,0,1326000,0,0
2021-01-03,24986,0,0,0,0,0,283636,0,0,1326000,0,0
2021-01-04,48709,0,0,0,0,0,332345,0,0,1326000,0,0
2021-01-05,52476,0,0,0,0,0,384821,0,0,1326000,0,0
2021-01-06,59166,0,0,0,0,0,443987,0,0,1326000,0,0
2021-01-07,58460,0,0,0,0,0,502447,0,0,1326000,0,0
2021-01-08,60444,0,0,687375,0,0,562891,0,0,2013375,0,0
2021-01-09,57322,0,0,0,0,0,620213,0,0,2013375,0,0
2021-01-10,33279,0,0,0,0,0,653492,0,0,2013375,0,0
2021-01-11,65666,0,0,0,0,0,719158,0,0,2013375,0,0
2021-01-12,82085,0,0,0,63600,0,801243,0,0,2013375,63600,0
2021-01-13,98289,795,0,0,0,0,899532,795,0,2013375,63600,0
2021-01-14,95577,4648,0,0,0,0,995109,5443,0,2013375,63600,0
2021-01-15,87374,5451,0,0,0,0,1082483,10894,0,2013375,63600,0
2021-01-16,55241,1858,0,0,0,0,1137724,12752,0,2013375,63600,0
2021-01-17,43236,1414,0,0,0,0,1180960,14166,0,2013375,63600,0
2021-01-18,72420,2038,0,0,0,0,1253380,16204,0,2013375,63600,0
2021-01-19,93877,1521,0,842400,0,0,1347257,17725,0,2855775,63600,0
2021-01-20,127648,1292,0,0,0,0,1474905,19017,0,2855775,63600,0
2021-01-21,95029,1099,0,0,0,0,1569934,20116,0,2855775,63600,0
2021-01-22,114270,1338,0,0,0,0,1684204,21454,0,2855775,63600,0
2021-01-23,92583,383,0,0,0,0,1776787,21837,0,2855775,63600,0
2021-01-24,66058,244,0,0,0,0,1842845,22081,0,2855775,63600,0
2021-01-25,96480,1474,0,0,0,0,1939325,23555,0,2855775,63600,0
2021-01-26,101147,1588,0,489060,0,0,2040472,25143,0,3344835,63600,0
2021-01-27,111432,1911,0,0,0,0,2151904,27054,0,3344835,63600,0
2021-01-28,94112,6483,0,0,0,0,2246016,33537,0,3344835,63600,0
2021-01-29,108333,1404,0,0,0,0,2354349,34941,0,3344835,63600,0
2021-01-30,87305,874,0,0,0,0,2441654,35815,0,3344835,63600,0
2021-01-31,62363,342,0,0,90000,0,2504017,36157,0,3344835,153600,0
2021-02-01,114377,1577,0,747630,0,0,2618394,37734,0,4092465,153600,0
2021-02-02,125649,2028,0,0,0,0,2744043,39762,0,4092465,153600,0
