date,cum_vacs,new_vacs_all,new_vacs_first_dose_all,new_vacs_second_dose_all,cum_vacs_pfizer,cum_vacs_moderna,cum_vacs_astrazeneca,cum_persons_vaccinated_first_dose,cum_persons_vaccinated_second_dose,pct_pop_vaccinated_first_dose,pct_pop_vaccinated_second_dose,cum_vacs_age_indication,cum_vacs_profession_indication,cum_vacs_medical_indication,cum_vacs_care_homes,cum_vacs_age_indication_first_dose,cum_vacs_profession_indication_first_dose,cum_vacs_medical_indication_first_dose,cum_vacs_care_homes_first_dose,cum_vacs_age_indication_second_dose,cum_vacs_profession_indication_second_dose,cum_vacs_medical_indication_second_dose,cum_vacs_care_homes_second_dose,cum_vacs_vaccination_centres,cum_vacs_doctors_offices,cum_vacs_jj,cum_vacs_pfizer_first_dose,cum_vacs_pfizer_second_dose,cum_vacs_moderna_first_dose,cum_vacs_moderna_second_dose,cum_vacs_astrazeneca_first_dose,cum_vacs_astrazeneca_second_dose,new_vacs_pfizer,new_vacs_pfizer_first_dose,new_vacs_pfizer_second_dose,new_vacs_moderna,new_vacs_moderna_first_dose,new_vacs_moderna_second_dose,new_vacs_astrazeneca,new_vacs_astrazeneca_first_dose,new_vacs_astrazeneca_second_dose,new_vacs_jj,new_vacs_age_indication,new_vacs_profession_indication,new_vacs_medical_indication,new_vacs_care_homes,new_vacs_vaccination_centres,new_vacs_doctors_offices,new_vacs_all_7day_rollsum,new_vacs_pfizer_7day_rollsum,new_vacs_moderna_7day_rollsum,new_vacs_astrazeneca_7day_rollsum,new_vacs_jj_7day_rollsum
2021-03-31,14170335,341115,238041,103074,10443696,731619,2995020,9942282,4228053,0.12,0.051,6774517,5538855,899988,1738789,4384637,4121392,747318,988525,2389880,1417463,152670,750264,14104101,66234,0,6390508,4053188,558990,172629,2992784,2236,249221,155026,94195,38237,29393,8844,53657,53622,35,0,182604,64644,46964,11549,324800,16315,2172852,1312403,199707,660742,0
2021-04-01,14493560,323225,230812,92413,10679359,763861,3050340,10173094,4320466,0.122,0.052,6936269,5606629,944397,1747554,4476928,4175958,787230,994147,2459341,1430671,157167,753407,14407247,86313,0,6542392,4136967,582638,181223,3048064,2276,235663,151884,83779,32242,23648,8594,55320,55280,40,0,161752,67774,44409,8765,303146,20079,2158862,1359644,204693,594525,0
2021-04-02,14723265,229705,158087,71618,10860659,780390,3082216,10331181,4392084,0.124,0.053,7067172,5654574,981393,1749910,4552089,4213818,820223,995356,2515083,1440756,161170,754554,14635428,87837,0,6657559,4203100,593702,186688,3079920,2296,181300,115167,66133,16529,11064,5465,31876,31856,20,0,130903,47945,36996,2356,228181,1524,2013989,1339138,184830,490021,0
2021-04-03,14955002,231737,165700,66037,11034082,797473,3123447,10496881,4458121,0.126,0.054,7198861,5698683,1018737,1753036,4633025,4248782,853330,997097,2565836,1449901,165407,755939,14865766,89236,0,6770330,4263752,605432,192041,3121119,2328,173423,112771,60652,17083,11730,5353,41231,41199,32,0,131689,44109,37344,3126,230338,1399,1959019,1360635,174558,423826,0
2021-04-04,15151070,196068,142488,53580,11169391,808586,3173093,10639369,4511701,0.128,0.054,7309766,5731715,1048001,1754173,4704262,4274251,879171,997551,2605504,1457464,168830,756622,15061698,89372,0,6856300,4313091,612347,196239,3170722,2371,135309,85970,49339,11113,6915,4198,49646,49603,43,0,110905,33032,29264,1137,195932,136,1958213,1378272,167146,412795,0
2021-04-05,15400627,249557,176134,73423,11337608,826501,3236518,10815503,4585124,0.13,0.055,7456036,5770066,1081529,1756372,4794323,4302940,907924,998846,2661713,1467126,173605,757526,15309945,90682,0,6956411,4381197,624983,201518,3234109,2409,168217,100111,68106,17915,12636,5279,63425,63387,38,0,146270,38351,33528,2199,248247,1310,1899383,1358851,159209,381323,0
2021-04-06,15778774,378147,278991,99156,11595434,859691,3323649,11094494,4684280,0.133,0.056,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,15651465,127309,0,7123905,4471529,649433,210258,3321156,2493,257826,167494,90332,33190,24450,8740,87131,87047,84,0,188890,56620,43111,5556,341520,36627,1949554,1400959,166309,382286,0
2021-04-07,16456138,677364,580246,97118,12137314,895491,3423333,11674740,4781398,0.14,0.057,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16023165,432973,0,7576969,4560345,677023,218468,3420748,2585,541880,453064,88816,35800,27590,8210,99684,99592,92,0,0,0,0,0,371700,305664,2285803,1693618,163872,428313,0
2021-04-08,17188787,732649,642888,89761,12710553,930757,3547477,12317628,4871159,0.148,0.059,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16430936,757851,0,8069577,4640976,703230,227527,3544821,2656,573239,492608,80631,35266,26207,9059,124144,124073,71,0,0,0,0,0,407771,324878,2695227,2031194,166896,497137,0
2021-04-09,17811699,622912,534559,88353,13197208,966714,3647777,12852187,4959512,0.155,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,16814345,997354,0,8479057,4718151,728105,238609,3645025,2752,486655,409480,77175,35957,24875,11082,100300,100204,96,0,0,0,0,0,383409,239503,3088434,2336549,186324,565561,0
2021-04-10,18180109,368410,302935,65475,13442904,989911,3747294,13155122,5024987,0.158,0.06,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17149709,1030400,0,8666877,4776027,743775,246136,3744470,2824,245696,187820,57876,23197,15670,7527,99517,99445,72,0,0,0,0,0,335364,33046,3225107,2408822,192438,623847,0
2021-04-11,18440686,260577,210480,50097,13610713,1007946,3822027,13365602,5075084,0.161,0.061,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17405207,1035479,0,8788356,4822357,758092,249854,3819154,2873,167809,121479,46330,18035,14317,3718,74733,74684,49,0,0,0,0,0,255498,5079,3289616,2441322,199360,648934,0
2021-04-12,18856051,415365,338538,76827,13889284,1036568,3930199,13704140,5151911,0.165,0.062,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,17772065,1083986,0,8998752,4890532,778131,258437,3927257,2942,278571,210396,68175,28622,20039,8583,108172,108103,69,0,0,0,0,0,366858,48507,3455424,2551676,210067,693681,0
2021-04-13,19427010,570959,497554,73405,14318113,1063222,4045675,14201694,5225316,0.171,0.063,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18146894,1280116,0,9359723,4958390,799428,263794,4042543,3132,428829,360971,67858,26654,21297,5357,115476,115286,190,0,0,0,0,0,374829,196130,3648236,2722679,203531,722026,0
2021-04-14,20200675,773665,690279,83386,14934990,1096704,4168981,14891973,5308702,0.179,0.064,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18546762,1653913,0,9902308,5032682,824378,272326,4165287,3694,616877,542585,74292,33482,24950,8532,123306,122744,562,0,0,0,0,0,399868,373797,3744537,2797676,201213,745648,0
2021-04-15,20879874,679199,608432,70767,15467393,1133051,4279430,15500405,5379469,0.186,0.065,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,18930332,1949542,0,10373633,5093760,851975,281076,4274797,4633,532403,471325,61078,36347,27597,8750,110449,109510,939,0,0,0,0,0,383570,295629,3691087,2756840,202294,731953,0
2021-04-16,21472983,593109,517777,75332,15904215,1164342,4404426,16018182,5454801,0.193,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19328602,2144381,0,10744806,5159409,874396,289946,4398980,5446,436822,371173,65649,31291,22421,8870,124996,124183,813,0,0,0,0,0,398270,194839,3661284,2707007,197628,756649,0
2021-04-17,21834455,361472,305666,55806,16127164,1186361,4520930,16323848,5510607,0.196,0.066,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19668270,2166185,0,10920334,5206830,889442,296919,4514072,6858,222949,175528,47421,22019,15046,6973,116504,115092,1412,0,0,0,0,0,339668,21804,3654346,2684260,196450,773636,0
2021-04-18,22100345,265890,226915,38975,16298331,1200724,4601290,16550763,5549582,0.199,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,19929549,2170796,0,11057398,5240933,899996,300728,4593369,7921,171167,137064,34103,14363,10554,3809,80360,79297,1063,0,0,0,0,0,261279,4611,3659659,2687618,192778,779263,0
2021-04-19,22498969,398624,338004,60620,16587613,1232546,4678810,16888767,5610202,0.203,0.067,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20283842,2215127,0,11295136,5292477,923994,308552,4669637,9173,289282,237738,51544,31822,23998,7824,77520,76268,1252,0,0,0,0,0,354293,44331,3642918,2698329,195978,748611,0
2021-04-20,23053553,554584,493327,61257,16965164,1270385,4818004,17382094,5671459,0.209,0.068,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,20643975,2409578,0,11619652,5345512,955578,314807,4806864,11140,377551,324516,53035,37839,31584,6255,139194,137227,1967,0,0,0,0,0,360133,194451,3626543,2647051,207163,772329,0
2021-04-21,23766247,712694,641282,71412,17414314,1309511,5042422,18023376,5742871,0.217,0.069,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21017521,2748726,0,12007345,5406969,987178,322333,5028853,13569,449150,387693,61457,39126,31600,7526,224418,221989,2429,0,0,0,0,0,373546,339148,3565572,2479324,212807,873441,0
2021-04-22,24399330,633083,567436,65647,17793932,1351016,5254382,18590812,5808518,0.224,0.07,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21383345,3015985,0,12332036,5461896,1021380,329636,5237396,16986,379618,324691,54927,41505,34202,7303,211960,208543,3417,0,0,0,0,0,365824,267259,3519456,2326539,217965,974952,0
2021-04-23,24949264,549934,482821,67113,18143577,1393595,5412092,19073633,5875631,0.229,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,21765084,3184180,0,12627941,5515636,1054053,339542,5391639,20453,349645,295905,53740,42579,32673,9906,157710,154243,3467,0,0,0,0,0,381739,168195,3476281,2239362,229253,1007666,0
2021-04-24,25317508,368244,308741,59503,18382033,1442769,5492706,19382374,5935134,0.233,0.071,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22116417,3201091,0,12824700,5557333,1087808,354961,5469866,22840,238456,196759,41697,49174,33755,15419,80614,78227,2387,0,0,0,0,0,351333,16911,3483053,2254869,256408,971776,0
2021-04-25,25600516,283008,235456,47552,18569473,1476667,5554376,19617830,5982686,0.236,0.072,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22393611,3206905,0,12976181,5593292,1111953,364714,5529696,24680,187440,151481,35959,33898,24145,9753,61670,59830,1840,0,0,0,0,0,277194,5814,3500171,2271142,275943,953086,0
2021-04-26,26027522,427006,354194,72812,18884334,1517581,5625545,19972086,6055498,0.24,0.073,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,22734025,3293497,62,13230656,5653678,1144335,373246,5597033,28512,314861,254475,60386,40914,32382,8532,71169,67337,3832,62,0,0,0,0,340414,86592,3528553,2296721,285035,946735,62
2021-04-27,26810468,782946,693119,89827,19559550,1568746,5681656,20665659,6145325,0.248,0.074,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23102091,3708377,516,13830060,5729490,1186396,382350,5648687,32969,675216,599404,75812,51165,42061,9104,56111,51654,4457,454,0,0,0,0,368066,414880,3756915,2594386,298361,863652,516
2021-04-28,27928381,1117913,992089,125824,20565947,1626748,5734457,21658461,6271149,0.26,0.075,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23490921,4437460,1229,14728006,5837941,1232582,394166,5696644,37813,1006397,897946,108451,58002,46186,11816,52801,47957,4844,713,0,0,0,0,388830,729083,4162134,3151633,317237,692035,1229
2021-04-29,28865665,937284,806786,130498,21384677,1688377,5790505,22466124,6401647,0.27,0.077,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,23870137,4995528,2106,15436503,5948174,1282409,405968,5745106,45399,818730,708497,110233,61629,49827,11802,56048,48462,7586,877,0,0,0,0,379216,558068,4466335,3590745,337361,536123,2106
2021-04-30,29662355,796690,660350,136340,22058820,1744301,5856310,23127292,6537987,0.278,0.079,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24266981,5395374,2924,15999083,6059737,1323647,420654,5801638,54672,674143,562580,111563,55924,41238,14686,65805,56532,9273,818,0,0,0,0,396844,399846,4713091,3915243,350706,444218,2924
2021-05-01,29995389,333034,257397,75637,22309060,1784830,5896007,23387257,6613624,0.281,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24575365,5420024,5492,16188552,6120508,1357891,426939,5835322,60685,250240,189469,60771,40529,34244,6285,39697,33684,6013,2568,0,0,0,0,308384,24650,4677881,3927027,342061,403301,5492
2021-05-02,30257398,262009,194684,67325,22502896,1822028,5925181,23583742,6680949,0.284,0.08,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,24829719,5427679,7293,16326867,6176029,1389754,432274,5859828,65353,193836,138315,55521,37198,31863,5335,29174,24506,4668,1801,0,0,0,0,254354,7655,4656882,3933423,345361,370805,7293
2021-05-03,30703173,445775,331610,114165,22817137,1890113,5987321,23916661,6795114,0.288,0.082,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25181634,5521539,8602,16550989,6266148,1445587,444526,5911483,75838,314241,224122,90119,68085,55833,12252,62140,51655,10485,1309,0,0,0,0,351915,93860,4675651,3932803,372532,361776,8540
2021-05-04,31536438,833265,674995,158270,23437836,1950207,6137196,24594253,6953384,0.296,0.084,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25547647,5988791,11199,17041500,6396336,1493782,456425,6047772,89424,620699,490511,130188,60094,48195,11899,149875,136289,13586,2597,0,0,0,0,366013,467252,4725970,3878286,381461,455540,10683
2021-05-05,32652324,1115886,898480,217406,24270629,2021713,6345802,25495714,7170790,0.307,0.086,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,25937569,6714755,14180,17697045,6573584,1544396,477317,6240093,105709,832793,655545,177248,71506,50614,20892,208606,192321,16285,2981,0,0,0,0,389922,725964,4723943,3704682,394965,611345,12951
2021-05-06,33594803,942479,737564,204915,24936747,2098797,6543104,26235253,7375705,0.315,0.089,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26304937,7289866,16155,18194971,6741776,1604417,494380,6419710,123394,666118,497926,168192,77084,60021,17063,197302,179617,17685,1975,0,0,0,0,367368,575111,4729138,3552070,410420,752599,14049
2021-05-07,34408840,814037,617514,196523,25480329,2164352,6746226,26854545,7572228,0.323,0.091,7644926,5826686,1124640,1761928,4910112,4346229,944820,1001588,2734814,1480457,179820,760340,26674958,7733882,17933,18585457,6894872,1652547,511805,6598608,147618,543582,390486,153096,65555,48130,17425,203122,178898,24224,1778,0,0,0,0,370021,444016,4746485,3421509,420051,889916,15009
