date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2021-01-21,95042,1100,0,0,0,0,1569082,20016,0,2855775,63600,0
2021-01-22,114202,1338,0,0,0,0,1683284,21354,0,2855775,63600,0
2021-01-23,92428,383,0,0,0,0,1775712,21737,0,2855775,63600,0
2021-01-24,66058,244,0,0,0,0,1841770,21981,0,2855775,63600,0
2021-01-25,96453,1474,0,0,0,0,1938223,23455,0,2855775,63600,0
2021-01-26,101101,1588,0,489060,0,0,2039324,25043,0,3344835,63600,0
2021-01-27,111376,1911,0,0,0,0,2150700,26954,0,3344835,63600,0
2021-01-28,94056,6483,0,0,0,0,2244756,33437,0,3344835,63600,0
2021-01-29,108055,1404,0,0,0,0,2352811,34841,0,3344835,63600,0
2021-01-30,86863,874,0,0,0,0,2439674,35715,0,3344835,63600,0
2021-01-31,62366,342,0,0,90000,0,2502040,36057,0,3344835,153600,0
2021-02-01,114330,1577,0,747630,0,0,2616370,37634,0,4092465,153600,0
2021-02-02,125642,2029,0,0,0,0,2742012,39663,0,4092465,153600,0
2021-02-03,137008,5454,0,0,0,0,2879020,45117,0,4092465,153600,0
2021-02-04,130463,5026,0,0,0,0,3009483,50143,0,4092465,153600,0
2021-02-05,128987,4072,0,0,0,0,3138470,54215,0,4092465,153600,0
2021-02-06,100357,3401,0,0,0,345600,3238827,57616,0,4092465,153600,345600
2021-02-07,55937,3460,0,0,0,0,3294764,61076,0,4092465,153600,345600
2021-02-08,102289,3962,16,0,0,0,3397053,65038,16,4092465,153600,345600
2021-02-09,121303,3269,104,747630,0,0,3518356,68307,120,4840095,153600,345600
2021-02-10,136963,4930,7503,0,0,0,3655319,73237,7623,4840095,153600,345600
2021-02-11,124092,5949,13826,0,0,0,3779411,79186,21449,4840095,153600,345600
2021-02-12,134993,9537,13765,0,0,391200,3914404,88723,35214,4840095,153600,736800
2021-02-13,94198,3371,12327,0,0,0,4008602,92094,47541,4840095,153600,736800
2021-02-14,56961,2852,6978,0,0,0,4065563,94946,54519,4840095,153600,736800
2021-02-15,108454,3320,15057,0,182400,0,4174017,98266,69576,4840095,336000,736800
2021-02-16,108208,4627,23405,900900,0,0,4282225,102893,92981,5740995,336000,736800
2021-02-17,122888,6993,19165,0,0,0,4405113,109886,112146,5740995,336000,736800
2021-02-18,114520,7066,23710,0,0,0,4519633,116952,135856,5740995,336000,736800
2021-02-19,119087,7908,23092,0,0,715200,4638720,124860,158948,5740995,336000,1452000
2021-02-20,86315,5462,20773,0,0,0,4725035,130322,179721,5740995,336000,1452000
2021-02-21,65843,4220,15525,0,0,0,4790878,134542,195246,5740995,336000,1452000
2021-02-22,118898,7435,25561,0,0,0,4909776,141977,220807,5740995,336000,1452000
2021-02-23,126930,6255,26271,924300,0,0,5036706,148232,247078,6665295,336000,1452000
2021-02-24,132575,7507,34114,0,0,0,5169281,155739,281192,6665295,336000,1452000
2021-02-25,124666,6173,48355,0,0,0,5293947,161912,329547,6665295,336000,1452000
2021-02-26,132553,7115,54248,0,0,0,5426500,169027,383795,6665295,336000,1452000
2021-02-27,93545,4150,48244,0,343200,0,5520045,173177,432039,6665295,679200,1452000
2021-02-28,67236,3528,42784,0,0,0,5587281,176705,474823,6665295,679200,1452000
2021-03-01,128985,7679,54352,0,0,0,5716266,184384,529175,6665295,679200,1452000
2021-03-02,143817,8385,60431,1012050,0,650400,5860083,192769,589606,7677345,679200,2102400
2021-03-03,161302,11347,65846,0,0,0,6021385,204116,655452,7677345,679200,2102400
2021-03-04,142348,12482,81048,0,0,0,6163733,216598,736500,7677345,679200,2102400
2021-03-05,140658,12207,90404,0,0,0,6304391,228805,826904,7677345,679200,2102400
2021-03-06,107082,7527,75919,0,0,0,6411473,236332,902823,7677345,679200,2102400
2021-03-07,83279,6293,57216,0,0,0,6494752,242625,960039,7677345,679200,2102400
2021-03-08,135505,11111,79846,0,0,0,6630257,253736,1039885,7677345,679200,2102400
2021-03-09,138627,11129,87604,1076400,0,960000,6768884,264865,1127489,8753745,679200,3062400
