date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca
2020-12-27,23569,0,0,151125,0,0,23569,0,0,151125,0,0
2020-12-28,18740,0,0,521625,0,0,42309,0,0,672750,0,0
2020-12-29,42653,0,0,0,0,0,84962,0,0,672750,0,0
2020-12-30,58002,0,0,653250,0,0,142964,0,0,1326000,0,0
2020-12-31,38617,0,0,0,0,0,181581,0,0,1326000,0,0
2021-01-01,24750,0,0,0,0,0,206331,0,0,1326000,0,0
2021-01-02,52184,0,0,0,0,0,258515,0,0,1326000,0,0
2021-01-03,24987,0,0,0,0,0,283502,0,0,1326000,0,0
2021-01-04,48646,0,0,0,0,0,332148,0,0,1326000,0,0
2021-01-05,52458,0,0,0,0,0,384606,0,0,1326000,0,0
2021-01-06,59172,0,0,0,0,0,443778,0,0,1326000,0,0
2021-01-07,58466,0,0,0,0,0,502244,0,0,1326000,0,0
2021-01-08,60450,0,0,687375,0,0,562694,0,0,2013375,0,0
2021-01-09,57204,0,0,0,0,0,619898,0,0,2013375,0,0
2021-01-10,33282,0,0,0,0,0,653180,0,0,2013375,0,0
2021-01-11,65670,0,0,0,0,0,718850,0,0,2013375,0,0
2021-01-12,82092,0,0,0,63600,0,800942,0,0,2013375,63600,0
2021-01-13,98292,795,0,0,0,0,899234,795,0,2013375,63600,0
2021-01-14,95542,4648,0,0,0,0,994776,5443,0,2013375,63600,0
2021-01-15,87381,5451,0,0,0,0,1082157,10894,0,2013375,63600,0
2021-01-16,55250,1858,0,0,0,0,1137407,12752,0,2013375,63600,0
2021-01-17,43096,1415,0,0,0,0,1180503,14167,0,2013375,63600,0
2021-01-18,72430,1934,0,0,0,0,1252933,16101,0,2013375,63600,0
2021-01-19,93883,1523,0,842400,0,0,1346816,17624,0,2855775,63600,0
2021-01-20,127650,1292,0,0,0,0,1474466,18916,0,2855775,63600,0
2021-01-21,95040,1100,0,0,0,0,1569506,20016,0,2855775,63600,0
2021-01-22,114198,1338,0,0,0,0,1683704,21354,0,2855775,63600,0
2021-01-23,92429,383,0,0,0,0,1776133,21737,0,2855775,63600,0
2021-01-24,66057,244,0,0,0,0,1842190,21981,0,2855775,63600,0
2021-01-25,96459,1474,0,0,0,0,1938649,23455,0,2855775,63600,0
2021-01-26,101131,1588,0,489060,0,0,2039780,25043,0,3344835,63600,0
2021-01-27,111429,1911,0,0,0,0,2151209,26954,0,3344835,63600,0
2021-01-28,94110,6483,0,0,0,0,2245319,33437,0,3344835,63600,0
2021-01-29,108334,1404,0,0,0,0,2353653,34841,0,3344835,63600,0
2021-01-30,87162,874,0,0,0,0,2440815,35715,0,3344835,63600,0
2021-01-31,62366,342,0,0,90000,0,2503181,36057,0,3344835,153600,0
2021-02-01,114378,1577,0,747630,0,0,2617559,37634,0,4092465,153600,0
2021-02-02,125649,2028,0,0,0,0,2743208,39662,0,4092465,153600,0
2021-02-03,137097,5454,0,0,0,0,2880305,45116,0,4092465,153600,0
2021-02-04,130592,5026,0,0,0,0,3010897,50142,0,4092465,153600,0
2021-02-05,129134,4072,0,0,0,0,3140031,54214,0,4092465,153600,0
2021-02-06,100355,3401,0,0,0,345600,3240386,57615,0,4092465,153600,345600
2021-02-07,55935,3460,0,0,0,0,3296321,61075,0,4092465,153600,345600
2021-02-08,102328,3962,16,0,0,0,3398649,65037,16,4092465,153600,345600
2021-02-09,121347,3269,105,747630,0,0,3519996,68306,121,4840095,153600,345600
2021-02-10,137491,4932,7502,0,0,0,3657487,73238,7623,4840095,153600,345600
2021-02-11,124101,5948,13826,0,0,0,3781588,79186,21449,4840095,153600,345600
2021-02-12,135036,9537,13765,0,0,391200,3916624,88723,35214,4840095,153600,736800
2021-02-13,94211,3371,12326,0,0,0,4010835,92094,47540,4840095,153600,736800
2021-02-14,56957,2852,6978,0,0,0,4067792,94946,54518,4840095,153600,736800
2021-02-15,108454,3320,15057,0,182400,0,4176246,98266,69575,4840095,336000,736800
2021-02-16,108234,4627,23404,900900,0,0,4284480,102893,92979,5740995,336000,736800
2021-02-17,122995,6997,19164,0,0,0,4407475,109890,112143,5740995,336000,736800
2021-02-18,114553,7068,23708,0,0,0,4522028,116958,135851,5740995,336000,736800
2021-02-19,119081,7907,23139,0,0,715200,4641109,124865,158990,5740995,336000,1452000
2021-02-20,86323,5462,20772,0,0,0,4727432,130327,179762,5740995,336000,1452000
2021-02-21,65840,4220,15524,0,0,0,4793272,134547,195286,5740995,336000,1452000
2021-02-22,118908,7434,25560,0,0,0,4912180,141981,220846,5740995,336000,1452000
2021-02-23,126951,6255,26321,924300,0,0,5039131,148236,247167,6665295,336000,1452000
2021-02-24,132734,7505,34228,0,0,0,5171865,155741,281395,6665295,336000,1452000
2021-02-25,124724,6173,48444,0,0,0,5296589,161914,329839,6665295,336000,1452000
2021-02-26,132646,7120,54577,0,0,0,5429235,169034,384416,6665295,336000,1452000
2021-02-27,93813,4150,48390,0,343200,0,5523048,173184,432806,6665295,679200,1452000
2021-02-28,67234,3571,42783,0,0,0,5590282,176755,475589,6665295,679200,1452000
2021-03-01,129104,7679,53997,0,0,0,5719386,184434,529586,6665295,679200,1452000
2021-03-02,143839,8388,61989,1012050,0,650400,5863225,192822,591575,7677345,679200,2102400
2021-03-03,161940,11467,65742,0,0,0,6025165,204289,657317,7677345,679200,2102400
2021-03-04,142525,12507,81422,0,0,0,6167690,216796,738739,7677345,679200,2102400
2021-03-05,141353,12422,92029,0,0,0,6309043,229218,830768,7677345,679200,2102400
2021-03-06,107827,7643,76073,0,0,0,6416870,236861,906841,7677345,679200,2102400
2021-03-07,83534,6482,57168,0,0,0,6500404,243343,964009,7677345,679200,2102400
2021-03-08,135986,11212,81559,0,0,0,6636390,254555,1045568,7677345,679200,2102400
2021-03-09,140159,11380,91862,1076400,0,960000,6776549,265935,1137430,8753745,679200,3062400
2021-03-10,156150,10645,100600,0,0,0,6932699,276580,1238030,8753745,679200,3062400
2021-03-11,149620,11459,108266,0,0,0,7082319,288039,1346296,8753745,679200,3062400
